M,S,tau_label,tau,shared,hetero,beta,n_datasets,R1_reject,R1_reject_lo,R1_reject_hi,R1_reject_prime,R1_reject_prime_lo,R1_reject_prime_hi,R2_reject,R2_reject_lo,R2_reject_hi,R2_reject_prime,R2_reject_prime_lo,R2_reject_prime_hi,R4_reject,R4_reject_lo,R4_reject_hi,R4_reject_prime,R4_reject_prime_lo,R4_reject_prime_hi,sd_est,R2_se_over_sd,R4_se_over_sd,R4_floor_share
3,93,0,0.0,True,False,0.05,10000,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,0.9474,0.9428503687867891,0.9516060294711295,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,0.003227084986955244,0.2864010300318122,1.0000074239706658,0.0
3,93,0,0.0,True,True,0.0,10000,0.3829,0.37341941785065647,0.39247051456775595,0.2092,0.20134050757898997,0.21728282587339554,0.1353,0.12873593477957124,0.14214415363200028,0.0041,0.0030238546563457033,0.005556994927691345,0.0381,0.03452178876493106,0.04203294892989998,0.0008,0.0004054337198968799,0.0015779502533866333,0.003861239948415099,0.4434509826649602,0.9228140259539105,0.0096
3,93,0,0.0,True,True,0.05,10000,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,0.5465,0.5367266527490192,0.5562376354025079,1.0,0.9996160016293234,1.0,0.9731,0.9697426894962444,0.9760939712454213,0.0038294775496444415,0.44688741567314794,0.9346585393453526,0.0096
3,93,0,0.0,False,False,0.0,10000,0.1983,0.19060173860486807,0.20622996601199817,0.0901,0.08464440479475849,0.09587039706952219,0.0516,0.04743380442800956,0.0561105653108132,0.0006,0.0002750134763309977,0.001308524096300786,0.0357,0.03223808066494071,0.039518500222069576,0.001,0.0005432859864972464,0.0018399443874379962,0.0021361522025514744,0.7962511995832333,1.0021723485487928,0.5754
3,93,0,0.0,False,False,0.05,10000,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,0.553,0.5432368889573236,0.5627224072153847,1.0,0.9996160016293234,1.0,0.7644,0.7559818856840488,0.7726150559775373,0.0021350488094248705,0.8021465920413372,1.004699168197921,0.5717
3,93,0,0.0,False,True,0.0,10000,0.1776,0.1702337107621672,0.1852138913872451,0.0739,0.06893457150968865,0.07919267190180193,0.0413,0.03757291371455923,0.04537936639069948,0.0013,0.0007599118725796528,0.0022230881023331834,0.0182,0.015759024204124412,0.02101099662585956,0.0004,0.00015556283662307484,0.0010281283353569795,0.0029857194738530136,0.7819027060287798,1.0135684756420047,0.6173
3,93,0,0.0,False,True,0.05,10000,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,0.3695,0.3600916491423041,0.37900857443244235,1.0,0.9996160016293234,1.0,0.6951,0.6860035140072149,0.7040466498285471,0.002975925327921761,0.7751489107680772,1.0161513628668781,0.6266
3,93,half_limit,0.01899110076791385,True,False,0.0,10000,0.2048,0.1970045222109895,0.212822190427058,0.093,0.08746286373620066,0.09884971093753009,0.0529,0.04868210654613315,0.05746126479692585,0.0012,0.0006866043187699607,0.002096472455817011,0.0783,0.07319514536363607,0.08372871886219256,0.0183,0.015851953288404896,0.021117990741904933,0.011495096381725646,0.798143679413267,0.8413103740145289,0.0
3,93,half_limit,0.01899110076791385,True,False,0.05,10000,0.9742,0.9709058811741491,0.9771299347711011,0.8268,0.8192579743985696,0.8340910442663562,0.6527,0.6433113457882735,0.6619713811093217,0.0311,0.027873685933108745,0.034686427738911764,0.7074,0.6984047355042532,0.7162359819715901,0.1845,0.17701911382917804,0.19222318914271888,0.011306693587973772,0.807809436717975,0.8520383778770222,0.0
3,93,half_limit,0.01899110076791385,True,True,0.0,10000,0.2082,0.2003549314841338,0.216269169964993,0.0955,0.08989392040840087,0.10141673427347649,0.0571,0.05271999160197177,0.06182015415477354,0.0018,0.0011389279915130562,0.0028436879850291027,0.081,0.07581203169800813,0.08650975893661886,0.0161,0.01381248597286477,0.018759147650276035,0.011705389757421766,0.7813923035035898,0.8238724283147651,0.0003
3,93,half_limit,0.01899110076791385,True,True,0.05,10000,0.9725,0.9691088136427412,0.9755283078969695,0.8226,0.8149893380281694,0.82996290622307,0.635,0.6255139718750949,0.6443823485648225,0.0304,0.027211172645034566,0.03394947862470489,0.6923,0.6831815422330554,0.7012707719935825,0.1844,0.17692074570773572,0.19212163406383534,0.011514902773277616,0.8125221845526199,0.8540185622619433,0.0005
3,93,half_limit,0.01899110076791385,False,False,0.0,10000,0.193,0.18538341740199146,0.20085235759760398,0.0874,0.08202189650449386,0.09309497895098846,0.0526,0.0483939705288705,0.057149631213210914,0.001,0.0005432859864972464,0.0018399443874379962,0.0574,0.05300868487210344,0.062131230485619464,0.0152,0.012981435254342082,0.017790889565865945,0.011247186799348835,0.8228630155262526,0.8243666891227159,0.0284
3,93,half_limit,0.01899110076791385,False,False,0.05,10000,0.9744,0.971117526897777,0.9773181354481251,0.8191,0.8114333262692475,0.8265216059705869,0.6372,0.6277253175226801,0.6465693133244063,0.0317,0.028441918675691936,0.03531773419828375,0.6408,0.6313443434591708,0.6501475225996467,0.0539,0.04964284138359744,0.05849976196272022,0.01117700751792251,0.840956487846315,0.8441917906231375,0.0331
3,93,half_limit,0.01899110076791385,False,True,0.0,10000,0.193,0.18538341740199146,0.20085235759760398,0.0852,0.0798862054580565,0.09083235959025679,0.0501,0.04599440546592007,0.05455111626801472,0.0019,0.0012167441596287053,0.002965795017239319,0.0585,0.05406752392995941,0.06327154663134801,0.0229,0.020146242156227716,0.026020169089071888,0.011519284565870314,0.8155715215261349,0.8180825323167209,0.0584
3,93,half_limit,0.01899110076791385,False,True,0.05,10000,0.9696,0.966050521375295,0.9727888273549654,0.8156,0.8078783659361646,0.8230792542922643,0.6319,0.6223983451585718,0.6413003560712437,0.027,0.024000277570977537,0.03036298488768252,0.6355,0.6260165317506494,0.6448794046908972,0.0718,0.0669029544182109,0.07702590178643653,0.011282446053267637,0.8356912422453416,0.8377539079228268,0.0585
3,93,limit,0.0379822015358277,True,False,0.0,10000,0.1945,0.1868600767679522,0.20237454623653123,0.0896,0.0841586386374333,0.09535654722521804,0.0496,0.04551483891184551,0.054031066820459946,0.001,0.0005432859864972464,0.0018399443874379962,0.0666,0.0618777910438563,0.07165505874384619,0.014,0.011876744048833453,0.016496502367464198,0.022246393343158623,0.8162994364897943,0.8275531765378596,0.0
3,93,limit,0.0379822015358277,True,False,0.05,10000,0.6609,0.6515612459094694,0.670115183414847,0.3977,0.3881485332442162,0.40733003282242414,0.259,0.2505073733922971,0.26767771382236893,0.0074,0.005899086359582839,0.009279228835207744,0.2858,0.2770285592594051,0.2947359456425927,0.0487,0.04465192097456977,0.05309467595480291,0.022121154015124746,0.8315153049013355,0.8433360223887997,0.0
3,93,limit,0.0379822015358277,True,True,0.0,10000,0.1937,0.18607250290254143,0.20156273449933507,0.0889,0.08347865428504642,0.09463706917532388,0.0505,0.0463781434893128,0.05496707104592546,0.0013,0.0007599118725796528,0.0022230881023331834,0.0676,0.06284353350164895,0.07268854828931215,0.0136,0.01150944523779097,0.01606410837720322,0.022156138939321373,0.8248657935106963,0.8362320897712224,0.0001
3,93,limit,0.0379822015358277,True,True,0.05,10000,0.6665,0.6571971042857068,0.6756750242568579,0.4071,0.39750827494821966,0.416763071949052,0.2711,0.26247654582095625,0.2798992486331394,0.0104,0.008591159114003776,0.012584852090562745,0.2973,0.2884208169448242,0.306334855994648,0.0511,0.04695388984871269,0.055590863888480745,0.022287964906384957,0.8191296170270423,0.8308788683323037,0.0
3,93,limit,0.0379822015358277,False,False,0.0,10000,0.1858,0.17829797554474056,0.19354332903139257,0.0827,0.07746060672647537,0.08825987831369131,0.048,0.043981036388118365,0.05236609813897327,0.0016,0.0009851326596934777,0.002597636916196953,0.0496,0.04551483891184551,0.054031066820459946,0.0068,0.005367876155841787,0.008610899836993606,0.02198823787240692,0.8375522856275784,0.838474676618105,0.0082
3,93,limit,0.0379822015358277,False,False,0.05,10000,0.6674,0.6581030034396053,0.6765684339058923,0.3944,0.3848635395816453,0.40401756087424145,0.2567,0.2482331943345228,0.26535365927264837,0.0088,0.0071487758942133965,0.010828464105139289,0.2585,0.25001296034211473,0.267172510870922,0.0151,0.01288922549293397,0.01768317612694819,0.022010479731718893,0.8310620520165422,0.8318046205292928,0.0089
3,93,limit,0.0379822015358277,False,True,0.0,10000,0.1889,0.18134813418116272,0.19669078960507227,0.0863,0.08095391733753572,0.09196380291436208,0.0497,0.04561074273117131,0.05413508620146002,0.0017,0.0010617073611205116,0.0027209854150957837,0.0524,0.04820190179081859,0.05694185355061109,0.0123,0.01031929142332744,0.01465526058743051,0.02192423732582318,0.8327540191839868,0.8326925292438649,0.0179
3,93,limit,0.0379822015358277,False,True,0.05,10000,0.6601,0.6507562418524959,0.6693208018692134,0.395,0.3854607772343582,0.40461986242348386,0.252,0.24358692824355965,0.2606035349482959,0.0091,0.0074181785377802605,0.01115883106255002,0.2536,0.24516848868880325,0.26222074570826603,0.0202,0.017621268357355523,0.023147216479145735,0.022457113439193706,0.8204683398064769,0.8209025424452594,0.0156
3,93,p8_sma0.03,0.042426406871192854,True,False,0.0,10000,0.1959,0.18823845246294182,0.20379509534610366,0.0859,0.08056562730265948,0.09155240014793489,0.0487,0.04465192097456977,0.05309467595480291,0.0018,0.0011389279915130562,0.0028436879850291027,0.0639,0.05927188108679942,0.06886304229210469,0.0149,0.012704886505102705,0.017467668714127728,0.024919755672272927,0.8195190013567345,0.8283727900792717,0.0
3,93,p8_sma0.03,0.042426406871192854,True,False,0.05,10000,0.6052,0.5955809030822977,0.6147383036605117,0.3515,0.3422010194662349,0.360913028049856,0.2274,0.219290340527919,0.23571901538377385,0.0075,0.00598789788843675,0.009390340506679695,0.2503,0.24190668811114974,0.2588850806751661,0.0407,0.03700032210807924,0.044752418795224264,0.024625009230843504,0.8264881981485677,0.8352453487384324,0.0
3,93,p8_sma0.03,0.042426406871192854,True,True,0.0,10000,0.1908,0.18321797492838304,0.19861948966404336,0.0848,0.07949801377512503,0.09042085847188483,0.0507,0.0465700404698355,0.05517502046605448,0.0013,0.0007599118725796528,0.0022230881023331834,0.064,0.059368353696983914,0.06896649288224609,0.0137,0.011601223967326633,0.016172252847993424,0.024922806345100898,0.8242597949877949,0.8333634574165135,0.0
3,93,p8_sma0.03,0.042426406871192854,True,True,0.05,10000,0.5838,0.5741084201972004,0.593427221675874,0.3406,0.3313743061744871,0.34994811250608454,0.2171,0.2091290861971418,0.22528818008098697,0.007,0.005544619309554507,0.008834003083932618,0.2414,0.2331130059028305,0.24988559805448343,0.0364,0.03290372580498077,0.04025231748431056,0.024664286395073357,0.8414533828531006,0.8504673996890372,0.0
3,93,p8_sma0.03,0.042426406871192854,False,False,0.0,10000,0.1872,0.1796753684507891,0.1949648609299062,0.0827,0.07746060672647537,0.08825987831369131,0.0466,0.04264000749008216,0.05090820223244737,0.0012,0.0006866043187699607,0.002096472455817011,0.0474,0.04340618728991059,0.051741408035225846,0.0055,0.004228233256266611,0.007151541132332541,0.02449862581417479,0.83910064360989,0.8391140041090814,0.0051
3,93,p8_sma0.03,0.042426406871192854,False,False,0.05,10000,0.6029,0.5932722009131501,0.6124487722221645,0.3503,0.3410088237377365,0.35970614537444395,0.2216,0.21356757909181867,0.22984623120097403,0.0073,0.005810351168746254,0.009168040825718465,0.2235,0.2154420266972296,0.23177032440175457,0.0117,0.00977199841537232,0.014003014393430442,0.02439858829102918,0.8386713729811298,0.8395856352626888,0.0054
3,93,p8_sma0.03,0.042426406871192854,False,True,0.0,10000,0.1906,0.18302113581086982,0.1984164823809048,0.0872,0.08182769880028107,0.09288933025454951,0.0546,0.05031560891015105,0.059226456838447655,0.0011,0.0006143506542303221,0.0019688029200307855,0.0554,0.051084735868163686,0.06005671548304192,0.0102,0.00841015237783062,0.012366012426084172,0.02492215619690567,0.8257828667352665,0.8259992481238666,0.0129
3,93,p8_sma0.03,0.042426406871192854,False,True,0.05,10000,0.5969,0.5872505388825223,0.6064750422332404,0.3521,0.34279714163712305,0.36151644508092307,0.2243,0.21623134105788622,0.23258039564370486,0.0075,0.00598789788843675,0.009390340506679695,0.2255,0.2174153934995728,0.23379542160592862,0.0158,0.013535241574453728,0.01843662244770949,0.024843429848753082,0.8248707782354676,0.8253221066724717,0.0136
4,19,0,0.0,True,False,0.0,10000,0.5988,0.5891572363928566,0.6083668855290978,0.4078,0.3982054234738346,0.417465385825718,0.4102,0.4005958003880384,0.41987316571933503,0.0367,0.033189114320119714,0.04056669857014922,0.0462,0.04225704225860869,0.050491474662617365,0.0007,0.0003391263316879597,0.0014443344412696886,0.006983279300382982,0.26982843083508085,0.9999734941040269,0.0
4,19,0,0.0,True,False,0.05,10000,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,0.9852,0.9826401257885482,0.9873872421925471,1.0,0.9996160016293234,1.0,0.9983,0.9972790145849042,0.9989382926388795,0.007101622287373639,0.2623671541282969,0.9808212225483358,0.0
4,19,0,0.0,True,True,0.0,10000,0.3302,0.3210493259869295,0.3394810798597522,0.149,0.1421556161442609,0.15611395071195402,0.1502,0.14333206733321915,0.15733657792690617,0.0057,0.004402415829723049,0.007377204959527834,0.0341,0.030718029353498766,0.03783978032829767,0.001,0.0005432859864972464,0.0018399443874379962,0.008514545886353921,0.5218491143646009,0.9717017653437574,0.0847
4,19,0,0.0,True,True,0.05,10000,0.9999,0.9994337311025987,0.9999823473263989,0.996,0.9945580873540203,0.9970609862622684,0.9962,0.9947888231417197,0.9972300968752208,0.4771,0.4673211330960434,0.48689645402933357,0.9968,0.9954861730726873,0.9977322861462085,0.7792,0.7709639869803826,0.7872215883294316,0.008624021455164213,0.5136771479482926,0.9605096100176734,0.0858
4,19,0,0.0,False,False,0.0,10000,0.164,0.15687200204810384,0.17138604485699085,0.0541,0.04983503962716959,0.05870741011979978,0.0548,0.05050786586430546,0.059434046284944975,0.0014,0.000834162028874972,0.002348761146363729,0.031,0.027779012856555523,0.03458117761513912,0.001,0.0005432859864972464,0.0018399443874379962,0.004198841478255594,0.8359031724279916,1.0269683941185122,0.4943
4,19,0,0.0,False,False,0.05,10000,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,0.6987,0.6896323420177708,0.7076150570297224,0.9999,0.9994337311025987,0.9999823473263989,0.7951,0.787076415608186,0.8028969485534407,0.004176170139404803,0.8297617368100507,1.0294832559507419,0.4993
4,19,0,0.0,False,True,0.0,10000,0.1429,0.13617776969013837,0.14989648194619884,0.0438,0.03996106261277299,0.04798929750063233,0.0443,0.040439129328723934,0.0485108467863107,0.001,0.0005432859864972464,0.0018399443874379962,0.0178,0.015387513024217672,0.020582815004462834,0.0001,1.765267360112231e-05,0.0005662688974013381,0.006417412805973089,0.8341677367068469,1.055616056903701,0.5567
4,19,0,0.0,False,True,0.05,10000,0.9999,0.9994337311025987,0.9999823473263989,0.9943,0.992622795040472,0.9955975841702769,0.9944,0.9927355694846269,0.995684732926448,0.3424,0.33316183029258334,0.35175920599385385,0.9898,0.9876339875739157,0.9915898476221694,0.6505,0.6410984791470076,0.6597859373434187,0.006348584986603746,0.8418025186109198,1.0622527495744463,0.5527
4,19,half_limit,0.01899110076791385,True,False,0.0,10000,0.1966,0.18892769794085584,0.2045053122704707,0.0752,0.0701928458923098,0.08053339912341705,0.0762,0.0711610564576371,0.08156442056134838,0.0021,0.0013739917049838345,0.0032083938725359184,0.057,0.05262376832268912,0.06171645423373034,0.0023,0.001533154495882851,0.0034490774822886323,0.011787205955100868,0.7337547211072477,0.9363011124846932,0.0
4,19,half_limit,0.01899110076791385,True,False,0.05,10000,0.9901,0.9879626060188439,0.9918609987782189,0.9018,0.8958122321790761,0.9074791867302482,0.9029,0.8969410055497107,0.9085495685631981,0.1123,0.1062599775321772,0.11863777480444543,0.925,0.9196728370036213,0.9300007643813035,0.4032,0.3936245326186912,0.41284980946587174,0.011802708321147961,0.7317447312754987,0.9333268755675797,0.0
4,19,half_limit,0.01899110076791385,True,True,0.0,10000,0.1924,0.1847928037414475,0.2002434320561927,0.0699,0.06506590342515885,0.07506441197329718,0.0705,0.06564591163523723,0.07568394296517394,0.0024,0.0016133788093978356,0.0035687763690995114,0.0498,0.04570665130975951,0.054239100823197675,0.0031,0.002184864524503692,0.004396753056274708,0.012844094072920614,0.7554246912074577,0.9274671955876067,0.015
4,19,half_limit,0.01899110076791385,True,True,0.05,10000,0.9753,0.9720705530669123,0.9781644180819224,0.833,0.8255622209882368,0.8401820360968925,0.8344,0.8269862568062484,0.841556925083443,0.0876,0.08221610289384984,0.0933006189622842,0.859,0.8520409641318498,0.8656833250380043,0.2797,0.27098854428011204,0.28858064540200795,0.012751330018409808,0.748708623547329,0.925327753655561,0.0169
4,19,half_limit,0.01899110076791385,False,False,0.0,10000,0.1561,0.14911850548040445,0.16334560859894687,0.0525,0.04829793395796121,0.05704574458379433,0.0529,0.04868210654613315,0.05746126479692585,0.0012,0.0006866043187699607,0.002096472455817011,0.0559,0.0515655732207708,0.06057549413206414,0.012,0.010045476139717912,0.014329306270062445,0.010459897215050721,0.8716316291708882,0.8855020616994023,0.0607
4,19,half_limit,0.01899110076791385,False,False,0.05,10000,0.9925,0.9906096594933204,0.9940121021115632,0.8791,0.8725642960533988,0.8853445563819542,0.8816,0.8751207120786423,0.8877862203648573,0.0951,0.08950486929718723,0.10100609258338666,0.8825,0.876041242566673,0.8886649986797592,0.143,0.13627573352241185,0.14999844131425122,0.01038969740775268,0.880381430430179,0.8917865537542988,0.0611
4,19,half_limit,0.01899110076791385,False,True,0.0,10000,0.1409,0.1342187341570657,0.14785705347275424,0.0467,0.042735761876580645,0.05101237104627474,0.0471,0.04311883126035707,0.05142899446380179,0.002,0.0012951117125432855,0.0030873506646506045,0.0532,0.04897028177457526,0.05777285916946132,0.0108,0.008953722899766215,0.013021981106103765,0.01142724364720826,0.8830288500866811,0.8924768565676068,0.1694
4,19,half_limit,0.01899110076791385,False,True,0.05,10000,0.9749,0.9716468588557654,0.9777884194917659,0.8162,0.808487714053198,0.8236694453771861,0.819,0.8113317414958174,0.8264232675436907,0.0743,0.0693216842138415,0.07960525199895258,0.8085,0.8006700102376498,0.8160930627676426,0.2081,0.20025637789105044,0.21616780035775057,0.011494368799733206,0.8849709351647455,0.8946640327494815,0.1678
4,19,limit,0.0379822015358277,True,False,0.0,10000,0.1598,0.1527491177635669,0.16711215472784144,0.0561,0.05175793644691601,0.06078297730657066,0.0565,0.05214271094253023,0.0611978956122599,0.0015,0.0009092618255931228,0.002473584549971443,0.0602,0.05570480725325504,0.06503295771359208,0.0062,0.0048397848118849635,0.007939451978995241,0.020158454036685817,0.8351002599800542,0.9010649021206881,0.0
4,19,limit,0.0379822015358277,True,False,0.05,10000,0.7342,0.7254529602057469,0.7427671749574281,0.4303,0.4206244551483422,0.44002907422453,0.4331,0.4234158169031981,0.4428355620787984,0.0233,0.02052126182064658,0.026444842225956482,0.4659,0.45613796022844966,0.47568822846043035,0.0949,0.08931035535698331,0.10080076012293887,0.020153955431284853,0.84197034081608,0.906678662847486,0.0
4,19,limit,0.0379822015358277,True,True,0.0,10000,0.1627,0.1555956869599847,0.17006335834087372,0.0559,0.0515655732207708,0.06057549413206414,0.0567,0.05233512205233271,0.061405330903109144,0.0017,0.0010617073611205116,0.0027209854150957837,0.0566,0.05223891451718412,0.061301615237931865,0.0048,0.0036224922338521153,0.006357819752465983,0.02088318432681945,0.8354242787744908,0.8965776301088559,0.0035
4,19,limit,0.0379822015358277,True,True,0.05,10000,0.7165,0.7075846711610748,0.7252490575444223,0.414,0.4043810483473239,0.4236849993724323,0.4161,0.4064731499377443,0.4257912849888552,0.0222,0.01949052144308665,0.0252764273999319,0.4483,0.4385744126849354,0.4580652927465924,0.0735,0.06854750250184112,0.078780048108346,0.020853183810762243,0.8464176758757517,0.9067310728348966,0.0031
4,19,limit,0.0379822015358277,False,False,0.0,10000,0.147,0.1401952118159905,0.15407589103370714,0.0503,0.04618626511967923,0.05475910301490729,0.0507,0.0465700404698355,0.05517502046605448,0.001,0.0005432859864972464,0.0018399443874379962,0.05,0.04589848269058477,0.05444711584302416,0.0052,0.003967852921628256,0.006812151865993303,0.019427066948039983,0.8834067301743685,0.8868234898953711,0.0102
4,19,limit,0.0379822015358277,False,False,0.05,10000,0.7317,0.7229281364420019,0.7402939187130266,0.4196,0.4099603864630421,0.4293013604749625,0.4235,0.41384675220475947,0.43321199954595396,0.0187,0.016223869902920365,0.02154576692869293,0.425,0.41534167278732365,0.4347159269682777,0.0305,0.027305788856246564,0.03405478561381876,0.01968937851829347,0.8804737157554288,0.8835711356613606,0.0092
4,19,limit,0.0379822015358277,False,True,0.0,10000,0.1488,0.14195955608005578,0.15591016437550742,0.0555,0.05118089521628427,0.06016047933524721,0.0562,0.05185412408045512,0.0608867128733574,0.0011,0.0006143506542303221,0.0019688029200307855,0.0563,0.051950315714230484,0.060990444439907913,0.0121,0.010136711003799979,0.014437994606306242,0.019974609422693988,0.8811189160886826,0.8858049963152317,0.0407
4,19,limit,0.0379822015358277,False,True,0.05,10000,0.7158,0.7068783666256319,0.7245558996775842,0.4017,0.3921309534284321,0.41134454065124276,0.4039,0.39432156819556574,0.41355223629127813,0.0186,0.016130861024283946,0.021438852607003477,0.3987,0.3891440757659319,0.40833372230396703,0.0481,0.044076862159560894,0.0524701955678566,0.019784825594087518,0.901757046439213,0.9046451152322945,0.0399
4,19,p8_sma0.03,0.042426406871192854,True,False,0.0,10000,0.1625,0.1553993453552091,0.1698598535449976,0.0592,0.05474156957770626,0.06399696338588222,0.0598,0.05531946812109357,0.06461860404445009,0.0013,0.0007599118725796528,0.0022230881023331834,0.0677,0.06294012484480531,0.07279188014648168,0.0063,0.004927565458326495,0.008051594532879576,0.022624304860099167,0.8311807806442048,0.8839611167609484,0.0
4,19,p8_sma0.03,0.042426406871192854,True,False,0.05,10000,0.6648,0.6554860646434439,0.673987369493581,0.3674,0.3580036733930823,0.376898162974821,0.37,0.3605888145572983,0.3795110250190775,0.0162,0.01390494978185447,0.0188666070416122,0.4024,0.3928279454236013,0.4120470110583547,0.0668,0.062070914511738774,0.07186178167661544,0.022297832784638157,0.852733626587214,0.9055153989476405,0.0
4,19,p8_sma0.03,0.042426406871192854,True,True,0.0,10000,0.1552,0.14823559395590777,0.16242921132051083,0.0545,0.05021948667736563,0.059122655870907204,0.0551,0.05079628235660827,0.05974539939361975,0.001,0.0005432859864972464,0.0018399443874379962,0.0571,0.05271999160197177,0.06182015415477354,0.004,0.002939013737731544,0.005441912645979639,0.022794514274828197,0.8558027940763953,0.9080565713267993,0.0014
4,19,p8_sma0.03,0.042426406871192854,True,True,0.05,10000,0.6429,0.6334557070774465,0.6522345461882142,0.3509,0.34160491349342487,0.36030959482071073,0.3533,0.3439894344975281,0.3627232306244283,0.0155,0.013258222525509154,0.018113871895676464,0.379,0.3695396435453184,0.3885532840603853,0.058,0.05358617600055701,0.06275327855912109,0.022800347967461373,0.8569765543319227,0.9080647732764068,0.0022
4,19,p8_sma0.03,0.042426406871192854,False,False,0.0,10000,0.1502,0.14333206733321915,0.15733657792690617,0.0507,0.0465700404698355,0.05517502046605448,0.0515,0.047337812436656745,0.05600663410184015,0.0017,0.0010617073611205116,0.0027209854150957837,0.0519,0.04772180742973848,0.05642233191006187,0.0058,0.004489676579576176,0.00748986741000057,0.021749491521618394,0.8767434727123113,0.8783327964783663,0.0079
4,19,p8_sma0.03,0.042426406871192854,False,False,0.05,10000,0.6744,0.6651501864148183,0.6835158749534896,0.3635,0.35412651600936024,0.3729783155458343,0.3669,0.35750656469145625,0.3763956556748178,0.0153,0.013073671515406563,0.017898576505127325,0.3697,0.3602905140023668,0.3792095559730314,0.0235,0.020708857111790654,0.02665709333546414,0.021757660903143752,0.879404812556728,0.8825688854305064,0.0082
4,19,p8_sma0.03,0.042426406871192854,False,True,0.0,10000,0.1401,0.13343524963995043,0.1470411523872626,0.0489,0.044843646588557176,0.053302796741467234,0.0495,0.04541893986540119,0.05392704266657841,0.0016,0.0009851326596934777,0.002597636916196953,0.049,0.044939516707863926,0.053406849822486356,0.011,0.009135269953194405,0.013240280453327305,0.021977571345290745,0.8883716565084312,0.892065721066251,0.0281
4,19,p8_sma0.03,0.042426406871192854,False,True,0.05,10000,0.644,0.6345617377486722,0.653327670720573,0.3468,0.3375319577167103,0.35618569938406497,0.3498,0.3405120946765599,0.3592032584339912,0.0176,0.015201882893054925,0.020368598734973858,0.3448,0.33554542668056775,0.35417376641369014,0.0353,0.03185787941401479,0.03909900867169202,0.022416494323847576,0.8740337181387391,0.8770912069368563,0.0278
4,47,0,0.0,True,False,0.0,10000,0.5967,0.5870498426005966,0.6062758921145146,0.4126,0.40298641433284593,0.4222807085823483,0.4143,0.40467990894755096,0.4239859083731829,0.0405,0.036809508627892576,0.0445433858747592,0.0497,0.04561074273117131,0.05413508620146002,0.0018,0.0011389279915130562,0.0028436879850291027,0.004508748407540439,0.2653825595616433,0.9928784970077161,0.0
4,47,0,0.0,True,False,0.05,10000,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,0.0045397329753290765,0.2638450851544253,0.9863102304336223,0.0
4,47,0,0.0,True,True,0.0,10000,0.3287,0.31956056353037265,0.3379709943114211,0.1475,0.14068527185090007,0.15458544700042692,0.1494,0.14254774927324945,0.15652151038426895,0.006,0.0046645228934497195,0.007714867496778757,0.0374,0.033855276482213766,0.04129999881033621,0.0006,0.0002750134763309977,0.001308524096300786,0.00535704051259394,0.5229655115468048,0.9760428762501258,0.0267
4,47,0,0.0,True,True,0.05,10000,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,0.8029,0.7949874133313822,0.8105799604556617,1.0,0.9996160016293234,1.0,0.9825,0.9797385413721895,0.9848909002001076,0.005440999220485733,0.513261161641115,0.9631596511092477,0.0269
4,47,0,0.0,False,False,0.0,10000,0.166,0.15883588136420215,0.1734206295474098,0.0559,0.0515655732207708,0.06057549413206414,0.0564,0.052046511338241196,0.06109417201622306,0.0018,0.0011389279915130562,0.0028436879850291027,0.0308,0.02758969484715041,0.034370649223892505,0.0009,0.00047357706058500574,0.0017097301130243718,0.0026600200503315566,0.8309358886626166,0.9971893791386283,0.5162
4,47,0,0.0,False,False,0.05,10000,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,0.9652,0.9614255307098479,0.9686171972060743,1.0,0.9996160016293234,1.0,0.9401,0.9352778020606403,0.9445842025734903,0.002683183599226998,0.8243865663271068,0.9904500299513611,0.5134
4,47,0,0.0,False,True,0.0,10000,0.1387,0.13206433230526918,0.14561314491738173,0.0425,0.03871876165407628,0.04663259685509281,0.0429,0.03910090304217032,0.04705014826830221,0.001,0.0005432859864972464,0.0018399443874379962,0.0184,0.01594490255979073,0.021224964670844962,0.0001,1.765267360112231e-05,0.0005662688974013381,0.0040924615708257195,0.829685334354709,1.0220918941874226,0.5766
4,47,0,0.0,False,True,0.05,10000,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,0.7023,0.6932618270415626,0.7111828072176617,1.0,0.9996160016293234,1.0,0.7702,0.7618515247460027,0.7783409625344837,0.004038093691127978,0.8368968652121715,1.0336751530887074,0.5795
