M,S,tau_label,tau,shared,hetero,beta,n_datasets,R1_reject,R1_reject_lo,R1_reject_hi,R1_reject_prime,R1_reject_prime_lo,R1_reject_prime_hi,R2_reject,R2_reject_lo,R2_reject_hi,R2_reject_prime,R2_reject_prime_lo,R2_reject_prime_hi,R4_reject,R4_reject_lo,R4_reject_hi,R4_reject_prime,R4_reject_prime_lo,R4_reject_prime_hi,R5_reject,R5_reject_lo,R5_reject_hi,R5_reject_prime,R5_reject_prime_lo,R5_reject_prime_hi,sd_est,R2_se_over_sd,R4_se_over_sd,R4_floor_share
4,47,p8_sma0.03,0.042426406871192854,False,False,0.0,10000,0.1391,0.13245599939496294,0.1460211706289914,0.0482,0.044172692916622396,0.05257428801112097,0.0486,0.04455606550831664,0.05299060822073017,0.0005,0.00021358842616382576,0.0011700259461420934,0.049,0.044939516707863926,0.053406849822486356,0.0016,0.0009851326596934777,0.002597636916196953,0.0471,0.04311883126035707,0.05142899446380179,0.0004,0.00015556283662307484,0.0010281283353569795,0.021109839335826358,0.9000139081397768,0.9007484023127937,0.0016
4,47,p8_sma0.03,0.042426406871192854,False,False,0.05,10000,0.6679,0.6586062971298655,0.6770647562172613,0.3607,0.3513433283065594,0.37016365363951104,0.3647,0.3553194164423617,0.3741844935167434,0.0179,0.015480359711334964,0.020689891517671408,0.3651,0.35571706397725633,0.37458653878315207,0.0193,0.01678232864046499,0.022186847393103493,0.3628,0.35343068667559374,0.3722746824773199,0.0167,0.014367626563538568,0.019403546261557426,0.021163505853815337,0.8974537203679352,0.8976594192584634,0.0022
4,47,p8_sma0.03,0.042426406871192854,False,True,0.0,10000,0.1466,0.13980318362347408,0.15366822642492015,0.0514,0.04724182497055032,0.05590269836762071,0.0518,0.04762580193687199,0.05631841420260249,0.0032,0.0022677138537914978,0.004513826927312767,0.0518,0.04762580193687199,0.05631841420260249,0.0069,0.005456205431184981,0.008722493761976275,0.0503,0.04618626511967923,0.05475910301490729,0.0015,0.0009092618255931228,0.002473584549971443,0.021603079016071572,0.8851639619287135,0.8857660724421513,0.0101
4,47,p8_sma0.03,0.042426406871192854,False,True,0.05,10000,0.667,0.657700376915873,0.6761713676283211,0.3635,0.35412651600936024,0.3729783155458343,0.3659,0.3565123801033915,0.3753906082596239,0.0145,0.012336538166067392,0.017036324251859584,0.3675,0.35810309644481275,0.37699866312341646,0.0193,0.01678232864046499,0.022186847393103493,0.3647,0.3553194164423617,0.3741844935167434,0.0125,0.010502016506099209,0.014872381905310471,0.021708653954330453,0.8822608535941648,0.8836895753083192,0.0073
4,93,0,0.0,True,False,0.0,10000,0.6023,0.5926699671775757,0.6118514667557837,0.4166,0.40697129595789405,0.4262927549703348,0.4185,0.40886434397311094,0.42819824776130916,0.0427,0.03890982053191082,0.04684138437790998,0.0526,0.0483939705288705,0.057149631213210914,0.0015,0.0009092618255931228,0.002473584549971443,0.0025,0.0016939976111583195,0.0036880807676648924,0.0,0.0,0.00038399837067659573,0.003230054802346694,0.2612878993620982,0.9869393198906503,0.0
4,93,0,0.0,True,False,0.05,10000,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,0.9976,0.9964312236309004,0.9983866211906022,0.003187435415971522,0.2662940801564992,1.0006147810551342,0.0
4,93,0,0.0,True,True,0.0,10000,0.3422,0.33296320915828775,0.3515579807274977,0.1556,0.14862798880336192,0.1628365092743601,0.1573,0.1502958497331665,0.1645673427500952,0.0072,0.005721693857721179,0.009056774936417673,0.0446,0.04072603677221204,0.0488237089438002,0.0008,0.0004054337198968799,0.0015779502533866333,0.0031,0.002184864524503692,0.004396753056274708,0.0,0.0,0.00038399837067659573,0.003907396752208441,0.5080127277323955,0.9452366559317803,0.0078
4,93,0,0.0,True,True,0.05,10000,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,0.9587,0.9546206336093005,0.9624270862854408,1.0,0.9996160016293234,1.0,0.9987,0.9977769118976668,0.9992400881274203,1.0,0.9996160016293234,1.0,0.7793,0.7710652673367575,0.7873202311733825,0.003899450613561969,0.5122289819347745,0.9501701921518717,0.0066
4,93,0,0.0,False,False,0.0,10000,0.1603,0.15323984636955834,0.16762104212347934,0.0593,0.054837876757090474,0.06410057940682386,0.0605,0.055993849767443836,0.06534368480038087,0.0018,0.0011389279915130562,0.0028436879850291027,0.0367,0.033189114320119714,0.04056669857014922,0.0009,0.00047357706058500574,0.0017097301130243718,0.0013,0.0007599118725796528,0.0022230881023331834,0.0,0.0,0.00038399837067659573,0.0018951427688307322,0.8303594327193975,0.9802820996660472,0.5238
4,93,0,0.0,False,False,0.05,10000,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,0.9997,0.9991182642277636,0.9998979678005822,1.0,0.9996160016293234,1.0,0.9971,0.9958382254534343,0.9979800033664389,1.0,0.9996160016293234,1.0,0.9993,0.9985556655587302,0.9996608736683119,0.0018928507124071638,0.8305725670822781,0.9805491797919924,0.5283
4,93,0,0.0,False,True,0.0,10000,0.1419,0.13519819433060984,0.14887682530246873,0.0439,0.04005666463531619,0.04809361867841499,0.0445,0.04063039538203104,0.048719427133655326,0.0011,0.0006143506542303221,0.0019688029200307855,0.0199,0.017341459859383034,0.02282725537614063,0.0003,0.00010203219941781012,0.0008817357722363795,0.0003,0.00010203219941781012,0.0008817357722363795,0.0,0.0,0.00038399837067659573,0.002888219916923728,0.8370627013868558,1.0137161135313595,0.5931
4,93,0,0.0,False,True,0.05,10000,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,0.9154,0.9097849056455499,0.9206960685080919,1.0,0.9996160016293234,1.0,0.8905,0.884229095235303,0.8964710020371983,1.0,0.9996160016293234,1.0,0.9086,0.9027938361718608,0.914092360359622,0.0029153912012140145,0.8335621332293421,1.0058531240725836,0.5861
4,93,half_limit,0.01899110076791385,True,False,0.0,10000,0.1592,0.15216027627677006,0.16650145701268312,0.0577,0.053297413090029784,0.06244227186867072,0.0581,0.053682437969896135,0.06285693979010783,0.0013,0.0007599118725796528,0.0022230881023331834,0.0651,0.060429770868567115,0.0701042309142474,0.0079,0.006343878268779697,0.00983405292764021,0.0297,0.026549131566489234,0.03321205730096917,0.0,0.0,0.00038399837067659573,0.010096759287997536,0.8372288956621623,0.8903974030844045,0.0
4,93,half_limit,0.01899110076791385,True,False,0.05,10000,0.9953,0.9937561129811471,0.9964634982328605,0.9167,0.9111225949910322,0.9219573807668457,0.9188,0.9132843089276305,0.9239940540370907,0.1148,0.1086993833637451,0.12119644898102414,0.927,0.9217357935818238,0.9319362718096185,0.2815,0.2727706360162517,0.29039717127173387,0.9071,0.9012529956575828,0.9126343528690124,0.0516,0.04743380442800956,0.0561105653108132,0.010056341810637191,0.8470356841143608,0.8990045429979716,0.0
4,93,half_limit,0.01899110076791385,True,True,0.0,10000,0.1615,0.1544176959432807,0.16884227095366733,0.0584,0.05397124674588363,0.06316790061509793,0.0587,0.05426008963159949,0.06347882733035966,0.0013,0.0007599118725796528,0.0022230881023331834,0.0668,0.062070914511738774,0.07186178167661544,0.0091,0.0074181785377802605,0.01115883106255002,0.0338,0.03043324819141217,0.03752479188940666,0.0,0.0,0.00038399837067659573,0.01033634312369117,0.8315053034432695,0.8826188487685052,0.0004
4,93,half_limit,0.01899110076791385,True,True,0.05,10000,0.9912,0.9891715358948607,0.9928512241057865,0.901,0.8949914473662954,0.906700585940422,0.9025,0.8965305163037063,0.9081603650078989,0.1018,0.09602543417296856,0.10788038212943828,0.9113,0.9055685150302839,0.9167156079099974,0.2628,0.2542653864039992,0.27151678242304966,0.8914,0.8851508547195078,0.8973485513559264,0.0455,0.04158705701454217,0.04976199750440284,0.01030114313083558,0.8575650679400523,0.9082801857493665,0.0001
4,93,half_limit,0.01899110076791385,False,False,0.0,10000,0.1426,0.13588388504798754,0.1495905969873721,0.0501,0.04599440546592007,0.05455111626801472,0.0505,0.0463781434893128,0.05496707104592546,0.0019,0.0012167441596287053,0.002965795017239319,0.0513,0.047145842042160484,0.05579875809568468,0.0047,0.003536501767139378,0.006243887018852858,0.0482,0.044172692916622396,0.05257428801112097,0.0006,0.0002750134763309977,0.001308524096300786,0.009657625110803137,0.8852699356843989,0.8874901864548609,0.0062
4,93,half_limit,0.01899110076791385,False,False,0.05,10000,0.9952,0.9936421802475339,0.9963775077661479,0.9142,0.9085504560920603,0.9195314396576713,0.9163,0.9107109569329683,0.9215693260236062,0.1132,0.10713805316386998,0.11955900797568542,0.9169,0.9113284279112934,0.9221513942472366,0.124,0.1176843303242081,0.13060443645054068,0.9157,0.9100935688512805,0.9209871749033388,0.11,0.10401658169254806,0.11628293703657967,0.00981275150033182,0.8696086037289469,0.8717485005175022,0.0076
4,93,half_limit,0.01899110076791385,False,True,0.0,10000,0.1479,0.1410773396419864,0.15499307201064402,0.0518,0.04762580193687199,0.05631841420260249,0.0525,0.04829793395796121,0.05704574458379433,0.0011,0.0006143506542303221,0.0019688029200307855,0.0555,0.05118089521628427,0.06016047933524721,0.0103,0.008500632273877465,0.012475455730363192,0.047,0.04302305617019257,0.051324846353640416,0.0,0.0,0.00038399837067659573,0.009981047453911141,0.8761838680603184,0.8789856377286085,0.0282
4,93,half_limit,0.01899110076791385,False,True,0.05,10000,0.9925,0.9906096594933204,0.9940121021115632,0.8965,0.8903766872428893,0.9023188020491639,0.8988,0.8927348913674198,0.9045588315321287,0.0975,0.09183963499210104,0.10346948369629361,0.8999,0.893863059890281,0.9056298182128519,0.1057,0.09982469213199188,0.11187812898312369,0.8982,0.8921196178705617,0.9039745658270315,0.0948,0.0892131013003006,0.10069809097929569,0.00997388328656943,0.8842348830330824,0.88752272288003,0.0255
4,93,limit,0.0379822015358277,True,False,0.0,10000,0.1518,0.1449009090783441,0.15896650738699505,0.0546,0.05031560891015105,0.059226456838447655,0.0552,0.050892429427894396,0.05984917552265948,0.0011,0.0006143506542303221,0.0019688029200307855,0.0618,0.05724673957088127,0.06668979660117968,0.007,0.005544619309554507,0.008834003083932618,0.0454,0.041491366286706785,0.04965776503191237,0.0003,0.00010203219941781012,0.0008817357722363795,0.019305324902944013,0.8786819826851625,0.8928271904025866,0.0
4,93,limit,0.0379822015358277,True,False,0.05,10000,0.7428,0.7341410851356446,0.7512724452555549,0.4327,0.4230170316000483,0.4424346545806446,0.4354,0.42570895731584346,0.4451406552736479,0.0237,0.02089650843373186,0.02686928841417466,0.4496,0.4398712998697662,0.45936740716599794,0.0563,0.051950315714230484,0.060990444439907913,0.4216,0.4119533172662836,0.4313068936782384,0.0139,0.011784873697881632,0.01638844951809015,0.019331826320694342,0.8729057757452531,0.8868904369666587,0.0
4,93,limit,0.0379822015358277,True,True,0.0,10000,0.1502,0.14333206733321915,0.15733657792690617,0.0515,0.047337812436656745,0.05600663410184015,0.0518,0.04762580193687199,0.05631841420260249,0.002,0.0012951117125432855,0.0030873506646506045,0.0574,0.05300868487210344,0.062131230485619464,0.0072,0.005721693857721179,0.009056774936417673,0.0436,0.03976987567795129,0.0477806380348023,0.0002,5.484892732085777e-05,0.0007289958440074673,0.019593929724656466,0.8591110544830914,0.8737083722653277,0.0
4,93,limit,0.0379822015358277,True,True,0.05,10000,0.7413,0.7326254061996875,0.7497892761866238,0.4287,0.4190295332608459,0.43842522490681257,0.4313,0.4216213337876248,0.4410314275885061,0.019,0.01650301328098395,0.021866393151606933,0.4456,0.43588109281828186,0.45536068620444764,0.0518,0.04762580193687199,0.05631841420260249,0.419,0.4093625389895256,0.4286996687465238,0.0115,0.009589873754053874,0.01378529265409716,0.019284181904003005,0.8808667775328385,0.8945025216471282,0.0
4,93,limit,0.0379822015358277,False,False,0.0,10000,0.1509,0.14401840199935093,0.15804970566305546,0.0496,0.04551483891184551,0.054031066820459946,0.0504,0.04628220197159746,0.05486308936331493,0.0016,0.0009851326596934777,0.002597636916196953,0.0506,0.046474089659734416,0.05507104807582969,0.0025,0.0016939976111583195,0.0036880807676648924,0.0497,0.04561074273117131,0.05413508620146002,0.0013,0.0007599118725796528,0.0022230881023331834,0.01915018966319587,0.8869505591952345,0.8878593524813149,0.0007
4,93,limit,0.0379822015358277,False,False,0.05,10000,0.7386,0.7298975141889157,0.7471192417885975,0.4304,0.4207241411972403,0.44012931137595784,0.4323,0.4226182527393897,0.4420337406399999,0.0223,0.01958415095628432,0.025382721087060096,0.4334,0.4237149101071742,0.44313623847579986,0.0243,0.021459791775913607,0.027505544273948104,0.4317,0.42202009653272593,0.4414323576447083,0.0212,0.018555080388788135,0.02421263645097177,0.019024633188733167,0.8923611158187423,0.8929855124404367,0.0009
4,93,limit,0.0379822015358277,False,True,0.0,10000,0.1452,0.13843122470265193,0.15224126054118017,0.0492,0.045131271500572244,0.05361494143042977,0.0495,0.04541893986540119,0.05392704266657841,0.0009,0.00047357706058500574,0.0017097301130243718,0.0506,0.046474089659734416,0.05507104807582969,0.0032,0.0022677138537914978,0.004513826927312767,0.0488,0.04474778133939989,0.05319873879029866,0.0,0.0,0.00038399837067659573,0.019295660611573937,0.8928834586903723,0.8925235654257296,0.0041
4,93,limit,0.0379822015358277,False,True,0.05,10000,0.7442,0.7355558378210908,0.7526566173746706,0.4401,0.4303956004237859,0.44985040258102105,0.4426,0.4328888562094948,0.45235522680345874,0.0213,0.018648553035367933,0.024319087004717837,0.4436,0.4338862284852218,0.45335708653099044,0.0231,0.020333723262891214,0.02623253438306012,0.4419,0.4321907193933202,0.4516539012173524,0.0203,0.017714572967792833,0.02325383506903429,0.019037354549382886,0.8932802101420935,0.8939529364959747,0.0049
4,93,p8_sma0.03,0.042426406871192854,True,False,0.0,10000,0.1448,0.13803927661919602,0.15183351582333265,0.0483,0.04426852864460951,0.05267837548345972,0.0492,0.045131271500572244,0.05361494143042977,0.0013,0.0007599118725796528,0.0022230881023331834,0.0563,0.051950315714230484,0.060990444439907913,0.0054,0.0041413174551035775,0.007038533733169711,0.042,0.0382412189005821,0.04611052360695765,0.0005,0.00021358842616382576,0.0011700259461420934,0.02123284559412219,0.8931891418111204,0.9045131865382944,0.0
4,93,p8_sma0.03,0.042426406871192854,True,False,0.05,10000,0.6863,0.677135770958547,0.6953211512485389,0.3733,0.36387037869272393,0.3828269264944055,0.3754,0.3659588923145385,0.3849368000794341,0.0169,0.014552860307057098,0.019618158918690627,0.3885,0.37899150899048717,0.3980941226461736,0.0425,0.03871876165407628,0.04663259685509281,0.3637,0.3543253283517054,0.373179349604141,0.0104,0.008591159114003776,0.012584852090562745,0.02149973328680557,0.8701883947300479,0.8822771345561077,0.0
4,93,p8_sma0.03,0.042426406871192854,True,True,0.0,10000,0.1485,0.14166547412937383,0.1556044767252118,0.0511,0.04695388984871269,0.055590863888480745,0.0516,0.04743380442800956,0.0561105653108132,0.0015,0.0009092618255931228,0.002473584549971443,0.0572,0.05281621879303869,0.0619238501640325,0.006,0.0046645228934497195,0.007714867496778757,0.0446,0.04072603677221204,0.0488237089438002,0.0002,5.484892732085777e-05,0.0007289958440074673,0.021417774498449556,0.8838539743790935,0.89575950338264,0.0
4,93,p8_sma0.03,0.042426406871192854,True,True,0.05,10000,0.6725,0.6632371506420626,0.681630369920054,0.3677,0.3583019438590806,0.37719966210980044,0.3705,0.3610859908502289,0.38001346472777625,0.0155,0.013258222525509154,0.018113871895676464,0.3831,0.3736183981481108,0.3926713806709533,0.0407,0.03700032210807924,0.044752418795224264,0.3592,0.34985247740035325,0.36865565654082927,0.0093,0.007598063501358216,0.011378792499623794,0.0216456001476537,0.8737371890670124,0.8850410791948803,0.0001
4,93,p8_sma0.03,0.042426406871192854,False,False,0.0,10000,0.1459,0.13911717690412842,0.15295477074198474,0.0506,0.046474089659734416,0.05507104807582969,0.0511,0.04695388984871269,0.055590863888480745,0.0015,0.0009092618255931228,0.002473584549971443,0.0514,0.04724182497055032,0.05590269836762071,0.0021,0.0013739917049838345,0.0032083938725359184,0.051,0.046857920608897666,0.055486909927969896,0.0011,0.0006143506542303221,0.0019688029200307855,0.021323741053363304,0.8861151255289976,0.8862343023649243,0.0005
4,93,p8_sma0.03,0.042426406871192854,False,False,0.05,10000,0.6807,0.6714946438677619,0.6897665791210755,0.3699,0.3604893806037734,0.3794105357722766,0.3724,0.3629753598107672,0.38192263657342945,0.0152,0.012981435254342082,0.017790889565865945,0.3729,0.36347258819234046,0.3824250241934854,0.0163,0.013997437725809895,0.018974042297982642,0.3718,0.36237870005562417,0.3813197571266172,0.015,0.012797042489119614,0.01757543593043668,0.02140103553512117,0.8852474720981316,0.8858954515188123,0.0006
4,93,p8_sma0.03,0.042426406871192854,False,True,0.0,10000,0.1394,0.1327497621163812,0.14632717750855076,0.0471,0.04311883126035707,0.05142899446380179,0.0475,0.04350198283479496,0.05184553569066735,0.0013,0.0007599118725796528,0.0022230881023331834,0.0476,0.043597783455069775,0.0519496582707184,0.0018,0.0011389279915130562,0.0028436879850291027,0.0473,0.04331039683565242,0.05163727528915815,0.0011,0.0006143506542303221,0.0019688029200307855,0.021412560803253364,0.893953679870459,0.89474976699844,0.0018
4,93,p8_sma0.03,0.042426406871192854,False,True,0.05,10000,0.659,0.6496494094126034,0.6682284791055214,0.3571,0.3477654538117857,0.3665442929225535,0.3597,0.35034941663009556,0.3691583333127162,0.0169,0.014552860307057098,0.019618158918690627,0.3599,0.3505481954237519,0.3693594009197116,0.0189,0.01640994618236014,0.021759537049904878,0.359,0.3496537048119195,0.3684545827286112,0.0161,0.01381248597286477,0.018759147650276035,0.021463029227731578,0.8896602966682085,0.8899873608632085,0.0025
5,19,0,0.0,True,False,0.0,10000,0.6244,0.614862269509046,0.6338421916963295,0.4334,0.4237149101071742,0.44313623847579986,0.493,0.4832057096802453,0.5027996662969441,0.1002,0.09446753521313658,0.10623950988405642,0.0448,0.040917336190577636,0.04903225592608633,0.001,0.0005432859864972464,0.0018399443874379962,0.0117,0.00977199841537232,0.014003014393430442,0.0,0.0,0.00038399837067659573,0.006956838672232693,0.2507217588203148,0.9930061706761144,0.0
5,19,0,0.0,True,False,0.05,10000,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,0.9999,0.9994337311025987,0.9999823473263989,1.0,0.9996160016293234,1.0,0.9975,0.9963119192323351,0.9983060023888417,0.9999,0.9994337311025987,0.9999823473263989,0.3474,0.3381279524869883,0.3567892438157421,0.007022427966617734,0.24602069647645647,0.9840193140903968,0.0
5,19,0,0.0,True,True,0.0,10000,0.3822,0.37272300024279315,0.3917674697733381,0.1885,0.18095452093126804,0.19628471005366346,0.2378,0.22955740639191557,0.24624396235366725,0.0193,0.01678232864046499,0.022186847393103493,0.041,0.037286589733032234,0.04506592077124887,0.0004,0.00015556283662307484,0.0010281283353569795,0.0144,0.012244521370558361,0.016928417847042746,0.0,0.0,0.00038399837067659573,0.008062562857507536,0.4552876428607227,0.971260130011569,0.0247
5,19,0,0.0,True,True,0.05,10000,1.0,0.9996160016293234,1.0,0.9994,0.9986914759036991,0.999724986523669,0.9999,0.9994337311025987,0.9999823473263989,0.8699,0.863164113128852,0.8763518048765214,0.9997,0.9991182642277636,0.9998979678005822,0.9388,0.9339314111788571,0.9433315918510369,0.9976,0.9964312236309004,0.9983866211906022,0.2186,0.21060842817503603,0.22680768610798072,0.008028761540521824,0.45563259019448743,0.9761856847485044,0.0257
5,19,0,0.0,False,False,0.0,10000,0.1455,0.13872519752102694,0.15254705732378274,0.0426,0.03881428812903491,0.04673699358046003,0.061,0.0564756593148203,0.06586149125463374,0.0017,0.0010617073611205116,0.0027209854150957837,0.0294,0.026265548213677284,0.032895871052803526,0.0015,0.0009092618255931228,0.002473584549971443,0.0065,0.005103414629831768,0.00827559176202603,0.0,0.0,0.00038399837067659573,0.0038053316851668685,0.8444412886899519,1.01608519474971,0.4625
5,19,0,0.0,False,False,0.05,10000,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,0.9862,0.9837196335476942,0.9883069664366598,1.0,0.9996160016293234,1.0,0.9422,0.9374540553922868,0.946606336448687,1.0,0.9996160016293234,1.0,0.9751,0.971858680211047,0.9779764445371358,0.003757807458695322,0.8498164557611584,1.0233350970598396,0.4694
5,19,0,0.0,False,True,0.0,10000,0.125,0.11866167283006009,0.13162632594794738,0.0294,0.026265548213677284,0.032895871052803526,0.0464,0.04244851437936254,0.050699848942515245,0.0012,0.0006866043187699607,0.002096472455817011,0.0197,0.017155009930664444,0.02261385890420749,0.0003,0.00010203219941781012,0.0008817357722363795,0.0022,0.0014533495777926421,0.003328959200052976,0.0,0.0,0.00038399837067659573,0.005405860098461577,0.8520731010092492,1.0474405483095652,0.5346
5,19,0,0.0,False,True,0.05,10000,1.0,0.9996160016293234,1.0,0.9996,0.9989718716646431,0.9998444371633769,1.0,0.9996160016293234,1.0,0.7773,0.7690397901793551,0.7853472443242677,0.9999,0.9994337311025987,0.9999823473263989,0.7754,0.7671158387802435,0.7834726549171878,1.0,0.9996160016293234,1.0,0.6814,0.6721997014374842,0.6904609839536343,0.005477601558268558,0.8384833838220809,1.0322410019647603,0.5359
5,19,half_limit,0.01899110076791385,True,False,0.0,10000,0.2036,0.195822229602115,0.21160540463202207,0.0677,0.06294012484480531,0.07279188014648168,0.096,0.09038027763138,0.1019299930521267,0.0031,0.002184864524503692,0.004396753056274708,0.0537,0.049450660112119696,0.05829209683354622,0.002,0.0012951117125432855,0.0030873506646506045,0.0203,0.017714572967792833,0.02325383506903429,0.0,0.0,0.00038399837067659573,0.01105943165849287,0.7200645040265566,0.9476389733701973,0.0
5,19,half_limit,0.01899110076791385,True,False,0.05,10000,0.9957,0.9942133784168481,0.9968059255984631,0.9469,0.9423310012839434,0.9511257809723457,0.9743,0.971011697888052,0.9772240412575243,0.3043,0.29535857029404666,0.3133917266682361,0.9741,0.970800076686797,0.9770358160581274,0.5611,0.5513520018961676,0.5708010735029357,0.9393,0.9344491818559507,0.9438134371755728,0.0454,0.041491366286706785,0.04965776503191237,0.011161158132754874,0.7158727262278289,0.9411460944541119,0.0
5,19,half_limit,0.01899110076791385,True,True,0.0,10000,0.1837,0.17623219238756405,0.19141072498172595,0.06,0.05551213038936487,0.06482578817683052,0.0863,0.08095391733753572,0.09196380291436208,0.003,0.0021022876940520996,0.004279406686400436,0.0502,0.046090332946713386,0.05465511198754727,0.0014,0.000834162028874972,0.002348761146363729,0.0201,0.017527981217395204,0.02304058041878019,0.0,0.0,0.00038399837067659573,0.011663053823200906,0.7503451285274985,0.9520607775613477,0.0018
5,19,half_limit,0.01899110076791385,True,True,0.05,10000,0.9906,0.9885113090469386,0.9923119117517536,0.9111,0.9053629308246761,0.9165213457149536,0.9544,0.9501337754190674,0.9583172468616618,0.2407,0.2324215755281223,0.24917756602691057,0.9551,0.9508634788664472,0.9589870058165628,0.4385,0.4288000480082055,0.4482471837913876,0.9042,0.8982753047003504,0.9098142710167945,0.0432,0.03938757077465523,0.0473632501367949,0.011639446809356902,0.7467228873266988,0.9538437400714544,0.0025
5,19,half_limit,0.01899110076791385,False,False,0.0,10000,0.1203,0.11406936286416848,0.12682224549852333,0.0352,0.031762848433424355,0.0389941164519566,0.0512,0.04704986366401762,0.05569481327350168,0.0018,0.0011389279915130562,0.0028436879850291027,0.0479,0.043885215617063954,0.05226199570970181,0.0061,0.00475210315987151,0.00782721043068283,0.044,0.040152272336549465,0.04819793417750757,0.0001,1.765267360112231e-05,0.0005662688974013381,0.009278698066744437,0.9041832431093204,0.9160043425298608,0.0331
5,19,half_limit,0.01899110076791385,False,False,0.05,10000,0.9973,0.9960744058463006,0.9981436693742244,0.94,0.9351742118231694,0.9444878696106351,0.9734,0.9700597819368241,0.9763766484058193,0.2542,0.24576161314630043,0.2628271604527241,0.9729,0.969531352172919,0.9759054621680949,0.2547,0.2462558998411824,0.2633324897594714,0.9727,0.969320060383026,0.9757169075573363,0.2385,0.2302487089595065,0.24695212218835733,0.009379044363630816,0.8980999750924272,0.9097142881074344,0.0309
5,19,half_limit,0.01899110076791385,False,True,0.0,10000,0.1265,0.1201279398151777,0.1331589069677177,0.0357,0.03223808066494071,0.039518500222069576,0.0539,0.04964284138359744,0.05849976196272022,0.0015,0.0009092618255931228,0.002473584549971443,0.0508,0.04666599590665272,0.05527898822956311,0.009,0.007328320093401381,0.011048766306603034,0.0376,0.03404567324712015,0.04150944844608156,0.0,0.0,0.00038399837067659573,0.010200920033743588,0.8901083189667148,0.9047924608065939,0.1054
5,19,half_limit,0.01899110076791385,False,True,0.05,10000,0.994,0.9922851325032213,0.9953354771065502,0.9036,0.8976594343825707,0.909230602132619,0.9508,0.9463850585695701,0.9548687284994277,0.2036,0.195822229602115,0.21160540463202207,0.9483,0.9437855079930497,0.9524701990678017,0.2203,0.2122852043179495,0.22852960437060693,0.9492,0.9447210117704369,0.9533340040933472,0.1748,0.1674813943093171,0.18236835823097094,0.010185807673153273,0.898276668797208,0.9097950550193891,0.0997
5,19,limit,0.0379822015358277,True,False,0.0,10000,0.1433,0.13656963185994328,0.1503043125776974,0.0413,0.03757291371455923,0.04537936639069948,0.0608,0.05628292474217007,0.06565437942663223,0.0016,0.0009851326596934777,0.002597636916196953,0.0552,0.050892429427894396,0.05984917552265948,0.0049,0.0037086267628327185,0.006471608423811247,0.032,0.028726158044176497,0.03563326443077679,0.0001,1.765267360112231e-05,0.0005662688974013381,0.018425947447485273,0.8493638562893995,0.9267312098479623,0.0
5,19,limit,0.0379822015358277,True,False,0.05,10000,0.807,0.7991476424023961,0.8146165825980086,0.4942,0.48440494798026207,0.5039995064008376,0.5972,0.5875515864173808,0.6067737642993596,0.0485,0.04446021495496292,0.05288653557375803,0.6083,0.5986929831638528,0.6178238427890586,0.1177,0.11153027517379928,0.12416332998042003,0.5302,0.5204083467422222,0.5399684597561889,0.0108,0.008953722899766215,0.013021981106103765,0.018270955061905018,0.8590793770592468,0.9353820229388553,0.0
5,19,limit,0.0379822015358277,True,True,0.0,10000,0.1386,0.1319664184933461,0.14551113552897896,0.0422,0.038432217996841815,0.04631937091134967,0.061,0.0564756593148203,0.06586149125463374,0.0018,0.0011389279915130562,0.0028436879850291027,0.0562,0.05185412408045512,0.0608867128733574,0.0031,0.002184864524503692,0.004396753056274708,0.0323,0.02901047792963247,0.03594871414629842,0.0,0.0,0.00038399837067659573,0.01868280687045376,0.8586876807818304,0.9330617554847062,0.0001
5,19,limit,0.0379822015358277,True,True,0.05,10000,0.7853,0.7771433570355734,0.7932375334941185,0.4753,0.46552350452965857,0.48509546498985273,0.5713,0.5615747750931874,0.5809704667391542,0.0461,0.0421613141098896,0.050387279611010596,0.5798,0.5700969624652308,0.5894417513948091,0.1035,0.09768119795083596,0.10962331275711057,0.5119,0.502100266534035,0.5216905943047431,0.0136,0.01150944523779097,0.01606410837720322,0.019038896207873822,0.8426679721028049,0.9152802592200172,0.0001
5,19,limit,0.0379822015358277,False,False,0.0,10000,0.1238,0.11748887818020111,0.13040004219389592,0.032,0.028726158044176497,0.03563326443077679,0.0503,0.04618626511967923,0.05475910301490729,0.0013,0.0007599118725796528,0.0022230881023331834,0.0502,0.046090332946713386,0.05465511198754727,0.0027,0.0018563306257756151,0.003925594153699328,0.0481,0.044076862159560894,0.0524701955678566,0.0006,0.0002750134763309977,0.001308524096300786,0.01744184762632372,0.9086894081359452,0.9126711623419829,0.0029
