metric,scenario,policy,mean,lo,hi,n_runs,theta
mcr_B,bull_trap,random_0,0.27779829736652867,0.27704825491181145,0.2785799718429501,300,0.05
mcr_B,bull_trap,random_1,0.2743813979740451,0.2721149960157648,0.2765439036344699,300,0.05
mcr_B,bull_trap,random_2,0.2811065061855498,0.27984273973612983,0.28246288748526693,300,0.05
mcr_B,bull_trap,random_3,0.2708035657514218,0.26992087788583946,0.27167238017514256,300,0.05
mcr_B,bull_trap,random_4,0.2858736017243674,0.28474485591812526,0.2868016238299516,300,0.05
mcr_B,bull_trap,random_5,0.29605315629435014,0.29475415721641857,0.2974122461739968,300,0.05
mcr_B,bull_trap,random_6,0.27633274529367086,0.2752208126919572,0.277382773239123,300,0.05
mcr_B,bull_trap,random_7,0.27771035429751656,0.27664133577168926,0.27867770276510906,300,0.05
mcr_B,bull_trap,random_8,0.2754546077930907,0.2742603226273722,0.276605148671785,300,0.05
mcr_B,bull_trap,random_9,0.2816849004777749,0.27992008729650936,0.28348781255497196,300,0.05
mcr_B,bull_trap,rule_analyst,0.0012949844073500579,0.0012385533211924326,0.0013555387589192453,300,0.05
mcr_B,bull_trap,rule_p_sma50,0.001199555601797967,0.0011467205292417183,0.0012505129886035253,300,0.05
mcr_B,bull_trap,rule_rsi,0.0011662725732879368,0.0011125564767847519,0.0012166476582558068,300,0.05
mcr_B,bull_trap,v_oracle,0.42567336753245943,0.42402858304699165,0.42717010683106943,300,0.05
mcr_B,crash,L5_full_level_free,0.0010479092769598375,0.0009904172239569866,0.0011106313279983097,300,0.05
mcr_B,crash,L5_level_free,0.0009670225508180448,0.0009073462276595299,0.0010276023595339957,300,0.05
mcr_B,crash,align_0.0,0.0015944284934061718,0.0015181623737334882,0.0016588918693250926,300,0.05
mcr_B,crash,align_0.2,0.0010235838991240977,0.0009841204149219538,0.001067370640219183,300,0.05
mcr_B,crash,align_0.4,0.0007406504762034222,0.0007105622113499213,0.0007722876516898569,300,0.05
mcr_B,crash,align_0.5,0.0006429733183433312,0.0006131801293018798,0.0006713923252255952,300,0.05
mcr_B,crash,align_0.6,0.0006068066622690664,0.0005798691875054107,0.0006303808608127031,300,0.05
mcr_B,crash,align_0.8,0.0007355810888649331,0.0007063323371095316,0.0007647474143908908,300,0.05
mcr_B,crash,align_1.0,0.0010641020811030855,0.0010136116844491076,0.0011155702909394084,300,0.05
mcr_B,crash,always_buy,0.36666666666666686,0.36666666666666675,0.36666666666666686,300,0.05
mcr_B,crash,always_hold,0.003925451700004828,0.0028924146833423,0.004942462502956422,300,0.05
mcr_B,crash,always_sell,0.43333333333333257,0.4333333333333324,0.4333333333333327,300,0.05
mcr_B,crash,band_hi,0.0017300157626233465,0.0016683325853113923,0.0017909673125267138,300,0.05
mcr_B,crash,band_lo,0.001001677357798293,0.0009538341926795522,0.0010511307262057014,300,0.05
mcr_B,crash,buy_day1_hold,0.36666666666666686,0.36666666666666675,0.36666666666666686,300,0.05
mcr_B,crash,ceil_d0.000,0.0006429733183433312,0.000612858339642225,0.0006723212051278878,300,0.05
mcr_B,crash,ceil_d0.002,0.10868532667816186,0.10280021171551851,0.11469612270817553,300,0.05
mcr_B,crash,ceil_d0.005,0.27246992252931856,0.25437886067604043,0.2913782873811431,300,0.05
mcr_B,crash,ceil_d0.010,0.34225613297017543,0.3140292125323617,0.3665379502775991,300,0.05
mcr_B,crash,ceil_d0.020,0.3666499281872709,0.33902301752516595,0.396136905718118,300,0.05
mcr_B,crash,ceil_d0.040,0.3777623423869707,0.348426461983329,0.4080874978865789,300,0.05
mcr_B,crash,constant_mix,0.0,0.0,0.0,300,0.05
mcr_B,crash,drift_0.000,0.0,0.0,0.0,300,0.05
mcr_B,crash,drift_0.002,0.10467373149010245,0.09891032802271435,0.11035463294118884,300,0.05
mcr_B,crash,drift_0.005,0.27323286523056056,0.2538698758600987,0.29337244230536463,300,0.05
mcr_B,crash,drift_0.010,0.34238411074807934,0.31992349807182546,0.3699346800533507,300,0.05
mcr_B,crash,drift_0.020,0.3666559031301486,0.3345951519860052,0.39626717670581335,300,0.05
mcr_B,crash,drift_0.040,0.37779563252801823,0.34803578797247947,0.4083116437767074,300,0.05
mcr_B,crash,mandate_conditional_oracle,0.0010600352099652218,0.0010065203164838325,0.0011117775060587275,300,0.05
mcr_B,crash,mean_reversion,0.3371514836557027,0.3260378008261711,0.34788700255685356,300,0.05
mcr_B,crash,momentum,0.4110242620843029,0.40916841195546416,0.4128827052220463,300,0.05
mcr_B,crash,panic_0.00,0.0,0.0,0.0,300,0.05
mcr_B,crash,panic_0.25,0.03949870554338635,0.03825284295972841,0.0407424622713181,300,0.05
mcr_B,crash,panic_0.50,0.13268735716991298,0.1283489377132706,0.13712473216416668,300,0.05
mcr_B,crash,panic_0.75,0.23773799964774847,0.23096744420952708,0.24455692920962052,300,0.05
mcr_B,crash,panic_1.00,0.3560236132066573,0.3457265570881017,0.36547286022014336,300,0.05
mcr_B,crash,random_0,0.2770851663456646,0.2758103833840066,0.27820187038092103,300,0.05
mcr_B,crash,random_1,0.2744974330871176,0.27173412200553754,0.2773069737287728,300,0.05
mcr_B,crash,random_2,0.28263966864160395,0.28102208316703836,0.28431637363810414,300,0.05
mcr_B,crash,random_3,0.26719334938982686,0.2657921354824324,0.2686374092705703,300,0.05
mcr_B,crash,random_4,0.2834168932627969,0.28173371557353244,0.28523752760450616,300,0.05
mcr_B,crash,random_5,0.29673133884387987,0.2945722252057869,0.2986119644017321,300,0.05
mcr_B,crash,random_6,0.2754162415743659,0.27375944727470636,0.2771441801557437,300,0.05
mcr_B,crash,random_7,0.2798580021872421,0.2784369740242968,0.2812806565670077,300,0.05
mcr_B,crash,random_8,0.2737176896728621,0.27197189172106695,0.27562326171676055,300,0.05
mcr_B,crash,random_9,0.2768335319161553,0.2745996494468676,0.27907380076861277,300,0.05
mcr_B,crash,rule_analyst,0.0011989402762876216,0.0011334465768420138,0.0012684210985628131,300,0.05
mcr_B,crash,rule_p_sma50,0.0011541166748847797,0.0010955673045445256,0.001208780431722905,300,0.05
mcr_B,crash,rule_rsi,0.0010575520196555,0.0010001482612643623,0.0011155851542555015,300,0.05
mcr_B,crash,v_oracle,0.38552627693486935,0.38311095236730414,0.38781249122090533,300,0.05
mcr_B,sustained_bull,L5_full_level_free,0.0010977544350717374,0.0009814870132172132,0.0012149886091972566,300,0.05
mcr_B,sustained_bull,L5_level_free,0.0010763145948800765,0.0009641646066949708,0.001179511356387529,300,0.05
mcr_B,sustained_bull,align_0.0,0.0015781948353783032,0.0014951178389192479,0.001654751357764399,300,0.05
mcr_B,sustained_bull,align_0.2,0.0009777953350009049,0.0009167364399293698,0.0010473559967626486,300,0.05
mcr_B,sustained_bull,align_0.4,0.0006632638945957396,0.000629248415683997,0.0006965993730277,300,0.05
mcr_B,sustained_bull,align_0.5,0.0005979906394427781,0.0005677294168299992,0.0006254947513073889,300,0.05
mcr_B,sustained_bull,align_0.6,0.0005747876529622609,0.0005458837708147167,0.0006085010341265124,300,0.05
mcr_B,sustained_bull,align_0.8,0.0007047294349024811,0.0006650998911969817,0.0007504712693001032,300,0.05
mcr_B,sustained_bull,align_1.0,0.0010082099371788815,0.0009494645628619994,0.0010747335622858529,300,0.05
mcr_B,sustained_bull,always_buy,0.3666666666666667,0.3666666666666666,0.36666666666666664,300,0.05
mcr_B,sustained_bull,always_hold,0.0029865736803575543,0.0019055981679327522,0.004290526996550096,300,0.05
mcr_B,sustained_bull,always_sell,0.43333333333333296,0.43333333333333296,0.4333333333333331,300,0.05
mcr_B,sustained_bull,band_hi,0.0013462237317054513,0.0012482984835978914,0.0014626242340832745,300,0.05
mcr_B,sustained_bull,band_lo,0.0014040807138368267,0.001330296538057203,0.0014652784309047272,300,0.05
mcr_B,sustained_bull,buy_day1_hold,0.3666666666666667,0.3666666666666666,0.36666666666666664,300,0.05
mcr_B,sustained_bull,ceil_d0.000,0.0005979906394427781,0.0005685316321240582,0.0006289069612197828,300,0.05
mcr_B,sustained_bull,ceil_d0.002,0.09563766597747678,0.08830590074725524,0.10326008029785778,300,0.05
mcr_B,sustained_bull,ceil_d0.005,0.23371640884488565,0.21297770173601435,0.2548056536539047,300,0.05
mcr_B,sustained_bull,ceil_d0.010,0.310825806076676,0.2827650126433525,0.3364417174309318,300,0.05
mcr_B,sustained_bull,ceil_d0.020,0.3534719104159163,0.3273320349639247,0.3813532975632535,300,0.05
mcr_B,sustained_bull,ceil_d0.040,0.3742410544560818,0.3404279433482066,0.40448800416138037,300,0.05
mcr_B,sustained_bull,constant_mix,0.0,0.0,0.0,300,0.05
mcr_B,sustained_bull,drift_0.000,0.0,0.0,0.0,300,0.05
mcr_B,sustained_bull,drift_0.002,0.08593087732834585,0.07800121608787684,0.09491674796342063,300,0.05
mcr_B,sustained_bull,drift_0.005,0.2322620772707558,0.21190503804244287,0.2540416605982804,300,0.05
mcr_B,sustained_bull,drift_0.010,0.31034461013147496,0.2857229035345989,0.33596433485825905,300,0.05
mcr_B,sustained_bull,drift_0.020,0.3532624077603896,0.3249907881996229,0.38405242995113253,300,0.05
mcr_B,sustained_bull,drift_0.040,0.3742789099355872,0.3446748574782548,0.40662406067927903,300,0.05
mcr_B,sustained_bull,mandate_conditional_oracle,0.0010140997414313283,0.0009495861269484134,0.001076062535882732,300,0.05
mcr_B,sustained_bull,mean_reversion,0.37079185677054,0.3566428018730165,0.38660434703055097,300,0.05
mcr_B,sustained_bull,momentum,0.3829643097054676,0.38018525595148317,0.3855497873207395,300,0.05
mcr_B,sustained_bull,panic_0.00,0.0,0.0,0.0,300,0.05
mcr_B,sustained_bull,panic_0.25,0.008058438565596238,0.006364437951169553,0.009765128016168703,300,0.05
mcr_B,sustained_bull,panic_0.50,0.029675518643836916,0.023342750453704212,0.03640141004269798,300,0.05
mcr_B,sustained_bull,panic_0.75,0.07011805034161493,0.057223651987892504,0.08299233397210208,300,0.05
mcr_B,sustained_bull,panic_1.00,0.17372693928682825,0.15070549206419645,0.19550937463802556,300,0.05
mcr_B,sustained_bull,random_0,0.2775847171564626,0.27483331602311367,0.2807835252884432,300,0.05
mcr_B,sustained_bull,random_1,0.25749100178626083,0.25193027385844763,0.26233922190334313,300,0.05
mcr_B,sustained_bull,random_2,0.27787209408959734,0.274738622890572,0.2807039881264465,300,0.05
mcr_B,sustained_bull,random_3,0.2689842125435254,0.26616285862452105,0.2717256044991599,300,0.05
mcr_B,sustained_bull,random_4,0.28096973882411497,0.27745669054610633,0.28458710555561006,300,0.05
mcr_B,sustained_bull,random_5,0.2928214625296562,0.2889402557143598,0.29679178128996264,300,0.05
mcr_B,sustained_bull,random_6,0.2722668600204368,0.2691459759040933,0.27525635632184514,300,0.05
mcr_B,sustained_bull,random_7,0.28013136274148576,0.27711940651162426,0.2830412252557376,300,0.05
mcr_B,sustained_bull,random_8,0.2697629746163047,0.2668643498714512,0.27280164199444307,300,0.05
mcr_B,sustained_bull,random_9,0.2724284561346517,0.26816674374254745,0.2766206327492733,300,0.05
mcr_B,sustained_bull,rule_analyst,0.0013606322757537493,0.0012822115803768472,0.0014381723291990842,300,0.05
mcr_B,sustained_bull,rule_p_sma50,0.0011587842345055646,0.0010722816143091706,0.0012534688183499587,300,0.05
mcr_B,sustained_bull,rule_rsi,0.0011661847035151717,0.0010888969453491705,0.0012682957791410325,300,0.05
mcr_B,sustained_bull,v_oracle,0.4048219004812289,0.40059275067274464,0.4093904363456348,300,0.05
mcr_D,flat,L5_full_level_free,0.07580887923340131,0.06649700070749905,0.0868764477582071,300,0.05
mcr_D,flat,L5_level_free,0.07347992396601688,0.06575279436597815,0.08150206894051365,300,0.05
mcr_D,flat,align_0.0,0.19882711287133709,0.1987432442263978,0.19890715762513875,300,0.05
mcr_D,flat,align_0.2,0.1605537138656224,0.15926097788358565,0.1618616626050551,300,0.05
mcr_D,flat,align_0.4,0.11963295019991914,0.11858758384931135,0.12080106695952338,300,0.05
mcr_D,flat,align_0.5,0.10078405529215137,0.09905779851539998,0.10244054286986364,300,0.05
mcr_D,flat,align_0.6,0.08091386469467371,0.07930345611359838,0.08261944984379363,300,0.05
mcr_D,flat,align_0.8,0.04190467576753917,0.040454389612394046,0.043493873538876626,300,0.05
mcr_D,flat,align_1.0,0.0015677185975009255,0.001456401042684796,0.0016668589449785295,300,0.05
mcr_D,flat,always_buy,0.1149924481721758,0.10297367916847107,0.1269251617759674,300,0.05
mcr_D,flat,always_hold,0.11158745963425398,0.10799046458988956,0.11495391630764963,300,0.05
mcr_D,flat,always_sell,0.0850075518278241,0.07158271591974799,0.09673393571184606,300,0.05
mcr_D,flat,band_hi,0.08565238761885115,0.07284602190238872,0.09906759955656748,300,0.05
mcr_D,flat,band_lo,0.11498519082302092,0.10242271555742008,0.12744402005686753,300,0.05
mcr_D,flat,buy_day1_hold,0.1149924481721758,0.10189374977923416,0.12775968802033982,300,0.05
mcr_D,flat,ceil_d0.000,0.10078405529215137,0.09904164684820627,0.10240649301783562,300,0.05
mcr_D,flat,ceil_d0.002,0.09959515201440693,0.09489617878229398,0.10498565831739061,300,0.05
mcr_D,flat,ceil_d0.005,0.0988155322383318,0.09219860845177186,0.10463869639398059,300,0.05
mcr_D,flat,ceil_d0.010,0.09840684427699503,0.09201153761888547,0.10507460729876168,300,0.05
mcr_D,flat,ceil_d0.020,0.09814481593774782,0.09166768529135065,0.10425768812217402,300,0.05
mcr_D,flat,ceil_d0.040,0.09797900382520833,0.09144584409977886,0.1043208570658671,300,0.05
mcr_D,flat,constant_mix,0.10077510349604325,0.1005871059760423,0.10098317690211472,300,0.05
mcr_D,flat,drift_0.000,0.10077510349604325,0.10056477791202888,0.10096966973579197,300,0.05
mcr_D,flat,drift_0.002,0.09878365413672024,0.0922981838045006,0.10521281593907708,300,0.05
mcr_D,flat,drift_0.005,0.09805701155913203,0.09220112307364005,0.10416275892716617,300,0.05
mcr_D,flat,drift_0.010,0.09794360499177197,0.09147936902879159,0.10484570387610181,300,0.05
mcr_D,flat,drift_0.020,0.09785076651779345,0.09166332478557851,0.10457792348067682,300,0.05
mcr_D,flat,drift_0.040,0.09774874039935824,0.09190164830789865,0.10432284827558902,300,0.05
mcr_D,flat,mandate_conditional_oracle,0.0014996420195283763,0.001389496607867552,0.0016079732656840318,300,0.05
mcr_D,flat,mean_reversion,0.06366893437690893,0.05357731047417849,0.07300584083165024,300,0.05
mcr_D,flat,momentum,0.13748080307240465,0.12845557730890392,0.14566301991852026,300,0.05
mcr_D,flat,panic_0.00,0.10077510349604325,0.10058248311114099,0.1009566683889433,300,0.05
mcr_D,flat,panic_0.25,0.11010887484924273,0.1059003197961868,0.11480714954781777,300,0.05
mcr_D,flat,panic_0.50,0.10964208308567308,0.10527118419941513,0.11390506175166833,300,0.05
mcr_D,flat,panic_0.75,0.10773788280237744,0.10322047436563904,0.11255220774917866,300,0.05
mcr_D,flat,panic_1.00,0.10282836877268405,0.0972994129927487,0.10834598655950783,300,0.05
mcr_D,flat,random_0,0.10292508337536752,0.09990773251033536,0.10593369040132918,300,0.05
mcr_D,flat,random_1,0.0968789939880599,0.09158093009814794,0.10160330371423003,300,0.05
mcr_D,flat,random_2,0.09831740287249346,0.09549077947403124,0.10103291606458399,300,0.05
mcr_D,flat,random_3,0.10261516279228343,0.10005717988398595,0.10535188553080448,300,0.05
mcr_D,flat,random_4,0.09899154189120382,0.09498351791172496,0.10368138730444941,300,0.05
mcr_D,flat,random_5,0.09426531871791372,0.08958171195204843,0.09911270911419699,300,0.05
mcr_D,flat,random_6,0.09962263722080045,0.09608751185618854,0.10298453627333844,300,0.05
mcr_D,flat,random_7,0.10135635930939657,0.0980818675119982,0.10446749121765066,300,0.05
mcr_D,flat,random_8,0.1015047534781378,0.09760352323001384,0.10545418593754982,300,0.05
mcr_D,flat,random_9,0.09939947178861872,0.09617349372728953,0.10207010369735744,300,0.05
mcr_D,flat,rule_analyst,0.0923841017634665,0.08202532084373339,0.10303982502002783,300,0.05
mcr_D,flat,rule_p_sma50,0.05285739122113823,0.044723229768324595,0.061056248021981924,300,0.05
mcr_D,flat,rule_rsi,0.05366502840695134,0.04629162212780894,0.06205793265105167,300,0.05
mcr_D,flat,v_oracle,5.319469317448526e-18,4.726309276073645e-18,5.90803804783747e-18,300,0.05
mcr_D,bull_trap,L5_full_level_free,0.03709044756246864,0.031043230661649154,0.04307700761982108,300,0.05
mcr_D,bull_trap,L5_level_free,0.03938505857967941,0.033148609943605994,0.0463585220356225,300,0.05
mcr_D,bull_trap,align_0.0,0.19898025310158976,0.1989265677512971,0.19902613375060685,300,0.05
mcr_D,bull_trap,align_0.2,0.16027900571831344,0.15945018615643333,0.16112188252788756,300,0.05
mcr_D,bull_trap,align_0.4,0.12054044856242328,0.1194213353436468,0.12157295972953258,300,0.05
mcr_D,bull_trap,align_0.5,0.10054574054709547,0.09955515696437661,0.10154233692783374,300,0.05
mcr_D,bull_trap,align_0.6,0.08072145534771394,0.0796791659357591,0.08176379222377878,300,0.05
mcr_D,bull_trap,align_0.8,0.04156914213541537,0.04090491789961395,0.042227354581295035,300,0.05
mcr_D,bull_trap,align_1.0,0.00208638643740305,0.0020076408645226984,0.0021533969353906396,300,0.05
mcr_D,bull_trap,always_buy,0.17702010259738027,0.1714045914183327,0.18198549775177592,300,0.05
mcr_D,bull_trap,always_hold,0.13168029884602625,0.12735794253026805,0.13589475537489046,300,0.05
mcr_D,bull_trap,always_sell,0.022979897402619357,0.017524788021698347,0.02800044690712824,300,0.05
mcr_D,bull_trap,band_hi,0.024847881137369424,0.01935549591839288,0.02992898968328753,300,0.05
mcr_D,bull_trap,band_lo,0.17631791315028797,0.17125894072033365,0.18143134256536628,300,0.05
mcr_D,bull_trap,buy_day1_hold,0.17702010259738027,0.17149315766745188,0.18182488303790062,300,0.05
mcr_D,bull_trap,ceil_d0.000,0.10054574054709547,0.0994394185265421,0.10153664075544917,300,0.05
mcr_D,bull_trap,ceil_d0.002,0.09657761143149803,0.08750229595783711,0.10538717154247737,300,0.05
mcr_D,bull_trap,ceil_d0.005,0.09571437935849492,0.08659748956857116,0.1044800902968405,300,0.05
mcr_D,bull_trap,ceil_d0.010,0.09542596442268056,0.08640612620349541,0.10466388694238797,300,0.05
mcr_D,bull_trap,ceil_d0.020,0.09525759314871288,0.08640716844065367,0.10479706665790751,300,0.05
mcr_D,bull_trap,ceil_d0.040,0.09511496179995824,0.085515747790045,0.10467999588167745,300,0.05
mcr_D,bull_trap,constant_mix,0.10093553354692394,0.10080342455119308,0.1010731801778123,300,0.05
mcr_D,bull_trap,drift_0.000,0.10093553354692394,0.10078597363360449,0.10107283159370188,300,0.05
mcr_D,bull_trap,drift_0.002,0.09548028675038028,0.08696847703129484,0.10553522966580753,300,0.05
mcr_D,bull_trap,drift_0.005,0.0950714809227724,0.08554279141069701,0.1032601382982533,300,0.05
mcr_D,bull_trap,drift_0.010,0.09512540453540903,0.08571744524702235,0.10420793679051732,300,0.05
mcr_D,bull_trap,drift_0.020,0.09504503665452543,0.08573860088378793,0.10479512653158314,300,0.05
mcr_D,bull_trap,drift_0.040,0.09499373313407425,0.08486521009991171,0.10380475177758311,300,0.05
mcr_D,bull_trap,mandate_conditional_oracle,0.002082918671737046,0.002008895125048192,0.0021615851616432176,300,0.05
mcr_D,bull_trap,mean_reversion,0.037872200535090376,0.03116189013641203,0.04507315683367263,300,0.05
mcr_D,bull_trap,momentum,0.16063667141261825,0.15522043431383156,0.16547690723350908,300,0.05
mcr_D,bull_trap,panic_0.00,0.10093553354692394,0.1008023706120085,0.10107384437838975,300,0.05
mcr_D,bull_trap,panic_0.25,0.09707422561688744,0.09477680986817488,0.09926453893149031,300,0.05
mcr_D,bull_trap,panic_0.50,0.09449509989285299,0.09189896585132216,0.09742627933504627,300,0.05
mcr_D,bull_trap,panic_0.75,0.08801600530231717,0.08468808078412388,0.09151504379479489,300,0.05
mcr_D,bull_trap,panic_1.00,0.06957341799975586,0.06593508490256361,0.0730090164679493,300,0.05
mcr_D,bull_trap,random_0,0.09712180024080365,0.09584062179978964,0.09833926880199151,300,0.05
mcr_D,bull_trap,random_1,0.07347288900439677,0.07177404125890112,0.07524514390392713,300,0.05
mcr_D,bull_trap,random_2,0.09821141982209942,0.09728024799008013,0.09916509213649158,300,0.05
mcr_D,bull_trap,random_3,0.10126819277323058,0.10047469482027832,0.1021025242861174,300,0.05
mcr_D,bull_trap,random_4,0.08309082459021927,0.08115271681433625,0.08512050306271489,300,0.05
mcr_D,bull_trap,random_5,0.09024259154590532,0.08852054773173038,0.0918653949907589,300,0.05
mcr_D,bull_trap,random_6,0.10539823679657792,0.10409901598220068,0.10679925633830989,300,0.05
mcr_D,bull_trap,random_7,0.10170868841773197,0.10029257490435535,0.1028593311272128,300,0.05
mcr_D,bull_trap,random_8,0.10517104065265415,0.10359963818376884,0.10691449333177337,300,0.05
mcr_D,bull_trap,random_9,0.0956713063470764,0.09471057470765132,0.0967865850223815,300,0.05
mcr_D,bull_trap,rule_analyst,0.0791388912970189,0.06886354648704633,0.08979868389393007,300,0.05
mcr_D,bull_trap,rule_p_sma50,0.03662418277792339,0.031501988947765285,0.04203994252983573,300,0.05
mcr_D,bull_trap,rule_rsi,0.03682513803476481,0.03198451064716228,0.04214333515192592,300,0.05
mcr_D,bull_trap,v_oracle,8.188824738546645e-18,7.931882636489745e-18,8.415343721620852e-18,300,0.05
mcr_D,crash,L5_full_level_free,0.045556061080530175,0.040548522775310576,0.05094195616505984,300,0.05
mcr_D,crash,L5_level_free,0.042708712644882386,0.038292495982159336,0.04788648966483068,300,0.05
mcr_D,crash,align_0.0,0.1986941163790859,0.19862731472484693,0.19875137745260776,300,0.05
mcr_D,crash,align_0.2,0.15820823243894608,0.15725918641119127,0.15898231096744758,300,0.05
mcr_D,crash,align_0.4,0.11974311295690697,0.11862348803176084,0.12110715034899174,300,0.05
mcr_D,crash,align_0.5,0.10020509092894714,0.09884143602135655,0.10169897053148536,300,0.05
mcr_D,crash,align_0.6,0.08060488494567165,0.07933520184546393,0.08197083177742792,300,0.05
mcr_D,crash,align_0.8,0.04096427186497183,0.04003984745231537,0.04187597565658123,300,0.05
mcr_D,crash,align_1.0,0.0012152770919816687,0.0011576045431213472,0.0012712596085955304,300,0.05
mcr_D,crash,always_buy,0.0565788308046082,0.04897330657416991,0.06459333190336129,300,0.05
mcr_D,crash,always_hold,0.1360484019506408,0.13236372765904683,0.1398614455809056,300,0.05
mcr_D,crash,always_sell,0.1434211691953916,0.13617724552719432,0.15112798184261522,300,0.05
mcr_D,crash,band_hi,0.1429535031095905,0.13510731403724213,0.14995086685590883,300,0.05
mcr_D,crash,band_lo,0.057087883726594554,0.050583945878103116,0.0644474405303642,300,0.05
mcr_D,crash,buy_day1_hold,0.0565788308046082,0.0491422317870425,0.06449326578069996,300,0.05
mcr_D,crash,ceil_d0.000,0.10020509092894714,0.09890471322417478,0.10156501820342437,300,0.05
mcr_D,crash,ceil_d0.002,0.10642890187159826,0.09992599612561794,0.11252426956502772,300,0.05
mcr_D,crash,ceil_d0.005,0.10693929200570688,0.10047719185603515,0.11339102051978334,300,0.05
mcr_D,crash,ceil_d0.010,0.10692177613613363,0.10023271493625342,0.11338390094970584,300,0.05
mcr_D,crash,ceil_d0.020,0.10682238776172714,0.10065829444179221,0.11316249667385596,300,0.05
mcr_D,crash,ceil_d0.040,0.10675205677277366,0.10012447556256811,0.11295653842315993,300,0.05
mcr_D,crash,constant_mix,0.1004295322433015,0.10031400665883997,0.10054965681124206,300,0.05
mcr_D,crash,drift_0.000,0.1004295322433015,0.10031544683702151,0.10054960421327659,300,0.05
mcr_D,crash,drift_0.002,0.10718944615486767,0.10101887367016649,0.11372241128653691,300,0.05
mcr_D,crash,drift_0.005,0.1071485153767577,0.10106388069862517,0.11363915983004305,300,0.05
mcr_D,crash,drift_0.010,0.1069039112483137,0.10134062016392185,0.1136615176331315,300,0.05
mcr_D,crash,drift_0.020,0.10679374355528559,0.10086696833610197,0.1128057552811987,300,0.05
mcr_D,crash,drift_0.040,0.10671631215151872,0.10070485939808123,0.11285600266325078,300,0.05
mcr_D,crash,mandate_conditional_oracle,0.0011898743535480275,0.001127353354253371,0.0012485934194613117,300,0.05
mcr_D,crash,mean_reversion,0.047215307397880234,0.0405511448524488,0.05395100883248006,300,0.05
mcr_D,crash,momentum,0.149317389457013,0.14443892890692983,0.15426470043376447,300,0.05
mcr_D,crash,panic_0.00,0.1004295322433015,0.10030727236002752,0.1005349985435555,300,0.05
mcr_D,crash,panic_0.25,0.14063143978951284,0.13714954403702712,0.14444994163667396,300,0.05
mcr_D,crash,panic_0.50,0.14603128852561553,0.1412722890500145,0.15067167274708498,300,0.05
mcr_D,crash,panic_0.75,0.14725272962994018,0.1414338586580532,0.15239195212900855,300,0.05
mcr_D,crash,panic_1.00,0.14621228232711506,0.14066947525043738,0.15169634866476253,300,0.05
mcr_D,crash,random_0,0.105757274121268,0.10368899408612234,0.10767061416572435,300,0.05
mcr_D,crash,random_1,0.11645665358043346,0.11367814915918517,0.11892143585785182,300,0.05
mcr_D,crash,random_2,0.09971522119290162,0.09805452670097914,0.10123434813539403,300,0.05
mcr_D,crash,random_3,0.10075690313438651,0.09932120890412108,0.10246900484802283,300,0.05
mcr_D,crash,random_4,0.11215918740965772,0.10949756732325816,0.11462419224216586,300,0.05
mcr_D,crash,random_5,0.10608062146517949,0.103353938541041,0.1083709309708087,300,0.05
mcr_D,crash,random_6,0.09884053664614434,0.09637850857704254,0.1012183756531011,300,0.05
mcr_D,crash,random_7,0.10294013992985551,0.10128299677775762,0.10462351059004243,300,0.05
mcr_D,crash,random_8,0.0957020816775063,0.09333255111955906,0.0980129136212085,300,0.05
mcr_D,crash,random_9,0.10268221642421632,0.10098554373867794,0.10454955430899845,300,0.05
mcr_D,crash,rule_analyst,0.0705435252630366,0.06073918791045091,0.07975344342193594,300,0.05
mcr_D,crash,rule_p_sma50,0.04694758771234425,0.041620500625659355,0.051920768554580464,300,0.05
mcr_D,crash,rule_rsi,0.048337530158622646,0.04324337429262848,0.05403647016015942,300,0.05
mcr_D,crash,v_oracle,2.617296694401963e-18,2.2661374775012775e-18,2.9644244861910944e-18,300,0.05
mcr_D,sustained_bull,L5_full_level_free,0.07578127755515315,0.06607704438326589,0.08564329888633704,300,0.05
mcr_D,sustained_bull,L5_level_free,0.07607173777653173,0.06633166728248245,0.08670791219912381,300,0.05
mcr_D,sustained_bull,align_0.0,0.19883307095115607,0.19873775879278835,0.19892678904835429,300,0.05
mcr_D,sustained_bull,align_0.2,0.15932851224175204,0.15806043926518468,0.16065006038525734,300,0.05
mcr_D,sustained_bull,align_0.4,0.11991578458566096,0.11799124427153032,0.12176598892645782,300,0.05
mcr_D,sustained_bull,align_0.5,0.100416287346866,0.09887020882639304,0.10213302272838168,300,0.05
mcr_D,sustained_bull,align_0.6,0.0814638317533758,0.0799001822025931,0.08339089924502746,300,0.05
mcr_D,sustained_bull,align_0.8,0.041767288098930565,0.04050210566856952,0.043067735457308354,300,0.05
mcr_D,sustained_bull,align_1.0,0.0018529367051360276,0.0017369852060783724,0.0019728663243635644,300,0.05
mcr_D,sustained_bull,always_buy,0.11446570144368712,0.10213498723747363,0.12653085997225672,300,0.05
mcr_D,sustained_bull,always_hold,0.11491553272775362,0.10946207744811776,0.12091681695731728,300,0.05
mcr_D,sustained_bull,always_sell,0.0855342985563128,0.07394074094433696,0.0988804352353751,300,0.05
mcr_D,sustained_bull,band_hi,0.08632923943870768,0.07340673556727474,0.09975228050019865,300,0.05
mcr_D,sustained_bull,band_lo,0.11454657561081596,0.10168307385405491,0.12868291749965705,300,0.05
mcr_D,sustained_bull,buy_day1_hold,0.11446570144368712,0.1021406326941611,0.12841021911349051,300,0.05
