ticker,end,eps,filed,derived_q4,eps_prev,consecutive_prev,eps_lag4,seasonal_pair,level,eps_ttm
BAC,2026-06-30,1.22,2026-07-31,False,1.12,True,0.9,True,1.0175,4.39
BALL,2009-06-28,1.42,2010-08-04,False,,False,,False,,
BALL,2009-09-27,1.1,2010-11-04,False,1.42,True,,False,,
BALL,2010-03-28,0.42,2011-05-10,False,,False,,False,,
BALL,2010-06-27,0.75,2010-08-04,False,0.42,True,,False,,
BALL,2010-09-26,2.54,2010-11-04,False,0.75,True,,False,,
BALL,2010-12-31,0.53,2012-02-22,False,2.54,True,,False,,
BALL,2011-04-03,0.54,2011-05-10,False,0.53,True,0.42,True,1.06,4.36
BALL,2011-07-03,0.86,2011-08-09,False,0.54,True,0.75,True,1.09,4.470000000000001
BALL,2011-10-02,0.81,2011-11-07,False,0.86,True,2.54,True,1.1175000000000002,2.74
BALL,2011-12-31,0.48,2012-02-22,False,0.81,True,0.53,True,0.685,2.69
BALL,2012-03-31,0.56,2014-02-24,False,0.48,True,0.54,True,0.6725,2.71
BALL,2012-04-01,0.56,2012-05-07,False,,False,,False,,
BALL,2012-06-30,0.9,2014-02-24,False,0.56,True,,False,,
BALL,2012-07-01,0.9,2012-08-03,False,,False,,False,,
BALL,2012-09-30,0.75,2012-11-09,False,0.9,True,,False,,
BALL,2012-12-31,0.4,2013-02-22,False,0.75,True,,False,,
BALL,2013-03-31,0.48,2013-05-06,False,0.4,True,,False,,
BALL,2013-06-30,0.65,2013-08-05,False,0.48,True,0.9,True,0.6325,2.28
BALL,2013-09-30,0.8,2013-10-30,False,0.65,True,0.75,True,0.57,2.33
BALL,2013-12-31,0.87,2014-02-24,False,0.8,True,0.4,True,0.5825,2.8
BALL,2014-03-31,0.67,2014-05-02,False,0.87,True,0.48,True,0.7,2.99
BALL,2014-06-30,1.1,2014-08-11,False,0.67,True,0.65,True,0.7475,3.44
BALL,2014-09-30,1.07,2014-11-03,False,1.1,True,0.8,True,0.86,3.71
BALL,2014-12-31,0.56,2015-02-20,False,1.07,True,0.87,True,0.9275,3.4
BALL,2015-03-31,0.15,2015-05-08,False,0.56,True,0.67,True,0.85,2.88
BALL,2015-06-30,1.16,2015-07-31,False,0.15,True,1.1,True,0.72,2.94
BALL,2015-09-30,0.32,2015-10-30,False,1.16,True,1.07,True,0.735,2.19
BALL,2015-12-31,0.4,2016-02-16,False,0.32,True,0.56,True,0.5475,2.03
BALL,2016-03-31,-0.9,2016-04-29,False,0.4,True,0.15,True,0.5075,0.9799999999999999
BALL,2016-06-30,2.38,2016-08-12,False,-0.9,True,1.16,True,0.695,2.1999999999999997
BALL,2016-09-30,0.18,2017-03-02,False,2.38,True,0.32,True,1.0,2.06
BALL,2016-12-31,0.3,2017-03-02,False,0.18,True,0.4,True,0.965,1.96
BALL,2017-03-31,0.39,2017-05-08,False,0.3,True,-0.9,True,0.94,3.25
BALL,2017-06-30,0.28,2017-08-09,False,0.39,True,2.38,True,0.8125,1.15
BALL,2017-09-30,0.14,2017-11-06,False,0.28,True,0.18,True,0.2875,1.1099999999999999
BALL,2017-12-31,0.45,2018-03-01,False,0.14,True,0.3,True,0.27749999999999997,1.26
BALL,2018-03-31,0.36,2018-05-04,False,0.45,True,0.39,True,0.315,1.23
BALL,2018-06-30,0.34,2018-08-03,False,0.36,True,0.28,True,0.3075,1.29
BALL,2018-09-30,0.17,2018-11-02,False,0.34,True,0.14,True,0.3225,1.32
BALL,2018-12-31,0.45,2019-02-22,False,0.17,True,0.45,True,0.33,1.32
BALL,2019-03-31,0.35,2019-05-03,False,0.45,True,0.36,True,0.33,1.31
BALL,2019-06-30,0.59,2019-08-02,False,0.35,True,0.34,True,0.3275,1.56
BALL,2019-09-30,0.28,2019-11-01,False,0.59,True,0.17,True,0.39,1.6700000000000002
BALL,2019-12-31,0.49,2020-02-19,False,0.28,True,0.45,True,0.41750000000000004,1.71
BALL,2020-03-31,0.07,2020-05-08,False,0.49,True,0.35,True,0.4275,1.43
BALL,2020-06-30,0.29,2020-08-07,False,0.07,True,0.59,True,0.3575,1.1300000000000001
BALL,2020-09-30,0.74,2020-11-06,False,0.29,True,0.28,True,0.28250000000000003,1.59
BALL,2020-12-31,0.69,2021-02-17,True,0.74,True,0.49,True,0.3975,1.79
BALL,2021-03-31,0.61,2021-05-07,False,0.69,True,0.07,True,0.4475,2.33
BALL,2021-06-30,0.62,2021-08-06,False,0.61,True,0.29,True,0.5825,2.66
BALL,2021-09-30,0.55,2021-11-05,False,0.62,True,0.74,True,0.665,2.4699999999999998
BALL,2021-12-31,0.9099999999999999,2022-02-16,True,0.55,True,0.69,True,0.6174999999999999,2.69
BALL,2022-03-31,1.39,2022-05-05,False,0.9099999999999999,True,0.61,True,0.6725,3.4699999999999998
BALL,2022-06-30,-0.55,2022-08-04,False,1.39,True,0.62,True,0.8674999999999999,2.3
BALL,2022-09-30,1.25,2022-11-03,False,-0.55,True,0.55,True,0.8499999999999999,3.0
BALL,2022-12-31,0.18000000000000016,2023-02-21,True,1.25,True,0.9099999999999999,True,1.025,2.27
BALL,2023-03-31,0.56,2023-05-04,False,0.18000000000000016,True,1.39,True,0.8425,1.4400000000000002
BALL,2023-06-30,0.55,2023-08-03,False,0.56,True,-0.55,True,0.635,2.54
BALL,2023-09-30,0.64,2023-11-02,False,0.55,True,1.25,True,0.635,1.9300000000000002
BALL,2023-12-31,0.49,2025-02-20,False,0.64,True,0.18000000000000016,True,0.48250000000000004,2.24
BALL,2024-03-31,11.7,2024-05-07,False,0.49,True,0.56,True,0.56,13.379999999999999
BALL,2024-06-30,0.51,2024-08-01,False,11.7,True,0.55,True,3.3449999999999998,13.339999999999998
BALL,2024-09-30,0.65,2024-10-31,False,0.51,True,0.64,True,3.3349999999999995,13.35
BALL,2024-12-31,-0.11,2025-02-20,False,0.65,True,0.49,True,3.3375,12.75
BALL,2025-03-31,0.63,2025-05-06,False,-0.11,True,11.7,True,3.2424999999999997,1.6800000000000002
BALL,2025-06-30,0.77,2025-08-05,False,0.63,True,0.51,True,0.4750000000000001,1.94
BALL,2025-09-30,1.18,2025-11-04,False,0.77,True,0.65,True,0.54,2.4699999999999998
BALL,2025-12-31,0.75,2026-02-19,True,1.18,True,-0.11,True,0.6725,3.33
BALL,2026-03-31,0.77,2026-05-05,False,0.75,True,0.63,True,0.8325,3.47
BALL,2026-06-30,0.83,2026-08-04,False,0.77,True,0.77,True,0.8675,3.5300000000000002
BAX,2008-06-30,0.87,2009-07-28,False,,False,,False,,
BAX,2008-09-30,0.76,2009-10-29,False,0.87,True,,False,,
BAX,2009-03-31,0.84,2010-05-10,False,,False,,False,,
BAX,2009-06-30,0.97,2009-07-28,False,0.84,True,,False,,
BAX,2009-09-30,0.88,2009-10-29,False,0.97,True,,False,,
BAX,2009-12-31,0.94,2010-02-23,True,0.88,True,,False,,
BAX,2010-03-31,-0.11,2010-05-10,False,0.94,True,0.84,True,0.9075,2.68
BAX,2010-06-30,0.9,2010-08-05,False,-0.11,True,0.97,True,0.725,2.61
BAX,2010-09-30,0.9,2010-11-03,False,0.9,True,0.88,True,0.7075,2.63
BAX,2010-12-31,0.73,2012-02-23,False,0.9,True,0.94,True,0.7125,2.42
BAX,2011-03-31,0.99,2011-05-03,False,0.73,True,-0.11,True,0.66,3.5200000000000005
BAX,2011-06-30,1.08,2011-08-02,False,0.99,True,0.9,True,0.8800000000000001,3.7
BAX,2011-09-30,1.02,2011-11-02,False,1.08,True,0.9,True,0.925,3.82
BAX,2011-12-31,0.82,2012-02-23,False,1.02,True,0.73,True,0.955,3.91
BAX,2012-03-31,1.05,2012-05-03,False,0.82,True,0.99,True,0.9775,3.9699999999999998
BAX,2012-06-30,1.2,2012-08-02,False,1.05,True,1.08,True,0.9924999999999999,4.09
BAX,2012-09-30,1.07,2012-11-01,False,1.2,True,1.02,True,1.0225,4.140000000000001
BAX,2012-12-31,0.9,2013-02-21,False,1.07,True,0.82,True,1.0350000000000001,4.220000000000001
BAX,2013-03-31,1.01,2013-05-01,False,0.9,True,1.05,True,1.0550000000000002,4.18
BAX,2013-06-30,1.09,2013-07-31,False,1.01,True,1.2,True,1.045,4.07
BAX,2013-09-30,1.0,2013-10-30,False,1.09,True,1.07,True,1.0175,4.0
BAX,2013-12-31,0.6,2014-02-21,False,1.0,True,0.9,True,1.0,3.7
BAX,2014-03-31,1.02,2014-04-30,False,0.6,True,1.01,True,0.925,3.71
BAX,2014-06-30,0.96,2014-07-30,False,1.02,True,1.09,True,0.9275,3.58
BAX,2014-09-30,0.86,2014-10-29,False,0.96,True,1.0,True,0.895,3.44
BAX,2014-12-31,1.76,2015-02-26,False,0.86,True,0.6,True,0.86,4.6
BAX,2015-03-31,0.79,2015-05-06,False,1.76,True,1.02,True,1.15,4.37
BAX,2015-06-30,0.61,2015-08-07,False,0.79,True,0.96,True,1.0925,4.0200000000000005
BAX,2015-09-30,0.0,2015-11-09,False,0.61,True,0.86,True,1.0050000000000001,3.1599999999999997
BAX,2015-12-31,0.37,2016-02-26,False,0.0,True,1.76,True,0.7899999999999999,1.77
BAX,2016-03-31,6.16,2016-05-06,False,0.37,True,0.79,True,0.4425,7.140000000000001
BAX,2016-06-30,2.21,2016-08-04,False,6.16,True,0.61,True,1.7850000000000001,8.74
BAX,2016-09-30,0.24,2016-11-07,False,2.21,True,0.0,True,2.185,8.98
BAX,2016-12-31,0.45,2017-02-23,False,0.24,True,0.37,True,2.245,9.06
BAX,2017-03-31,0.5,2017-05-04,False,0.45,True,6.16,True,2.265,3.4000000000000004
BAX,2017-06-30,0.49,2017-08-07,False,0.5,True,2.21,True,0.8500000000000001,1.68
BAX,2017-09-30,0.46,2017-11-02,False,0.49,True,0.24,True,0.42,1.9
BAX,2017-12-31,-0.13,2018-02-23,False,0.46,True,0.45,True,0.475,1.3199999999999998
BAX,2018-03-31,0.72,2018-05-09,False,-0.13,True,0.5,True,0.395,1.54
BAX,2018-06-30,0.64,2018-08-06,False,0.72,True,0.49,True,0.45,1.69
BAX,2018-09-30,1.02,2018-11-05,False,0.64,True,0.46,True,0.48750000000000004,2.25
BAX,2018-12-31,0.66,2019-02-21,False,1.02,True,-0.13,True,0.6275,3.04
BAX,2019-03-31,0.68,2019-05-08,False,0.66,True,0.72,True,0.76,3.0000000000000004
BAX,2019-06-30,0.67,2019-07-30,False,0.68,True,0.64,True,0.7500000000000001,3.0300000000000002
BAX,2019-09-30,0.72,2020-03-17,False,0.67,True,1.02,True,0.7575000000000001,2.7300000000000004
BAX,2019-12-31,-0.05,2020-03-17,False,0.72,True,0.66,True,0.6825000000000001,2.0200000000000005
BAX,2020-03-31,0.65,2020-04-30,False,-0.05,True,0.68,True,0.53,1.9900000000000002
BAX,2020-06-30,0.48,2020-07-30,False,0.65,True,0.67,True,0.5225000000000001,1.7999999999999998
BAX,2020-09-30,0.7,2020-10-29,False,0.48,True,0.72,True,0.475,1.78
BAX,2020-12-31,0.33,2021-02-11,False,0.7,True,-0.05,True,0.47000000000000003,2.1599999999999997
BAX,2021-03-31,0.59,2021-04-29,False,0.33,True,0.65,True,0.5399999999999999,2.1
BAX,2021-06-30,0.59,2021-07-29,False,0.59,True,0.48,True,0.525,2.21
BAX,2021-09-30,0.9,2021-10-28,False,0.59,True,0.7,True,0.5525,2.4099999999999997
BAX,2021-12-31,0.48,2022-02-23,True,0.9,True,0.33,True,0.6024999999999999,2.56
BAX,2022-03-31,0.14,2022-04-28,False,0.48,True,0.59,True,0.64,2.11
BAX,2022-06-30,0.5,2022-07-28,False,0.14,True,0.59,True,0.5275,2.02
BAX,2022-09-30,-5.83,2022-10-27,False,0.5,True,0.9,True,0.505,-4.71
BAX,2022-12-31,0.36,2024-02-08,False,-5.83,True,0.48,True,1.7375,-4.83
BAX,2023-03-31,0.09,2023-04-27,False,0.36,True,0.14,True,1.7075,-4.88
BAX,2023-06-30,-0.28,2023-07-27,False,0.09,True,0.5,True,1.695,-5.66
BAX,2023-09-30,4.95,2023-11-02,False,-0.28,True,-5.83,True,1.6400000000000001,5.12
BAX,2023-12-31,0.48,2024-02-08,False,4.95,True,0.36,True,1.42,5.24
BAX,2024-03-31,0.07,2024-05-02,False,0.48,True,0.09,True,1.4500000000000002,5.220000000000001
BAX,2024-06-30,-0.62,2024-08-06,False,0.07,True,-0.28,True,1.4450000000000003,4.88
BAX,2024-09-30,0.27,2024-11-12,False,-0.62,True,4.95,True,1.53,0.20000000000000007
BAX,2024-12-31,-1.0,2025-02-21,False,0.27,True,0.48,True,0.36,-1.28
BAX,2025-03-31,0.25,2025-05-06,False,-1.0,True,0.07,True,0.49,-1.1
BAX,2025-06-30,0.18,2025-08-05,False,0.25,True,-0.62,True,0.535,-0.3
BAX,2025-09-30,-0.09,2025-11-04,False,0.18,True,0.27,True,0.425,-0.66
BAX,2025-12-31,-2.21,2026-02-12,True,-0.09,True,-1.0,True,0.38,-1.87
BAX,2026-03-31,-0.03,2026-04-30,False,-2.21,True,0.25,True,0.6825,-2.15
BAX,2026-06-30,0.24,2026-07-30,False,-0.03,True,0.18,True,0.6275,-2.09
BBWI,2008-08-02,0.3,2009-09-04,False,,False,,False,,
BBWI,2008-11-01,0.01,2009-12-04,False,0.3,True,,False,,
BBWI,2009-05-02,0.01,2010-06-03,False,,False,,False,,
BBWI,2009-08-01,0.23,2009-09-04,False,0.01,True,,False,,
BBWI,2009-10-31,0.05,2009-12-04,False,0.23,True,,False,,
BBWI,2010-01-30,1.0999999999999999,2010-03-26,True,0.05,True,,False,,
BBWI,2010-05-01,0.35,2010-06-03,False,1.0999999999999999,True,0.01,True,0.3475,1.73
BBWI,2010-07-31,0.55,2010-09-07,False,0.35,True,0.23,True,0.4325,2.05
BBWI,2010-10-30,0.19,2010-12-03,False,0.55,True,0.05,True,0.5125,2.19
BBWI,2011-01-29,1.4000000000000001,2011-03-18,True,0.19,True,1.0999999999999999,True,0.5475,2.49
BBWI,2011-04-30,0.52,2011-06-03,False,1.4000000000000001,True,0.35,True,0.6225,2.66
BBWI,2011-07-30,0.76,2011-08-31,False,0.52,True,0.55,True,0.665,2.87
BBWI,2011-10-29,320000.0,2011-12-02,False,0.76,True,0.19,True,0.7175,320002.68
BBWI,2012-01-28,-319998.48000000004,2012-03-23,True,320000.0,True,1.4000000000000001,True,80000.67,2.7999999999883585
BBWI,2012-04-28,430000.0,2012-06-01,False,-319998.48000000004,True,0.52,True,159999.94,430002.27999999997
BBWI,2012-07-28,500000.0,2012-08-31,False,430000.0,True,0.76,True,267499.81,930001.52
BBWI,2012-10-27,260000.0,2012-11-30,False,500000.0,True,320000.0,True,392499.62,870001.52
BBWI,2013-02-02,1.43,2014-03-21,False,260000.0,True,-319998.48000000004,True,377499.62,1190001.43
BBWI,2013-05-04,490000.0,2013-06-07,False,1.43,True,430000.0,True,297500.3575,1250001.4300000002
BBWI,2013-08-03,620000.0,2013-09-06,False,490000.0,True,500000.0,True,312500.35750000004,1370001.43
BBWI,2013-11-02,320000.0,2013-12-06,False,620000.0,True,260000.0,True,342500.3575,1430001.43
BBWI,2014-02-01,1.69,2014-03-21,False,320000.0,True,1.43,True,357500.3575,1430001.69
BBWI,2014-05-03,540000.0,2014-06-06,False,1.69,True,490000.0,True,357500.4225,1480001.69
BBWI,2014-08-02,650000.0,2014-09-05,False,540000.0,True,620000.0,True,370000.4225,1510001.69
BBWI,2014-11-01,450000.0,2014-12-05,False,650000.0,True,320000.0,True,377500.4225,1640001.69
BBWI,2015-01-31,1.93,2015-03-20,False,450000.0,True,1.69,True,410000.4225,1640001.93
BBWI,2015-05-02,860000.0,2015-06-05,False,1.93,True,540000.0,True,410000.4825,1960001.93
BBWI,2015-08-01,0.69,2015-09-04,False,860000.0,True,650000.0,True,490000.4825,1310002.6199999999
BBWI,2015-10-31,0.56,2015-12-04,False,0.69,True,450000.0,True,327500.65499999997,860003.18
BBWI,2016-01-30,2.19,2016-03-18,False,0.56,True,1.93,True,215000.795,860003.44
BBWI,2016-04-30,0.53,2016-06-03,False,2.19,True,860000.0,True,215000.86,3.9699999999999998
BBWI,2016-07-30,0.88,2016-09-02,False,0.53,True,0.69,True,0.9924999999999999,4.16
BBWI,2016-10-29,0.43,2016-12-02,False,0.88,True,0.56,True,1.04,4.029999999999999
BBWI,2017-01-28,2.21,2017-03-17,False,0.43,True,2.19,True,1.0074999999999998,4.05
BBWI,2017-04-29,0.33,2017-06-02,False,2.21,True,0.53,True,1.0125,3.85
BBWI,2017-07-29,0.48,2017-09-01,False,0.33,True,0.88,True,0.9625,3.45
BBWI,2017-10-28,0.3,2017-12-01,False,0.48,True,0.43,True,0.8625,3.32
BBWI,2018-02-03,2.36,2018-03-23,False,0.3,True,2.21,True,0.83,3.4699999999999998
BBWI,2018-05-05,0.17,2018-06-07,False,2.36,True,0.33,True,0.8674999999999999,3.3099999999999996
BBWI,2018-08-04,0.36,2018-09-07,False,0.17,True,0.48,True,0.8274999999999999,3.1899999999999995
BBWI,2018-11-03,-0.16,2018-12-04,False,0.36,True,0.3,True,0.7974999999999999,2.7299999999999995
BBWI,2019-02-02,1.96,2019-03-22,False,-0.16,True,2.36,True,0.7625,2.33
BBWI,2019-05-04,0.15,2019-06-04,False,1.96,True,0.17,True,0.6625,2.31
BBWI,2019-08-03,0.14,2019-09-06,False,0.15,True,0.36,True,0.6575,2.09
BBWI,2019-11-02,-0.91,2019-12-06,False,0.14,True,-0.16,True,0.6025,1.3399999999999999
BBWI,2020-02-01,-0.7,2020-03-30,False,-0.91,True,1.96,True,0.79,-1.3199999999999998
BBWI,2020-05-02,-1.07,2020-06-03,False,-0.7,True,0.15,True,0.47500000000000003,-2.54
BBWI,2020-08-01,-0.18,2020-09-03,False,-1.07,True,0.14,True,0.7050000000000001,-2.86
BBWI,2020-10-31,1.19,2020-12-04,False,-0.18,True,-0.91,True,0.715,-0.76
BBWI,2021-01-30,3.08,2021-03-19,False,1.19,True,-0.7,True,0.7849999999999999,3.02
BBWI,2021-05-01,0.99,2021-06-03,False,3.08,True,-1.07,True,1.38,5.08
BBWI,2021-07-31,1.36,2021-09-02,False,0.99,True,-0.18,True,1.36,6.62
BBWI,2021-10-30,0.33,2021-12-03,False,1.36,True,1.19,True,1.655,5.760000000000001
BBWI,2022-01-29,2.31,2022-03-18,False,0.33,True,3.08,True,1.4400000000000002,4.99
BBWI,2022-04-30,0.65,2022-06-02,False,2.31,True,0.99,True,1.2475,4.65
BBWI,2022-07-30,0.52,2022-09-02,False,0.65,True,1.36,True,1.1625,3.81
BBWI,2022-10-29,0.4,2022-11-30,False,0.52,True,0.33,True,0.9525,3.88
BBWI,2023-01-28,1.9,2023-03-17,False,0.4,True,2.31,True,0.97,3.4699999999999998
BBWI,2023-04-29,0.36,2023-06-02,False,1.9,True,0.65,True,0.8674999999999999,3.1799999999999997
BBWI,2023-07-29,0.43,2023-09-01,False,0.36,True,0.52,True,0.7949999999999999,3.09
BBWI,2023-10-28,0.52,2023-12-01,False,0.43,True,0.4,True,0.7725,3.21
BBWI,2024-02-03,2.55,2024-03-22,True,0.52,True,1.9,True,0.8025,3.86
BBWI,2024-05-04,0.39,2024-06-04,False,2.55,True,0.36,True,0.965,3.89
BBWI,2024-08-03,0.68,2024-08-28,False,0.39,True,0.43,True,0.9725,4.14
BBWI,2024-11-02,0.49,2024-11-26,False,0.68,True,0.52,True,1.035,4.11
BBWI,2025-02-01,2.06,2025-03-14,True,0.49,True,2.55,True,1.0275,3.62
BBWI,2025-05-03,0.49,2025-05-29,False,2.06,True,0.39,True,0.905,3.7199999999999998
BBWI,2025-08-02,0.31,2025-08-28,False,0.49,True,0.68,True,0.9299999999999999,3.35
BBWI,2025-11-01,0.38,2025-11-20,False,0.31,True,0.49,True,0.8375,3.2399999999999998
BBWI,2026-01-31,1.94,2026-03-12,True,0.38,True,2.06,True,0.8099999999999999,3.12
BBWI,2026-05-02,0.91,2026-05-27,False,1.94,True,0.49,True,0.78,3.54
BBWI,2026-08-01,0.59,2026-08-26,False,0.91,True,0.31,True,0.885,3.82
BBY,2008-08-30,0.49,2009-10-08,False,,False,,False,,
BBY,2008-11-29,0.13,2010-01-07,False,0.49,True,,False,,
BBY,2009-05-30,0.37,2010-07-08,False,,False,,False,,
BBY,2009-08-29,0.38,2009-10-08,False,0.37,True,,False,,
BBY,2009-11-28,0.54,2010-01-07,False,0.38,True,,False,,
BBY,2010-02-27,1.87,2010-04-28,True,0.54,True,,False,,
BBY,2010-05-29,0.37,2010-07-08,False,1.87,True,0.37,True,0.79,3.16
BBY,2010-08-28,0.61,2010-10-07,False,0.37,True,0.38,True,0.79,3.39
BBY,2010-11-27,0.55,2011-01-05,False,0.61,True,0.54,True,0.8475,3.4000000000000004
BBY,2011-02-26,1.61,2011-04-25,True,0.55,True,1.87,True,0.8500000000000001,3.14
BBY,2011-04-30,0.54,2012-06-13,False,,False,,False,,
BBY,2011-05-28,0.35,2011-07-01,False,,False,,False,,
BBY,2011-07-30,0.34,2012-09-06,False,,False,,False,,
BBY,2011-08-27,0.48,2011-09-30,False,,False,,False,,
BBY,2011-10-29,0.43,2012-12-05,False,,False,,False,,
BBY,2011-11-26,0.43,2012-01-03,False,,False,,False,,
BBY,2012-05-05,0.46,2012-06-13,False,,False,,False,,
BBY,2012-08-04,0.04,2012-09-06,False,0.46,True,0.48,True,0.44999999999999996,1.36
BBY,2012-11-03,-0.03,2012-12-05,False,0.04,True,0.43,True,0.34,0.9
BBY,2013-05-04,-0.24,2013-06-07,False,,False,,False,,
BBY,2013-08-03,0.78,2013-09-09,False,-0.24,True,,False,,
BBY,2013-11-02,0.16,2013-12-09,False,0.78,True,,False,,
BBY,2014-02-01,0.86,2014-03-28,True,0.16,True,,False,,
BBY,2014-05-03,1.33,2014-06-09,False,0.86,True,-0.24,True,0.51,3.13
BBY,2014-08-02,0.42,2014-09-10,False,1.33,True,0.78,True,0.7825,2.77
BBY,2014-11-01,0.3,2014-12-05,False,0.42,True,0.16,True,0.6925,2.9099999999999997
BBY,2015-01-31,1.48,2015-03-31,True,0.3,True,0.86,True,0.7274999999999999,3.53
BBY,2015-05-02,0.37,2015-06-08,False,1.48,True,1.33,True,0.8825,2.5700000000000003
BBY,2015-08-01,0.47,2015-09-04,False,0.37,True,0.42,True,0.6425000000000001,2.62
BBY,2015-10-31,0.36,2015-12-04,False,0.47,True,0.3,True,0.655,2.68
BBY,2016-01-30,1.39,2016-03-23,True,0.36,True,1.48,True,0.67,2.59
BBY,2016-04-30,0.71,2016-06-09,False,1.39,True,0.37,True,0.6475,2.9299999999999997
BBY,2016-07-30,0.62,2016-09-02,False,0.71,True,0.47,True,0.7324999999999999,3.08
BBY,2016-10-29,0.61,2016-12-02,False,0.62,True,0.36,True,0.77,3.3299999999999996
BBY,2017-01-28,1.92,2017-03-24,True,0.61,True,1.39,True,0.8324999999999999,3.86
BBY,2017-04-29,0.61,2017-06-05,False,1.92,True,0.71,True,0.965,3.76
BBY,2017-07-29,0.69,2017-09-05,False,0.61,True,0.62,True,0.94,3.8299999999999996
BBY,2017-10-28,0.8,2017-12-01,False,0.69,True,0.61,True,0.9574999999999999,4.02
BBY,2018-02-03,1.2300000000000004,2018-04-02,True,0.8,True,1.92,True,1.005,3.33
BBY,2018-05-05,0.74,2018-06-08,False,1.2300000000000004,True,0.61,True,0.8325,3.460000000000001
BBY,2018-08-04,0.88,2018-09-10,False,0.74,True,0.69,True,0.8650000000000002,3.6500000000000004
BBY,2018-11-03,1.01,2018-12-07,False,0.88,True,0.8,True,0.9125000000000001,3.8600000000000003
BBY,2019-02-02,2.73,2020-03-23,False,1.01,True,1.2300000000000004,True,0.9650000000000001,5.359999999999999
BBY,2019-05-04,0.99,2019-06-07,False,2.73,True,0.74,True,1.3399999999999999,5.61
BBY,2019-08-03,0.89,2019-09-06,False,0.99,True,0.88,True,1.4025,5.62
BBY,2019-11-02,1.11,2019-12-06,False,0.89,True,1.01,True,1.405,5.72
BBY,2020-02-01,2.87,2020-03-23,False,1.11,True,2.73,True,1.43,5.86
BBY,2020-05-02,0.61,2020-05-27,False,2.87,True,0.99,True,1.465,5.48
BBY,2020-08-01,1.67,2020-08-31,False,0.61,True,0.89,True,1.37,6.260000000000001
BBY,2020-10-31,1.5,2020-11-30,False,1.67,True,1.11,True,1.5650000000000002,6.65
BBY,2021-01-30,3.15,2021-03-19,True,1.5,True,2.87,True,1.6625,6.93
BBY,2021-05-01,2.35,2021-06-04,False,3.15,True,0.61,True,1.7325,8.67
BBY,2021-07-31,2.93,2021-08-31,False,2.35,True,1.67,True,2.1675,9.93
BBY,2021-10-30,2.02,2021-12-03,False,2.93,True,1.5,True,2.4825,10.45
BBY,2022-01-29,2.639999999999999,2022-03-18,True,2.02,True,3.15,True,2.6125,9.94
BBY,2022-04-30,1.5,2022-06-02,False,2.639999999999999,True,2.35,True,2.485,9.09
BBY,2022-07-30,1.36,2022-09-08,False,1.5,True,2.93,True,2.2725,7.519999999999999
BBY,2022-10-29,1.23,2022-12-06,False,1.36,True,2.02,True,1.8799999999999997,6.729999999999999
BBY,2023-01-28,2.2199999999999998,2023-03-17,True,1.23,True,2.639999999999999,True,1.6824999999999997,6.31
BBY,2023-04-29,1.11,2023-06-02,False,2.2199999999999998,True,1.5,True,1.5775,5.92
BBY,2023-07-29,1.25,2023-09-01,False,1.11,True,1.36,True,1.48,5.81
BBY,2023-10-28,1.21,2023-12-01,False,1.25,True,1.23,True,1.4525,5.79
BBY,2024-02-03,2.13,2024-03-15,True,1.21,True,2.2199999999999998,True,1.4475,5.7
BBY,2024-05-04,1.14,2024-06-07,False,2.13,True,1.11,True,1.425,5.7299999999999995
BBY,2024-08-03,1.35,2024-09-06,False,1.14,True,1.25,True,1.4324999999999999,5.83
BBY,2024-11-02,1.27,2024-12-06,False,1.35,True,1.21,True,1.4575,5.889999999999999
BBY,2025-02-01,0.5499999999999994,2025-03-19,True,1.27,True,2.13,True,1.4724999999999997,4.31
BBY,2025-05-03,0.95,2025-06-06,False,0.5499999999999994,True,1.14,True,1.0775,4.119999999999999
BBY,2025-08-02,0.88,2025-09-05,False,0.95,True,1.35,True,1.0299999999999998,3.6499999999999995
BBY,2025-11-01,0.67,2025-12-05,False,0.88,True,1.27,True,0.9124999999999999,3.0499999999999994
BBY,2026-01-31,2.5599999999999996,2026-03-18,True,0.67,True,0.5499999999999994,True,0.7624999999999998,5.06
BBY,2026-05-02,1.31,2026-06-05,False,2.5599999999999996,True,0.95,True,1.265,5.42
BC,2010-04-03,-0.15,2011-05-06,False,,False,,False,,
BC,2010-07-03,0.15,2011-08-09,False,-0.15,True,,False,,
BC,2010-10-02,-0.08,2011-11-07,False,0.15,True,,False,,
BC,2010-12-31,-1.17,2012-02-23,False,-0.08,True,,False,,
BC,2011-04-02,0.31,2011-05-06,False,-1.17,True,-0.15,True,0.38749999999999996,-0.7899999999999998
BC,2011-07-02,0.78,2011-08-09,False,0.31,True,0.15,True,0.4275,-0.15999999999999992
BC,2011-10-01,0.05,2011-11-07,False,0.78,True,-0.08,True,0.585,-0.029999999999999846
BC,2011-12-31,-0.33,2012-02-23,False,0.05,True,-1.17,True,0.5774999999999999,0.81
BC,2012-03-31,0.44,2012-05-04,False,-0.33,True,0.31,True,0.36750000000000005,0.94
BC,2012-06-30,0.93,2012-08-03,False,0.44,True,0.78,True,0.4,1.09
BC,2012-09-29,0.02,2012-11-02,False,0.93,True,0.05,True,0.4375,1.06
BC,2012-12-31,-0.84,2013-02-21,False,0.02,True,-0.33,True,0.43000000000000005,0.5500000000000002
BC,2013-03-30,0.55,2013-05-01,False,-0.84,True,0.44,True,0.5575,0.6600000000000001
BC,2013-06-29,0.88,2013-07-31,False,0.55,True,0.93,True,0.585,0.6100000000000001
