scenario,seed,persona,acting_theta,return_net_pct,return_gross_pct,cost_drag_pct,turnover,trade_count,cost_paid,mcr_own_theta,coverage,oracle_switches
flat,55,ENTJ,0.03,35.18634332128112,35.212949744332846,0.026606423051724448,0.4986844391296496,8,2.493422195648248,0.002049385620535818,0.415,2
flat,55,ENTJ,0.032791,34.34731995144102,34.37340372728765,0.026083775846629464,0.498725148295948,8,2.4936257414797405,0.0019341167392288331,0.37,2
flat,55,ENTJ,0.046321,34.92890791492413,34.95553069095789,0.026622776033761397,0.5031677762598407,8,2.515838881299204,0.0025484022531403893,0.25,2
flat,55,ENTJ,0.05,34.92890791492413,34.95553069095789,0.026622776033761397,0.5031677762598407,8,2.515838881299204,0.0025105844757756816,0.205,2
flat,55,ENTJ,0.065609,38.36046062152305,38.383413012897364,0.02295239137431082,0.4380670229335823,4,2.1903351146679113,0.0039967380954758994,0.1,2
flat,55,ENTJ,0.08,37.45999897765093,37.46972999873832,0.00973102108738999,0.19614379614911304,3,0.9807189807455652,0.0002029129111912701,0.015,1
flat,55,ENTJ,0.12,38.301912540866276,38.301912540866276,0.0,0.0,0,0.0,,0.0,0
flat,55,ENTJ,0.2,38.301912540866276,38.301912540866276,0.0,0.0,0,0.0,,0.0,0
flat,56,ISFJ,0.002,4.763965693008498,4.932157282994165,0.16819158998566675,3.3253388175731553,32,16.626694087865776,0.002869510758394881,0.955,14
flat,56,ISFJ,0.03,2.0365439314758094,2.0644225319628173,0.027878600487007965,0.5488497785435155,18,2.744248892717578,0.0029586859791334557,0.57,2
flat,56,ISFJ,0.032791,2.0365439314758094,2.0644225319628173,0.027878600487007965,0.5488497785435155,18,2.744248892717578,0.003018348012474368,0.55,2
flat,56,ISFJ,0.046321,2.3910852332855503,2.419242184815995,0.02815695153044473,0.5544626733382086,18,2.772313366691043,0.0027974864163860455,0.47,2
flat,56,ISFJ,0.05,3.0282717084462396,3.056818954520457,0.028547246074217547,0.5604035336949731,19,2.8020176684748654,0.002571080490093675,0.45,2
flat,56,ISFJ,0.065609,4.564971433710774,4.5933601125679235,0.028388678857149685,0.5538321462170471,17,2.7691607310852353,0.0033670026058239145,0.355,2
flat,56,ISFJ,0.08,4.564971433710774,4.5933601125679235,0.028388678857149685,0.5538321462170471,17,2.7691607310852353,0.0032531217318844713,0.29,2
flat,56,ISFJ,0.12,2.117185446275105,2.133807193061732,0.01662174678662698,0.3278629446767094,15,1.6393147233835472,0.0031026493650653676,0.115,1
flat,56,ISFJ,0.2,-0.7281238289940317,-0.7281238289940317,0.0,0.0,0,0.0,,0.0,0
flat,56,INTJ,0.002,3.9052308577227635,4.080776870571556,0.1755460128487929,3.519000905537077,43,17.595004527685383,0.0031696243328783132,0.955,14
flat,56,INTJ,0.03,1.2954895406644296,1.3315352214309462,0.0360456807665166,0.7148020408956114,28,3.5740102044780575,0.003287533395957211,0.57,2
flat,56,INTJ,0.032791,1.3493340431159684,1.3853886503809365,0.03605460726496812,0.7151925515297165,27,3.5759627576485826,0.0032869053383271112,0.55,2
flat,56,INTJ,0.046321,1.658681068316259,1.694826351703349,0.03614528338709011,0.7184323065857574,27,3.5921615329287864,0.003154896004232571,0.47,2
flat,56,INTJ,0.05,2.3335051130220608,2.3704387540205873,0.036933640998526585,0.7342485709322546,28,3.671242854661272,0.0032154668553697617,0.45,2
flat,56,INTJ,0.065609,4.30343281173966,4.34081455958526,0.037381747845599556,0.7379675036782503,25,3.6898375183912515,0.0032383723817858623,0.355,2
flat,56,INTJ,0.08,4.361942121310047,4.400165754658492,0.03822363334844425,0.755018147539336,26,3.7750907376966807,0.003134681071946586,0.29,2
flat,56,INTJ,0.12,1.2709249807564271,1.2901508383483362,0.01922585759190909,0.37438142146409537,16,1.8719071073204767,0.002483721187285609,0.115,1
flat,56,INTJ,0.2,-1.8203095724850793,-1.8203095724850793,0.0,0.0,0,0.0,,0.0,0
flat,56,ENTJ,0.002,1.197078441741195,1.3489566517875806,0.15187821004638558,3.102007003320844,21,15.510035016604215,0.001674754526024765,0.955,14
flat,56,ENTJ,0.03,-1.1290784623997574,-1.1096554951348314,0.019422967264925983,0.4119171868024345,9,2.0595859340121723,0.0012373230525101811,0.57,2
flat,56,ENTJ,0.032791,-1.1290784623997574,-1.1096554951348314,0.019422967264925983,0.4119171868024345,9,2.0595859340121723,0.0011115265550630175,0.55,2
flat,56,ENTJ,0.046321,-0.8254066241164537,-0.8179999775758562,0.007406646540597528,0.4128760973399531,9,2.0643804866997657,0.0007584460086201068,0.47,2
flat,56,ENTJ,0.05,-0.2697931248481278,-0.249817333929514,0.01997579091861379,0.40360384396119564,8,2.018019219805978,0.0009074257637135137,0.45,2
flat,56,ENTJ,0.065609,1.5092078160956923,1.5304584354360884,0.02125061934039607,0.4206885969998675,7,2.1034429849993375,0.00047304460584741753,0.355,2
flat,56,ENTJ,0.08,1.5092078160956923,1.5304584354360884,0.02125061934039607,0.4206885969998675,7,2.1034429849993375,0.00019474522506401053,0.29,2
flat,56,ENTJ,0.12,-1.8406032879760836,-1.8348824505861394,0.005720837389944222,0.1,1,0.5,0.0,0.115,1
flat,56,ENTJ,0.2,-3.2765572304731316,-3.2765572304731316,0.0,0.0,0,0.0,,0.0,0
flat,57,ISFJ,0.002,7.778827885448991,7.877717133155526,0.09888924770653507,1.8656184673822824,18,9.328092336911412,0.003028959818303964,0.96,8
flat,57,ISFJ,0.03,10.114346217624014,10.182933358099277,0.06858714047526249,1.2853297457344237,16,6.426648728672118,0.0031069296472362676,0.44,6
flat,57,ISFJ,0.032791,9.120991266463573,9.168775668118645,0.04778440165507192,0.9097742483131382,18,4.548871241565691,0.0032072598191895587,0.39,4
flat,57,ISFJ,0.046321,5.006591270510707,5.025333907118812,0.01874263660810449,0.3637309625484969,8,1.8186548127424844,0.003885106448919619,0.255,2
flat,57,ISFJ,0.05,5.882328314901941,5.9015135468283075,0.019185231926366342,0.37160560384822594,8,1.8580280192411296,0.0034425435187882838,0.23,2
flat,57,ISFJ,0.065609,8.800973844711324,8.821455528621481,0.020481683910157145,0.39616748158969467,7,1.9808374079484734,0.002985021115974845,0.16,2
flat,57,ISFJ,0.08,6.586410696691702,6.594172107509855,0.007761410818152292,0.1545292768987798,2,0.772646384493899,0.002684485112311706,0.105,1
flat,57,ISFJ,0.12,9.88269938957098,9.892150857456826,0.009451467885845943,0.18902935771711143,1,0.9451467885855571,8.6014158173775e-06,0.005,1
flat,57,ISFJ,0.2,9.892150857456826,9.892150857456826,0.0,0.0,0,0.0,,0.0,0
flat,57,INTJ,0.002,21.997442705581637,22.116967868494932,0.11952516291329474,2.0151645056384915,25,10.075822528192456,0.003268380778078436,0.96,8
flat,57,INTJ,0.03,24.766420024158563,24.854997755972974,0.08857773181441075,1.4741620405788916,27,7.370810202894458,0.0028642533350209014,0.44,6
flat,57,INTJ,0.032791,23.42523978955777,23.487193081818326,0.06195329226055435,1.0530962336630163,24,5.265481168315082,0.003006875075826578,0.39,4
flat,57,INTJ,0.046321,18.56515893596933,18.589964212848663,0.024805276879334315,0.43382103499593466,12,2.169105174979673,0.002743596815467399,0.255,2
flat,57,INTJ,0.05,19.585825320686556,19.610681309360366,0.024855988673810003,0.4398957917743394,11,2.1994789588716968,0.0028298464426275813,0.23,2
flat,57,INTJ,0.065609,22.903621443451417,22.928752322619772,0.02513087916835488,0.45723874765519795,9,2.2861937382759896,0.002792262073911365,0.16,2
flat,57,INTJ,0.08,20.49164266533443,20.503234583294393,0.011591917959961506,0.22305851868138998,4,1.11529259340695,0.004621615738605861,0.105,1
flat,57,INTJ,0.12,24.717958030498966,24.73037714364208,0.012419113143113947,0.24838226286185236,1,1.2419113143092617,3.983103424476386e-05,0.005,1
flat,57,INTJ,0.2,24.73037714364208,24.73037714364208,0.0,0.0,0,0.0,,0.0,0
flat,57,ENTJ,0.002,42.592158200371166,42.719729477358584,0.12757127698741755,1.8179722804653036,13,9.089861402326518,0.0017578300632083651,0.96,8
flat,57,ENTJ,0.03,45.70278798328191,45.790807431110416,0.08801944782850768,1.242205952386324,12,6.211029761931621,0.0024640837431304354,0.44,6
flat,57,ENTJ,0.032791,44.16031479072853,44.21711281753653,0.0567980268080035,0.8340788822074675,10,4.170394411037337,0.0025778690308482944,0.39,4
flat,57,ENTJ,0.046321,38.62653616463805,38.65012229805562,0.023586133417573762,0.36572079413356634,6,1.8286039706678314,0.003684897128747892,0.255,2
flat,57,ENTJ,0.05,39.940098588434815,39.96393766011182,0.02383907167700272,0.36823864432337994,6,1.8411932216168998,0.003775353890793038,0.23,2
flat,57,ENTJ,0.065609,43.962945274861575,43.98566094613538,0.022715671273807914,0.3759496785748821,4,1.8797483928744105,0.0037531162591025,0.16,2
flat,57,ENTJ,0.08,40.986837253784756,40.99613527424981,0.009298020465053014,0.17109310354068039,3,0.855465517703402,0.0034217249471537856,0.105,1
flat,57,ENTJ,0.12,44.505227390669866,44.51467885855571,0.009451467885845943,0.18902935771711146,1,0.9451467885855572,5.2324572925255275e-05,0.005,1
flat,57,ENTJ,0.2,44.51467885855573,44.51467885855573,0.0,0.0,0,0.0,,0.0,0
flat,58,ISFJ,0.002,8.575540145404691,8.721430490568283,0.14589034516359156,2.9291881584646884,25,14.645940792323444,0.0034745152406744973,0.95,12
flat,58,ISFJ,0.03,8.78574289333991,8.82250574638508,0.03676285304517002,0.7124999736959521,13,3.5624998684797613,0.0035368445349393852,0.415,2
flat,58,ISFJ,0.032791,8.78574289333991,8.82250574638508,0.03676285304517002,0.7124999736959521,13,3.5624998684797613,0.003562231562924379,0.395,2
flat,58,ISFJ,0.046321,8.99149857132997,9.027664713043926,0.036166141713955824,0.7005887784760796,12,3.502943892380398,0.003109244950006705,0.315,3
flat,58,ISFJ,0.05,9.249827955705502,9.286348316255566,0.03652036055006391,0.7069472872384658,12,3.5347364361923295,0.0029826103271605986,0.28,3
flat,58,ISFJ,0.065609,11.45762855245236,11.494321489840974,0.03669293738861512,0.7062586680150318,12,3.531293340075159,0.0030636920011530957,0.2,3
flat,58,ISFJ,0.08,5.508763905535496,5.523482417185144,0.014718511649647326,0.2914049366180272,11,1.457024683090136,0.002810320901700881,0.145,1
flat,58,ISFJ,0.12,4.411472242749825,4.419996945613636,0.00852470286381024,0.1695944507839464,6,0.8479722539197319,0.002850662830475337,0.05,1
flat,58,ISFJ,0.2,2.6890476929454676,2.6890476929454676,0.0,0.0,0,0.0,,0.0,0
flat,58,INTJ,0.002,13.71322943473987,13.877688866823412,0.1644594320835413,3.337387664266907,36,16.686938321334537,0.003331420934929847,0.95,12
flat,58,INTJ,0.03,13.886624692397053,13.93206422679134,0.04543953439428705,0.8863899320739631,20,4.431949660369814,0.0032359757583759687,0.415,2
flat,58,INTJ,0.032791,13.879329540737961,13.924693510371577,0.04536396963361611,0.8849739290659734,20,4.424869645329867,0.003258966106040798,0.395,2
flat,58,INTJ,0.046321,14.196759560769578,14.243275433305925,0.04651587253634659,0.9043216204802422,21,4.521608102401211,0.0027340165709679913,0.315,3
flat,58,INTJ,0.05,14.19198839019511,14.236391031969786,0.0444026417746759,0.8631695568704512,18,4.315847784352255,0.0029161494195446636,0.28,3
flat,58,INTJ,0.065609,16.444772447868438,16.4887366637112,0.04396421584276311,0.8487038454023612,17,4.243519227011805,0.002761895121404412,0.2,3
flat,58,INTJ,0.08,9.90127848998159,9.917988276037025,0.016709786055434606,0.3303947209520562,11,1.6519736047602809,0.0025444655126686676,0.145,1
flat,58,INTJ,0.12,8.544454863269868,8.553626450973773,0.00917158770390536,0.1826843710554321,6,0.9134218552771604,0.0032505032104874097,0.05,1
flat,58,INTJ,0.2,6.72261923236368,6.72261923236368,0.0,0.0,0,0.0,,0.0,0
flat,58,ENTJ,0.002,18.725746234160077,18.881435206319598,0.1556889721595205,3.230452506080788,18,16.152262530403938,0.0011151981284864018,0.95,12
flat,58,ENTJ,0.03,18.48127853361108,18.51364115742504,0.032362623813963154,0.6102402494259228,4,3.0512012471296135,0.0005344630530821258,0.415,2
flat,58,ENTJ,0.032791,18.48127853361108,18.51364115742504,0.032362623813963154,0.6102402494259228,4,3.0512012471296135,0.0005615244734913474,0.395,2
flat,58,ENTJ,0.046321,18.769582988581778,18.802154198810417,0.03257121022863885,0.6114818340782453,4,3.0574091703912263,0.00034395953868806325,0.315,3
flat,58,ENTJ,0.05,18.85236737019136,18.88523513719027,0.03286776699891192,0.6245990322215759,5,3.122995161107879,0.0003683339550953143,0.28,3
flat,58,ENTJ,0.065609,20.905292960176602,20.93941355871212,0.03412059853551597,0.633464152254305,4,3.167320761271525,0.00015164646313597512,0.2,3
flat,58,ENTJ,0.08,13.438386596876772,13.444058268701987,0.005671671825215441,0.1,1,0.5,0.0,0.145,1
flat,58,ENTJ,0.12,13.424331161648473,13.42999580224047,0.0056646405919966725,0.1,1,0.5,0.0,0.05,1
flat,58,ENTJ,0.2,12.100714618254639,12.100714618254639,0.0,0.0,0,0.0,,0.0,0
flat,59,ISFJ,0.002,13.163110017115521,13.392043014749477,0.22893299763395625,4.3675406391286575,28,21.837703195643286,0.003069369281361076,0.95,19
flat,59,ISFJ,0.03,11.465847036327315,11.53340004760144,0.06755301127412494,1.2960390561946573,14,6.480195280973287,0.0031765350255502493,0.4,5
flat,59,ISFJ,0.032791,9.047173186974366,9.090938370515978,0.04376518354161263,0.8497850788824306,12,4.248925394412153,0.002672897185773309,0.365,3
flat,59,ISFJ,0.046321,10.607267138476395,10.639504144343515,0.032237005867120416,0.6131501611281673,10,3.0657508056408362,0.003779235601665045,0.245,2
flat,59,ISFJ,0.05,9.945762465046615,9.977417920647547,0.03165545560093186,0.6039064696786942,10,3.0195323483934713,0.003632036067909963,0.22,2
flat,59,ISFJ,0.065609,12.45763252826979,12.469218490549316,0.011585962279525575,0.2164237926306193,10,1.0821189631530967,0.003564103005739418,0.14,1
flat,59,ISFJ,0.08,12.470991454048153,12.481347259279897,0.010355805231743176,0.1931466651860542,8,0.965733325930271,0.004454497739239815,0.085,1
flat,59,ISFJ,0.12,9.251269332464629,9.251269332464629,0.0,0.0,0,0.0,,0.0,0
flat,59,ISFJ,0.2,9.251269332464629,9.251269332464629,0.0,0.0,0,0.0,,0.0,0
flat,59,INTJ,0.002,27.273224889021552,27.540062023979097,0.26683713495754446,4.907094725623727,37,24.535473628118638,0.002823469226754194,0.95,19
flat,59,INTJ,0.03,25.30682737940355,25.38963925924811,0.0828118798445594,1.5244767595581519,23,7.622383797790759,0.0026324496290361455,0.4,5
flat,59,INTJ,0.032791,22.651259454769026,22.708572780472668,0.05731332570364245,1.039953828429148,21,5.19976914214574,0.0027717292990364246,0.365,3
flat,59,INTJ,0.046321,24.370368526521325,24.40993218254941,0.039563656028086314,0.698191013399573,14,3.4909550669978655,0.002792157110975672,0.245,2
flat,59,INTJ,0.05,23.721777326425176,23.760602970294343,0.03882564386916698,0.68358580189715,14,3.4179290094857504,0.002553427764925076,0.22,2
flat,59,INTJ,0.065609,26.11755131722866,26.13205989274214,0.014508575513481503,0.2553663531466961,12,1.2768317657334807,0.0027054758485711666,0.14,1
flat,59,INTJ,0.08,26.061999981971674,26.074149320076543,0.0121493381048694,0.21217343797438143,9,1.060867189871907,0.003030692811361509,0.085,1
flat,59,INTJ,0.12,23.128173331161594,23.128173331161594,0.0,0.0,0,0.0,,0.0,0
flat,59,INTJ,0.2,23.128173331161594,23.128173331161594,0.0,0.0,0,0.0,,0.0,0
flat,59,ENTJ,0.002,47.388640942278506,47.68192230307036,0.29328136079185185,5.124146651447648,24,25.620733257238246,0.0017057810690141754,0.95,19
flat,59,ENTJ,0.03,45.287236330709504,45.371033229056536,0.08379689834703186,1.4535610171147795,10,7.267805085573897,0.0011014067052038863,0.4,5
flat,59,ENTJ,0.032791,42.32339457712404,42.379015124744356,0.05562054762031465,0.9437964073072695,9,4.718982036536348,0.0010251555927834834,0.365,3
flat,59,ENTJ,0.046321,44.230835680637085,44.26838017690671,0.03754449626962497,0.5829234490354612,4,2.9146172451773067,0.00028065396356833657,0.245,2
flat,59,ENTJ,0.05,43.193579696295444,43.22818924874623,0.03460955245078878,0.5613158002724933,3,2.8065790013624667,0.00010874522584149613,0.22,2
flat,59,ENTJ,0.065609,46.300633285896396,46.30797191585629,0.0073386299598965365,0.1,1,0.5,0.0,0.14,1
flat,59,ENTJ,0.08,46.40599171462683,46.41338305015383,0.007391335527003662,0.1,1,0.5,0.0,0.085,1
flat,59,ENTJ,0.12,41.630711996090895,41.630711996090895,0.0,0.0,0,0.0,,0.0,0
flat,59,ENTJ,0.2,41.630711996090895,41.630711996090895,0.0,0.0,0,0.0,,0.0,0
flat,60,ISFJ,0.002,7.288009934376127,7.464018493641045,0.17600855926491743,3.3844245773135997,25,16.922122886567998,0.0033161283943482964,0.98,15
flat,60,ISFJ,0.03,2.5737621291856305,2.6154635560919903,0.041701426906359806,0.8141511557737432,14,4.070755778868715,0.0034579899249308843,0.545,3
flat,60,ISFJ,0.032791,1.9277888532879706,1.9677750658736448,0.03998621258567425,0.7842146115961274,11,3.9210730579806374,0.0035428841229372047,0.505,3
flat,60,ISFJ,0.046321,3.832159250295031,3.874499215471161,0.042339965176130256,0.8236983968854249,14,4.118491984427124,0.003491680410249795,0.325,3
flat,60,ISFJ,0.05,4.263118881644878,4.30140636190377,0.038287480258891726,0.7500724181083162,7,3.7503620905415813,0.004027227514432462,0.295,3
flat,60,ISFJ,0.065609,5.9095533406412715,5.938564595942775,0.02901125530150317,0.5660150745116064,5,2.8300753725580314,0.003107041944125514,0.135,3
flat,60,ISFJ,0.08,6.465826118467111,6.486990274632687,0.02116415616557621,0.41366193362735504,8,2.068309668136775,0.001970983230126497,0.04,2
flat,60,ISFJ,0.12,3.212880416830277,3.212880416830277,0.0,0.0,0,0.0,,0.0,0
flat,60,ISFJ,0.2,3.212880416830277,3.212880416830277,0.0,0.0,0,0.0,,0.0,0
flat,60,INTJ,0.002,12.817501929140285,12.98202416517582,0.16452223603553584,3.5944325183032184,37,17.97216259151609,0.003446680332137449,0.98,15
flat,60,INTJ,0.03,7.894893515722989,7.94898863655209,0.05409512082910073,0.9961676604532853,26,4.980838302266427,0.003503544505438766,0.545,3
flat,60,INTJ,0.032791,7.247678492022747,7.2999435598640305,0.05226506784128393,0.9678445036269224,24,4.839222518134612,0.0035776105395265664,0.505,3
flat,60,INTJ,0.046321,8.905266584717598,8.955161386574106,0.04989480185650841,0.9317258264826911,20,4.658629132413456,0.0033250148450633017,0.325,3
flat,60,INTJ,0.05,9.306638133737222,9.351974565613297,0.04533643187607517,0.8588363452413099,14,4.294181726206549,0.0036886708038593127,0.295,3
flat,60,INTJ,0.065609,10.994739455772052,11.029914370366868,0.035174914594815476,0.664180362388552,12,3.32090181194276,0.0033655479608327072,0.135,3
flat,60,INTJ,0.08,11.40968723600464,11.43281934853022,0.02313211252558034,0.44343559990939313,8,2.217177999546965,0.002925181651547218,0.04,2
flat,60,INTJ,0.12,8.032201042075693,8.032201042075693,0.0,0.0,0,0.0,,0.0,0
flat,60,INTJ,0.2,8.032201042075693,8.032201042075693,0.0,0.0,0,0.0,,0.0,0
flat,60,ENTJ,0.002,18.77614186356262,18.96843874384293,0.19229688028030978,3.2367158858324983,21,16.183579429162492,0.0022346001945005357,0.98,15
flat,60,ENTJ,0.03,13.551261612504796,13.595263729196283,0.04400211669148746,0.7693849724296736,9,3.846924862148368,0.0023448632115541544,0.545,3
flat,60,ENTJ,0.032791,12.92062321189702,12.964106746618164,0.04348353472114397,0.7681368924412253,9,3.8406844622061267,0.0022902102240376396,0.505,3
flat,60,ENTJ,0.046321,14.913552404771146,14.954665740806483,0.04111333603533751,0.7533177110639496,7,3.766588555319748,0.0016846756861942727,0.325,3
flat,60,ENTJ,0.05,15.654199583089623,15.695900003620089,0.041700420530466076,0.7547922893930997,7,3.7739614469654983,0.0017994181488333128,0.295,3
flat,60,ENTJ,0.065609,17.420472650597073,17.451078764821748,0.03060611422467474,0.5450797370983023,3,2.7253986854915118,0.0011899723241253727,0.135,3
flat,60,ENTJ,0.08,17.838186084218698,17.856627055015494,0.018440970796795852,0.34313428515849953,2,1.7156714257924977,0.0007882234604151654,0.04,2
flat,60,ENTJ,0.12,14.457961875736247,14.457961875736247,0.0,0.0,0,0.0,,0.0,0
flat,60,ENTJ,0.2,14.457961875736247,14.457961875736247,0.0,0.0,0,0.0,,0.0,0
flat,61,ISFJ,0.002,-2.5314193468463753,-2.4192478360836156,0.11217151076275966,2.2602502832528986,21,11.301251416264492,0.0034168839573609777,0.995,10
flat,61,ISFJ,0.03,-1.4240767772588536,-1.3592910664940616,0.064785710764792,1.3116912234197817,16,6.55845611709891,0.0033951650049425207,0.61,6
flat,61,ISFJ,0.032791,-1.4240767772588536,-1.3592910664940616,0.064785710764792,1.3116912234197817,16,6.55845611709891,0.00337115415129694,0.58,6
flat,61,ISFJ,0.046321,-2.201990303967738,-2.1569279390551643,0.04506236491257365,0.9152061243882527,14,4.576030621941264,0.0026924963318290325,0.44,4
flat,61,ISFJ,0.05,-3.172781745601294,-3.136392085308437,0.03638966029285706,0.7520335040647178,11,3.7601675203235887,0.00277442383168018,0.4,4
flat,61,ISFJ,0.065609,0.2603153653411461,0.28055443354166876,0.02023906820052268,0.40535426727182244,9,2.026771336359112,0.0030071309284234256,0.22,2
flat,61,ISFJ,0.08,0.27898529381709114,0.2993867130136163,0.02040141919652516,0.40855728694434895,9,2.0427864347217444,0.0025777666005704154,0.075,2
flat,61,ISFJ,0.12,-3.841038635793681,-3.841038635793681,0.0,0.0,0,0.0,,0.0,0
flat,61,ISFJ,0.2,-3.841038635793681,-3.841038635793681,0.0,0.0,0,0.0,,0.0,0
flat,61,INTJ,0.002,-8.066869053524893,-7.949762255613624,0.11710679791126921,2.3724242848892425,35,11.862121424446213,0.003473221251753258,0.995,10
flat,61,INTJ,0.03,-6.897193295763393,-6.825807918080063,0.0713853776833302,1.4728463235693532,29,7.364231617846765,0.003114959156774659,0.61,6
flat,61,INTJ,0.032791,-6.897193295763393,-6.825807918080063,0.0713853776833302,1.4728463235693532,29,7.364231617846765,0.003085482231781261,0.58,6
flat,61,INTJ,0.046321,-7.794913105857127,-7.7458369066881305,0.049076199168996304,1.0158557154111856,22,5.079278577055926,0.0033599090567840444,0.44,4
flat,61,INTJ,0.05,-8.69163553259492,-8.651583215467085,0.04005231712783619,0.8545463856024031,19,4.272731928012015,0.003734200123215757,0.4,4
flat,61,INTJ,0.065609,-5.10877515512016,-5.0809056219215165,0.02786953319864338,0.5765208199913224,17,2.8826040999566125,0.0031854156175355032,0.22,2
flat,61,INTJ,0.08,-5.0730865522853446,-5.046789456418777,0.026297095866567588,0.5476447524007642,14,2.738223762003821,0.00188528551986575,0.075,2
flat,61,INTJ,0.12,-9.353807031648653,-9.353346247208938,0.0004607844397153116,0.00921568879461147,1,0.04607844397305735,,0.0,0
flat,61,INTJ,0.2,-9.353807031648653,-9.353346247208938,0.0004607844397153116,0.00921568879461147,1,0.04607844397305735,,0.0,0
flat,61,ENTJ,0.002,-16.275593238405563,-16.18151049590142,0.09408274250414195,1.9804211040155482,21,9.90210552007774,0.0024981429823980284,0.995,10
flat,61,ENTJ,0.03,-16.38266502352218,-16.272348228751966,0.11031679477021328,1.1072311848298946,12,5.536155924149472,0.002382330906172511,0.61,6
flat,61,ENTJ,0.032791,-16.38266502352218,-16.272348228751966,0.11031679477021328,1.1072311848298946,12,5.536155924149472,0.0023154970123987206,0.58,6
flat,61,ENTJ,0.046321,-17.712238935934987,-17.681688381906135,0.030550554028852872,0.685170193797878,6,3.4258509689893906,0.0034935309605212458,0.44,4
flat,61,ENTJ,0.05,-17.3139434024286,-17.28195931004708,0.03198409238152067,0.7220317986289609,9,3.610158993144805,0.0037269427799667978,0.4,4
flat,61,ENTJ,0.065609,-13.546391706446014,-13.527264803924332,0.019126902521682254,0.4008427582342084,9,2.0042137911710416,0.0026933023459096445,0.22,2
flat,61,ENTJ,0.08,-13.578233560734276,-13.560022798414106,0.018210762320169493,0.3852722867368616,7,1.926361433684308,0.003157646607614769,0.075,2
flat,61,ENTJ,0.12,-17.284673861071564,-17.284673861071564,0.0,0.0,0,0.0,,0.0,0
flat,61,ENTJ,0.2,-17.284673861071564,-17.284673861071564,0.0,0.0,0,0.0,,0.0,0
flat,62,ISFJ,0.002,-0.1608781111079094,-0.04755026587015543,0.11332784523775397,2.219256262575281,21,11.096281312876407,0.0037677429152762902,0.965,10
flat,62,ISFJ,0.03,-0.2957296836588963,-0.27474529164570605,0.020984392013190245,0.4128079455570561,9,2.06403972778528,0.003870778149463133,0.64,2
flat,62,ISFJ,0.032791,-0.19345300763894402,-0.1723891648637399,0.021063842775204122,0.41419590608643236,9,2.070979530432162,0.003696443559521411,0.61,2
flat,62,ISFJ,0.046321,0.3739253019428235,0.39496966547580836,0.02104436353298489,0.41198113756081967,8,2.0599056878040987,0.003628414414931457,0.425,2
flat,62,ISFJ,0.05,0.3190915445527409,0.3400934166421177,0.02100187208937676,0.41123759681338634,8,2.056187984066932,0.0034811922185624903,0.37,2
flat,62,ISFJ,0.065609,1.727792247997284,1.7490695743493045,0.02127732635202051,0.4180275320656671,7,2.0901376603283355,0.0030479759491173503,0.225,2
flat,62,ISFJ,0.08,2.2132870013531036,2.225216554742815,0.011929553389711245,0.23033657847586786,8,1.1516828923793394,0.003807328935533687,0.125,1
flat,62,ISFJ,0.12,-0.3236277368429685,-0.3236277368429685,0.0,0.0,0,0.0,,0.0,0
flat,62,ISFJ,0.2,-0.3236277368429685,-0.3236277368429685,0.0,0.0,0,0.0,,0.0,0
flat,62,INTJ,0.002,-0.3474003392183622,-0.22824354057775498,0.11915679864060724,2.2706107070116786,29,11.35305353505839,0.0038020267575295187,0.965,10
flat,62,INTJ,0.03,-0.41364131412759964,-0.38571017996269497,0.02793113416490467,0.5371669923813012,20,2.6858349619065054,0.0037414187537683297,0.64,2
flat,62,INTJ,0.032791,-0.29135549425903795,-0.2631197578255029,0.028235736433535052,0.5429619285381203,20,2.7148096426906014,0.0038170575235128464,0.61,2
flat,62,INTJ,0.046321,0.3139064519350976,0.34237844842179843,0.028471996486700846,0.5429392033221806,19,2.714696016610903,0.0035066306626777345,0.425,2
flat,62,INTJ,0.05,0.25842687558190747,0.28634013587331975,0.02791326029141228,0.5317323446723186,18,2.6586617233615932,0.0038534436047233307,0.37,2
flat,62,INTJ,0.065609,1.5666865705848965,1.5921925804238457,0.02550600983894924,0.4816537061232644,12,2.408268530616322,0.003853042104197003,0.225,2
flat,62,INTJ,0.08,1.9159732731285128,1.930242154548134,0.014268881419621238,0.2622101325740489,11,1.3110506628702447,0.004909955520757934,0.125,1
flat,62,INTJ,0.12,-0.8090693421074269,-0.8090693421074269,0.0,0.0,0,0.0,,0.0,0
flat,62,INTJ,0.2,-0.8090693421074269,-0.8090693421074269,0.0,0.0,0,0.0,,0.0,0
flat,62,ENTJ,0.002,-1.6773909010143195,-1.5717796513510462,0.10561124966327329,1.9664422105481885,15,9.832211052740941,0.0015763610418073374,0.965,10
flat,62,ENTJ,0.03,-1.6628715280192052,-1.64578991581118,0.017081612208025287,0.33741145013601426,6,1.6870572506800712,0.0017087712955398766,0.64,2
flat,62,ENTJ,0.032791,-1.5528232722643809,-1.5356128007393277,0.017210471525053173,0.34004437167646745,6,1.7002218583823372,0.001356492680270928,0.61,2
flat,62,ENTJ,0.046321,-1.0149639011233558,-0.9975098112667169,0.017454089856638877,0.33933992063646773,6,1.6966996031823387,0.001511507689828019,0.425,2
flat,62,ENTJ,0.05,-1.0636809237005607,-1.0458634054929417,0.01781751820761901,0.34626762042447023,7,1.7313381021223513,0.0007285175109058419,0.37,2
