seed,attempts,rejected,det_len,panic_len,front_load,delta,D_V,delta_end,setup_len,mode,trunc,rv_calm,depth,duration,ep_peak_rel_event,rise,onset_lag_before_event,realised_det_len,decay_half_life,stress_spell
220148,1,0,10,27,0.3573704097965484,0.8351745928246951,0.20888621202641797,0.9326426546886313,90,v21,,0.00034981699689959014,-0.5352086036191894,108.0,-72.0,97.0,64.0,8.0,15.0,85.0
220149,1,0,8,41,0.126971492574346,0.7108403954941865,0.153166293270815,0.8520013868533808,57,v21,,0.0003274281970489236,-0.5145859746633712,77.0,-34.0,46.0,17.0,17.0,37.0,82.0
220150,1,0,11,66,0.13780093826190462,0.6829655898644955,0.16795795238004013,0.9807659978401679,79,v21,,0.00048405535526194757,-0.6343648205201237,103.0,-35.0,54.0,13.0,22.0,24.0,41.0
220151,1,0,4,37,0.18073781584736742,0.7628415175570259,0.18054422629248018,0.990274580111813,102,v21,,0.0005435013432857222,,,,,,,,
220152,1,0,4,27,0.45390460312199926,0.6615412861373441,0.10718530948925671,0.802811561518571,62,v21,,0.0004384953317454457,-0.5420486154827588,81.0,-57.0,76.0,46.0,11.0,10.0,35.0
220153,1,0,19,83,0.5067762248012292,0.5423016821688047,0.13903312829718872,1.0,88,v21,panic_len,0.0005195429058830565,,,,,,,,
220154,1,0,12,92,0.24266461890612623,0.7258919642289703,0.20161103159289603,0.8080683904717791,50,v21,,0.00031771952500533266,,,,,,,,
220155,1,0,11,64,0.37477934782769534,0.5613746759430249,0.14853745411607383,0.6952640836622745,51,v21,,0.00031026931126015167,-0.5719326243280871,126.0,-52.0,76.0,38.0,14.0,7.0,49.0
220156,1,0,8,70,0.16402978793716452,0.609212188746576,0.15134843522616423,0.9809939386918402,60,v21,,0.0003023426238887037,-0.5629022448125731,94.0,-41.0,80.0,25.0,16.0,11.0,54.0
220157,1,0,9,90,0.24048069929006388,0.5801306461572328,0.16037941532237918,0.8042984498746573,68,v21,,0.0003874591981796598,-0.4777792852088353,18.0,67.0,10.0,-68.0,1.0,16.0,26.0
220158,1,0,23,55,0.34182082478985254,0.5758474399802587,0.15867574786288188,0.7119317628270199,87,v21,,0.0002454847085735049,,,,,,,,
220159,1,0,20,36,0.3612753374485966,0.6342525219774751,0.10988610359428237,0.7235762304709342,70,v21,,0.00022597754587905938,-0.49733240036734794,119.0,-64.0,78.0,38.0,26.0,15.0,104.0
220160,1,0,23,84,0.5145085827419247,0.664064205548821,0.23991171052030016,0.8413605857792543,65,v21,,0.00060711825461315,,,,,,,,
220161,1,0,7,28,0.5634195264044788,0.6803615153146537,0.13244184934077388,0.9675547329455632,102,v21,,0.00026856930165953077,-0.5555892980052051,92.0,-65.0,80.0,48.0,17.0,16.0,32.0
220162,1,0,26,53,0.2313123189473924,0.7978830167634089,0.23111825189424695,0.9573538513308524,74,v21,,0.0002568320314258771,-0.5912502546815799,86.0,-34.0,69.0,7.0,27.0,13.0,73.0
220163,1,0,17,18,0.5433173598903742,0.6085838607777695,0.12584546208121666,0.8481498390689103,99,v21,,0.0005821208302474743,,,,,,,,
220164,1,0,24,36,0.14460196645810902,0.8244117830268999,0.2726909998837284,0.9168121061706744,105,v21,,0.0006886263392485794,-0.6022212954457327,91.0,-45.0,95.0,32.0,13.0,9.0,29.0
220165,1,0,12,58,0.3815504657929797,0.784607633265553,0.14641643215797437,0.9808932557912755,62,v21,,0.0003945436345399467,-0.46132500349743155,73.0,-15.0,72.0,0.0,15.0,21.0,71.0
220166,1,0,4,58,0.2542068700300798,0.5470241521656383,0.1013372731152026,0.9310935222712287,62,v21,,0.0003265885581381205,-0.5459696085635568,107.0,-46.0,24.0,0.0,46.0,3.0,132.0
220167,1,0,10,77,0.2143747597756565,0.7314804075235043,0.1267438109956931,0.9385729245000662,62,v21,,0.00035308114089564616,-0.5475413961636029,19.0,-2.0,24.0,-8.0,10.0,6.0,21.0
220168,1,0,13,40,0.14869458934023377,0.6672170465552769,0.1569094814154048,0.988117651535571,69,v21,,0.0003718896582635385,-0.39808311069299596,55.0,-8.0,39.0,-2.0,10.0,3.0,23.0
220169,1,0,4,78,0.22521604368869358,0.6638082496253277,0.24330743646162206,0.8140717021589052,96,v21,,0.0004023619451296806,,,,,,,,
220170,1,0,16,26,0.13416476951389592,0.7964809520220356,0.28714112824254745,0.929620689236571,70,v21,,0.00042759215904569997,-0.5011534526235331,58.0,-18.0,97.0,-1.0,19.0,,40.0
220171,1,0,21,59,0.43175775597774096,0.6401489144703599,0.25562109213090833,0.9875622480340434,70,v21,,0.00036958182363466916,-0.5865220832840978,83.0,-5.0,103.0,-2.0,7.0,11.0,84.0
220172,1,0,10,80,0.2638658079569574,0.7328927669635036,0.24247353901752108,0.8161064196793293,99,v21,,0.00045162713615195984,-0.5835568919655914,99.0,-30.0,63.0,21.0,9.0,11.0,40.0
220173,1,0,8,97,0.3427217123425924,0.7880773603067123,0.2937065425590124,0.9244232556381564,72,v21,,0.0006208971986423358,,,,,,,,
220174,1,0,17,78,0.4768816992074347,0.7366180206403372,0.10669288251117355,0.9402180483056598,94,v21,,0.0007021704360900133,-0.4921396445318714,41.0,23.0,12.0,-25.0,2.0,7.0,55.0
220175,1,0,14,82,0.5236853449318863,0.738653910970783,0.22419187537209423,0.9129100740677799,94,v21,panic_len,0.00037009730575500465,-0.45976893226007043,115.0,-37.0,124.0,32.0,5.0,,19.0
220176,1,0,26,32,0.23570718023485465,0.7907080901427196,0.2219433841507047,0.9456891138352037,103,v21,,0.0006332373611177618,-0.5730483078484697,59.0,-19.0,68.0,12.0,7.0,11.0,26.0
220177,1,0,19,66,0.2911128684597312,0.8761213066548571,0.24602299886564385,1.0,105,v21,panic_len,0.00034767232515740376,-0.5476543446380223,65.0,-3.0,64.0,-6.0,9.0,15.0,35.0
220178,1,0,16,67,0.5719559616849599,0.7771718730364994,0.2823014720069418,1.0,95,v21,,0.0003239705526070096,-0.6350966202145761,106.0,-72.0,105.0,59.0,13.0,9.0,51.0
220179,1,0,19,23,0.5024012165107883,0.909212350210555,0.24991024704889794,0.9330017009422472,68,v21,,0.0003580943632304391,-0.48977992479877264,50.0,-14.0,32.0,-5.0,19.0,16.0,122.0
220180,1,0,5,84,0.29528262061867694,0.67244370770228,0.23019305101039306,0.9366048036784342,83,v21,,0.0003775644538966459,,,,,,,,
220181,1,0,17,56,0.5498718294630512,0.7400901567969578,0.12519132571070102,0.9067030444582862,81,v21,,0.0004044951976397847,,,,,,,,
220182,1,0,4,36,0.5087614475700579,0.795694659480076,0.14068621874403658,0.8831767686478239,58,v21,,0.0008572000821427438,-0.451629051061598,119.0,-15.0,48.0,2.0,13.0,9.0,47.0
220183,1,0,19,74,0.2955798849086949,0.6419500291166645,0.23613404962155501,0.8991034104761406,57,v21,,0.0007214097761676121,-0.47248310856424935,33.0,-1.0,44.0,-3.0,4.0,12.0,25.0
220184,1,0,21,19,0.5238053598875401,0.7306097695427022,0.11950345486788774,0.916737212100661,104,v21,,0.00047831163165724163,-0.32136138862339325,3.0,81.0,6.0,-83.0,2.0,,12.0
220185,1,0,6,66,0.09684134597750146,0.8376906326243437,0.24510020418101688,0.8897772917273877,75,v21,,0.000360959591224752,-0.42449112012782964,38.0,-4.0,44.0,-2.0,6.0,18.0,70.0
220186,1,0,19,60,0.306731998315696,0.920261467830531,0.28636049101423733,0.9404154380863199,86,v21,,0.0003521732816298651,-0.45105695719273253,106.0,-2.0,38.0,0.0,2.0,9.0,60.0
220187,1,0,11,35,0.55158338184361,0.5959286313826982,0.11986485434724532,0.8110644659741972,96,v21,,0.00028275720797710187,-0.472090165625083,69.0,-24.0,27.0,-4.0,28.0,11.0,25.0
220188,1,0,19,32,0.5399720507215409,0.7949673548989251,0.18119455233569842,0.9329804414751801,103,v21,,0.0004696504218321721,,,,,,,,
220189,1,0,25,82,0.32854371817263994,0.847235895216055,0.25574764524759386,0.9451872335102637,52,v21,,0.00036880769452123194,,,,,,,,
220190,1,0,18,80,0.5664332521624621,0.7076511023034289,0.26491786171000503,0.9614444143951575,61,v21,,0.0004619563337572005,-0.5888974360804999,122.0,-27.0,93.0,15.0,12.0,16.0,46.0
220191,1,0,22,23,0.551419110766032,0.6082481019816769,0.1329878279649165,0.7961795752649075,73,v21,,0.00036624934917377336,-0.5862310401971678,54.0,-11.0,83.0,-1.0,12.0,39.0,59.0
220192,1,0,8,85,0.43130523748622723,0.5344967607927422,0.13217641168934816,0.8710746658128168,50,v21,,0.00027528428751117474,-0.6063242133722198,101.0,-12.0,27.0,-1.0,13.0,41.0,125.0
220193,1,0,23,50,0.08871984010561836,0.7543573331267277,0.2409449164412736,0.9924390726879379,95,v21,,0.00028263054180973073,-0.5503709561399311,92.0,-16.0,40.0,-2.0,18.0,13.0,61.0
220194,1,0,22,68,0.42683613442034624,0.6074803877306503,0.10400316027001022,0.8534007812872983,100,v21,panic_len,0.00043003208569924583,-0.52153091862238,71.0,-1.0,72.0,-10.0,11.0,15.0,48.0
220195,1,0,23,89,0.5574939505420051,0.8133927951015639,0.2520663113186228,0.8707876223562687,71,v21,,0.00027781793804967036,-0.3725702232344934,107.0,-39.0,110.0,21.0,18.0,8.0,51.0
220196,1,0,9,74,0.29821838398225636,0.7954431749420613,0.18725480806908268,0.9580723975982762,85,v21,,0.000237910428993494,,,,,,,,
220197,1,0,7,34,0.0917283177593937,0.7138256712825686,0.11477454631672904,0.9544087796384982,82,v21,,0.0004704679323608881,-0.40977626196049033,86.0,-48.0,78.0,30.0,18.0,21.0,48.0
220198,1,0,17,75,0.17524137288528013,0.7825217530553075,0.2660019624708305,0.8939125787868272,91,v21,,0.0005785004331264737,,,,,,,,
220199,1,0,5,18,0.172059364859735,0.7979296621654186,0.1412520709701863,0.9544665816017862,106,v21,,0.00031216031358632354,-0.47170198337378666,93.0,-21.0,86.0,-2.0,23.0,,76.0
220200,1,0,24,51,0.17309462830280156,0.8022833833239831,0.15990175713790708,0.8567811133291912,58,v21,,0.0003487438445636048,,,,,,,,
220201,1,0,10,40,0.33200957034780687,0.6955710881043717,0.23247965792646372,0.901674830352704,62,v21,,0.001073496122639993,-0.4679297298871108,98.0,-60.0,20.0,54.0,6.0,1.0,179.0
220202,1,0,22,51,0.29512781880241074,0.8268514185703858,0.2687492633424803,0.893584324622112,78,v21,,0.0006170035705624778,-0.41603816612807565,57.0,-3.0,59.0,-1.0,4.0,21.0,27.0
220203,1,0,5,101,0.5166594358591138,0.7150474097285219,0.2804683184215863,0.9179096775332515,59,v21,,0.00023374685772259532,,,,,,,,
220204,1,0,4,76,0.46972587095358587,0.7695153930813977,0.19246010767817678,0.9889351099929389,71,v21,,0.00029569967256491377,-0.44587288056861374,109.0,-31.0,32.0,12.0,19.0,20.0,39.0
220205,1,0,6,100,0.28720301843457624,0.7808681562194626,0.1475202199019271,0.8733814614119035,78,v21,,0.00037679405314513533,,,,,,,,
220206,1,0,14,52,0.4752825420404744,0.7350962684098559,0.1244273092214048,0.8516627734627704,97,v21,,0.0013311761785865402,-0.49583845456986186,39.0,-2.0,35.0,-2.0,4.0,10.0,43.0
220207,1,0,12,66,0.44200849781132007,0.831473180312608,0.24790588883407214,0.9888849887028043,95,v21,,0.00040317955849573353,,,,,,,,
220208,1,0,10,79,0.20745874173882223,0.6751651051265909,0.23216443592664254,0.7560951597073353,101,v21,panic_len,0.0002839241024485529,-0.517950130270278,123.0,-51.0,123.0,36.0,15.0,8.0,27.0
220209,1,0,8,32,0.235789055315419,0.834228395351279,0.2714333146262241,0.9553802218770427,101,v21,,0.00034272390318560884,-0.45933265999690054,62.0,-49.0,62.0,28.0,21.0,13.0,33.0
220210,1,0,16,22,0.5178402352315687,0.5464090742647445,0.10074468840335338,0.7117135457312629,90,v21,,0.00029438577706908506,-0.4252138778917057,125.0,-91.0,98.0,62.0,29.0,8.0,86.0
220211,1,0,25,55,0.15729998878240647,0.6893545689134365,0.27463000750652056,0.9953061596347391,96,v21,,0.00031026674358828916,,,,,,,,
220212,1,0,26,57,0.2383726278906998,0.5864734466066363,0.11849646224223749,0.9296441255849148,81,v21,,0.0002423391822410288,,,,,,,,
220213,1,0,3,79,0.26013811722314667,0.6386101141953191,0.21633681885841832,0.7387268017096449,52,v21,,0.0004264333056830283,-0.5079433508553874,73.0,-5.0,71.0,0.0,5.0,19.0,58.0
220214,1,0,6,53,0.4461225328235431,0.7518806566982152,0.1707771446632913,0.9950792266626172,89,v21,,0.0003320130455194244,-0.3862523754932269,19.0,8.0,18.0,-10.0,2.0,14.0,54.0
220215,1,0,3,32,0.47875648037796625,0.6609350118243964,0.22267745298924266,0.9815319707936365,106,v21,,0.0002912664965654683,-0.5999827647458635,117.0,-86.0,91.0,61.0,25.0,12.0,25.0
220216,1,0,4,66,0.5030387713991681,0.9223973694977909,0.2682715335151916,0.9431768177098453,74,v21,,0.0002993776845046884,-0.4585925087902575,111.0,-57.0,110.0,41.0,16.0,17.0,79.0
220217,1,0,5,47,0.18636531052076238,0.8911884286730453,0.27064160903410783,0.9914607477816311,101,v21,,0.0004396502262004274,,,,,,,,
220218,1,0,4,66,0.24110609153120788,0.9259839432519138,0.2592160323742364,0.9696378908757367,68,v21,,0.002063066649486421,-0.6877510655831753,91.0,-25.0,48.0,14.0,11.0,9.0,57.0
220219,1,0,15,20,0.5258481144793745,0.616333098127323,0.16879405839967607,0.9745999334451376,74,v21,,0.00035561829533842124,-0.4828818777612066,104.0,-70.0,160.0,66.0,4.0,26.0,38.0
220220,1,0,9,87,0.1681717583209829,0.8437378044813533,0.184498590322494,0.9034431046857477,67,v21,,0.00028342648560912554,-0.4833821218039549,54.0,24.0,67.0,-25.0,1.0,11.0,78.0
220221,1,0,7,47,0.41528630428459706,0.7327183204045199,0.13299889170850873,0.9928454699188314,65,v21,,0.0003194999243926564,-0.39579449851751514,89.0,-61.0,71.0,38.0,23.0,19.0,110.0
220222,1,0,24,30,0.49468214746714895,0.8493748129872126,0.20773077430790637,0.9495326025955972,51,v21,,0.00020355805386508205,-0.47973923821110753,49.0,6.0,20.0,-20.0,14.0,13.0,118.0
220223,1,0,16,55,0.44568743495383406,0.7680357445783269,0.2180987764769276,0.9867378163228668,91,v21,,0.0004480862318033343,-0.4968942335236075,67.0,-25.0,94.0,20.0,5.0,17.0,31.0
220224,1,0,3,70,0.4019767918031107,0.6031475477049956,0.17508377190084443,1.0,80,v21,,0.00047534926706521865,-0.5383893769614712,66.0,-1.0,59.0,-1.0,2.0,27.0,47.0
220225,1,0,18,46,0.46221526497978843,0.7461462129097965,0.27297937156203833,0.8292690035478429,103,v21,,0.00035429469831631017,-0.5323169976904284,83.0,-45.0,63.0,22.0,23.0,21.0,31.0
220226,1,0,15,40,0.18671575244133254,0.6701222490904498,0.1979850947084376,0.99523154626931,54,v21,,0.00029605482920347836,-0.4906349410836812,21.0,31.0,27.0,-35.0,4.0,5.0,96.0
220227,1,0,13,89,0.564260826413203,0.799119415261173,0.2661001354717,1.0,80,v21,,0.0003823155074089902,-0.6606926763694076,118.0,-66.0,113.0,45.0,21.0,19.0,56.0
220228,1,0,11,81,0.5398178424833175,0.8077325241088881,0.2115871469823034,0.8733297061874972,56,v21,,0.00024339001433326145,-0.6105436251726261,112.0,-31.0,116.0,21.0,10.0,17.0,29.0
220229,1,0,20,80,0.2777266652552432,0.6973386237630095,0.10586690796307757,0.9909078427583893,69,v21,,0.0002940573980283088,-0.40937437323740855,104.0,-3.0,62.0,-14.0,17.0,9.0,90.0
220230,1,0,18,65,0.1297265736921056,0.7388803898743701,0.21798128270806083,0.9245725906956751,73,v21,,0.0002768725861175981,-0.4917281584366997,92.0,-25.0,94.0,16.0,9.0,18.0,61.0
220231,1,0,7,34,0.2975540633351337,0.5592750543821174,0.11157016361056804,0.7576267554573095,73,v21,,0.0003809784778202414,-0.5582972138912923,106.0,-65.0,91.0,53.0,12.0,4.0,105.0
220232,1,0,13,72,0.19843062886903223,0.7436372908924151,0.2779757674305591,0.8099840268253484,105,v21,panic_len,0.0003680062401688301,-0.703373913006184,73.0,-52.0,83.0,48.0,4.0,29.0,42.0
220233,1,0,6,60,0.4694935623016598,0.7080620412526611,0.10307765176239324,0.9443490279754803,54,v21,,0.0002255539124976715,-0.6030062372399334,55.0,10.0,61.0,-12.0,2.0,18.0,41.0
220234,1,0,26,81,0.17245099540587294,0.6718053842328906,0.10151548748146542,0.9827902678962492,58,v21,,0.0001957528389428973,-0.5214907073900754,39.0,48.0,55.0,-51.0,3.0,12.0,42.0
220235,2,1,7,66,0.3907141257813181,0.9158402039130572,0.2969132501094265,0.9722323030882091,77,v21,,0.0004904057637385945,-0.6260977034375932,87.0,-78.0,102.0,47.0,31.0,9.0,62.0
220236,1,0,13,78,0.5601529286116078,0.756578280215917,0.24973481453018864,0.8391938518156576,87,v21,,0.0005660074421760998,-0.4954463398855309,46.0,-16.0,42.0,8.0,8.0,29.0,44.0
220237,1,0,19,47,0.5497551182308101,0.6301063310006768,0.23849257807648097,0.7566767693659442,99,v21,,0.00043159286406464656,-0.7077029952017517,102.0,-51.0,63.0,24.0,27.0,31.0,49.0
220238,1,0,10,75,0.37501906321990425,0.7239387482416396,0.18670683857625403,1.0,105,v21,panic_len,0.00043477135300242723,-0.645455210397603,92.0,-41.0,101.0,36.0,5.0,21.0,31.0
220239,1,0,23,77,0.25299626643016604,0.8445199357730448,0.19227082096082226,0.976525222881486,85,v21,,0.0002511673583844748,,,,,,,,
220240,1,0,9,86,0.28252002504704143,0.6463262289876652,0.25202067570140746,0.7697150337120789,80,v21,,0.0008443615851720436,-0.8735373658324768,71.0,-13.0,83.0,11.0,2.0,7.0,21.0
220241,1,0,10,15,0.15312426978357227,0.6616519929950171,0.28964960748286545,1.0,67,v21,,0.00047824525982427334,-0.5524625114994388,63.0,-37.0,68.0,29.0,8.0,13.0,28.0
220242,1,0,4,17,0.16652495690677854,0.7203413785334302,0.18633639795507406,0.8523258121937863,71,v21,,0.0003896282083535519,-0.4344153212340448,25.0,-4.0,23.0,-2.0,6.0,31.0,119.0
220243,1,0,19,53,0.4727742337908427,0.6834092878721675,0.11624121291106203,0.9986983276849488,74,v21,,0.0018615819358438529,-0.6449252550492743,83.0,-26.0,11.0,20.0,6.0,1.0,98.0
220244,1,0,17,92,0.5688432040605743,0.8494050497571396,0.250607090025899,0.9332021690419672,74,v21,,0.00037400314209630204,-0.5625575409672074,120.0,-75.0,161.0,60.0,15.0,19.0,72.0
220245,1,0,12,21,0.23638306203721282,0.6409336502103574,0.12792773952079053,0.9506063954463888,78,v21,,0.00028505332879599554,-0.516778578341879,99.0,-65.0,88.0,55.0,10.0,9.0,101.0
220246,1,0,23,73,0.31870646088009563,0.691199495048659,0.12152821930900522,0.7743181605557212,94,v21,panic_len,0.0006098282113605086,-0.49062061712946015,71.0,-29.0,81.0,28.0,1.0,11.0,63.0
220247,1,0,10,51,0.3734613772786975,0.5706091990710905,0.17943651478105788,0.9313748416999872,67,v21,,0.00024082021971618845,-0.5984667581252658,107.0,-49.0,87.0,42.0,7.0,26.0,53.0
220248,1,0,22,73,0.36995579092183223,0.5704308023854132,0.146361049998411,0.7851351462517955,88,v21,,0.0003973940554132642,-0.48061830171281017,83.0,-6.0,86.0,-9.0,15.0,10.0,59.0
220249,1,0,22,46,0.460312864390912,0.8324559504261518,0.22065363675603378,0.9131931451549211,65,v21,,0.00045727875416778853,-0.43862084443347005,68.0,-7.0,75.0,0.0,7.0,8.0,42.0
220250,1,0,4,18,0.25129342830055856,0.8839451540215675,0.2548758229170943,0.9482040983085636,69,v21,,0.0002600995806690204,-0.5035830059197923,38.0,-16.0,20.0,0.0,16.0,10.0,32.0
220251,1,0,26,41,0.4043809591771993,0.7198546634003562,0.21319028164875897,0.9182271289048067,90,v21,,0.0004038922131300388,-0.495335894336711,57.0,3.0,35.0,-11.0,8.0,17.0,26.0
220252,1,0,16,85,0.48149776565494845,0.801755857415044,0.15439854282284532,0.9350098952054989,67,v21,,0.0005508273310874067,-0.5432879760166702,96.0,-68.0,109.0,63.0,5.0,17.0,37.0
220253,1,0,14,66,0.5408024359834693,0.6802203544121158,0.26905157672275465,0.814500605587229,110,v21,panic_len,0.00043742592252842834,,,,,,,,
220254,1,0,25,40,0.12709889054775203,0.8724100883927581,0.29590909253593306,0.9438234962639608,99,v21,,0.0004199772626977222,,,,,,,,
220255,1,0,6,92,0.4436447664237845,0.6430485386692588,0.2140865908396637,0.9287385169168876,92,v21,panic_len,0.0003091029567279158,,,,,,,,
220256,1,0,13,77,0.5144076272004448,0.6607360749262583,0.26339337906061744,0.9650655207713839,86,v21,,0.0002529206575504526,-0.65946423348864,112.0,-21.0,48.0,10.0,11.0,38.0,43.0
220257,1,0,4,81,0.5420591720084006,0.7401787289150332,0.2551234540229838,0.98111372410788,98,v21,,0.00046940343882262116,-0.4724531691004158,60.0,22.0,39.0,-24.0,2.0,14.0,53.0
220258,1,0,12,82,0.18801476402385664,0.7232657955914182,0.21514554672304684,0.9359255745171553,92,v21,,0.0003237793598064925,-0.7749658206485195,78.0,-9.0,82.0,-3.0,12.0,17.0,41.0
220259,1,0,11,73,0.36940188876422014,0.625551339335516,0.15985112606592125,0.828827385464487,103,v21,,0.0007215690722917429,,,,,,,,
220260,1,0,14,49,0.4701185572136397,0.8021230460308251,0.27900569650514734,0.8879506783103913,104,v21,,0.0004038473085117067,-0.5133948488220292,86.0,-38.0,59.0,-1.0,39.0,10.0,22.0
220261,1,0,15,93,0.5012252349337097,0.8082642376811469,0.28599246320506116,0.9910261420396551,74,v21,,0.0002083467458269174,-0.5104715957277985,105.0,-27.0,86.0,13.0,14.0,21.0,64.0
220262,1,0,7,85,0.15638811717322032,0.8742130174705037,0.25118047127511245,0.9136395356921095,98,v21,panic_len,0.0002501729022425633,-0.7275088532371041,77.0,-2.0,84.0,-1.0,3.0,14.0,26.0
220263,1,0,23,78,0.5596132945528747,0.9564703343454015,0.2930464241730273,0.9810446062281275,56,v21,,0.0003965327304958276,-0.5094814145140485,123.0,-30.0,122.0,21.0,9.0,12.0,50.0
220264,1,0,9,19,0.3942930718025896,0.5495445966435488,0.1058605578821449,0.9239679663996567,94,v21,,0.0005263547701947924,-0.4723281417071633,27.0,0.0,41.0,-6.0,6.0,11.0,42.0
220265,1,0,7,44,0.349406917053495,0.7905791455196478,0.15726764360798723,0.8500033934627963,80,v21,,0.000458940995908601,-0.44275364489292324,58.0,-34.0,56.0,27.0,7.0,17.0,26.0
220266,1,0,23,46,0.2613245449930858,0.6275651536924145,0.2580867012008601,0.9384268125716486,77,v21,,0.0002900411486738007,-0.5720271803207271,102.0,-43.0,94.0,35.0,8.0,15.0,43.0
220267,1,0,4,93,0.2144005567879635,0.6941852788620101,0.16579326549389245,0.8801160533696858,62,v21,,0.0006979151029592133,-0.5515515524060169,11.0,19.0,7.0,-21.0,2.0,21.0,49.0
220268,1,0,8,72,0.5528325238565753,0.7879860134325659,0.26709008503475307,0.936392415600046,86,v21,,0.00031765944718798876,-0.5309488244899745,113.0,-42.0,43.0,0.0,42.0,41.0,76.0
220269,1,0,19,17,0.09590145338196766,0.7302815378115253,0.21058382879802667,0.9815388003787487,90,v21,,0.000427435007817248,,,,,,,,
220270,1,0,11,78,0.514089030468132,0.8526114486857611,0.2911673963602368,0.9575508560005065,71,v21,,0.00042580890135757816,-0.4910127815581874,110.0,-1.0,73.0,-4.0,5.0,7.0,42.0
220271,1,0,26,89,0.4130894426594324,0.5979332306799462,0.22649347017954308,0.8339227789772641,52,v21,,0.00021642897067514208,,,,,,,,
220272,1,0,3,62,0.49375253384329587,0.5678894168590227,0.15482978146704704,0.8890613150037372,74,v21,,0.0005693462832385529,-0.5515339715081471,107.0,-72.0,104.0,61.0,11.0,11.0,94.0
220273,1,0,9,63,0.25160422073973393,0.6984335805143418,0.2084602153522831,0.795613943256606,69,v21,,0.0005260774855842328,-0.39632028318391,121.0,-70.0,91.0,60.0,10.0,11.0,33.0
220274,1,0,11,84,0.1416667142003328,0.6600121639174084,0.17776918411800507,0.9737868427830735,66,v21,,0.00042533689249823705,-0.5038589130404445,55.0,46.0,51.0,-50.0,4.0,21.0,21.0
220275,1,0,7,21,0.32856816385614707,0.5731101053856522,0.17295107295347661,0.8960273444976656,102,v21,,0.0017497290249341802,-0.6792274844015844,64.0,-33.0,57.0,30.0,3.0,1.0,17.0
220276,1,0,22,90,0.23932644698704725,0.6710406865160626,0.2771961148564337,0.8625487271807772,78,v21,panic_len,0.00040131346697555933,,,,,,,,
220277,1,0,23,95,0.13466411045223195,0.6040800887432075,0.1474456182938663,0.9364436381987084,68,v21,,0.00029725462937112596,,,,,,,,
220278,1,0,9,75,0.2252922256844066,0.545808837775485,0.14032789876869556,0.9766742350599822,106,v21,panic_len,0.00026594728926830483,-0.5741208416294848,40.0,39.0,17.0,-40.0,1.0,4.0,21.0
220279,1,0,24,78,0.4180463892366803,0.600082933839104,0.11656785437134179,0.9918951403463778,79,v21,,0.0006882675303754915,-0.4756775781622471,81.0,-1.0,41.0,-4.0,5.0,11.0,21.0
220280,1,0,8,72,0.2577044150123824,0.7756489156358941,0.15769991114671464,0.9613269117112437,87,v21,,0.00043194112655387993,-0.6598857610802324,73.0,-36.0,54.0,7.0,29.0,12.0,29.0
220281,1,0,22,19,0.20522779189079243,0.8099338142275558,0.29256347901144464,0.8696295396574885,102,v21,,0.0005001016018064046,-0.6075158028506884,107.0,-67.0,101.0,58.0,9.0,6.0,21.0
220282,1,0,10,62,0.2836613123643518,0.7732859713259072,0.21596330164285804,0.9069816805008242,52,v21,,0.00026069928202001295,-0.5432127376631677,115.0,-28.0,148.0,9.0,19.0,,61.0
220283,1,0,7,15,0.23252897217355345,0.7539219594401224,0.2509918233678067,0.866760589108562,63,v21,,0.0002833769050382837,-0.6330032614931704,64.0,-16.0,71.0,3.0,13.0,21.0,87.0
220284,1,0,13,82,0.5325776266609932,0.8250171487853933,0.2978983696011178,0.9341299643064509,73,v21,,0.00040321936752237594,-0.7144028507087945,111.0,-55.0,78.0,43.0,12.0,41.0,60.0
220285,1,0,16,95,0.14002619103587066,0.7167258962870015,0.147738687343641,0.913979344851602,55,v21,,0.000436475856326573,-0.4503121114550849,26.0,25.0,60.0,-27.0,2.0,19.0,75.0
220286,1,0,12,79,0.4969338630677345,0.7929344995132382,0.21983920831586123,0.9701181234491214,99,v21,panic_len,0.0002940362491074745,,,,,,,,
220287,1,0,24,65,0.5155087076171395,0.7741828185900926,0.19080442951953822,0.9505224055017752,101,v21,,0.0004380541039270585,-0.5008031205127135,79.0,6.0,36.0,-18.0,12.0,21.0,61.0
220288,1,0,19,68,0.10661093929769919,0.865837636232326,0.2149509597987822,0.9940668251772424,63,v21,,0.00038375087611286995,-0.5350460512745681,72.0,-11.0,77.0,1.0,10.0,21.0,59.0
220289,1,0,22,19,0.4333073077460187,0.5230680427534273,0.10999660163941372,0.7681826383500657,96,v21,,0.0010977302103085122,-0.5149012923000842,29.0,11.0,35.0,-16.0,5.0,19.0,37.0
220290,1,0,24,31,0.5319380184984825,0.8088452244344324,0.22590226773270752,0.9294439779256363,71,v21,,0.0004008997521531962,-0.46343065714615117,78.0,-46.0,75.0,25.0,21.0,10.0,22.0
220291,1,0,13,60,0.5010046369705015,0.540933834416778,0.10117354898446791,0.7679598879839159,90,v21,,0.0005926148600391233,-0.628987316205312,81.0,-13.0,83.0,9.0,4.0,15.0,21.0
220292,1,0,4,69,0.30916322275890085,0.9716391701811264,0.29362597710157734,0.9823965271784562,87,v21,,0.0026734391756173307,-0.5668105354850459,85.0,-34.0,49.0,29.0,5.0,18.0,24.0
220293,1,0,6,25,0.14191783879193734,0.7810495990068622,0.16251093058457544,0.9139102003822023,74,v21,,0.0007361210640985033,,,,,,,,
