seed,attempts,rejected,det_len,panic_len,front_load,delta,D_V,delta_end,setup_len,mode,trunc,rv_calm,depth,duration,ep_peak_rel_event,rise,onset_lag_before_event,realised_det_len,decay_half_life,stress_spell
220164,1,0,37,28,0.5,0.7,0.12326532481444519,0.9590364998255927,105,v2,,0.0006886263392485794,-0.5486112237774696,91.0,-45.0,95.0,32.0,13.0,15.0,28.0
220165,1,0,24,42,0.5,0.7,0.22085019331365097,0.7696246482369615,62,v2,,0.0003945436345399467,-0.5543766060748175,73.0,-15.0,61.0,0.0,15.0,32.0,41.0
220166,1,0,16,43,0.5,0.7,0.16840500762299906,0.7020059096728039,62,v2,,0.0003265885581381205,,,,,,,,
220167,1,0,23,54,0.5,0.7,0.1520005515824044,0.7401157164935396,62,v2,,0.00035308114089564616,-0.5483748531480082,25.0,-2.0,22.0,-15.0,17.0,1.0,21.0
220168,1,0,26,31,0.5,0.7,0.12495083059688342,0.7853642221231072,69,v2,,0.0003718896582635385,-0.36924824110013166,117.0,-8.0,30.0,-17.0,25.0,16.0,93.0
220169,1,0,17,55,0.5,0.7,0.15646542588203488,0.9149611546924331,96,v2,,0.0004023619451296806,,,,,,,,
220170,1,0,29,22,0.5,0.7,0.1189668696895536,0.9807116923638213,70,v2,,0.00042759215904569997,-0.433805218939155,63.0,-18.0,95.0,-4.0,22.0,,42.0
220171,1,0,35,43,0.5,0.7,0.24152756339252685,0.9334316381963625,70,v2,,0.00036958182363466916,-0.5513460697156641,82.0,-5.0,64.0,-3.0,8.0,20.0,63.0
220172,1,0,23,56,0.5,0.7,0.17238294455900915,0.9137103085262817,99,v2,,0.00045162713615195984,-0.5770387697583848,99.0,-30.0,64.0,21.0,9.0,10.0,32.0
220173,1,0,21,68,0.5,0.7,0.20485895973301904,0.9905598138385187,72,v2,,0.0006208971986423358,-0.6723383883466096,104.0,-37.0,88.0,11.0,26.0,12.0,85.0
220174,1,0,30,56,0.5,0.7,0.260111407892897,0.7100393237667603,94,v2,,0.0007021704360900133,-0.4758835303031692,25.0,42.0,35.0,-43.0,1.0,4.0,23.0
220175,1,0,27,69,0.5,0.7,0.27938702105830976,0.8862878130581413,94,v2,,0.00037009730575500465,-0.5137031260834428,123.0,-37.0,124.0,32.0,5.0,,19.0
220176,1,0,40,26,0.5,0.7,0.1607860954922588,0.882915076226057,103,v2,,0.0006332373611177618,-0.4403299966197619,59.0,-19.0,71.0,12.0,7.0,13.0,25.0
220177,1,0,33,51,0.5,0.7,0.18360437378779426,0.9190344982984657,105,v2,,0.00034767232515740376,-0.5681656774195609,65.0,-3.0,59.0,-11.0,14.0,14.0,31.0
220178,1,0,29,48,0.5,0.7,0.2992667915630686,0.9734522080104127,95,v2,,0.0003239705526070096,,,,,,,,
220179,1,0,32,20,0.5,0.7,0.2706213657411275,0.924865370573347,68,v2,,0.0003580943632304391,-0.5466975389115896,64.0,-14.0,42.0,-8.0,22.0,7.0,97.0
220180,1,0,17,59,0.5,0.7,0.18532164449112093,0.8952895765155896,83,v2,,0.0003775644538966459,-0.47087844388302436,108.0,-44.0,72.0,37.0,7.0,13.0,65.0
220181,1,0,30,42,0.5,0.7,0.2901716626855131,0.7377869885660515,81,v2,,0.0004044951976397847,,,,,,,,
220182,1,0,16,28,0.5,0.7,0.27324076326120306,0.7610293281160548,58,v2,,0.0008572000821427438,-0.578366292658625,119.0,-15.0,47.0,2.0,13.0,13.0,17.0
220183,1,0,32,53,0.5,0.7,0.1854440698144817,0.9042010744323326,57,v2,,0.0007214097761676121,-0.3666202889534853,84.0,-1.0,50.0,-4.0,5.0,10.0,21.0
220184,1,0,35,17,0.5,0.7,0.27943644801690315,0.7292551823018316,104,v2,,0.00047831163165724163,,,,,,,,
220185,1,0,18,48,0.5,0.7,0.1035955911713815,0.9176503062715253,75,v2,,0.000360959591224752,-0.4161249582239106,38.0,-4.0,38.0,-8.0,12.0,15.0,33.0
220186,1,0,32,44,0.5,0.7,0.1900369561309821,0.979540736521356,86,v2,,0.0003521732816298651,-0.4633312002095915,77.0,-2.0,76.0,-3.0,5.0,12.0,41.0
220187,1,0,24,28,0.5,0.7,0.2908765484073268,0.729797281520868,96,v2,,0.00028275720797710187,-0.5321679588193753,125.0,-24.0,32.0,-4.0,28.0,15.0,21.0
220188,1,0,33,25,0.5,0.7,0.2860945378698956,0.8217918285035476,103,v2,,0.0004696504218321721,,,,,,,,
220189,1,0,38,58,0.5,0.7,0.19901989470183695,0.9336214678713908,52,v2,,0.00036880769452123194,,,,,,,,
220190,1,0,31,57,0.5,0.7,0.2969923189075123,0.9473767925650076,61,v2,,0.0004619563337572005,-0.6154481091091086,114.0,-27.0,93.0,15.0,12.0,16.0,43.0
220191,1,0,36,20,0.5,0.7,0.290808895007754,0.7494817419473747,73,v2,,0.00036624934917377336,-0.640054480180092,88.0,-11.0,83.0,-1.0,12.0,39.0,69.0
220192,1,0,21,60,0.5,0.7,0.24134119817978322,0.7482646175340222,50,v2,,0.00027528428751117474,,,,,,,,
220193,1,0,36,37,0.5,0.7,0.10025083024338262,0.9114173746619104,95,v2,,0.00028263054180973073,-0.4965431979880558,92.0,-16.0,88.0,-3.0,19.0,1.0,36.0
220194,1,0,36,54,0.5,0.7,0.23950064280079747,0.7060047404050153,100,v2,panic_len,0.00043003208569924583,-0.5537798100949053,71.0,-1.0,74.0,-8.0,9.0,15.0,45.0
220195,1,0,37,63,0.5,0.7,0.2933107569834835,0.9280994669779341,71,v2,,0.00027781793804967036,-0.4425747102330748,107.0,-39.0,111.0,21.0,18.0,11.0,36.0
220196,1,0,21,53,0.5,0.7,0.18653070925660317,0.830882212103624,85,v2,,0.000237910428993494,,,,,,,,
220197,1,0,19,27,0.5,0.7,0.101489841661689,0.7221618194750935,82,v2,,0.0004704679323608881,-0.4274501054886144,38.0,4.0,31.0,-17.0,13.0,16.0,32.0
220198,1,0,30,53,0.5,0.7,0.1358838577677332,0.9490029437062457,91,v2,,0.0005785004331264737,,,,,,,,
220199,1,0,17,17,0.5,0.7,0.13457337960219146,0.7618781064552794,106,v2,,0.00031216031358632354,-0.5372838315148327,93.0,-21.0,28.0,-8.0,29.0,11.0,68.0
220200,1,0,37,38,0.5,0.7,0.134999742492175,0.7898526357068606,58,v2,,0.0003487438445636048,,,,,,,,
220201,1,0,22,31,0.5,0.7,0.20044727124020179,0.8987194868896956,62,v2,,0.001073496122639993,-0.43526061383961556,98.0,-60.0,20.0,54.0,6.0,1.0,179.0
220202,1,0,35,38,0.5,0.7,0.18525789091206818,0.9531238950137204,78,v2,,0.0006170035705624778,-0.40421296194713374,57.0,-3.0,58.0,-2.0,5.0,21.0,27.0
220203,1,0,17,70,0.5,0.7,0.2764934707092741,0.9707024776323795,59,v2,,0.00023374685772259532,-0.5892645981799476,86.0,-42.0,98.0,15.0,27.0,15.0,25.0
220204,1,0,16,54,0.5,0.7,0.25716435162913115,0.8386901615172652,71,v2,,0.00029569967256491377,-0.527769590471901,98.0,-31.0,44.0,12.0,19.0,20.0,44.0
220205,1,0,18,70,0.5,0.7,0.18199414117763896,0.7712803298528906,78,v2,,0.00037679405314513533,,,,,,,,
220206,1,0,27,39,0.5,0.7,0.2594528110151558,0.7366409638321072,97,v2,,0.0013311761785865402,-0.5884174299964678,70.0,-2.0,50.0,-2.0,4.0,17.0,21.0
220207,1,0,25,48,0.5,0.7,0.24574922884580921,0.9218588332511082,95,v2,,0.00040317955849573353,,,,,,,,
220208,1,0,22,63,0.5,0.7,0.14915225875692925,0.8982466538899638,101,v2,,0.0002839241024485529,-0.46683388643419665,123.0,-51.0,122.0,36.0,15.0,7.0,25.0
220209,1,0,20,26,0.5,0.7,0.16081981492493155,0.9571499719393362,101,v2,,0.00034272390318560884,-0.3932784752816011,93.0,-49.0,74.0,28.0,21.0,9.0,25.0
220210,1,0,30,20,0.5,0.7,0.27697977111551597,0.70111703260503,90,v2,,0.00029438577706908506,,,,,,,,
220211,1,0,39,41,0.5,0.7,0.12849487824987474,0.9619450112597808,96,v2,,0.00031026674358828916,,,,,,,,
220212,1,0,40,42,0.5,0.7,0.16188383343834117,0.7277446933633562,81,v2,,0.0002423391822410288,,,,,,,,
220213,1,0,15,56,0.5,0.7,0.17084773243027337,0.8745052282876274,52,v2,,0.0004264333056830283,-0.47241563967114786,73.0,-5.0,68.0,-3.0,8.0,6.0,45.0
220214,1,0,19,39,0.5,0.7,0.24744355299977455,0.8061657169949369,89,v2,,0.0003320130455194244,-0.4158300211532835,26.0,1.0,46.0,-11.0,10.0,13.0,42.0
220215,1,0,15,26,0.5,0.7,0.26088351775856256,0.884016179483864,106,v2,,0.0002912664965654683,-0.628677014811967,125.0,-86.0,98.0,61.0,25.0,6.0,24.0
220216,1,0,16,48,0.5,0.7,0.2708839363424109,0.9524073002727875,74,v2,,0.0002993776845046884,-0.5543701184641263,111.0,-57.0,110.0,41.0,16.0,10.0,52.0
220217,1,0,18,36,0.5,0.7,0.14046514017466574,0.9559624135511617,101,v2,,0.0004396502262004274,,,,,,,,
220218,1,0,16,47,0.5,0.7,0.1630095830871261,0.9388240485613546,68,v2,,0.002063066649486421,-0.6812319760950962,91.0,-25.0,52.0,14.0,11.0,15.0,40.0
220219,1,0,29,18,0.5,0.7,0.28027773605535833,0.8031910875995141,74,v2,,0.00035561829533842124,,,,,,,,
220220,1,0,21,61,0.5,0.7,0.13297230774933863,0.8267478854837409,67,v2,,0.00028342648560912554,-0.5502042162827214,54.0,24.0,62.0,-25.0,1.0,10.0,72.0
220221,1,0,20,35,0.5,0.7,0.2347439608291916,0.7494983375627631,65,v2,,0.0003194999243926564,,,,,,,,
220222,1,0,38,25,0.5,0.7,0.2674423443939812,0.8615961614618595,51,v2,,0.00020355805386508205,-0.5826067194577971,49.0,6.0,88.0,-20.0,14.0,13.0,101.0
220223,1,0,29,41,0.5,0.7,0.24726436229580714,0.8771481647153914,91,v2,,0.0004480862318033343,-0.5351605124035634,67.0,-25.0,94.0,20.0,5.0,7.0,38.0
220224,1,0,15,50,0.5,0.7,0.2292625712912109,0.8126256578512666,80,v2,,0.00047534926706521865,-0.5159231334684211,119.0,-1.0,53.0,-7.0,8.0,14.0,34.0
220225,1,0,31,35,0.5,0.7,0.25407118371137805,0.9594690573430574,103,v2,,0.00035429469831631017,-0.5303349945499765,111.0,-45.0,71.0,22.0,23.0,13.0,62.0
220226,1,0,28,31,0.5,0.7,0.14060946617306386,0.8469776420626564,54,v2,,0.00029605482920347836,-0.4963336912239581,21.0,31.0,28.0,-34.0,3.0,5.0,85.0
220227,1,0,26,63,0.5,0.7,0.29609762710038623,0.9491502032075501,80,v2,,0.0003823155074089902,-0.6946988336611213,118.0,-66.0,113.0,45.0,21.0,19.0,55.0
220228,1,0,23,57,0.5,0.7,0.2860310287500204,0.8673807204734552,56,v2,,0.00024339001433326145,-0.6732977040583948,112.0,-31.0,116.0,21.0,10.0,19.0,57.0
220229,1,0,34,57,0.5,0.7,0.17809139994292733,0.7088003619446163,69,v2,,0.0002940573980283088,-0.4927138077142226,118.0,-3.0,62.0,-14.0,17.0,9.0,75.0
220230,1,0,32,47,0.5,0.7,0.11713904314978284,0.8769719240620912,73,v2,,0.0002768725861175981,-0.46082799590576595,92.0,-25.0,96.0,16.0,9.0,16.0,28.0
220231,1,0,20,27,0.5,0.7,0.18625711544540474,0.717355245415852,73,v2,,0.0003809784778202414,,,,,,,,
220232,1,0,26,59,0.5,0.7,0.1454341208085249,0.9669636511458386,105,v2,panic_len,0.0003680062401688301,,,,,,,,
220233,1,0,18,44,0.5,0.7,0.25706867763536007,0.7046164776435898,54,v2,,0.0002255539124976715,-0.6187229899232793,66.0,-1.0,62.0,-11.0,12.0,18.0,50.0
220234,1,0,40,57,0.5,0.7,0.13473466872388845,0.7022732312221981,58,v2,,0.0001957528389428973,-0.3948186220435871,30.0,104.0,0.0,-107.0,3.0,6.0,6.0
220235,1,0,36,22,0.5,0.7,0.10328141351186548,0.9890245279297187,89,v2,,0.0004094086026536492,-0.37415224095117705,94.0,-51.0,118.0,28.0,23.0,8.0,21.0
220236,1,0,26,55,0.5,0.7,0.29440583049520785,0.924602221795283,87,v2,,0.0005660074421760998,-0.49097606375531533,46.0,-16.0,58.0,8.0,8.0,15.0,34.0
220237,1,0,33,35,0.5,0.7,0.2901235963323494,0.9077388671147215,99,v2,,0.00043159286406464656,-0.6989000289584508,102.0,-51.0,80.0,24.0,27.0,17.0,31.0
220238,1,0,23,61,0.5,0.7,0.21816030051838928,0.830060257864381,105,v2,,0.00043477135300242723,-0.6672452223757965,92.0,-41.0,101.0,36.0,5.0,20.0,30.0
220239,1,0,37,55,0.5,0.7,0.167906432643905,0.8384062314412334,85,v2,,0.0002511673583844748,,,,,,,,
220240,1,0,21,61,0.5,0.7,0.18006549720990744,0.9280310135521113,80,v2,,0.0008443615851720436,-0.8575781603753729,71.0,-13.0,83.0,11.0,2.0,7.0,21.0
220241,1,0,23,15,0.5,0.7,0.1267751501632453,0.9844744112242982,67,v2,,0.00047824525982427334,-0.42305707132198034,64.0,-37.0,70.0,29.0,8.0,11.0,23.0
220242,1,0,16,16,0.5,0.7,0.13229408906510748,0.8295045969326111,71,v2,,0.0003896282083535519,-0.3565488247743389,18.0,3.0,31.0,-7.0,4.0,8.0,104.0
220243,1,0,32,39,0.5,0.7,0.2584197893611556,0.7243618193665929,74,v2,,0.0018615819358438529,,,,,,,,
220244,1,0,30,65,0.5,0.7,0.2979848334823117,0.9259106350388484,74,v2,,0.00037400314209630204,-0.6063660561679205,120.0,-75.0,158.0,60.0,15.0,13.0,67.0
220245,1,0,24,19,0.5,0.7,0.16106445064955782,0.7418916092811858,78,v2,,0.00028505332879599554,,,,,,,,
220246,1,0,37,59,0.5,0.7,0.1949685187193746,0.7322923289635078,94,v2,panic_len,0.0006098282113605086,-0.5337277219851799,107.0,-29.0,85.0,28.0,1.0,9.0,60.0
220247,1,0,23,38,0.5,0.7,0.21751878315000578,0.8191547721715868,67,v2,,0.00024082021971618845,-0.5524663976609057,107.0,-49.0,87.0,42.0,7.0,23.0,51.0
220248,1,0,36,52,0.5,0.7,0.21607504248649628,0.7695415749976164,88,v2,,0.0003973940554132642,-0.4741262990328623,83.0,-6.0,54.0,-9.0,15.0,7.0,54.0
220249,1,0,35,34,0.5,0.7,0.2532876990646323,0.8809804551340507,65,v2,,0.00045727875416778853,-0.524517950318791,56.0,5.0,62.0,-13.0,8.0,8.0,21.0
220250,1,0,16,17,0.5,0.7,0.16720513579914914,0.9323137343756415,69,v2,,0.0002600995806690204,-0.5113045729229737,40.0,-16.0,28.0,-8.0,24.0,6.0,21.0
220251,1,0,40,32,0.5,0.7,0.23025270356767216,0.8697854224731385,90,v2,,0.0004038922131300388,-0.5048098126229046,57.0,3.0,43.0,-16.0,13.0,7.0,24.0
220252,1,0,29,60,0.5,0.7,0.26201248867006455,0.7815978142342679,67,v2,,0.0005508273310874067,,,,,,,,
220253,1,0,27,53,0.5,0.7,0.28643652373102757,0.9535773650841319,110,v2,panic_len,0.00043742592252842834,,,,,,,,
220254,1,0,38,31,0.5,0.7,0.11605685813987934,0.9938636388038996,99,v2,,0.0004199772626977222,,,,,,,,
220255,1,0,18,66,0.5,0.7,0.24642310970103698,0.8711298862594955,92,v2,,0.0003091029567279158,,,,,,,,
220256,1,0,25,55,0.5,0.7,0.275566085845228,0.9450900685909261,86,v2,,0.0002529206575504526,-0.6356563651080502,92.0,-21.0,63.0,10.0,11.0,23.0,41.0
220257,1,0,16,57,0.5,0.7,0.2869540978877553,0.9326851810344757,98,v2,,0.00046940343882262116,-0.47389374012192265,25.0,22.0,39.0,-24.0,2.0,14.0,46.0
220258,1,0,25,58,0.5,0.7,0.14114445109516888,0.8727183200845703,92,v2,,0.0003237793598064925,-0.7687538708844102,78.0,-9.0,76.0,-5.0,14.0,14.0,34.0
220259,1,0,24,52,0.5,0.7,0.21584692342533435,0.7897766890988819,103,v2,,0.0007215690722917429,,,,,,,,
220260,1,0,27,37,0.5,0.7,0.25732607553604075,0.9685085447577211,104,v2,,0.0004038473085117067,-0.5328314764520534,86.0,-38.0,47.0,-13.0,51.0,10.0,22.0
220261,1,0,28,65,0.5,0.7,0.27013704949570355,0.9789886948075918,74,v2,,0.0002083467458269174,-0.5525401893173774,105.0,-27.0,86.0,13.0,14.0,21.0,33.0
220262,1,0,20,64,0.5,0.7,0.12811933305199258,0.9267707069126687,98,v2,,0.0002501729022425633,-0.7301948584226503,77.0,-2.0,81.0,-4.0,6.0,11.0,26.0
220263,1,0,37,55,0.5,0.7,0.2941835876077999,0.989569636259541,56,v2,,0.0003965327304958276,-0.6034722752230752,122.0,-30.0,103.0,21.0,9.0,26.0,45.0
220264,1,0,21,18,0.5,0.7,0.2260981080937636,0.7087908368232173,94,v2,,0.0005263547701947924,-0.4577827368883276,36.0,0.0,41.0,-6.0,6.0,11.0,21.0
220265,1,0,20,34,0.5,0.7,0.20761219439977135,0.7859014654119808,80,v2,,0.000458940995908601,-0.46723440290511975,58.0,-34.0,60.0,27.0,7.0,13.0,22.0
220266,1,0,37,35,0.5,0.7,0.17133635083570037,0.93713005180129,77,v2,,0.0002900411486738007,-0.48720854098786825,88.0,-43.0,94.0,35.0,8.0,15.0,25.0
220267,1,0,17,65,0.5,0.7,0.15201117582379317,0.7986898982408386,62,v2,,0.0006979151029592133,-0.5365158598960644,11.0,19.0,18.0,-21.0,2.0,32.0,43.0
220268,1,0,20,52,0.5,0.7,0.2913909950462134,0.9506351275521296,86,v2,,0.00031765944718798876,-0.5938417619450421,113.0,-42.0,41.0,-2.0,44.0,42.0,56.0
220269,1,0,33,16,0.5,0.7,0.1032085058106554,0.86587574319704,90,v2,,0.000427435007817248,,,,,,,,
220270,1,0,23,55,0.5,0.7,0.2754348749689647,0.9867510945403553,71,v2,,0.00042580890135757816,-0.49652920537339806,54.0,-1.0,71.0,-6.0,7.0,7.0,41.0
220271,1,0,40,63,0.5,0.7,0.23383920535108382,0.8897402052693146,52,v2,,0.00021642897067514208,,,,,,,,
220272,1,0,15,45,0.5,0.7,0.26705949232488846,0.7822446722005705,74,v2,,0.0005693462832385529,,,,,,,,
220273,1,0,21,46,0.5,0.7,0.16733313255537513,0.8626903230284246,69,v2,,0.0005260774855842328,-0.42677305889407624,46.0,5.0,32.0,-14.0,9.0,13.0,29.0
220274,1,0,23,59,0.5,0.7,0.12205647054277378,0.8166537761770076,66,v2,,0.00042533689249823705,-0.42543443598601904,91.0,10.0,84.0,-17.0,7.0,21.0,21.0
220275,1,0,19,19,0.5,0.7,0.19902996241198118,0.8094266094302149,102,v2,,0.0017497290249341802,-0.6769221118631116,65.0,-33.0,65.0,30.0,3.0,9.0,21.0
220276,1,0,36,70,0.5,0.7,0.16227665428907617,0.9657941722846506,78,v2,,0.00040131346697555933,,,,,,,,
220277,1,0,37,66,0.5,0.7,0.11917251825850667,0.7711684274407994,68,v2,,0.00029725462937112596,,,,,,,,
220278,1,0,21,59,0.5,0.7,0.1564968006746777,0.7604918481530433,106,v2,,0.00026594728926830483,-0.49818676749425306,29.0,39.0,17.0,-40.0,1.0,4.0,21.0
220279,1,0,38,55,0.5,0.7,0.23588067419877082,0.7248517815570127,79,v2,,0.0006882675303754915,-0.5109529605505787,81.0,-1.0,50.0,-3.0,4.0,10.0,48.0
220280,1,0,21,52,0.5,0.7,0.16984543652685846,0.7865498667200719,87,v2,,0.00043194112655387993,-0.6859443515496937,73.0,-36.0,54.0,7.0,29.0,12.0,21.0
220281,1,0,36,18,0.5,0.7,0.14823346438532772,0.988845218517167,102,v2,,0.0005001016018064046,-0.5216817579402795,119.0,-67.0,110.0,58.0,9.0,9.0,21.0
220282,1,0,22,45,0.5,0.7,0.18053552497160325,0.873944952464287,52,v2,,0.00026069928202001295,-0.5278645696579228,97.0,-28.0,137.0,9.0,19.0,,61.0
220283,1,0,19,15,0.5,0.7,0.15947718230396773,0.92648773505171,63,v2,,0.0002833769050382837,-0.6096160478406871,64.0,-16.0,71.0,3.0,13.0,21.0,87.0
220284,1,0,25,58,0.5,0.7,0.283049218310576,0.9968475544016768,73,v2,,0.00040321936752237594,-0.7331602514707536,111.0,-55.0,103.0,43.0,12.0,17.0,40.0
220285,1,0,29,66,0.5,0.7,0.1213808374928776,0.7716080310154615,55,v2,,0.000436475856326573,-0.45806315879489823,99.0,-48.0,110.0,23.0,25.0,17.0,54.0
220286,1,0,25,66,0.5,0.7,0.26836969093298674,0.8797588124737918,99,v2,panic_len,0.0002940362491074745,,,,,,,,
220287,1,0,38,47,0.5,0.7,0.2760195547972232,0.8362066442793072,101,v2,,0.0004380541039270585,-0.590073518288605,73.0,6.0,65.0,-18.0,12.0,,46.0
220288,1,0,32,49,0.5,0.7,0.1076191004238915,0.8724264396981734,63,v2,,0.00038375087611286995,-0.5391814502342333,72.0,-11.0,77.0,1.0,10.0,15.0,40.0
220289,1,0,36,18,0.5,0.7,0.24216573078318163,0.7149949024591206,96,v2,,0.0010977302103085122,-0.5580419950063548,45.0,5.0,41.0,-16.0,11.0,14.0,21.0
220290,1,0,38,25,0.5,0.7,0.28278580208888726,0.8888534015990612,71,v2,,0.0004008997521531962,-0.39884014788639366,48.0,39.0,18.0,-40.0,1.0,8.0,26.0
220291,1,0,26,44,0.5,0.7,0.2700461984319015,0.7017603234767018,90,v2,,0.0005926148600391233,-0.6379308917113483,81.0,-13.0,83.0,9.0,4.0,15.0,21.0
220292,1,0,16,50,0.5,0.7,0.19103823159062067,0.990438965652366,87,v2,,0.0026734391756173307,-0.6026487017513936,85.0,-34.0,65.0,29.0,5.0,2.0,15.0
220293,1,0,19,21,0.5,0.7,0.12215989369302556,0.7937663958768632,74,v2,,0.0007361210640985033,,,,,,,,
220294,1,0,18,66,0.5,0.7,0.2517944203727131,0.7951079263692018,77,v2,,0.0002285087090403992,-0.6169144648156075,64.0,-5.0,73.0,-4.0,9.0,13.0,44.0
220295,1,0,35,57,0.5,0.7,0.1625037328442736,0.7804816283276781,52,v2,,0.0003728096912892311,-0.4873503597266555,75.0,-5.0,85.0,-4.0,9.0,11.0,53.0
220296,1,0,23,52,0.5,0.7,0.29042398205419806,0.8259357526411415,66,v2,,0.00037171724115869943,-0.6014357615528886,75.0,-1.0,102.0,-8.0,9.0,,76.0
220297,1,0,27,48,0.5,0.7,0.2356327048676628,0.982857236756102,62,v2,,0.00041642157961084515,-0.5221821239639162,59.0,1.0,51.0,-4.0,3.0,11.0,24.0
220298,1,0,20,69,0.5,0.7,0.2401545853680143,0.9479990812814424,86,v2,,0.0006446104255426744,-0.5696605040354958,88.0,-19.0,61.0,14.0,5.0,11.0,39.0
220299,1,0,33,50,0.5,0.7,0.22078172949286495,0.9065370443947707,100,v2,,0.00019436819816606287,-0.6544756346130339,88.0,-14.0,83.0,-2.0,16.0,,54.0
220300,1,0,18,22,0.5,0.7,0.24362448763450922,0.9032201656632517,108,v2,,0.0002708449078162674,,,,,,,,
220301,1,0,38,41,0.5,0.7,0.20500145416619064,0.8116849677295452,73,v2,,0.00031204784462750707,,,,,,,,
220302,1,0,22,41,0.5,0.7,0.2907647013300194,0.8876587103874299,65,v2,,0.00022623841902111622,-0.5764934225285352,101.0,-40.0,120.0,1.0,39.0,,72.0
220303,1,0,36,59,0.5,0.7,0.1576222448529186,0.7177586449560007,63,v2,,0.0004564412985634272,-0.7389050212397641,9.0,77.0,15.0,-78.0,1.0,14.0,29.0
220304,1,0,30,23,0.5,0.7,0.10186686189286104,0.8799874782588326,66,v2,,0.0003525705325964192,,,,,,,,
220305,1,0,17,55,0.5,0.7,0.26482574144290416,0.9351323994943523,96,v2,,0.0004636393909629643,,,,,,,,
220306,1,0,28,20,0.5,0.7,0.17402598120061902,0.9821242751227577,76,v2,,0.00028808258333946657,-0.4480520367773161,78.0,-28.0,71.0,23.0,5.0,10.0,92.0
220307,1,0,17,64,0.5,0.7,0.13998623330449575,0.9559776641770011,62,v2,,0.0003099586607924596,-0.47798101526567527,124.0,-55.0,123.0,44.0,11.0,17.0,37.0
220308,1,0,17,28,0.5,0.7,0.26418093030104683,0.7587896834791665,64,v2,,0.0008908562476934069,,,,,,,,
220309,1,0,31,33,0.5,0.7,0.13535722441934195,0.9318816539330005,102,v2,,0.0006254596239238295,-0.49859558281142335,106.0,-67.0,109.0,58.0,9.0,9.0,21.0
220310,1,0,27,53,0.5,0.7,0.14743520854934106,0.8331563554959952,68,v2,,0.0004301764687098926,-0.4351341635880559,77.0,-5.0,65.0,-2.0,7.0,4.0,32.0
220311,1,0,22,49,0.5,0.7,0.10325936578372925,0.7308935473229737,70,v2,,0.0003215025555068622,-0.4143030882901042,111.0,2.0,96.0,-8.0,6.0,,86.0
220312,1,0,27,54,0.5,0.7,0.2431128358295608,0.7058623637899787,61,v2,,0.0003230974950598915,-0.4148617025226361,73.0,-28.0,60.0,12.0,16.0,21.0,24.0
220313,1,0,23,54,0.5,0.7,0.12877873908896828,0.9452663475495495,96,v2,,0.0004867839771702941,,,,,,,,
220314,1,0,37,57,0.5,0.7,0.29864016641772156,0.9890817298010574,55,v2,,0.0009609099233502617,-0.6853684157822143,92.0,-11.0,85.0,1.0,10.0,6.0,32.0
220315,1,0,17,16,0.5,0.7,0.1472928928475888,0.826408329268764,58,v2,,0.0004714992920643362,-0.5195640931504878,63.0,-38.0,56.0,16.0,22.0,18.0,105.0
220316,1,0,36,24,0.5,0.7,0.23784034930845677,0.8681076876502811,95,v2,,0.00026954200701034554,,,,,,,,
220317,1,0,17,66,0.5,0.7,0.15686893760981607,0.9979930147490836,51,v2,,0.0008418468310377781,,,,,,,,
220318,1,0,15,23,0.5,0.7,0.2300622681006295,0.7292241463353494,69,v2,,0.00028647751549873315,-0.5651389774794223,123.0,-2.0,37.0,-6.0,8.0,12.0,67.0
220319,1,0,31,61,0.5,0.7,0.19067931284578427,0.8409801190895214,93,v2,,0.00031081803387000113,-0.4329277363292088,88.0,-1.0,78.0,-7.0,8.0,18.0,38.0
220320,1,0,25,67,0.5,0.7,0.28775465736354205,0.9341830685796215,83,v2,,0.00041043748804557974,-0.5689441834440887,98.0,-36.0,79.0,31.0,5.0,2.0,67.0
220321,1,0,29,35,0.5,0.7,0.2309933378317657,0.9205703837539594,65,v2,,0.00033023279476008366,-0.4811601814799007,66.0,-21.0,58.0,5.0,16.0,13.0,79.0
220322,1,0,35,28,0.5,0.7,0.23315797109223654,0.9518609550145013,55,v2,,0.0003441910697566338,-0.46881951119951626,71.0,-13.0,54.0,-6.0,19.0,14.0,25.0
220323,1,0,40,40,0.5,0.7,0.11850300322009077,0.7424547600928508,86,v2,,0.00028581519708253803,-0.39321529610454653,95.0,-39.0,86.0,26.0,13.0,9.0,27.0
220324,1,0,22,35,0.5,0.7,0.28944689729656614,0.8998373793295739,55,v2,,0.0002611627469740756,-0.7479588148477225,68.0,-21.0,60.0,4.0,17.0,16.0,22.0
220325,1,0,20,34,0.5,0.7,0.1223044121772883,0.8111617212882006,53,v2,,0.00042400534621484843,-0.45204969158098174,104.0,-51.0,80.0,28.0,23.0,18.0,115.0
220326,1,0,26,38,0.5,0.7,0.14959793197325286,0.9469759449194189,80,v2,,0.0007019534297548189,-0.3721084274739428,33.0,28.0,17.0,-29.0,1.0,18.0,27.0
220327,1,0,15,67,0.5,0.7,0.21234393145604363,0.7537430786026214,104,v2,,0.00041710543139300506,-0.5340649634556749,109.0,-62.0,125.0,52.0,10.0,9.0,34.0
220328,1,0,29,26,0.5,0.7,0.11687169028388276,0.9901534153921638,54,v2,,0.0004241585266035971,-0.5272540177694431,88.0,-35.0,118.0,27.0,8.0,11.0,53.0
