ticker,peak,trough,depth,peak_date,trough_date,duration,det_len,front_load,rec60,rec120,rec200,panic_len,rv_calm,m_deterioration,m_panic,m_stabilisation,rise,onset,decay_half_life,stress_spell
COP,5643,5668,-0.3297753659885193,2022-06-07,2022-07-14,25,6,0.6730075489248947,0.9748378356756885,0.8726513362895691,0.6236282450771092,19,0.0006015490472424295,1.5234270911394892,3.1350584373147905,1.220908591093912,14.0,5649.0,10.0,20.0
COR,8,49,-0.49340337674016865,2000-01-13,2000-03-14,41,2,0.3339649504606213,1.096257004326767,1.9518722646200195,3.406418973901952,39,,,,,,,,
COR,616,801,-0.4308895776263484,2002-06-19,2003-03-14,185,8,0.20977295637177865,0.5702143843611224,0.2778337948356968,0.470200562018796,177,0.0002894218419043564,0.8280065901151895,5.748179714738517,1.710992205240247,19.0,624.0,9.0,112.0
COR,1835,2235,-0.49122205861517965,2007-04-24,2008-11-20,400,3,0.2176426631426948,0.30775903836688634,0.2903112865678164,0.5932599604646002,397,0.0001797945890766841,1.701677001466417,5.4168700726198065,3.0391615384949575,383.0,1838.0,19.0,114.0
COR,3850,4240,-0.38951929612567027,2015-04-24,2016-11-08,390,82,0.33215681763523497,0.4851528065765035,0.32599142186123137,0.23716117343335094,308,0.00011538868503274005,1.3521693145110132,4.457301076992742,4.173696391581334,318.0,3932.0,7.0,21.0
COST,82,747,-0.5338609954374907,2000-05-01,2002-12-24,665,2,0.5943716749294744,0.09167433253622996,0.28848514696409505,0.1804637612101853,663,0.001672462639705698,1.146716607193418,2.9896308478433413,0.21662865684104227,18.0,84.0,18.0,21.0
COST,2139,2307,-0.4803795066077762,2008-07-08,2009-03-09,168,11,0.18500467135923054,0.28749330558940295,0.37307121133210175,0.6038894218485908,157,0.00028773677215597384,1.0192171583836924,6.704110447908907,1.7367226379736567,72.0,2150.0,13.0,32.0
COST,5602,5632,-0.3140245209436616,2022-04-07,2022-05-20,30,15,0.16354634752011107,0.7388577673167451,0.5167726967047747,0.34423604572965705,15,0.0002264354319092587,0.8944022487930078,6.397308954343901,1.6257849006839722,23.0,5617.0,11.0,21.0
CPB,0,718,-0.42329307507838865,2000-01-03,2002-11-12,718,12,0.2755826326279329,0.25248276177068874,0.165176112417017,0.3380839397503427,706,,,,,,,,
CPB,1791,2340,-0.3774027051757065,2007-02-20,2009-04-24,549,97,0.3101385557529035,0.3606847064686821,0.5272277081324405,0.6147115562629638,452,7.887472883198351e-05,10.724750561571067,15.341963404547458,1.6240849895141742,350.0,1888.0,21.0,49.0
CPB,4152,4779,-0.48737251180845886,2016-07-06,2019-01-02,627,29,0.2132043642542257,0.20443862942940083,0.31240465426130126,0.5681506201359615,598,0.000179985312387497,0.8901428905000294,5.6306807943181525,2.1672619989869433,462.0,4181.0,1.0,393.0
CPB,5783,5982,-0.3180656270399067,2022-12-27,2023-10-12,199,18,0.09401737467099724,0.40072442595797947,0.33617989586376856,0.5620848982969605,181,0.00017550060746695083,0.43546281680078336,3.1563917901395246,1.3959567171212641,97.0,5801.0,17.0,147.0
CPRT,27,200,-0.43342820581051134,2000-02-10,2000-10-17,173,10,0.38281062637658647,0.5620924262642341,0.8794768036764662,1.6313705368095406,163,,,,,,,,
CPRT,496,798,-0.7249351216729654,2001-12-26,2003-03-11,302,7,0.3042841394350525,0.158007841876195,0.16069506026995348,0.5186311254454938,295,0.0009197148117642227,0.5932945726009057,4.602896088501078,0.5145847040470652,176.0,503.0,21.0,126.0
CPRT,1126,1183,-0.3322109731702475,2004-06-29,2004-09-20,57,16,0.4654704172035535,1.0168918505300089,0.7117117446077122,0.7297297471452594,41,0.0008686305597676562,0.8133487757136315,1.3353726737299516,0.8719281028151188,92.0,1142.0,21.0,21.0
CPRT,2129,2242,-0.5194054222410874,2008-06-23,2008-12-02,113,5,0.10539374428874201,0.10453097679228054,0.2968998380345514,0.5627980564146163,108,0.0004379441292698124,2.321224284494585,5.088219655738615,2.2118382380826587,111.0,2134.0,17.0,30.0
CPRT,4702,4774,-0.3237020212098326,2018-09-11,2018-12-24,72,6,0.7159830360239358,0.6652720822839664,1.3217111268396693,1.6792190492979164,66,0.00015790912668178276,0.6162032261349205,9.555916688831436,1.301768689174174,17.0,4708.0,4.0,46.0
CPRT,5063,5086,-0.4375119734038576,2020-02-19,2020-03-23,23,3,0.3696169561919812,0.6248906153109862,0.9455381059210909,1.2909011963397596,20,0.0001378688554403105,1.6137286897732066,25.3432120876881,9.839288904076538,31.0,5066.0,11.0,24.0
CPRT,5504,5650,-0.35399123295806245,2021-11-16,2022-06-16,146,10,0.5854437327439288,0.1308594067496291,0.4154829276063753,0.8622157536139375,136,0.0001765584220137226,1.3832695538685653,2.2815570349657524,1.7317040825149959,67.0,5514.0,19.0,206.0
CPT,1708,2302,-0.7530829542505074,2006-10-18,2009-03-02,594,46,0.2415470451924432,0.22116913884956463,0.340246800385333,0.45244249015817056,548,0.0001285465318203295,12.729332611738897,44.266719746035214,38.19464967561532,496.0,1754.0,16.0,138.0
CPT,5065,5086,-0.44112278414560846,2020-02-21,2020-03-23,21,5,0.16322706590556707,0.5328697192878316,0.45431126366766483,0.6481414600498717,16,6.188985760307843e-05,1.029045595465716,90.24747588403083,20.268580565560956,26.0,5070.0,7.0,22.0
CPT,5535,5994,-0.5021735685138924,2021-12-31,2023-10-30,459,13,0.29782930205414704,0.15125895183717605,0.19798918144976582,0.4654508772237227,446,0.0001335985888773268,1.771927952459025,2.8744008384888056,2.053809155058448,458.0,5548.0,8.0,561.0
CSCO,58,693,-0.8925838885577038,2000-03-27,2002-10-08,635,8,0.3296218035689116,0.0743045693420876,0.06129087736952012,0.14665039220615883,627,,,,,,,,
CSCO,5533,5731,-0.3667505285053605,2021-12-29,2022-10-12,198,16,0.28311988822421547,0.42641423770387804,0.5872627441014486,0.6426019109209095,182,0.0001566402022347419,1.3139573912292655,10.632291596805292,1.5870361189129143,83.0,5549.0,20.0,21.0
CSGP,48,306,-0.7110311757729222,2000-03-13,2001-03-21,258,2,0.35311905586465825,0.28971328948189884,0.07224283834828243,0.2508600517866051,256,,,,,,,,
CSGP,1614,1670,-0.3707938808756138,2006-06-06,2006-08-24,56,9,0.049572575245513964,0.5343612078935237,0.37136567934426706,0.6140967754572989,47,0.0005854211257251401,1.049294878663584,2.263305227953109,0.704210389111556,28.0,1623.0,21.0,21.0
CSGP,1959,2307,-0.6069748398592862,2007-10-18,2009-03-09,348,8,0.2825908144055381,0.38642434876905735,0.38642434876905735,0.4513628948170717,340,0.00040723822911902565,2.9392039047594656,7.658935307526015,1.6608013024444352,267.0,1967.0,21.0,60.0
CSGP,2857,2927,-0.3588687359069055,2011-05-12,2011-08-22,70,7,0.5429703001220734,0.6706196968052456,0.4613618681656453,1.127773577127138,63,0.00022244853582658203,1.4664940061992493,1.801203085057284,3.9657300595575897,73.0,2864.0,9.0,97.0
CSGP,3562,3717,-0.35700932363722837,2014-03-04,2014-10-13,155,17,0.7683806649890381,0.5554973586714467,0.7785340876182106,0.914790690939594,138,0.00028531944350285225,1.7963948288545915,3.444426114691491,0.9414147715408572,22.0,3579.0,9.0,21.0
CSGP,3910,4049,-0.3183170781267205,2015-07-21,2016-02-08,139,10,0.627127093582094,0.660290595657593,0.8485546546726543,0.6958147921427551,129,0.0002271643049483391,0.7752106030382175,2.0769387301069946,1.8852714466112905,143.0,3920.0,7.0,25.0
CSGP,5489,5579,-0.4659113535321826,2021-10-26,2022-03-07,90,2,0.37188772279706944,0.1712932973704856,0.3669033825867392,0.504196208271154,88,0.00018686480685888176,1.7811797889128345,15.293153257963374,3.778006162158294,99.0,5491.0,3.0,22.0
CSR,2198,2235,-0.33601408819901557,2008-09-30,2008-11-20,37,5,0.6628448473671426,0.49546075888380325,0.36976145524624787,0.6732866850794682,32,0.0003798436201761428,1.2353115252270788,5.298469198351672,5.081194612444255,47.0,2203.0,12.0,30.0
CSR,3326,4567,-0.3672375004648598,2013-03-26,2018-02-28,1241,48,0.20034019633603892,0.2657347186923132,0.37048399363498696,0.28134657142367003,1193,0.0001201595986644249,5.193412901285616,10.23527949026897,1.270125733997665,745.0,3374.0,6.0,203.0
CSR,5061,5095,-0.46967125434894275,2020-02-14,2020-04-03,34,6,0.24897871161514648,0.68432890646641,0.46256462912230467,0.7850679533084141,28,0.00013480525683413813,4.231787366912117,44.58654914684921,9.105771750803143,32.0,5067.0,7.0,21.0
CSR,5535,5993,-0.5338782103701908,2021-12-31,2023-10-27,458,11,0.2965931246589195,0.1695586409589291,0.3557589249762189,0.5253841449460949,447,0.00026175205539464164,0.6052982748045382,1.622029627627256,1.3296608356892092,460.0,5546.0,8.0,397.0
CSX,8,118,-0.38279166577014545,2000-01-13,2000-06-21,110,10,0.8565834190392964,0.34139980266074593,0.6543654765968926,1.1992349453046236,100,,,,,,,,
CSX,400,429,-0.33917058982159765,2001-08-03,2001-09-20,29,11,0.1801262337119599,0.5191245694761176,0.8363704384112584,0.5787934920492617,18,0.000694249426443476,0.947233466605415,1.7304119833399734,1.1573531760175075,33.0,411.0,7.0,260.0
CSX,544,694,-0.3742642960676902,2002-03-07,2002-10-09,150,12,0.2897197910028185,0.2817668598649403,0.2976536157148538,0.449249812790966,138,0.0007490323837664107,0.7265682201165296,2.8802397802084077,0.5111582893680201,133.0,556.0,2.0,21.0
CSX,2113,2307,-0.6919388681448048,2008-05-30,2009-03-09,194,19,0.05269594132390389,0.25803924016348767,0.49224024262338206,0.6202912862672803,175,0.0005162061417129527,2.9897864580981603,3.418110057973123,3.508569209165818,77.0,2132.0,19.0,146.0
CSX,2895,2956,-0.31531049132980504,2011-07-07,2011-10-03,61,18,0.5380348368379422,0.30652359044816946,0.4027511688637293,0.5676236880139861,43,0.0002146422491775206,1.1252375766563496,5.965584583718317,2.6306485489720504,19.0,2913.0,7.0,69.0
CSX,3749,4039,-0.4071248947157826,2014-11-26,2016-01-25,290,26,0.23939738844406924,0.31460590676185546,0.461519016074874,0.7127359396756237,264,0.00014336486894755393,1.1743093532576394,2.480694464938244,2.3262345265224593,177.0,3775.0,6.0,310.0
CSX,5064,5086,-0.405530007006058,2020-02-20,2020-03-23,22,6,0.24039348236279184,0.6916717082178161,0.92422952743648,1.3872555963609008,16,0.00014695820366023805,0.82053850063539,35.737047060627255,7.947776621370038,26.0,5070.0,7.0,22.0
CTAS,10,35,-0.3383890716325555,2000-01-18,2000-02-23,25,3,0.506243849641988,1.2900159207671378,1.5117359728042459,1.9199041939111205,22,,,,,,,,
CTAS,248,301,-0.36227008239953384,2000-12-26,2001-03-14,53,7,0.34743984432622205,0.6150942170048475,0.6451240494581203,0.7921672421992928,46,0.0007238939857373554,1.1167299929225367,3.129098833373056,1.121636713520073,53.0,255.0,4.0,21.0
CTAS,591,2307,-0.6531857183589536,2002-05-14,2009-03-09,1716,16,0.2922566361933448,0.1325202090931006,0.2881509114049219,0.33554242339282575,1700,0.0004321076355460383,0.7308020081653256,3.64761071772794,1.4523119459471456,1649.0,607.0,11.0,58.0
CTAS,5063,5086,-0.48379663709840814,2020-02-19,2020-03-23,23,6,0.19902775809363796,0.7895378668146178,1.1133834786195598,1.342527716245055,17,0.00013914506383562642,0.7660259130138428,42.864248880638335,13.054045531128368,27.0,5069.0,8.0,23.0
CTSH,59,441,-0.7137747509645346,2000-03-28,2001-10-08,382,2,0.49219347242589245,0.3867669870822039,0.4342856757011804,0.711779441769786,380,,,,,,,,
CTSH,746,834,-0.30650281848380645,2002-12-23,2003-05-01,88,9,0.6023646439735153,1.7917208239788884,3.1901678940435034,4.141007930982403,79,0.0011130754151549818,0.640322792530672,0.45964116104292,1.076215418723626,135.0,755.0,4.0,37.0
CTSH,1783,2235,-0.6905564586198085,2007-02-07,2008-11-20,452,43,0.26048776927639816,0.1532356323771912,0.3382173113584967,0.6953602019320395,409,0.0002420514277609552,2.713295158904469,16.108958358945078,9.15367698178668,391.0,1826.0,45.0,285.0
CTSH,2848,2925,-0.34306372316402933,2011-04-29,2011-08-18,77,11,0.26355174875176046,0.5049221937565234,0.5703236771767942,0.13713088552968997,66,0.000220209651052802,1.777374024659226,10.088398706827627,3.1516447313086244,70.0,2859.0,17.0,206.0
CTSH,3980,4213,-0.31608376940993543,2015-10-28,2016-09-30,233,25,0.583008647538933,0.4040819107962883,0.494785211839842,0.9955552712313679,208,0.00027905342966500244,0.32954959123811156,4.354236340239765,1.2283622821969544,212.0,4005.0,17.0,185.0
CTSH,4578,5086,-0.4976702782122977,2018-03-15,2020-03-23,508,37,0.279498125055658,0.34229268703064797,0.6568827940792612,0.9550290098594646,471,9.794294696292374e-05,3.6360180650834306,47.683714236677915,15.453301734731172,481.0,4615.0,7.0,22.0
CTSH,5590,5747,-0.43765308897360133,2022-03-22,2022-11-03,157,22,0.3953792597616992,0.42519614483487467,0.2048259708107536,0.48864021317301026,135,0.00020512109779348143,0.9776875993547574,7.831526976258204,1.9496748785021443,154.0,5612.0,2.0,147.0
CVS,27,44,-0.310769133532651,2000-02-10,2000-03-07,17,11,0.16185803277173624,1.3661658954019256,0.8349633882285946,2.3895047950125767,6,,,,,,,,
CVS,297,771,-0.64069281963962,2001-03-08,2003-01-30,474,6,0.6435902875796046,0.05685282490047741,0.14778688176205515,0.3630004528549277,468,0.0006591116278551653,0.8745574267276411,4.833719852105197,0.5756154057818589,174.0,303.0,1.0,104.0
CVS,2117,2307,-0.45258446151889586,2008-06-05,2009-03-09,190,15,0.3121612012214357,0.33831563923973246,0.6576540690219227,0.43083445467406667,175,0.0002974138827754544,1.478930822106467,6.316785709493382,1.788739289786856,89.0,2132.0,18.0,22.0
CVS,3916,4841,-0.5009100358327191,2015-07-29,2019-04-02,925,18,0.36402795293257884,0.059920262653270384,0.23702196219356025,0.4954905595392846,907,7.442572382610281e-05,3.918792016682802,9.851690492828173,2.6866307111420995,310.0,3934.0,17.0,21.0
CVS,5561,6281,-0.5678883554263539,2022-02-08,2024-12-19,720,39,0.2735744185328117,,,,681,0.0001768878866305026,4.87942016488379,4.872085849787793,,540.0,5600.0,1.0,152.0
CVX,357,768,-0.336137402528238,2001-06-04,2003-01-27,411,26,0.2105943526277673,0.11947241187059814,0.3976982225490808,0.45650791311810685,385,0.00022844914151667659,0.5623024253033417,2.870515279736694,0.4930458955852299,268.0,383.0,10.0,21.0
CVX,2106,2305,-0.43827799332994377,2008-05-20,2009-03-05,199,36,0.259374465905698,0.3046247410371579,0.3538339357556711,0.5113828980626348,163,0.00024385723420353668,1.6471496297380792,12.026657831920417,2.0028132711563167,83.0,2142.0,8.0,32.0
CVX,3661,3935,-0.45418460108261904,2014-07-24,2015-08-25,274,47,0.24789606659784652,0.40017400187168,0.35188001854125156,0.6113402992598128,227,7.309701235410996e-05,1.658354337530865,8.480269809232153,6.263736165317264,230.0,3708.0,19.0,309.0
CVX,4919,5086,-0.5577392079223956,2019-07-24,2020-03-23,167,49,0.10905147985865869,0.5654487013761464,0.376542988557176,0.5787298443103304,118,0.0001235039675402769,0.9709450722462826,61.220850200725,18.539990076847268,128.0,4968.0,8.0,21.0
D,623,694,-0.44322396456143254,2002-06-28,2002-10-09,71,11,0.21495921815591992,0.7881989028427583,0.7050598463275382,0.8784169331788012,60,0.00013703837163426565,6.2222836904831595,21.21112251862066,3.655512033185051,61.0,634.0,20.0,71.0
D,1992,2307,-0.41342290979189156,2007-12-05,2009-03-09,315,31,0.1619550028817417,0.2656632414630047,0.3675525320010976,0.7018898857259783,284,0.00014008816632251077,1.051496034476304,4.000709019222886,1.892631082474881,197.0,2023.0,14.0,32.0
D,5073,5086,-0.33292145729388056,2020-03-04,2020-03-23,13,5,0.1666943293961059,0.8665561771062142,0.7451868266514997,0.5901980457862213,8,0.00014515035953862885,0.44890171852899,40.13332153511081,5.670989720797483,11.0,5078.0,16.0,23.0
D,5603,5989,-0.5219992196728285,2022-04-08,2023-10-23,386,44,0.4439662760034228,0.14935004478801514,0.20096951694437923,0.3987291085824719,342,0.0001582725959695085,0.9231318003217645,3.6624193671323972,1.7561793188823083,110.0,5647.0,15.0,282.0
DD,4,200,-0.4844279117020738,2000-01-07,2000-10-17,196,8,0.24990870253674904,0.36691015427375634,0.5207153968462614,0.6475765808567756,188,,,,,,,,
DD,1298,2307,-0.8681159800278472,2005-03-04,2009-03-09,1009,16,0.16158335316990688,0.2793027464740178,0.37156526780144955,0.5106741510940265,993,0.00016545870810748126,12.66066843357915,14.876716697649304,21.02355338106865,1012.0,1314.0,39.0,156.0
DD,4545,5086,-0.7273961734861025,2018-01-26,2020-03-23,541,6,0.18385664456106332,0.32435920173981403,0.4054165656904808,0.6657144443105617,535,0.00010274098832264136,4.560985870243159,47.13110488490844,15.817150796183268,545.0,4551.0,12.0,28.0
DDS,11,197,-0.533562729707445,2000-01-19,2000-10-12,186,17,0.5363004171348199,0.4419655881172367,1.0431827525184683,0.5025764817013246,169,,,,,,,,
DDS,314,430,-0.4244398541629113,2001-04-02,2001-09-21,116,8,0.4903142722449643,0.26148625329695163,1.2760745795895387,1.4513832555542858,108,0.001527294981623022,0.32863199380582825,1.297693154692315,0.42086622568223486,1.0,322.0,5.0,224.0
DDS,604,799,-0.5876754728137648,2002-06-03,2003-03-12,195,14,0.24715036009033908,0.0725985774535708,0.19480094802777792,0.19836372878867767,181,0.0010493630411907062,1.8830467923273244,3.209966522965514,0.468751229878187,83.0,618.0,11.0,52.0
DDS,1854,2236,-0.9293547005393317,2007-05-21,2008-11-21,382,3,0.33134685329911606,0.036029349045627455,0.20731468642149836,0.28373221960145834,379,0.0002165723595267582,13.718167798299444,63.741008805547914,24.78533189592014,360.0,1857.0,21.0,38.0
DDS,2903,2926,-0.34754463731768803,2011-07-19,2011-08-19,23,12,0.1574681344415741,0.47264364279590027,0.4661081600732541,1.335891521750202,11,0.0006474807710004329,0.8008332710730802,6.29727605929765,1.5450138437426437,21.0,2915.0,6.0,21.0
DDS,3840,5107,-0.8370749254033277,2015-04-10,2020-04-22,1267,17,0.3704567903726951,0.020434272277422883,0.2728219360410767,0.5148845859750457,1250,0.0003104299035559906,4.709427365723848,54.0291346473873,11.246118283404174,1241.0,3857.0,16.0,27.0
DDS,5509,5668,-0.4971483740115491,2021-11-23,2022-07-14,159,2,0.5508898781763086,0.42930991063968316,0.7393690303082966,0.5685502647091173,157,0.0012594067673771475,2.6204539626488366,1.3266406256196623,1.1821738913741275,2.0,5511.0,21.0,138.0
DDS,5811,5889,-0.3367355624568251,2023-02-07,2023-05-31,78,9,0.5941244664247274,0.46861844262835645,0.49276490880567053,1.2503166500898375,69,0.0008135962879251101,0.5997175574056194,2.541633703581188,0.9539728768023955,12.0,5820.0,9.0,21.0
DDS,6098,6212,-0.3009580012453411,2024-04-01,2024-09-12,114,3,0.19576208048644858,0.7840874731886709,,,111,0.0006279881731271886,0.5256088211077691,1.9213409281131961,1.015434048350431,92.0,6101.0,12.0,98.0
DE,9,44,-0.368830963589021,2000-01-14,2000-03-07,35,11,0.2573600880800523,0.7187249412897443,0.21949463041688394,0.756622831583292,24,,,,,,,,
DE,97,182,-0.3697218512420518,2000-05-22,2000-09-21,85,6,0.6210594206572214,0.5679244805428607,0.6307335551515921,0.37517161125773296,79,0.0011606829229504525,0.6424808846116284,1.1856923102226868,0.5798689507055818,14.0,103.0,1.0,18.0
DE,2018,2302,-0.7327255427983046,2008-01-14,2009-03-02,284,3,0.11282638205933707,0.2687814874437826,0.2909084504406696,0.4341703333335035,281,0.0005577464673788585,1.3518601471763625,9.498971654061068,2.9433269368304185,195.0,2021.0,46.0,62.0
DE,2830,2956,-0.37118624880490025,2011-04-04,2011-10-03,126,28,0.4060747234584603,0.428295545229281,0.5899839995173425,0.41887057874754535,98,0.00018211846592165124,5.181539450085685,4.14331073098626,2.8636740798438174,75.0,2858.0,8.0,56.0
DE,4996,5086,-0.37912918313262134,2019-11-11,2020-03-23,90,53,0.06277460998857752,0.6665366610835446,1.5786130425135438,2.713959654252238,37,0.00025229012197605535,1.232013919491194,16.255352187223032,5.139553618000439,47.0,5049.0,8.0,23.0
DE,5608,5662,-0.33812126706916956,2022-04-18,2022-07-06,54,5,0.4577428341499565,0.3586657648717155,1.0102541758330141,0.684663767873969,49,0.00042165076415668924,1.1807934688519326,3.814905074255105,0.7585358404230537,37.0,5613.0,3.0,21.0
DECK,170,694,-0.5348450014838957,2000-09-05,2002-10-09,524,3,0.6276182351847529,0.2806444146724721,0.45643640410014985,1.2983807326441956,521,0.003938327625804414,0.5948877376601016,0.9123391675155211,0.4558206197650599,246.0,173.0,7.0,339.0
DECK,1251,1465,-0.6428570981722819,2004-12-27,2005-10-31,214,8,0.32002073762525285,0.4697113529572905,0.831551646850237,0.8678326980022817,206,0.0010272610115269383,0.37162142962214895,4.8274976937980885,0.7238992401144536,92.0,1259.0,1.0,21.0
DECK,2006,2302,-0.7713298182186107,2007-12-26,2009-03-02,296,6,0.10722075213361414,0.12932390216934697,0.2519654603013001,0.49182396922457067,290,0.0018301284788112698,1.786967001369819,2.184995819381204,0.9666223781724058,240.0,2012.0,10.0,116.0
DECK,2914,2926,-0.30216172470666136,2011-08-03,2011-08-19,12,1,0.5706605678074943,1.0876141974529414,0.33343852903942495,-0.6290574584957855,11,0.0005448073310978638,0.8046153677862937,6.695031712816446,1.9129404777809247,16.0,2915.0,8.0,202.0
DECK,2975,3227,-0.7566717564958787,2011-10-28,2012-10-31,252,9,0.2853517476947531,0.1319779610936235,0.34561378324693864,0.3183196312413674,243,0.0011358365470396556,0.7952471736209267,1.4027246963280313,1.4050722285529549,119.0,2984.0,17.0,148.0
DECK,5062,5083,-0.5468734498880962,2020-02-18,2020-03-18,21,7,0.18394076612026347,0.9537357856407745,0.9882748504373033,1.7780403661693414,14,0.0003241377955285139,0.897869240133647,16.381608805091368,8.10010671492873,27.0,5069.0,8.0,21.0
DECK,5461,5631,-0.48449790419697514,2021-09-16,2022-05-19,170,6,0.198731471413197,0.5388693205576147,0.48289941892042515,0.9555712617632802,164,0.0003973251940258534,1.6098722192462909,4.058915133241983,3.0436107534243426,173.0,5467.0,13.0,195.0
DGX,202,209,-0.3436928365359956,2000-10-19,2000-10-30,7,1,0.7536195289537876,0.43882937808727535,0.41914877030981923,0.7721271452115427,6,0.0015338961423530116,1.126924998709747,2.934290954430778,1.715116510558502,16.0,203.0,6.0,64.0
DGX,250,307,-0.4475143505783028,2000-12-28,2001-03-22,57,4,0.4371914625805921,0.7625445392104581,0.5585533937920355,0.9306102439466598,53,0.002403136271441896,0.8875580759337319,1.406680455566796,0.30177533308203486,12.0,254.0,4.0,20.0
DGX,376,430,-0.34535693952043234,2001-06-29,2001-09-21,54,16,0.2023682448415037,0.71992276043841,1.2475840686819166,0.8897494522383856,38,0.001023040173586916,0.7198618189597547,0.8070286229284591,0.8349539688703763,58.0,392.0,4.0,265.0
DGX,584,782,-0.49457359088729946,2002-05-03,2003-02-14,198,14,0.7069144869401505,0.2705578967303053,0.20302522885215027,0.5511299709829921,184,0.0003386093720868278,0.6853962358236414,10.210340243208586,1.4984568008362724,45.0,598.0,19.0,72.0
DGX,1675,2211,-0.3625653214679826,2006-08-31,2008-10-17,536,22,0.6117498840046008,0.309872803190295,0.37431062171526674,0.5533339207599406,514,0.0001392189774592694,0.9993468045809281,12.564084548614595,7.284607895915436,524.0,1697.0,9.0,558.0
DGX,4665,4774,-0.3031820460548187,2018-07-19,2018-12-24,109,56,0.15521776694642064,0.2896280045700732,0.6352815407117527,0.7368305303910639,53,0.00016475606532382066,1.633118638972927,4.3710131231998295,1.0801224200397799,54.0,4721.0,4.0,118.0
DGX,5074,5095,-0.36600981231804386,2020-03-05,2020-04-03,21,4,0.6406454457928246,0.9800865490413833,0.8789128915862612,1.3423082203148466,17,0.0001518639180784908,2.1310070056683816,24.32550250993167,5.61111601774957,20.0,5078.0,12.0,29.0
DHI,389,429,-0.3661607835602243,2001-07-19,2001-09-20,40,7,0.4690944495804133,1.1840934439091577,2.1137780554845875,1.74094131124718,33,0.0009502581953972984,1.035544947419177,1.6021904878139224,1.3379556603447262,67.0,396.0,13.0,285.0
DHI,547,694,-0.4380712180331163,2002-03-12,2002-10-09,147,6,0.2457991693605462,0.1795480758537125,0.3979182382051826,0.9874324125627557,141,0.0008833036228583106,1.3470630723427512,1.80446919632336,1.4125811805169626,147.0,553.0,21.0,71.0
DHI,1393,2236,-0.8884627917247231,2005-07-20,2008-11-21,843,13,0.29260467920881456,0.09706976988775504,0.1613617152089079,0.26052359893869426,830,0.0005213075274915561,6.671133002290599,16.343733337770857,13.566469496149685,848.0,1406.0,5.0,58.0
DHI,4532,4774,-0.368607939243886,2018-01-08,2018-12-24,242,18,0.3741300248396536,0.4225267922548953,0.6869477108486485,1.0442488058751385,224,0.00011016344110614791,1.800793161019198,4.122783566005342,4.1727368262958855,200.0,4550.0,15.0,138.0
DHI,5064,5083,-0.5361804734268869,2020-02-20,2020-03-18,19,6,0.19858770315219554,0.7640857626584012,1.1919190165609632,1.225477714899088,13,0.00017836253783678943,0.9640815143896623,32.95709742247686,13.76241453977743,26.0,5070.0,8.0,23.0
DHI,5521,5651,-0.4444712204070964,2021-12-10,2022-06-17,130,19,0.44846526632767436,0.17852188245755402,0.5341804952881299,0.7772032729606894,111,0.0002889311055273245,1.3509427536694443,2.672102623747287,2.0378990275446855,96.0,5540.0,21.0,214.0
DHI,6217,6281,-0.30189479102434214,2024-09-19,2024-12-19,64,28,0.03552661838174656,,,,36,0.0004915409845712883,0.9638940574393712,0.6654253091708423,,20.0,6245.0,1.0,15.0
DHR,250,429,-0.33670762939437404,2000-12-28,2001-09-20,179,6,0.44153308510548017,0.4626570225081188,1.1432696026046714,0.7586722580054971,173,0.00044077065442189395,1.4747846275354948,1.3460797211812372,1.187488801435558,129.0,256.0,10.0,191.0
DHR,2005,2307,-0.45689892231571405,2007-12-24,2009-03-09,302,12,0.19515783428110156,0.35053340204318806,0.35849413805806596,0.6967493622027748,290,0.00023662318222682875,1.1673629995101025,4.624581886375692,2.670085893699085,203.0,2017.0,11.0,50.0
DHR,5453,5994,-0.3664860335349659,2021-09-03,2023-10-30,541,20,0.592260096134523,0.44957476442917876,0.6401463435184203,0.7945559249885235,521,0.00018037712964012303,1.7772258854630456,3.294195983145868,1.1371348545195326,279.0,5473.0,21.0,261.0
DIS,81,654,-0.6788078833352178,2000-04-28,2002-08-13,573,42,0.31053354444379117,0.1749046868607602,0.1148005925920838,0.21047626733956462,531,0.0012837050887526819,0.22654957499220155,2.2308824761513297,0.918381081302046,316.0,123.0,8.0,21.0
DIS,2808,2956,-0.34195598372531344,2011-03-03,2011-10-03,148,64,0.1389771908236188,0.588278180842453,1.070023749025282,1.3810663045508589,84,0.00015273617812086351,0.999341458672199,7.916019698438044,3.67700355846275,53.0,2872.0,15.0,80.0
DIS,5007,5086,-0.4310616102541487,2019-11-26,2020-03-23,79,59,0.060869418569198544,0.49078999155911707,0.7077901962232801,1.4368189618319502,20,0.00020931484139058147,0.7151374676781385,19.685933888794164,6.188336978073369,30.0,5066.0,6.0,22.0
DIS,5327,5976,-0.6071516760197612,2021-03-08,2023-10-04,649,41,0.2638181021301371,0.09188562359984269,0.34304819426443955,0.10063872303406375,608,0.0005721946715020822,0.5972728035128358,1.1012757702780793,0.44145823542971246,401.0,5368.0,3.0,21.0
DLTR,5,34,-0.400700955945275,2000-01-10,2000-02-22,29,8,0.31366871887708325,1.3498542630072268,1.3425654114867975,1.5043731107240805,21,,,,,,,,
DLTR,132,306,-0.6705729365348816,2000-07-12,2001-03-21,174,8,0.19861557444207265,0.2897864394760446,0.12388351221522323,0.40815532178696357,166,0.002006286416841425,1.242740667793796,10.575881519981596,0.846720565874834,120.0,140.0,5.0,21.0
