date,share_in_drawdown,n_live
2006-05-04,0.23261390887290168,417.0
2006-05-05,0.23501199040767387,417.0
2006-05-08,0.23501199040767387,417.0
2006-05-09,0.2517985611510791,417.0
2006-05-10,0.2541966426858513,417.0
2006-05-11,0.26139088729016785,417.0
2006-05-12,0.26139088729016785,417.0
2006-05-15,0.26139088729016785,417.0
2006-05-16,0.26139088729016785,417.0
2006-05-17,0.26139088729016785,417.0
2006-05-18,0.26139088729016785,417.0
2006-05-19,0.26139088729016785,417.0
2006-05-22,0.26139088729016785,417.0
2006-05-23,0.26139088729016785,417.0
2006-05-24,0.26139088729016785,417.0
2006-05-25,0.26139088729016785,417.0
2006-05-26,0.26139088729016785,417.0
2006-05-30,0.26139088729016785,417.0
2006-05-31,0.26139088729016785,417.0
2006-06-01,0.26139088729016785,417.0
2006-06-02,0.26139088729016785,417.0
2006-06-05,0.26139088729016785,417.0
2006-06-06,0.2637889688249401,417.0
2006-06-07,0.2637889688249401,417.0
2006-06-08,0.2637889688249401,417.0
2006-06-09,0.2637889688249401,417.0
2006-06-12,0.2637889688249401,417.0
2006-06-13,0.2637889688249401,417.0
2006-06-14,0.2541966426858513,417.0
2006-06-15,0.2541966426858513,417.0
2006-06-16,0.2541966426858513,417.0
2006-06-19,0.2541966426858513,417.0
2006-06-20,0.2541966426858513,417.0
2006-06-21,0.2541966426858513,417.0
2006-06-22,0.2541966426858513,417.0
2006-06-23,0.2541966426858513,417.0
2006-06-26,0.2541966426858513,417.0
2006-06-27,0.2541966426858513,417.0
2006-06-28,0.2541966426858513,417.0
2006-06-29,0.2565947242206235,417.0
2006-06-30,0.2565947242206235,417.0
2006-07-03,0.26139088729016785,417.0
2006-07-05,0.2637889688249401,417.0
2006-07-06,0.2637889688249401,417.0
2006-07-07,0.2637889688249401,417.0
2006-07-10,0.2637889688249401,417.0
2006-07-11,0.2637889688249401,417.0
2006-07-12,0.2637889688249401,417.0
2006-07-13,0.2637889688249401,417.0
2006-07-14,0.2637889688249401,417.0
2006-07-17,0.26139088729016785,417.0
2006-07-18,0.2565947242206235,417.0
2006-07-19,0.2565947242206235,417.0
2006-07-20,0.2565947242206235,417.0
2006-07-21,0.2541966426858513,417.0
2006-07-24,0.24940047961630696,417.0
2006-07-25,0.24700239808153476,417.0
2006-07-26,0.24700239808153476,417.0
2006-07-27,0.2446043165467626,417.0
2006-07-28,0.2446043165467626,417.0
2006-07-31,0.2446043165467626,417.0
2006-08-01,0.2446043165467626,417.0
2006-08-02,0.2446043165467626,417.0
2006-08-03,0.2446043165467626,417.0
2006-08-04,0.2446043165467626,417.0
2006-08-07,0.2446043165467626,417.0
2006-08-08,0.2446043165467626,417.0
2006-08-09,0.2422062350119904,417.0
2006-08-10,0.2422062350119904,417.0
2006-08-11,0.2422062350119904,417.0
2006-08-14,0.23741007194244604,417.0
2006-08-15,0.23501199040767387,417.0
2006-08-16,0.23501199040767387,417.0
2006-08-17,0.23501199040767387,417.0
2006-08-18,0.23501199040767387,417.0
2006-08-21,0.23501199040767387,417.0
2006-08-22,0.23501199040767387,417.0
2006-08-23,0.23501199040767387,417.0
2006-08-24,0.23501199040767387,417.0
2006-08-25,0.23261390887290168,417.0
2006-08-28,0.23261390887290168,417.0
2006-08-29,0.23261390887290168,417.0
2006-08-30,0.23261390887290168,417.0
2006-08-31,0.23501199040767387,417.0
2006-09-01,0.23501199040767387,417.0
2006-09-05,0.23501199040767387,417.0
2006-09-06,0.23501199040767387,417.0
2006-09-07,0.23501199040767387,417.0
2006-09-08,0.23261390887290168,417.0
2006-09-11,0.23261390887290168,417.0
2006-09-12,0.23261390887290168,417.0
2006-09-13,0.23261390887290168,417.0
2006-09-14,0.23261390887290168,417.0
2006-09-15,0.23261390887290168,417.0
2006-09-18,0.2302158273381295,417.0
2006-09-19,0.2302158273381295,417.0
2006-09-20,0.2302158273381295,417.0
2006-09-21,0.2278177458033573,417.0
2006-09-22,0.2278177458033573,417.0
2006-09-25,0.2278177458033573,417.0
2006-09-26,0.22302158273381295,417.0
2006-09-27,0.22302158273381295,417.0
2006-09-28,0.22302158273381295,417.0
2006-09-29,0.22302158273381295,417.0
2006-10-02,0.22302158273381295,417.0
2006-10-03,0.22302158273381295,417.0
2006-10-04,0.2158273381294964,417.0
2006-10-05,0.2158273381294964,417.0
2006-10-06,0.2158273381294964,417.0
2006-10-09,0.2158273381294964,417.0
2006-10-10,0.2158273381294964,417.0
2006-10-11,0.2158273381294964,417.0
2006-10-12,0.2158273381294964,417.0
2006-10-13,0.2182254196642686,417.0
2006-10-16,0.22062350119904076,417.0
2006-10-17,0.22062350119904076,417.0
2006-10-18,0.22541966426858512,417.0
2006-10-19,0.22541966426858512,417.0
2006-10-20,0.22541966426858512,417.0
2006-10-23,0.2278177458033573,417.0
2006-10-24,0.2278177458033573,417.0
2006-10-25,0.2278177458033573,417.0
2006-10-26,0.2278177458033573,417.0
2006-10-27,0.2278177458033573,417.0
2006-10-30,0.2278177458033573,417.0
2006-10-31,0.2278177458033573,417.0
2006-11-01,0.2278177458033573,417.0
2006-11-02,0.2278177458033573,417.0
2006-11-03,0.2278177458033573,417.0
2006-11-06,0.2278177458033573,417.0
2006-11-07,0.2278177458033573,417.0
2006-11-08,0.2278177458033573,417.0
2006-11-09,0.2278177458033573,417.0
2006-11-10,0.2278177458033573,417.0
2006-11-13,0.2278177458033573,417.0
2006-11-14,0.2278177458033573,417.0
2006-11-15,0.2278177458033573,417.0
2006-11-16,0.2278177458033573,417.0
2006-11-17,0.2278177458033573,417.0
2006-11-20,0.2278177458033573,417.0
2006-11-21,0.2278177458033573,417.0
2006-11-22,0.2302158273381295,417.0
2006-11-24,0.2302158273381295,417.0
2006-11-27,0.2302158273381295,417.0
2006-11-28,0.2302158273381295,417.0
2006-11-29,0.2302158273381295,417.0
2006-11-30,0.2302158273381295,417.0
2006-12-01,0.2302158273381295,417.0
2006-12-04,0.2302158273381295,417.0
2006-12-05,0.2302158273381295,417.0
2006-12-06,0.2302158273381295,417.0
2006-12-07,0.2302158273381295,417.0
2006-12-08,0.2302158273381295,417.0
2006-12-11,0.2302158273381295,417.0
2006-12-12,0.2302158273381295,417.0
2006-12-13,0.2302158273381295,417.0
2006-12-14,0.2302158273381295,417.0
2006-12-15,0.23261390887290168,417.0
2006-12-18,0.23261390887290168,417.0
2006-12-19,0.23261390887290168,417.0
2006-12-20,0.23261390887290168,417.0
2006-12-21,0.23261390887290168,417.0
2006-12-22,0.23261390887290168,417.0
2006-12-26,0.23261390887290168,417.0
2006-12-27,0.23980815347721823,417.0
2006-12-28,0.2446043165467626,417.0
2006-12-29,0.2446043165467626,417.0
2007-01-03,0.2446043165467626,417.0
2007-01-04,0.24700239808153476,417.0
2007-01-05,0.24700239808153476,417.0
2007-01-08,0.24700239808153476,417.0
2007-01-09,0.24700239808153476,417.0
2007-01-10,0.24700239808153476,417.0
2007-01-11,0.24700239808153476,417.0
2007-01-12,0.24700239808153476,417.0
2007-01-16,0.24700239808153476,417.0
2007-01-17,0.24700239808153476,417.0
2007-01-18,0.24700239808153476,417.0
2007-01-19,0.2446043165467626,417.0
2007-01-22,0.2446043165467626,417.0
2007-01-23,0.24940047961630696,417.0
2007-01-24,0.2517985611510791,417.0
2007-01-25,0.2517985611510791,417.0
2007-01-26,0.2517985611510791,417.0
2007-01-29,0.2517985611510791,417.0
2007-01-30,0.2517985611510791,417.0
2007-01-31,0.2517985611510791,417.0
2007-02-01,0.2517985611510791,417.0
2007-02-02,0.2541966426858513,417.0
2007-02-05,0.2541966426858513,417.0
2007-02-06,0.2541966426858513,417.0
2007-02-07,0.27577937649880097,417.0
2007-02-08,0.2829736211031175,417.0
2007-02-09,0.2853717026378897,417.0
2007-02-12,0.2853717026378897,417.0
2007-02-13,0.290167865707434,417.0
2007-02-14,0.290167865707434,417.0
2007-02-15,0.290167865707434,417.0
2007-02-16,0.290167865707434,417.0
2007-02-20,0.2997601918465228,417.0
2007-02-21,0.30455635491606714,417.0
2007-02-22,0.3069544364508393,417.0
2007-02-23,0.3117505995203837,417.0
2007-02-26,0.3117505995203837,417.0
2007-02-27,0.3117505995203837,417.0
2007-02-28,0.3117505995203837,417.0
2007-03-01,0.3117505995203837,417.0
2007-03-02,0.3117505995203837,417.0
2007-03-05,0.3117505995203837,417.0
2007-03-06,0.31414868105515587,417.0
2007-03-07,0.31414868105515587,417.0
2007-03-08,0.31414868105515587,417.0
2007-03-09,0.31414868105515587,417.0
2007-03-12,0.31414868105515587,417.0
2007-03-13,0.31414868105515587,417.0
2007-03-14,0.31414868105515587,417.0
2007-03-15,0.31414868105515587,417.0
2007-03-16,0.31414868105515587,417.0
2007-03-19,0.31414868105515587,417.0
2007-03-20,0.31414868105515587,417.0
2007-03-21,0.31414868105515587,417.0
2007-03-22,0.31414868105515587,417.0
2007-03-23,0.31654676258992803,417.0
2007-03-26,0.31654676258992803,417.0
2007-03-27,0.31654676258992803,417.0
2007-03-28,0.31654676258992803,417.0
2007-03-29,0.31654676258992803,417.0
2007-03-30,0.31654676258992803,417.0
2007-04-02,0.31894484412470026,417.0
2007-04-03,0.3213429256594724,417.0
2007-04-04,0.3213429256594724,417.0
2007-04-05,0.3237410071942446,417.0
2007-04-09,0.3237410071942446,417.0
2007-04-10,0.3237410071942446,417.0
2007-04-11,0.3237410071942446,417.0
2007-04-12,0.3237410071942446,417.0
2007-04-13,0.3237410071942446,417.0
2007-04-16,0.3237410071942446,417.0
2007-04-17,0.3261390887290168,417.0
2007-04-18,0.328537170263789,417.0
2007-04-19,0.328537170263789,417.0
2007-04-20,0.3333333333333333,417.0
2007-04-23,0.33573141486810554,417.0
2007-04-24,0.3405275779376499,417.0
2007-04-25,0.354916067146283,417.0
2007-04-26,0.354916067146283,417.0
2007-04-27,0.354916067146283,417.0
2007-04-30,0.35731414868105515,417.0
2007-05-01,0.35731414868105515,417.0
2007-05-02,0.35731414868105515,417.0
2007-05-03,0.35731414868105515,417.0
2007-05-04,0.35731414868105515,417.0
2007-05-07,0.3597122302158273,417.0
2007-05-08,0.3597122302158273,417.0
2007-05-09,0.3645083932853717,417.0
2007-05-10,0.3645083932853717,417.0
2007-05-11,0.3669064748201439,417.0
2007-05-14,0.3669064748201439,417.0
2007-05-15,0.36930455635491605,417.0
2007-05-16,0.36930455635491605,417.0
2007-05-17,0.36930455635491605,417.0
2007-05-18,0.37170263788968827,417.0
2007-05-21,0.37410071942446044,417.0
2007-05-22,0.381294964028777,417.0
2007-05-23,0.38369304556354916,417.0
2007-05-24,0.38369304556354916,417.0
2007-05-25,0.38369304556354916,417.0
2007-05-29,0.38609112709832133,417.0
2007-05-30,0.3908872901678657,417.0
2007-05-31,0.3932853717026379,417.0
2007-06-01,0.4052757793764988,417.0
2007-06-04,0.4148681055155875,417.0
2007-06-05,0.4172661870503597,417.0
2007-06-06,0.4172661870503597,417.0
2007-06-07,0.4172661870503597,417.0
2007-06-08,0.4172661870503597,417.0
2007-06-11,0.4172661870503597,417.0
2007-06-12,0.4172661870503597,417.0
2007-06-13,0.4172661870503597,417.0
2007-06-14,0.4172661870503597,417.0
2007-06-15,0.4196642685851319,417.0
2007-06-18,0.42206235011990406,417.0
2007-06-19,0.4292565947242206,417.0
2007-06-20,0.4292565947242206,417.0
2007-06-21,0.434052757793765,417.0
2007-06-22,0.434052757793765,417.0
2007-06-25,0.434052757793765,417.0
2007-06-26,0.434052757793765,417.0
2007-06-27,0.434052757793765,417.0
2007-06-28,0.434052757793765,417.0
2007-06-29,0.43884892086330934,417.0
2007-07-02,0.43884892086330934,417.0
2007-07-03,0.4412470023980815,417.0
2007-07-05,0.4412470023980815,417.0
2007-07-06,0.44844124700239807,417.0
2007-07-09,0.45323741007194246,417.0
2007-07-10,0.4556354916067146,417.0
2007-07-11,0.4556354916067146,417.0
2007-07-12,0.4580335731414868,417.0
2007-07-13,0.4628297362110312,417.0
2007-07-16,0.46522781774580335,417.0
2007-07-17,0.4724220623501199,417.0
2007-07-18,0.47961630695443647,417.0
2007-07-19,0.49160671462829736,417.0
2007-07-20,0.4940047961630695,417.0
2007-07-23,0.5011990407673861,417.0
2007-07-24,0.5011990407673861,417.0
2007-07-25,0.5035971223021583,417.0
2007-07-26,0.5035971223021583,417.0
2007-07-27,0.5035971223021583,417.0
2007-07-30,0.4988009592326139,417.0
2007-07-31,0.4988009592326139,417.0
2007-08-01,0.4988009592326139,417.0
2007-08-02,0.4988009592326139,417.0
2007-08-03,0.4988009592326139,417.0
2007-08-06,0.4988009592326139,417.0
2007-08-07,0.5011990407673861,417.0
2007-08-08,0.5011990407673861,417.0
2007-08-09,0.5059952038369304,417.0
2007-08-10,0.5059952038369304,417.0
2007-08-13,0.5059952038369304,417.0
2007-08-14,0.5059952038369304,417.0
2007-08-15,0.5059952038369304,417.0
2007-08-16,0.5059952038369304,417.0
2007-08-17,0.5011990407673861,417.0
2007-08-20,0.5011990407673861,417.0
2007-08-21,0.5011990407673861,417.0
2007-08-22,0.5011990407673861,417.0
2007-08-23,0.5011990407673861,417.0
2007-08-24,0.5011990407673861,417.0
2007-08-27,0.5011990407673861,417.0
2007-08-28,0.5011990407673861,417.0
2007-08-29,0.5011990407673861,417.0
2007-08-30,0.5011990407673861,417.0
2007-08-31,0.5011990407673861,417.0
2007-09-04,0.5011990407673861,417.0
2007-09-05,0.5011990407673861,417.0
2007-09-06,0.5011990407673861,417.0
2007-09-07,0.5011990407673861,417.0
2007-09-10,0.5011990407673861,417.0
2007-09-11,0.5011990407673861,417.0
2007-09-12,0.5011990407673861,417.0
2007-09-13,0.5011990407673861,417.0
2007-09-14,0.5011990407673861,417.0
2007-09-17,0.5011990407673861,417.0
2007-09-18,0.5035971223021583,417.0
2007-09-19,0.5035971223021583,417.0
2007-09-20,0.5035971223021583,417.0
2007-09-21,0.5035971223021583,417.0
2007-09-24,0.5035971223021583,417.0
2007-09-25,0.5035971223021583,417.0
2007-09-26,0.5059952038369304,417.0
2007-09-27,0.5059952038369304,417.0
2007-09-28,0.5059952038369304,417.0
2007-10-01,0.5083932853717026,417.0
2007-10-02,0.5083932853717026,417.0
2007-10-03,0.5083932853717026,417.0
2007-10-04,0.5083932853717026,417.0
2007-10-05,0.5179856115107914,417.0
2007-10-08,0.5179856115107914,417.0
2007-10-09,0.5227817745803357,417.0
2007-10-10,0.5323741007194245,417.0
2007-10-11,0.5347721822541966,417.0
2007-10-12,0.539568345323741,417.0
2007-10-15,0.5467625899280576,417.0
2007-10-16,0.5515587529976019,417.0
2007-10-17,0.5539568345323741,417.0
2007-10-18,0.5611510791366906,417.0
2007-10-19,0.5611510791366906,417.0
2007-10-22,0.5611510791366906,417.0
2007-10-23,0.565947242206235,417.0
2007-10-24,0.5683453237410072,417.0
2007-10-25,0.5683453237410072,417.0
2007-10-26,0.5683453237410072,417.0
2007-10-29,0.5755395683453237,417.0
2007-10-30,0.5755395683453237,417.0
2007-10-31,0.5875299760191847,417.0
2007-11-01,0.5875299760191847,417.0
2007-11-02,0.5875299760191847,417.0
2007-11-05,0.5875299760191847,417.0
2007-11-06,0.5899280575539568,417.0
2007-11-07,0.5899280575539568,417.0
2007-11-08,0.5899280575539568,417.0
2007-11-09,0.5899280575539568,417.0
2007-11-12,0.5899280575539568,417.0
2007-11-13,0.5899280575539568,417.0
2007-11-14,0.5899280575539568,417.0
2007-11-15,0.592326139088729,417.0
2007-11-16,0.5947242206235012,417.0
2007-11-19,0.5947242206235012,417.0
2007-11-20,0.5947242206235012,417.0
2007-11-21,0.5947242206235012,417.0
2007-11-23,0.5947242206235012,417.0
2007-11-26,0.5947242206235012,417.0
2007-11-27,0.592326139088729,417.0
2007-11-28,0.592326139088729,417.0
2007-11-29,0.592326139088729,417.0
2007-11-30,0.592326139088729,417.0
2007-12-03,0.5947242206235012,417.0
2007-12-04,0.5971223021582733,417.0
2007-12-05,0.6019184652278178,417.0
2007-12-06,0.5995203836930456,417.0
2007-12-07,0.6019184652278178,417.0
2007-12-10,0.6115107913669064,417.0
2007-12-11,0.6115107913669064,417.0
2007-12-12,0.6139088729016786,417.0
2007-12-13,0.6163069544364509,417.0
2007-12-14,0.6163069544364509,417.0
2007-12-17,0.6163069544364509,417.0
2007-12-18,0.6163069544364509,417.0
2007-12-19,0.6163069544364509,417.0
2007-12-20,0.6163069544364509,417.0
2007-12-21,0.6163069544364509,417.0
2007-12-24,0.6282973621103117,417.0
2007-12-26,0.6402877697841727,417.0
2007-12-27,0.6402877697841727,417.0
2007-12-28,0.645083932853717,417.0
2007-12-31,0.645083932853717,417.0
2008-01-02,0.645083932853717,417.0
2008-01-03,0.6498800959232613,417.0
2008-01-04,0.6498800959232613,417.0
2008-01-07,0.6498800959232613,417.0
2008-01-08,0.6498800959232613,417.0
2008-01-09,0.6594724220623501,417.0
2008-01-10,0.6642685851318945,417.0
2008-01-11,0.6666666666666666,417.0
2008-01-14,0.6714628297362111,417.0
2008-01-15,0.6714628297362111,417.0
2008-01-16,0.6738609112709832,417.0
2008-01-17,0.6738609112709832,417.0
2008-01-18,0.6714628297362111,417.0
2008-01-22,0.6690647482014388,417.0
2008-01-23,0.6642685851318945,417.0
2008-01-24,0.6618705035971223,417.0
2008-01-25,0.6618705035971223,417.0
2008-01-28,0.6618705035971223,417.0
2008-01-29,0.6618705035971223,417.0
2008-01-30,0.6618705035971223,417.0
2008-01-31,0.6618705035971223,417.0
2008-02-01,0.6618705035971223,417.0
2008-02-04,0.6618705035971223,417.0
2008-02-05,0.6618705035971223,417.0
2008-02-06,0.6618705035971223,417.0
2008-02-07,0.6618705035971223,417.0
2008-02-08,0.6618705035971223,417.0
2008-02-11,0.6618705035971223,417.0
2008-02-12,0.6618705035971223,417.0
2008-02-13,0.6618705035971223,417.0
2008-02-14,0.6618705035971223,417.0
2008-02-15,0.6618705035971223,417.0
2008-02-19,0.6618705035971223,417.0
2008-02-20,0.6618705035971223,417.0
2008-02-21,0.6618705035971223,417.0
2008-02-22,0.6618705035971223,417.0
2008-02-25,0.6618705035971223,417.0
2008-02-26,0.6618705035971223,417.0
2008-02-27,0.6618705035971223,417.0
2008-02-28,0.6618705035971223,417.0
2008-02-29,0.6618705035971223,417.0
2008-03-03,0.6618705035971223,417.0
2008-03-04,0.6618705035971223,417.0
2008-03-05,0.6618705035971223,417.0
2008-03-06,0.6618705035971223,417.0
2008-03-07,0.6618705035971223,417.0
2008-03-10,0.6618705035971223,417.0
2008-03-11,0.657074340527578,417.0
2008-03-12,0.657074340527578,417.0
2008-03-13,0.657074340527578,417.0
2008-03-14,0.657074340527578,417.0
2008-03-17,0.657074340527578,417.0
2008-03-18,0.657074340527578,417.0
2008-03-19,0.657074340527578,417.0
2008-03-20,0.6546762589928058,417.0
2008-03-24,0.6522781774580336,417.0
2008-03-25,0.6522781774580336,417.0
2008-03-26,0.6522781774580336,417.0
2008-03-27,0.6522781774580336,417.0
2008-03-28,0.6522781774580336,417.0
2008-03-31,0.6522781774580336,417.0
2008-04-01,0.6522781774580336,417.0
2008-04-02,0.6522781774580336,417.0
2008-04-03,0.6522781774580336,417.0
2008-04-04,0.6522781774580336,417.0
2008-04-07,0.6546762589928058,417.0
2008-04-08,0.6546762589928058,417.0
2008-04-09,0.6546762589928058,417.0
2008-04-10,0.6546762589928058,417.0
2008-04-11,0.6546762589928058,417.0
2008-04-14,0.6546762589928058,417.0
2008-04-15,0.6546762589928058,417.0
2008-04-16,0.6546762589928058,417.0
2008-04-17,0.6546762589928058,417.0
2008-04-18,0.6546762589928058,417.0
2008-04-21,0.6594724220623501,417.0
2008-04-22,0.6594724220623501,417.0
2008-04-23,0.6594724220623501,417.0
2008-04-24,0.6594724220623501,417.0
2008-04-25,0.6594724220623501,417.0
2008-04-28,0.6618705035971223,417.0
2008-04-29,0.6618705035971223,417.0
2008-04-30,0.6618705035971223,417.0
2008-05-01,0.6642685851318945,417.0
2008-05-02,0.6666666666666666,417.0
2008-05-05,0.6666666666666666,417.0
2008-05-06,0.6690647482014388,417.0
2008-05-07,0.6690647482014388,417.0
2008-05-08,0.6690647482014388,417.0
2008-05-09,0.6690647482014388,417.0
2008-05-12,0.6690647482014388,417.0
2008-05-13,0.6714628297362111,417.0
2008-05-14,0.6714628297362111,417.0
2008-05-15,0.6762589928057554,417.0
2008-05-16,0.6858513189448441,417.0
2008-05-19,0.6882494004796164,417.0
2008-05-20,0.7122302158273381,417.0
2008-05-21,0.7146282973621103,417.0
2008-05-22,0.7146282973621103,417.0
2008-05-23,0.7146282973621103,417.0
2008-05-27,0.7146282973621103,417.0
2008-05-28,0.7146282973621103,417.0
2008-05-29,0.7146282973621103,417.0
2008-05-30,0.7242206235011991,417.0
2008-06-02,0.7242206235011991,417.0
2008-06-03,0.7242206235011991,417.0
2008-06-04,0.7242206235011991,417.0
2008-06-05,0.7458033573141487,417.0
2008-06-06,0.7458033573141487,417.0
2008-06-09,0.7458033573141487,417.0
2008-06-10,0.7458033573141487,417.0
2008-06-11,0.7458033573141487,417.0
2008-06-12,0.7458033573141487,417.0
2008-06-13,0.7458033573141487,417.0
2008-06-16,0.7482014388489209,417.0
2008-06-17,0.7553956834532374,417.0
2008-06-18,0.7577937649880095,417.0
2008-06-19,0.7601918465227818,417.0
2008-06-20,0.7601918465227818,417.0
2008-06-23,0.7721822541966427,417.0
2008-06-24,0.7721822541966427,417.0
2008-06-25,0.7721822541966427,417.0
2008-06-26,0.7721822541966427,417.0
2008-06-27,0.7721822541966427,417.0
2008-06-30,0.7745803357314148,417.0
2008-07-01,0.7793764988009593,417.0
2008-07-02,0.7793764988009593,417.0
2008-07-03,0.7793764988009593,417.0
2008-07-07,0.7793764988009593,417.0
2008-07-08,0.7817745803357314,417.0
2008-07-09,0.7817745803357314,417.0
2008-07-10,0.7817745803357314,417.0
2008-07-11,0.7841726618705036,417.0
2008-07-14,0.7841726618705036,417.0
2008-07-15,0.7817745803357314,417.0
2008-07-16,0.7697841726618705,417.0
2008-07-17,0.7697841726618705,417.0
2008-07-18,0.7697841726618705,417.0
2008-07-21,0.7745803357314148,417.0
2008-07-22,0.7769784172661871,417.0
2008-07-23,0.7769784172661871,417.0
2008-07-24,0.7793764988009593,417.0
2008-07-25,0.7817745803357314,417.0
2008-07-28,0.7841726618705036,417.0
2008-07-29,0.7841726618705036,417.0
2008-07-30,0.7865707434052758,417.0
2008-07-31,0.7865707434052758,417.0
2008-08-01,0.7865707434052758,417.0
2008-08-04,0.7865707434052758,417.0
2008-08-05,0.7865707434052758,417.0
2008-08-06,0.7889688249400479,417.0
2008-08-07,0.7889688249400479,417.0
2008-08-08,0.7985611510791367,417.0
2008-08-11,0.8105515587529976,417.0
2008-08-12,0.815347721822542,417.0
2008-08-13,0.815347721822542,417.0
2008-08-14,0.815347721822542,417.0
2008-08-15,0.8201438848920863,417.0
2008-08-18,0.8201438848920863,417.0
2008-08-19,0.8201438848920863,417.0
2008-08-20,0.8201438848920863,417.0
2008-08-21,0.8201438848920863,417.0
2008-08-22,0.8201438848920863,417.0
2008-08-25,0.8201438848920863,417.0
2008-08-26,0.8201438848920863,417.0
2008-08-27,0.8201438848920863,417.0
2008-08-28,0.8249400479616307,417.0
2008-08-29,0.8273381294964028,417.0
2008-09-02,0.8273381294964028,417.0
2008-09-03,0.829736211031175,417.0
2008-09-04,0.829736211031175,417.0
2008-09-05,0.829736211031175,417.0
2008-09-08,0.8393285371702638,417.0
2008-09-09,0.8393285371702638,417.0
2008-09-10,0.8393285371702638,417.0
2008-09-11,0.841726618705036,417.0
2008-09-12,0.8465227817745803,417.0
2008-09-15,0.8465227817745803,417.0
2008-09-16,0.8489208633093526,417.0
2008-09-17,0.8489208633093526,417.0
2008-09-18,0.8561151079136691,417.0
2008-09-19,0.882494004796163,417.0
2008-09-22,0.882494004796163,417.0
2008-09-23,0.882494004796163,417.0
2008-09-24,0.882494004796163,417.0
2008-09-25,0.882494004796163,417.0
2008-09-26,0.8848920863309353,417.0
2008-09-29,0.8848920863309353,417.0
2008-09-30,0.8872901678657075,417.0
2008-10-01,0.8896882494004796,417.0
2008-10-02,0.8896882494004796,417.0
2008-10-03,0.8896882494004796,417.0
2008-10-06,0.8896882494004796,417.0
2008-10-07,0.8896882494004796,417.0
2008-10-08,0.8896882494004796,417.0
2008-10-09,0.8896882494004796,417.0
2008-10-10,0.8848920863309353,417.0
2008-10-13,0.8729016786570744,417.0
2008-10-14,0.8729016786570744,417.0
2008-10-15,0.8729016786570744,417.0
2008-10-16,0.86810551558753,417.0
2008-10-17,0.86810551558753,417.0
2008-10-20,0.8657074340527577,417.0
2008-10-21,0.8657074340527577,417.0
2008-10-22,0.8657074340527577,417.0
2008-10-23,0.8657074340527577,417.0
2008-10-24,0.8657074340527577,417.0
2008-10-27,0.8633093525179856,417.0
2008-10-28,0.829736211031175,417.0
2008-10-29,0.829736211031175,417.0
2008-10-30,0.829736211031175,417.0
2008-10-31,0.829736211031175,417.0
2008-11-03,0.829736211031175,417.0
2008-11-04,0.829736211031175,417.0
2008-11-05,0.829736211031175,417.0
2008-11-06,0.829736211031175,417.0
2008-11-07,0.829736211031175,417.0
2008-11-10,0.829736211031175,417.0
2008-11-11,0.829736211031175,417.0
2008-11-12,0.829736211031175,417.0
2008-11-13,0.8273381294964028,417.0
2008-11-14,0.8273381294964028,417.0
2008-11-17,0.8273381294964028,417.0
2008-11-18,0.8273381294964028,417.0
2008-11-19,0.8273381294964028,417.0
2008-11-20,0.8105515587529976,417.0
2008-11-21,0.657074340527578,417.0
2008-11-24,0.6426858513189448,417.0
2008-11-25,0.6426858513189448,417.0
2008-11-26,0.6426858513189448,417.0
2008-11-28,0.6426858513189448,417.0
2008-12-01,0.6426858513189448,417.0
2008-12-02,0.6306954436450839,417.0
2008-12-03,0.6282973621103117,417.0
2008-12-04,0.6282973621103117,417.0
2008-12-05,0.6235011990407674,417.0
2008-12-08,0.6211031175059952,417.0
2008-12-09,0.6187050359712231,417.0
2008-12-10,0.6163069544364509,417.0
2008-12-11,0.6163069544364509,417.0
2008-12-12,0.6163069544364509,417.0
2008-12-15,0.6163069544364509,417.0
2008-12-16,0.6139088729016786,417.0
2008-12-17,0.6139088729016786,417.0
2008-12-18,0.6139088729016786,417.0
2008-12-19,0.6139088729016786,417.0
2008-12-22,0.6139088729016786,417.0
2008-12-23,0.6139088729016786,417.0
2008-12-24,0.6139088729016786,417.0
2008-12-26,0.6139088729016786,417.0
2008-12-29,0.6139088729016786,417.0
2008-12-30,0.6139088729016786,417.0
2008-12-31,0.6139088729016786,417.0
2009-01-02,0.6139088729016786,417.0
2009-01-05,0.6139088729016786,417.0
2009-01-06,0.6139088729016786,417.0
2009-01-07,0.6139088729016786,417.0
2009-01-08,0.6139088729016786,417.0
2009-01-09,0.6139088729016786,417.0
2009-01-12,0.6139088729016786,417.0
2009-01-13,0.6139088729016786,417.0
2009-01-14,0.6139088729016786,417.0
2009-01-15,0.6139088729016786,417.0
2009-01-16,0.6139088729016786,417.0
2009-01-20,0.6139088729016786,417.0
2009-01-21,0.6067146282973621,417.0
2009-01-22,0.6067146282973621,417.0
2009-01-23,0.6067146282973621,417.0
2009-01-26,0.6067146282973621,417.0
2009-01-27,0.6067146282973621,417.0
2009-01-28,0.6067146282973621,417.0
2009-01-29,0.6067146282973621,417.0
2009-01-30,0.6067146282973621,417.0
2009-02-02,0.6067146282973621,417.0
2009-02-03,0.60431654676259,417.0
2009-02-04,0.60431654676259,417.0
2009-02-05,0.6019184652278178,417.0
2009-02-06,0.6019184652278178,417.0
2009-02-09,0.6019184652278178,417.0
2009-02-10,0.6019184652278178,417.0
2009-02-11,0.6019184652278178,417.0
2009-02-12,0.5995203836930456,417.0
2009-02-13,0.5995203836930456,417.0
2009-02-17,0.5995203836930456,417.0
