ticker,top,start,runup,top_date,start_date,runup_len,post_drop,post_len,topped,horizon,drop_thr,rv_calm_clean,rv_calm_e33,rv_mania,rv_blow-off,rv_post-top
BBY,4622,4137,2.8239134663838463,2018-05-17,2016-06-14,485,-0.3757237162742705,152.0,False,200.0,-0.4,0.0006112121810983098,0.0005248509362816867,0.0002348795770341186,0.0002760476145389438,0.0002918339346494497
BBY,5193,4774,2.5424225432168517,2020-08-24,2018-12-24,419,-0.15404350446033754,132.0,False,200.0,-0.4,0.0004134875261432669,0.0004616143407719374,0.003239302973031001,0.001970676118502346,0.0005069220669467178
BBY,5446,5086,2.477303699779656,2021-08-25,2020-03-23,360,-0.3931612871935627,186.0,False,200.0,-0.4,0.001101767648268553,0.0010195040061945528,0.0005312467961592302,0.0005684252008235746,0.00025803410389323763
BC,584,252,2.020067988899749,2002-05-03,2001-01-02,332,-0.3696967969602769,108.0,False,200.0,-0.4,0.000667114926876973,0.0004334262918601671,0.001540309282284897,0.000277014248629428,0.0006516201125299243
BC,1049,798,2.4007309691295475,2004-03-09,2003-03-11,251,-0.15980610245221727,96.0,False,200.0,-0.4,0.00025996109288093966,0.0005174477644340075,9.973106918379584e-05,0.0003359631965667167,0.00028103001927473544
BC,1321,819,2.6280961697495946,2005-04-07,2003-04-09,502,-0.29111109480719777,142.0,False,200.0,-0.4,0.00022091089714140714,0.0004423900744393339,0.0005893875491745279,0.00015163135961303187,0.00032693430900378737
BC,2265,2241,2.940299163646929,2009-01-06,2008-12-01,24,-0.6311336604793745,41.0,True,200.0,-0.4,0.007769350016341789,0.0067216715243342395,0.012128040109493574,0.020448347067186453,0.006982158333115599
BC,2517,2241,6.90123658429518,2010-01-06,2008-12-01,276,-0.24909433586062157,21.0,False,200.0,-0.4,0.007769350016341789,0.0067216715243342395,0.002376095824527867,0.005422927659734592,0.0011398833983612441
BC,2800,2306,11.193640030077244,2011-02-18,2009-03-06,494,-0.4426093252371761,156.0,True,200.0,-0.4,0.004886596421465298,0.010518762003849692,0.0004246705705328405,0.0006243603007820358,0.0006497955595103362
BC,3069,2641,2.207305433311797,2012-03-15,2010-07-06,428,-0.2573035978543954,55.0,False,200.0,-0.4,0.0012169509709596123,0.0020751955112600024,0.0027346669427790867,0.0016179065768551551,0.0006232984817381185
BC,3356,2956,2.635662074150075,2013-05-08,2011-10-03,400,-0.13418079913324643,26.0,False,200.0,-0.4,0.0009521397783246779,0.0016107072589974568,0.00040298080029611306,0.0007827197811071194,0.0005919703948796077
BC,3620,3124,2.228740785864411,2014-05-27,2012-06-04,496,-0.10035494821514268,97.0,False,200.0,-0.4,0.0006817129653243603,0.0006722720430804051,0.00032037737067707784,0.00011139959926660099,0.0001719354642898127
BC,5137,5095,2.3894739934607085,2020-06-04,2020-04-03,42,-0.13428832798429546,5.0,False,200.0,-0.4,0.0015419323049617282,0.002230336157420849,0.006296795933591207,0.004311269750539274,0.0006472741242741922
BC,5408,5095,3.816906003526751,2021-07-01,2020-04-03,313,-0.2572294281648174,193.0,False,200.0,-0.4,0.0015419323049617282,0.002230336157420849,0.0006968341372025049,0.0006279672388207663,0.00035273483303619347
BDX,1031,637,2.0307595787652746,2004-02-11,2002-07-19,394,-0.06353641605157201,123.0,False,200.0,-0.4,0.00028166742543273487,0.0004202288488498245,9.976894057620897e-05,0.0002718808787263242,0.00018076313442080965
BEN,1019,694,2.1515124139808823,2004-01-26,2002-10-09,325,-0.20860855820144664,125.0,False,200.0,-0.4,0.00038216503024989017,0.0006151519225187698,0.0003202303005241522,0.00016597271743260634,0.00019085768971369773
BEN,1299,798,2.442259601422564,2005-03-07,2003-03-11,501,-0.09349486997467948,31.0,False,200.0,-0.4,0.00020318304057344736,0.00042637366413615787,0.0001329027650876353,0.0001484405354739221,0.0001499298711894441
BEN,1586,1144,2.1441440226977777,2006-04-26,2004-07-26,442,-0.16857719000332239,34.0,False,200.0,-0.4,0.00016845221314307622,0.00018086051954448323,0.00010865804863669825,0.0003675206000515533,0.00037831050365781367
BEN,2417,2306,2.481473266795329,2009-08-13,2009-03-06,111,-0.052786375121129825,2.0,False,200.0,-0.4,0.0013004903363207961,0.003969490216205337,0.002594410244347775,0.0035472647048914196,0.0003799714405942943
BEN,2694,2306,2.9249776290201694,2010-09-20,2009-03-06,388,-0.047856678601313485,3.0,False,200.0,-0.4,0.0013004903363207961,0.003969490216205337,0.0006769095413077309,0.0005554657041681427,0.00023945306934454615
BEN,5334,5086,2.0861458006377043,2021-03-17,2020-03-23,248,-0.05518812020388342,5.0,False,200.0,-0.4,0.0010450881990796542,0.0010692902902046078,0.001176464311293947,0.00046716599450287736,0.0004193870530256798
BEN,5595,5102,2.0369163014178264,2022-03-29,2020-04-15,493,-0.2459641063178275,136.0,False,200.0,-0.4,0.0008039819944466552,0.001338061879342932,0.00034731995049472683,0.0011245548500065023,0.0006048729936825942
BF-B,2758,2308,2.013606012612202,2010-12-20,2009-03-10,450,-0.11029090079960546,161.0,False,200.0,-0.4,0.00033783292374553323,0.0009509003788127056,6.299792266732443e-05,0.00018085600595409227,9.910554115825567e-05
BIIB,551,77,3.71032674951491,2002-03-18,2000-04-24,474,-0.5751127394655273,79.0,True,200.0,-0.4,0.0027968237504195506,0.006976536296028531,0.0013161677627209583,0.0009713671228147897,0.0020591514300336653
BIIB,1047,798,2.1078675244869207,2004-03-05,2003-03-11,249,-0.12548556696607416,7.0,False,200.0,-0.4,0.0008072345239845963,0.0009033892786655754,0.00045686279651809507,0.0024897895018717326,0.00045047672275116523
BIIB,1956,1452,2.2957708761544793,2007-10-15,2005-10-12,504,-0.3365652616504994,100.0,False,200.0,-0.4,0.00031348817278987193,0.0003461090936819174,0.00037751595178410377,0.0018128762867576733,0.001753788564782232
BIIB,2845,2472,2.41633041706239,2011-04-26,2009-10-30,373,-0.16473481109754606,74.0,False,200.0,-0.4,0.00014948279777843925,0.00032943302077244097,9.226930982039763e-05,0.0014288373594344647,0.0002450431408673397
BIIB,3111,2625,2.9649500144268512,2012-05-15,2010-06-11,486,-0.075233438662482,12.0,False,200.0,-0.4,0.0003403474688707171,0.00018992540984083488,0.00046338604181007866,0.0007690087997319106,0.00019204665871727918
BIIB,3369,2919,2.832647348796578,2013-05-28,2011-08-10,450,-0.17350325159941393,18.0,False,200.0,-0.4,0.0004174873534584613,0.000489404883729484,0.00015681912372741033,0.0006720554635586578,0.00045595319232372703
BIIB,3627,3123,2.5260790373465865,2014-06-05,2012-06-01,504,-0.06569205778444653,118.0,False,200.0,-0.4,0.00017909007183629434,0.00013913061079509157,0.00039926082267244636,0.0010729897891250475,0.000354205956670548
BIIB,3890,3387,2.097603817556184,2015-06-22,2013-06-21,503,-0.41300860619513324,162.0,True,200.0,-0.4,0.00048410425788428544,0.00039529402596218745,0.00039356755213275005,0.000725939735620668,0.001516242922572311
BIO,536,181,3.2,2002-02-25,2000-09-20,355,-0.044852986055262,5.0,False,200.0,-0.4,0.0008301698289684104,0.0003985850427763368,0.0005385165490893051,0.0009423526722692423,0.0005285690167454831
BIO,815,316,2.175438592577514,2003-04-03,2001-04-04,499,-0.03225808436366906,9.0,False,200.0,-0.4,0.0006849415652171808,0.0008350061920653087,0.0013307979669552408,0.0005689804579297853,0.001117857022803931
BIO,2597,2307,2.1399246802012035,2010-05-03,2009-03-09,290,-0.2827598172141248,79.0,False,200.0,-0.4,0.0004995936330657864,0.0017231311491027656,0.00020322954607198519,0.00021913931946000812,0.00044711709065792
BIO,4493,4042,2.156620579000432,2017-11-09,2016-01-28,451,-0.12459306754139665,61.0,False,200.0,-0.4,0.00013399260084046876,0.00017450599979542916,0.00011475613761974395,0.0018105288147710979,0.00017290280929798202
BIO,5135,4774,2.2401634888038204,2020-06-02,2018-12-24,361,-0.12314931554245045,19.0,False,200.0,-0.4,0.0003937874531561818,0.00023118464140115585,0.0013703906647859411,0.0014291766015728507,0.000370877648259925
BIO,5452,4972,2.5827103842515444,2021-09-02,2019-10-08,480,-0.43849982142614286,199.0,True,200.0,-0.4,0.0006642857133713272,0.00030605614179606266,0.00012050924497926425,0.0002461453931243368,0.00029605088875618845
BKNG,517,248,5.6177765152732055,2002-01-28,2000-12-26,269,-0.8259494082356289,177.0,True,200.0,-0.4,0.009286841222512313,0.012184123617608551,0.010859400874946036,0.005882330412886044,0.0033644954897329095
BKNG,837,694,3.072727905749891,2003-05-06,2002-10-09,143,-0.17159757186251579,155.0,False,200.0,-0.4,0.0038076643728452843,0.00424692478580998,0.003959093209380482,0.006283724242093625,0.004560157501321514
BKNG,1107,694,4.275758948005283,2004-06-01,2002-10-09,413,-0.3479802262766063,46.0,False,200.0,-0.4,0.0038076643728452843,0.00424692478580998,0.0005500891405027337,0.002518974481040428,0.0007984094968960356
BKNG,1706,1463,2.213900738992795,2006-10-16,2005-10-27,243,-0.05694817140285435,28.0,False,200.0,-0.4,0.000699177982100286,0.0003824066033586781,0.001139941215970652,0.0005015020113626879,0.00017605162325898618
BKNG,1992,1532,5.685185091516432,2007-12-05,2006-02-07,460,-0.3429382530489532,195.0,False,200.0,-0.4,0.0005934226387789962,0.0006694198590273345,0.0004946178184987004,0.0029640995870203034,0.001859045705312401
BKNG,2351,2225,2.313150304182502,2009-05-11,2008-11-06,126,-0.08468032107211287,4.0,False,200.0,-0.4,0.0015558706575524662,0.0020537890066034247,0.003632289028454917,0.0024066399670537573,0.0004991939530132617
BKNG,2628,2225,4.172721165899618,2010-06-16,2008-11-06,403,-0.10182777819719857,12.0,False,200.0,-0.4,0.0015558706575524662,0.0020537890066034247,0.00028092906869362844,0.0008553440953223728,0.0012655935359129975
BKNG,2896,2392,5.189380200475387,2011-07-08,2009-07-09,504,-0.19587081968890252,61.0,False,200.0,-0.4,0.0007021066937129652,0.0008999662720972215,0.0003570715718421206,0.0001912940878797068,0.0008644987380086338
BKNG,3162,2658,3.0509390103999743,2012-07-27,2010-07-29,504,-0.1843885586313826,63.0,False,200.0,-0.4,0.0007657464836818901,0.000873696402417743,0.0002715926973705368,0.00046251360658832076,0.0008031221200773144
BKNG,3421,2957,2.1844375896267416,2013-08-09,2011-10-04,464,-0.0382727472100205,7.0,False,200.0,-0.4,0.0005236580677459711,0.0005886334213729299,0.00022851015147821646,0.0002852579618701133,0.00017184208655267305
BKNG,3673,3225,2.3469267846778696,2014-08-11,2012-10-25,448,-0.23755795945811542,109.0,False,200.0,-0.4,0.0002775213655944112,0.0006466289232534922,0.000190756587340785,0.0003505451016127134,0.00033965974769402374
BKNG,4427,4049,2.1041281510157233,2017-08-08,2016-02-08,378,-0.19681799328866012,64.0,False,200.0,-0.4,0.00046090118472556725,0.0004212918046325674,7.070705443901277e-05,0.0001947922986679857,0.00017326202970855445
BKNG,5319,5086,2.120651857862528,2021-02-24,2020-03-23,233,-0.15407807275600538,195.0,False,200.0,-0.4,0.0010061938948347448,0.000772493687454671,0.0005412233359831048,0.0021161431605090835,0.0004770386345819452
BKNG,6033,5730,2.1819582535531095,2023-12-26,2022-10-11,303,-0.06867608570920203,154.0,False,200.0,-0.4,0.00034338745450513,0.0007994818340383634,0.00025912888959682005,0.0006362303071152469,0.0003754729716232011
BKR,1409,960,2.2345146450369158,2005-08-11,2003-10-29,449,-0.1345505720710769,49.0,False,200.0,-0.4,0.00028750884778427747,0.0002589448200408524,0.00033534645186491293,0.00020783367156124226,0.00035321272072084264
BKR,2565,2244,2.0310798637492993,2010-03-17,2008-12-04,321,-0.30613096470987755,52.0,False,200.0,-0.4,0.0017693153483370955,0.0036134213829264582,0.000909783572894552,0.0006363251594361499,0.0011503330482840054
BKR,2826,2323,2.6668433784912122,2011-03-29,2009-03-31,503,-0.39784758698994505,130.0,False,200.0,-0.4,0.0009600325264732159,0.004173711226785905,0.0002799308899090587,0.0005452046023583905,0.00039578086642786005
BKR,5139,5086,2.067001001741888,2020-06-08,2020-03-23,53,-0.32910549930876354,82.0,False,200.0,-0.4,0.0017649432924626066,0.0019211387880350233,0.006484003181594861,0.0018316303521693233,0.001022761261154423
BKR,5460,5086,2.8538214239141717,2021-09-15,2020-03-23,374,-0.09617957873276584,47.0,False,200.0,-0.4,0.0017649432924626066,0.0019211387880350233,0.0004935436096281402,0.0009641610708565618,0.0005332647135009385
BLK,526,27,2.4363635904674505,2002-02-08,2000-02-10,499,-0.21239948731341973,188.0,False,200.0,-0.4,0.001123079272360103,,,,
BLK,1175,714,2.2296932448928257,2004-09-08,2002-11-06,461,-0.07547665658988545,28.0,False,200.0,-0.4,0.0002293357864736083,0.0003690539637883496,0.00014000100282642622,0.00043182718904945477,0.0001712265202785744
BLK,1483,989,2.269870266706543,2005-11-25,2003-12-10,494,-0.030817369014397467,18.0,False,200.0,-0.4,0.0002593638693880781,0.0001621477943152388,0.0001256053814147965,0.0005261609907784331,0.00043890742295787894
BLK,1772,1327,2.5736336908497215,2007-01-23,2005-04-15,445,-0.1749911292664954,79.0,False,200.0,-0.4,0.00012290521000984876,0.00018667475281484812,0.0001642738404286357,0.00027774622441114087,0.00019746122189833888
BLK,2373,2303,2.0422590542697256,2009-06-11,2009-03-03,70,-0.11615564222696961,18.0,False,200.0,-0.4,0.0015767277106500876,0.003630097940949561,0.0021293414269702203,0.0037779930513049524,0.0004971653786833954
BLK,2711,2303,2.0556000826962757,2010-10-13,2009-03-03,408,-0.09060505377144978,33.0,False,200.0,-0.4,0.0015767277106500876,0.003630097940949561,0.000406679766127667,0.0005387282600029474,0.0002560517878232033
BLK,3365,2956,2.158373574620522,2013-05-21,2011-10-03,409,-0.15257439056884503,23.0,False,200.0,-0.4,0.0005700048469874186,0.0006581741177109035,9.247527922700453e-05,0.00022545491224980747,0.0003022845222175874
BLK,3655,3160,2.091854547437412,2014-07-16,2012-07-25,495,-0.07402276482576331,14.0,False,200.0,-0.4,0.00013533187828728893,0.00021413359844229692,0.00015496738704867297,8.623454174137756e-05,0.00015427388209437415
BLK,4541,4039,2.1504262645246337,2018-01-22,2016-01-25,502,-0.35061394853089334,192.0,False,200.0,-0.4,0.0003179791448328814,0.0003352207263829932,8.001397594043894e-05,0.00015251531691075161,0.0004127034425367554
BLK,5231,5086,2.033293014807243,2020-10-16,2020-03-23,145,-0.08848763369001733,10.0,False,200.0,-0.4,0.0008387606826587803,0.000989668844508083,0.002705797475869191,0.003092117690689796,0.0002390070634961928
BLK,5502,5086,3.065512755713753,2021-11-12,2020-03-23,416,-0.38953918044141045,149.0,False,200.0,-0.4,0.0008387606826587803,0.000989668844508083,0.00014542037443317086,0.00019996456042719988,0.00022049353268653422
BMY,3730,3238,2.0382678562484826,2014-10-30,2012-11-15,492,-0.02187243619146373,32.0,False,200.0,-0.4,9.755523940883105e-05,0.00016611221484580743,7.498641919995303e-05,0.0005700221659513678,0.000136988133254693
BRK-B,5594,5124,2.124490442092873,2022-03-28,2020-05-15,470,-0.26578970820011905,137.0,False,200.0,-0.4,0.0002160554055581979,0.0007461729964930678,0.00010575685434986383,0.0002235801151018486,0.00021434805063998656
BRO,524,37,4.611920990269467,2002-02-06,2000-02-25,487,-0.30097920234931896,115.0,False,200.0,-0.4,0.0002771169925520502,,,,
BRO,3406,2956,2.0552117038381494,2013-07-19,2011-10-03,450,-0.16373566871333445,137.0,False,200.0,-0.4,0.0003079465082941511,0.00041887698330728314,9.431396498328032e-05,0.00020545741261920983,9.777513161205905e-05
BRO,5487,5086,2.1250944459465946,2021-10-22,2020-03-23,401,-0.19471741571998247,163.0,False,200.0,-0.4,0.000541113393479368,0.0006063987174836471,0.00017211597777249063,0.00016285973419718708,0.0001900903364558245
BRO,6206,5836,2.0001593277306986,2024-09-04,2023-03-15,370,-0.048383962715595086,5.0,False,200.0,-0.4,0.00013244443702662423,0.00045349554894163395,0.00011529772604911672,0.00019964524687449196,0.00014378193466897565
BSX,531,235,2.030204150141502,2002-02-15,2000-12-06,296,-0.13067952916483216,13.0,False,200.0,-0.4,0.0010923345981080897,0.001597734986093504,0.0004656153101800902,0.001005105266598575,0.000385163079179705
BSX,791,329,2.944666544596354,2003-02-28,2001-04-24,462,-0.0772017203706743,21.0,False,200.0,-0.4,0.0005797400510787682,0.0011292467073892448,0.0006238231478981013,0.0010486861914305247,0.00047326447766110846
BSX,1046,544,4.081405848220047,2004-03-04,2002-03-07,502,-0.27198550069156524,108.0,False,200.0,-0.4,0.0008095284907077098,0.0006668068068626562,0.0003134613002188732,0.00036797041118909066,0.0005679714202267745
BSX,2429,2235,2.1441605764787193,2009-08-31,2008-11-20,194,-0.5370212717259184,194.0,True,200.0,-0.4,0.0014554790353251865,0.0025763307790604953,0.0013399877255362992,0.0017382421608660875,0.000901509029322204
BSX,3421,3161,2.2837023864405546,2013-08-09,2012-07-26,260,-0.06784144774310252,15.0,False,200.0,-0.4,0.0002423919203875082,0.00032164453835051564,0.0001852536695499151,0.00042248628194713905,0.00031322840423258396
BSX,3687,3224,2.500986168807308,2014-08-29,2012-10-24,463,-0.10331233344544777,34.0,False,200.0,-0.4,0.00023641176309656674,0.0002905726716676046,0.00022618419480725438,0.0005217628975163148,0.0002000275789576455
BSX,4134,3721,2.0510114274005145,2016-06-09,2014-10-17,413,-0.13850770087931064,122.0,False,200.0,-0.4,0.0003425581576254547,0.00016172542492181314,0.00013153239930137865,0.0006070869538297833,0.0001365062428697866
BSX,6155,5651,2.158011738589939,2024-06-21,2022-06-17,504,-0.06112469509665852,30.0,False,200.0,-0.4,0.00023461226492513937,0.0003726372687872222,0.00012897903384936896,0.0001204474142465481,0.00013680589761735869
BWA,545,46,2.152809081168575,2002-03-08,2000-03-09,499,-0.3893179537353154,149.0,False,200.0,-0.4,0.0005034292039130171,,,,
BWA,919,429,2.048928222803397,2003-09-02,2001-09-20,490,-0.07054815068429277,20.0,False,200.0,-0.4,0.0004289819852257708,0.0006241907466474782,0.0005454984586137384,0.0007132250110703883,0.00021800929798539227
BWA,1192,694,2.3494588487789176,2004-10-01,2002-10-09,498,-0.11646433242528909,13.0,False,200.0,-0.4,0.0007714471587165629,0.0005769087186322605,0.00023704196885160022,0.00029138675042861885,0.00031541419845519436
BWA,1968,1536,2.008727431561699,2007-10-31,2006-02-13,432,-0.29361483881081774,176.0,False,200.0,-0.4,0.00023208267306569545,0.00017152937682334755,0.0005378361355406448,0.00031243798946144284,0.0004758616454468909
BWA,2346,2306,2.0704869133357806,2009-05-04,2009-03-06,40,-0.14222075298730863,7.0,False,200.0,-0.4,0.0015037781442578707,0.0038341969675821713,0.002856782995612546,0.002941092953332391,0.001044201097923084
BWA,2631,2306,2.7549399231601317,2010-06-21,2009-03-06,325,-0.13725466771819628,10.0,False,200.0,-0.4,0.0015037781442578707,0.0038341969675821713,0.0004632263566130035,0.00030817411660557235,0.0006488711354145658
BWA,2895,2452,2.9077195207110664,2011-07-07,2009-10-02,443,-0.3067423796613685,61.0,False,200.0,-0.4,0.0004049457265191255,0.0010026989387299354,0.00043461088194322146,0.0003875073711301407,0.0012027256188281426
BWA,3583,3159,2.1165451880633195,2014-04-02,2012-07-24,424,-0.20678091303847035,134.0,False,200.0,-0.4,0.0003464158091497892,0.0003947890308458569,0.0002351045505714302,0.0001845521691855964,0.00017995181378732152
BWA,4507,4146,2.05321365553858,2017-11-30,2016-06-27,361,-0.2198094741911848,200.0,False,200.0,-0.4,0.00038938127136069835,0.0007668686300643661,0.00017824695028790732,0.0001458142752389576,0.0003182535158923171
BWA,5187,5083,2.1293703458862323,2020-08-14,2020-03-18,104,-0.15950866902683003,54.0,False,200.0,-0.4,0.0011012475912824775,0.0008644627066600499,0.002611901124997945,0.0013789115037063774,0.0004548657079287577
BWA,5481,5083,2.493380284292742,2021-10-14,2020-03-18,398,-0.3077611775425223,181.0,False,200.0,-0.4,0.0011012475912824775,0.0008644627066600499,0.0006771526819289913,0.00044916669299643094,0.000329133472127197
BXP,1255,764,2.0524257767751397,2004-12-31,2003-01-21,491,-0.11968437002493981,18.0,False,200.0,-0.4,0.00010064049965373909,0.0001201270960681846,0.00012078747158975872,0.00010095939977890637,0.00018587895931811946
BXP,1513,1092,2.0179116344889114,2006-01-10,2004-05-10,421,-0.0440247922067768,5.0,False,200.0,-0.4,0.0001263387512088363,0.00017583013464973722,0.0001359977162445263,0.0001502615866862352,0.000211126387551597
BXP,1783,1292,2.587612194624428,2007-02-07,2005-02-24,491,-0.2900842736645136,200.0,False,200.0,-0.4,0.00011917263476664664,0.00014078940810930828,0.0002488542588101911,0.00013740376486571975,0.00018638422076394423
BXP,2413,2305,2.03381846110402,2009-08-07,2009-03-05,108,-0.11668286728172705,6.0,False,200.0,-0.4,0.0028795560404068334,0.0052567400424863185,0.004549225095752357,0.006621396125194008,0.0008122842980005817
BXP,2665,2305,2.8863131331796312,2010-08-09,2009-03-05,360,-0.06905812069328077,11.0,False,200.0,-0.4,0.0028795560404068334,0.0052567400424863185,0.0006561802953306146,0.0005206414888242414,0.0002033001759981486
BXP,6238,5842,2.116560310125652,2024-10-18,2023-03-23,396,-0.18267939602685923,43.0,False,200.0,-0.4,0.0005300985716198708,0.0005943860691244214,0.00025745614795698584,0.0004809808192725234,0.0003518915137025893
C,949,639,2.002930223949027,2003-10-14,2002-07-23,310,-0.0883244006502697,189.0,False,200.0,-0.4,0.0011376363788427478,0.0008287566249717954,0.00033375717084111324,0.00021010619260249333,8.034196661398737e-05
C,2247,2236,2.265252396460495,2008-12-09,2008-11-21,11,-0.8802776962920271,58.0,True,200.0,-0.4,0.015053294310704733,0.006384712437962736,0.009257069680355588,0.02953628002348461,0.015368268306586294
C,2518,2305,3.578432389558405,2010-01-07,2009-03-05,213,-0.13698664020988138,12.0,False,200.0,-0.4,0.005332293177580524,0.015923938999837017,0.0012940717616530238,0.0026219577276999934,0.0006602323274129206
C,2776,2305,5.029412505831094,2011-01-14,2009-03-05,471,-0.5492836817298251,180.0,True,200.0,-0.4,0.005332293177580524,0.015923938999837017,0.00046206790495255054,0.0002838944961298596,0.00025398324136317033
C,3315,2956,2.0635017975251753,2013-03-11,2011-10-03,359,-0.10714297824241048,16.0,False,200.0,-0.4,0.001231167005532334,0.0013369313958660758,0.0004888306362475153,0.00044461258994096266,0.00022416874834987988
C,3577,3124,2.0300346698428635,2014-03-25,2012-06-04,453,-0.09184870974611303,13.0,False,200.0,-0.4,0.0004906245714005975,0.0006484723626660099,0.00018167788727569927,0.0001229179613221443,0.00015596504044814162
C,4422,4052,2.0167561886190954,2017-08-01,2016-02-11,370,-0.04805433226366029,14.0,False,200.0,-0.4,0.0004710767912922601,0.0004878921474906957,0.00013290235002642184,0.00014127462853013502,0.00011693612050269172
C,5292,5086,2.015311661854523,2021-01-14,2020-03-23,206,-0.15252402532729248,10.0,False,200.0,-0.4,0.0017741970919455446,0.0017100420700112845,0.0005414318026529533,0.001181738436759581,0.000387913118209712
C,5544,5086,2.039835006802164,2022-01-13,2020-03-23,458,-0.3863277661272396,186.0,False,200.0,-0.4,0.0017741970919455446,0.0017100420700112845,0.00017178860929389578,0.0002747164714064059,0.0003044542121911576
CAH,514,44,2.761614890030736,2002-01-23,2000-03-07,470,-0.2804329631103082,125.0,False,200.0,-0.4,0.000683979659734952,,,,
CAH,1566,1205,2.0090255215530126,2006-03-28,2004-10-20,361,-0.17637198218353733,171.0,False,200.0,-0.4,0.0005096334524918506,0.0010850189472800665,8.927321408285505e-05,0.00011515192721216512,0.00011371316654234257
CAH,2789,2309,2.151901295064301,2011-02-03,2009-03-11,480,-0.09354543287542905,128.0,False,200.0,-0.4,0.0004887044697133756,0.001279179742957609,0.00018696911638190982,0.00030116991152476415,0.00016408125615263256
CAH,3562,3194,2.0194043268308657,2014-03-04,2012-09-12,368,-0.12862634169958598,42.0,False,200.0,-0.4,8.075983335433381e-05,0.00013585143567002155,9.499504752947423e-05,0.000304059765004862,0.00023165921137913867
CAH,3826,3328,2.2700711625259022,2015-03-20,2013-03-28,498,-0.1479298597838845,133.0,False,200.0,-0.4,0.0001055314718060942,0.00013432168928886285,0.00011868508843631596,0.0001113257807825239,0.00011797172972049476
CAH,5912,5514,2.175276530089071,2023-07-05,2021-12-01,398,-0.09785480257750345,35.0,False,200.0,-0.4,0.00028604771379647087,0.0003469762251786396,0.00023284446214902498,0.0002105552651416335,0.00013402478196348672
CB,543,44,3.1293087871803285,2002-03-06,2000-03-07,499,-0.4699289323679482,96.0,True,200.0,-0.4,0.0013460193467594542,,,,
CB,1033,639,2.0008541859023237,2004-02-13,2002-07-23,394,-0.2545830227765238,171.0,False,200.0,-0.4,0.0010197179865873837,0.000773523626646092,0.0002487782796225823,0.0002423284714135207,0.00022006732904803912
CB,1299,799,2.0118221290959446,2005-03-07,2003-03-12,500,-0.15154171942786243,31.0,False,200.0,-0.4,0.00047149015170414797,0.0008422236986893088,0.0005624776085560699,0.000337740212520683,0.00022804020690987995
CB,2727,2307,2.0407041831543054,2010-11-04,2009-03-09,420,-0.060070293385742324,17.0,False,200.0,-0.4,0.0007739837916415593,0.0033988527351918245,0.00015206359998990983,0.00015580030363596486,0.00010414284594797764
CB,5446,5086,2.0359726035932195,2021-08-25,2020-03-23,360,-0.06662337490875114,25.0,False,200.0,-0.4,0.0008844318108510563,0.0009090517938428304,0.00020283797091268134,0.00037763088491902586,0.0001229131173393972
CCEP,2352,2235,2.304155046761681,2009-05-12,2008-11-20,117,-0.05767524982355987,41.0,False,200.0,-0.4,0.0010812632906183743,0.0018489259284656123,0.004903958820726871,0.0018725659097078523,0.0002731388020299578
CCEP,2629,2235,3.6509423601428863,2010-06-17,2008-11-20,394,-0.05344006879830154,9.0,False,200.0,-0.4,0.0010812632906183743,0.0018489259284656123,0.00017833348271410553,0.004158617270728254,0.0001366572770081679
CCEP,2892,2393,2.7220188876541456,2011-07-01,2009-07-10,499,-0.20413186992235155,64.0,False,200.0,-0.4,0.0001823600136862238,0.0007549228864494479,0.00018590559738396027,9.565075648792227e-05,0.0006094238580417303
CCEP,5401,5086,2.163144175257473,2021-06-22,2020-03-23,315,-0.29521918549848325,178.0,False,200.0,-0.4,0.0008997770488814658,0.0010597346612383235,0.000275238802772843,0.00048112595290169527,0.0002272687305691547
CCEP,6214,5723,2.048362662363395,2024-09-16,2022-09-30,491,-0.07669761576412804,34.0,False,200.0,-0.4,0.00019515887047077756,0.00034107492226022123,0.00012228925271151717,0.00011600582006526117,0.00012467857264663714
CCI,669,653,2.5490184922479595,2002-09-04,2002-08-12,16,-0.326922593662756,25.0,False,200.0,-0.4,0.00508582605430888,0.0054679297360469056,0.0035305931192634935,0.021335044391246862,0.0047665076599146
CCI,921,653,10.754897040212727,2003-09-04,2002-08-12,268,-0.15496790479458833,17.0,False,200.0,-0.4,0.00508582605430888,0.0054679297360469056,0.0031837835373997266,0.0017214578385187286,0.0006851666202685794
CCI,1198,694,8.982854193417982,2004-10-11,2002-10-09,504,-0.0458013856219025,8.0,False,200.0,-0.4,0.0037056599604790804,0.006187553948786661,0.0007418519510571295,0.00044057398680705424,0.00015499322151245513
CCI,1455,996,2.306480950499636,2005-10-17,2003-12-19,459,-0.04977925369536029,2.0,False,200.0,-0.4,0.0005278954669140343,0.0007382854921835623,0.0001953390387315537,0.00045061109369747254,0.00030834759977891636
CCI,1714,1213,2.2614379017508806,2006-10-26,2004-11-01,501,-0.11387271338993576,86.0,False,200.0,-0.4,0.00017065034943008304,0.0005132859087870612,0.0003097406713278385,0.00038704248882813865,0.00016420157893563662
CCI,2280,2236,2.0294407393890648,2009-01-28,2008-11-21,44,-0.23404278389782107,23.0,False,200.0,-0.4,0.0021084267434695646,0.00245704465250464,0.006043519541762498,0.004640034843606088,0.0016831018668901274
CCI,2564,2236,3.905788952090496,2010-03-16,2008-11-21,328,-0.12512562666528482,46.0,False,200.0,-0.4,0.0021084267434695646,0.00245704465250464,0.00035032839869910185,0.000474225059270929,0.00034991336610811364
