Model,Agent_Type,Scenario,Seed,MBTI,Day,p_intended,predicted_persona,correct,p_ENTJ,p_ISFJ,p_INTJ
claude-sonnet-4-6,memory,flat,999,ENTJ,100,0.9575,ENTJ,1,0.9575,0.0041,0.0385
claude-sonnet-4-6,memory,flat,999,ENTJ,101,0.9703,ENTJ,1,0.9703,0.0018,0.0279
claude-sonnet-4-6,memory,flat,999,ENTJ,102,0.996,ENTJ,1,0.996,0.0009,0.0031
claude-sonnet-4-6,memory,flat,999,ENTJ,103,0.9971,ENTJ,1,0.9971,0.0009,0.002
claude-sonnet-4-6,memory,flat,999,ENTJ,104,0.9761,ENTJ,1,0.9761,0.002,0.0219
claude-sonnet-4-6,memory,flat,999,ENTJ,105,0.9974,ENTJ,1,0.9974,0.0008,0.0019
claude-sonnet-4-6,memory,flat,999,ENTJ,106,0.9974,ENTJ,1,0.9974,0.0007,0.0019
claude-sonnet-4-6,memory,flat,999,ENTJ,107,0.997,ENTJ,1,0.997,0.0008,0.0021
claude-sonnet-4-6,memory,flat,999,ENTJ,108,0.9964,ENTJ,1,0.9964,0.0011,0.0025
claude-sonnet-4-6,memory,flat,999,ENTJ,109,0.9969,ENTJ,1,0.9969,0.0009,0.0022
claude-sonnet-4-6,memory,flat,999,ENTJ,110,0.9965,ENTJ,1,0.9965,0.0009,0.0026
claude-sonnet-4-6,memory,flat,999,ENTJ,111,0.9974,ENTJ,1,0.9974,0.0009,0.0017
claude-sonnet-4-6,memory,flat,999,ENTJ,112,0.9891,ENTJ,1,0.9891,0.0014,0.0095
claude-sonnet-4-6,memory,flat,999,ENTJ,113,0.3238,INTJ,0,0.3238,0.0054,0.6708
claude-sonnet-4-6,memory,flat,999,ENTJ,114,0.8834,ENTJ,1,0.8834,0.0036,0.113
claude-sonnet-4-6,memory,flat,999,ENTJ,115,0.9976,ENTJ,1,0.9976,0.0008,0.0016
claude-sonnet-4-6,memory,flat,999,ENTJ,116,0.9959,ENTJ,1,0.9959,0.001,0.0031
claude-sonnet-4-6,memory,flat,999,ENTJ,117,0.9868,ENTJ,1,0.9868,0.0014,0.0118
claude-sonnet-4-6,memory,flat,999,ENTJ,118,0.9563,ENTJ,1,0.9563,0.0021,0.0416
claude-sonnet-4-6,memory,flat,999,ENTJ,119,0.7018,ENTJ,1,0.7018,0.0049,0.2933
claude-sonnet-4-6,memory,flat,999,ENTJ,120,0.997,ENTJ,1,0.997,0.0009,0.0022
claude-sonnet-4-6,memory,flat,999,ENTJ,121,0.9948,ENTJ,1,0.9948,0.0009,0.0043
claude-sonnet-4-6,memory,flat,999,ENTJ,122,0.9577,ENTJ,1,0.9577,0.0016,0.0408
claude-sonnet-4-6,memory,flat,999,ENTJ,123,0.9974,ENTJ,1,0.9974,0.0008,0.0019
claude-sonnet-4-6,memory,flat,999,ENTJ,124,0.9945,ENTJ,1,0.9945,0.0009,0.0046
claude-sonnet-4-6,memory,flat,999,ENTJ,125,0.8695,ENTJ,1,0.8695,0.0033,0.1272
claude-sonnet-4-6,memory,flat,999,ENTJ,126,0.9975,ENTJ,1,0.9975,0.0008,0.0017
claude-sonnet-4-6,memory,flat,999,ENTJ,127,0.9974,ENTJ,1,0.9974,0.0008,0.0019
claude-sonnet-4-6,memory,flat,999,ENTJ,128,0.9974,ENTJ,1,0.9974,0.0008,0.0017
claude-sonnet-4-6,memory,flat,999,ENTJ,129,0.9973,ENTJ,1,0.9973,0.0008,0.002
claude-sonnet-4-6,memory,flat,999,ENTJ,130,0.9958,ENTJ,1,0.9958,0.001,0.0032
claude-sonnet-4-6,memory,flat,999,ENTJ,131,0.9965,ENTJ,1,0.9965,0.001,0.0025
claude-sonnet-4-6,memory,flat,999,ENTJ,132,0.9941,ENTJ,1,0.9941,0.0013,0.0046
claude-sonnet-4-6,memory,flat,999,ENTJ,133,0.9972,ENTJ,1,0.9972,0.0009,0.0019
claude-sonnet-4-6,memory,flat,999,ENTJ,134,0.9976,ENTJ,1,0.9976,0.0008,0.0016
claude-sonnet-4-6,memory,flat,999,ENTJ,135,0.9955,ENTJ,1,0.9955,0.0011,0.0034
claude-sonnet-4-6,memory,flat,999,ENTJ,136,0.9901,ENTJ,1,0.9901,0.0016,0.0083
claude-sonnet-4-6,memory,flat,999,ENTJ,137,0.6433,ENTJ,1,0.6433,0.0074,0.3492
claude-sonnet-4-6,memory,flat,999,ENTJ,138,0.712,ENTJ,1,0.712,0.0036,0.2844
claude-sonnet-4-6,memory,flat,999,ENTJ,139,0.9817,ENTJ,1,0.9817,0.0016,0.0167
claude-sonnet-4-6,memory,flat,999,ENTJ,140,0.9976,ENTJ,1,0.9976,0.0007,0.0017
claude-sonnet-4-6,memory,flat,999,ENTJ,141,0.996,ENTJ,1,0.996,0.0011,0.0029
claude-sonnet-4-6,memory,flat,999,ENTJ,142,0.9974,ENTJ,1,0.9974,0.0008,0.0017
claude-sonnet-4-6,memory,flat,999,ENTJ,143,0.9926,ENTJ,1,0.9926,0.0013,0.0061
claude-sonnet-4-6,memory,flat,999,ENTJ,144,0.9975,ENTJ,1,0.9975,0.0008,0.0017
claude-sonnet-4-6,memory,flat,999,ENTJ,145,0.9969,ENTJ,1,0.9969,0.0009,0.0022
claude-sonnet-4-6,memory,flat,999,ENTJ,146,0.993,ENTJ,1,0.993,0.0013,0.0057
claude-sonnet-4-6,memory,flat,999,ENTJ,147,0.9969,ENTJ,1,0.9969,0.0008,0.0023
claude-sonnet-4-6,memory,flat,999,ENTJ,148,0.9968,ENTJ,1,0.9968,0.0009,0.0023
claude-sonnet-4-6,memory,flat,999,ENTJ,149,0.9954,ENTJ,1,0.9954,0.001,0.0036
claude-sonnet-4-6,memory,flat,999,ENTJ,150,0.9852,ENTJ,1,0.9852,0.0013,0.0135
claude-sonnet-4-6,memory,flat,999,ENTJ,151,0.9977,ENTJ,1,0.9977,0.0008,0.0015
claude-sonnet-4-6,memory,flat,999,ENTJ,152,0.9966,ENTJ,1,0.9966,0.0008,0.0026
claude-sonnet-4-6,memory,flat,999,ENTJ,153,0.9974,ENTJ,1,0.9974,0.0009,0.0018
claude-sonnet-4-6,memory,flat,999,ENTJ,154,0.9788,ENTJ,1,0.9788,0.0015,0.0196
claude-sonnet-4-6,memory,flat,999,ENTJ,155,0.996,ENTJ,1,0.996,0.001,0.003
claude-sonnet-4-6,memory,flat,999,ENTJ,156,0.9925,ENTJ,1,0.9925,0.0012,0.0063
claude-sonnet-4-6,memory,flat,999,ENTJ,157,0.3489,INTJ,0,0.3489,0.0053,0.6458
claude-sonnet-4-6,memory,flat,999,ENTJ,158,0.9923,ENTJ,1,0.9923,0.0017,0.006
claude-sonnet-4-6,memory,flat,999,ENTJ,159,0.9974,ENTJ,1,0.9974,0.0009,0.0017
claude-sonnet-4-6,memory,flat,999,ENTJ,160,0.9971,ENTJ,1,0.9971,0.0008,0.0021
claude-sonnet-4-6,memory,flat,999,ENTJ,161,0.9977,ENTJ,1,0.9977,0.0008,0.0015
claude-sonnet-4-6,memory,flat,999,ENTJ,162,0.9976,ENTJ,1,0.9976,0.0008,0.0016
claude-sonnet-4-6,memory,flat,999,ENTJ,163,0.9976,ENTJ,1,0.9976,0.0008,0.0016
claude-sonnet-4-6,memory,flat,999,ENTJ,164,0.9971,ENTJ,1,0.9971,0.0007,0.0021
claude-sonnet-4-6,memory,flat,999,ENTJ,165,0.9973,ENTJ,1,0.9973,0.0009,0.0019
claude-sonnet-4-6,memory,flat,999,ENTJ,166,0.9467,ENTJ,1,0.9467,0.0021,0.0512
claude-sonnet-4-6,memory,flat,999,ENTJ,167,0.9974,ENTJ,1,0.9974,0.0008,0.0018
claude-sonnet-4-6,memory,flat,999,ENTJ,168,0.9974,ENTJ,1,0.9974,0.0009,0.0017
claude-sonnet-4-6,memory,flat,999,ENTJ,169,0.9972,ENTJ,1,0.9972,0.0008,0.002
claude-sonnet-4-6,memory,flat,999,ENTJ,170,0.9895,ENTJ,1,0.9895,0.0013,0.0092
claude-sonnet-4-6,memory,flat,999,ENTJ,171,0.9963,ENTJ,1,0.9963,0.0009,0.0028
claude-sonnet-4-6,memory,flat,999,ENTJ,172,0.9973,ENTJ,1,0.9973,0.0008,0.0019
claude-sonnet-4-6,memory,flat,999,ENTJ,173,0.997,ENTJ,1,0.997,0.0008,0.0022
claude-sonnet-4-6,memory,flat,999,ENTJ,174,0.9973,ENTJ,1,0.9973,0.0009,0.0018
claude-sonnet-4-6,memory,flat,999,ENTJ,175,0.9973,ENTJ,1,0.9973,0.0008,0.0019
claude-sonnet-4-6,memory,flat,999,ENTJ,176,0.9973,ENTJ,1,0.9973,0.0008,0.0019
claude-sonnet-4-6,memory,flat,999,ENTJ,177,0.9973,ENTJ,1,0.9973,0.0008,0.002
claude-sonnet-4-6,memory,flat,999,ENTJ,178,0.9964,ENTJ,1,0.9964,0.0008,0.0028
claude-sonnet-4-6,memory,flat,999,ENTJ,179,0.9972,ENTJ,1,0.9972,0.0009,0.0019
claude-sonnet-4-6,memory,flat,999,ENTJ,180,0.9969,ENTJ,1,0.9969,0.0008,0.0022
claude-sonnet-4-6,memory,flat,999,ENTJ,181,0.8561,ENTJ,1,0.8561,0.0029,0.141
claude-sonnet-4-6,memory,flat,999,ENTJ,182,0.9954,ENTJ,1,0.9954,0.0009,0.0037
claude-sonnet-4-6,memory,flat,999,ENTJ,183,0.9961,ENTJ,1,0.9961,0.0008,0.003
claude-sonnet-4-6,memory,flat,999,ENTJ,184,0.9973,ENTJ,1,0.9973,0.0009,0.0018
claude-sonnet-4-6,memory,flat,999,ENTJ,185,0.9977,ENTJ,1,0.9977,0.0007,0.0016
claude-sonnet-4-6,memory,flat,999,ENTJ,186,0.9976,ENTJ,1,0.9976,0.0008,0.0016
claude-sonnet-4-6,memory,flat,999,ENTJ,187,0.9973,ENTJ,1,0.9973,0.0007,0.0019
claude-sonnet-4-6,memory,flat,999,ENTJ,188,0.9932,ENTJ,1,0.9932,0.0011,0.0056
claude-sonnet-4-6,memory,flat,999,ENTJ,189,0.9934,ENTJ,1,0.9934,0.0008,0.0057
claude-sonnet-4-6,memory,flat,999,ENTJ,190,0.9972,ENTJ,1,0.9972,0.0009,0.002
claude-sonnet-4-6,memory,flat,999,ENTJ,191,0.997,ENTJ,1,0.997,0.0009,0.0022
claude-sonnet-4-6,memory,flat,999,ENTJ,192,0.9958,ENTJ,1,0.9958,0.001,0.0032
claude-sonnet-4-6,memory,flat,999,ENTJ,193,0.9974,ENTJ,1,0.9974,0.0009,0.0018
claude-sonnet-4-6,memory,flat,999,ENTJ,194,0.997,ENTJ,1,0.997,0.0008,0.0022
claude-sonnet-4-6,memory,flat,999,ENTJ,195,0.9971,ENTJ,1,0.9971,0.0009,0.0021
claude-sonnet-4-6,memory,flat,999,ENTJ,196,0.9971,ENTJ,1,0.9971,0.0008,0.002
claude-sonnet-4-6,memory,flat,999,ENTJ,197,0.9974,ENTJ,1,0.9974,0.0009,0.0018
claude-sonnet-4-6,memory,flat,999,ENTJ,198,0.9976,ENTJ,1,0.9976,0.0008,0.0016
claude-sonnet-4-6,memory,flat,999,ENTJ,199,0.9973,ENTJ,1,0.9973,0.0008,0.0019
claude-sonnet-4-6,memory,flat,999,ENTJ,200,0.9974,ENTJ,1,0.9974,0.0008,0.0019
claude-sonnet-4-6,memory,flat,789,ISFJ,1,0.5005,ISFJ,1,0.0509,0.5005,0.4485
claude-sonnet-4-6,memory,flat,789,ISFJ,2,0.9728,ISFJ,1,0.0148,0.9728,0.0125
claude-sonnet-4-6,memory,flat,789,ISFJ,3,0.0108,INTJ,0,0.0363,0.0108,0.9529
claude-sonnet-4-6,memory,flat,789,ISFJ,4,0.965,ISFJ,1,0.0034,0.965,0.0316
claude-sonnet-4-6,memory,flat,789,ISFJ,5,0.9507,ISFJ,1,0.0047,0.9507,0.0446
claude-sonnet-4-6,memory,flat,789,ISFJ,6,0.9943,ISFJ,1,0.0013,0.9943,0.0044
claude-sonnet-4-6,memory,flat,789,ISFJ,7,0.9727,ISFJ,1,0.0049,0.9727,0.0224
claude-sonnet-4-6,memory,flat,789,ISFJ,8,0.0183,INTJ,0,0.0038,0.0183,0.9779
claude-sonnet-4-6,memory,flat,789,ISFJ,9,0.701,ISFJ,1,0.0184,0.701,0.2806
claude-sonnet-4-6,memory,flat,789,ISFJ,10,0.9961,ISFJ,1,0.0024,0.9961,0.0016
claude-sonnet-4-6,memory,flat,789,ISFJ,11,0.1076,ENTJ,0,0.4535,0.1076,0.4389
claude-sonnet-4-6,memory,flat,789,ISFJ,12,0.7698,ISFJ,1,0.0324,0.7698,0.1979
claude-sonnet-4-6,memory,flat,789,ISFJ,13,0.9957,ISFJ,1,0.0022,0.9957,0.002
claude-sonnet-4-6,memory,flat,789,ISFJ,14,0.6364,ISFJ,1,0.0088,0.6364,0.3548
claude-sonnet-4-6,memory,flat,789,ISFJ,15,0.9679,ISFJ,1,0.0027,0.9679,0.0295
claude-sonnet-4-6,memory,flat,789,ISFJ,16,0.9974,ISFJ,1,0.0009,0.9974,0.0018
claude-sonnet-4-6,memory,flat,789,ISFJ,17,0.9892,ISFJ,1,0.0019,0.9892,0.0088
claude-sonnet-4-6,memory,flat,789,ISFJ,18,0.978,ISFJ,1,0.0038,0.978,0.0182
claude-sonnet-4-6,memory,flat,789,ISFJ,19,0.6728,ISFJ,1,0.0266,0.6728,0.3006
claude-sonnet-4-6,memory,flat,789,ISFJ,20,0.9957,ISFJ,1,0.0014,0.9957,0.0029
claude-sonnet-4-6,memory,flat,789,ISFJ,21,0.0869,INTJ,0,0.0095,0.0869,0.9036
claude-sonnet-4-6,memory,flat,789,ISFJ,22,0.473,ISFJ,1,0.0866,0.473,0.4404
claude-sonnet-4-6,memory,flat,789,ISFJ,23,0.6751,ISFJ,1,0.0057,0.6751,0.3192
claude-sonnet-4-6,memory,flat,789,ISFJ,24,0.2746,ENTJ,0,0.6736,0.2746,0.0518
claude-sonnet-4-6,memory,flat,789,ISFJ,25,0.9767,ISFJ,1,0.0024,0.9767,0.0209
claude-sonnet-4-6,memory,flat,789,ISFJ,26,0.1664,INTJ,0,0.0057,0.1664,0.8279
claude-sonnet-4-6,memory,flat,789,ISFJ,27,0.3157,INTJ,0,0.0084,0.3157,0.6758
claude-sonnet-4-6,memory,flat,789,ISFJ,28,0.9501,ISFJ,1,0.0051,0.9501,0.0449
claude-sonnet-4-6,memory,flat,789,ISFJ,29,0.2102,INTJ,0,0.0462,0.2102,0.7436
claude-sonnet-4-6,memory,flat,789,ISFJ,30,0.0411,INTJ,0,0.0094,0.0411,0.9495
claude-sonnet-4-6,memory,flat,789,ISFJ,31,0.9829,ISFJ,1,0.003,0.9829,0.0141
claude-sonnet-4-6,memory,flat,789,ISFJ,32,0.9955,ISFJ,1,0.0028,0.9955,0.0017
claude-sonnet-4-6,memory,flat,789,ISFJ,33,0.9213,ISFJ,1,0.035,0.9213,0.0437
claude-sonnet-4-6,memory,flat,789,ISFJ,34,0.9905,ISFJ,1,0.003,0.9905,0.0066
claude-sonnet-4-6,memory,flat,789,ISFJ,35,0.5323,ISFJ,1,0.3203,0.5323,0.1475
claude-sonnet-4-6,memory,flat,789,ISFJ,36,0.9971,ISFJ,1,0.0017,0.9971,0.0012
claude-sonnet-4-6,memory,flat,789,ISFJ,37,0.3111,ENTJ,0,0.606,0.3111,0.0828
claude-sonnet-4-6,memory,flat,789,ISFJ,38,0.9945,ISFJ,1,0.0038,0.9945,0.0017
claude-sonnet-4-6,memory,flat,789,ISFJ,39,0.961,ISFJ,1,0.0271,0.961,0.0119
claude-sonnet-4-6,memory,flat,789,ISFJ,40,0.9869,ISFJ,1,0.0083,0.9869,0.0048
claude-sonnet-4-6,memory,flat,789,ISFJ,41,0.9955,ISFJ,1,0.0025,0.9955,0.002
claude-sonnet-4-6,memory,flat,789,ISFJ,42,0.5742,ISFJ,1,0.0338,0.5742,0.3919
claude-sonnet-4-6,memory,flat,789,ISFJ,43,0.9967,ISFJ,1,0.0011,0.9967,0.0023
claude-sonnet-4-6,memory,flat,789,ISFJ,44,0.9915,ISFJ,1,0.0019,0.9915,0.0065
claude-sonnet-4-6,memory,flat,789,ISFJ,45,0.9805,ISFJ,1,0.0023,0.9805,0.0171
claude-sonnet-4-6,memory,flat,789,ISFJ,46,0.8782,ISFJ,1,0.0093,0.8782,0.1125
claude-sonnet-4-6,memory,flat,789,ISFJ,47,0.0153,INTJ,0,0.004,0.0153,0.9808
claude-sonnet-4-6,memory,flat,789,ISFJ,48,0.9873,ISFJ,1,0.0044,0.9873,0.0084
claude-sonnet-4-6,memory,flat,789,ISFJ,49,0.9969,ISFJ,1,0.0014,0.9969,0.0017
claude-sonnet-4-6,memory,flat,789,ISFJ,50,0.996,ISFJ,1,0.0013,0.996,0.0028
claude-sonnet-4-6,memory,flat,789,ISFJ,51,0.9402,ISFJ,1,0.0214,0.9402,0.0384
claude-sonnet-4-6,memory,flat,789,ISFJ,52,0.0034,INTJ,0,0.0062,0.0034,0.9904
claude-sonnet-4-6,memory,flat,789,ISFJ,53,0.3873,INTJ,0,0.0472,0.3873,0.5655
claude-sonnet-4-6,memory,flat,789,ISFJ,54,0.9896,ISFJ,1,0.0023,0.9896,0.0081
claude-sonnet-4-6,memory,flat,789,ISFJ,55,0.0069,INTJ,0,0.0075,0.0069,0.9856
claude-sonnet-4-6,memory,flat,789,ISFJ,56,0.9953,ISFJ,1,0.0022,0.9953,0.0025
claude-sonnet-4-6,memory,flat,789,ISFJ,57,0.2618,ENTJ,0,0.5555,0.2618,0.1827
claude-sonnet-4-6,memory,flat,789,ISFJ,58,0.8828,ISFJ,1,0.1082,0.8828,0.009
claude-sonnet-4-6,memory,flat,789,ISFJ,59,0.865,ISFJ,1,0.1263,0.865,0.0087
claude-sonnet-4-6,memory,flat,789,ISFJ,60,0.9863,ISFJ,1,0.0086,0.9863,0.0051
claude-sonnet-4-6,memory,flat,789,ISFJ,61,0.0764,ENTJ,0,0.5896,0.0764,0.334
claude-sonnet-4-6,memory,flat,789,ISFJ,62,0.9949,ISFJ,1,0.0029,0.9949,0.0022
claude-sonnet-4-6,memory,flat,789,ISFJ,63,0.365,ENTJ,0,0.6259,0.365,0.009
claude-sonnet-4-6,memory,flat,789,ISFJ,64,0.8459,ISFJ,1,0.1312,0.8459,0.0229
claude-sonnet-4-6,memory,flat,789,ISFJ,65,0.7831,ISFJ,1,0.0253,0.7831,0.1916
claude-sonnet-4-6,memory,flat,789,ISFJ,66,0.1946,INTJ,0,0.2869,0.1946,0.5185
claude-sonnet-4-6,memory,flat,789,ISFJ,67,0.9955,ISFJ,1,0.0018,0.9955,0.0027
claude-sonnet-4-6,memory,flat,789,ISFJ,68,0.9677,ISFJ,1,0.0033,0.9677,0.029
claude-sonnet-4-6,memory,flat,789,ISFJ,69,0.978,ISFJ,1,0.0031,0.978,0.0189
claude-sonnet-4-6,memory,flat,789,ISFJ,70,0.1339,ENTJ,0,0.6626,0.1339,0.2035
claude-sonnet-4-6,memory,flat,789,ISFJ,71,0.7416,ISFJ,1,0.0788,0.7416,0.1796
claude-sonnet-4-6,memory,flat,789,ISFJ,72,0.8873,ISFJ,1,0.0966,0.8873,0.0161
claude-sonnet-4-6,memory,flat,789,ISFJ,73,0.9847,ISFJ,1,0.0027,0.9847,0.0126
claude-sonnet-4-6,memory,flat,789,ISFJ,74,0.0322,INTJ,0,0.0615,0.0322,0.9063
claude-sonnet-4-6,memory,flat,789,ISFJ,75,0.9262,ISFJ,1,0.0208,0.9262,0.053
claude-sonnet-4-6,memory,flat,789,ISFJ,76,0.0097,INTJ,0,0.0433,0.0097,0.947
claude-sonnet-4-6,memory,flat,789,ISFJ,77,0.9973,ISFJ,1,0.001,0.9973,0.0016
claude-sonnet-4-6,memory,flat,789,ISFJ,78,0.009,INTJ,0,0.2912,0.009,0.6998
claude-sonnet-4-6,memory,flat,789,ISFJ,79,0.2047,INTJ,0,0.1613,0.2047,0.634
claude-sonnet-4-6,memory,flat,789,ISFJ,80,0.0785,INTJ,0,0.0083,0.0785,0.9132
claude-sonnet-4-6,memory,flat,789,ISFJ,81,0.0015,ENTJ,0,0.9919,0.0015,0.0066
claude-sonnet-4-6,memory,flat,789,ISFJ,82,0.365,INTJ,0,0.0564,0.365,0.5786
claude-sonnet-4-6,memory,flat,789,ISFJ,83,0.9978,ISFJ,1,0.0012,0.9978,0.001
claude-sonnet-4-6,memory,flat,789,ISFJ,84,0.9834,ISFJ,1,0.0074,0.9834,0.0092
claude-sonnet-4-6,memory,flat,789,ISFJ,85,0.3378,INTJ,0,0.0136,0.3378,0.6485
claude-sonnet-4-6,memory,flat,789,ISFJ,86,0.1526,ENTJ,0,0.7739,0.1526,0.0735
claude-sonnet-4-6,memory,flat,789,ISFJ,87,0.9941,ISFJ,1,0.0017,0.9941,0.0042
claude-sonnet-4-6,memory,flat,789,ISFJ,88,0.9943,ISFJ,1,0.003,0.9943,0.0027
claude-sonnet-4-6,memory,flat,789,ISFJ,89,0.9952,ISFJ,1,0.0018,0.9952,0.003
claude-sonnet-4-6,memory,flat,789,ISFJ,90,0.9597,ISFJ,1,0.0093,0.9597,0.031
claude-sonnet-4-6,memory,flat,789,ISFJ,91,0.0532,ENTJ,0,0.8221,0.0532,0.1247
claude-sonnet-4-6,memory,flat,789,ISFJ,92,0.9642,ISFJ,1,0.0257,0.9642,0.0101
claude-sonnet-4-6,memory,flat,789,ISFJ,93,0.9914,ISFJ,1,0.0041,0.9914,0.0045
claude-sonnet-4-6,memory,flat,789,ISFJ,94,0.9862,ISFJ,1,0.0042,0.9862,0.0097
claude-sonnet-4-6,memory,flat,789,ISFJ,95,0.9732,ISFJ,1,0.0211,0.9732,0.0057
claude-sonnet-4-6,memory,flat,789,ISFJ,96,0.9389,ISFJ,1,0.0053,0.9389,0.0558
claude-sonnet-4-6,memory,flat,789,ISFJ,97,0.9167,ISFJ,1,0.0083,0.9167,0.075
claude-sonnet-4-6,memory,flat,789,ISFJ,98,0.0093,INTJ,0,0.0041,0.0093,0.9866
claude-sonnet-4-6,memory,flat,789,ISFJ,99,0.9928,ISFJ,1,0.0037,0.9928,0.0035
claude-sonnet-4-6,memory,flat,789,ISFJ,100,0.3732,ISFJ,1,0.2981,0.3732,0.3287
claude-sonnet-4-6,memory,flat,789,ISFJ,101,0.9632,ISFJ,1,0.0297,0.9632,0.0072
claude-sonnet-4-6,memory,flat,789,ISFJ,102,0.0016,ENTJ,0,0.9954,0.0016,0.003
claude-sonnet-4-6,memory,flat,789,ISFJ,103,0.7868,ISFJ,1,0.1841,0.7868,0.0291
claude-sonnet-4-6,memory,flat,789,ISFJ,104,0.7411,ISFJ,1,0.0091,0.7411,0.2498
claude-sonnet-4-6,memory,flat,789,ISFJ,105,0.4528,ISFJ,1,0.4241,0.4528,0.1231
claude-sonnet-4-6,memory,flat,789,ISFJ,106,0.992,ISFJ,1,0.0046,0.992,0.0034
claude-sonnet-4-6,memory,flat,789,ISFJ,107,0.9869,ISFJ,1,0.0078,0.9869,0.0053
claude-sonnet-4-6,memory,flat,789,ISFJ,108,0.9589,ISFJ,1,0.0305,0.9589,0.0107
claude-sonnet-4-6,memory,flat,789,ISFJ,109,0.5177,ISFJ,1,0.3353,0.5177,0.147
claude-sonnet-4-6,memory,flat,789,ISFJ,110,0.952,ISFJ,1,0.0412,0.952,0.0069
claude-sonnet-4-6,memory,flat,789,ISFJ,111,0.9842,ISFJ,1,0.012,0.9842,0.0038
claude-sonnet-4-6,memory,flat,789,ISFJ,112,0.989,ISFJ,1,0.0018,0.989,0.0092
claude-sonnet-4-6,memory,flat,789,ISFJ,113,0.8571,ISFJ,1,0.0048,0.8571,0.1382
claude-sonnet-4-6,memory,flat,789,ISFJ,114,0.9922,ISFJ,1,0.0031,0.9922,0.0047
claude-sonnet-4-6,memory,flat,789,ISFJ,115,0.0697,INTJ,0,0.2379,0.0697,0.6924
claude-sonnet-4-6,memory,flat,789,ISFJ,116,0.9966,ISFJ,1,0.0016,0.9966,0.0018
claude-sonnet-4-6,memory,flat,789,ISFJ,117,0.9921,ISFJ,1,0.005,0.9921,0.0028
claude-sonnet-4-6,memory,flat,789,ISFJ,118,0.0381,INTJ,0,0.2323,0.0381,0.7295
claude-sonnet-4-6,memory,flat,789,ISFJ,119,0.9959,ISFJ,1,0.0025,0.9959,0.0016
claude-sonnet-4-6,memory,flat,789,ISFJ,120,0.9909,ISFJ,1,0.0018,0.9909,0.0072
claude-sonnet-4-6,memory,flat,789,ISFJ,121,0.9062,ISFJ,1,0.0389,0.9062,0.0549
claude-sonnet-4-6,memory,flat,789,ISFJ,122,0.0738,INTJ,0,0.0284,0.0738,0.8978
claude-sonnet-4-6,memory,flat,789,ISFJ,123,0.125,INTJ,0,0.194,0.125,0.681
claude-sonnet-4-6,memory,flat,789,ISFJ,124,0.9383,ISFJ,1,0.036,0.9383,0.0257
claude-sonnet-4-6,memory,flat,789,ISFJ,125,0.7085,ISFJ,1,0.0335,0.7085,0.258
claude-sonnet-4-6,memory,flat,789,ISFJ,126,0.7672,ISFJ,1,0.0224,0.7672,0.2103
claude-sonnet-4-6,memory,flat,789,ISFJ,127,0.2111,INTJ,0,0.0187,0.2111,0.7702
claude-sonnet-4-6,memory,flat,789,ISFJ,128,0.984,ISFJ,1,0.0101,0.984,0.0059
claude-sonnet-4-6,memory,flat,789,ISFJ,129,0.1687,INTJ,0,0.2037,0.1687,0.6276
claude-sonnet-4-6,memory,flat,789,ISFJ,130,0.969,ISFJ,1,0.0129,0.969,0.0181
claude-sonnet-4-6,memory,flat,789,ISFJ,131,0.958,ISFJ,1,0.0141,0.958,0.028
claude-sonnet-4-6,memory,flat,789,ISFJ,132,0.0591,INTJ,0,0.0428,0.0591,0.8981
claude-sonnet-4-6,memory,flat,789,ISFJ,133,0.2143,INTJ,0,0.2418,0.2143,0.5439
claude-sonnet-4-6,memory,flat,789,ISFJ,134,0.0597,ENTJ,0,0.9268,0.0597,0.0135
claude-sonnet-4-6,memory,flat,789,ISFJ,135,0.0332,ENTJ,0,0.9039,0.0332,0.0629
claude-sonnet-4-6,memory,flat,789,ISFJ,136,0.9888,ISFJ,1,0.0072,0.9888,0.004
claude-sonnet-4-6,memory,flat,789,ISFJ,137,0.0807,ENTJ,0,0.6137,0.0807,0.3056
claude-sonnet-4-6,memory,flat,789,ISFJ,138,0.9224,ISFJ,1,0.0472,0.9224,0.0304
claude-sonnet-4-6,memory,flat,789,ISFJ,139,0.2057,INTJ,0,0.1395,0.2057,0.6549
claude-sonnet-4-6,memory,flat,789,ISFJ,140,0.9954,ISFJ,1,0.0028,0.9954,0.0018
claude-sonnet-4-6,memory,flat,789,ISFJ,141,0.385,ENTJ,0,0.5723,0.385,0.0426
claude-sonnet-4-6,memory,flat,789,ISFJ,142,0.9718,ISFJ,1,0.0198,0.9718,0.0084
claude-sonnet-4-6,memory,flat,789,ISFJ,143,0.0251,INTJ,0,0.2881,0.0251,0.6868
claude-sonnet-4-6,memory,flat,789,ISFJ,144,0.8513,ISFJ,1,0.1316,0.8513,0.0171
claude-sonnet-4-6,memory,flat,789,ISFJ,145,0.147,INTJ,0,0.2894,0.147,0.5636
claude-sonnet-4-6,memory,flat,789,ISFJ,146,0.2891,INTJ,0,0.052,0.2891,0.6589
claude-sonnet-4-6,memory,flat,789,ISFJ,147,0.9897,ISFJ,1,0.0065,0.9897,0.0039
claude-sonnet-4-6,memory,flat,789,ISFJ,148,0.9947,ISFJ,1,0.0034,0.9947,0.0018
claude-sonnet-4-6,memory,flat,789,ISFJ,149,0.9966,ISFJ,1,0.0016,0.9966,0.0018
claude-sonnet-4-6,memory,flat,789,ISFJ,150,0.1125,INTJ,0,0.0226,0.1125,0.8649
