file,model,persona,arm,scenario,seed,start_design,T,theta,half_width,theta_labels,mcr,mcr_B,mcr_D,coverage,n_resolvable,oracle_switches,share_target_lo,share_target_hi,share_agent_outside,mcr_window,mcr_window_B,mcr_window_D,window_switches,band_mas_v2_key,mean_cash_share,return_pct,mdd_pct,turnover,mcr_v2_0.05,coverage_v2_0.05
results_v2_pilot\main\gemini-2.5-flash\bull_trap\seed42\gemini-2.5-flash__ENTJ__memory__bull_trap__seed42__rep0.csv,gemini-2.5-flash,ENTJ,memory,bull_trap,42,target,200,0.08,0.1,grid,0.22386363636363632,0.13636363636363635,0.08750000000000001,0.88,176,1,0.39204545454545453,0.6079545454545454,0.17045454545454544,0.21500000000000002,0.12000000000000002,0.095,1,0.12,0.15,206.0497784396669,-20.49945593254766,16.005384067683927,0.21630434782608698,0.92
results_v2_pilot\main\gemini-2.5-flash\bull_trap\seed42\gemini-2.5-flash__ENTJ__memory__bull_trap__seed42__rep0.csv,gemini-2.5-flash,ENTJ,memory,bull_trap,42,target,200,0.12,0.1,grid,0.23636363636363633,0.14545454545454548,0.09090909090909091,0.825,165,1,0.36363636363636365,0.6363636363636364,0.18181818181818182,0.21500000000000002,0.12000000000000002,0.095,1,0.12,0.15,206.0497784396669,-20.49945593254766,16.005384067683927,0.21630434782608698,0.92
results_v2_pilot\main\gemini-2.5-flash\bull_trap\seed42\gemini-2.5-flash__ENTJ__memory__bull_trap__seed42__rep0.csv,gemini-2.5-flash,ENTJ,memory,bull_trap,42,target,200,0.2,0.1,grid|theta_info_calm,0.2391608391608392,0.1398601398601399,0.0993006993006993,0.715,143,1,0.32867132867132864,0.6713286713286714,0.17482517482517482,0.24571428571428575,0.13714285714285718,0.10857142857142858,1,0.12,0.15,206.0497784396669,-20.49945593254766,16.005384067683927,0.21630434782608698,0.92
results_v2_pilot\main\gemini-2.5-flash\bull_trap\seed42\gemini-2.5-flash__ENTJ__memory__bull_trap__seed42__rep0.csv,gemini-2.5-flash,ENTJ,memory,bull_trap,42,target,200,0.002,0.15,theta_cost,0.24100000000000002,0.1125,0.1285,1.0,200,5,0.42,0.58,0.15,0.25,0.1125,0.13749999999999998,1,0.12,0.15,206.0497784396669,-20.49945593254766,16.005384067683927,0.21630434782608698,0.92
results_v2_pilot\main\gemini-2.5-flash\bull_trap\seed42\gemini-2.5-flash__ENTJ__memory__bull_trap__seed42__rep0.csv,gemini-2.5-flash,ENTJ,memory,bull_trap,42,target,200,0.03,0.15,grid,0.24578947368421053,0.11842105263157894,0.12736842105263158,0.95,190,1,0.41578947368421054,0.5842105263157895,0.15789473684210525,0.25,0.1125,0.13749999999999998,1,0.12,0.15,206.0497784396669,-20.49945593254766,16.005384067683927,0.21630434782608698,0.92
results_v2_pilot\main\gemini-2.5-flash\bull_trap\seed42\gemini-2.5-flash__ENTJ__memory__bull_trap__seed42__rep0.csv,gemini-2.5-flash,ENTJ,memory,bull_trap,42,target,200,0.032791,0.15,theta_cost_one_day,0.24578947368421053,0.11842105263157894,0.12736842105263158,0.95,190,1,0.41578947368421054,0.5842105263157895,0.15789473684210525,0.25,0.1125,0.13749999999999998,1,0.12,0.15,206.0497784396669,-20.49945593254766,16.005384067683927,0.21630434782608698,0.92
results_v2_pilot\main\gemini-2.5-flash\bull_trap\seed42\gemini-2.5-flash__ENTJ__memory__bull_trap__seed42__rep0.csv,gemini-2.5-flash,ENTJ,memory,bull_trap,42,target,200,0.046321,0.15,theta_var,0.25,0.12162162162162163,0.12837837837837837,0.925,185,1,0.40540540540540543,0.5945945945945946,0.16216216216216217,0.25,0.1125,0.13749999999999998,1,0.12,0.15,206.0497784396669,-20.49945593254766,16.005384067683927,0.21630434782608698,0.92
results_v2_pilot\main\gemini-2.5-flash\bull_trap\seed42\gemini-2.5-flash__ENTJ__memory__bull_trap__seed42__rep0.csv,gemini-2.5-flash,ENTJ,memory,bull_trap,42,target,200,0.05,0.15,grid|theta_info_all,0.25,0.12228260869565218,0.12771739130434784,0.92,184,1,0.4076086956521739,0.592391304347826,0.16304347826086957,0.25,0.1125,0.13749999999999998,1,0.12,0.15,206.0497784396669,-20.49945593254766,16.005384067683927,0.21630434782608698,0.92
results_v2_pilot\main\gemini-2.5-flash\bull_trap\seed42\gemini-2.5-flash__ENTJ__memory__bull_trap__seed42__rep0.csv,gemini-2.5-flash,ENTJ,memory,bull_trap,42,target,200,0.065609,0.15,theta_var_stationary,0.25446927374301676,0.12569832402234637,0.12877094972067038,0.895,179,1,0.39664804469273746,0.6033519553072626,0.16759776536312848,0.25,0.1125,0.13749999999999998,1,0.12,0.15,206.0497784396669,-20.49945593254766,16.005384067683927,0.21630434782608698,0.92
results_v2_pilot\main\gemini-2.5-flash\bull_trap\seed42\gemini-2.5-flash__ENTJ__memory__bull_trap__seed42__rep0.csv,gemini-2.5-flash,ENTJ,memory,bull_trap,42,target,200,0.08,0.15,grid,0.25681818181818183,0.1278409090909091,0.12897727272727272,0.88,176,1,0.39204545454545453,0.6079545454545454,0.17045454545454544,0.25,0.1125,0.13749999999999998,1,0.12,0.15,206.0497784396669,-20.49945593254766,16.005384067683927,0.21630434782608698,0.92
results_v2_pilot\main\gemini-2.5-flash\bull_trap\seed42\gemini-2.5-flash__ENTJ__memory__bull_trap__seed42__rep0.csv,gemini-2.5-flash,ENTJ,memory,bull_trap,42,target,200,0.12,0.15,grid,0.2681818181818182,0.13636363636363635,0.1318181818181818,0.825,165,1,0.36363636363636365,0.6363636363636364,0.18181818181818182,0.25,0.1125,0.13749999999999998,1,0.12,0.15,206.0497784396669,-20.49945593254766,16.005384067683927,0.21630434782608698,0.92
results_v2_pilot\main\gemini-2.5-flash\bull_trap\seed42\gemini-2.5-flash__ENTJ__memory__bull_trap__seed42__rep0.csv,gemini-2.5-flash,ENTJ,memory,bull_trap,42,target,200,0.2,0.15,grid|theta_info_calm,0.2716783216783217,0.13111888111888112,0.14055944055944056,0.715,143,1,0.32867132867132864,0.6713286713286714,0.17482517482517482,0.2785714285714286,0.1285714285714286,0.15,1,0.12,0.15,206.0497784396669,-20.49945593254766,16.005384067683927,0.21630434782608698,0.92
results_v2_pilot\main\gemini-2.5-flash\bull_trap\seed42\gemini-2.5-flash__ENTJ__placebo_directive__bull_trap__seed42__rep0.csv,gemini-2.5-flash,ENTJ,placebo_directive,bull_trap,42,target,200,0.002,0.05,theta_cost,0.228716477559605,0.2027147386157775,0.02600173894382754,1.0,200,5,0.42,0.58,0.93,0.23221715769119955,0.2027147386157775,0.029502419075422052,1,0.16325150055395507,0.23727906770119375,218.49742346478277,-6.797934875084833,28.709382088855975,0.22506877384748758,0.92
results_v2_pilot\main\gemini-2.5-flash\bull_trap\seed42\gemini-2.5-flash__ENTJ__placebo_directive__bull_trap__seed42__rep0.csv,gemini-2.5-flash,ENTJ,placebo_directive,bull_trap,42,target,200,0.03,0.05,grid,0.23638040098028473,0.2119047651925224,0.024475635787762347,0.95,190,1,0.41578947368421054,0.5842105263157895,0.9315789473684211,0.23206224966608147,0.20297631229687202,0.029085937369209447,1,0.16325150055395507,0.23727906770119375,218.49742346478277,-6.797934875084833,28.709382088855975,0.22506877384748758,0.92
results_v2_pilot\main\gemini-2.5-flash\bull_trap\seed42\gemini-2.5-flash__ENTJ__placebo_directive__bull_trap__seed42__rep0.csv,gemini-2.5-flash,ENTJ,placebo_directive,bull_trap,42,target,200,0.032791,0.05,theta_cost_one_day,0.23638040098028473,0.2119047651925224,0.024475635787762347,0.95,190,1,0.41578947368421054,0.5842105263157895,0.9315789473684211,0.23206224966608147,0.20297631229687202,0.029085937369209447,1,0.16325150055395507,0.23727906770119375,218.49742346478277,-6.797934875084833,28.709382088855975,0.22506877384748758,0.92
results_v2_pilot\main\gemini-2.5-flash\bull_trap\seed42\gemini-2.5-flash__ENTJ__placebo_directive__bull_trap__seed42__rep0.csv,gemini-2.5-flash,ENTJ,placebo_directive,bull_trap,42,target,200,0.046321,0.05,theta_var,0.24141745027839856,0.21709087837610155,0.024326571902297076,0.925,185,1,0.40540540540540543,0.5945945945945946,0.9351351351351351,0.2326860494408366,0.20380863291433593,0.02887741652650064,1,0.16325150055395507,0.23727906770119375,218.49742346478277,-6.797934875084833,28.709382088855975,0.22506877384748758,0.92
results_v2_pilot\main\gemini-2.5-flash\bull_trap\seed42\gemini-2.5-flash__ENTJ__placebo_directive__bull_trap__seed42__rep0.csv,gemini-2.5-flash,ENTJ,placebo_directive,bull_trap,42,target,200,0.05,0.05,grid|theta_info_all,0.2419142842473029,0.21799898097597165,0.0239153032713313,0.92,184,1,0.4076086956521739,0.592391304347826,0.9347826086956522,0.2323388101692288,0.20366966447293633,0.028669145696292465,1,0.16325150055395507,0.23727906770119375,218.49742346478277,-6.797934875084833,28.709382088855975,0.22506877384748758,0.92
results_v2_pilot\main\gemini-2.5-flash\bull_trap\seed42\gemini-2.5-flash__ENTJ__placebo_directive__bull_trap__seed42__rep0.csv,gemini-2.5-flash,ENTJ,placebo_directive,bull_trap,42,target,200,0.065609,0.05,theta_var_stationary,0.24671635922627785,0.2226916899417809,0.02402466928449698,0.895,179,1,0.39664804469273746,0.6033519553072626,0.9329608938547486,0.23179047487228577,0.20328651533708708,0.028503959535198693,1,0.16325150055395507,0.23727906770119375,218.49742346478277,-6.797934875084833,28.709382088855975,0.22506877384748758,0.92
results_v2_pilot\main\gemini-2.5-flash\bull_trap\seed42\gemini-2.5-flash__ENTJ__placebo_directive__bull_trap__seed42__rep0.csv,gemini-2.5-flash,ENTJ,placebo_directive,bull_trap,42,target,200,0.08,0.05,grid,0.2495012971676349,0.22563529829306128,0.023865998874573635,0.88,176,1,0.39204545454545453,0.6079545454545454,0.9318181818181818,0.23115722346283782,0.20292538465695253,0.028231838805885288,1,0.16325150055395507,0.23727906770119375,218.49742346478277,-6.797934875084833,28.709382088855975,0.22506877384748758,0.92
results_v2_pilot\main\gemini-2.5-flash\bull_trap\seed42\gemini-2.5-flash__ENTJ__placebo_directive__bull_trap__seed42__rep0.csv,gemini-2.5-flash,ENTJ,placebo_directive,bull_trap,42,target,200,0.12,0.05,grid,0.2621952919005793,0.23825310520860912,0.02394218669197013,0.825,165,1,0.36363636363636365,0.6363636363636364,0.9333333333333333,0.22991082788897732,0.20278296133997556,0.027127866549001768,1,0.16325150055395507,0.23727906770119375,218.49742346478277,-6.797934875084833,28.709382088855975,0.22506877384748758,0.92
results_v2_pilot\main\gemini-2.5-flash\bull_trap\seed42\gemini-2.5-flash__ENTJ__placebo_directive__bull_trap__seed42__rep0.csv,gemini-2.5-flash,ENTJ,placebo_directive,bull_trap,42,target,200,0.2,0.05,grid|theta_info_calm,0.26525986774031823,0.2404314705083247,0.024828397231993506,0.715,143,1,0.32867132867132864,0.6713286713286714,0.9370629370629371,0.2487144353114735,0.22842608785904453,0.020288347452428978,1,0.16325150055395507,0.23727906770119375,218.49742346478277,-6.797934875084833,28.709382088855975,0.22506877384748758,0.92
results_v2_pilot\main\gemini-2.5-flash\bull_trap\seed42\gemini-2.5-flash__ENTJ__placebo_directive__bull_trap__seed42__rep0.csv,gemini-2.5-flash,ENTJ,placebo_directive,bull_trap,42,target,200,0.002,0.1,theta_cost,0.2159139076054324,0.16325150055395507,0.0526624070514773,1.0,200,5,0.42,0.58,0.275,0.2207192881233695,0.16325150055395513,0.057467787569414355,1,0.16325150055395507,0.23727906770119375,218.49742346478277,-6.797934875084833,28.709382088855975,0.22506877384748758,0.92
results_v2_pilot\main\gemini-2.5-flash\bull_trap\seed42\gemini-2.5-flash__ENTJ__placebo_directive__bull_trap__seed42__rep0.csv,gemini-2.5-flash,ENTJ,placebo_directive,bull_trap,42,target,200,0.03,0.1,grid,0.22111850788782692,0.17184368479363696,0.0492748230941901,0.95,190,1,0.41578947368421054,0.5842105263157895,0.2894736842105263,0.22023158015159008,0.16325150055395513,0.056980079597634965,1,0.16325150055395507,0.23727906770119375,218.49742346478277,-6.797934875084833,28.709382088855975,0.22506877384748758,0.92
results_v2_pilot\main\gemini-2.5-flash\bull_trap\seed42\gemini-2.5-flash__ENTJ__placebo_directive__bull_trap__seed42__rep0.csv,gemini-2.5-flash,ENTJ,placebo_directive,bull_trap,42,target,200,0.032791,0.1,theta_cost_one_day,0.22111850788782692,0.17184368479363696,0.0492748230941901,0.95,190,1,0.41578947368421054,0.5842105263157895,0.2894736842105263,0.22023158015159008,0.16325150055395513,0.056980079597634965,1,0.16325150055395507,0.23727906770119375,218.49742346478277,-6.797934875084833,28.709382088855975,0.22506877384748758,0.92
results_v2_pilot\main\gemini-2.5-flash\bull_trap\seed42\gemini-2.5-flash__ENTJ__placebo_directive__bull_trap__seed42__rep0.csv,gemini-2.5-flash,ENTJ,placebo_directive,bull_trap,42,target,200,0.046321,0.1,theta_var,0.22493326696182545,0.17648810870697845,0.048445158254847014,0.925,185,1,0.40540540540540543,0.5945945945945946,0.2972972972972973,0.22043937999301855,0.16325150055395513,0.05718787943906341,1,0.16325150055395507,0.23727906770119375,218.49742346478277,-6.797934875084833,28.709382088855975,0.22506877384748758,0.92
results_v2_pilot\main\gemini-2.5-flash\bull_trap\seed42\gemini-2.5-flash__ENTJ__placebo_directive__bull_trap__seed42__rep0.csv,gemini-2.5-flash,ENTJ,placebo_directive,bull_trap,42,target,200,0.05,0.1,grid|theta_info_all,0.22506877384748758,0.17744728321082073,0.04762149063666684,0.92,184,1,0.4076086956521739,0.592391304347826,0.29891304347826086,0.21995347407696852,0.16325150055395513,0.05670197352301339,1,0.16325150055395507,0.23727906770119375,218.49742346478277,-6.797934875084833,28.709382088855975,0.22506877384748758,0.92
results_v2_pilot\main\gemini-2.5-flash\bull_trap\seed42\gemini-2.5-flash__ENTJ__placebo_directive__bull_trap__seed42__rep0.csv,gemini-2.5-flash,ENTJ,placebo_directive,bull_trap,42,target,200,0.065609,0.1,theta_var_stationary,0.23023829267004303,0.18240391123346938,0.04783438143657373,0.895,179,1,0.39664804469273746,0.6033519553072626,0.30726256983240224,0.21965068264267218,0.16325150055395513,0.056399182088717054,1,0.16325150055395507,0.23727906770119375,218.49742346478277,-6.797934875084833,28.709382088855975,0.22506877384748758,0.92
results_v2_pilot\main\gemini-2.5-flash\bull_trap\seed42\gemini-2.5-flash__ENTJ__placebo_directive__bull_trap__seed42__rep0.csv,gemini-2.5-flash,ENTJ,placebo_directive,bull_trap,42,target,200,0.08,0.1,grid,0.23302644538600975,0.18551306881131258,0.04751337657469715,0.88,176,1,0.39204545454545453,0.6079545454545454,0.3125,0.2190701512104267,0.16325150055395513,0.05581865065647157,1,0.16325150055395507,0.23727906770119375,218.49742346478277,-6.797934875084833,28.709382088855975,0.22506877384748758,0.92
results_v2_pilot\main\gemini-2.5-flash\bull_trap\seed42\gemini-2.5-flash__ENTJ__placebo_directive__bull_trap__seed42__rep0.csv,gemini-2.5-flash,ENTJ,placebo_directive,bull_trap,42,target,200,0.12,0.1,grid,0.24492575472937025,0.19788060673206675,0.04704514799730357,0.825,165,1,0.36363636363636365,0.6363636363636364,0.3333333333333333,0.21596606984470695,0.16325150055395513,0.05271456929075183,1,0.16325150055395507,0.23727906770119375,218.49742346478277,-6.797934875084833,28.709382088855975,0.22506877384748758,0.92
results_v2_pilot\main\gemini-2.5-flash\bull_trap\seed42\gemini-2.5-flash__ENTJ__placebo_directive__bull_trap__seed42__rep0.csv,gemini-2.5-flash,ENTJ,placebo_directive,bull_trap,42,target,200,0.2,0.1,grid|theta_info_calm,0.24925011291391633,0.20035174902651065,0.048898363887405726,0.715,143,1,0.32867132867132864,0.6713286713286714,0.34965034965034963,0.22657086316598665,0.1865731434902344,0.03999771967575223,1,0.16325150055395507,0.23727906770119375,218.49742346478277,-6.797934875084833,28.709382088855975,0.22506877384748758,0.92
results_v2_pilot\main\gemini-2.5-flash\bull_trap\seed42\gemini-2.5-flash__ENTJ__placebo_directive__bull_trap__seed42__rep0.csv,gemini-2.5-flash,ENTJ,placebo_directive,bull_trap,42,target,200,0.002,0.15,theta_cost,0.23841763215870762,0.14950336283059273,0.08891426932811494,1.0,200,5,0.42,0.58,0.255,0.24322301267664473,0.14950336283059273,0.093719649846052,1,0.16325150055395507,0.23727906770119375,218.49742346478277,-6.797934875084833,28.709382088855975,0.22506877384748758,0.92
results_v2_pilot\main\gemini-2.5-flash\bull_trap\seed42\gemini-2.5-flash__ENTJ__placebo_directive__bull_trap__seed42__rep0.csv,gemini-2.5-flash,ENTJ,placebo_directive,bull_trap,42,target,200,0.03,0.15,grid,0.24217506004916944,0.15737196087430816,0.08480309917486129,0.95,190,1,0.41578947368421054,0.5842105263157895,0.26842105263157895,0.24273530470486532,0.14950336283059273,0.0932319418742726,1,0.16325150055395507,0.23727906770119375,218.49742346478277,-6.797934875084833,28.709382088855975,0.22506877384748758,0.92
results_v2_pilot\main\gemini-2.5-flash\bull_trap\seed42\gemini-2.5-flash__ENTJ__placebo_directive__bull_trap__seed42__rep0.csv,gemini-2.5-flash,ENTJ,placebo_directive,bull_trap,42,target,200,0.032791,0.15,theta_cost_one_day,0.24217506004916944,0.15737196087430816,0.08480309917486129,0.95,190,1,0.41578947368421054,0.5842105263157895,0.26842105263157895,0.24273530470486532,0.14950336283059273,0.0932319418742726,1,0.16325150055395507,0.23727906770119375,218.49742346478277,-6.797934875084833,28.709382088855975,0.22506877384748758,0.92
results_v2_pilot\main\gemini-2.5-flash\bull_trap\seed42\gemini-2.5-flash__ENTJ__placebo_directive__bull_trap__seed42__rep0.csv,gemini-2.5-flash,ENTJ,placebo_directive,bull_trap,42,target,200,0.046321,0.15,theta_var,0.24520756377617717,0.1616252571141543,0.08358230666202283,0.925,185,1,0.40540540540540543,0.5945945945945946,0.2756756756756757,0.24294310454629378,0.14950336283059273,0.09343974171570105,1,0.16325150055395507,0.23727906770119375,218.49742346478277,-6.797934875084833,28.709382088855975,0.22506877384748758,0.92
results_v2_pilot\main\gemini-2.5-flash\bull_trap\seed42\gemini-2.5-flash__ENTJ__placebo_directive__bull_trap__seed42__rep0.csv,gemini-2.5-flash,ENTJ,placebo_directive,bull_trap,42,target,200,0.05,0.15,grid|theta_info_all,0.24518151792713463,0.16250365525064428,0.08267786267649035,0.92,184,1,0.4076086956521739,0.592391304347826,0.27717391304347827,0.24245719863024376,0.14950336283059273,0.09295383579965102,1,0.16325150055395507,0.23727906770119375,218.49742346478277,-6.797934875084833,28.709382088855975,0.22506877384748758,0.92
results_v2_pilot\main\gemini-2.5-flash\bull_trap\seed42\gemini-2.5-flash__ENTJ__placebo_directive__bull_trap__seed42__rep0.csv,gemini-2.5-flash,ENTJ,placebo_directive,bull_trap,42,target,200,0.065609,0.15,theta_var_stationary,0.2495161971988423,0.16704286349786895,0.08247333370097332,0.895,179,1,0.39664804469273746,0.6033519553072626,0.2849162011173184,0.2421544071959474,0.14950336283059273,0.09265104436535469,1,0.16325150055395507,0.23727906770119375,218.49742346478277,-6.797934875084833,28.709382088855975,0.22506877384748758,0.92
results_v2_pilot\main\gemini-2.5-flash\bull_trap\seed42\gemini-2.5-flash__ENTJ__placebo_directive__bull_trap__seed42__rep0.csv,gemini-2.5-flash,ENTJ,placebo_directive,bull_trap,42,target,200,0.08,0.15,grid,0.2517806778329134,0.16989018503476447,0.081890492798149,0.88,176,1,0.39204545454545453,0.6079545454545454,0.2897727272727273,0.24157387576370193,0.14950336283059273,0.0920705129331092,1,0.16325150055395507,0.23727906770119375,218.49742346478277,-6.797934875084833,28.709382088855975,0.22506877384748758,0.92
results_v2_pilot\main\gemini-2.5-flash\bull_trap\seed42\gemini-2.5-flash__ENTJ__placebo_directive__bull_trap__seed42__rep0.csv,gemini-2.5-flash,ENTJ,placebo_directive,bull_trap,42,target,200,0.12,0.15,grid,0.26159693600606765,0.18121619737041544,0.08038073863565222,0.825,165,1,0.36363636363636365,0.6363636363636364,0.3090909090909091,0.2384697943979822,0.14950336283059273,0.08896643156738945,1,0.16325150055395507,0.23727906770119375,218.49742346478277,-6.797934875084833,28.709382088855975,0.22506877384748758,0.92
results_v2_pilot\main\gemini-2.5-flash\bull_trap\seed42\gemini-2.5-flash__ENTJ__placebo_directive__bull_trap__seed42__rep0.csv,gemini-2.5-flash,ENTJ,placebo_directive,bull_trap,42,target,200,0.2,0.15,grid|theta_info_calm,0.2642902871143013,0.1828718361267031,0.08141845098759821,0.715,143,1,0.32867132867132864,0.6713286713286714,0.32167832167832167,0.24514654836972977,0.17086098609210598,0.07428556227762381,1,0.16325150055395507,0.23727906770119375,218.49742346478277,-6.797934875084833,28.709382088855975,0.22506877384748758,0.92
results_v2_pilot\main\gemini-2.5-flash\bull_trap\seed42\gemini-2.5-flash__ENTJ__static__bull_trap__seed42__rep0.csv,gemini-2.5-flash,ENTJ,static,bull_trap,42,target,200,0.002,0.05,theta_cost,0.23367529527993114,0.20912206720763785,0.02455322807229328,1.0,200,5,0.42,0.58,0.9,0.2351773066220338,0.20912206720763787,0.026055239414395893,1,0.17158822503275015,0.2584947675680279,213.98606242956944,-10.315405660877508,41.96731734780048,0.22942075609321017,0.92
results_v2_pilot\main\gemini-2.5-flash\bull_trap\seed42\gemini-2.5-flash__ENTJ__static__bull_trap__seed42__rep0.csv,gemini-2.5-flash,ENTJ,static,bull_trap,42,target,200,0.03,0.05,grid,0.240474607360416,0.2176809612241188,0.02279364613629722,0.95,190,1,0.41578947368421054,0.5842105263157895,0.9105263157894737,0.2359050474857328,0.20825028457729378,0.027654762908439018,1,0.17158822503275015,0.2584947675680279,213.98606242956944,-10.315405660877508,41.96731734780048,0.22942075609321017,0.92
results_v2_pilot\main\gemini-2.5-flash\bull_trap\seed42\gemini-2.5-flash__ENTJ__static__bull_trap__seed42__rep0.csv,gemini-2.5-flash,ENTJ,static,bull_trap,42,target,200,0.032791,0.05,theta_cost_one_day,0.240474607360416,0.2176809612241188,0.02279364613629722,0.95,190,1,0.41578947368421054,0.5842105263157895,0.9105263157894737,0.2359050474857328,0.20825028457729378,0.027654762908439018,1,0.17158822503275015,0.2584947675680279,213.98606242956944,-10.315405660877508,41.96731734780048,0.22942075609321017,0.92
results_v2_pilot\main\gemini-2.5-flash\bull_trap\seed42\gemini-2.5-flash__ENTJ__static__bull_trap__seed42__rep0.csv,gemini-2.5-flash,ENTJ,static,bull_trap,42,target,200,0.046321,0.05,theta_var,0.2453247194659023,0.22272559639483971,0.02259912307106262,0.925,185,1,0.40540540540540543,0.5945945945945946,0.9135135135135135,0.2357822943019368,0.20812765760105478,0.027654636700882015,1,0.17158822503275015,0.2584947675680279,213.98606242956944,-10.315405660877508,41.96731734780048,0.22942075609321017,0.92
results_v2_pilot\main\gemini-2.5-flash\bull_trap\seed42\gemini-2.5-flash__ENTJ__static__bull_trap__seed42__rep0.csv,gemini-2.5-flash,ENTJ,static,bull_trap,42,target,200,0.05,0.05,grid|theta_info_all,0.24586939283273465,0.22369092670150317,0.022178466131231436,0.92,184,1,0.4076086956521739,0.592391304347826,0.9130434782608695,0.23540712157940358,0.2078912908303458,0.027515830749057776,1,0.17158822503275015,0.2584947675680279,213.98606242956944,-10.315405660877508,41.96731734780048,0.22942075609321017,0.92
results_v2_pilot\main\gemini-2.5-flash\bull_trap\seed42\gemini-2.5-flash__ENTJ__static__bull_trap__seed42__rep0.csv,gemini-2.5-flash,ENTJ,static,bull_trap,42,target,200,0.065609,0.05,theta_var_stationary,0.2509486858438909,0.22926767174932003,0.021681014094570912,0.895,179,1,0.39664804469273746,0.6033519553072626,0.9162011173184358,0.23532446969118873,0.20819619977984427,0.027128269911344455,1,0.17158822503275015,0.2584947675680279,213.98606242956944,-10.315405660877508,41.96731734780048,0.22942075609321017,0.92
results_v2_pilot\main\gemini-2.5-flash\bull_trap\seed42\gemini-2.5-flash__ENTJ__static__bull_trap__seed42__rep0.csv,gemini-2.5-flash,ENTJ,static,bull_trap,42,target,200,0.08,0.05,grid,0.25383295423601016,0.2326345200179392,0.021198434218070977,0.88,176,1,0.39204545454545453,0.6079545454545454,0.9204545454545454,0.2348916188885813,0.2081273136405283,0.026764305248052997,1,0.17158822503275015,0.2584947675680279,213.98606242956944,-10.315405660877508,41.96731734780048,0.22942075609321017,0.92
results_v2_pilot\main\gemini-2.5-flash\bull_trap\seed42\gemini-2.5-flash__ENTJ__static__bull_trap__seed42__rep0.csv,gemini-2.5-flash,ENTJ,static,bull_trap,42,target,200,0.12,0.05,grid,0.2644800802777891,0.24429265953608914,0.020187420741699953,0.825,165,1,0.36363636363636365,0.6363636363636364,0.9151515151515152,0.2315279765425891,0.20649766924431184,0.025030307298277245,1,0.17158822503275015,0.2584947675680279,213.98606242956944,-10.315405660877508,41.96731734780048,0.22942075609321017,0.92
results_v2_pilot\main\gemini-2.5-flash\bull_trap\seed42\gemini-2.5-flash__ENTJ__static__bull_trap__seed42__rep0.csv,gemini-2.5-flash,ENTJ,static,bull_trap,42,target,200,0.2,0.05,grid|theta_info_calm,0.26805875009209457,0.2479119507678896,0.020146799324204955,0.715,143,1,0.32867132867132864,0.6713286713286714,0.9090909090909091,0.24418554560144973,0.22767561702438627,0.01650992857706349,1,0.17158822503275015,0.2584947675680279,213.98606242956944,-10.315405660877508,41.96731734780048,0.22942075609321017,0.92
results_v2_pilot\main\gemini-2.5-flash\bull_trap\seed42\gemini-2.5-flash__ENTJ__static__bull_trap__seed42__rep0.csv,gemini-2.5-flash,ENTJ,static,bull_trap,42,target,200,0.002,0.1,theta_cost,0.22064094309452037,0.17158822503275015,0.049052718061770244,1.0,200,5,0.42,0.58,0.32,0.2230445608216713,0.1715882250327502,0.051456335788921094,1,0.17158822503275015,0.2584947675680279,213.98606242956944,-10.315405660877508,41.96731734780048,0.22942075609321017,0.92
results_v2_pilot\main\gemini-2.5-flash\bull_trap\seed42\gemini-2.5-flash__ENTJ__static__bull_trap__seed42__rep0.csv,gemini-2.5-flash,ENTJ,static,bull_trap,42,target,200,0.03,0.1,grid,0.22496543537945418,0.17956692624531131,0.045398509134142916,0.95,190,1,0.41578947368421054,0.5842105263157895,0.3263157894736842,0.2247723016853703,0.17058857993304583,0.05418372175232449,1,0.17158822503275015,0.2584947675680279,213.98606242956944,-10.315405660877508,41.96731734780048,0.22942075609321017,0.92
results_v2_pilot\main\gemini-2.5-flash\bull_trap\seed42\gemini-2.5-flash__ENTJ__static__bull_trap__seed42__rep0.csv,gemini-2.5-flash,ENTJ,static,bull_trap,42,target,200,0.032791,0.1,theta_cost_one_day,0.22496543537945418,0.17956692624531131,0.045398509134142916,0.95,190,1,0.41578947368421054,0.5842105263157895,0.3263157894736842,0.2247723016853703,0.17058857993304583,0.05418372175232449,1,0.17158822503275015,0.2584947675680279,213.98606242956944,-10.315405660877508,41.96731734780048,0.22942075609321017,0.92
results_v2_pilot\main\gemini-2.5-flash\bull_trap\seed42\gemini-2.5-flash__ENTJ__static__bull_trap__seed42__rep0.csv,gemini-2.5-flash,ENTJ,static,bull_trap,42,target,200,0.046321,0.1,theta_var,0.2292352645465915,0.1844200864141035,0.04481517813248796,0.925,185,1,0.40540540540540543,0.5945945945945946,0.33513513513513515,0.22464954850157431,0.17058857993304583,0.0540609685685285,1,0.17158822503275015,0.2584947675680279,213.98606242956944,-10.315405660877508,41.96731734780048,0.22942075609321017,0.92
results_v2_pilot\main\gemini-2.5-flash\bull_trap\seed42\gemini-2.5-flash__ENTJ__static__bull_trap__seed42__rep0.csv,gemini-2.5-flash,ENTJ,static,bull_trap,42,target,200,0.05,0.1,grid|theta_info_all,0.22942075609321017,0.18542236949244104,0.04399838660076911,0.92,184,1,0.4076086956521739,0.592391304347826,0.33695652173913043,0.22427437577904105,0.17058857993304583,0.053685795845995254,1,0.17158822503275015,0.2584947675680279,213.98606242956944,-10.315405660877508,41.96731734780048,0.22942075609321017,0.92
