source,model,model_col,persona,agent_type,scenario,seed,discount,path_variant,file,n_rows,n_fallback,fallback_frac,mean_cash_share,point_mas_v1,point_mas_v2,band_mas_v2,rel_mas,rg_v1,rg_v1_n,coverage_0.03,rg_0.03,rg_0.03_n,rg_action_0.03,rg_action_0.03_n,coverage_action_0.03,coverage_0.05,rg_0.05,rg_0.05_n,rg_action_0.05,rg_action_0.05_n,coverage_action_0.05,coverage_0.08,rg_0.08,rg_0.08_n,rg_action_0.08,rg_action_0.08_n,coverage_action_0.08,final_value,return_pct,max_drawdown_pct,trade_count,zero_trade,effective_trade_count,turnover,fallback_hold_rows,cash_share_day1,floor_rg_v1,ceil_rg_v1,norm_rg_v1,norm_degenerate_rg_v1,bl_always_hold_rg_v1,bl_random_rg_v1,bl_buy_day1_hold_rg_v1,bl_mco_0.05_rg_v1,floor_rg_0.03,ceil_rg_0.03,norm_rg_0.03,norm_degenerate_rg_0.03,floor_rg_0.05,ceil_rg_0.05,norm_rg_0.05,norm_degenerate_rg_0.05,bl_always_hold_rg_0.05,bl_random_rg_0.05,bl_buy_day1_hold_rg_0.05,bl_mco_0.05_rg_0.05,floor_rg_0.08,ceil_rg_0.08,norm_rg_0.08,norm_degenerate_rg_0.08,floor_rg_action_0.03,ceil_rg_action_0.03,norm_rg_action_0.03,norm_degenerate_rg_action_0.03,floor_rg_action_0.05,ceil_rg_action_0.05,norm_rg_action_0.05,norm_degenerate_rg_action_0.05,floor_rg_action_0.08,ceil_rg_action_0.08,norm_rg_action_0.08,norm_degenerate_rg_action_0.08,floor_return_pct,ceil_return_pct,norm_return_pct,norm_degenerate_return_pct,bl_always_hold_return_pct,bl_random_return_pct,bl_buy_day1_hold_return_pct,bl_mco_0.05_return_pct,floor_point_mas_v1,ceil_point_mas_v1,norm_point_mas_v1,norm_degenerate_point_mas_v1,floor_point_mas_v2,ceil_point_mas_v2,norm_point_mas_v2,norm_degenerate_point_mas_v2,floor_band_mas_v2,ceil_band_mas_v2,norm_band_mas_v2,norm_degenerate_band_mas_v2,beats_k_rg_v1,beats_n_rg_v1,beats_k_rg_0.05,beats_n_rg_0.05,beats_k_return_pct,beats_n_return_pct,beats_k_point_mas_v1,beats_n_point_mas_v1,beats_k_point_mas_v2,beats_n_point_mas_v2,beats_k_band_mas_v2,beats_n_band_mas_v2,beats_k_max_drawdown_pct,beats_n_max_drawdown_pct
april,gpt_5_4,gpt-5.4,ENTJ,static,crash,456,0.85,0,results_april/gpt_5_4_200/gpt-5.4/crash/discount0.85/seed456/ENTJ_static_crash_seed456_discount0.85.csv,200,0,0.0,0.6228649206849438,0.4228649206849438,0.5228649206849438,0.4228649206849438,0.3771350793150562,95.5,200,1.0,95.5,200,63.63636363636363,11,0.055,1.0,95.5,200,63.63636363636363,11,0.055,1.0,95.5,200,63.63636363636363,11,0.055,8228.691535460488,-17.71308464539512,-18.87196687724827,11,0,11,1.8422853611311758,0,1.0,100.0,100.0,,1,0.0,63.3,100.0,100.0,100.0,100.0,,1,100.0,100.0,,1,0.0,63.3,100.0,100.0,100.0,100.0,,1,100.0,100.0,,1,100.0,100.0,,1,100.0,100.0,,1,0.0,-40.02105755732331,,1,0.0,-19.56690673847461,-40.021057557323346,-40.02105755732331,0.8,6.938893903907228e-18,0.47141884914382026,0,0.9000000000000002,4.0939474033052645e-18,0.4190389770167292,0,0.8,0.0,0.47141884914382026,0,5,11,5.0,11,7,11,4,11,4,11,4,11,8,11
april,gpt_5_4,gpt-5.4,INTJ,memory,crash,456,0.85,0,results_april/gpt_5_4_200/gpt-5.4/crash/discount0.85/seed456/INTJ_memory_crash_seed456_discount0.85.csv,200,0,0.0,0.28675074591733907,0.26037668739449976,0.26037668739449976,0.18808450576366076,0.7132492540826609,97.5,200,1.0,97.5,200,100.0,14,0.07,1.0,97.5,200,100.0,14,0.07,1.0,97.5,200,100.0,14,0.07,6887.323073420214,-31.126769265797854,-33.94187120187362,14,0,14,0.9759983563526493,0,1.0,100.0,91.0,,1,0.0,63.3,100.0,91.0,100.0,91.0,,1,100.0,91.0,,1,0.0,63.3,100.0,91.0,100.0,91.0,,1,100.0,59.09090909090909,,1,100.0,59.09090909090909,,1,100.0,59.09090909090909,,1,0.0,-24.314274276057183,,1,0.0,-19.56690673847461,-40.021057557323346,-24.314274276057183,0.5,1.1102230246251566e-18,0.4792466252110005,0,0.5,1.1102230246251566e-18,0.4792466252110005,0,0.4,0.0,0.5297887355908482,0,8,11,8.0,11,3,11,8,11,8,11,8,11,3,11
april,gpt_5_4,gpt-5.4,INTJ,static,crash,456,0.85,0,results_april/gpt_5_4_200/gpt-5.4/crash/discount0.85/seed456/INTJ_static_crash_seed456_discount0.85.csv,200,0,0.0,0.4858186166262236,0.10801880621046589,0.10801880621046589,0.03569970547921089,0.5141813833737764,98.0,200,1.0,98.0,200,100.0,5,0.025,1.0,98.0,200,100.0,5,0.025,1.0,98.0,200,100.0,5,0.025,7879.809429782824,-21.20190570217176,-24.67301509683172,5,0,5,0.72727456,0,1.0,100.0,91.0,,1,0.0,63.3,100.0,91.0,100.0,91.0,,1,100.0,91.0,,1,0.0,63.3,100.0,91.0,100.0,91.0,,1,100.0,59.09090909090909,,1,100.0,59.09090909090909,,1,100.0,59.09090909090909,,1,0.0,-24.314274276057183,,1,0.0,-19.56690673847461,-40.021057557323346,-24.314274276057183,0.5,1.1102230246251566e-18,0.7839623875790682,0,0.5,1.1102230246251566e-18,0.7839623875790682,0,0.4,0.0,0.9107507363019729,0,8,11,8.0,11,4,11,8,11,8,11,8,11,5,11
april,gpt_5_4,gpt-5.4,ISFJ,memory,crash,456,0.85,0,results_april/gpt_5_4_200/gpt-5.4/crash/discount0.85/seed456/ISFJ_memory_crash_seed456_discount0.85.csv,200,0,0.0,1.0,0.0,0.19999999999999996,0.09999999999999996,0.0,0.0,200,1.0,0.0,200,,0,0.0,1.0,0.0,200,,0,0.0,1.0,0.0,200,,0,0.0,10000.0,0.0,0.0,0,1,0,0.0,0,1.0,100.0,91.5,,1,0.0,63.3,100.0,91.5,100.0,91.5,,1,100.0,91.5,,1,0.0,63.3,100.0,91.5,100.0,91.5,,1,100.0,50.0,,1,100.0,50.0,,1,100.0,50.0,,1,0.0,-12.08188229651414,,1,0.0,-19.56690673847461,-40.021057557323346,-12.08188229651414,1.0,0.0,1.0,0,0.8,0.0,0.7500000000000001,0,0.7,0.0,0.8571428571428572,0,0,11,0.0,11,7,11,7,11,5,11,5,11,7,11
april,gpt_5_4,gpt-5.4,ISFJ,static,crash,456,0.85,0,results_april/gpt_5_4_200/gpt-5.4/crash/discount0.85/seed456/ISFJ_static_crash_seed456_discount0.85.csv,200,0,0.0,0.7261550806071358,0.27384491939286415,0.08384491939286416,0.009094525097445095,0.27384491939286415,97.5,200,1.0,97.5,200,100.0,2,0.01,1.0,97.5,200,100.0,2,0.01,1.0,97.5,200,100.0,2,0.01,8624.308177287829,-13.756918227121714,-14.483410726870027,2,0,2,0.34,0,1.0,100.0,91.5,,1,0.0,63.3,100.0,91.5,100.0,91.5,,1,100.0,91.5,,1,0.0,63.3,100.0,91.5,100.0,91.5,,1,100.0,50.0,,1,100.0,50.0,,1,100.0,50.0,,1,0.0,-12.08188229651414,,1,0.0,-19.56690673847461,-40.021057557323346,-12.08188229651414,1.0,0.0,0.7261550806071358,0,0.8,0.0,0.8951938507589198,0,0.7,0.0,0.9870078212893642,0,8,11,8.0,11,4,11,6,11,10,11,9,11,5,11
april,gpt_5_4,gpt-5.4,ENTJ,memory,crash,789,0.85,0,results_april/gpt_5_4_200/gpt-5.4/crash/discount0.85/seed789/ENTJ_memory_crash_seed789_discount0.85.csv,200,0,0.0,0.9007227619973182,0.7024616833062709,0.8007227619973185,0.7015922226517946,0.09927723800268176,13.0,200,1.0,13.0,200,53.125,32,0.16,1.0,13.0,200,53.125,32,0.16,1.0,13.0,200,53.125,32,0.16,8881.475441648814,-11.185245583511861,-16.045490740546096,32,0,32,8.737352118121665,0,1.0,100.0,100.0,,1,0.0,63.3,100.0,100.0,100.0,100.0,,1,100.0,100.0,,1,0.0,63.3,100.0,100.0,100.0,100.0,,1,100.0,100.0,,1,100.0,100.0,,1,100.0,100.0,,1,0.0,-39.689366786140916,,1,0.0,-20.621150022647583,-39.68936678614099,-39.689366786140916,0.8,5.273559366969494e-18,0.12192289586716143,0,0.9000000000000002,3.7470027081099036e-18,0.1103080422252019,0,0.8,0.0,0.12300972168525687,0,3,11,3.0,11,8,11,3,11,3,11,3,11,8,11
april,gpt_5_4,gpt-5.4,ENTJ,static,crash,789,0.85,0,results_april/gpt_5_4_200/gpt-5.4/crash/discount0.85/seed789/ENTJ_static_crash_seed789_discount0.85.csv,200,0,0.0,0.674627023409639,0.4763339252742053,0.574627023409639,0.4754804743419222,0.3253729765903611,85.5,200,1.0,85.5,200,68.42105263157895,19,0.095,1.0,85.5,200,68.42105263157895,19,0.095,1.0,85.5,200,68.42105263157895,19,0.095,8865.757326941128,-11.342426730588723,-17.29000684559139,19,0,19,2.4276355617226035,0,1.0,100.0,100.0,,1,0.0,63.3,100.0,100.0,100.0,100.0,,1,100.0,100.0,,1,0.0,63.3,100.0,100.0,100.0,100.0,,1,100.0,100.0,,1,100.0,100.0,,1,100.0,100.0,,1,0.0,-39.689366786140916,,1,0.0,-20.621150022647583,-39.68936678614099,-39.689366786140916,0.8,5.273559366969494e-18,0.4045825934072434,0,0.9000000000000002,3.7470027081099036e-18,0.36152552954484574,0,0.8,0.0,0.4056494070725973,0,5,11,5.0,11,8,11,4,11,4,11,4,11,8,11
april,gpt_5_4,gpt-5.4,INTJ,memory,crash,789,0.85,0,results_april/gpt_5_4_200/gpt-5.4/crash/discount0.85/seed789/INTJ_memory_crash_seed789_discount0.85.csv,200,0,0.0,0.22047655668420596,0.3358124607282667,0.3358124607282667,0.2432742939678932,0.7795234433157939,96.0,200,1.0,96.0,200,100.0,17,0.085,1.0,96.0,200,100.0,17,0.085,1.0,96.0,200,100.0,17,0.085,6825.745133384405,-31.74254866615595,-42.19047077622796,17,0,17,0.9994479701699079,0,1.0,100.0,86.5,,1,0.0,63.3,100.0,86.5,100.0,86.5,,1,100.0,86.5,,1,0.0,63.3,100.0,86.5,100.0,86.5,,1,100.0,58.46153846153847,,1,100.0,58.46153846153847,,1,100.0,58.46153846153847,,1,0.0,-22.56411415303837,,1,0.0,-20.621150022647583,-39.68936678614099,-22.56411415303837,0.5,5.273559366969494e-18,0.3283750785434666,0,0.5,5.273559366969494e-18,0.3283750785434666,0,0.4,0.0,0.391814265080267,0,8,11,8.0,11,3,11,7,11,7,11,7,11,3,11
april,gpt_5_4,gpt-5.4,INTJ,static,crash,789,0.85,0,results_april/gpt_5_4_200/gpt-5.4/crash/discount0.85/seed789/INTJ_static_crash_seed789_discount0.85.csv,200,0,0.0,0.46862180133205444,0.18706980317467106,0.18706980317467106,0.10310313019228166,0.5313781986679456,93.0,200,1.0,93.0,200,100.0,7,0.035,1.0,93.0,200,100.0,7,0.035,1.0,93.0,200,100.0,7,0.035,7882.362502437654,-21.176374975623457,-30.359794482331083,7,0,7,0.83812082176,0,1.0,100.0,86.5,,1,0.0,63.3,100.0,86.5,100.0,86.5,,1,100.0,86.5,,1,0.0,63.3,100.0,86.5,100.0,86.5,,1,100.0,58.46153846153847,,1,100.0,58.46153846153847,,1,100.0,58.46153846153847,,1,0.0,-22.56411415303837,,1,0.0,-20.621150022647583,-39.68936678614099,-22.56411415303837,0.5,5.273559366969494e-18,0.6258603936506579,0,0.5,5.273559366969494e-18,0.6258603936506579,0,0.4,0.0,0.7422421745192959,0,8,11,8.0,11,4,11,8,11,8,11,8,11,4,11
april,gpt_5_4,gpt-5.4,ISFJ,memory,crash,789,0.85,0,results_april/gpt_5_4_200/gpt-5.4/crash/discount0.85/seed789/ISFJ_memory_crash_seed789_discount0.85.csv,200,0,0.0,1.0,0.0,0.19999999999999996,0.09999999999999996,0.0,0.0,200,1.0,0.0,200,,0,0.0,1.0,0.0,200,,0,0.0,1.0,0.0,200,,0,0.0,10000.0,0.0,0.0,0,1,0,0.0,0,1.0,100.0,89.0,,1,0.0,63.3,100.0,89.0,100.0,89.0,,1,100.0,89.0,,1,0.0,63.3,100.0,89.0,100.0,89.0,,1,100.0,57.692307692307686,,1,100.0,57.692307692307686,,1,100.0,57.692307692307686,,1,0.0,-10.416331343822712,,1,0.0,-20.621150022647583,-39.68936678614099,-10.416331343822712,1.0,0.0,1.0,0,0.8,0.0,0.7500000000000001,0,0.7,0.0,0.8571428571428572,0,0,11,0.0,11,7,11,8,11,6,11,6,11,8,11
april,gpt_5_4,gpt-5.4,ISFJ,static,crash,789,0.85,0,results_april/gpt_5_4_200/gpt-5.4/crash/discount0.85/seed789/ISFJ_static_crash_seed789_discount0.85.csv,200,0,0.0,0.8528018198800339,0.14719818011996608,0.05301770214264773,0.007499999999999995,0.14719818011996608,92.5,200,1.0,92.5,200,100.0,1,0.005,1.0,92.5,200,100.0,1,0.005,1.0,92.5,200,100.0,1,0.005,9221.24107898875,-7.7875892101124915,-10.225282502819056,1,0,1,0.2,0,1.0,100.0,89.0,,1,0.0,63.3,100.0,89.0,100.0,89.0,,1,100.0,89.0,,1,0.0,63.3,100.0,89.0,100.0,89.0,,1,100.0,57.692307692307686,,1,100.0,57.692307692307686,,1,100.0,57.692307692307686,,1,0.0,-10.416331343822712,,1,0.0,-20.621150022647583,-39.68936678614099,-10.416331343822712,1.0,0.0,0.8528018198800339,0,0.8,0.0,0.9337278723216904,0,0.7,0.0,0.9892857142857143,0,7,11,7.0,11,6,11,7,11,10,11,9,11,7,11
april,gpt_5_4,gpt-5.4,ENTJ,memory,crash,999,0.85,0,results_april/gpt_5_4_200/gpt-5.4/crash/discount0.85/seed999/ENTJ_memory_crash_seed999_discount0.85.csv,200,0,0.0,0.9263685567608286,0.7293278908112494,0.8263892170327932,0.7278482237860391,0.07363144323917141,9.5,200,1.0,9.5,200,56.52173913043478,23,0.115,1.0,9.5,200,56.52173913043478,23,0.115,1.0,9.5,200,56.52173913043478,23,0.115,8690.542001438385,-13.094579985616148,-16.784158661213976,23,0,23,6.3977104818316874,0,1.0,100.0,100.0,,1,0.0,63.35,100.0,100.0,100.0,100.0,,1,100.0,100.0,,1,0.0,63.35,100.0,100.0,100.0,100.0,,1,100.0,100.0,,1,100.0,100.0,,1,100.0,100.0,,1,0.0,-30.697384806973805,,1,0.0,-18.250564311137126,-30.697384806973847,-30.697384806973805,0.8,5.689893001203927e-18,0.08834013648593833,0,0.9000000000000002,4.0939474033052645e-18,0.08178975885245222,0,0.8,0.0,0.0901897202674512,0,3,11,3.0,11,8,11,3,11,3,11,3,11,8,11
april,gpt_5_4,gpt-5.4,ENTJ,static,crash,999,0.85,0,results_april/gpt_5_4_200/gpt-5.4/crash/discount0.85/seed999/ENTJ_static_crash_seed999_discount0.85.csv,200,0,0.0,0.5069947769069981,0.3072479792688887,0.4069947769069981,0.30712137808794343,0.49300522309300193,94.5,200,1.0,94.5,200,75.0,12,0.06,1.0,94.5,200,75.0,12,0.06,1.0,94.5,200,75.0,12,0.06,8634.842708321215,-13.651572916787845,-19.445128407813637,12,0,12,1.9944309629522678,0,1.0,100.0,100.0,,1,0.0,63.35,100.0,100.0,100.0,100.0,,1,100.0,100.0,,1,0.0,63.35,100.0,100.0,100.0,100.0,,1,100.0,100.0,,1,100.0,100.0,,1,100.0,100.0,,1,0.0,-30.697384806973805,,1,0.0,-18.250564311137126,-30.697384806973847,-30.697384806973805,0.8,5.689893001203927e-18,0.6159400259138892,0,0.9000000000000002,4.0939474033052645e-18,0.5477835812144467,0,0.8,0.0,0.6160982773900707,0,5,11,5.0,11,8,11,5,11,5,11,5,11,8,11
april,gpt_5_4,gpt-5.4,INTJ,memory,crash,999,0.85,0,results_april/gpt_5_4_200/gpt-5.4/crash/discount0.85/seed999/INTJ_memory_crash_seed999_discount0.85.csv,200,0,0.0,0.23484918447094863,0.3388192522358839,0.3388192522358839,0.24106419460358727,0.7651508155290513,96.0,200,1.0,96.0,200,100.0,14,0.07,1.0,96.0,200,100.0,14,0.07,1.0,96.0,200,100.0,14,0.07,7299.949079105063,-27.00050920894937,-34.44363536737611,14,0,14,0.982529165816869,0,1.0,100.0,87.0,,1,0.0,63.35,100.0,87.0,100.0,87.0,,1,100.0,87.0,,1,0.0,63.35,100.0,87.0,100.0,87.0,,1,100.0,50.943396226415096,,1,100.0,50.943396226415096,,1,100.0,50.943396226415096,,1,0.0,-16.942286444966484,,1,0.0,-18.250564311137126,-30.697384806973847,-16.942286444966484,0.5,5.551115123125783e-19,0.32236149552823223,0,0.5,5.551115123125783e-19,0.32236149552823223,0,0.4,0.0,0.39733951349103186,0,8,11,8.0,11,3,11,7,11,7,11,7,11,4,11
april,gpt_5_4,gpt-5.4,INTJ,static,crash,999,0.85,0,results_april/gpt_5_4_200/gpt-5.4/crash/discount0.85/seed999/INTJ_static_crash_seed999_discount0.85.csv,200,0,0.0,0.3119285970794445,0.23353327008383912,0.23353327008383912,0.14075242627487478,0.6880714029205555,97.5,200,1.0,97.5,200,100.0,8,0.04,1.0,97.5,200,100.0,8,0.04,1.0,97.5,200,100.0,8,0.04,7634.802907832286,-23.65197092167714,-31.182293546579267,8,0,8,0.8533828034560001,0,1.0,100.0,87.0,,1,0.0,63.35,100.0,87.0,100.0,87.0,,1,100.0,87.0,,1,0.0,63.35,100.0,87.0,100.0,87.0,,1,100.0,50.943396226415096,,1,100.0,50.943396226415096,,1,100.0,50.943396226415096,,1,0.0,-16.942286444966484,,1,0.0,-18.250564311137126,-30.697384806973847,-16.942286444966484,0.5,5.551115123125783e-19,0.5329334598323218,0,0.5,5.551115123125783e-19,0.5329334598323218,0,0.4,0.0,0.6481189343128131,0,8,11,8.0,11,3,11,8,11,8,11,8,11,4,11
april,gpt_5_4,gpt-5.4,ISFJ,memory,crash,999,0.85,0,results_april/gpt_5_4_200/gpt-5.4/crash/discount0.85/seed999/ISFJ_memory_crash_seed999_discount0.85.csv,200,0,0.0,1.0,0.0,0.19999999999999996,0.09999999999999996,0.0,0.0,200,1.0,0.0,200,,0,0.0,1.0,0.0,200,,0,0.0,1.0,0.0,200,,0,0.0,10000.0,0.0,0.0,0,1,0,0.0,0,1.0,100.0,89.0,,1,0.0,63.35,100.0,89.0,100.0,89.0,,1,100.0,89.0,,1,0.0,63.35,100.0,89.0,100.0,89.0,,1,100.0,46.34146341463415,,1,100.0,46.34146341463415,,1,100.0,46.34146341463415,,1,0.0,-7.683271472570413,,1,0.0,-18.250564311137126,-30.697384806973847,-7.683271472570413,1.0,0.0,1.0,0,0.8,0.0,0.7500000000000001,0,0.7,0.0,0.8571428571428572,0,0,11,0.0,11,8,11,8,11,6,11,6,11,8,11
april,gpt_5_4,gpt-5.4,ISFJ,static,crash,999,0.85,0,results_april/gpt_5_4_200/gpt-5.4/crash/discount0.85/seed999/ISFJ_static_crash_seed999_discount0.85.csv,200,0,0.0,0.7742189809911383,0.2257810190088617,0.040191623976310174,0.0029999999999999983,0.2257810190088617,97.0,200,1.0,97.0,200,100.0,2,0.01,1.0,97.0,200,100.0,2,0.01,1.0,97.0,200,100.0,2,0.01,8996.935608581512,-10.030643914184875,-12.04347913476045,2,0,2,0.296,0,1.0,100.0,89.0,,1,0.0,63.35,100.0,89.0,100.0,89.0,,1,100.0,89.0,,1,0.0,63.35,100.0,89.0,100.0,89.0,,1,100.0,46.34146341463415,,1,100.0,46.34146341463415,,1,100.0,46.34146341463415,,1,0.0,-7.683271472570413,,1,0.0,-18.250564311137126,-30.697384806973847,-7.683271472570413,1.0,0.0,0.7742189809911383,0,0.8,0.0,0.9497604700296123,0,0.7,0.0,0.9957142857142857,0,8,11,8.0,11,5,11,6,11,10,11,9,11,6,11
april,gpt_5_4,gpt-5.4,ENTJ,memory,crash,123,0.92,0,results_april/gpt_5_4_200/gpt-5.4/crash/discount0.92/seed123/ENTJ_memory_crash_seed123_discount0.92.csv,200,0,0.0,0.8713007345519422,0.6744004861732344,0.7713528394517168,0.6728506103625884,0.12869926544805782,15.5,200,1.0,15.5,200,51.28205128205128,39,0.195,0.96,14.583333333333334,192,47.22222222222222,36,0.18,0.615,9.75609756097561,123,21.73913043478261,23,0.115,7512.567270277839,-24.87432729722161,-27.228301448867963,39,0,39,9.788612148553876,0,1.0,100.0,100.0,,1,0.0,63.3,100.0,100.0,100.0,100.0,,1,100.0,100.0,,1,0.0,63.072916666666664,100.0,100.0,100.0,100.0,,1,100.0,100.0,,1,100.0,100.0,,1,46.03259284305841,,,1,0.0,-39.71477960242006,,1,0.0,-21.360006758327973,-39.71477960242006,-39.71477960242006,0.8,6.938893903907228e-18,0.156999392283457,0,0.9000000000000002,4.3021142204224816e-18,0.14294128949809262,0,0.8,0.0,0.15893673704676453,0,3,11,3.0,11,6,11,3,11,3,11,3,11,6,11
april,gpt_5_4,gpt-5.4,ENTJ,static,crash,123,0.92,0,results_april/gpt_5_4_200/gpt-5.4/crash/discount0.92/seed123/ENTJ_static_crash_seed123_discount0.92.csv,200,0,0.0,0.45282533304890626,0.25515744418835756,0.3528253330489063,0.2539913886186319,0.5471746669510937,96.0,200,1.0,96.0,200,70.0,20,0.1,0.96,95.83333333333334,192,66.66666666666666,18,0.09,0.615,94.3089430894309,123,57.14285714285714,14,0.07,7678.013043459992,-23.219869565400074,-24.50356202690075,20,0,20,2.7949586269729334,0,1.0,100.0,100.0,,1,0.0,63.3,100.0,100.0,100.0,100.0,,1,100.0,100.0,,1,0.0,63.072916666666664,100.0,100.0,100.0,100.0,,1,100.0,100.0,,1,100.0,100.0,,1,46.03259284305841,,,1,0.0,-39.71477960242006,,1,0.0,-21.360006758327973,-39.71477960242006,-39.71477960242006,0.8,6.938893903907228e-18,0.6810531947645532,0,0.9000000000000002,4.3021142204224816e-18,0.607971852167882,0,0.8,0.0,0.6825107642267101,0,5,11,5.0,11,6,11,5,11,5,11,5,11,7,11
april,gpt_5_4,gpt-5.4,INTJ,memory,crash,123,0.92,0,results_april/gpt_5_4_200/gpt-5.4/crash/discount0.92/seed123/INTJ_memory_crash_seed123_discount0.92.csv,200,0,0.0,0.20112676836406954,0.36577710478356595,0.36577710478356595,0.2712434771054528,0.7988732316359304,93.5,200,1.0,93.5,200,100.0,16,0.08,0.96,93.75,192,100.0,16,0.08,0.615,94.3089430894309,123,100.0,13,0.065,6759.754179539739,-32.40245820460261,-36.123559991860255,16,0,16,0.9923994795116722,0,1.0,100.0,94.5,,1,0.0,63.3,100.0,94.5,100.0,94.5,,1,100.0,94.27083333333334,,1,0.0,63.072916666666664,100.0,94.27083333333334,100.0,98.3739837398374,,1,100.0,52.17391304347826,,1,100.0,52.17391304347826,,1,46.03259284305841,83.33333333333334,1.4468186542037147,0,0.0,-24.92130954261941,,1,0.0,-21.360006758327973,-39.71477960242006,-24.92130954261941,0.5,3.608224830031759e-18,0.2684457904328681,0,0.5,3.608224830031759e-18,0.2684457904328681,0,0.4,0.0,0.321891307236368,0,7,11,5.0,11,3,11,7,11,7,11,7,11,3,11
april,gpt_5_4,gpt-5.4,INTJ,static,crash,123,0.92,0,results_april/gpt_5_4_200/gpt-5.4/crash/discount0.92/seed123/INTJ_static_crash_seed123_discount0.92.csv,200,0,0.0,0.422380224186061,0.11304633929047676,0.11304633929047676,0.022972404240195077,0.577619775813939,99.0,200,1.0,99.0,200,100.0,5,0.025,0.96,98.95833333333334,192,100.0,4,0.02,0.615,99.1869918699187,123,100.0,3,0.015,7449.554426838453,-25.504455731615472,-27.065975603119597,5,0,5,0.713638288,0,1.0,100.0,94.5,,1,0.0,63.3,100.0,94.5,100.0,94.5,,1,100.0,94.27083333333334,,1,0.0,63.072916666666664,100.0,94.27083333333334,100.0,98.3739837398374,,1,100.0,52.17391304347826,,1,100.0,52.17391304347826,,1,46.03259284305841,83.33333333333334,1.4468186542037147,0,0.0,-24.92130954261941,,1,0.0,-21.360006758327973,-39.71477960242006,-24.92130954261941,0.5,3.608224830031759e-18,0.7739073214190465,0,0.5,3.608224830031759e-18,0.7739073214190465,0,0.4,0.0,0.9425689893995123,0,8,11,8.0,11,3,11,8,11,8,11,8,11,5,11
april,gpt_5_4,gpt-5.4,ISFJ,memory,crash,123,0.92,0,results_april/gpt_5_4_200/gpt-5.4/crash/discount0.92/seed123/ISFJ_memory_crash_seed123_discount0.92.csv,200,0,0.0,1.0,0.0,0.19999999999999996,0.09999999999999996,0.0,0.0,200,1.0,0.0,200,,0,0.0,0.96,0.0,192,,0,0.0,0.615,0.0,123,,0,0.0,10000.0,0.0,0.0,0,1,0,0.0,0,1.0,100.0,96.5,,1,0.0,63.3,100.0,96.5,100.0,96.5,,1,100.0,96.35416666666666,,1,0.0,63.072916666666664,100.0,96.35416666666666,100.0,99.1869918699187,,1,100.0,56.25,,1,100.0,56.25,,1,46.03259284305841,88.88888888888889,,0,0.0,-12.798621390473745,,1,0.0,-21.360006758327973,-39.71477960242006,-12.798621390473745,1.0,0.0,1.0,0,0.8,0.0,0.7500000000000001,0,0.7,0.0,0.8571428571428572,0,0,11,0.0,11,8,11,8,11,6,11,6,11,8,11
april,gpt_5_4,gpt-5.4,ISFJ,static,crash,123,0.92,0,results_april/gpt_5_4_200/gpt-5.4/crash/discount0.92/seed123/ISFJ_static_crash_seed123_discount0.92.csv,200,0,0.0,0.7678805807938955,0.2321194192061045,0.03759394809989228,0.0009999999999999996,0.2321194192061045,99.0,200,1.0,99.0,200,100.0,2,0.01,0.96,98.95833333333334,192,100.0,1,0.005,0.615,99.1869918699187,123,,0,0.0,8794.387306738976,-12.05612693261024,-12.653498954618136,2,0,2,0.296,0,1.0,100.0,96.5,,1,0.0,63.3,100.0,96.5,100.0,96.5,,1,100.0,96.35416666666666,,1,0.0,63.072916666666664,100.0,96.35416666666666,100.0,99.1869918699187,,1,100.0,56.25,,1,100.0,56.25,,1,46.03259284305841,88.88888888888889,,0,0.0,-12.798621390473745,,1,0.0,-21.360006758327973,-39.71477960242006,-12.798621390473745,1.0,0.0,0.7678805807938955,0,0.8,0.0,0.9530075648751347,0,0.7,0.0,0.9985714285714286,0,8,11,7.0,11,6,11,6,11,10,11,9,11,6,11
april,gpt_5_4,gpt-5.4,ENTJ,memory,crash,42,0.92,0,results_april/gpt_5_4_200/gpt-5.4/crash/discount0.92/seed42/ENTJ_memory_crash_seed42_discount0.92.csv,200,0,0.0,0.8602701363596159,0.6823383742691922,0.7669922961431874,0.6713042553144041,0.13972986364038406,15.0,200,0.985,14.213197969543149,197,73.52941176470588,34,0.17,0.925,11.351351351351353,185,66.66666666666666,27,0.135,0.535,11.214953271028037,107,58.82352941176471,17,0.085,8679.309931036012,-13.206900689639877,-16.886185347856188,36,0,36,6.423463700752283,0,1.0,100.0,100.0,,1,0.0,63.3,100.0,100.0,100.0,100.0,,1,100.0,100.0,,1,0.0,63.24324324324325,100.0,100.0,100.0,100.0,,1,100.0,100.0,,1,100.0,100.0,,1,46.322810972040564,,,1,0.0,-40.325536272501864,,1,0.0,-21.61008607438162,-40.325536272501886,-40.325536272501864,0.8,8.326672684688674e-18,0.1470770321635098,0,0.9000000000000002,3.885780586188048e-18,0.14778633761868087,0,0.8,0.0,0.16086968085699496,0,3,11,3.0,11,8,11,3,11,3,11,3,11,8,11
