scenario,seed,discount,path_variant,policy,persona,theta,random_seed,interface,mas_persona,n_rows,n_fallback,fallback_frac,mean_cash_share,point_mas_v1,point_mas_v2,band_mas_v2,rel_mas,rg_v1,rg_v1_n,coverage_0.03,rg_0.03,rg_0.03_n,rg_action_0.03,rg_action_0.03_n,coverage_action_0.03,coverage_0.05,rg_0.05,rg_0.05_n,rg_action_0.05,rg_action_0.05_n,coverage_action_0.05,coverage_0.08,rg_0.08,rg_0.08_n,rg_action_0.08,rg_action_0.08_n,coverage_action_0.08,final_value,return_pct,max_drawdown_pct,trade_count,zero_trade,effective_trade_count,turnover
flat,42,,14,always_sell,,,-1,v1,INTJ,200.0,0.0,0.0,1.0,0.5,0.5,0.4,0.0,45.5,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10000.0,0.0,0.0,200.0,0.0,0.0,0.0
flat,42,,14,always_sell,,,-1,v1,ENTJ,200.0,0.0,0.0,1.0,0.8,0.9000000000000002,0.8,0.0,45.5,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10000.0,0.0,0.0,200.0,0.0,0.0,0.0
flat,42,,14,buy_day1_hold,,,-1,v1,ISFJ,200.0,0.0,0.0,0.0,1.0,0.8,0.7,1.0,100.0,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,9271.198318149964,-7.288016818500365,-28.643262022307546,1.0,0.0,1.0,1.0
flat,42,,14,buy_day1_hold,,,-1,v1,INTJ,200.0,0.0,0.0,0.0,0.5,0.5,0.4,1.0,100.0,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,9271.198318149964,-7.288016818500365,-28.643262022307546,1.0,0.0,1.0,1.0
flat,42,,14,buy_day1_hold,,,-1,v1,ENTJ,200.0,0.0,0.0,0.0,0.2,0.1,0.0,1.0,100.0,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,9271.198318149964,-7.288016818500365,-28.643262022307546,1.0,0.0,1.0,1.0
flat,42,,14,random,,,0,v1,ISFJ,200.0,0.0,0.0,0.4948401757283871,0.5051598242716129,0.38901314272958565,0.2954605321765862,0.5051598242716129,68.0,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10760.849372284705,7.608493722847051,-14.630838203374319,125.0,0.0,125.0,31.06334946059528
flat,42,,14,random,,,0,v1,INTJ,200.0,0.0,0.0,0.4948401757283871,0.3280163053127953,0.3280163053127953,0.23433573132689436,0.5051598242716129,68.0,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10760.849372284705,7.608493722847051,-14.630838203374319,125.0,0.0,125.0,31.06334946059528
flat,42,,14,random,,,0,v1,ENTJ,200.0,0.0,0.0,0.4948401757283871,0.3867066375917026,0.429030265026675,0.3407734066600449,0.5051598242716129,68.0,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10760.849372284705,7.608493722847051,-14.630838203374319,125.0,0.0,125.0,31.06334946059528
flat,42,,14,random,,,1,v1,ISFJ,200.0,0.0,0.0,0.4598714761064822,0.5401285238935178,0.4040046419734613,0.3098888386515148,0.5401285238935178,68.0,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,11240.182230583212,12.40182230583212,-12.468445374449077,135.0,0.0,135.0,39.221732768999054
flat,42,,14,random,,,1,v1,INTJ,200.0,0.0,0.0,0.4598714761064822,0.3248660602108571,0.3248660602108571,0.23037730817429078,0.5401285238935178,68.0,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,11240.182230583212,12.40182230583212,-12.468445374449077,135.0,0.0,135.0,39.221732768999054
flat,42,,14,random,,,1,v1,ENTJ,200.0,0.0,0.0,0.4598714761064822,0.3505972833106164,0.3898816338923246,0.3052343797085493,0.5401285238935178,68.0,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,11240.182230583212,12.40182230583212,-12.468445374449077,135.0,0.0,135.0,39.221732768999054
flat,42,,14,random,,,2,v1,ISFJ,200.0,0.0,0.0,0.5543254034630583,0.44567459653694175,0.3532442436324358,0.26493381480736145,0.44567459653694175,67.0,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,8656.307603814956,-13.436923961850445,-24.792189742300586,127.0,0.0,127.0,28.10978376224705
flat,42,,14,random,,,2,v1,INTJ,200.0,0.0,0.0,0.5543254034630583,0.34529926826287954,0.34529926826287954,0.2502406327656131,0.44567459653694175,67.0,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,8656.307603814956,-13.436923961850445,-24.792189742300586,127.0,0.0,127.0,28.10978376224705
flat,42,,14,random,,,2,v1,ENTJ,200.0,0.0,0.0,0.5543254034630583,0.4307488655881296,0.48708241967048366,0.39253713452559397,0.44567459653694175,67.0,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,8656.307603814956,-13.436923961850445,-24.792189742300586,127.0,0.0,127.0,28.10978376224705
flat,42,,14,random,,,3,v1,ISFJ,200.0,0.0,0.0,0.5463119013722344,0.45368809862776566,0.3592020987789233,0.2644826791143749,0.45368809862776566,60.0,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10800.153884513526,8.001538845135256,-7.082680841206768,137.0,0.0,137.0,34.64325590255916
flat,42,,14,random,,,3,v1,INTJ,200.0,0.0,0.0,0.5463119013722344,0.32770491971412263,0.32770491971412263,0.2331370645088193,0.45368809862776566,60.0,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10800.153884513526,8.001538845135256,-7.082680841206768,137.0,0.0,137.0,34.64325590255916
flat,42,,14,random,,,3,v1,ENTJ,200.0,0.0,0.0,0.5463119013722344,0.40593486693220265,0.46446695570371666,0.3761233841522186,0.45368809862776566,60.0,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10800.153884513526,8.001538845135256,-7.082680841206768,137.0,0.0,137.0,34.64325590255916
flat,42,,14,random,,,4,v1,ISFJ,200.0,0.0,0.0,0.5279356972104972,0.4720643027895028,0.36863139070881945,0.2773275449774921,0.4720643027895028,63.5,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,9080.865244136074,-9.191347558639263,-22.184930317121697,149.0,0.0,149.0,30.150005092219608
flat,42,,14,random,,,4,v1,INTJ,200.0,0.0,0.0,0.5279356972104972,0.34832397384583347,0.34832397384583347,0.2511973097102002,0.4720643027895028,63.5,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,9080.865244136074,-9.191347558639263,-22.184930317121697,149.0,0.0,149.0,30.150005092219608
flat,42,,14,random,,,4,v1,ENTJ,200.0,0.0,0.0,0.5279356972104972,0.4093816093352244,0.45454975355564975,0.36865865327286085,0.4720643027895028,63.5,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,9080.865244136074,-9.191347558639263,-22.184930317121697,149.0,0.0,149.0,30.150005092219608
flat,42,,14,random,,,5,v1,ISFJ,200.0,0.0,0.0,0.5309475244027051,0.469052475597295,0.37463035947575024,0.2785205035202984,0.469052475597295,61.0,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,9369.863971440675,-6.301360285593255,-16.908516465709432,139.0,0.0,137.0,28.79541463153832
flat,42,,14,random,,,5,v1,INTJ,200.0,0.0,0.0,0.5309475244027051,0.33843347447698446,0.33843347447698446,0.24170065836150414,0.469052475597295,61.0,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,9369.863971440675,-6.301360285593255,-16.908516465709432,139.0,0.0,137.0,28.79541463153832
flat,42,,14,random,,,5,v1,ENTJ,200.0,0.0,0.0,0.5309475244027051,0.39996296092578215,0.45324560435012384,0.3654552426642435,0.469052475597295,61.0,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,9369.863971440675,-6.301360285593255,-16.908516465709432,139.0,0.0,137.0,28.79541463153832
flat,42,,14,random,,,6,v1,ISFJ,200.0,0.0,0.0,0.5271018313849035,0.4728981686150964,0.362766428684382,0.27099753202827,0.4728981686150964,60.0,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,7875.500154694208,-21.244998453057924,-25.738009950251428,139.0,0.0,135.0,30.86226460565119
flat,42,,14,random,,,6,v1,INTJ,200.0,0.0,0.0,0.5271018313849035,0.3306225481038899,0.3306225481038899,0.23466058267402537,0.4728981686150964,60.0,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,7875.500154694208,-21.244998453057924,-25.738009950251428,139.0,0.0,135.0,30.86226460565119
flat,42,,14,random,,,6,v1,ENTJ,200.0,0.0,0.0,0.5271018313849035,0.3949893091358554,0.4481568604222285,0.36104557026037953,0.4728981686150964,60.0,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,7875.500154694208,-21.244998453057924,-25.738009950251428,139.0,0.0,135.0,30.86226460565119
flat,42,,14,random,,,7,v1,ISFJ,200.0,0.0,0.0,0.551484607748844,0.4485153922511559,0.3283697750844245,0.24283530126476152,0.4485153922511559,67.5,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10448.785174827424,4.487851748274243,-8.735271110386256,115.0,0.0,114.0,33.48669717466423
flat,42,,14,random,,,7,v1,INTJ,200.0,0.0,0.0,0.551484607748844,0.307526665006414,0.307526665006414,0.21699430203019904,0.4485153922511559,67.5,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10448.785174827424,4.487851748274243,-8.735271110386256,115.0,0.0,114.0,33.48669717466423
flat,42,,14,random,,,7,v1,ENTJ,200.0,0.0,0.0,0.551484607748844,0.41217256530019164,0.4703682390916096,0.38182858652451784,0.4485153922511559,67.5,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10448.785174827424,4.487851748274243,-8.735271110386256,115.0,0.0,114.0,33.48669717466423
flat,42,,14,random,,,8,v1,ISFJ,200.0,0.0,0.0,0.5030621419931286,0.4969378580068714,0.35754459330910043,0.2648596522686014,0.4969378580068714,67.5,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,8160.260770353229,-18.397392296467704,-24.661587742905578,135.0,0.0,135.0,32.01008257371934
flat,42,,14,random,,,8,v1,INTJ,200.0,0.0,0.0,0.5030621419931286,0.2809684980864289,0.2809684980864289,0.18884334108898024,0.4969378580068714,67.5,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,8160.260770353229,-18.397392296467704,-24.661587742905578,135.0,0.0,135.0,32.01008257371934
flat,42,,14,random,,,8,v1,ENTJ,200.0,0.0,0.0,0.5030621419931286,0.3621565188160122,0.4210050587723323,0.33260933040457047,0.4969378580068714,67.5,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,8160.260770353229,-18.397392296467704,-24.661587742905578,135.0,0.0,135.0,32.01008257371934
flat,42,,14,random,,,9,v1,ISFJ,200.0,0.0,0.0,0.7000698037544183,0.2999301962455818,0.23457637484072766,0.14660840862959004,0.2999301962455818,68.0,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,9788.247219650071,-2.117527803499288,-14.160465173181159,130.0,0.0,129.0,27.98727093486035
flat,42,,14,random,,,9,v1,INTJ,200.0,0.0,0.0,0.7000698037544183,0.3162620481424371,0.3162620481424371,0.22194696222251964,0.2999301962455818,68.0,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,9788.247219650071,-2.117527803499288,-14.160465173181159,130.0,0.0,129.0,27.98727093486035
flat,42,,14,random,,,9,v1,ENTJ,200.0,0.0,0.0,0.7000698037544183,0.5164478945960194,0.6037848058153827,0.5082588491752188,0.2999301962455818,68.0,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,9788.247219650071,-2.117527803499288,-14.160465173181159,130.0,0.0,129.0,27.98727093486035
flat,42,,14,constant_mix_v1,ISFJ,,-1,target,ISFJ,200.0,0.0,0.0,1.0,0.0,0.19999999999999996,0.09999999999999996,0.0,45.5,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10000.0,0.0,0.0,0.0,1.0,0.0,0.0
flat,42,,14,constant_mix_v2,ISFJ,,-1,target,ISFJ,200.0,0.0,0.0,0.8,0.19999999999999996,0.0,0.0,0.19999999999999996,100.0,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,9911.350935160706,-0.8864906483929371,-6.227541973842099,1.0,0.0,200.0,0.6949657144640689
flat,42,,14,constant_mix_v1,INTJ,,-1,target,INTJ,200.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,99.0,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,9722.906807260417,-2.7709319273958317,-15.10315925018826,8.0,0.0,200.0,1.2463115228332662
flat,42,,14,constant_mix_v2,INTJ,,-1,target,INTJ,200.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,99.0,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,9722.906807260417,-2.7709319273958317,-15.10315925018826,8.0,0.0,200.0,1.2463115228332662
flat,42,,14,constant_mix_v1,ENTJ,,-1,target,ENTJ,200.0,0.0,0.0,0.2,7.355227538141662e-18,0.09999999999999998,2.7755575615628914e-19,0.8,100.0,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,9471.425675835804,-5.285743241641957,-23.415196392930493,1.0,0.0,200.0,1.2595514779626666
flat,42,,14,constant_mix_v2,ENTJ,,-1,target,ENTJ,200.0,0.0,0.0,0.1,0.10000000000000002,3.3306690738754695e-18,0.0,0.9000000000000002,100.0,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,9374.431237621708,-6.255687623782924,-26.060487392162457,1.0,0.0,200.0,1.1550263640917053
flat,42,,14,momentum,,,-1,target,ISFJ,200.0,0.0,0.0,0.6,0.4,0.44,0.34,0.4,63.5,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,8565.909277367691,-14.340907226323088,-21.935434084341498,7.0,0.0,7.0,6.562748722456379
flat,42,,14,momentum,,,-1,target,INTJ,200.0,0.0,0.0,0.6,0.5,0.5,0.4,0.4,63.5,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,8565.909277367691,-14.340907226323088,-21.935434084341498,7.0,0.0,7.0,6.562748722456379
flat,42,,14,momentum,,,-1,target,ENTJ,200.0,0.0,0.0,0.6,0.56,0.5800000000000001,0.48,0.4,63.5,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,8565.909277367691,-14.340907226323088,-21.935434084341498,7.0,0.0,7.0,6.562748722456379
flat,42,,14,mean_reversion,,,-1,target,ISFJ,200.0,0.0,0.0,0.335,0.665,0.599,0.499,0.665,82.0,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10379.630003743972,3.7963000374397233,-19.48628017330306,4.0,0.0,4.0,3.8964945412223817
flat,42,,14,mean_reversion,,,-1,target,INTJ,200.0,0.0,0.0,0.335,0.5,0.5,0.4,0.665,82.0,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10379.630003743972,3.7963000374397233,-19.48628017330306,4.0,0.0,4.0,3.8964945412223817
flat,42,,14,mean_reversion,,,-1,target,ENTJ,200.0,0.0,0.0,0.335,0.4010000000000001,0.3680000000000001,0.26799999999999996,0.665,82.0,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10379.630003743972,3.7963000374397233,-19.48628017330306,4.0,0.0,4.0,3.8964945412223817
flat,42,,14,v_oracle,,0.03,-1,target,ISFJ,200.0,0.0,0.0,1.0,0.0,0.19999999999999996,0.09999999999999996,0.0,45.5,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10000.0,0.0,0.0,0.0,1.0,0.0,0.0
flat,42,,14,v_oracle,,0.03,-1,target,INTJ,200.0,0.0,0.0,1.0,0.5,0.5,0.4,0.0,45.5,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10000.0,0.0,0.0,0.0,1.0,0.0,0.0
flat,42,,14,v_oracle,,0.03,-1,target,ENTJ,200.0,0.0,0.0,1.0,0.8,0.9000000000000002,0.8,0.0,45.5,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10000.0,0.0,0.0,0.0,1.0,0.0,0.0
flat,42,,14,mandate_conditional_oracle,ISFJ,0.03,-1,target,ISFJ,200.0,0.0,0.0,1.0,0.0,0.19999999999999996,0.09999999999999996,0.0,45.5,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10000.0,0.0,0.0,0.0,1.0,0.0,0.0
flat,42,,14,mandate_conditional_oracle,INTJ,0.03,-1,target,INTJ,200.0,0.0,0.0,1.0,0.5,0.5,0.4,0.0,45.5,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10000.0,0.0,0.0,0.0,1.0,0.0,0.0
flat,42,,14,mandate_conditional_oracle,ENTJ,0.03,-1,target,ENTJ,200.0,0.0,0.0,1.0,0.8,0.9000000000000002,0.8,0.0,45.5,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10000.0,0.0,0.0,0.0,1.0,0.0,0.0
flat,42,,14,v_oracle,,0.05,-1,target,ISFJ,200.0,0.0,0.0,1.0,0.0,0.19999999999999996,0.09999999999999996,0.0,45.5,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10000.0,0.0,0.0,0.0,1.0,0.0,0.0
flat,42,,14,v_oracle,,0.05,-1,target,INTJ,200.0,0.0,0.0,1.0,0.5,0.5,0.4,0.0,45.5,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10000.0,0.0,0.0,0.0,1.0,0.0,0.0
flat,42,,14,v_oracle,,0.05,-1,target,ENTJ,200.0,0.0,0.0,1.0,0.8,0.9000000000000002,0.8,0.0,45.5,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10000.0,0.0,0.0,0.0,1.0,0.0,0.0
flat,42,,14,mandate_conditional_oracle,ISFJ,0.05,-1,target,ISFJ,200.0,0.0,0.0,1.0,0.0,0.19999999999999996,0.09999999999999996,0.0,45.5,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10000.0,0.0,0.0,0.0,1.0,0.0,0.0
flat,42,,14,mandate_conditional_oracle,INTJ,0.05,-1,target,INTJ,200.0,0.0,0.0,1.0,0.5,0.5,0.4,0.0,45.5,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10000.0,0.0,0.0,0.0,1.0,0.0,0.0
flat,42,,14,mandate_conditional_oracle,ENTJ,0.05,-1,target,ENTJ,200.0,0.0,0.0,1.0,0.8,0.9000000000000002,0.8,0.0,45.5,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10000.0,0.0,0.0,0.0,1.0,0.0,0.0
flat,42,,14,v_oracle,,0.08,-1,target,ISFJ,200.0,0.0,0.0,1.0,0.0,0.19999999999999996,0.09999999999999996,0.0,45.5,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10000.0,0.0,0.0,0.0,1.0,0.0,0.0
flat,42,,14,v_oracle,,0.08,-1,target,INTJ,200.0,0.0,0.0,1.0,0.5,0.5,0.4,0.0,45.5,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10000.0,0.0,0.0,0.0,1.0,0.0,0.0
flat,42,,14,v_oracle,,0.08,-1,target,ENTJ,200.0,0.0,0.0,1.0,0.8,0.9000000000000002,0.8,0.0,45.5,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10000.0,0.0,0.0,0.0,1.0,0.0,0.0
flat,42,,14,mandate_conditional_oracle,ISFJ,0.08,-1,target,ISFJ,200.0,0.0,0.0,1.0,0.0,0.19999999999999996,0.09999999999999996,0.0,45.5,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10000.0,0.0,0.0,0.0,1.0,0.0,0.0
flat,42,,14,mandate_conditional_oracle,INTJ,0.08,-1,target,INTJ,200.0,0.0,0.0,1.0,0.5,0.5,0.4,0.0,45.5,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10000.0,0.0,0.0,0.0,1.0,0.0,0.0
flat,42,,14,mandate_conditional_oracle,ENTJ,0.08,-1,target,ENTJ,200.0,0.0,0.0,1.0,0.8,0.9000000000000002,0.8,0.0,45.5,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10000.0,0.0,0.0,0.0,1.0,0.0,0.0
flat,42,,14,random,,,-1,v1,ISFJ,200.0,0.0,0.0,0.5395950563164659,0.46040494368353413,0.353198304921761,0.2615914807438851,0.46040494368353413,65.05,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,9618.101562629807,-3.818984373701921,-17.13629349208863,133.1,0.0,132.3,31.632985690705357
flat,42,,14,random,,,-1,v1,INTJ,200.0,0.0,0.0,0.5395950563164659,0.3248023761162643,0.3248023761162643,0.23034338928630463,0.46040494368353413,65.05,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,9618.101562629807,-3.818984373701921,-17.13629349208863,133.1,0.0,132.3,31.632985690705357
flat,42,,14,random,,,-1,v1,ENTJ,200.0,0.0,0.0,0.5395950563164659,0.40690985115317363,0.46215715963005266,0.37325245373481974,0.46040494368353413,65.05,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,9618.101562629807,-3.818984373701921,-17.13629349208863,133.1,0.0,132.3,31.632985690705357
flat,42,,15,always_hold,,,-1,v1,ISFJ,200.0,0.0,0.0,1.0,0.0,0.19999999999999996,0.09999999999999996,0.0,48.5,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10000.0,0.0,0.0,0.0,1.0,0.0,0.0
flat,42,,15,always_hold,,,-1,v1,INTJ,200.0,0.0,0.0,1.0,0.5,0.5,0.4,0.0,48.5,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10000.0,0.0,0.0,0.0,1.0,0.0,0.0
flat,42,,15,always_hold,,,-1,v1,ENTJ,200.0,0.0,0.0,1.0,0.8,0.9000000000000002,0.8,0.0,48.5,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10000.0,0.0,0.0,0.0,1.0,0.0,0.0
flat,42,,15,always_buy,,,-1,v1,ISFJ,200.0,0.0,0.0,0.0,1.0,0.8,0.7,1.0,51.5,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,11046.60587639311,10.466058763931105,-22.195560887822452,200.0,0.0,1.0,1.0
flat,42,,15,always_buy,,,-1,v1,INTJ,200.0,0.0,0.0,0.0,0.5,0.5,0.4,1.0,51.5,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,11046.60587639311,10.466058763931105,-22.195560887822452,200.0,0.0,1.0,1.0
flat,42,,15,always_buy,,,-1,v1,ENTJ,200.0,0.0,0.0,0.0,0.2,0.1,0.0,1.0,51.5,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,11046.60587639311,10.466058763931105,-22.195560887822452,200.0,0.0,1.0,1.0
flat,42,,15,always_sell,,,-1,v1,ISFJ,200.0,0.0,0.0,1.0,0.0,0.19999999999999996,0.09999999999999996,0.0,48.5,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10000.0,0.0,0.0,200.0,0.0,0.0,0.0
flat,42,,15,always_sell,,,-1,v1,INTJ,200.0,0.0,0.0,1.0,0.5,0.5,0.4,0.0,48.5,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10000.0,0.0,0.0,200.0,0.0,0.0,0.0
flat,42,,15,always_sell,,,-1,v1,ENTJ,200.0,0.0,0.0,1.0,0.8,0.9000000000000002,0.8,0.0,48.5,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10000.0,0.0,0.0,200.0,0.0,0.0,0.0
flat,42,,15,buy_day1_hold,,,-1,v1,ISFJ,200.0,0.0,0.0,0.0,1.0,0.8,0.7,1.0,100.0,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,11046.60587639311,10.466058763931105,-22.195560887822452,1.0,0.0,1.0,1.0
