cond,i,M,S,R,s_ma,rho,beta,e1_p,e1_coef,e1_se,e1_converged,e1_ok,e1_scale,e1_vc_model,e1_vc_model_arm,e1_vc_path,e1b_p,e1b_coef,e1b_se,e1b_converged,e1b_ok,e1b_method,e1b_llf_gap
M6_S10_R1_sma0.03_rho0.0_beta0.0,83,6,10,1,0.03,0.0,0.0,0.4400548800620536,0.013215043696550351,0.017115703128695797,True,True,0.0009070685310515501,0.003349721317278107,0.0007881350276636995,7.758603440352082e-06,0.4400548800620536,0.013215043696550351,0.017115703128695797,True,True,lbfgs,-7.4006745762744686e-06
M6_S10_R1_sma0.03_rho0.0_beta0.0,84,6,10,1,0.03,0.0,0.0,0.3485841045030328,0.010636975205263195,0.011348053292928215,True,True,0.0009437042685046425,0.0012566114639936293,0.0002919645137669593,2.184175536162276e-09,0.34867203201234465,0.010636975205263145,0.01135012362650573,True,True,powell,0.00129926187082674
M6_S10_R1_sma0.03_rho0.0_beta0.0,85,6,10,1,0.03,0.0,0.0,0.876351121202819,0.002491200405913307,0.016010650386221563,True,True,0.000951831813597367,0.00045707188209312513,0.0006738395960097899,4.025356430082823e-07,0.876351121202819,0.002491200405913307,0.016010650386221563,True,True,lbfgs,-0.002270798327799639
M6_S10_R1_sma0.03_rho0.0_beta0.0,86,6,10,1,0.03,0.0,0.0,0.5178981853714948,0.011627133756644082,0.017982272333397605,True,True,0.0008774035456579181,0.0016435701029052668,0.0008823460002516456,2.3885738130517144e-06,0.5078270769343004,0.011627133756646226,0.017557680425939574,True,True,powell,0.11005640602479616
M6_S10_R1_sma0.03_rho0.0_beta0.0,87,6,10,1,0.03,0.0,0.0,0.8218976761241321,0.0033663436269707244,0.014954555680283197,True,True,0.0009042656590876731,0.0010813681658418163,0.0005804896408753292,5.051970984503128e-06,0.8218976761241321,0.0033663436269707244,0.014954555680283197,True,True,lbfgs,-0.00014304192859526665
M6_S10_R1_sma0.03_rho0.0_beta0.0,88,6,10,1,0.03,0.0,0.0,0.5755382796977544,-0.011354104464347668,0.020278310305817608,True,True,0.0009524995249233872,0.004188457837001129,0.001138379654084888,5.0106268800356915e-06,0.5755382796977544,-0.011354104464347668,0.020278310305817608,True,True,lbfgs,-3.9964206735021435e-06
M6_S10_R1_sma0.03_rho0.0_beta0.0,89,6,10,1,0.03,0.0,0.0,0.518086367223491,-0.010448032057496275,0.016165966267371153,True,True,0.0009460369665659753,0.0017416928791506702,0.0006894116994167635,1.6328541773776807e-06,0.4718894406366002,-0.010448032057492644,0.014523092637404983,True,True,powell,0.44635697207195335
M6_S10_R1_sma0.03_rho0.0_beta0.0,90,6,10,1,0.03,0.0,0.0,0.017782520496380256,-0.023379197419511215,0.009864158788004587,True,True,0.0008870898869174907,0.005789956936971024,0.00020319589709314083,1.7615409521802904e-07,0.01730700326136104,-0.02337919741951117,0.00982269712802099,True,True,powell,0.06983820760706294
M6_S10_R1_sma0.03_rho0.0_beta0.0,91,6,10,1,0.03,0.0,0.0,0.6321703178044642,0.006311974192401118,0.013186364014973298,True,True,0.0009378875018195864,0.004066325151378081,0.00042785183762419833,5.416299132939566e-06,0.6321703178044642,0.006311974192401118,0.013186364014973298,True,True,lbfgs,-4.975079264113447e-06
M6_S10_R1_sma0.03_rho0.0_beta0.0,92,6,10,1,0.03,0.0,0.0,0.3837377436427779,-0.014928566581741607,0.017138979901072434,True,True,0.0009699410953481961,0.001109470022277635,0.0007842397866133425,2.7659838689229584e-09,0.38278409943794,-0.014928566581745822,0.01710465522461161,True,True,powell,0.0006451800607010227
M6_S10_R1_sma0.03_rho0.0_beta0.0,93,6,10,1,0.03,0.0,0.0,0.7042906886650055,-0.006913568478175234,0.01821589627749877,True,True,0.0009509769975906395,0.0019496029641437934,0.0009003589318187178,2.5393623128185797e-06,0.6951594844436894,-0.0069135684781733,0.017642822809237887,True,True,powell,0.20038172633462636
M6_S10_R1_sma0.03_rho0.0_beta0.0,94,6,10,1,0.03,0.0,0.0,0.671312144000394,-0.007297116692827848,0.017196073018976174,False,True,0.0008574167344610871,0.0014564450617901346,0.0008013731083757956,4.0443745442543565e-07,0.6631476430415411,-0.007297116692832106,0.016752970468918996,True,True,powell,0.05267096709258112
M6_S10_R1_sma0.03_rho0.0_beta0.0,95,6,10,1,0.03,0.0,0.0,0.32331224162397154,0.012386228475276364,0.012540804115641332,True,True,0.0009375975053902707,0.0011688719060651397,0.0003780555530616299,5.929697714079506e-06,0.32331224162397154,0.012386228475276364,0.012540804115641332,True,True,lbfgs,-9.63394431892084e-05
M6_S10_R1_sma0.03_rho0.0_beta0.0,96,6,10,1,0.03,0.0,0.0,0.9304696079998497,-0.0009528851912941102,0.010920818128915447,True,True,0.0010226246222989194,0.0010001965437803411,0.0002555303435846511,4.815085767087585e-06,0.9304618265423338,-0.000952885191291663,0.0109195929618028,True,True,powell,8.482288649247494e-08
M6_S10_R1_sma0.03_rho0.0_beta0.0,97,6,10,1,0.03,0.0,0.0,0.5413946608645991,-0.01158964916935108,0.018977480862245145,True,True,0.000872243125318636,0.0017753808409724278,0.0009932100270987647,5.438140867931809e-07,0.3983964144557548,-0.011589649169347852,0.013723866446089332,True,True,powell,1.1789365157694647
M6_S10_R1_sma0.03_rho0.0_beta0.0,98,6,10,1,0.03,0.0,0.0,0.7018677557586002,-0.0024927133574202173,0.006511783366162376,True,True,0.0009222254092032488,0.0006682914940982133,3.4987426903160495e-05,1.1377110244200323e-06,0.7038069072352308,-0.002492713357420697,0.006556552422727122,True,True,powell,0.13820820263299538
M6_S10_R1_sma0.03_rho0.0_beta0.0,99,6,10,1,0.03,0.0,0.0,0.01245826831415651,-0.020209618783054367,0.008087435647759853,True,True,0.0008488902736003841,0.0013297707504518988,0.00011133081870993262,1.7326696175563674e-06,0.010822278896379775,-0.0202096187830535,0.007930361529892698,True,True,powell,0.31921987027271825
