cond,i,M,S,R,s_ma,rho,beta,e1_p,e1_coef,e1_se,e1_converged,e1_ok,e1_scale,e1_vc_model,e1_vc_model_arm,e1_vc_path,e1b_p,e1b_coef,e1b_se,e1b_converged,e1b_ok,e1b_method,e1b_llf_gap
M3_S10_R1_sma0.03_rho0.0_beta0.05,82,3,10,1,0.03,0.0,0.05,9.581087866395423e-08,0.0769591924451232,0.0144267065270001,False,True,0.0008882442061935162,0.005876965194441693,0.00022337037120493067,3.362486889983643e-05,2.4857696672718275e-11,0.07695919244512377,0.011530841407919807,True,True,powell,0.9313240272813346
M3_S10_R1_sma0.03_rho0.0_beta0.05,83,3,10,1,0.03,0.0,0.05,0.02217505127250495,0.035317745952604916,0.015440423650746648,True,True,0.0008287659743800325,0.004706448160997514,0.0002747334263337975,1.8309659433304268e-05,0.005598314764878241,0.035317745952604916,0.012748131677046954,True,True,powell,0.4371939101519047
M3_S10_R1_sma0.03_rho0.0_beta0.05,84,3,10,1,0.03,0.0,0.05,0.48151012761558987,0.0144046468281628,0.020464756662403587,True,True,0.000921888212378736,0.001157123142654547,0.0005360205766392041,3.5171279168410645e-07,0.4940419205895521,0.01440464682816275,0.02106268038884679,True,True,powell,0.004236102607706016
M3_S10_R1_sma0.03_rho0.0_beta0.05,85,3,10,1,0.03,0.0,0.05,0.726961237394414,0.008261018553499106,0.02365897523428375,True,True,0.000873203506823501,0.001623684880787744,0.0007523003130223112,4.088960267745327e-06,0.47587682119819985,0.008261018553502994,0.011587097086376041,True,True,powell,1.494931798913285
M3_S10_R1_sma0.03_rho0.0_beta0.05,86,3,10,1,0.03,0.0,0.05,0.25460651310202376,0.028000040296297126,0.024578002414728108,True,True,0.0009401775782317366,0.002047607134085576,0.0008120995462243935,1.6369394398187983e-06,0.15505641944089257,0.028000040296297067,0.019692043996713766,True,True,powell,0.3353888480553451
M3_S10_R1_sma0.03_rho0.0_beta0.05,87,3,10,1,0.03,0.0,0.05,0.003399790094040399,0.045771414258348894,0.015626608732104294,True,True,0.0009142669164425792,0.0004489394720003601,0.0002748596590551592,6.762501844552734e-07,0.007600042464462403,0.045771414258351885,0.017147089005624415,True,True,powell,0.4362649497949178
M3_S10_R1_sma0.03_rho0.0_beta0.05,88,3,10,1,0.03,0.0,0.05,0.0001168474927359467,0.0503738057058791,0.013075113736088368,True,True,0.0009263758306331983,0.0008999364374267297,0.0001638003157541524,2.6888180386026106e-06,6.076908443427536e-05,0.0503738057058789,0.012562659309771898,True,True,powell,0.021089514307277568
M3_S10_R1_sma0.03_rho0.0_beta0.05,89,3,10,1,0.03,0.0,0.05,7.914341509675225e-06,0.0667999160267613,0.014952455303974816,True,True,0.0010054147258256139,0.0011231615039206915,0.0002348224068434824,1.0835401470781958e-05,7.914341509675225e-06,0.0667999160267613,0.014952455303974816,True,True,lbfgs,-6.971115226406255e-05
M3_S10_R1_sma0.03_rho0.0_beta0.05,90,3,10,1,0.03,0.0,0.05,1.2190312829222197e-08,0.05809865447461513,0.010198036698914177,False,True,0.0008578318562755294,0.0003269142121753628,7.021674314104636e-05,2.3485053862577853e-05,1.6811337545992523e-07,0.05809865447461577,0.011105481986366772,True,True,powell,1.610526549698534
M3_S10_R1_sma0.03_rho0.0_beta0.05,91,3,10,1,0.03,0.0,0.05,6.990537549744719e-18,0.0774489450448269,0.008989949101732857,True,True,0.0008960674757065108,0.009530674363535574,3.162202970697112e-05,1.4252849932375553e-05,6.990537549744719e-18,0.0774489450448269,0.008989949101732857,True,True,lbfgs,-2.504083943222213e-05
M3_S10_R1_sma0.03_rho0.0_beta0.05,92,3,10,1,0.03,0.0,0.05,0.2488034792531999,0.024678758560819025,0.021399118966053385,False,True,0.0009546089893134618,0.0010027645089697927,0.0005914225398536716,1.4619584451504852e-06,0.11751158945342753,0.024678758560820975,0.015766109827668174,True,True,powell,0.3065219491237485
M3_S10_R1_sma0.03_rho0.0_beta0.05,93,3,10,1,0.03,0.0,0.05,0.16408784558984513,0.032262419622162496,0.02318612268528012,True,True,0.0008862434623455538,0.0008019151148638705,0.0007177700815308528,2.1039487076055793e-07,0.12491429602999256,0.03226241962216794,0.021025135134563548,True,True,powell,0.07249024457894393
M3_S10_R1_sma0.03_rho0.0_beta0.05,94,3,10,1,0.03,0.0,0.05,6.859162712574118e-14,0.09516298163895669,0.012704424690132386,True,True,0.0009866920774791723,0.010234940486469415,0.00014343440231295152,9.812354845185149e-06,6.900016182078694e-14,0.09516298163895653,0.012705746719967397,True,True,powell,1.0746873613243224e-07
M3_S10_R1_sma0.03_rho0.0_beta0.05,95,3,10,1,0.03,0.0,0.05,0.0014481100458964466,0.04777223110894835,0.014999667172535888,True,True,0.000893939289773324,0.002499314186615051,0.00024809109395294485,2.9497346006963518e-05,2.26683968617769e-08,0.04777223110894752,0.008545565095375933,True,True,powell,2.3874432046407037
M3_S10_R1_sma0.03_rho0.0_beta0.05,96,3,10,1,0.03,0.0,0.05,0.004276470121964007,0.051968541749923915,0.018189810147109103,True,True,0.0008910722680238472,0.002648882386395564,0.0004071965629794152,6.6906743189234645e-06,0.010499614273350753,0.051968541749922784,0.020308733184083126,True,True,powell,0.14720617628438504
M3_S10_R1_sma0.03_rho0.0_beta0.05,97,3,10,1,0.03,0.0,0.05,2.4852174208005327e-15,0.06090579224119205,0.0076956023406690825,True,True,0.0008323478453196054,0.0021165298136022674,5.598658546607531e-06,1.374004504149202e-05,1.895393324694796e-15,0.060905792241192434,0.007663029134842882,True,True,powell,0.3177426440805675
M3_S10_R1_sma0.03_rho0.0_beta0.05,98,3,10,1,0.03,0.0,0.05,0.06586261282560542,0.05589637151414709,0.030389073280285814,True,True,0.000896161230555336,0.0007172460393300832,0.0012956275391960627,2.0030829271040446e-07,0.1000192792444866,0.05589637151414886,0.03398451189384604,True,True,powell,0.10273128835956413
M3_S10_R1_sma0.03_rho0.0_beta0.05,99,3,10,1,0.03,0.0,0.05,0.004843214445656376,0.04459042262733234,0.015827467680447162,True,True,0.0009088599858613608,0.00197250120698777,0.00028487710117727836,2.0777916037068587e-06,0.004843214445656376,0.04459042262733234,0.015827467680447162,True,True,lbfgs,-8.878280141288997e-06
