cond,i,M,S,R,s_ma,rho,beta,e1_p,e1_coef,e1_se,e1_converged,e1_ok,e1_scale,e1_vc_model,e1_vc_model_arm,e1_vc_path,e1b_p,e1b_coef,e1b_se,e1b_converged,e1b_ok,e1b_method,e1b_llf_gap
M3_S10_R1_sma0.03_rho0.0_beta0.0,83,3,10,1,0.03,0.0,0.0,0.3356130349435409,0.02471512951286883,0.025668203646712906,False,True,0.0008970993416687395,0.001640721317480326,0.0008985750835067252,4.902953010915742e-06,0.13515772787526803,0.024715129512866637,0.016542166743089812,True,True,powell,0.9842354543503689
M3_S10_R1_sma0.03_rho0.0_beta0.0,84,3,10,1,0.03,0.0,0.0,0.0007618829573196842,-0.03170072673114906,0.00941712855192532,False,True,0.0008076429895812622,0.000797090094203979,5.225916628710261e-05,2.56301940590228e-06,0.001222293692129839,-0.03170072673114867,0.009803460850731653,True,True,powell,0.3097594874028573
M3_S10_R1_sma0.03_rho0.0_beta0.0,85,3,10,1,0.03,0.0,0.0,0.6351644535337152,0.006125976122454865,0.012911185320628175,False,True,0.0008891269631659364,0.0005151497838233165,0.0001611353632588165,6.205866735763601e-06,0.6118694220635617,0.006125976122455125,0.012073106305220772,True,True,powell,0.17109607989118558
M3_S10_R1_sma0.03_rho0.0_beta0.0,86,3,10,1,0.03,0.0,0.0,0.558000417720517,-0.01572905389687028,0.02684990462229226,True,True,0.0009422453759842886,0.0017992514871375115,0.0009871515297409,9.948211313351412e-07,0.3146200661135782,-0.01572905389686878,0.015641850944054358,True,True,powell,1.4382871254335896
M3_S10_R1_sma0.03_rho0.0_beta0.0,87,3,10,1,0.03,0.0,0.0,0.5033315225497648,-0.015344474975375473,0.022927625615540258,False,True,0.0008429905803463514,0.002201902008255269,0.0007042149665149648,4.981009922446164e-06,0.24205975531744373,-0.015344474975374826,0.013116573400269043,True,True,powell,1.306523808324414
M3_S10_R1_sma0.03_rho0.0_beta0.0,88,3,10,1,0.03,0.0,0.0,0.48650834918051067,-0.019792481674613893,0.028442662442887953,False,True,0.000927881069050621,0.0020791434292964954,0.001120689463354986,6.549080406476596e-06,0.3089036797056184,-0.019792481674613307,0.019451589866885013,True,True,powell,1.0231911744130002
M3_S10_R1_sma0.03_rho0.0_beta0.0,89,3,10,1,0.03,0.0,0.0,0.15075685458737914,-0.037909926959884654,0.026383810021848055,True,True,0.0007438560699402143,0.0016357326626324077,0.0009697725399092131,1.5573877057431953e-06,0.06301047382762015,-0.037909926959879804,0.020391355206742852,True,True,powell,0.9900252809383119
M3_S10_R1_sma0.03_rho0.0_beta0.0,90,3,10,1,0.03,0.0,0.0,0.39236971484266436,-0.01580721850869085,0.018480889964597243,True,True,0.0009354255567904922,0.001180608603869724,0.00041877238514627564,5.056716291811792e-06,0.16333590975646195,-0.01580721850869118,0.01133996117927728,True,True,powell,0.8998821986076564
M3_S10_R1_sma0.03_rho0.0_beta0.0,91,3,10,1,0.03,0.0,0.0,0.7882005238336613,0.002748251116376323,0.010229930948859371,True,True,0.0008771305362786842,0.0008032753043806068,6.926417719977649e-05,1.640401344933497e-05,0.8066075515077761,0.002748251116376843,0.01122629435753605,True,True,powell,0.7268361191382837
M3_S10_R1_sma0.03_rho0.0_beta0.0,92,3,10,1,0.03,0.0,0.0,0.42434488292510986,-0.022545577129290312,0.0282205607969422,True,True,0.0009119313048498252,0.0018664215192849018,0.0011034069470560602,1.581551424620086e-06,0.029106280749717366,-0.022545577129293226,0.01033231981480065,True,True,powell,3.245864913803075
M3_S10_R1_sma0.03_rho0.0_beta0.0,93,3,10,1,0.03,0.0,0.0,0.6796767470300583,0.009811239416545372,0.023761534941386917,False,True,0.0009440072772969643,0.0021315984359885866,0.0007525150864263903,1.3857239466853659e-06,0.680577693253654,0.009811239416543327,0.02383249111169159,True,True,powell,0.023814457313505955
M3_S10_R1_sma0.03_rho0.0_beta0.0,94,3,10,1,0.03,0.0,0.0,0.9929191176206131,7.437991285845183e-05,0.00838113132088785,True,True,0.0009517434130787889,0.0003807914313796514,1.0190702019072088e-05,1.7961550618257674e-05,0.9929191176206131,7.437991285845183e-05,0.00838113132088785,True,True,lbfgs,-0.0009118061203707839
M3_S10_R1_sma0.03_rho0.0_beta0.0,95,3,10,1,0.03,0.0,0.0,0.9815624515394177,-0.00020280126068073905,0.0087754395859757,True,True,0.0008523251583283872,0.001474481339533142,3.027999405782294e-05,1.5742576260775622e-05,0.9815624515394177,-0.00020280126068073905,0.0087754395859757,True,True,lbfgs,-0.0003079663805465316
M3_S10_R1_sma0.03_rho0.0_beta0.0,96,3,10,1,0.03,0.0,0.0,0.9025801512546596,-0.0028402733293186196,0.02320434779890217,True,True,0.0008832116172532397,0.0010593892444528512,0.0007193414734331693,2.144881474625704e-07,0.8990317281271913,-0.002840273329322134,0.022384695382658762,True,True,powell,0.01353356178822196
M3_S10_R1_sma0.03_rho0.0_beta0.0,97,3,10,1,0.03,0.0,0.0,0.29525238067338655,-0.01608121188114916,0.015364184568164876,True,True,0.0009111634124133573,0.0021669182524178695,0.0002629709099256089,2.2435255241083716e-05,0.29525238067338655,-0.01608121188114916,0.015364184568164876,True,True,lbfgs,-1.0125847893505124e-06
M3_S10_R1_sma0.03_rho0.0_beta0.0,98,3,10,1,0.03,0.0,0.0,0.45303869148460896,0.012908277648123809,0.0172028090926044,True,True,0.000883712739488133,0.0020539420214235006,0.0003555336870660629,4.625244236154547e-06,0.45303869148460896,0.012908277648123809,0.0172028090926044,True,True,lbfgs,-8.219402275244647e-06
M3_S10_R1_sma0.03_rho0.0_beta0.0,99,3,10,1,0.03,0.0,0.0,0.33887726046245226,0.013518527162929684,0.014135011711848776,False,True,0.0009238733155389028,0.0003437159139872907,0.00020731050258726807,1.4647206506596204e-06,0.2942921863618605,0.013518527162929918,0.012890106234958102,True,True,powell,1.5333067727000298
