,var1,VR5,VR10,VR20,VR60,VR120,VR250,VR500
IEX,0.00031004575162606185,0.9053128698333952,0.8781659004194227,0.8313255891893736,0.7412607804446907,0.6310717772113468,0.4950796521462828,0.45965409871891905
IFF,0.0003071137225383141,0.8628007140341742,0.8540720644883238,0.8603494676666373,0.7345494644912721,0.7326409718938817,0.6965460298298194,0.5861497756358067
INCY,0.0014850612215096808,0.9418953664079701,0.9410925220859043,0.9496443487355819,0.9107418271842652,0.8731085318927406,0.9911518703416788,0.8951045375408133
INTC,0.0005869306868848674,0.892589389941985,0.8558540608047644,0.8597392346838181,0.7699968218131277,0.8334178713667556,0.724628407645935,0.4649005732860191
INTU,0.0006230615327759688,0.8153171711713425,0.7244377277492365,0.6286197432926639,0.502628123342909,0.3914383090995341,0.3197858366605157,0.26587262430607633
IP,0.0004896508856176631,0.9700047577899258,0.9839266155105726,0.9942480919219187,0.9806671617289994,1.0725301278506683,0.8952751649541433,0.66644267258212
IRM,0.00035364475482957885,0.9578228012208144,0.9111058454601509,0.8503007680557163,0.763209869390412,0.7576545863281395,0.5781520872133807,0.39937521224014844
IT,0.0005603227819866655,0.8769103865285602,0.8522722553574108,0.8715369954989511,0.7985321968481598,0.7647734914994285,0.6783502412682455,0.4617856910530754
ITT,0.0003609209528215489,0.9401891428143065,0.9090344405912935,0.8769275164098586,0.7900756176378507,0.6771391841877222,0.6021200710029766,0.5200568901199485
ITW,0.00026462130882200154,0.8730776812605898,0.8089315008401917,0.7689715609445175,0.6343713184366678,0.5872293312583003,0.49460993067035414,0.37372520853711383
IVZ,0.0007836565015517437,0.884919117560811,0.856687560008336,0.8492788917719178,0.8248682108366522,0.83454069560846,0.794730296227865,0.6467008763388676
J,0.00048493003886900654,0.9050451629283598,0.8353856797003315,0.7898484094837543,0.7470814153804419,0.6998603701314845,0.7046180001182498,0.5851969133015753
JBHT,0.0004839194438385615,0.9274188991543976,0.8934159759637947,0.8454598305669573,0.7268007545928423,0.5524765987687191,0.37725529782908934,0.39923612068757847
JBL,0.0009681378138957933,0.9824305589168568,0.9545515069211644,0.9739224483489096,0.8260219022226003,0.7701001417592498,0.661282300016047,0.6391539910177672
JCI,0.0006306048651987269,0.9662573011835335,0.9370994090841338,0.928099794288764,0.960524871190533,1.0778430374511743,1.1174130884126496,1.121406097111563
JEF,0.0004843982387849198,0.94122121208269,0.9030395889842827,0.9465928832941403,0.9972132201064187,1.0740012404128265,0.9758444051439399,0.7534539309310481
JKHY,0.00038425612134297704,0.8773605707164058,0.8156633049924013,0.7618650155153546,0.654686713396462,0.5766952478587843,0.5996474729267746,0.509602553329491
JNJ,0.00014553659908293242,0.8677078830793205,0.8081060382436542,0.7455951279385418,0.5882735736573058,0.452195961314556,0.38170777502664344,0.34903769076351243
JPM,0.0005482753521897129,0.832403292469261,0.7628442802632157,0.7106181826068245,0.6328475401342479,0.5491649739811567,0.4830926535466573,0.38088931897461203
KBH,0.0009583344658388172,1.0175227354974392,0.9661991119030793,0.8971008868571686,0.7942488521837127,0.7432315232943091,0.7014551768502668,0.7578145788738705
KEY,0.0008229556929525144,0.8124970871969928,0.7003849465524198,0.6523772702323136,0.5883307282797986,0.5532612083388244,0.6490934460617832,0.7187994997674425
KIM,0.0005617080427472486,0.8574869023576341,0.8003250942691439,0.8289578806631802,0.7705602455264586,0.8106940086703726,0.830086911574761,0.8002045225946333
KLAC,0.0008146767268296608,0.8628741767180248,0.7781817812450158,0.7425855708799226,0.6812620162238672,0.6460117592439756,0.5021707121497648,0.4346660940970485
KMB,0.0001696263616663484,0.8076979450443844,0.7410216552717287,0.7141280228210074,0.5817713930179859,0.534270452262193,0.4631719199434683,0.4310348601676663
KMX,0.0008400329479470674,1.039052914242845,1.0065693717455473,0.997483424067799,1.0116128538652491,1.0253929442159062,1.0558241866243285,0.8180992072989642
KO,0.00016651406531346087,0.915286968517215,0.8525062821336233,0.7888411326165166,0.6514319889987409,0.5721790395948128,0.44888522826394606,0.31523050358427884
KR,0.00032031357811429875,0.9350948911389274,0.8784620581243171,0.8168845817768342,0.6977982617596671,0.6596074452248348,0.6983187234116187,0.7800575033255427
KSS,0.0007817588506683868,0.9375813119262862,0.8882973004102355,0.921894225646323,0.8453198062884718,0.786154997719159,0.7301237398951943,0.4784564039563762
L,0.0003283697408019076,0.822890759024392,0.781562753365987,0.7874684254884879,0.7673196938035372,0.8275951886352091,0.8048792922059367,0.6802367415560278
LEG,0.00043450529569415635,0.9538842215040382,0.9120205222677399,0.9040675911059297,0.8114372421260673,0.7210579209958513,0.6393382741450613,0.5907977527392234
LEN,0.0008781707265246056,0.987739509281026,0.8917075008834296,0.7920333456181532,0.6751755291954241,0.6840642488811516,0.7423022275817722,0.8714373483408439
LH,0.00036172377343990283,0.973215733404767,0.9155368691465856,0.9035166019392948,0.8010796710938193,0.8737506774032696,0.7004357023551316,0.5380930148199924
LHX,0.000389739164903741,0.9407223348374051,0.9164246159081799,0.8629168731254427,0.66986786552824,0.6056955873630085,0.5937832633363285,0.4970399097383848
LII,0.00046521304808402685,0.9177304092370979,0.8688820221480396,0.8314890368270632,0.8430213781920586,0.7224356880587326,0.5269974254083534,0.34385181405929793
LIN,0.0002843743121309904,0.8602090507406912,0.7636054516339461,0.6855697216686398,0.5075737793709184,0.4289908347493457,0.32164684709171976,0.26644292365328587
LLY,0.0002956429496769123,0.9142265332245506,0.8978768949042604,0.8813182557126935,0.7278183027007108,0.6516219242093084,0.7728980608080348,1.027650775406998
LMT,0.00024689053827603045,0.8601153614967891,0.8471681064158758,0.8346576404044268,0.7157413351340915,0.6834874103762837,0.6792295955016876,0.7377918555396584
LNC,0.0011196592136538184,0.9271807420597982,0.8780022586699578,0.8490169909534364,0.7603448417011858,0.7612460668070757,0.7387946854874554,0.605388185430426
LNT,0.0002067925867758297,0.8987004620885695,0.8361178873329465,0.7822431074503079,0.637475765615433,0.680699180897644,0.7332388645306931,0.6648625592427324
LOW,0.0004159572987894684,0.962635267790421,0.9109951536722645,0.887313619183111,0.7056119368476353,0.5775742902336695,0.4617979537263712,0.4530068126897273
LPX,0.0010131094711658347,1.0335680651135801,1.039826476943947,1.087525047277776,1.134467183715909,1.16615314345871,1.0538406017180981,0.9827008984714211
LRCX,0.000963076084471037,0.9315870532561685,0.840510795555971,0.7792815350320232,0.6924442924412878,0.7415331352311267,0.6665993379412358,0.5497631257189656
LUMN,0.0007432931867757774,0.9206725367565881,0.9747007020762942,1.100781840370176,1.162639224441021,1.1981363827138263,1.0708080313229043,0.8570365503180782
LUV,0.0005105587120569419,0.9128035617938559,0.8845214026144461,0.9125601167336344,0.9099778167570785,0.9042127986446855,0.8790473819940406,0.9168788098070719
M,0.0008983301605586265,0.9781176668233275,0.9732268152157412,0.9949207986653327,1.0035537960845873,1.017063710506392,1.0233470248543768,0.951264899163581
MAA,0.00034324355119774974,0.7591725618091402,0.6524033834110954,0.6088390520591815,0.5154904238135352,0.5639861010464038,0.5235800802455955,0.4626881750461229
MAC,0.0008170337050311594,1.1183332199971237,1.1200637273568064,1.2021073684382806,1.192057778808811,1.2959567032236725,1.335563088369226,1.2193555747664129
MAR,0.0004510655775708183,0.9554538144749438,0.8793551657527031,0.8859105279294358,0.7864778887900167,0.7475677290025725,0.745064328065486,0.6601223816513978
MAS,0.0005313139009991925,0.9976318182820891,0.972865843883085,0.9987413156980053,0.8546251786261471,0.8129557313926229,0.6564417580041422,0.6436366151036306
MAT,0.0004950195693125302,0.9686190653472286,0.919270851211733,0.8456604829115006,0.7262724672141947,0.6687795105264331,0.7309244917724687,0.7152011335205881
MBI,0.0015557656542167567,1.0010178414380426,0.9426877360740079,0.9269422441477827,0.8297640836690343,0.686368097317468,0.7034064048317444,0.7714449347115229
MCD,0.000207739473471839,0.9029466932192453,0.8774610341458854,0.8424548129495963,0.7927271214570166,0.7724863925143657,0.7181007752134114,0.6433719493270245
MCHP,0.0007157484542830632,0.8376222616795336,0.7339884404023661,0.6674724344448036,0.5362853629893215,0.4246330247104293,0.321202459519846,0.21899943022556445
MCK,0.00035946526613682964,0.95032430543308,0.9205040135949312,0.8620388493232823,0.7959650921295728,0.7372345472994289,0.7320092161197316,0.7918975789463306
MCO,0.0004295710694051182,0.9239850709714973,0.8371215531616208,0.8143762305355843,0.7417311758137569,0.7109051391923419,0.6989654547723818,0.9244455388726751
MDT,0.00025188354350088015,0.9183372354159001,0.8426801290355714,0.7887566433006167,0.6976834515447852,0.6505417870523682,0.5185019000852954,0.5181988576392655
MGM,0.0011091266979572074,1.1359926503001148,1.0814205462850062,1.097126821969839,1.0011253253444794,1.0597358694334487,1.1432623414871057,1.0153238633060238
MHK,0.0006007622052031173,1.0514675830241607,1.033442125575304,1.0392978738064211,0.9128253092644206,0.8975891788463454,0.933323748400296,0.8802539750721529
MKC,0.0001939321025209805,0.8590325713158268,0.8265342599438641,0.7664418560509564,0.7119230368582493,0.5991389643061061,0.5049576646455762,0.48587478855834376
MLM,0.00044033494704862986,0.9590332306795262,0.8982366544270274,0.8609882315225119,0.7363013345908976,0.6970520216951968,0.5755582660740125,0.5470259406979503
MMM,0.00023667701545542706,0.8743521578392643,0.8473928545070727,0.8348139152699999,0.7169503495404089,0.7043147827999082,0.7421475437705433,0.6897359913867869
MNST,0.000761455028594814,0.850994099633953,0.8107057629097364,0.7823138520532487,0.7532264972073087,0.8841609620026581,1.2099621496768753,1.791890778123285
MO,0.00023603941971361305,0.9402130032513709,0.9281866676051775,0.9292575655767144,0.842903001995921,0.7899439846689433,0.8357336753795926,0.7727323500188764
MOS,0.0008951916099819245,0.9613025349468461,0.9556364352992187,0.9769628775090642,1.0204671417903708,1.0868965905198607,1.1120637453441933,0.9420250711675228
MRK,0.0002764930692549834,0.9389785568968338,0.8992352829573036,0.8477307571719875,0.7508671343145507,0.7308310785259815,0.7800802793027868,0.7280932906392947
MS,0.000836574541092392,0.8733635008781564,0.7452481567694392,0.7086222688681387,0.6633587995578182,0.629476035077145,0.6415295584934257,0.5960191824276626
MSFT,0.00036212700133679364,0.8320255899114904,0.7856921910727708,0.7777039258492348,0.6318217985533294,0.5765822602387802,0.5919979743407608,0.5888500101641666
MSI,0.0005926782556746292,0.9130805009413793,0.8126078812139571,0.8006320311235536,0.8021761332478936,0.8921542641871003,1.026791995290449,1.0925254680844103
MTB,0.000420548819364096,0.8460977279854657,0.7775600402268207,0.7370792000977627,0.6852525501582984,0.6264988447203242,0.6189252910146258,0.5364862036247351
MTCH,0.0007087537110903776,0.9080440411270303,0.8523365979410398,0.7984034503020113,0.8134670976263646,0.8044002642811428,0.9555823750105773,1.233608166365692
MTD,0.0003579822214565902,0.9196527186325215,0.835207096489064,0.8357750934594704,0.7449207908471529,0.7524583468958582,0.6623996749099649,0.5985390443653111
MTG,0.0019426401229466596,0.9439895287352525,0.8612897931955977,0.8617613158944175,0.7992235557919939,0.8996713160591822,0.8729282585825564,0.9112191661361222
MTW,0.0011510224887694674,1.035682482199513,0.9923094506694556,0.9834322547039057,1.1029264382582158,1.2099559341864539,1.2414279934921586,0.9822492866518421
MU,0.0012239470438017296,0.9762582867947457,0.9283678014406265,0.9083974938278976,0.9143089903176262,0.9864175618304646,1.0269998307537804,1.0066502035366918
MUR,0.0008047399208724243,0.9851078436585892,1.048600910273749,1.0920071975915175,0.955996204305251,0.7021366091350801,0.7239992398788617,0.6909472360867691
NBR,0.0015838566046104576,1.1361743249056662,1.157167867493032,1.2352845760076872,1.2400654610398414,0.9743348235690459,0.8020787159177662,0.7081950721406052
NC,0.0009260393360358015,0.996860716118867,1.0459902590969254,1.0531147214475143,1.0633214693256743,1.032791928705339,0.899882514355436,0.8142225414891334
NDSN,0.0005135899456696107,0.8331603510817106,0.7980396947423235,0.7801252190522143,0.7093563360404657,0.6573440120046927,0.48330297482702855,0.3427899263250329
NEE,0.00022532698609560334,0.9028926653289691,0.8717229137259423,0.7925095674075453,0.6116705451060395,0.590417726629867,0.46762313204830597,0.4601522453336063
NEM,0.0006086459469739329,0.900243284044523,0.8558556664097753,0.8385060361703331,0.7634567508764333,0.7360027725031033,0.5762558093226839,0.5914688485249652
NI,0.0002379367201740602,0.8907922229677744,0.8185716701167152,0.7870366340889754,0.6730549753910933,0.7920411776224326,0.7829469890883471,0.8120101120954311
NKE,0.0003760869644251143,0.9291893105779886,0.8967582735493483,0.9047186633236536,0.6586923535726273,0.5721314747047771,0.5070502477843539,0.426801617577357
NOC,0.000253290774390232,0.9042465902042983,0.8967415610527434,0.9311605971575103,0.8066264727039861,0.7704132189098694,0.7786322119841433,0.7380352677404589
NOV,0.0009105564933988451,0.9467724300287169,0.8899732887115074,0.8952561893374176,0.9209405640238157,0.9028956436050394,0.8015518555094452,0.7584335485226207
NSC,0.00041040700666668435,0.9233800363308966,0.909671763761652,0.8709139338899559,0.7154578418427414,0.6184918286540506,0.49026633798969155,0.4008203843657888
NTAP,0.0011614169077041434,0.9471495529448156,0.9375981928426221,0.9485434090988749,0.8783526304151552,0.9875211095150609,0.9807512027289889,0.8192993531823103
NTRS,0.00046295713567554497,0.7792928898984598,0.716126179150418,0.6623701722590429,0.5687523293063443,0.47494822805578213,0.4482197146420651,0.4187622667466868
NUE,0.0006133420892988473,0.8839600410119355,0.8685570754604791,0.8113118608870095,0.7151021669604672,0.6925265787914072,0.5950978975058098,0.6708169219071229
NVDA,0.0013902286019304459,1.0053854519865206,0.982213085208202,0.9689537362329463,1.0642566159412405,1.1528018682212615,1.161983167974021,1.0922827577865468
NVR,0.0004880215649888092,0.9315545137318827,0.8602366077566865,0.8019998219626204,0.8320897539486781,0.8934101488240069,0.7739531877967446,0.743543797034326
NWL,0.0005785618586531897,0.9596910269537383,0.9325179568054555,0.9212542179426276,0.9014494221731987,0.8865676126115828,0.9072327337076371,1.0628076479122117
NYT,0.0005310736209106607,0.9287367376816281,0.9151693492603384,0.9201743492492637,0.8463756157396809,0.8796676574200921,0.8809309329418197,0.9481653662682273
O,0.00034435306342386646,0.7665979021828777,0.6494526727866065,0.6246124081796119,0.47095857848078554,0.3955229496420615,0.3540023077159995,0.2765718997884587
ODFL,0.0006599699984955939,0.7898216121938373,0.6964847929123281,0.6165026908855535,0.49791828197843047,0.44962777366210843,0.41663400052323174,0.45959846300334617
OI,0.0010082518151601526,0.9809609190572286,1.0233842197376728,1.098136326162091,1.1819244554237607,1.0298876968826398,0.8993907583766129,0.526710934347581
OKE,0.0004972357303385399,1.0454036979938546,1.1233371871152495,1.1777570968914561,1.0895218485676752,1.075239403863143,1.0273228349528953,0.7181278829632691
OMC,0.0003313237924059508,0.9106326963951531,0.8765608450471091,0.8816726297214765,0.8182911547058255,0.7706567542091016,0.5770894566380215,0.45399205655126224
ORCL,0.0005578804988905962,0.8055916410705223,0.7314083237208543,0.7101127426570628,0.5945319388263627,0.5583246808477949,0.5779229139987617,0.5379026312942096
ORLY,0.00041810880479576984,0.9193465545361336,0.8466102540180603,0.7534615833214805,0.57022556024764,0.4900082968557728,0.4747800257567096,0.35883642944928534
OXY,0.0006767858794277983,0.9429527795498505,0.9389942817246689,0.9674083076486419,0.9097183211310478,0.8097471693769702,0.9186415662779487,1.0077747296312778
PAYX,0.0003344621914174538,0.8509336428386621,0.7954937952958681,0.7637266068875391,0.6775594156333581,0.5935242130128745,0.4598126235538613,0.3959321251503361
PBI,0.0008213431328097341,0.924991674907282,0.8454733779296896,0.7838068511839578,0.6925498994034126,0.6926651664964448,0.7330556537482604,0.6093459239124761
PCAR,0.0004353729247223784,0.8577093562156336,0.7847441578619224,0.7425952264468955,0.6546653231854141,0.6159450913029849,0.5810783582448232,0.5099051840730087
PCG,0.0009185781839007446,1.0136044648857994,0.9357549898252885,0.904921649481662,0.85233794863841,0.7520556244143045,0.658912948533589,0.7358489154607055
PEG,0.00024025544338854106,0.9545939867124732,0.9441859725487638,0.8966263218108596,0.7367057045563115,0.677373399413625,0.556565914939289,0.41226179658270473
PENN,0.0011011149895256479,1.1205988399295561,0.9955294653445464,1.0319086989314308,0.8804164217741732,0.8558864034655587,0.9366392970314109,0.831585711520115
PEP,0.00015675873616603656,0.8170516092475651,0.7736562412006615,0.7154758062924013,0.5452029952718445,0.4544064915886666,0.3851683472130716,0.262905071460384
PFE,0.000251474047767866,0.8745927361793109,0.8311348365265661,0.7839667927944154,0.6569254935775363,0.6047809672847123,0.6283999512295576,0.6959145600412024
PG,0.00017833416302815352,0.8840854236102971,0.849662280014372,0.8424789585567718,0.6518957883829049,0.5837163415164143,0.3855708956054494,0.2973673266751715
PGR,0.0003200429353331109,0.8591829031918319,0.7957542496161927,0.7624897474721131,0.6306462625902347,0.4826631819320705,0.49005195790342987,0.5468199532382907
PH,0.00041497999087876657,0.9502851094173088,0.919347874153839,0.9187002337072637,0.8120837644619553,0.714468158704943,0.6110257163307256,0.4296356529019143
PHM,0.0008182010255256216,0.9896610074576215,0.9178361362131385,0.8870308459379423,0.8097877242286581,0.7407620920885277,0.8056871898377219,0.9133262178238177
PLD,0.0005600734882821076,0.8069985145439438,0.7445229478869241,0.7279526439640933,0.6244898856448875,0.6678131856430164,0.6095639085547185,0.6011400119340854
PNC,0.0005308082160395079,0.8230611047504681,0.7007985777373384,0.6529910512437743,0.6247156969862674,0.5877766850058221,0.5116263679339946,0.36488831775988617
PNR,0.00040864470554523123,0.9783456697862071,0.9160726542916884,0.8521934594193702,0.7459453724649884,0.7541766386806964,0.7100305353817318,0.5364309405957602
PNW,0.00020738473621002566,1.0117291001987965,0.9720531748552804,0.9707062627664313,0.7641629504224733,0.706118648710434,0.5667886554835574,0.516068204464875
POOL,0.00043860841479987457,0.9068425471949384,0.8433243802976631,0.8080133556811776,0.7084146703061499,0.6828881337913353,0.6936976295115866,0.9204275147709872
PPG,0.0003097321049308645,0.9182681885317036,0.8886461836850117,0.8474638707618998,0.7225799203895454,0.7063649155820909,0.5973294924481141,0.5581799529095599
PPL,0.00024516590476439404,0.9727636890406569,0.9379522222647162,0.9121348109266547,0.8986208509393548,0.8935574557098709,0.840971344565941,0.5908275933921403
PRGO,0.0005040700209049332,0.9352969597999141,0.8736163165997717,0.8193796538254047,0.7764951865974236,0.7939529173902803,0.9468251523276937,0.9346297134551531
PSA,0.0003267048542552543,0.7565561357925566,0.6708736629685358,0.6012284182646827,0.5010943592782796,0.4760428432270545,0.4747351402531549,0.4216418460725301
PTC,0.000957603360883048,0.875491614235503,0.8612663189144063,0.8908488173053715,0.7822261445666445,0.646975469039185,0.666256153681064,0.6913195097614914
PVH,0.0007505254843340687,0.9812130339323181,0.9646102145927967,0.966316645647171,0.9526953805628617,0.9371897218955115,0.8070679661533204,0.6864230420067453
PWR,0.0011091874439510233,1.0282556691121392,1.0742004863001517,1.0475142642068618,1.0692269133024246,1.0146809122920928,1.0179506342978022,1.0892744727778303
QCOM,0.0007018845030954409,0.867408804333655,0.7947281723124971,0.7644643735432924,0.7160890702404324,0.668423337886967,0.5342683968430876,0.5778459205689552
R,0.0005229238542184822,0.9779050800680241,0.9380675587836435,0.9302414029261287,0.9046756948176068,0.9274178375329831,0.7879034615382186,0.5869568371460853
RCL,0.0010458653515907905,1.102889784163645,1.1105545925997407,1.2152192360500491,1.1588996501604187,1.0457113291890003,0.9587204725416337,0.7748753065148948
REG,0.00043631459155713085,0.8129061782056526,0.7250380381486867,0.7177720093371577,0.5532381251870486,0.5330576241224687,0.5435187871996595,0.544871291218156
REGN,0.0013031155111230756,1.0559945684134522,1.1043548077114522,1.068331270982342,0.7645652463078129,0.5858628347612994,0.5802799431465826,0.7192097704237725
RF,0.0008994182691695263,0.8583268367060591,0.729355421920081,0.7321157479267058,0.7004547316852204,0.6440532870641609,0.7191121367854875,0.7946919052333331
RHI,0.0005273831111010296,0.9191361299101244,0.8904227348577738,0.8688837904507487,0.7844768444070369,0.7258652491657616,0.6558596045078797,0.5831027688523764
RIG,0.001325142262957259,1.0196495138190684,1.0080352777548036,1.0418337070701666,1.1648954455908564,0.9048411490906503,0.8990917408958327,0.8835458058328439
RJF,0.0005955754507155536,0.8360429323204578,0.7358975245216499,0.6737349169501993,0.5990645862260885,0.5404307600608313,0.4124759781140319,0.35253420660702184
RL,0.0005825112860676576,0.9307414628646944,0.8751175845173802,0.8361937378981872,0.7444818473828746,0.7437674549022797,0.6633440334529461,0.6466885128309312
RMD,0.0004967962618849541,0.8877064218202294,0.8155559069743867,0.8146870859725247,0.6511679995146452,0.5576725177421636,0.570478922265164,0.4172556011944517
ROK,0.0004689092283314222,0.934658501285572,0.8830605408404076,0.9147948335839451,0.797110313424092,0.8136563214910639,0.7087712065197358,0.6841623521693205
ROL,0.0003504551764437531,0.7947445371705868,0.731786482914491,0.6692214773753804,0.5079886380074146,0.4268497386670938,0.27511957478668,0.18833859268613137
ROP,0.000342554885540519,0.8432870522478115,0.7471837640333587,0.6721676096521457,0.5621780484891906,0.48030924509191353,0.4006019221574864,0.34337548868184675
ROST,0.0004650434498986345,0.8825403143827493,0.814341701179437,0.7523655510542877,0.6824766478572503,0.6019219911216874,0.40243998966997513,0.3723838597202559
RRC,0.0010941760934823574,0.9688087448033432,0.9194480790960843,0.8414044368144322,0.8047666739254185,0.8652274686841489,1.0488959865724339,1.2793283449110868
RSG,0.0002456819632293577,0.9086371143152095,0.8707034406067204,0.8448701790351945,0.6147473288607196,0.45863679811554997,0.36712456917578723,0.2752767363647582
RTX,0.000306368443657178,0.9176190279704785,0.863937839242365,0.8446084951009987,0.7015526486410638,0.6463131610819153,0.5319766599621547,0.36119710213329603
RVTY,0.0005448012500437183,0.9746948332526488,0.9578548661933415,0.9999137886511082,1.155017102618205,1.247707550067216,1.2308053193511737,1.1244488668809085
SANM,0.0014868011971205205,0.9441190652104936,0.9216891091133349,0.9826922489545312,1.0225985319624713,1.1304587788351015,1.1762184443421695,1.0535946779910483
SBAC,0.0012694056551090921,1.2424971991521596,1.3603355927555183,1.2867948383610601,1.1833096748487135,1.4553834633126876,1.9072735583653537,2.203863669768233
SBUX,0.0004415214083275308,0.8717469017335693,0.8100838773758389,0.7578732073738623,0.7316975301787427,0.8222997637609105,0.9037142282417145,0.9640108175846369
SCHW,0.0006939844913212133,0.8540516068635852,0.7863243393338266,0.7844470118074348,0.7362550846203993,0.6622580388168933,0.6461503694365741,0.6396549118361636
SCI,0.000651854412900714,0.8978982385562431,0.8929461867873112,0.9066369949814798,0.788354389858034,0.9028982227256142,0.7729885665202487,0.45082127182413995
SHW,0.0003186828147739756,0.8228445495812279,0.7418709424369437,0.7172329443994654,0.6161974175608662,0.5048392382684076,0.4482782898384261,0.3554451161700048
SIG,0.0010796915823198406,0.9580726052247442,0.9507890917986276,0.9888208723869303,1.0153662654308968,1.0816807150505316,1.089598267994187,1.1319541855203807
SJM,0.00022907173021343338,0.9347020811937568,0.8817275950196402,0.8083483050000576,0.6874242479680165,0.5972934242160314,0.4990924807687609,0.4323974516834221
SLB,0.000588764561592341,0.9471733609847391,0.9344266843720538,0.9527772943807309,0.9127815207257661,0.874755685331317,0.8481731258063349,0.9079493958799232
SLG,0.0007666335528691241,0.8927374727162212,0.8740500009337434,0.8781542366056568,1.0056949891962295,1.2039851835454478,1.251280377419456,1.0791338082005169
SLM,0.000827457232399991,0.9362672362673031,0.8625891567267869,0.85697000083382,0.7961413670778762,0.8312644860920638,0.9467492990677432,1.0366983392084483
SNA,0.0003344346803865582,0.9316711384323015,0.9148599263127091,0.9354377141641796,0.7661963617630707,0.6942179368921645,0.5410329851319347,0.468874426442737
SNPS,0.0004771774039700046,0.8657607084652187,0.8368410656446071,0.8256313096008664,0.6597814014515917,0.5914281741011616,0.5279101578704942,0.5012517174834753
SO,0.00016584712081837213,0.847822984660999,0.7906535566334044,0.7469813085942226,0.525586111308146,0.474550331894089,0.39045893729899545,0.33640451942089616
SPG,0.000532922149625897,0.8488363874559721,0.7720899937072426,0.7784157147726751,0.7675620580347053,0.831688997820039,0.8287799448796832,0.6821941378667425
SPGI,0.00035204561001398127,0.9108804676563631,0.8634975807087897,0.8630095463797948,0.7540466791813107,0.7070932970160797,0.6432643397578834,0.7776056681111306
SRE,0.0002467539860823523,0.9059641981305513,0.8288797549929318,0.7753784381397042,0.5360074549248413,0.4858956042240372,0.4313566717695599,0.37683243712936915
SSP,0.0011479885287361943,0.9050357875176301,0.8963861980679841,0.9355953676237714,0.9884068015642165,1.073611219258082,1.046826414221204,0.8142083908096254
STE,0.00038430512397480003,0.9568276637252289,0.907999534005977,0.8571640459673726,0.5922436481342094,0.4682724053433314,0.3665586927190275,0.30437283408643345
STLD,0.0008899406770757936,0.9370645121820855,0.9275708023824694,0.8947079482013202,0.8746187420757383,0.8591152543899162,0.6858768647472411,0.6165900832749408
STT,0.0007391911797424706,0.7994312386956332,0.7277219737160391,0.6369083423341729,0.575459958306942,0.5478391252938399,0.4346631753842761,0.33842755194087665
STZ,0.0003646852011480049,0.952655215338983,0.9121830078668436,0.8904408039624809,0.7904977008863485,0.7158189664199542,0.8016541176314578,1.071492969932577
SWK,0.00042769255381238687,0.9287110556676398,0.8633990664814634,0.8398944534462585,0.7848256360108534,0.7452197904989386,0.8121724267716209,0.6494190356123535
SWKS,0.0014089695236094552,0.9090510527130973,0.8380460283921342,0.8600535607093276,0.8351298403356112,0.7501751633729257,0.766516771608581,0.7463907567211204
SYK,0.00029615240511539457,0.9035706678901844,0.8438775425745367,0.795046247567153,0.6445837396537782,0.647249492958039,0.5667650933937071,0.4486033657054537
SYY,0.0002782126138852516,0.996449662172196,0.9292085386150805,0.8318642200247752,0.6908982814327144,0.559976494434998,0.42118494414413965,0.32418474089044996
T,0.00026145901315382023,0.9079416380262695,0.8213505307016877,0.7607163232616321,0.6568327418454328,0.5727793267244802,0.6183649798503511,0.6475276001447496
TAP,0.00030543831428118376,0.971875666274045,0.9283358326134745,0.944779865625357,0.8105267379224196,0.7172231056835667,0.6215207595992922,0.5818315204590881
TDY,0.0006095794129449782,0.8818156549293564,0.7931771794631499,0.7561776243418499,0.5702393147263876,0.5336340834812416,0.4027138866854257,0.37778339798912897
TECH,0.0005070529241159627,0.8993513999394831,0.8360539796252143,0.8046413712821159,0.6906542661621927,0.6026508140898706,0.4783313557046081,0.42360783756653386
TER,0.0009721195742696198,0.9447670539731025,0.8922296014650836,0.8986814665121422,0.9038511563783302,0.9263943286783626,0.7785851422411977,0.7267331417875462
TEX,0.0010950455135819897,1.0299042382807135,0.9709946816380977,1.0085139914836818,1.0148046830762245,1.1181549527091108,1.0713999957387206,0.971056484844718
TFC,0.0004816126673945311,0.8487827578731456,0.8014660474950394,0.7868116955309366,0.6779972464652654,0.5411611534072468,0.4208713102347585,0.3279679380251552
TFX,0.0003072654483143219,0.9753425253372708,0.9468679000344613,0.9417902578256783,0.8322099813638275,0.7157874510947025,0.6343973432800253,0.7146701876474664
TGT,0.0004353923912645233,0.8779305901159021,0.8253421274462256,0.7985161706014932,0.7041632317326286,0.708589672185473,0.6208392805433349,0.5827733750250829
THC,0.0012213330552268925,1.0375819711530767,1.0540304384417436,1.119995533791479,1.3098231741750592,1.396718776379873,1.1073936946597185,1.02555266874138
TJX,0.00034110883159769556,0.8960170162777557,0.7885521605260012,0.7081019893734484,0.613186599639685,0.53968674069801,0.4163548121864656,0.3205253072741995
TKR,0.0006031712415533112,0.91530632076897,0.8893019763885335,0.9144548195705373,0.8269821637287315,0.7663390172941588,0.5870408528190509,0.4358406182862628
TMO,0.00032066048527179184,0.9295584554810555,0.8692082442632666,0.8286155057264651,0.7215974405942156,0.646935091989918,0.5837765988108508,0.5615680378779231
TPL,0.0006106946039614033,1.0185104759265091,1.057596700942701,1.066554093501663,1.168232337523173,1.1658701097616255,0.9760667850001686,0.8518893354643058
