ticker,n_months,rho_ols,rho_mu,h_ols_days,h_mu_days,s_x,sigma_V_daily
OKE,177,0.9111903327166854,0.9286068907491328,156.51125495880274,196.51861032369507,0.5460371292742284,0.0441952937064568
OMC,177,0.8948156040920702,0.9118977302255616,130.9735801975287,157.82821121110217,0.4113747623062368,0.04093514432002631
ORCL,178,0.9006788012051067,0.917864750155951,139.15081914970875,169.83900233005508,0.3245684063246892,0.028325114324046354
ORLY,170,0.9196575942386739,0.9397054627439053,173.79606231235093,234.0629350672788,0.19917803613128893,0.016654344336103463
OXY,60,0.8935255837723229,0.9554160561811561,129.29517237092168,319.1539186641873,0.4132718881940914,0.06590996963537187
PAYX,178,0.8644937310546432,0.8804246741294628,99.96544394523146,114.29907736298597,0.1344565163637556,0.016611186750962452
PBI,120,0.9332383200775873,0.9625639596193902,210.66877379021446,381.50127181753226,0.6252249756477246,0.05434714837542638
PCAR,176,0.9184155372501479,0.9360518377121323,171.03617124704738,220.26508487967496,0.4750785691342741,0.03148089487891965
PCG,105,0.8503680717295826,0.8797961444666748,89.8047394698851,113.66169398604681,0.5263341323063582,0.06605434185439343
PEG,138,0.9011712177144059,0.9233371772308091,139.88169882086564,182.49678794779499,0.2928933045322494,0.03123684904212831
PEP,177,0.8267057370720368,0.8422128608162314,76.48763081792087,84.76519615176846,0.1989984191165368,0.02571007630542534
PFE,168,0.9237418329406903,0.9441664102023676,183.50485222274384,253.35717391400195,0.507879198805341,0.047127210162519605
PG,120,0.909708014380044,0.9370333483102097,153.81850958857038,223.81449857885926,0.38028008174713473,0.033295053769981424
PGR,176,0.9677733344618586,0.9893264425172265,444.36068441886954,1356.4614464323458,0.5980441055975199,0.03083174989037038
PH,176,0.8934329542425768,0.9104905970438488,129.17621671555617,155.2290263236941,0.17127097883265843,0.019205043674887855
PHM,147,0.8925016855694878,0.9145290423388616,127.99165166065572,162.91811594896086,0.6190084810444988,0.05519202578168357
PLD,134,0.8252005230143983,0.8460003300077533,75.76212386869281,87.03946376133744,0.6800951561374856,0.06995287659065542
PNC,140,0.9096499689758368,0.9322556394187469,153.71486195823033,207.50480517575795,0.20554726936139633,0.021745345654595672
PNR,95,0.9087950475665451,0.9419239711104178,152.20355753374346,243.28791868709146,0.21523432385769242,0.06074372515467622
PNW,165,0.947007720517376,0.9688656647027347,267.33914762212913,460.20893174276637,0.16872013950848302,0.014612781596950696
POOL,165,0.8713765993389714,0.890054331291291,105.72329299569657,124.97419419355371,0.21363645952465446,0.021757879170832294
PPG,177,0.9330124556283671,0.9510597792571518,209.93333810599003,290.08702294050624,0.4739061421341064,0.037491643524313056
PPL,150,0.8748316301019201,0.896525307369058,108.85188054608301,133.26244074674617,0.3459754518560662,0.03388550313969822
PSA,176,0.892919002107029,0.9099675440785542,128.5199295118756,154.2835670466526,0.23694814327026478,0.02512604629719209
PVH,108,0.9568209609277483,0.995,329.7785295936737,2903.9340327072778,0.5473715070014409,0.04883700972655242
PWR,90,0.9555380636228982,0.995,320.04998320383163,2903.9340327072778,0.35243596023974494,0.022011999991987937
QCOM,93,0.9275758005126052,0.9637318942979354,193.6145679022764,394.0240169367915,0.3528569662871485,0.02677430719940503
R,106,0.8965643508787298,0.9289280068627597,133.3155928917977,197.44022564213972,0.5154444219191281,0.05241274109534031
RCL,118,0.8586813020243138,0.8839263047487991,95.53908982963453,117.97620150641788,0.7883245655893801,0.08773010190211922
REG,131,0.8997439508615108,0.921887092179279,137.78298252783014,178.97011338739281,0.17638456350293286,0.018978838608924156
REGN,147,0.9741581740590457,0.995,555.9666006114944,2903.9340327072778,0.8632214435172725,0.03395409422876238
RF,155,0.882385459808436,0.9013121015378884,116.3311953605994,140.09214924831804,0.26040887390413703,0.024554510976663772
RHI,164,0.9358899513773742,0.9571044817495512,219.6900962829099,332.0070409811705,0.37952683932612896,0.016458771644646774
RJF,125,0.950616900200666,0.9823018153673508,287.4190734923928,815.1626595891231,0.24476306199078296,0.020203183728417076
RL,75,0.951745005632943,0.995,294.3113783428794,2903.9340327072778,0.2762147298506874,0.034358354255817514
RMD,164,0.9329091194665529,0.9538300408611297,209.59851625264878,307.9365192487269,0.31631236254800726,0.01949559385975237
ROK,176,0.9106528654317085,0.9280530773017117,155.52458723306438,194.94846489136341,0.2813891481691021,0.028318802732641733
ROL,126,0.9899880215041323,0.995,1446.5773133289442,2903.9340327072778,0.529586728903739,0.015906080693556333
ROP,176,0.9290248083733482,0.9469837719518478,197.71968473333044,267.2150366511885,0.3772316394986387,0.02923382651235113
ROST,169,0.9369219951602843,0.958303105306002,223.4062618569633,341.7632144032628,0.7194169402659673,0.05117036653237452
RSG,177,0.8824013677200719,0.8992398142376834,116.34795872227593,137.05587357951217,0.1846412808910578,0.02094049909612688
RTX,126,0.9970352814055794,0.995,4902.489829882302,2903.9340327072778,0.8402338212037548,0.09317382989730676
RVTY,164,0.9255756295743142,0.9461693466193948,188.21046740461438,263.0600786533028,1.1686831410974954,0.0964130680165025
SANM,78,0.8656123410377056,0.9058361096306504,100.86114909602126,147.1845243229726,0.550876974913163,0.04512363951581071
SBUX,126,0.9317075907987513,0.9609283577235236,205.77977047177973,365.2223430700946,0.5106736632570061,0.035531520437654854
SCHW,167,0.9428981171658842,0.9646882667065537,247.56501276604456,404.8951784930421,0.26396237255399024,0.01857625830468552
SCI,155,0.9631917576897288,0.9873617625052402,388.13383707469427,1144.4565865811296,0.338082256667904,0.021156366914694705
SHW,167,0.9740456900305207,0.995,553.5252629485822,2903.9340327072778,0.48558863065638225,0.027907520377914788
SIG,85,0.9901405062502268,0.995,1469.06269381715,2903.9340327072778,0.49816033599588017,0.033290024905164944
SJM,147,0.9437329306157254,0.9689002858693918,251.34815525011214,460.72943880226643,0.3533722490287954,0.02669161773741616
SLB,75,0.8270085286881487,0.864710421677175,76.63509533361322,100.13780019477123,0.24533866836646928,0.051911431942287166
SLG,138,0.9250198709616371,0.9485545184049314,186.76006754732796,275.5999562492801,0.7448988549199879,0.06359860432399694
SLM,155,0.9532800291703677,0.9762905245606569,304.2242755787384,606.628438655199,0.5577509559377805,0.049633144726053166
SNA,165,0.9672117842979812,0.9921524499806996,436.62427078947155,1847.570379841688,0.24093047953348706,0.015202793227046638
SNPS,166,0.8487768460715689,0.8667000021522818,88.77886186440944,101.74646021742102,0.370003359791672,0.04488486506522434
SO,176,0.8970509422006157,0.914172650680682,133.98139590797416,162.21046651913198,0.32760483904411997,0.032843239761356745
SPG,138,0.9092926766846995,0.9318767519137175,153.0797890291321,206.30926091850952,0.3405907294573917,0.025112903750370365
SPGI,110,0.7521982331281277,0.7793500455316147,51.11787772111153,58.38902450785101,0.5579835423177735,0.05952985276802857
SRE,84,1.009887150005244,0.995,inf,2903.9340327072778,0.5458895768693524,0.047106115713776535
STLD,101,0.8605720099629693,0.8908511364387803,96.9385077225671,125.94177374911486,0.8596335843212591,0.05230704149087592
STT,170,0.8787818605623019,0.8976549166165833,112.64704201987684,134.81661117209435,0.16167401393150213,0.018993443789939238
SWK,149,0.8946326784684958,0.9166941041431766,130.73308310136971,167.34707826268627,0.36124033700962405,0.031064311751421412
SWKS,167,0.9407995383197802,0.962509179661064,238.52592968387805,380.93306771183586,0.4614508547694595,0.020404648439496867
SYK,177,0.8963540725504614,0.9134634411809522,133.0298015159606,160.8195921317681,0.26596481978448266,0.026834248009576935
SYY,126,0.8645857706449261,0.8903382200091987,100.03858519802874,125.31731656934443,0.28726200910050276,0.034917143858989266
T,129,0.9169639567900962,0.9446339083870168,167.9152791708379,255.55910485711766,0.5209727338011186,0.05659135921759919
TAP,176,0.976723829939772,0.995,618.0579015293133,2903.9340327072778,0.6396804694728556,0.029378410523289177
TDY,164,0.9076931186228578,0.9266374466497782,150.29686339489095,191.0426295062535,0.23663073788882685,0.023096136028533002
TECH,150,0.9269983309380456,0.9506940953213414,192.02395825401507,287.8806566997666,0.37290694346157877,0.03114466501286886
TER,89,0.7502078671508048,0.783694140317227,50.6466244098493,59.720612494486836,0.21159332041861886,0.034320155590405986
TEX,63,0.8179345165750526,0.8707848439677729,72.42809177376536,105.20420278502199,1.0899078095061883,0.9133035951051818
TFC,165,0.9439587668617198,0.9657716677998951,252.39094630325854,417.9440983791841,0.19965237294447344,0.01781105290759416
TFX,141,0.9450923700260407,0.9703371277014219,257.7548786691502,483.40293800222986,0.44269708274305536,0.034495139413780254
TGT,106,0.8920920091049673,0.9241870016794185,127.47701533428653,184.62626552333126,0.24425274720058274,0.018921979583585602
TJX,176,0.9313396009867845,0.9493689650847981,204.63693454485,280.15238004731333,0.7736492324270187,0.060932606453683986
TKR,93,0.8502157729410866,0.8796311432832419,89.7056100642986,113.49547002427707,0.1799591877139105,0.015291759388071867
TMO,176,0.8859198383367598,0.9028444423120461,120.17034581168727,142.42052389385285,2.6140407913326174,0.2021439550997107
TRMB,164,0.9444610420311226,0.9662813632541446,254.7405808458294,424.37309213248307,0.35211719614241055,0.022609568135711307
TROW,179,0.8495650474643883,0.8653086280258291,89.28431639930535,100.616488251278,0.17985809215023402,0.020827967709861644
TRV,177,0.9221238442679855,0.9398729266435883,179.53693956645327,234.73553603254456,0.2544646001461189,0.02291790000223699
TSCO,164,0.8817504987640089,0.9006803565546158,115.66576697842753,139.15311631173566,0.28784918365752543,0.027895370217539357
TT,162,0.9201364708634644,0.940228508436906,174.88305680288244,236.17618584163165,0.3459575734068246,0.031093397973606902
TTWO,72,0.908815113675944,0.9527660685051318,152.23870528619835,300.8334787789047,0.6944010538154752,0.058569830390024086
TXN,177,0.8923749059210838,0.9094138132857816,127.83197269006178,153.29454367099638,0.18987516664378765,0.0196654415719885
TXT,129,0.9314882545874625,0.9606939944510781,205.09711856193178,363.0007138889996,0.42788962280944004,0.029382251867493773
TYL,153,0.942853106817377,0.9646415296170575,247.36417781609674,404.3502484505868,0.3228709800405957,0.02269342351585844
UDR,129,0.8911921503073124,0.9178972621284046,126.36020021716021,169.90922325797834,0.6836430333273894,0.06681151273426925
UHS,164,0.9444956041055752,0.9663164359260804,254.90382496239778,424.8226318792039,0.3368306151777906,0.020048999066588774
UNH,176,0.8935200381292638,0.9105792229722389,129.2880447894477,155.3903196261827,0.18889353368569886,0.018982523789752914
UNM,176,0.9302523658968922,0.9482486635704158,201.33081519749595,273.9273532574133,0.5412586810168001,0.04292724399297381
UNP,177,0.9393984511290852,0.9577185943073329,232.8395066339058,336.93650776554813,0.31291981423225484,0.02406438679974409
UPS,176,0.898214990408872,0.9153573113231079,135.5999661712868,164.58572441947982,0.4773155166713491,0.04754629512610312
URBN,108,0.9700632986705654,0.995,478.91403500159134,2903.9340327072778,0.4571330200025041,0.09578149336216496
URI,153,0.9559129511958926,0.9790301497134879,322.8343126063426,686.8400109273123,0.6088340116113897,0.036760045448936275
USB,152,0.8109302487060132,0.8278311153926536,69.45586723077416,77.03831856173552,0.1036631590904067,0.016354115632268025
VFC,125,0.9941155933820731,0.995,2466.3866095041653,2903.9340327072778,0.8153193092447285,0.04200110885861405
VLO,113,0.8623656098753999,0.8879272523788568,98.30151431059852,122.45853845923625,0.48780552014741607,0.05345566121129782
VMC,134,0.9082367147103839,0.9307569662150657,151.23174235202512,202.85232396468925,0.6944900499093218,0.06528714500283589
VNO,129,0.9092349474193692,0.9365378132505625,152.97764636104299,222.00878930454385,0.8829703677142604,0.07947655259156165
VRSN,177,0.8486156596350509,0.8643664618370371,88.67614356377075,99.86446992673837,0.5120920022211999,0.059914364288746795
VRTX,88,0.9463771004983305,0.995,264.1079894640053,2903.9340327072778,0.7253121917359464,0.07155047277365623
VTR,133,0.87537429334088,0.8970848890054866,109.35900786316888,134.0280800217463,0.33700378723170354,0.07921996099038597
VZ,177,0.9303293771165994,0.948328016956693,201.56160070728208,274.3594047913377,0.7185806283698594,0.05659820809628277
WAB,164,0.9519898048446123,0.9749361774070814,295.8497706359481,573.4521695799763,0.29080189771057535,0.020492945469196278
WAT,110,0.885678481961062,0.9174645325030985,119.90063549790132,168.9791220820391,0.7668147386550236,0.06566625472055543
WDC,79,0.928969891228111,0.9769398855004067,197.5610493888119,623.9173549809681,0.43451977771499883,0.0727261974894299
WEC,176,0.9467041142435763,0.9654992194716056,265.7739934147737,414.58549671533245,0.1745089575648542,0.014239679453310996
WELL,166,0.9698021732320492,0.995,474.70920896068424,2903.9340327072778,0.7381911123145076,0.04139375922629981
WEN,83,0.8899898315082126,0.9315583787846557,124.89648305509765,205.31489426847057,0.41630350025255136,0.039646963325299225
WFC,176,0.9064213338474995,0.9237089689443456,148.1520387121326,183.42258381517587,0.3657558850119117,0.0344904854516289
WHR,87,0.8153747540729412,0.8519329989524634,71.31582290435834,90.83511650395452,0.24479733320372268,0.045295938415538896
WM,177,0.87623874761698,0.8927648916758884,110.17602429373443,128.32436398873165,0.5276595378275407,0.05864763210658871
WMT,170,0.973337153395246,0.995,538.6207844414246,2903.9340327072778,0.4121784114591189,0.03066156060598707
WOR,165,0.9082512959662722,0.9272471073437641,151.25697169801182,192.70610545957584,0.5879158646454161,0.055712185729365205
WRB,164,0.9841447395258148,0.995,910.7632214993029,2903.9340327072778,0.4813092087032125,0.022117166194027902
WST,164,0.9401371902904737,0.96182142184203,235.80457503145615,373.93804014517394,0.377353604050983,0.025912902482755594
WY,108,0.9211281950665132,0.9568647541537108,177.17610327615193,330.12083745914083,0.7496374815024407,0.05513527258149659
XEL,177,0.7966392495733988,0.8113834877315959,64.0240909361302,69.64154291184019,0.11513042265251364,0.018067380652796852
XOM,129,0.8994733216948539,0.9263125635760754,137.39175223421452,190.16741397755456,0.30163338571225656,0.03367957049669917
XRAY,88,0.9303623384128928,0.9785320903850898,201.66053430701294,670.7351346997211,0.16043945292583806,0.032347023103895395
YUM,177,0.8910576515962223,0.9080732336227912,126.19485686097241,150.94942523067004,0.1851837303831233,0.019032737324578133
ZBRA,86,0.8686289703869288,0.9089396153306581,103.35254760734081,152.45712804951546,0.6061510205907742,0.04720653504080231
ZION,158,0.8899677160062205,0.9088559538054869,124.86985863074985,152.3102885307519,0.615541396194818,0.04353163723717998
