scenario,seed,persona,policy,payer,dps_total_per_share,return_pct_off,return_pct_on,mdd_pct_off,mdd_pct_on,turnover_off,turnover_on,cost_paid_off,cost_paid_on,mcr_0.05_off,mcr_0.05_on,band_mas_off,band_mas_on,mean_cash_share_off,mean_cash_share_on
bull_trap,30,ISFJ,mean_reversion,True,1.543396333175345,21.28597038953042,21.517225842905873,-7.9742367216746874,-7.968791389328556,2.0134664371138613,2.0176381030785473,10.067332185569306,10.088190515392736,0.12968845365689055,0.12969090712438935,0.18299999999999997,0.18299999999999997,0.8038481307022678,0.8038914589825563
bull_trap,30,ISFJ,momentum,True,1.543396333175345,137.91641073735735,138.512257578069,-10.091482388779227,-10.053740963458214,2.7706914513481475,2.7706914513481475,13.853457256740738,13.853457256740738,0.866197183098592,0.8632791925580701,0.5379999999999999,0.5359282267162296,0.27,0.2720717732837703
bull_trap,30,ISFJ,random,True,1.543396333175345,42.28717365689757,43.64994379156661,-13.400218358714852,-13.147578161184237,38.616571849570505,38.94157629596995,193.13106776460037,194.7564978514853,0.3787251375263532,0.37870667422652676,0.25711388463138657,0.2570239189620251,0.5272966677094347,0.5273878231559896
bull_trap,30,ISFJ,v_oracle,True,1.543396333175345,22.142438403638653,22.37382292059602,-10.621359147697628,-10.617168955272371,2.0220354017372553,2.0262083589834017,10.110177008686275,10.131041794917007,0.13380281690140844,0.13380281690140844,0.20350000000000001,0.20350000000000001,0.7784351825802917,0.7784698289522289
bull_trap,30,INTJ,always_buy,True,1.543396333175345,145.27079599772517,148.41226218084253,-19.45858291395718,-19.35913827575153,0.5,0.509287450432965,2.5,2.5464372521648246,0.5887323943661972,0.5858144038256755,0.4,0.3970289759477963,0.0,0.0029710240522036703
bull_trap,30,INTJ,always_hold,True,1.543396333175345,72.66606451499132,73.43776268157897,-9.866109165742365,-9.821132621668283,0.0,0.0,0.0,0.0,0.21281865570580344,0.20982146920482309,0.02507343183122047,0.023992175259400953,0.42532251088105466,0.42821153483347657
bull_trap,30,INTJ,always_sell,True,1.543396333175345,-0.024999999999997247,-0.024999999999997247,0.0,0.0,0.5,0.5,2.5,2.5,0.4112676056338027,0.4112676056338027,0.4,0.4,1.0,1.0
bull_trap,30,INTJ,buy_day1_hold,True,1.543396333175345,145.27079599772517,146.81380648181724,-19.45858291395718,-19.284403824371367,0.5,0.5,2.5,2.5,0.5887323943661972,0.5796881895302687,0.4,0.3911905677853244,0.0,0.00880943221467558
bull_trap,30,INTJ,constant_mix,True,1.543396333175345,58.40874812792747,59.5530301674638,-10.133638395865152,-10.116360364138444,0.48897671190148223,0.4946524170386733,2.444883559507411,2.473262085193366,0.1013623948849782,0.10135036938559021,0.0,0.0,0.4991559685471037,0.4992020748226497
bull_trap,30,INTJ,mandate_conditional_oracle,True,1.543396333175345,49.763243072661645,50.782180778829236,-10.849727203382209,-10.823118895608097,0.7579077476868317,0.7634510556434823,3.7895387384341586,3.8172552782174116,0.0032878787498525123,0.0032812872281119156,0.0011082072977489476,0.0011089731636525961,0.5475857284925785,0.5478114165094987
bull_trap,30,INTJ,mean_reversion,True,1.543396333175345,16.51327853506064,17.091417168499135,-12.341428325423154,-12.308057890910074,1.6657156431721925,1.6761448080839065,8.328578215860961,8.380724040419532,0.39806602480097786,0.3980822586778829,0.336,0.336,0.756357298197546,0.7566344255474087
bull_trap,30,INTJ,momentum,True,1.543396333175345,137.95211247966495,138.5480487331678,-10.091482388779216,-10.053740963458202,2.4709871733546525,2.4709871733546525,12.354935866773264,12.354935866773264,0.6,0.5970820094594784,0.4,0.3979282267162296,0.27,0.2720717732837703
bull_trap,30,INTJ,random,True,1.543396333175345,42.44887723487482,43.814576922865946,-13.442328386386032,-13.189919029906699,38.68422789976042,39.010018450253405,193.46905634185177,195.09841793683532,0.3086695461214397,0.308658517091463,0.20735787356696836,0.20729884345996155,0.5236996514423345,0.5237911106912355
bull_trap,30,INTJ,v_oracle,True,1.543396333175345,18.55025045077834,19.128711743171745,-13.981920453171902,-13.956241847526263,1.6860955522839254,1.69652794539929,8.430477761419628,8.482639726996451,0.39999999999999986,0.39999999999999986,0.34600000000000003,0.34600000000000003,0.7381912635626787,0.7384107779809637
bull_trap,30,ENTJ,always_buy,True,1.543396333175345,145.31986242353113,148.4619570569977,-19.458582913957144,-19.359138275751498,0.1,0.10928930838754022,0.5,0.5464465419377011,0.18873239436619713,0.1858144038256756,0.0,0.0,0.0,0.002971024052203669
bull_trap,30,ENTJ,always_hold,True,1.543396333175345,130.79891612698438,132.1879728268422,-17.561431052194663,-17.419436204167816,0.0,0.0,0.0,0.0,0.1330459669394064,0.1262011243752447,0.0,0.0,0.07860429138884259,0.08605942761813416
bull_trap,30,ENTJ,always_sell,True,1.543396333175345,-0.044999999999995044,-0.044999999999995044,0.0,0.0,0.9,0.9,4.5,4.5,0.8112676056338026,0.8112676056338026,0.8,0.8,1.0,1.0
bull_trap,30,ENTJ,buy_day1_hold,True,1.543396333175345,145.31986242353113,146.86318158688985,-19.458582913957144,-19.284403824371342,0.1,0.1,0.5,0.5,0.18873239436619713,0.18090024611920352,0.0,0.0,0.0,0.008809432214675582
bull_trap,30,ENTJ,constant_mix,True,1.543396333175345,125.73425877267495,128.6620510257707,-17.630499547715527,-17.651645625985267,0.1371916532805918,0.1456292509024409,0.685958266402959,0.7281462545122045,0.10398271823898629,0.10369821740207417,0.0,0.0,0.09753201320991078,0.09745870154309554
bull_trap,30,ENTJ,mandate_conditional_oracle,True,1.543396333175345,113.17800979243428,116.1047250938351,-18.375435786694272,-18.294366202953338,0.5358178303048088,0.5741488463584354,2.6790891515240443,2.870744231792177,0.0035769541962213003,0.0031933180939491975,0.0008285223266182026,0.0004174556171138929,0.14687186286707468,0.14704695598978657
bull_trap,30,ENTJ,mean_reversion,True,1.543396333175345,10.149689395767592,11.190338935956866,-18.05098739350014,-17.945634039328016,1.2020479179166341,1.2208204147577189,6.010239589583171,6.104102073788594,0.7557008576059463,0.7557577591912106,0.54,0.54,0.6915050061674735,0.6924326498161781
bull_trap,30,ENTJ,momentum,True,1.543396333175345,137.9997148027416,138.59577027329942,-10.091482388779216,-10.053740963458214,2.0713814693633257,2.0713814693633257,10.356907346816628,10.356907346816628,0.24507042253521125,0.24215243199468972,0.21599999999999997,0.21599999999999997,0.27,0.2720717732837703
bull_trap,30,ENTJ,random,True,1.543396333175345,42.66448200551088,44.03408776459855,-13.498144078593961,-13.246040685961441,38.77443596668027,39.101274655964694,193.91970777818665,195.55431138396884,0.4120583120200985,0.41207224702817785,0.34985414251139685,0.3499146414184275,0.5189130356413881,0.5190049007969969
bull_trap,30,ENTJ,v_oracle,True,1.543396333175345,13.760666513631215,14.801896839939399,-18.375435786694272,-18.294366202953338,1.2381757530128183,1.2569540606204754,6.190878765064092,6.284770303102378,0.7549295774647885,0.7549295774647885,0.536,0.536,0.6837544556931553,0.6844793006022627
bull_trap,31,ISFJ,always_buy,True,0.3407506803819008,-11.021003033635047,-10.680388653525297,-24.95036651461746,-24.718025131266742,0.8,0.8,4.0,4.0,0.9000000000000002,0.8985475660150705,0.7,0.6987933785492373,0.0,0.0012066214507626247
bull_trap,31,ISFJ,always_hold,True,0.3407506803819008,-2.197079438502403,-2.1289293024260414,-5.485561106409865,-5.438416566282278,0.0,0.0,0.0,0.0,0.10084244356783013,0.10078507211292437,0.0,0.0,0.802289651802205,0.8023370810347827
bull_trap,31,ISFJ,always_sell,True,0.3407506803819008,-0.009999999999998899,-0.009999999999998899,0.0,0.0,0.19999999999999996,0.19999999999999996,0.9999999999999998,0.9999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999996,0.09999999999999996,1.0,1.0
bull_trap,31,ISFJ,buy_day1_hold,True,0.3407506803819008,-11.021003033635047,-10.680388653525297,-24.95036651461746,-24.718025131266742,0.8,0.8,4.0,4.0,0.9000000000000002,0.8985475660150705,0.7,0.6987933785492373,0.0,0.0012066214507626247
bull_trap,31,ISFJ,constant_mix,True,0.3407506803819008,-1.600357021588772,-1.530169980192042,-5.3689260668559164,-5.324368341301566,0.1798038736572674,0.17980281268233494,0.899019368286337,0.8990140634116748,0.09980726412676355,0.09980441050084009,0.0,0.0,0.800313164545702,0.8003167239850992
bull_trap,31,ISFJ,mandate_conditional_oracle,True,0.3407506803819008,-0.9193277291223434,-0.8851595122477574,-2.763352692541976,-2.741084109597036,0.1354139242914698,0.13542622759248274,0.6770696214573492,0.6771311379624139,0.003549832410001946,0.0035516461730564775,0.0023900854161111647,0.002392878476299132,0.901434714244141,0.9014386603758499
bull_trap,31,ISFJ,mean_reversion,True,0.3407506803819008,9.02892999008673,9.138539486190878,-8.883864906347005,-8.771189960538607,3.07023562741973,3.0713765042392116,15.35117813709865,15.356882521196056,0.17402798988762463,0.17400765088684741,0.20550000000000002,0.20545337548640086,0.7383128044877151,0.7383594290013141
bull_trap,31,ISFJ,momentum,True,0.3407506803819008,-14.577718087525504,-14.360636413533667,-22.191444946241756,-21.993711860636967,5.948565946966049,5.950687770217195,29.742829734830245,29.753438851085974,0.5246913580246914,0.5244545479987521,0.36699999999999994,0.3668081838789891,0.555,0.5551918161210108
bull_trap,31,ISFJ,random,True,0.3407506803819008,-12.346566921837423,-12.227321874979737,-18.79439136686455,-18.73857757553056,32.55732600186544,32.57391923230072,162.82768775782574,162.91067506447152,0.4001605571862245,0.400155847103594,0.256385425095182,0.2563777871718745,0.5284147430423736,0.5284253471476484
bull_trap,31,ISFJ,v_oracle,True,0.3407506803819008,-0.009999999999998899,-0.009999999999998899,0.0,0.0,0.19999999999999996,0.19999999999999996,0.9999999999999998,0.9999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999996,0.09999999999999996,1.0,1.0
bull_trap,31,INTJ,always_buy,True,0.3407506803819008,-11.007650843213924,-10.666985350502111,-24.95036651461746,-24.718025131266717,0.5,0.5,2.5,2.5,0.6,0.5985475660150703,0.4,0.39879337854923735,0.0,0.0012066214507626249
bull_trap,31,INTJ,always_hold,True,0.3407506803819008,-5.492698596256018,-5.322323256065065,-13.221590110134196,-13.104186094453185,0.0,0.0,0.0,0.0,0.10107603845968037,0.10071650921986705,0.0,0.0,0.5039417050591729,0.5042394318487713
bull_trap,31,INTJ,always_sell,True,0.3407506803819008,-0.024999999999997247,-0.024999999999997247,0.0,0.0,0.5,0.5,2.5,2.5,0.39999999999999997,0.39999999999999997,0.4,0.4,1.0,1.0
bull_trap,31,INTJ,buy_day1_hold,True,0.3407506803819008,-11.007650843213924,-10.666985350502111,-24.95036651461746,-24.718025131266717,0.5,0.5,2.5,2.5,0.6,0.5985475660150703,0.4,0.39879337854923735,0.0,0.0012066214507626249
bull_trap,31,INTJ,constant_mix,True,0.3407506803819008,-4.6791272855543635,-4.505775004827084,-13.01874273631044,-12.912998250948782,0.3679521599114302,0.36794419421594177,1.8397607995571512,1.8397209710797087,0.09977444894305502,0.09976071110224217,0.0,0.0,0.500245464172254,0.500262752046898
bull_trap,31,INTJ,mandate_conditional_oracle,True,0.3407506803819008,-3.6030372974790614,-3.463370269792887,-10.501160376149077,-10.414168247609012,0.4535622319023544,0.4535817664379103,2.267811159511772,2.2679088321895513,0.0031715948607814117,0.0031781216955658713,0.001763860458442515,0.0017710359005078523,0.6002174887237575,0.600229531275362
bull_trap,31,INTJ,mean_reversion,True,0.3407506803819008,5.672811388773624,5.779046895343165,-12.8443522837557,-12.736574908505649,2.7003534409281276,2.7014591993811714,13.501767204640638,13.507295996905857,0.34990460596211526,0.349884266961338,0.306,0.30595337548640084,0.6680146400884585,0.6680612646020577
bull_trap,31,INTJ,momentum,True,0.3407506803819008,-14.590532711274795,-14.373483602790582,-22.191444946241777,-21.993711860636978,6.247703575836889,6.249825080782718,31.23851787918445,31.249125403913588,0.5061728395061728,0.5059360294802334,0.4,0.39980818387898914,0.555,0.5551918161210108
bull_trap,31,INTJ,random,True,0.3407506803819008,-11.841209561986965,-11.721386014611213,-18.794549599195715,-18.738735807861715,32.74511593206026,32.76179052530777,163.76649370551462,163.84988793087118,0.3037755727087028,0.3037780340333751,0.2072037527315903,0.20720136133768685,0.5247830297688151,0.52479363387409
bull_trap,31,INTJ,v_oracle,True,0.3407506803819008,-0.024999999999997247,-0.024999999999997247,0.0,0.0,0.5,0.5,2.5,2.5,0.39999999999999997,0.39999999999999997,0.4,0.4,1.0,1.0
bull_trap,31,ENTJ,always_buy,True,0.3407506803819008,-10.98984792265243,-10.64911427980454,-24.95036651461746,-24.718025131266742,0.1,0.1,0.5,0.5,0.19999999999999998,0.19854756601507034,0.0,0.0,0.0,0.0012066214507626247
bull_trap,31,ENTJ,always_hold,True,0.3407506803819008,-9.886857473260857,-9.580181860917147,-22.711762180143168,-22.502140834977624,0.0,0.0,0.0,0.0,0.10027128332175317,0.09909779944890179,0.0,0.0,0.10160218732333963,0.1025764022711471
bull_trap,31,ENTJ,always_sell,True,0.3407506803819008,-0.044999999999995044,-0.044999999999995044,0.0,0.0,0.9,0.9,4.5,4.5,0.7999999999999999,0.7999999999999999,0.8,0.8,1.0,1.0
bull_trap,31,ENTJ,buy_day1_hold,True,0.3407506803819008,-10.98984792265243,-10.64911427980454,-24.95036651461746,-24.718025131266742,0.1,0.1,0.5,0.5,0.19999999999999998,0.19854756601507034,0.0,0.0,0.0,0.0012066214507626247
bull_trap,31,ENTJ,constant_mix,True,0.3407506803819008,-9.72683430288278,-9.39155192370974,-22.70818713382433,-22.526573549124674,0.03399708068816371,0.04274024878760401,0.16998540344081858,0.2137012439380201,0.10029124841305599,0.10012547616625757,0.0,0.0,0.10013192553684139,0.10029050299902648
bull_trap,31,ENTJ,mandate_conditional_oracle,True,0.3407506803819008,-8.345938801627161,-8.09929530746556,-20.325217893222558,-20.17466462269095,0.25297411629753813,0.25247158587719415,1.2648705814876906,1.2623579293859706,0.0036977283407083937,0.0036134309861220624,0.0018857784694338387,0.0018704222138138686,0.2000480984608201,0.20008703179326254
bull_trap,31,ENTJ,mean_reversion,True,0.3407506803819008,1.1979865870227924,1.299723440879541,-18.191388262751886,-18.090223075217526,2.2071771922726575,2.2082361262371184,11.03588596136329,11.041180631185593,0.5845220809065385,0.5845017419057613,0.44,0.44,0.5736980634276239,0.573744687941223
bull_trap,31,ENTJ,momentum,True,0.3407506803819008,-14.607618876273786,-14.390613188466418,-22.191444946241777,-21.99371186063693,6.64655374766468,6.648674828203417,33.232768738323394,33.243374141017085,0.48148148148148145,0.4812446714555422,0.444,0.444,0.555,0.5551918161210108
bull_trap,31,ENTJ,random,True,0.3407506803819008,-11.167399748853091,-11.046804867453318,-18.794759367826803,-18.738945576492778,32.99550250565333,33.012285582650456,165.01823496909978,165.1021717527373,0.3815322437972757,0.3815353275279835,0.3507357305482485,0.3507408178482964,0.5199942281120951,0.5200048322173699
bull_trap,31,ENTJ,v_oracle,True,0.3407506803819008,-0.044999999999995044,-0.044999999999995044,0.0,0.0,0.9,0.9,4.5,4.5,0.7999999999999999,0.7999999999999999,0.8,0.8,1.0,1.0
bull_trap,32,ISFJ,always_buy,False,0.0,90.89507279515357,90.89507279515357,-11.888079390582895,-11.888079390582895,0.8,0.8,4.0,4.0,0.8958620689655175,0.8958620689655175,0.7,0.7,0.0,0.0
bull_trap,32,ISFJ,always_hold,False,0.0,18.19429227594107,18.19429227594107,-3.159951692890217,-3.159951692890217,0.0,0.0,0.0,0.0,0.16560475871001976,0.16560475871001976,0.002806748230651036,0.002806748230651036,0.7475660341162986,0.7475660341162986
bull_trap,32,ISFJ,always_sell,False,0.0,-0.009999999999998899,-0.009999999999998899,0.0,0.0,0.19999999999999996,0.19999999999999996,0.9999999999999998,0.9999999999999998,0.10413793103448274,0.10413793103448274,0.09999999999999996,0.09999999999999996,1.0,1.0
bull_trap,32,ISFJ,buy_day1_hold,False,0.0,90.89507279515357,90.89507279515357,-11.888079390582895,-11.888079390582895,0.8,0.8,4.0,4.0,0.8958620689655175,0.8958620689655175,0.7,0.7,0.0,0.0
bull_trap,32,ISFJ,constant_mix,False,0.0,14.516208641629369,14.516208641629369,-2.4767353995197805,-2.4767353995197805,0.16900185761167444,0.16900185761167444,0.8450092880583723,0.8450092880583723,0.10058624571003558,0.10058624571003558,0.0,0.0,0.7992522599397348,0.7992522599397348
bull_trap,32,ISFJ,mandate_conditional_oracle,False,0.0,11.281906358052929,11.281906358052929,-2.6857418646602516,-2.6857418646602516,0.44750605215994327,0.44750605215994327,2.2375302607997165,2.2375302607997165,0.0033120623888744176,0.0033120623888744176,0.0007653272935748617,0.0007653272935748617,0.8588693308751425,0.8588693308751425
bull_trap,32,ISFJ,mean_reversion,False,0.0,4.1500308851700085,4.1500308851700085,-1.9141351959803488,-1.9141351959803488,0.24162111941140582,0.24162111941140582,1.2081055970570291,1.2081055970570291,0.09994465725675802,0.09994465725675802,0.07849999999999996,0.07849999999999996,0.9553659911424828,0.9553659911424828
bull_trap,32,ISFJ,momentum,False,0.0,65.99332481185772,65.99332481185772,-10.274156587673023,-10.274156587673023,3.609901911495068,3.609901911495068,18.049509557475343,18.049509557475343,0.7496551724137932,0.7496551724137932,0.5530000000000002,0.5530000000000002,0.245,0.245
bull_trap,32,ISFJ,random,False,0.0,36.79960305295336,36.79960305295336,-8.065168338160381,-8.065168338160381,38.657153594808555,38.657153594808555,193.33401660612557,193.33401660612557,0.3833638193163651,0.3833638193163651,0.2574604063386739,0.2574604063386739,0.5272713422988276,0.5272713422988276
bull_trap,32,ISFJ,v_oracle,False,0.0,19.782754289231043,19.782754289231043,-8.780796452079597,-8.780796452079597,1.9984267562704459,1.9984267562704459,9.99213378135223,9.99213378135223,0.11241379310344826,0.11241379310344826,0.201,0.201,0.8168950619809081,0.8168950619809081
bull_trap,32,INTJ,always_buy,False,0.0,90.92371851436052,90.92371851436052,-11.888079390582895,-11.888079390582895,0.5,0.5,2.5,2.5,0.5958620689655172,0.5958620689655172,0.4,0.4,0.0,0.0
bull_trap,32,INTJ,always_hold,False,0.0,45.48573068985271,45.48573068985271,-7.032173680528519,-7.032173680528519,0.0,0.0,0.0,0.0,0.18964295693139815,0.18964295693139815,0.006893245421833222,0.006893245421833222,0.42784008149789243,0.42784008149789243
bull_trap,32,INTJ,always_sell,False,0.0,-0.024999999999997247,-0.024999999999997247,0.0,0.0,0.5,0.5,2.5,2.5,0.4041379310344827,0.4041379310344827,0.4,0.4,1.0,1.0
bull_trap,32,INTJ,buy_day1_hold,False,0.0,90.92371851436052,90.92371851436052,-11.888079390582895,-11.888079390582895,0.5,0.5,2.5,2.5,0.5958620689655172,0.5958620689655172,0.4,0.4,0.0,0.0
bull_trap,32,INTJ,constant_mix,False,0.0,39.35423296832432,39.35423296832432,-6.081571486950532,-6.081571486950532,0.3654133081033965,0.3654133081033965,1.8270665405169824,1.8270665405169824,0.10045757732549318,0.10045757732549318,0.0,0.0,0.4995995825101578,0.4995995825101578
bull_trap,32,INTJ,mandate_conditional_oracle,False,0.0,35.49823158187777,35.49823158187777,-5.326871145511469,-5.326871145511469,0.6815407122124446,0.6815407122124446,3.407703561062223,3.407703561062223,0.0038707967356297235,0.0038707967356297235,0.001384378080419531,0.001384378080419531,0.5596625098994064,0.5596625098994064
bull_trap,32,INTJ,mean_reversion,False,0.0,10.375077212925055,10.375077212925055,-4.6291806700338505,-4.6291806700338505,0.6040527985285147,0.6040527985285147,3.0202639926425734,3.0202639926425734,0.3937071009449697,0.3937071009449697,0.314,0.314,0.8899999792348784,0.8899999792348784
bull_trap,32,INTJ,momentum,False,0.0,65.96842332298706,65.96842332298706,-10.274156587673012,-10.274156587673012,3.9093903750547,3.9093903750547,19.546951875273496,19.546951875273496,0.5613793103448276,0.5613793103448276,0.4,0.4,0.245,0.245
bull_trap,32,INTJ,random,False,0.0,37.27109957400987,37.27109957400987,-8.065185154477883,-8.065185154477883,38.80486041097242,38.80486041097242,194.0723567485725,194.0723567485725,0.3067750389641072,0.3067750389641072,0.20758234828634956,0.20758234828634956,0.5236479053854882,0.5236479053854882
bull_trap,32,INTJ,v_oracle,False,0.0,20.14552934046321,20.14552934046321,-8.780796452079597,-8.780796452079597,1.7020563215654148,1.7020563215654148,8.510281607827073,8.510281607827073,0.39999999999999997,0.39999999999999997,0.384,0.384,0.8048372421139574,0.8048372421139574
bull_trap,32,ENTJ,always_buy,False,0.0,90.96191280663646,90.96191280663646,-11.888079390582906,-11.888079390582906,0.1,0.1,0.5,0.5,0.19586206896551722,0.19586206896551722,0.0,0.0,0.0,0.0
bull_trap,32,ENTJ,always_hold,False,0.0,81.87431524173488,81.87431524173488,-11.04095934604633,-11.04095934604633,0.0,0.0,0.0,0.0,0.12778348041569113,0.12778348041569113,0.0,0.0,0.07745516210655193,0.07745516210655193
bull_trap,32,ENTJ,always_sell,False,0.0,-0.044999999999995044,-0.044999999999995044,0.0,0.0,0.9,0.9,4.5,4.5,0.8041379310344827,0.8041379310344827,0.8,0.8,1.0,1.0
bull_trap,32,ENTJ,buy_day1_hold,False,0.0,90.96191280663646,90.96191280663646,-11.888079390582906,-11.888079390582906,0.1,0.1,0.5,0.5,0.19586206896551722,0.19586206896551722,0.0,0.0,0.0,0.0
bull_trap,32,ENTJ,constant_mix,False,0.0,79.64620064983879,79.64620064983879,-10.808167393409107,-10.808167393409107,0.07876210115639005,0.07876210115639005,0.39381050578195026,0.39381050578195026,0.10354620809538043,0.10354620809538043,0.0,0.0,0.0964647031166373,0.0964647031166373
bull_trap,32,ENTJ,mandate_conditional_oracle,False,0.0,74.83101198646605,74.83101198646605,-9.607141359329452,-9.607141359329452,0.49209396718226617,0.49209396718226617,2.460469835911331,2.460469835911331,0.0041704463350747045,0.0041704463350747045,0.0014328956668974086,0.0014328956668974086,0.1604536027548425,0.1604536027548425
bull_trap,32,ENTJ,mean_reversion,False,0.0,18.67513898326507,18.67513898326507,-7.985094249286462,-7.985094249286462,1.0872950373513264,1.0872950373513264,5.436475186756631,5.436475186756631,0.7854865033374165,0.7854865033374165,0.628,0.628,0.8056240465810341,0.8056240465810341
bull_trap,32,ENTJ,momentum,False,0.0,65.93522133782615,65.93522133782615,-10.274156587673023,-10.274156587673023,4.308708326467542,4.308708326467542,21.54354163233771,21.54354163233771,0.31034482758620696,0.31034482758620696,0.196,0.196,0.245,0.245
bull_trap,32,ENTJ,random,False,0.0,37.899761602085064,37.899761602085064,-8.065207262722902,-8.065207262722902,39.00180283252422,39.00180283252422,195.05681027183496,195.05681027183496,0.403382020806797,0.403382020806797,0.34983630637046453,0.34983630637046453,0.518852686235893,0.518852686235893
bull_trap,32,ENTJ,v_oracle,False,0.0,20.62922940877272,20.62922940877272,-8.78079645207961,-8.78079645207961,1.3068957419587064,1.3068957419587064,6.534478709793532,6.534478709793532,0.7834482758620689,0.7834482758620689,0.628,0.628,0.7889419752708975,0.7889419752708975
bull_trap,33,ISFJ,always_buy,True,1.7247623784551678,53.401964507184594,55.91975652773613,-22.079951193954617,-21.441800968018544,0.8,0.8116527177912137,4.0,4.058263588956069,0.9000000000000005,0.897392003212037,0.7,0.6966209698332058,0.0,0.0033790301667942202
bull_trap,33,ISFJ,always_hold,True,1.7247623784551678,10.692669969424685,11.037622445115701,-4.796002569825742,-4.6573894860992615,0.0,0.0,0.0,0.0,0.14668482368689026,0.1460896645030317,0.0,0.0,0.7733347662546183,0.7737902274443366
bull_trap,33,ISFJ,always_sell,True,1.7247623784551678,-0.009999999999998899,-0.009999999999998899,0.0,0.0,0.19999999999999996,0.19999999999999996,0.9999999999999998,0.9999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999996,0.09999999999999996,1.0,1.0
bull_trap,33,ISFJ,buy_day1_hold,True,1.7247623784551678,53.401964507184594,55.12603698068838,-22.079951193954617,-21.441800968018544,0.8,0.8,4.0,4.0,0.9000000000000005,0.8907229561562002,0.7,0.6918758512256654,0.0,0.00812414877433459
bull_trap,33,ISFJ,constant_mix,True,1.7247623784551678,9.695939315966552,9.969879425205974,-4.683045691632892,-4.557805712362406,0.19393567340870424,0.17761076186688635,0.9696783670435212,0.8880538093344319,0.10056051135421365,0.10191299941046221,0.0,0.0,0.7994671939399671,0.7986197486513338
bull_trap,33,ISFJ,mandate_conditional_oracle,True,1.7247623784551678,5.323969711587151,5.485470133916737,-2.8668320769219213,-2.8011001117397183,0.16576060084930178,0.16582579688571952,0.8288030042465089,0.8291289844285976,0.002576348770528289,0.0025756772455896933,0.001397113407262043,0.0014076274168237524,0.8920783313717001,0.8920990789924478
bull_trap,33,ISFJ,mean_reversion,True,1.7247623784551678,7.616504488638531,8.108560654803497,-8.633242128849883,-8.633242128849883,2.3132593957488647,2.3132593957488647,11.566296978744322,11.566296978744322,0.11269841269841269,0.11269841269841269,0.24049999999999996,0.24030785199603988,0.752972310327253,0.753164458331213
bull_trap,33,ISFJ,momentum,True,1.7247623784551678,57.98818865393016,59.683607964972694,-11.242343308549497,-11.203002308570564,4.395714211000137,4.413905125530482,21.97857105500069,22.06952562765241,0.7920634920634919,0.7900975597064295,0.5199999999999999,0.5185232360459845,0.3,0.3014767639540154
bull_trap,33,ISFJ,random,True,1.7247623784551678,18.468733825684904,19.809291377683078,-12.665736405355865,-12.175962525849753,36.54292104695846,36.83081280626196,182.76042348660494,184.20024679665474,0.3778985242843989,0.37785322674442384,0.25712876808656615,0.2570638190348597,0.5275759150581559,0.5276534801839319
bull_trap,33,ISFJ,v_oracle,True,1.7247623784551678,1.1641545621433824,1.1641545621433824,-1.1137887350907372,-1.1137887350907372,0.21174741933109925,0.21174741933109925,1.0587370966554963,1.0587370966554963,0.09999999999999998,0.09999999999999998,0.09249999999999997,0.09249999999999997,0.9844670214453916,0.9844670214453916
bull_trap,33,INTJ,always_buy,True,1.7247623784551678,53.42498400966167,55.9431538501443,-22.079951193954628,-21.441800968018555,0.5,0.5116544663983253,2.5,2.5582723319916267,0.5999999999999996,0.597392003212037,0.4,0.3966209698332058,0.0,0.0033790301667942202
bull_trap,33,INTJ,always_hold,True,1.7247623784551678,26.73167492356172,27.59405611278929,-11.615182845658833,-11.27948321063087,0.0,0.0,0.0,0.0,0.1652325448443873,0.16218328570237847,0.0004847973163489881,0.00015816892500600477,0.46341871657753664,0.46586583172748336
bull_trap,33,INTJ,always_sell,True,1.7247623784551678,-0.024999999999997247,-0.024999999999997247,0.0,0.0,0.5,0.5,2.5,2.5,0.39999999999999997,0.39999999999999997,0.4,0.4,1.0,1.0
bull_trap,33,INTJ,buy_day1_hold,True,1.7247623784551678,53.42498400966167,55.14931519752222,-22.079951193954628,-21.441800968018555,0.5,0.5,2.5,2.5,0.5999999999999996,0.5907229561562003,0.4,0.3918758512256654,0.0,0.00812414877433459
bull_trap,33,INTJ,constant_mix,True,1.7247623784551678,24.840158619562725,25.80329264563348,-11.557654177075783,-11.258522694727247,0.31085536421329707,0.3359887928927254,1.5542768210664852,1.679943964463627,0.10115581941239221,0.10043737982248578,0.0,0.0,0.49907108329179306,0.5004742227059675
bull_trap,33,INTJ,mandate_conditional_oracle,True,1.7247623784551678,20.503326396048838,21.276741821013466,-9.745493606946177,-9.47925289263848,0.4108271878344875,0.4178410436082389,2.0541359391724376,2.0892052180411946,0.003666184774103389,0.0037779356676076467,0.0016076892536820353,0.0016323761012641503,0.590207153641741,0.5902580235485835
bull_trap,33,INTJ,mean_reversion,True,1.7247623784551678,10.505566474058803,11.010832331163956,-8.633242128849883,-8.633242128849883,2.6969984668855433,2.6969984668855433,13.48499233442772,13.48499233442772,0.40317460317460313,0.40317460317460313,0.38599999999999995,0.3858078519960399,0.7424583385406589,0.7426504865446191
