n,rho_v,beta_absr,sd_e,rho_v_B,beta_absr_B,beta_ru,sd_e_B,sd_lv,ticker
6037,0.5003000219799041,0.1931601765684207,0.3389373565510483,0.5002872533241935,0.1931471182185173,0.0031117346044195527,0.33897965742963226,0.4411788731919497,HRL
6037,0.5013936446701024,0.2279853976075556,0.3828040939212696,0.50107778344523,0.22849158406876047,0.037234412642954094,0.3827267244582425,0.5018137492532274,HSIC
6037,0.50567040479611,0.17499198380068623,0.36476729731172736,0.5052004797797733,0.17686435144888266,0.05513745583176241,0.3651345101235621,0.4656066333844495,HST
6037,0.5166066522567715,0.20147552032557017,0.3293182382634603,0.5162545903115777,0.20159178051653853,-0.03315270734918285,0.32918826202299845,0.4455433543249036,HSY
6035,0.4887075694986535,0.1500692830370297,0.40516586649736297,0.48860517208686305,0.1506034792113504,0.029799150782263816,0.40524461026243064,0.49178958941755646,HUBB
6037,0.5494234692533024,0.25265890171525596,0.35583657542463676,0.5492366920936483,0.2526218494810562,-0.011560521914915354,0.3557897109008684,0.5131664726283486,HUM
6037,0.49126626022385533,0.2249926658570162,0.26660848747781285,0.4882461118030429,0.22484182336225472,-0.08441506454079013,0.2663496466146117,0.3899290877151098,IBM
6037,0.5024951287606171,0.21396087145964193,0.38333251983925415,0.5016044061771527,0.21373820333743723,-0.029661450484388924,0.3833275697318031,0.4994256025429657,IDXX
6037,0.49653993976634475,0.15785897887611094,0.4004687829763766,0.4965627362052258,0.1580817898280384,0.015412468822214417,0.400609813715355,0.49056180298642094,IEX
6037,0.5703131141243197,0.18542306131905656,0.36682796270740187,0.5691536851410287,0.18530798032646842,-0.05324406875733145,0.3664074327706533,0.4988789751545163,IFF
6037,0.5516047762773553,0.25179142518258335,0.4101624525703273,0.5461735329061135,0.2524115025692939,0.06687327626706739,0.40909916280159175,0.5521211848138062,INCY
6037,0.5123943584326426,0.1990731511147189,0.26624247730987743,0.5108355838739013,0.19898078702939204,-0.04448254025605649,0.2659792257152823,0.3738405130314866,INTC
6037,0.5028315780509985,0.20925989976487705,0.30172910344801823,0.49932823366338636,0.209461978885827,-0.0698726408938645,0.30166372425275434,0.41215618997411607,INTU
6037,0.49502996156616524,0.20151834556380135,0.3055878086710542,0.49289398318798866,0.20053595680194852,-0.03700490028802376,0.3053841157097084,0.4057553992165841,IP
6037,0.49170692936287613,0.23253415832826724,0.4211438044395805,0.490156509772116,0.23230379006054078,-0.05653703660830975,0.42052180548835755,0.5427766504012409,IRM
6037,0.5278648886171501,0.18381571061062285,0.4273240187657481,0.5243193663256205,0.18476573252944223,0.07650346820170605,0.42663318350922697,0.5410003983246737,IT
6037,0.5185415557597438,0.1665590909036314,0.36985160270643486,0.5178208623171383,0.16626436909809095,-0.028285665270011074,0.3700152586968354,0.47280387625205883,ITT
6037,0.4916826717905486,0.1539937436826734,0.3099080070308495,0.4884082754347356,0.15295011302796424,-0.07193544377904107,0.30967811572705983,0.3913681220280252,ITW
6037,0.5533099684838396,0.20276099392271982,0.4516794395373171,0.5526795597780891,0.204105620624675,0.04976978356535587,0.4521462179974098,0.583372693678923,IVZ
6037,0.5700007618587737,0.20599198743448185,0.34686231428914344,0.5636773045501284,0.20592604084120839,0.08975465150021705,0.34599893418997646,0.48350167384518167,J
6037,0.548590455913,0.22498113935046388,0.3745690582252371,0.5484721182937714,0.22539458653951475,0.02574934368945372,0.3746420636561548,0.49757601672391,JBHT
6037,0.5578178026812427,0.22183170595216006,0.34000568112414886,0.5574472093988049,0.22240639055580844,0.032081164899703696,0.3398340382726016,0.4804430119540286,JBL
6037,0.6314339379742002,0.08179067753036469,0.36036071112741586,0.6283470261700798,0.08148091481217805,-0.061670455156225774,0.3598942387189686,0.4945606134646419,JCI
6037,0.5618918094996469,0.18267578896458184,0.3798336285117486,0.5609953172471204,0.18303052840323594,0.036964306623353066,0.37996821581929313,0.5058486423404825,JEF
6037,0.4927678867393953,0.1757939470983542,0.3824564231780076,0.49274635317713644,0.1758088443519076,-0.011009116462871536,0.3824800888090067,0.4783332166228364,JKHY
6037,0.5263732000244963,0.17992753061589029,0.2633414231408015,0.524261387921572,0.1799966174599965,-0.08118479613461915,0.26301209968255623,0.3680548658302973,JNJ
6037,0.5733958475701789,0.20573200563191635,0.2570750037289667,0.5678489318486918,0.2047714025415144,-0.06386122496320613,0.25646076833856696,0.4080693464696773,JPM
6037,0.562749435757501,0.2298909785757455,0.3257783775199415,0.5627631928173142,0.23006973401309333,0.013173183434488646,0.3258174464285442,0.46320756228328247,KBH
6037,0.5967660553129311,0.15729157483635195,0.3208316419148037,0.5923582845890194,0.15620620986339262,-0.06999053609080035,0.3197112293340142,0.44892765976097987,KEY
6037,0.5552020109488718,0.15766682507320975,0.35566191545220616,0.5552099445559558,0.1580489844207507,0.01680354581705025,0.35584151902213557,0.47062768540661315,KIM
6037,0.5428457627005265,0.21568910087316318,0.3099054937548884,0.5341317678736263,0.21491426794405843,-0.08484044048400086,0.3094151865926397,0.4239912800909445,KLAC
6037,0.491568544807655,0.17370047591316531,0.2835791906563033,0.49067024145584925,0.1736438887607154,-0.05350656724272793,0.2834431394283511,0.37326703326810934,KMB
6037,0.585327482808495,0.26969385702964827,0.3859498018791818,0.57057550912789,0.2744351415117458,0.1109129490422296,0.38330263769894385,0.5612919840444786,KMX
6037,0.47934306095695345,0.18101596469099812,0.26511369109134725,0.478807897270675,0.18147557773829853,-0.06127240838044178,0.2648605827608555,0.35627537757472766,KO
6037,0.5375040223220482,0.21306370979288314,0.30111320218770454,0.5367955138568236,0.21354267452096665,-0.04757890081836938,0.30097193333098243,0.41956998356334874,KR
6037,0.5253205151610203,0.2506784316525506,0.32067387063645325,0.5145013343019555,0.2504232679210766,-0.11703390374930663,0.3182778343021138,0.4627514329915045,KSS
6037,0.5542054596877172,0.13363902965645197,0.3327014095664706,0.5541499182546995,0.1335706366385393,-0.005111712973837955,0.33274796836444126,0.4338270932180466,L
6037,0.5226600580542229,0.1797902288208504,0.3597971584803725,0.5215051689696747,0.17925562967981823,-0.04536935100938843,0.35948097315956323,0.46609136757718433,LEG
6037,0.5643601442964206,0.2364780140099315,0.32601327315326567,0.5632334139554604,0.23802495625010264,0.04729717212136467,0.32582921604768544,0.4691293663575312,LEN
6037,0.5171154104312448,0.20900023401658768,0.35458685715762134,0.5167328317781147,0.20922559504115365,0.029304225755542486,0.35443311824451557,0.4785739586502389,LH
6037,0.5272534051316635,0.20821692051200627,0.3480066596756287,0.5266965620827604,0.20829643215678495,-0.030522193237102868,0.3479114119474347,0.465901083965311,LHX
6037,0.5096365571535256,0.21313401489407083,0.399725109303498,0.5073885932084456,0.2139534249350207,0.0628414920389357,0.3995281456993868,0.5136094756593219,LII
6037,0.5303345166703568,0.17017791734180837,0.3160150014985179,0.5298793525663322,0.17003974198262528,-0.025405715291356046,0.31596643408653613,0.41949948192527875,LIN
6037,0.5105671223041348,0.21665601339254414,0.3108558588650862,0.5105600947808098,0.21665037799022172,-0.0014804327332072593,0.31088187028219455,0.42544135939585276,LLY
6037,0.5590881495161296,0.18284661853195416,0.31506367765373483,0.5590316898754012,0.1828115365810944,0.004357120870917852,0.31508146099897316,0.43231949278452203,LMT
6037,0.6022898932359673,0.17653910306462045,0.32165184007407627,0.5927987546303446,0.174792837785126,-0.08495292169111587,0.32021854204070216,0.4753496012378555,LNC
6037,0.48826992051631046,0.12238993244947663,0.3682675086506618,0.4882443266671848,0.12237110488858119,-0.009301121954397966,0.3682265648327943,0.4443099578466906,LNT
6037,0.4918319760932131,0.20787896272434989,0.28326088911226127,0.47765214048030463,0.2064811768254039,-0.11914426653113058,0.2820886551049084,0.3844401572956683,LOW
6037,0.5258673802040653,0.18877950589525544,0.3718774236987819,0.5200112480004774,0.1917967477961297,0.07080216544686944,0.37064226022980246,0.4739598674000439,LPX
6037,0.5077463100421394,0.2483643085576107,0.32340309582670085,0.506178456637623,0.24804988460139485,-0.02802649357615444,0.3234808706472004,0.43921176680601187,LRCX
6037,0.5339694263326993,0.19640972408075946,0.3530477174256288,0.5317179363196783,0.19722383896403362,0.06683283581148233,0.35328487847679163,0.4804051275138068,LUMN
6037,0.6212815563891557,0.20393629396156884,0.3050433363612266,0.6203008494374564,0.20378512240088026,-0.027366601143446495,0.30483353357511067,0.45751139322383105,LUV
6037,0.556634091209607,0.2451785467476886,0.31393695017826667,0.5486889086803648,0.24424674461200618,-0.07139570541325302,0.3124790926818697,0.4582021137934694,M
6037,0.485150982982512,0.148475343309612,0.39956118340561964,0.4829385775326567,0.14939179192667523,0.07515797241597964,0.40014767454712913,0.4859610804323235,MAA
6037,0.5556782251194823,0.19827325262734558,0.4142692993974853,0.5550456292488536,0.19765927431692107,-0.017776965352417535,0.41400300934320905,0.5569380100468473,MAC
6037,0.549750325855763,0.21118864357330575,0.33408895368482733,0.546798159485873,0.2105009362017333,-0.052692272993915795,0.33360399104884,0.4685956611999839,MAR
6037,0.5187668142650671,0.19643326404704914,0.3235763973140799,0.5151427405427269,0.1950206254271081,-0.057972220669947616,0.32317188496402705,0.4293767805497474,MAS
6037,0.5607579450359291,0.22002820621006425,0.36348096072934316,0.5608311993428517,0.2201888226716798,0.011802907797934614,0.3635055116466772,0.501206212582228,MAT
6037,0.6165040631454477,0.2581049530912662,0.40141221503490454,0.615410996290021,0.2576197385095264,-0.03240862575124966,0.40135369485984623,0.6331233207767121,MBI
6037,0.4872319560725197,0.20451146821963614,0.2841700729666277,0.48445076836615725,0.2045331912780448,-0.06977395874677007,0.2838156064342119,0.38910213039414,MCD
6037,0.4885354221552903,0.2374325448741842,0.34010571489466457,0.4865250761236445,0.23680650380200766,-0.04935336197790013,0.3397856483831882,0.4511492328812898,MCHP
6037,0.5034708163486384,0.23301469958474497,0.33612261570918633,0.5014320555304294,0.2330094948762723,-0.05279861355440809,0.3358832682308589,0.4603444476231952,MCK
6037,0.5539140476324126,0.2142948032845739,0.35169579279521807,0.5524092634289359,0.21408437259377608,-0.03878368922328748,0.35152154493531274,0.4908337236036161,MCO
6037,0.48234173042389733,0.1992248474464686,0.28570456166104313,0.48167080875114204,0.19909026756935505,-0.04011984900242422,0.2855637360474321,0.3861442209080628,MDT
6037,0.6380752950956076,0.24706215149496025,0.36717258018587207,0.6380230997893683,0.24702524502611595,-0.002404507914519067,0.3671875802717601,0.5764761798124134,MGM
6037,0.5236274246490251,0.23966892780152937,0.3687197328846761,0.5228164343149648,0.24113787826473454,0.05381183878567252,0.3686333440671805,0.5060688093922832,MHK
6037,0.5121153421351192,0.18540430380446693,0.34680234840893365,0.5121192286625033,0.1854118157840362,0.0021078839829081265,0.34684161501118166,0.4520439274674618,MKC
6037,0.5267000888529214,0.21812751374106362,0.37396403694543234,0.5257765278236116,0.21845582133919278,0.04568763195658525,0.3739153808180537,0.49439670438327443,MLM
6037,0.5319562726339826,0.21554292904551905,0.2808175481520493,0.5280605836309628,0.21526528420963306,-0.0823669767150683,0.2802925339173689,0.4092698299935967,MMM
5995,0.556003564680786,0.2842486114382962,0.5901102485908714,0.5147021392175956,0.28820062424058274,0.1988076203738864,0.5787950895605752,0.7876764766695478,MNST
6037,0.49625761531923684,0.20467311564063442,0.2922628018409962,0.4924420285602624,0.20440384272282627,-0.06390759505514498,0.2916633039040437,0.40194921851755255,MO
6037,0.5490533848328546,0.23687869236804135,0.3581294975543844,0.5298690972596174,0.2379102000104728,0.11415686854991511,0.35609016739508886,0.49808971837188076,MOS
6037,0.52523014008888,0.20506586583414718,0.28292415960252193,0.5234370772682757,0.20509522619738296,-0.06146645957522178,0.28249783801322487,0.40049547835801236,MRK
6037,0.5934476395375554,0.20595400953375725,0.2912572723127989,0.5837121991444011,0.20506384459265206,-0.0907370474621682,0.28978568579845004,0.45143448864598745,MS
6037,0.5122560408770935,0.19879982099716384,0.25288484343857737,0.5090773223178553,0.19883350247259804,-0.05738683698994143,0.25292545849223064,0.36734615645253244,MSFT
6037,0.5365762853945354,0.19265877650429358,0.3368663095245014,0.5356255270676848,0.19251744480447094,-0.03479444026643063,0.33703019984602967,0.44904577098145354,MSI
6037,0.5914868312119302,0.1891136272514123,0.35141573341843124,0.5880123081695451,0.19209503290087127,0.10764323970447988,0.3511032191156357,0.492402064750151,MTB
6037,0.5555164486247097,0.25245515300428006,0.39480567166419966,0.554321455659782,0.25275009644220375,0.042202561329727835,0.39437506571376235,0.5430247650113356,MTCH
6037,0.5188610381799664,0.2004109199251507,0.38872770434409676,0.5178941539313188,0.20013202187495696,-0.036087545146412596,0.3885954350152993,0.5034120394940196,MTD
6037,0.5798039017990937,0.21904400342749536,0.3985840529998701,0.5801051636771775,0.21946756642656998,0.010433509841166123,0.3986433839544015,0.566700509713278,MTG
6037,0.5770107969367311,0.252040817717284,0.3978642544329741,0.5766654239277339,0.2518623650179075,-0.013060457042985734,0.3978983289632276,0.5624094440137389,MTW
6037,0.5321335346295265,0.23428034441846962,0.2982799777015768,0.5259892802519429,0.23572365307489582,0.060433956070546226,0.2974129197741217,0.41442789250739237,MU
6037,0.5479147372057217,0.19735931839882032,0.3293228976501635,0.5426726156148098,0.19674987643862146,-0.0669863970947655,0.3283547513676531,0.44710874941968426,MUR
6037,0.6289047102475814,0.19698410912108869,0.3251677534499463,0.6225076128664895,0.1954968740562679,-0.0605534435625832,0.3240831234300841,0.4745194011188524,NBR
6037,0.5053142184688578,0.20904841546857633,0.542404973001078,0.49508513552524885,0.20933988568528253,-0.12751856813452409,0.541317439715328,0.6683119701272477,NC
6037,0.49487538464410313,0.17564623614773833,0.4062645747890311,0.4946653124280736,0.1761451727970753,0.030967308997194225,0.40628166496872864,0.5030671009799399,NDSN
6037,0.49125028716270747,0.1698289061034466,0.3126900603674895,0.490410747353431,0.17014814393983457,-0.04639444803317972,0.31240336526410084,0.403829523372447,NEE
6037,0.5730746014178532,0.22580894699290693,0.28716394915680543,0.5719959566624211,0.2260456617599911,0.041474847090895266,0.28730350694624107,0.4130504622044779,NEM
6037,0.49323578510995986,0.13744123179208242,0.3577794393923211,0.4922244409354838,0.13737047969541394,-0.0478839780650772,0.3574886790566597,0.4382416671301004,NI
6037,0.477692054096647,0.22528858664549703,0.2991854286474366,0.4770034299371525,0.22513005577051615,-0.02527598276519967,0.2990758045611984,0.41530454184860316,NKE
6037,0.5590705670038016,0.18218043127253927,0.3124750889506455,0.5591252443451369,0.1822468294315412,-0.007385370786592641,0.3125053968037962,0.4286024766682305,NOC
6037,0.529496906258625,0.18551516833033957,0.3225558458105986,0.5291186712778422,0.18546382259546876,0.017039879727992684,0.3226322665085371,0.42529131593479796,NOV
6037,0.5128107203761233,0.2033560282575477,0.3064569126946648,0.5128090364320996,0.20335319063839177,-0.0005135888304168618,0.306481955553311,0.41116854159163785,NSC
6037,0.5186407465744126,0.23106947429975924,0.3291666422613781,0.5135161296564947,0.23020870609832955,-0.05695693137437788,0.32897267635783445,0.4517630007965572,NTAP
6037,0.5085755812235841,0.19531396326036168,0.3257649214586422,0.5084559655145142,0.19525089443963586,-0.013999372845145684,0.3257683149431817,0.4346908241027536,NTRS
6037,0.5139492446859144,0.216047202225829,0.3146090777098282,0.5114824943057505,0.21597281219665151,0.04565886468394402,0.31420900260675033,0.4250339376425001,NUE
6037,0.6013317174435074,0.2250257070419317,0.3033812387954731,0.601280234512227,0.22507408044285504,0.005042676993392122,0.3033681671399913,0.4560179255816216,NVDA
6037,0.517954234016311,0.18938405177507725,0.3982107967034446,0.5111845164346439,0.19081284614113722,0.08488627411241813,0.3965668396014856,0.5058932200026895,NVR
6037,0.5656357568899394,0.20119583758401227,0.3664960587018822,0.5650015883039803,0.20093125706487838,-0.030507568894623735,0.3663040689686526,0.509993708058509,NWL
6037,0.4978858652650138,0.21569483118844116,0.3798869256762616,0.4884984971589645,0.21927211823683956,0.1597328359172188,0.3778653723823789,0.48839120833792693,NYT
6037,0.5773410856450738,0.16273552658475474,0.35346934140447633,0.5765425510510831,0.16326827844428318,0.052293996155753884,0.3540727489203512,0.4737529084835328,O
5965,0.5855509745714003,0.2126113347874893,0.5477089771733203,0.5680956146114132,0.21652141308788808,0.1758462970612883,0.544500782522611,0.7043677496290494,ODFL
6037,0.541162017584226,0.23060994609590194,0.3882632018686916,0.53940649112657,0.2320800718115005,0.056131864495527845,0.3879997684962119,0.5275520534784778,OI
6037,0.6086477188217508,0.1298049212292822,0.3651680852170109,0.6078088413861277,0.1294657643274848,-0.021975095940992763,0.36487931763297415,0.500977551422669,OKE
6037,0.533106263315507,0.19056394320077935,0.32169676348143916,0.5293041298831298,0.18971178109319525,-0.08765224329670346,0.3212356927416787,0.4378522724862431,OMC
6037,0.5273845387708387,0.20344836201890412,0.27818807411631236,0.5227606553081175,0.20363621096978618,-0.0899205167144488,0.27813224458499536,0.3963390744781117,ORCL
6037,0.5596036111420005,0.21066565020323672,0.3599237002653268,0.5588575727700672,0.21052804995076646,-0.027076224942382487,0.3598486095525689,0.49320118151611336,ORLY
6037,0.6457282825439026,0.14694920838662504,0.2799001909768953,0.6457280455911798,0.1469508220699084,0.000985811227484997,0.2799307205137311,0.4227374347260066,OXY
6037,0.4868536120643013,0.1857361211380784,0.312808096751178,0.48374521314895647,0.18535260606814344,-0.08376120732035275,0.3124233998664298,0.40850939806789155,PAYX
6037,0.4989707459065257,0.19578212004395773,0.35779509885445554,0.4986341804016577,0.19554904233083925,-0.01216807592079786,0.3577789550894163,0.46840068108683314,PBI
6037,0.5141562022610223,0.19391261509473834,0.31635369927887763,0.5114834667822724,0.193389335377973,-0.0489097330868594,0.3160211948382437,0.4184333991241988,PCAR
6037,0.5558532965903418,0.19267309616942097,0.3699327550571028,0.5556875418728195,0.19342698791242774,0.043353165028812514,0.3701611835203958,0.5098416362217316,PCG
6037,0.5092619571371311,0.14688732731533935,0.3397332949378668,0.5086601271752882,0.14686520427604147,-0.04060207565824815,0.3395342288684799,0.4273000324705454,PEG
6037,0.6284884134790982,0.2503120870039427,0.44799474958130286,0.6263662812035464,0.25303297339932085,0.057714856121461815,0.44745212951408525,0.6599838297347064,PENN
6037,0.4680211031215863,0.1711741585450216,0.26508058074774676,0.4667390892235589,0.17103753835537533,-0.06076486782260391,0.2647994423911294,0.350487736931864,PEP
6037,0.5709319208054068,0.19680684439619917,0.2641302644185761,0.5703606331568113,0.19689793682079682,-0.04004798840161928,0.26392457822294435,0.3925854392914708,PFE
6037,0.5064581546424429,0.17586554435259455,0.27075157197050864,0.5060555434479015,0.17584014988296734,-0.03267015466162946,0.2707480122337385,0.36567719426456574,PG
6037,0.4865852843738513,0.18487790182033867,0.3324038123196366,0.48150033246254753,0.18393036760154546,-0.07785708493584921,0.33192961753631467,0.4227323577601392,PGR
6037,0.5262157596802272,0.1930435426861636,0.3286256957929001,0.5252969955444095,0.1925154657436885,-0.025043064046238444,0.32857952329500595,0.4393670003795924,PH
6037,0.5202161209650308,0.2211536328356625,0.3233674412404327,0.5202726671408462,0.2212861592644222,0.007063640221510898,0.3234155900050005,0.4395952445104207,PHM
6037,0.5176727969053969,0.16507701090096624,0.38230589485371014,0.5170441864952761,0.16588550870472815,0.04985961120178328,0.38279023492471437,0.48573347557680313,PLD
6037,0.5562109678220452,0.18474568258633609,0.3159380918225956,0.5529005261821925,0.18388751479575927,-0.06001527575675905,0.3154224713307256,0.44486828981440446,PNC
6037,0.517950885946413,0.18812937957500667,0.38186328516334056,0.5173828781739865,0.18936344680250297,0.05072064402580173,0.3817832512245822,0.48547094726567525,PNR
6037,0.48876022231184374,0.14065983720104847,0.36499907400541703,0.4886108912220275,0.14052352003381985,-0.015483913705588954,0.3649521406316769,0.44619377695579066,PNW
6037,0.503995365857221,0.21267637449466426,0.41219818703688704,0.5040566353808982,0.21280459516545577,0.008366731391628046,0.4122441022357165,0.5214057118173859,POOL
6037,0.565510306827264,0.16833410393156958,0.3249279656177536,0.5631143181503729,0.16752174984752177,-0.05372229297914894,0.3246279783096527,0.4369234914567221,PPG
6037,0.5295318415001268,0.1576049586795082,0.34306367891877615,0.5230783388612613,0.15829288698574978,0.11861059282059334,0.3426331570970788,0.4393016840755454,PPL
6037,0.5393551781582746,0.24478986843486727,0.38619715942199306,0.5275832446128349,0.24396195634212176,0.12572424762961212,0.38504417725384016,0.5277282341433097,PRGO
6037,0.4989834979140835,0.17697015191272655,0.3476495316539317,0.49859854432613043,0.17716191098573195,0.029476767688083057,0.3478145714023857,0.4430777411713766,PSA
6037,0.4902939162558612,0.22072617378106157,0.38554893817506947,0.4889513431136577,0.22157444023696468,0.05617554588976745,0.38485271817616584,0.489815863493862,PTC
6037,0.512829307648562,0.21453040002898124,0.38593007290232734,0.5076947283215001,0.21675784180866645,0.08770976780449291,0.3857074782962453,0.50314613574085,PVH
6037,0.5330786264171902,0.19365260974667392,0.40164040750560476,0.5271491979502506,0.1951130997275163,0.08189842478303047,0.40047838812320385,0.526316617609725,PWR
6037,0.4938468052477181,0.24364633874914438,0.28516940107798006,0.4875160517901394,0.24431112404335031,-0.09443802698331856,0.2846036953052621,0.4078836275583713,QCOM
6037,0.5145553670564149,0.22371422809064315,0.34689045780589717,0.5146466320144397,0.22388268479427575,0.010121666180353796,0.34687456784053017,0.4649976977605776,R
6037,0.5978404533328483,0.2604970103826477,0.384349832508574,0.595788288221311,0.25967719781544896,-0.030649999721730617,0.38391731069388585,0.5914364331641602,RCL
6037,0.5146519208658163,0.13789691037277993,0.42054203168028165,0.5132425115111167,0.13924755770215558,0.07339529976549507,0.42105189104965324,0.516193495775611,REG
6037,0.5193996654613224,0.2783944688385676,0.3907229597811226,0.5168367499577922,0.2789005378049,0.048668051663465876,0.3904226121198214,0.5331748132018423,REGN
6037,0.6097569976263159,0.16456861006292475,0.32673783350114977,0.608641658142664,0.16387212051327324,-0.024975741126633852,0.3264399425123669,0.4651861739116284,RF
6037,0.4897983668561069,0.2142351609436936,0.3606903737617383,0.48916300950312136,0.21385613604350884,-0.024029350280442428,0.360607665279276,0.4692133160098639,RHI
6037,0.5775172309013428,0.23539139310767884,0.30811209426563474,0.5776494549085452,0.2355750154436098,0.009227547431364405,0.30822489936112557,0.4563159620918872,RIG
6037,0.5600771031600348,0.18546619389891278,0.3648646361188588,0.5598385273509022,0.18519724994209938,-0.01293837829297623,0.36482070630039437,0.49570531651933164,RJF
6037,0.5352215590922612,0.2445604319879381,0.38073900484830503,0.5350564034759592,0.2448516787431365,0.025475029866468036,0.38090945201461335,0.5218096897045615,RL
6037,0.4990652990913883,0.23085485388690385,0.38583218226257476,0.4987557738212113,0.23076640368002926,-0.019934385679256025,0.38579727639309735,0.5089138660561403,RMD
6037,0.5282033293440918,0.20502434986490392,0.3290057523743524,0.5274017178405156,0.20464783697270145,-0.020587561546967795,0.3289348340690606,0.4478535601691411,ROK
6037,0.46607435899239386,0.19103370572483347,0.4229573208518864,0.46196056539509267,0.19155078863170977,0.10121156961407099,0.4228466153035002,0.5145916816562733,ROL
6037,0.482773178203131,0.17018772216018918,0.38870787751916175,0.48277181738468217,0.17026971724897902,0.009427748549426606,0.38878363703939844,0.47602578772719933,ROP
6037,0.5238940803957853,0.19714110041059765,0.3358330376971487,0.5207015811509101,0.19676001496241852,-0.05674062229647815,0.3356535317892321,0.44798946431599246,ROST
6037,0.553970778766937,0.2192887909631068,0.38102526909743517,0.5501811089517354,0.22012878248559484,0.050551276507552416,0.38073265046375676,0.5091805030607974,RRC
6037,0.5174081368051715,0.16179498718743793,0.35931906004937575,0.5152202767399681,0.1617221899208477,-0.0723975456530103,0.35885449565298655,0.4575106738481054,RSG
6037,0.5736367288772414,0.17464164117472047,0.28702650201767843,0.5674999970348789,0.17434281136497715,-0.09820256108369324,0.28617634823501265,0.41192192913926595,RTX
6037,0.4812594104716452,0.2121595672871932,0.3678390416274201,0.480461951885746,0.21193975984965302,-0.028486837689529976,0.36779037127733016,0.4717572852684232,RVTY
6037,0.5187968680986577,0.2206512193857963,0.3844609014352214,0.5150121020218141,0.22341044169987845,0.06329026417826206,0.3829545839306689,0.5052894241859851,SANM
6035,0.4922442013728807,0.24939907834236894,0.41080110894505006,0.49197509599586525,0.24915877564515754,-0.0077023332122073945,0.4107610552479456,0.5373882181904399,SBAC
6037,0.5232133093235085,0.22926128885426625,0.28936593361761553,0.5172717555563716,0.2289926750936193,-0.06848025210574878,0.28870381731508177,0.4230759076596341,SBUX
6037,0.5273783708817391,0.22915647414386842,0.3196350761990046,0.5241530450261165,0.2289847906681502,-0.06467656796071007,0.31890657096720154,0.44245722877379334,SCHW
6037,0.460022385265023,0.20108148095960854,0.43296136197635093,0.45791801843608176,0.20279724805691537,0.06536073517273869,0.43216318231563516,0.5295165313715022,SCI
6037,0.5187424327545995,0.2102886247224993,0.32985951019823284,0.5161767585242072,0.2100862433943404,-0.05801914594322069,0.32943140919968733,0.4511341195680002,SHW
5833,0.47346602705596974,0.2783001825023254,0.6519861803561661,0.4735438548887766,0.2788759775063981,0.01538874903890887,0.6523904247570788,0.7910906756870602,SIG
6037,0.6468184416733896,0.2047688958912189,0.3786386589987315,0.6405565008581058,0.20645729961473566,0.15011756306377655,0.37860063267161465,0.5606429641083749,SJM
6037,0.5454678327620328,0.19293161406392953,0.26349029882984243,0.544970842642314,0.19286131563800965,-0.018100299406641613,0.26339925635642636,0.3739416506981976,SLB
6037,0.5750483715946222,0.16598278429633934,0.4067841595545478,0.5693905307103698,0.1641501758882342,-0.0678110551409529,0.40507636075024456,0.5429710860632214,SLG
6037,0.5566516800709848,0.20953313539317875,0.3984609362905057,0.5531763262471938,0.20847197707223974,-0.05692940572975864,0.3982514080509976,0.537838960151756,SLM
6037,0.5076482979278177,0.1843826810106617,0.3530377597551791,0.5062859794833884,0.18388025786320536,-0.04386025962600131,0.3528148740419884,0.4571643755388588,SNA
6037,0.4974955349731057,0.2026274691505416,0.35313694123546063,0.4966875913812894,0.20249910164794524,-0.03263480624058404,0.3531654702072734,0.45786646259650415,SNPS
6037,0.5160661938185337,0.14666277088284682,0.2938228198635306,0.5150370996140924,0.14666036133067956,-0.04868741662832023,0.2935953413425675,0.3834575018245268,SO
6037,0.6018691096321618,0.1764003528158716,0.33080751604210584,0.5959119086017075,0.17548183515850732,-0.07183788773722882,0.3293874448394287,0.48033326412037686,SPG
6037,0.5608778631284522,0.17418324037535332,0.32945239133254883,0.5590577416003637,0.17380192965167535,-0.04486701322666586,0.3292320922641547,0.45007720033161197,SPGI
6037,0.5007981245575812,0.15514620854988462,0.3486023063083989,0.5006824124668243,0.15507615390825014,-0.01523181442282328,0.3485457511263933,0.4411564840126551,SRE
6035,0.5791828236082747,0.1911317637691194,0.4299237225888399,0.5791118612098357,0.19308338819290194,0.04137337533743737,0.4300203491157423,0.5721786210929201,SSP
6037,0.5144079519385876,0.20528416113465253,0.39241464891655176,0.5139518130954631,0.20542222433818103,0.03578782400557601,0.3924167803680942,0.5050476194462201,STE
6037,0.5260194224437332,0.2133135802323383,0.38677018211910463,0.5196055926359977,0.21418291523105118,0.07807780898824959,0.38581364241990407,0.4987236647615262,STLD
6037,0.5811314930152394,0.18787998336752107,0.3227362290443567,0.577944213110894,0.18743279756602554,-0.07187042087350258,0.3222129911662337,0.4584732773398319,STT
6037,0.5344605252682129,0.23812472585621206,0.3536047963239259,0.5345112170851084,0.23818487208008116,0.004373245485985487,0.3536471381460369,0.4940710014981422,STZ
6037,0.513642089302793,0.21716489015394266,0.3557193518531922,0.508501507811974,0.2200674339111031,0.12323608964974368,0.355072029752371,0.47656906280005334,SWK
6037,0.5304845660497313,0.262932683053822,0.3549609173248489,0.5303551155312491,0.26320321337984526,0.016902913179718544,0.3550195379011414,0.4903601727875129,SWKS
6037,0.46834427460949357,0.21073986526085475,0.3291736677171976,0.46780928941400535,0.21051716140366625,-0.02307948633621532,0.32912073094073174,0.432310772976848,SYK
