[e9_2_pilot] claude-haiku-4-5-20251001|default: 384 runs in the manifest, 0 done, 384 pending, 0 abandoned after 3 non-ok attempts; 15 workers; started 2026-09-11T16:11:32Z
[146/384] default|claude-haiku-4-5-20251001__INTJ__static__bull_trap__seed3003__rep0 -> ok (749s, fallbacks 0, errors 0); non-ok so far 0; 77.9 runs/h; ETA 3.1 h
[147/384] default|claude-haiku-4-5-20251001__INTJ__static__bull_trap__seed3004__rep0 -> ok (737s, fallbacks 0, errors 0); non-ok so far 0; 78.0 runs/h; ETA 3.0 h
[148/384] default|claude-haiku-4-5-20251001__INTJ__static__bull_trap__seed3005__rep0 -> ok (729s, fallbacks 0, errors 0); non-ok so far 0; 78.5 runs/h; ETA 3.0 h
[149/384] default|claude-haiku-4-5-20251001__INTJ__static__flat__seed3016__rep0 -> ok (813s, fallbacks 0, errors 0); non-ok so far 0; 79.0 runs/h; ETA 3.0 h
[150/384] default|claude-haiku-4-5-20251001__INTJ__static__bull_trap__seed3006__rep0 -> ok (796s, fallbacks 0, errors 0); non-ok so far 0; 78.7 runs/h; ETA 3.0 h
[151/384] default|claude-haiku-4-5-20251001__INTJ__static__bull_trap__seed3007__rep0 -> ok (751s, fallbacks 0, errors 0); non-ok so far 0; 74.3 runs/h; ETA 3.1 h
[152/384] default|claude-haiku-4-5-20251001__INTJ__static__bull_trap__seed3008__rep0 -> ok (751s, fallbacks 0, errors 0); non-ok so far 0; 74.7 runs/h; ETA 3.1 h
[153/384] default|claude-haiku-4-5-20251001__INTJ__static__bull_trap__seed3009__rep0 -> ok (790s, fallbacks 0, errors 0); non-ok so far 0; 74.6 runs/h; ETA 3.1 h
[154/384] default|claude-haiku-4-5-20251001__INTJ__static__bull_trap__seed3013__rep0 -> ok (721s, fallbacks 0, errors 0); non-ok so far 0; 75.0 runs/h; ETA 3.1 h
[155/384] default|claude-haiku-4-5-20251001__INTJ__static__bull_trap__seed3010__rep0 -> ok (797s, fallbacks 0, errors 0); non-ok so far 0; 75.2 runs/h; ETA 3.0 h
[156/384] default|claude-haiku-4-5-20251001__INTJ__static__bull_trap__seed3012__rep0 -> ok (777s, fallbacks 0, errors 0); non-ok so far 0; 75.7 runs/h; ETA 3.0 h
[157/384] default|claude-haiku-4-5-20251001__INTJ__static__bull_trap__seed3011__rep0 -> ok (793s, fallbacks 0, errors 0); non-ok so far 0; 76.1 runs/h; ETA 3.0 h
[158/384] default|claude-haiku-4-5-20251001__INTJ__static__bull_trap__seed3014__rep0 -> ok (730s, fallbacks 0, errors 0); non-ok so far 0; 76.4 runs/h; ETA 3.0 h
[159/384] default|claude-haiku-4-5-20251001__INTJ__static__bull_trap__seed3015__rep0 -> ok (727s, fallbacks 0, errors 0); non-ok so far 0; 76.8 runs/h; ETA 2.9 h
[160/384] default|claude-haiku-4-5-20251001__INTJ__static__bull_trap__seed3016__rep0 -> ok (732s, fallbacks 0, errors 0); non-ok so far 0; 77.2 runs/h; ETA 2.9 h
[161/384] default|claude-haiku-4-5-20251001__INTJ__static__crash_d0.7__seed3001__rep0 -> ok (738s, fallbacks 0, errors 0); non-ok so far 0; 77.4 runs/h; ETA 2.9 h
[162/384] default|claude-haiku-4-5-20251001__INTJ__static__crash_d0.7__seed3003__rep0 -> ok (710s, fallbacks 0, errors 0); non-ok so far 0; 77.8 runs/h; ETA 2.9 h
[163/384] default|claude-haiku-4-5-20251001__INTJ__static__crash_d0.7__seed3002__rep0 -> ok (740s, fallbacks 0, errors 0); non-ok so far 0; 77.9 runs/h; ETA 2.8 h
[164/384] default|claude-haiku-4-5-20251001__INTJ__static__crash_d0.7__seed3004__rep0 -> ok (755s, fallbacks 0, errors 0); non-ok so far 0; 78.2 runs/h; ETA 2.8 h
[165/384] default|claude-haiku-4-5-20251001__INTJ__static__crash_d0.7__seed3005__rep0 -> ok (737s, fallbacks 0, errors 0); non-ok so far 0; 78.1 runs/h; ETA 2.8 h
[166/384] default|claude-haiku-4-5-20251001__INTJ__static__crash_d0.7__seed3007__rep0 -> ok (638s, fallbacks 0, errors 0); non-ok so far 0; 75.1 runs/h; ETA 2.9 h
[167/384] default|claude-haiku-4-5-20251001__INTJ__static__crash_d0.7__seed3006__rep0 -> ok (656s, fallbacks 0, errors 0); non-ok so far 0; 75.4 runs/h; ETA 2.9 h
[168/384] default|claude-haiku-4-5-20251001__INTJ__static__crash_d0.7__seed3009__rep0 -> ok (649s, fallbacks 0, errors 0); non-ok so far 0; 75.2 runs/h; ETA 2.9 h
[169/384] default|claude-haiku-4-5-20251001__INTJ__static__crash_d0.7__seed3011__rep0 -> ok (648s, fallbacks 0, errors 0); non-ok so far 0; 75.4 runs/h; ETA 2.9 h
[170/384] default|claude-haiku-4-5-20251001__INTJ__static__crash_d0.7__seed3013__rep0 -> ok (648s, fallbacks 0, errors 0); non-ok so far 0; 75.6 runs/h; ETA 2.8 h
[171/384] default|claude-haiku-4-5-20251001__INTJ__static__crash_d0.7__seed3008__rep0 -> ok (713s, fallbacks 0, errors 0); non-ok so far 0; 76.0 runs/h; ETA 2.8 h
[172/384] default|claude-haiku-4-5-20251001__INTJ__static__crash_d0.7__seed3012__rep0 -> ok (662s, fallbacks 0, errors 0); non-ok so far 0; 76.5 runs/h; ETA 2.8 h
[173/384] default|claude-haiku-4-5-20251001__INTJ__static__crash_d0.7__seed3014__rep0 -> ok (649s, fallbacks 0, errors 0); non-ok so far 0; 76.9 runs/h; ETA 2.7 h
[174/384] default|claude-haiku-4-5-20251001__INTJ__static__crash_d0.7__seed3010__rep0 -> ok (682s, fallbacks 0, errors 0); non-ok so far 0; 77.3 runs/h; ETA 2.7 h
[175/384] default|claude-haiku-4-5-20251001__INTJ__static__crash_d0.7__seed3015__rep0 -> ok (704s, fallbacks 0, errors 0); non-ok so far 0; 77.1 runs/h; ETA 2.7 h
[176/384] default|claude-haiku-4-5-20251001__INTJ__static__crash_d0.7__seed3016__rep0 -> ok (696s, fallbacks 0, errors 0); non-ok so far 0; 77.4 runs/h; ETA 2.7 h
[177/384] default|claude-haiku-4-5-20251001__INTJ__static__sustained_bull__seed3001__rep0 -> ok (688s, fallbacks 0, errors 0); non-ok so far 0; 77.8 runs/h; ETA 2.7 h
[178/384] default|claude-haiku-4-5-20251001__INTJ__static__sustained_bull__seed3003__rep0 -> ok (674s, fallbacks 0, errors 0); non-ok so far 0; 77.9 runs/h; ETA 2.6 h
[179/384] default|claude-haiku-4-5-20251001__INTJ__static__sustained_bull__seed3002__rep0 -> ok (706s, fallbacks 0, errors 0); non-ok so far 0; 78.2 runs/h; ETA 2.6 h
[180/384] default|claude-haiku-4-5-20251001__INTJ__static__sustained_bull__seed3004__rep0 -> ok (724s, fallbacks 0, errors 0); non-ok so far 0; 77.8 runs/h; ETA 2.6 h
[181/384] default|claude-haiku-4-5-20251001__INTJ__static__sustained_bull__seed3005__rep0 -> ok (651s, fallbacks 0, errors 0); non-ok so far 0; 75.7 runs/h; ETA 2.7 h
[182/384] default|claude-haiku-4-5-20251001__INTJ__static__sustained_bull__seed3006__rep0 -> ok (699s, fallbacks 0, errors 0); non-ok so far 0; 75.5 runs/h; ETA 2.7 h
[183/384] default|claude-haiku-4-5-20251001__INTJ__static__sustained_bull__seed3007__rep0 -> ok (689s, fallbacks 0, errors 0); non-ok so far 0; 75.5 runs/h; ETA 2.7 h
[184/384] default|claude-haiku-4-5-20251001__INTJ__static__sustained_bull__seed3012__rep0 -> ok (635s, fallbacks 0, errors 0); non-ok so far 0; 75.8 runs/h; ETA 2.6 h
[185/384] default|claude-haiku-4-5-20251001__INTJ__static__sustained_bull__seed3009__rep0 -> ok (648s, fallbacks 0, errors 0); non-ok so far 0; 76.2 runs/h; ETA 2.6 h
[186/384] default|claude-haiku-4-5-20251001__INTJ__static__sustained_bull__seed3013__rep0 -> ok (665s, fallbacks 0, errors 0); non-ok so far 0; 76.4 runs/h; ETA 2.6 h
[187/384] default|claude-haiku-4-5-20251001__INTJ__static__sustained_bull__seed3008__rep0 -> ok (699s, fallbacks 0, errors 0); non-ok so far 0; 76.8 runs/h; ETA 2.6 h
[188/384] default|claude-haiku-4-5-20251001__INTJ__static__sustained_bull__seed3011__rep0 -> ok (674s, fallbacks 0, errors 0); non-ok so far 0; 77.2 runs/h; ETA 2.5 h
[189/384] default|claude-haiku-4-5-20251001__INTJ__static__sustained_bull__seed3010__rep0 -> ok (707s, fallbacks 0, errors 0); non-ok so far 0; 77.3 runs/h; ETA 2.5 h
[190/384] default|claude-haiku-4-5-20251001__INTJ__static__sustained_bull__seed3014__rep0 -> ok (642s, fallbacks 0, errors 0); non-ok so far 0; 77.6 runs/h; ETA 2.5 h
[191/384] default|claude-haiku-4-5-20251001__INTJ__static__sustained_bull__seed3016__rep0 -> ok (667s, fallbacks 0, errors 0); non-ok so far 0; 77.6 runs/h; ETA 2.5 h
[192/384] default|claude-haiku-4-5-20251001__INTJ__static__sustained_bull__seed3015__rep0 -> ok (685s, fallbacks 0, errors 0); non-ok so far 0; 77.9 runs/h; ETA 2.5 h
[193/384] default|claude-haiku-4-5-20251001__INTJ__memory__flat__seed3001__rep0 -> ok (719s, fallbacks 0, errors 0); non-ok so far 0; 77.7 runs/h; ETA 2.5 h
[194/384] default|claude-haiku-4-5-20251001__INTJ__memory__flat__seed3002__rep0 -> ok (712s, fallbacks 0, errors 0); non-ok so far 0; 78.0 runs/h; ETA 2.4 h
[195/384] default|claude-haiku-4-5-20251001__INTJ__memory__flat__seed3003__rep0 -> ok (683s, fallbacks 0, errors 0); non-ok so far 0; 77.9 runs/h; ETA 2.4 h
[196/384] default|claude-haiku-4-5-20251001__INTJ__memory__flat__seed3004__rep0 -> ok (677s, fallbacks 0, errors 0); non-ok so far 0; 76.0 runs/h; ETA 2.5 h
[197/384] default|claude-haiku-4-5-20251001__INTJ__memory__flat__seed3005__rep0 -> ok (624s, fallbacks 0, errors 0); non-ok so far 0; 76.3 runs/h; ETA 2.5 h
[198/384] default|claude-haiku-4-5-20251001__INTJ__memory__flat__seed3011__rep0 -> ok (619s, fallbacks 0, errors 0); non-ok so far 0; 75.9 runs/h; ETA 2.5 h
[199/384] default|claude-haiku-4-5-20251001__INTJ__memory__flat__seed3007__rep0 -> ok (658s, fallbacks 0, errors 0); non-ok so far 0; 76.3 runs/h; ETA 2.4 h
[200/384] default|claude-haiku-4-5-20251001__INTJ__memory__flat__seed3008__rep0 -> ok (657s, fallbacks 0, errors 0); non-ok so far 0; 76.6 runs/h; ETA 2.4 h
[201/384] default|claude-haiku-4-5-20251001__INTJ__memory__flat__seed3006__rep0 -> ok (672s, fallbacks 0, errors 0); non-ok so far 0; 77.0 runs/h; ETA 2.4 h
[202/384] default|claude-haiku-4-5-20251001__INTJ__memory__flat__seed3009__rep0 -> ok (636s, fallbacks 0, errors 0); non-ok so far 0; 77.3 runs/h; ETA 2.4 h
[203/384] default|claude-haiku-4-5-20251001__INTJ__memory__flat__seed3010__rep0 -> ok (662s, fallbacks 0, errors 0); non-ok so far 0; 77.5 runs/h; ETA 2.3 h
[204/384] default|claude-haiku-4-5-20251001__INTJ__memory__flat__seed3012__rep0 -> ok (649s, fallbacks 0, errors 0); non-ok so far 0; 77.7 runs/h; ETA 2.3 h
[205/384] default|claude-haiku-4-5-20251001__INTJ__memory__flat__seed3013__rep0 -> ok (654s, fallbacks 0, errors 0); non-ok so far 0; 78.0 runs/h; ETA 2.3 h
[206/384] default|claude-haiku-4-5-20251001__INTJ__memory__flat__seed3014__rep0 -> ok (688s, fallbacks 0, errors 0); non-ok so far 0; 77.7 runs/h; ETA 2.3 h
[207/384] default|claude-haiku-4-5-20251001__INTJ__memory__flat__seed3015__rep0 -> ok (694s, fallbacks 0, errors 0); non-ok so far 0; 77.9 runs/h; ETA 2.3 h
[208/384] default|claude-haiku-4-5-20251001__INTJ__memory__bull_trap__seed3001__rep0 -> ok (652s, fallbacks 0, errors 0); non-ok so far 0; 78.0 runs/h; ETA 2.3 h
[209/384] default|claude-haiku-4-5-20251001__INTJ__memory__flat__seed3016__rep0 -> ok (671s, fallbacks 0, errors 0); non-ok so far 0; 78.2 runs/h; ETA 2.2 h
[210/384] default|claude-haiku-4-5-20251001__INTJ__memory__bull_trap__seed3002__rep0 -> ok (687s, fallbacks 0, errors 0); non-ok so far 0; 78.0 runs/h; ETA 2.2 h
[211/384] default|claude-haiku-4-5-20251001__INTJ__memory__bull_trap__seed3003__rep0 -> ok (643s, fallbacks 0, errors 0); non-ok so far 0; 76.5 runs/h; ETA 2.3 h
[212/384] default|claude-haiku-4-5-20251001__INTJ__memory__bull_trap__seed3004__rep0 -> ok (676s, fallbacks 0, errors 0); non-ok so far 0; 76.5 runs/h; ETA 2.2 h
[213/384] default|claude-haiku-4-5-20251001__INTJ__memory__bull_trap__seed3005__rep0 -> ok (643s, fallbacks 0, errors 0); non-ok so far 0; 76.4 runs/h; ETA 2.2 h
[214/384] default|claude-haiku-4-5-20251001__INTJ__memory__bull_trap__seed3006__rep0 -> ok (653s, fallbacks 0, errors 0); non-ok so far 0; 76.7 runs/h; ETA 2.2 h
[215/384] default|claude-haiku-4-5-20251001__INTJ__memory__bull_trap__seed3007__rep0 -> ok (660s, fallbacks 0, errors 0); non-ok so far 0; 77.0 runs/h; ETA 2.2 h
[216/384] default|claude-haiku-4-5-20251001__INTJ__memory__bull_trap__seed3009__rep0 -> ok (660s, fallbacks 0, errors 0); non-ok so far 0; 77.2 runs/h; ETA 2.2 h
[217/384] default|claude-haiku-4-5-20251001__INTJ__memory__bull_trap__seed3008__rep0 -> ok (681s, fallbacks 0, errors 0); non-ok so far 0; 77.5 runs/h; ETA 2.2 h
[218/384] default|claude-haiku-4-5-20251001__INTJ__memory__bull_trap__seed3011__rep0 -> ok (648s, fallbacks 0, errors 0); non-ok so far 0; 77.7 runs/h; ETA 2.1 h
[219/384] default|claude-haiku-4-5-20251001__INTJ__memory__bull_trap__seed3012__rep0 -> ok (658s, fallbacks 0, errors 0); non-ok so far 0; 77.9 runs/h; ETA 2.1 h
[220/384] default|claude-haiku-4-5-20251001__INTJ__memory__bull_trap__seed3010__rep0 -> ok (713s, fallbacks 0, errors 0); non-ok so far 0; 78.1 runs/h; ETA 2.1 h
[221/384] default|claude-haiku-4-5-20251001__INTJ__memory__bull_trap__seed3013__rep0 -> ok (681s, fallbacks 0, errors 0); non-ok so far 0; 77.8 runs/h; ETA 2.1 h
[222/384] default|claude-haiku-4-5-20251001__INTJ__memory__bull_trap__seed3014__rep0 -> ok (688s, fallbacks 0, errors 0); non-ok so far 0; 77.9 runs/h; ETA 2.1 h
[223/384] default|claude-haiku-4-5-20251001__INTJ__memory__bull_trap__seed3015__rep0 -> ok (653s, fallbacks 0, errors 0); non-ok so far 0; 78.3 runs/h; ETA 2.1 h
[224/384] default|claude-haiku-4-5-20251001__INTJ__memory__bull_trap__seed3016__rep0 -> ok (701s, fallbacks 0, errors 0); non-ok so far 0; 78.1 runs/h; ETA 2.0 h
[225/384] default|claude-haiku-4-5-20251001__INTJ__memory__crash_d0.7__seed3001__rep0 -> ok (661s, fallbacks 0, errors 0); non-ok so far 0; 78.2 runs/h; ETA 2.0 h
[226/384] default|claude-haiku-4-5-20251001__INTJ__memory__crash_d0.7__seed3002__rep0 -> ok (673s, fallbacks 0, errors 0); non-ok so far 0; 76.7 runs/h; ETA 2.1 h
[227/384] default|claude-haiku-4-5-20251001__INTJ__memory__crash_d0.7__seed3003__rep0 -> ok (642s, fallbacks 0, errors 0); non-ok so far 0; 77.0 runs/h; ETA 2.0 h
[228/384] default|claude-haiku-4-5-20251001__INTJ__memory__crash_d0.7__seed3005__rep0 -> ok (659s, fallbacks 0, errors 0); non-ok so far 0; 76.7 runs/h; ETA 2.0 h
[229/384] default|claude-haiku-4-5-20251001__INTJ__memory__crash_d0.7__seed3004__rep0 -> ok (688s, fallbacks 0, errors 0); non-ok so far 0; 76.9 runs/h; ETA 2.0 h
[230/384] default|claude-haiku-4-5-20251001__INTJ__memory__crash_d0.7__seed3006__rep0 -> ok (695s, fallbacks 0, errors 0); non-ok so far 0; 77.0 runs/h; ETA 2.0 h
[231/384] default|claude-haiku-4-5-20251001__INTJ__memory__crash_d0.7__seed3007__rep0 -> ok (685s, fallbacks 0, errors 0); non-ok so far 0; 77.3 runs/h; ETA 2.0 h
[232/384] default|claude-haiku-4-5-20251001__INTJ__memory__crash_d0.7__seed3008__rep0 -> ok (676s, fallbacks 0, errors 0); non-ok so far 0; 77.6 runs/h; ETA 2.0 h
[233/384] default|claude-haiku-4-5-20251001__INTJ__memory__crash_d0.7__seed3009__rep0 -> ok (673s, fallbacks 0, errors 0); non-ok so far 0; 77.9 runs/h; ETA 1.9 h
[234/384] default|claude-haiku-4-5-20251001__INTJ__memory__crash_d0.7__seed3010__rep0 -> ok (659s, fallbacks 0, errors 0); non-ok so far 0; 78.1 runs/h; ETA 1.9 h
[235/384] default|claude-haiku-4-5-20251001__INTJ__memory__crash_d0.7__seed3011__rep0 -> ok (654s, fallbacks 0, errors 0); non-ok so far 0; 78.3 runs/h; ETA 1.9 h
[236/384] default|claude-haiku-4-5-20251001__INTJ__memory__crash_d0.7__seed3012__rep0 -> ok (652s, fallbacks 0, errors 0); non-ok so far 0; 78.1 runs/h; ETA 1.9 h
[237/384] default|claude-haiku-4-5-20251001__INTJ__memory__crash_d0.7__seed3013__rep0 -> ok (642s, fallbacks 0, errors 0); non-ok so far 0; 78.3 runs/h; ETA 1.9 h
[238/384] default|claude-haiku-4-5-20251001__INTJ__memory__crash_d0.7__seed3014__rep0 -> ok (662s, fallbacks 0, errors 0); non-ok so far 0; 78.5 runs/h; ETA 1.9 h
[239/384] default|claude-haiku-4-5-20251001__INTJ__memory__crash_d0.7__seed3015__rep0 -> ok (675s, fallbacks 0, errors 0); non-ok so far 0; 78.3 runs/h; ETA 1.9 h
[240/384] default|claude-haiku-4-5-20251001__INTJ__memory__crash_d0.7__seed3016__rep0 -> ok (652s, fallbacks 0, errors 0); non-ok so far 0; 78.5 runs/h; ETA 1.8 h
[241/384] default|claude-haiku-4-5-20251001__INTJ__memory__sustained_bull__seed3001__rep0 -> ok (645s, fallbacks 0, errors 0); non-ok so far 0; 77.1 runs/h; ETA 1.9 h
[242/384] default|claude-haiku-4-5-20251001__INTJ__memory__sustained_bull__seed3002__rep0 -> ok (657s, fallbacks 0, errors 0); non-ok so far 0; 77.3 runs/h; ETA 1.8 h
[243/384] default|claude-haiku-4-5-20251001__INTJ__memory__sustained_bull__seed3003__rep0 -> ok (641s, fallbacks 0, errors 0); non-ok so far 0; 77.1 runs/h; ETA 1.8 h
[244/384] default|claude-haiku-4-5-20251001__INTJ__memory__sustained_bull__seed3004__rep0 -> ok (647s, fallbacks 0, errors 0); non-ok so far 0; 77.3 runs/h; ETA 1.8 h
[245/384] default|claude-haiku-4-5-20251001__INTJ__memory__sustained_bull__seed3006__rep0 -> ok (629s, fallbacks 0, errors 0); non-ok so far 0; 77.5 runs/h; ETA 1.8 h
[246/384] default|claude-haiku-4-5-20251001__INTJ__memory__sustained_bull__seed3005__rep0 -> ok (633s, fallbacks 0, errors 0); non-ok so far 0; 77.8 runs/h; ETA 1.8 h
[247/384] default|claude-haiku-4-5-20251001__INTJ__memory__sustained_bull__seed3007__rep0 -> ok (646s, fallbacks 0, errors 0); non-ok so far 0; 77.9 runs/h; ETA 1.8 h
[248/384] default|claude-haiku-4-5-20251001__INTJ__memory__sustained_bull__seed3009__rep0 -> ok (631s, fallbacks 0, errors 0); non-ok so far 0; 78.2 runs/h; ETA 1.7 h
[249/384] default|claude-haiku-4-5-20251001__INTJ__memory__sustained_bull__seed3008__rep0 -> ok (659s, fallbacks 0, errors 0); non-ok so far 0; 78.4 runs/h; ETA 1.7 h
[250/384] default|claude-haiku-4-5-20251001__INTJ__memory__sustained_bull__seed3010__rep0 -> ok (657s, fallbacks 0, errors 0); non-ok so far 0; 78.5 runs/h; ETA 1.7 h
[251/384] default|claude-haiku-4-5-20251001__INTJ__memory__sustained_bull__seed3011__rep0 -> ok (623s, fallbacks 0, errors 0); non-ok so far 0; 78.5 runs/h; ETA 1.7 h
[252/384] default|claude-haiku-4-5-20251001__INTJ__memory__sustained_bull__seed3012__rep0 -> ok (617s, fallbacks 0, errors 0); non-ok so far 0; 78.8 runs/h; ETA 1.7 h
[253/384] default|claude-haiku-4-5-20251001__INTJ__memory__sustained_bull__seed3013__rep0 -> contaminated (629s, fallbacks 2, errors 6); non-ok so far 1; 78.9 runs/h; ETA 1.7 h
[254/384] default|claude-haiku-4-5-20251001__INTJ__memory__sustained_bull__seed3014__rep0 -> contaminated (636s, fallbacks 27, errors 50); non-ok so far 2; 78.6 runs/h; ETA 1.7 h
[255/384] default|claude-haiku-4-5-20251001__INTJ__memory__sustained_bull__seed3015__rep0 -> contaminated (641s, fallbacks 34, errors 50); non-ok so far 3; 78.8 runs/h; ETA 1.6 h
[256/384] default|claude-haiku-4-5-20251001__ENTJ__static__flat__seed3001__rep0 -> contaminated (589s, fallbacks 99, errors 50); non-ok so far 4; 77.7 runs/h; ETA 1.6 h
[257/384] default|claude-haiku-4-5-20251001__INTJ__memory__sustained_bull__seed3016__rep0 -> contaminated (651s, fallbacks 112, errors 50); non-ok so far 5; 77.7 runs/h; ETA 1.6 h
[258/384] default|claude-haiku-4-5-20251001__ENTJ__static__flat__seed3002__rep0 -> contaminated (609s, fallbacks 128, errors 50); non-ok so far 6; 77.7 runs/h; ETA 1.6 h
[259/384] default|claude-haiku-4-5-20251001__ENTJ__static__flat__seed3003__rep0 -> contaminated (612s, fallbacks 135, errors 50); non-ok so far 7; 77.8 runs/h; ETA 1.6 h
[260/384] default|claude-haiku-4-5-20251001__ENTJ__static__flat__seed3004__rep0 -> contaminated (604s, fallbacks 139, errors 50); non-ok so far 8; 78.1 runs/h; ETA 1.6 h
[261/384] default|claude-haiku-4-5-20251001__ENTJ__static__flat__seed3005__rep0 -> contaminated (609s, fallbacks 142, errors 50); non-ok so far 9; 78.3 runs/h; ETA 1.6 h
[262/384] default|claude-haiku-4-5-20251001__ENTJ__static__flat__seed3006__rep0 -> contaminated (612s, fallbacks 149, errors 50); non-ok so far 10; 78.5 runs/h; ETA 1.6 h
[263/384] default|claude-haiku-4-5-20251001__ENTJ__static__flat__seed3007__rep0 -> contaminated (614s, fallbacks 152, errors 50); non-ok so far 11; 78.7 runs/h; ETA 1.5 h
[264/384] default|claude-haiku-4-5-20251001__ENTJ__static__flat__seed3008__rep0 -> contaminated (621s, fallbacks 160, errors 50); non-ok so far 12; 78.9 runs/h; ETA 1.5 h
[265/384] default|claude-haiku-4-5-20251001__ENTJ__static__flat__seed3009__rep0 -> contaminated (623s, fallbacks 169, errors 50); non-ok so far 13; 79.0 runs/h; ETA 1.5 h
[266/384] default|claude-haiku-4-5-20251001__ENTJ__static__flat__seed3010__rep0 -> contaminated (632s, fallbacks 186, errors 50); non-ok so far 14; 78.9 runs/h; ETA 1.5 h
[267/384] default|claude-haiku-4-5-20251001__ENTJ__static__flat__seed3011__rep0 -> contaminated (630s, fallbacks 189, errors 50); non-ok so far 15; 79.2 runs/h; ETA 1.5 h
[268/384] default|claude-haiku-4-5-20251001__ENTJ__static__flat__seed3012__rep0 -> contaminated (636s, fallbacks 200, errors 50); non-ok so far 16; 79.2 runs/h; ETA 1.5 h
[269/384] default|claude-haiku-4-5-20251001__ENTJ__static__flat__seed3013__rep0 -> contaminated (645s, fallbacks 200, errors 50); non-ok so far 17; 78.9 runs/h; ETA 1.5 h
[270/384] default|claude-haiku-4-5-20251001__ENTJ__static__flat__seed3014__rep0 -> contaminated (644s, fallbacks 200, errors 50); non-ok so far 18; 79.0 runs/h; ETA 1.4 h
[271/384] default|claude-haiku-4-5-20251001__ENTJ__static__flat__seed3015__rep0 -> contaminated (679s, fallbacks 200, errors 50); non-ok so far 19; 77.8 runs/h; ETA 1.5 h
[272/384] default|claude-haiku-4-5-20251001__ENTJ__static__flat__seed3016__rep0 -> contaminated (679s, fallbacks 200, errors 50); non-ok so far 20; 77.8 runs/h; ETA 1.4 h
[273/384] default|claude-haiku-4-5-20251001__ENTJ__static__bull_trap__seed3001__rep0 -> contaminated (682s, fallbacks 200, errors 50); non-ok so far 21; 77.8 runs/h; ETA 1.4 h
[274/384] default|claude-haiku-4-5-20251001__ENTJ__static__bull_trap__seed3004__rep0 -> contaminated (683s, fallbacks 200, errors 50); non-ok so far 22; 77.8 runs/h; ETA 1.4 h
[275/384] default|claude-haiku-4-5-20251001__ENTJ__static__bull_trap__seed3002__rep0 -> contaminated (698s, fallbacks 200, errors 50); non-ok so far 23; 78.1 runs/h; ETA 1.4 h
[276/384] default|claude-haiku-4-5-20251001__ENTJ__static__bull_trap__seed3003__rep0 -> contaminated (699s, fallbacks 200, errors 50); non-ok so far 24; 78.3 runs/h; ETA 1.4 h
[277/384] default|claude-haiku-4-5-20251001__ENTJ__static__bull_trap__seed3005__rep0 -> contaminated (688s, fallbacks 200, errors 50); non-ok so far 25; 78.5 runs/h; ETA 1.4 h
[278/384] default|claude-haiku-4-5-20251001__ENTJ__static__bull_trap__seed3006__rep0 -> contaminated (683s, fallbacks 200, errors 50); non-ok so far 26; 78.7 runs/h; ETA 1.3 h
[279/384] default|claude-haiku-4-5-20251001__ENTJ__static__bull_trap__seed3007__rep0 -> contaminated (701s, fallbacks 200, errors 50); non-ok so far 27; 78.7 runs/h; ETA 1.3 h
[280/384] default|claude-haiku-4-5-20251001__ENTJ__static__bull_trap__seed3008__rep0 -> contaminated (702s, fallbacks 200, errors 50); non-ok so far 28; 78.8 runs/h; ETA 1.3 h
[281/384] default|claude-haiku-4-5-20251001__ENTJ__static__bull_trap__seed3010__rep0 -> contaminated (688s, fallbacks 200, errors 50); non-ok so far 29; 78.8 runs/h; ETA 1.3 h
[282/384] default|claude-haiku-4-5-20251001__ENTJ__static__bull_trap__seed3009__rep0 -> contaminated (698s, fallbacks 200, errors 50); non-ok so far 30; 79.1 runs/h; ETA 1.3 h
[283/384] default|claude-haiku-4-5-20251001__ENTJ__static__bull_trap__seed3011__rep0 -> contaminated (692s, fallbacks 200, errors 50); non-ok so far 31; 79.1 runs/h; ETA 1.3 h
[284/384] default|claude-haiku-4-5-20251001__ENTJ__static__bull_trap__seed3012__rep0 -> contaminated (706s, fallbacks 200, errors 50); non-ok so far 32; 78.8 runs/h; ETA 1.3 h
[285/384] default|claude-haiku-4-5-20251001__ENTJ__static__bull_trap__seed3013__rep0 -> contaminated (710s, fallbacks 200, errors 50); non-ok so far 33; 78.9 runs/h; ETA 1.3 h
[286/384] default|claude-haiku-4-5-20251001__ENTJ__static__bull_trap__seed3014__rep0 -> contaminated (663s, fallbacks 200, errors 50); non-ok so far 34; 78.0 runs/h; ETA 1.3 h
[287/384] default|claude-haiku-4-5-20251001__ENTJ__static__bull_trap__seed3015__rep0 -> contaminated (661s, fallbacks 200, errors 50); non-ok so far 35; 78.0 runs/h; ETA 1.2 h
[288/384] default|claude-haiku-4-5-20251001__ENTJ__static__bull_trap__seed3016__rep0 -> contaminated (663s, fallbacks 200, errors 50); non-ok so far 36; 78.0 runs/h; ETA 1.2 h
[289/384] default|claude-haiku-4-5-20251001__ENTJ__static__crash_d0.7__seed3001__rep0 -> contaminated (664s, fallbacks 200, errors 50); non-ok so far 37; 78.0 runs/h; ETA 1.2 h
[290/384] default|claude-haiku-4-5-20251001__ENTJ__static__crash_d0.7__seed3002__rep0 -> contaminated (667s, fallbacks 200, errors 50); non-ok so far 38; 78.2 runs/h; ETA 1.2 h
[291/384] default|claude-haiku-4-5-20251001__ENTJ__static__crash_d0.7__seed3003__rep0 -> contaminated (665s, fallbacks 200, errors 50); non-ok so far 39; 78.5 runs/h; ETA 1.2 h
