[e9_2_pilot] gpt-5.4-mini|default: 384 runs in the manifest, 0 done, 384 pending, 0 abandoned after 3 non-ok attempts; 15 workers; started 2026-09-11T16:11:21Z
[153/384] default|gpt-5.4-mini__INTJ__static__bull_trap__seed3007__rep0 -> ok (265s, fallbacks 0, errors 0); non-ok so far 0; 135.9 runs/h; ETA 1.7 h
[154/384] default|gpt-5.4-mini__INTJ__static__bull_trap__seed3011__rep0 -> ok (264s, fallbacks 0, errors 0); non-ok so far 0; 136.7 runs/h; ETA 1.7 h
[155/384] default|gpt-5.4-mini__INTJ__static__bull_trap__seed3012__rep0 -> ok (260s, fallbacks 0, errors 0); non-ok so far 0; 137.4 runs/h; ETA 1.7 h
[156/384] default|gpt-5.4-mini__INTJ__static__bull_trap__seed3009__rep0 -> ok (274s, fallbacks 0, errors 0); non-ok so far 0; 138.2 runs/h; ETA 1.6 h
[157/384] default|gpt-5.4-mini__INTJ__static__bull_trap__seed3013__rep0 -> ok (270s, fallbacks 0, errors 0); non-ok so far 0; 138.9 runs/h; ETA 1.6 h
[158/384] default|gpt-5.4-mini__INTJ__static__bull_trap__seed3014__rep0 -> ok (261s, fallbacks 0, errors 0); non-ok so far 0; 139.3 runs/h; ETA 1.6 h
[159/384] default|gpt-5.4-mini__INTJ__static__crash_d0.7__seed3002__rep0 -> ok (254s, fallbacks 0, errors 0); non-ok so far 0; 139.5 runs/h; ETA 1.6 h
[160/384] default|gpt-5.4-mini__INTJ__static__bull_trap__seed3016__rep0 -> ok (261s, fallbacks 0, errors 0); non-ok so far 0; 140.3 runs/h; ETA 1.6 h
[161/384] default|gpt-5.4-mini__INTJ__static__bull_trap__seed3015__rep0 -> ok (275s, fallbacks 0, errors 0); non-ok so far 0; 141.0 runs/h; ETA 1.6 h
[162/384] default|gpt-5.4-mini__INTJ__static__crash_d0.7__seed3004__rep0 -> ok (264s, fallbacks 0, errors 0); non-ok so far 0; 141.5 runs/h; ETA 1.6 h
[163/384] default|gpt-5.4-mini__INTJ__static__crash_d0.7__seed3001__rep0 -> ok (280s, fallbacks 0, errors 0); non-ok so far 0; 142.3 runs/h; ETA 1.6 h
[164/384] default|gpt-5.4-mini__INTJ__static__crash_d0.7__seed3003__rep0 -> ok (281s, fallbacks 0, errors 0); non-ok so far 0; 142.9 runs/h; ETA 1.5 h
[165/384] default|gpt-5.4-mini__INTJ__static__crash_d0.7__seed3005__rep0 -> ok (262s, fallbacks 0, errors 0); non-ok so far 0; 143.5 runs/h; ETA 1.5 h
[166/384] default|gpt-5.4-mini__INTJ__static__crash_d0.7__seed3006__rep0 -> ok (264s, fallbacks 0, errors 0); non-ok so far 0; 138.6 runs/h; ETA 1.6 h
[167/384] default|gpt-5.4-mini__INTJ__static__crash_d0.7__seed3007__rep0 -> ok (264s, fallbacks 0, errors 0); non-ok so far 0; 139.3 runs/h; ETA 1.6 h
[168/384] default|gpt-5.4-mini__INTJ__static__crash_d0.7__seed3010__rep0 -> ok (261s, fallbacks 0, errors 0); non-ok so far 0; 140.0 runs/h; ETA 1.5 h
[169/384] default|gpt-5.4-mini__INTJ__static__crash_d0.7__seed3011__rep0 -> ok (264s, fallbacks 0, errors 0); non-ok so far 0; 140.6 runs/h; ETA 1.5 h
[170/384] default|gpt-5.4-mini__INTJ__static__crash_d0.7__seed3009__rep0 -> ok (273s, fallbacks 0, errors 0); non-ok so far 0; 141.4 runs/h; ETA 1.5 h
[171/384] default|gpt-5.4-mini__INTJ__static__crash_d0.7__seed3008__rep0 -> ok (280s, fallbacks 0, errors 0); non-ok so far 0; 142.1 runs/h; ETA 1.5 h
[172/384] default|gpt-5.4-mini__INTJ__static__crash_d0.7__seed3012__rep0 -> ok (274s, fallbacks 0, errors 0); non-ok so far 0; 142.5 runs/h; ETA 1.5 h
[173/384] default|gpt-5.4-mini__INTJ__static__crash_d0.7__seed3013__rep0 -> ok (264s, fallbacks 0, errors 0); non-ok so far 0; 143.2 runs/h; ETA 1.5 h
[174/384] default|gpt-5.4-mini__INTJ__static__crash_d0.7__seed3014__rep0 -> ok (274s, fallbacks 0, errors 0); non-ok so far 0; 143.1 runs/h; ETA 1.5 h
[175/384] default|gpt-5.4-mini__INTJ__static__crash_d0.7__seed3015__rep0 -> ok (275s, fallbacks 0, errors 0); non-ok so far 0; 143.8 runs/h; ETA 1.5 h
[176/384] default|gpt-5.4-mini__INTJ__static__crash_d0.7__seed3016__rep0 -> ok (272s, fallbacks 0, errors 0); non-ok so far 0; 144.6 runs/h; ETA 1.4 h
[177/384] default|gpt-5.4-mini__INTJ__static__sustained_bull__seed3002__rep0 -> ok (261s, fallbacks 0, errors 0); non-ok so far 0; 145.3 runs/h; ETA 1.4 h
[178/384] default|gpt-5.4-mini__INTJ__static__sustained_bull__seed3001__rep0 -> ok (270s, fallbacks 0, errors 0); non-ok so far 0; 145.9 runs/h; ETA 1.4 h
[179/384] default|gpt-5.4-mini__INTJ__static__sustained_bull__seed3004__rep0 -> ok (273s, fallbacks 0, errors 0); non-ok so far 0; 146.1 runs/h; ETA 1.4 h
[180/384] default|gpt-5.4-mini__INTJ__static__sustained_bull__seed3003__rep0 -> ok (303s, fallbacks 0, errors 0); non-ok so far 0; 146.1 runs/h; ETA 1.4 h
[181/384] default|gpt-5.4-mini__INTJ__static__sustained_bull__seed3005__rep0 -> ok (275s, fallbacks 0, errors 0); non-ok so far 0; 142.1 runs/h; ETA 1.4 h
[182/384] default|gpt-5.4-mini__INTJ__static__sustained_bull__seed3006__rep0 -> ok (280s, fallbacks 0, errors 0); non-ok so far 0; 142.5 runs/h; ETA 1.4 h
[183/384] default|gpt-5.4-mini__INTJ__static__sustained_bull__seed3007__rep0 -> ok (283s, fallbacks 0, errors 0); non-ok so far 0; 143.1 runs/h; ETA 1.4 h
[184/384] default|gpt-5.4-mini__INTJ__static__sustained_bull__seed3008__rep0 -> ok (283s, fallbacks 0, errors 0); non-ok so far 0; 143.7 runs/h; ETA 1.4 h
[185/384] default|gpt-5.4-mini__INTJ__static__sustained_bull__seed3009__rep0 -> ok (286s, fallbacks 0, errors 0); non-ok so far 0; 144.3 runs/h; ETA 1.4 h
[186/384] default|gpt-5.4-mini__INTJ__static__sustained_bull__seed3010__rep0 -> ok (284s, fallbacks 0, errors 0); non-ok so far 0; 145.0 runs/h; ETA 1.4 h
[187/384] default|gpt-5.4-mini__INTJ__static__sustained_bull__seed3012__rep0 -> ok (283s, fallbacks 0, errors 0); non-ok so far 0; 145.4 runs/h; ETA 1.4 h
[188/384] default|gpt-5.4-mini__INTJ__static__sustained_bull__seed3011__rep0 -> ok (299s, fallbacks 0, errors 0); non-ok so far 0; 145.8 runs/h; ETA 1.3 h
[189/384] default|gpt-5.4-mini__INTJ__static__sustained_bull__seed3013__rep0 -> ok (276s, fallbacks 0, errors 0); non-ok so far 0; 146.2 runs/h; ETA 1.3 h
[190/384] default|gpt-5.4-mini__INTJ__static__sustained_bull__seed3014__rep0 -> ok (284s, fallbacks 0, errors 0); non-ok so far 0; 146.6 runs/h; ETA 1.3 h
[191/384] default|gpt-5.4-mini__INTJ__static__sustained_bull__seed3015__rep0 -> ok (288s, fallbacks 0, errors 0); non-ok so far 0; 147.2 runs/h; ETA 1.3 h
[192/384] default|gpt-5.4-mini__INTJ__memory__flat__seed3001__rep0 -> ok (294s, fallbacks 0, errors 0); non-ok so far 0; 147.5 runs/h; ETA 1.3 h
[193/384] default|gpt-5.4-mini__INTJ__static__sustained_bull__seed3016__rep0 -> ok (320s, fallbacks 0, errors 0); non-ok so far 0; 147.6 runs/h; ETA 1.3 h
[194/384] default|gpt-5.4-mini__INTJ__memory__flat__seed3002__rep0 -> ok (295s, fallbacks 0, errors 0); non-ok so far 0; 148.4 runs/h; ETA 1.3 h
[195/384] default|gpt-5.4-mini__INTJ__memory__flat__seed3003__rep0 -> ok (302s, fallbacks 0, errors 0); non-ok so far 0; 148.2 runs/h; ETA 1.3 h
[196/384] default|gpt-5.4-mini__INTJ__memory__flat__seed3004__rep0 -> ok (327s, fallbacks 0, errors 0); non-ok so far 0; 143.6 runs/h; ETA 1.3 h
[197/384] default|gpt-5.4-mini__INTJ__memory__flat__seed3006__rep0 -> ok (315s, fallbacks 0, errors 0); non-ok so far 0; 144.1 runs/h; ETA 1.3 h
[198/384] default|gpt-5.4-mini__INTJ__memory__flat__seed3005__rep0 -> ok (334s, fallbacks 0, errors 0); non-ok so far 0; 144.6 runs/h; ETA 1.3 h
[199/384] default|gpt-5.4-mini__INTJ__memory__flat__seed3008__rep0 -> ok (318s, fallbacks 0, errors 0); non-ok so far 0; 145.2 runs/h; ETA 1.3 h
[200/384] default|gpt-5.4-mini__INTJ__memory__flat__seed3007__rep0 -> ok (323s, fallbacks 0, errors 0); non-ok so far 0; 145.9 runs/h; ETA 1.3 h
[201/384] default|gpt-5.4-mini__INTJ__memory__flat__seed3009__rep0 -> ok (332s, fallbacks 0, errors 0); non-ok so far 0; 146.2 runs/h; ETA 1.3 h
[202/384] default|gpt-5.4-mini__INTJ__memory__flat__seed3010__rep0 -> ok (322s, fallbacks 0, errors 0); non-ok so far 0; 146.8 runs/h; ETA 1.2 h
[203/384] default|gpt-5.4-mini__INTJ__memory__flat__seed3011__rep0 -> ok (323s, fallbacks 0, errors 0); non-ok so far 0; 147.2 runs/h; ETA 1.2 h
[204/384] default|gpt-5.4-mini__INTJ__memory__flat__seed3012__rep0 -> ok (321s, fallbacks 0, errors 0); non-ok so far 0; 147.6 runs/h; ETA 1.2 h
[205/384] default|gpt-5.4-mini__INTJ__memory__flat__seed3014__rep0 -> ok (321s, fallbacks 0, errors 0); non-ok so far 0; 147.9 runs/h; ETA 1.2 h
[206/384] default|gpt-5.4-mini__INTJ__memory__flat__seed3013__rep0 -> ok (335s, fallbacks 0, errors 0); non-ok so far 0; 148.3 runs/h; ETA 1.2 h
[207/384] default|gpt-5.4-mini__INTJ__memory__flat__seed3015__rep0 -> ok (332s, fallbacks 0, errors 0); non-ok so far 0; 148.5 runs/h; ETA 1.2 h
[208/384] default|gpt-5.4-mini__INTJ__memory__flat__seed3016__rep0 -> ok (328s, fallbacks 0, errors 0); non-ok so far 0; 148.7 runs/h; ETA 1.2 h
[209/384] default|gpt-5.4-mini__INTJ__memory__bull_trap__seed3001__rep0 -> ok (331s, fallbacks 0, errors 0); non-ok so far 0; 149.3 runs/h; ETA 1.2 h
[210/384] default|gpt-5.4-mini__INTJ__memory__bull_trap__seed3002__rep0 -> ok (324s, fallbacks 0, errors 0); non-ok so far 0; 149.4 runs/h; ETA 1.2 h
[211/384] default|gpt-5.4-mini__INTJ__memory__bull_trap__seed3003__rep0 -> ok (326s, fallbacks 0, errors 0); non-ok so far 0; 145.0 runs/h; ETA 1.2 h
[212/384] default|gpt-5.4-mini__INTJ__memory__bull_trap__seed3004__rep0 -> ok (318s, fallbacks 0, errors 0); non-ok so far 0; 145.7 runs/h; ETA 1.2 h
[213/384] default|gpt-5.4-mini__INTJ__memory__bull_trap__seed3006__rep0 -> ok (313s, fallbacks 0, errors 0); non-ok so far 0; 146.1 runs/h; ETA 1.2 h
[214/384] default|gpt-5.4-mini__INTJ__memory__bull_trap__seed3007__rep0 -> ok (321s, fallbacks 0, errors 0); non-ok so far 0; 146.6 runs/h; ETA 1.2 h
[215/384] default|gpt-5.4-mini__INTJ__memory__bull_trap__seed3005__rep0 -> ok (325s, fallbacks 0, errors 0); non-ok so far 0; 147.2 runs/h; ETA 1.1 h
[216/384] default|gpt-5.4-mini__INTJ__memory__bull_trap__seed3008__rep0 -> ok (324s, fallbacks 0, errors 0); non-ok so far 0; 147.5 runs/h; ETA 1.1 h
[217/384] default|gpt-5.4-mini__INTJ__memory__bull_trap__seed3009__rep0 -> ok (324s, fallbacks 0, errors 0); non-ok so far 0; 148.0 runs/h; ETA 1.1 h
[218/384] default|gpt-5.4-mini__INTJ__memory__bull_trap__seed3010__rep0 -> ok (315s, fallbacks 0, errors 0); non-ok so far 0; 148.6 runs/h; ETA 1.1 h
[219/384] default|gpt-5.4-mini__INTJ__memory__bull_trap__seed3011__rep0 -> ok (314s, fallbacks 0, errors 0); non-ok so far 0; 149.0 runs/h; ETA 1.1 h
[220/384] default|gpt-5.4-mini__INTJ__memory__bull_trap__seed3012__rep0 -> ok (323s, fallbacks 0, errors 0); non-ok so far 0; 149.0 runs/h; ETA 1.1 h
[221/384] default|gpt-5.4-mini__INTJ__memory__bull_trap__seed3013__rep0 -> ok (335s, fallbacks 0, errors 0); non-ok so far 0; 149.1 runs/h; ETA 1.1 h
[222/384] default|gpt-5.4-mini__INTJ__memory__bull_trap__seed3014__rep0 -> ok (338s, fallbacks 0, errors 0); non-ok so far 0; 149.2 runs/h; ETA 1.1 h
[223/384] default|gpt-5.4-mini__INTJ__memory__bull_trap__seed3015__rep0 -> ok (347s, fallbacks 0, errors 0); non-ok so far 0; 149.1 runs/h; ETA 1.1 h
[224/384] default|gpt-5.4-mini__INTJ__memory__bull_trap__seed3016__rep0 -> ok (347s, fallbacks 0, errors 0); non-ok so far 0; 149.7 runs/h; ETA 1.1 h
[225/384] default|gpt-5.4-mini__INTJ__memory__crash_d0.7__seed3001__rep0 -> ok (349s, fallbacks 0, errors 0); non-ok so far 0; 149.7 runs/h; ETA 1.1 h
[226/384] default|gpt-5.4-mini__INTJ__memory__crash_d0.7__seed3003__rep0 -> ok (339s, fallbacks 0, errors 0); non-ok so far 0; 145.9 runs/h; ETA 1.1 h
[227/384] default|gpt-5.4-mini__INTJ__memory__crash_d0.7__seed3005__rep0 -> ok (330s, fallbacks 0, errors 0); non-ok so far 0; 146.3 runs/h; ETA 1.1 h
[228/384] default|gpt-5.4-mini__INTJ__memory__crash_d0.7__seed3002__rep0 -> ok (359s, fallbacks 0, errors 0); non-ok so far 0; 146.6 runs/h; ETA 1.1 h
[229/384] default|gpt-5.4-mini__INTJ__memory__crash_d0.7__seed3004__rep0 -> ok (366s, fallbacks 0, errors 0); non-ok so far 0; 146.9 runs/h; ETA 1.1 h
[230/384] default|gpt-5.4-mini__INTJ__memory__crash_d0.7__seed3010__rep0 -> ok (348s, fallbacks 0, errors 0); non-ok so far 0; 146.8 runs/h; ETA 1.0 h
[231/384] default|gpt-5.4-mini__INTJ__memory__crash_d0.7__seed3008__rep0 -> ok (362s, fallbacks 0, errors 0); non-ok so far 0; 147.4 runs/h; ETA 1.0 h
[232/384] default|gpt-5.4-mini__INTJ__memory__crash_d0.7__seed3007__rep0 -> ok (372s, fallbacks 0, errors 0); non-ok so far 0; 147.9 runs/h; ETA 1.0 h
[233/384] default|gpt-5.4-mini__INTJ__memory__crash_d0.7__seed3006__rep0 -> ok (389s, fallbacks 0, errors 0); non-ok so far 0; 148.6 runs/h; ETA 1.0 h
[234/384] default|gpt-5.4-mini__INTJ__memory__crash_d0.7__seed3009__rep0 -> ok (371s, fallbacks 0, errors 0); non-ok so far 0; 149.0 runs/h; ETA 1.0 h
[235/384] default|gpt-5.4-mini__INTJ__memory__crash_d0.7__seed3011__rep0 -> ok (360s, fallbacks 0, errors 0); non-ok so far 0; 149.1 runs/h; ETA 1.0 h
[236/384] default|gpt-5.4-mini__INTJ__memory__crash_d0.7__seed3012__rep0 -> ok (360s, fallbacks 0, errors 0); non-ok so far 0; 149.2 runs/h; ETA 1.0 h
[237/384] default|gpt-5.4-mini__INTJ__memory__crash_d0.7__seed3013__rep0 -> ok (351s, fallbacks 0, errors 0); non-ok so far 0; 149.5 runs/h; ETA 1.0 h
[238/384] default|gpt-5.4-mini__INTJ__memory__crash_d0.7__seed3014__rep0 -> ok (349s, fallbacks 0, errors 0); non-ok so far 0; 149.5 runs/h; ETA 1.0 h
[239/384] default|gpt-5.4-mini__INTJ__memory__crash_d0.7__seed3015__rep0 -> ok (363s, fallbacks 0, errors 0); non-ok so far 0; 149.7 runs/h; ETA 1.0 h
[240/384] default|gpt-5.4-mini__INTJ__memory__crash_d0.7__seed3016__rep0 -> ok (356s, fallbacks 0, errors 0); non-ok so far 0; 149.8 runs/h; ETA 1.0 h
[241/384] default|gpt-5.4-mini__INTJ__memory__sustained_bull__seed3002__rep0 -> ok (379s, fallbacks 0, errors 0); non-ok so far 0; 145.5 runs/h; ETA 1.0 h
[242/384] default|gpt-5.4-mini__INTJ__memory__sustained_bull__seed3001__rep0 -> ok (388s, fallbacks 0, errors 0); non-ok so far 0; 146.0 runs/h; ETA 1.0 h
[243/384] default|gpt-5.4-mini__INTJ__memory__sustained_bull__seed3004__rep0 -> ok (376s, fallbacks 0, errors 0); non-ok so far 0; 146.0 runs/h; ETA 1.0 h
[244/384] default|gpt-5.4-mini__INTJ__memory__sustained_bull__seed3003__rep0 -> ok (396s, fallbacks 0, errors 0); non-ok so far 0; 146.5 runs/h; ETA 1.0 h
[245/384] default|gpt-5.4-mini__INTJ__memory__sustained_bull__seed3005__rep0 -> ok (373s, fallbacks 0, errors 0); non-ok so far 0; 146.7 runs/h; ETA 0.9 h
[246/384] default|gpt-5.4-mini__INTJ__memory__sustained_bull__seed3008__rep0 -> ok (394s, fallbacks 0, errors 0); non-ok so far 0; 146.5 runs/h; ETA 0.9 h
[247/384] default|gpt-5.4-mini__INTJ__memory__sustained_bull__seed3009__rep0 -> ok (402s, fallbacks 0, errors 0); non-ok so far 0; 146.8 runs/h; ETA 0.9 h
[248/384] default|gpt-5.4-mini__INTJ__memory__sustained_bull__seed3006__rep0 -> ok (416s, fallbacks 0, errors 0); non-ok so far 0; 147.3 runs/h; ETA 0.9 h
[249/384] default|gpt-5.4-mini__INTJ__memory__sustained_bull__seed3007__rep0 -> ok (411s, fallbacks 0, errors 0); non-ok so far 0; 147.9 runs/h; ETA 0.9 h
[250/384] default|gpt-5.4-mini__INTJ__memory__sustained_bull__seed3010__rep0 -> ok (420s, fallbacks 0, errors 0); non-ok so far 0; 147.6 runs/h; ETA 0.9 h
[251/384] default|gpt-5.4-mini__INTJ__memory__sustained_bull__seed3011__rep0 -> ok (414s, fallbacks 0, errors 0); non-ok so far 0; 147.9 runs/h; ETA 0.9 h
[252/384] default|gpt-5.4-mini__INTJ__memory__sustained_bull__seed3012__rep0 -> ok (420s, fallbacks 0, errors 0); non-ok so far 0; 148.0 runs/h; ETA 0.9 h
[253/384] default|gpt-5.4-mini__INTJ__memory__sustained_bull__seed3013__rep0 -> ok (419s, fallbacks 0, errors 0); non-ok so far 0; 148.1 runs/h; ETA 0.9 h
[254/384] default|gpt-5.4-mini__INTJ__memory__sustained_bull__seed3014__rep0 -> ok (417s, fallbacks 0, errors 0); non-ok so far 0; 148.3 runs/h; ETA 0.9 h
[255/384] default|gpt-5.4-mini__INTJ__memory__sustained_bull__seed3015__rep0 -> ok (431s, fallbacks 0, errors 0); non-ok so far 0; 148.1 runs/h; ETA 0.9 h
[256/384] default|gpt-5.4-mini__ENTJ__static__flat__seed3001__rep0 -> ok (372s, fallbacks 0, errors 0); non-ok so far 0; 145.4 runs/h; ETA 0.9 h
[257/384] default|gpt-5.4-mini__INTJ__memory__sustained_bull__seed3016__rep0 -> ok (401s, fallbacks 0, errors 0); non-ok so far 0; 145.3 runs/h; ETA 0.9 h
[258/384] default|gpt-5.4-mini__ENTJ__static__flat__seed3003__rep0 -> ok (377s, fallbacks 0, errors 0); non-ok so far 0; 145.8 runs/h; ETA 0.9 h
[259/384] default|gpt-5.4-mini__ENTJ__static__flat__seed3004__rep0 -> ok (368s, fallbacks 0, errors 0); non-ok so far 0; 146.1 runs/h; ETA 0.9 h
[260/384] default|gpt-5.4-mini__ENTJ__static__flat__seed3002__rep0 -> ok (404s, fallbacks 0, errors 0); non-ok so far 0; 146.4 runs/h; ETA 0.8 h
[261/384] default|gpt-5.4-mini__ENTJ__static__flat__seed3006__rep0 -> ok (367s, fallbacks 0, errors 0); non-ok so far 0; 146.2 runs/h; ETA 0.8 h
[262/384] default|gpt-5.4-mini__ENTJ__static__flat__seed3005__rep0 -> ok (385s, fallbacks 0, errors 0); non-ok so far 0; 146.6 runs/h; ETA 0.8 h
[263/384] default|gpt-5.4-mini__ENTJ__static__flat__seed3007__rep0 -> ok (379s, fallbacks 0, errors 0); non-ok so far 0; 147.0 runs/h; ETA 0.8 h
[264/384] default|gpt-5.4-mini__ENTJ__static__flat__seed3008__rep0 -> ok (400s, fallbacks 0, errors 0); non-ok so far 0; 147.1 runs/h; ETA 0.8 h
[265/384] default|gpt-5.4-mini__ENTJ__static__flat__seed3009__rep0 -> ok (365s, fallbacks 0, errors 0); non-ok so far 0; 147.6 runs/h; ETA 0.8 h
[266/384] default|gpt-5.4-mini__ENTJ__static__flat__seed3010__rep0 -> ok (385s, fallbacks 0, errors 0); non-ok so far 0; 147.4 runs/h; ETA 0.8 h
[267/384] default|gpt-5.4-mini__ENTJ__static__flat__seed3011__rep0 -> ok (388s, fallbacks 0, errors 0); non-ok so far 0; 147.5 runs/h; ETA 0.8 h
[268/384] default|gpt-5.4-mini__ENTJ__static__flat__seed3012__rep0 -> ok (380s, fallbacks 0, errors 0); non-ok so far 0; 147.7 runs/h; ETA 0.8 h
[269/384] default|gpt-5.4-mini__ENTJ__static__flat__seed3014__rep0 -> ok (400s, fallbacks 0, errors 0); non-ok so far 0; 146.7 runs/h; ETA 0.8 h
[270/384] default|gpt-5.4-mini__ENTJ__static__flat__seed3013__rep0 -> ok (448s, fallbacks 0, errors 0); non-ok so far 0; 146.9 runs/h; ETA 0.8 h
[271/384] default|gpt-5.4-mini__ENTJ__static__flat__seed3015__rep0 -> ok (410s, fallbacks 0, errors 0); non-ok so far 0; 144.5 runs/h; ETA 0.8 h
[272/384] default|gpt-5.4-mini__ENTJ__static__flat__seed3016__rep0 -> ok (405s, fallbacks 0, errors 0); non-ok so far 0; 144.6 runs/h; ETA 0.8 h
[273/384] default|gpt-5.4-mini__ENTJ__static__bull_trap__seed3002__rep0 -> ok (432s, fallbacks 0, errors 0); non-ok so far 0; 144.2 runs/h; ETA 0.8 h
[274/384] default|gpt-5.4-mini__ENTJ__static__bull_trap__seed3001__rep0 -> ok (464s, fallbacks 0, errors 0); non-ok so far 0; 144.3 runs/h; ETA 0.8 h
[275/384] default|gpt-5.4-mini__ENTJ__static__bull_trap__seed3003__rep0 -> ok (446s, fallbacks 0, errors 0); non-ok so far 0; 144.7 runs/h; ETA 0.8 h
[276/384] default|gpt-5.4-mini__ENTJ__static__bull_trap__seed3004__rep0 -> ok (438s, fallbacks 0, errors 0); non-ok so far 0; 144.8 runs/h; ETA 0.7 h
[277/384] default|gpt-5.4-mini__ENTJ__static__bull_trap__seed3008__rep0 -> ok (407s, fallbacks 0, errors 0); non-ok so far 0; 145.1 runs/h; ETA 0.7 h
[278/384] default|gpt-5.4-mini__ENTJ__static__bull_trap__seed3006__rep0 -> ok (443s, fallbacks 0, errors 0); non-ok so far 0; 145.4 runs/h; ETA 0.7 h
[279/384] default|gpt-5.4-mini__ENTJ__static__bull_trap__seed3005__rep0 -> ok (450s, fallbacks 0, errors 0); non-ok so far 0; 145.9 runs/h; ETA 0.7 h
[280/384] default|gpt-5.4-mini__ENTJ__static__bull_trap__seed3007__rep0 -> ok (448s, fallbacks 0, errors 0); non-ok so far 0; 145.8 runs/h; ETA 0.7 h
[281/384] default|gpt-5.4-mini__ENTJ__static__bull_trap__seed3009__rep0 -> ok (431s, fallbacks 0, errors 0); non-ok so far 0; 146.0 runs/h; ETA 0.7 h
[282/384] default|gpt-5.4-mini__ENTJ__static__bull_trap__seed3010__rep0 -> ok (418s, fallbacks 0, errors 0); non-ok so far 0; 146.4 runs/h; ETA 0.7 h
[283/384] default|gpt-5.4-mini__ENTJ__static__bull_trap__seed3011__rep0 -> ok (428s, fallbacks 0, errors 0); non-ok so far 0; 146.4 runs/h; ETA 0.7 h
[284/384] default|gpt-5.4-mini__ENTJ__static__bull_trap__seed3012__rep0 -> ok (432s, fallbacks 0, errors 0); non-ok so far 0; 145.4 runs/h; ETA 0.7 h
[285/384] default|gpt-5.4-mini__ENTJ__static__bull_trap__seed3013__rep0 -> ok (437s, fallbacks 0, errors 0); non-ok so far 0; 145.4 runs/h; ETA 0.7 h
[286/384] default|gpt-5.4-mini__ENTJ__static__bull_trap__seed3014__rep0 -> ok (384s, fallbacks 0, errors 0); non-ok so far 0; 144.3 runs/h; ETA 0.7 h
[287/384] default|gpt-5.4-mini__ENTJ__static__bull_trap__seed3015__rep0 -> ok (374s, fallbacks 0, errors 0); non-ok so far 0; 144.6 runs/h; ETA 0.7 h
[288/384] default|gpt-5.4-mini__ENTJ__static__bull_trap__seed3016__rep0 -> ok (353s, fallbacks 0, errors 0); non-ok so far 0; 144.6 runs/h; ETA 0.7 h
[289/384] default|gpt-5.4-mini__ENTJ__static__crash_d0.7__seed3002__rep0 -> ok (373s, fallbacks 0, errors 0); non-ok so far 0; 144.2 runs/h; ETA 0.7 h
[290/384] default|gpt-5.4-mini__ENTJ__static__crash_d0.7__seed3001__rep0 -> ok (382s, fallbacks 0, errors 0); non-ok so far 0; 144.6 runs/h; ETA 0.7 h
[291/384] default|gpt-5.4-mini__ENTJ__static__crash_d0.7__seed3003__rep0 -> ok (360s, fallbacks 0, errors 0); non-ok so far 0; 145.0 runs/h; ETA 0.6 h
[292/384] default|gpt-5.4-mini__ENTJ__static__crash_d0.7__seed3004__rep0 -> ok (357s, fallbacks 0, errors 0); non-ok so far 0; 145.4 runs/h; ETA 0.6 h
[293/384] default|gpt-5.4-mini__ENTJ__static__crash_d0.7__seed3006__rep0 -> ok (359s, fallbacks 0, errors 0); non-ok so far 0; 145.6 runs/h; ETA 0.6 h
[294/384] default|gpt-5.4-mini__ENTJ__static__crash_d0.7__seed3005__rep0 -> ok (363s, fallbacks 0, errors 0); non-ok so far 0; 146.1 runs/h; ETA 0.6 h
[295/384] default|gpt-5.4-mini__ENTJ__static__crash_d0.7__seed3009__rep0 -> ok (327s, fallbacks 0, errors 0); non-ok so far 0; 146.2 runs/h; ETA 0.6 h
[296/384] default|gpt-5.4-mini__ENTJ__static__crash_d0.7__seed3007__rep0 -> ok (358s, fallbacks 0, errors 0); non-ok so far 0; 146.6 runs/h; ETA 0.6 h
[297/384] default|gpt-5.4-mini__ENTJ__static__crash_d0.7__seed3008__rep0 -> ok (345s, fallbacks 0, errors 0); non-ok so far 0; 147.0 runs/h; ETA 0.6 h
[298/384] default|gpt-5.4-mini__ENTJ__static__crash_d0.7__seed3010__rep0 -> ok (333s, fallbacks 0, errors 0); non-ok so far 0; 147.1 runs/h; ETA 0.6 h
[299/384] default|gpt-5.4-mini__ENTJ__static__crash_d0.7__seed3011__rep0 -> ok (313s, fallbacks 0, errors 0); non-ok so far 0; 146.5 runs/h; ETA 0.6 h
[300/384] default|gpt-5.4-mini__ENTJ__static__crash_d0.7__seed3012__rep0 -> ok (334s, fallbacks 0, errors 0); non-ok so far 0; 146.2 runs/h; ETA 0.6 h
[301/384] default|gpt-5.4-mini__ENTJ__static__crash_d0.7__seed3013__rep0 -> ok (314s, fallbacks 0, errors 0); non-ok so far 0; 145.5 runs/h; ETA 0.6 h
[302/384] default|gpt-5.4-mini__ENTJ__static__crash_d0.7__seed3014__rep0 -> ok (306s, fallbacks 0, errors 0); non-ok so far 0; 145.8 runs/h; ETA 0.6 h
[303/384] default|gpt-5.4-mini__ENTJ__static__crash_d0.7__seed3015__rep0 -> ok (298s, fallbacks 0, errors 0); non-ok so far 0; 146.1 runs/h; ETA 0.6 h
[304/384] default|gpt-5.4-mini__ENTJ__static__sustained_bull__seed3002__rep0 -> ok (301s, fallbacks 0, errors 0); non-ok so far 0; 145.4 runs/h; ETA 0.6 h
