Model,Persona,Arm,Scenario,Seed,Decode_Replicate,band_mas,v21_mcr_B_0.05,v21_mcr_D_0.05,v21_mcr_0.05,v21_mcr_B_0.002,v21_mcr_D_0.002,v21_mcr_0.002,turnover,mdd_pct,return_pct,fallback_share,trade_count
gemini-2.5-flash-lite|default,ENTJ,static,sustained_bull,3007,0,0.2044196301536342,0.28230706210202827,0.11838342276385741,0.4006904848658857,0.20625677815676188,0.11492506846511893,0.3211818466218808,7.57458867289726,-18.72063341322191,29.579954462190393,0.0,89
gemini-2.5-flash-lite|default,ENTJ,static,sustained_bull,3008,0,0.07899274267644596,0.1526786828921885,0.146874292232114,0.2995529751243025,0.07952348386387147,0.13327971969558644,0.21280320355945792,9.591814540480879,-7.302515139883803,57.70418142288689,0.0,80
gemini-2.5-flash-lite|default,ENTJ,static,sustained_bull,3009,0,0.24739975525241892,0.1679509680520719,0.06803636856468354,0.23598733661675547,0.24163949925107764,0.0779051552345233,0.31954465448560093,8.810366509572617,-11.479434496678476,16.64365956162248,0.0,98
gemini-2.5-flash-lite|default,ENTJ,static,sustained_bull,3010,0,0.15635188103974137,0.10043204054774703,0.09554626303160776,0.19597830357935483,0.15220678376418903,0.11560800722964071,0.26781479099382977,6.948240158483358,-9.02056229308007,45.11809785400016,0.0,68
gemini-2.5-flash-lite|default,ENTJ,static,sustained_bull,3011,0,0.14841641834098002,0.3386924618380105,0.2,0.5386924618380103,0.1539162322496707,0.1544352542255451,0.3083514864752158,11.919530340563668,-9.48013966395248,45.69810590227337,0.0,108
gemini-2.5-flash-lite|default,ENTJ,static,sustained_bull,3012,0,0.1708134054433127,0.18858767139512417,0.2,0.3885876713951242,0.17287964823346755,0.10075339128134639,0.2736330395148139,10.211735024703993,-10.675129832660135,21.71282647749697,0.0,107
gemini-2.5-flash-lite|default,ENTJ,static,sustained_bull,3013,0,0.2347416328445582,0.27934850355231394,0.19408490937587017,0.473433412928184,0.23686031190362655,0.1648317514255873,0.4016920633292138,8.19458013742998,-10.799110098781172,20.897855355568716,0.0,99
gemini-2.5-flash-lite|default,ENTJ,static,sustained_bull,3014,0,0.11054646323534711,0.06725203133762456,0.051234635195599086,0.11848666653322362,0.1101792124819617,0.05409121603433994,0.16427042851630164,10.176766718918213,-11.467406892404075,25.30480546846132,0.0,93
gemini-2.5-flash-lite|default,ENTJ,static,sustained_bull,3015,0,0.2089411451856842,0.20699135664238247,0.18560548031483684,0.3925968369572195,0.2051799742442536,0.1443335850281978,0.3495135592724514,12.664882796303592,-8.518241659986858,46.48728488156948,0.0,112
gemini-2.5-flash-lite|default,ENTJ,static,sustained_bull,3016,0,0.07170171397517962,0.043395847894102585,0.06494243942134753,0.10833828731545013,0.07127090419387816,0.07955249000689318,0.15082339420077134,8.024549111541205,-11.491554901275979,57.98487604835443,0.0,86
gemini-2.5-flash-lite|default,ENTJ,memory,flat,3001,0,0.19299898304254795,0.18735580824475936,0.137313713473711,0.3246695217184703,0.19396882717844016,0.12808713295299415,0.32205596013143434,34.73986737187048,-23.27369816500501,-13.454193748119758,0.0,65
gemini-2.5-flash-lite|default,ENTJ,memory,flat,3002,0,0.18021078789539666,0.2696293470770895,0.08066229167728774,0.35029163875437724,0.17708770701069035,0.09711991578172371,0.27420762279241406,36.2459729327632,-18.39681547491584,-15.046803066789948,0.0,76
gemini-2.5-flash-lite|default,ENTJ,memory,flat,3003,0,0.15498888521628465,0.19815158837683658,0.12120370535147812,0.3193552937283148,0.15655442951139864,0.09868782007907731,0.255242249590476,41.34115512831597,-30.13095186174256,-8.403685211104516,0.0,86
gemini-2.5-flash-lite|default,ENTJ,memory,flat,3004,0,0.17847585350883954,0.18322920291025652,0.10666666666666665,0.28989586957692315,0.17746232093899958,0.08780751839992827,0.26526983933892784,40.93621173979526,-15.740544132157453,14.780441140051082,0.0,82
gemini-2.5-flash-lite|default,ENTJ,memory,flat,3005,0,0.06548626928912761,0.0,0.11513853915529262,0.11513853915529262,0.06665301504730904,0.12241599245133318,0.18906900749864228,13.949877584499868,-9.324009851605963,41.87700261529634,0.0,29
gemini-2.5-flash-lite|default,ENTJ,memory,flat,3006,0,0.1054925017697801,0.11984671571344435,0.16493474545417258,0.28478146116761693,0.10702360378688998,0.16362313905669026,0.2706467428435803,23.878755861481185,-12.67350633675317,6.4912437604463635,0.0,47
gemini-2.5-flash-lite|default,ENTJ,memory,flat,3007,0,0.21000980577705022,0.31683909877616073,0.12962962962962962,0.4464687284057903,0.21429572018066348,0.11122489800000403,0.3255206181806676,26.907844759896793,-28.818334882093353,3.737853101566957,0.0,58
gemini-2.5-flash-lite|default,ENTJ,memory,flat,3008,0,0.07146295864991972,0.22949158407318768,0.13755155095708574,0.3670431350302734,0.07810159415291772,0.09403330499541886,0.17213489914833657,20.41494651739877,-16.13725894921827,1.4329071190066767,0.0,48
gemini-2.5-flash-lite|default,ENTJ,memory,flat,3009,0,0.25147752326148454,0.25439819734569724,0.12935880909976305,0.3837570064454602,0.24816323654039849,0.1344309174076217,0.38259415394802027,25.14677023670055,-32.2916251449892,-18.6496433673753,0.0,58
gemini-2.5-flash-lite|default,ENTJ,memory,flat,3010,0,0.14671381445211668,0.0,0.14166704384641884,0.14166704384641884,0.13293709542524554,0.14361691932088266,0.27655401474612834,32.63218254804994,-25.27971659998186,8.848623505951835,0.0,57
gemini-2.5-flash-lite|default,ENTJ,memory,flat,3011,0,0.1662370629122564,0.2957141125370849,0.10285714285714284,0.3985712553942277,0.17167943165318136,0.08253420799844756,0.254213639651629,45.773429391906284,-13.397636677370961,10.934833507108777,0.0,69
gemini-2.5-flash-lite|default,ENTJ,memory,flat,3012,0,0.10224125799946958,0.0,0.0,0.0,0.10451197659518037,0.10659429292371825,0.21110626951889866,29.528608631504962,-15.751926334102805,-4.059952635111008,0.0,58
gemini-2.5-flash-lite|default,ENTJ,memory,flat,3013,0,0.17368868831642434,0.18579276514203624,0.0729713671662047,0.25876413230824097,0.17270707385342912,0.09578314786034298,0.2684902217137721,43.91169785910118,-25.0080662474249,-5.064670395605441,0.0,89
gemini-2.5-flash-lite|default,ENTJ,memory,flat,3014,0,0.0920495411622509,0.027958750438434068,0.18080596629887416,0.20876471673730826,0.08761517473959682,0.16607491773110328,0.2536900924707002,23.24096228051343,-18.852148312764562,4.85896346604604,0.0,43
gemini-2.5-flash-lite|default,ENTJ,memory,flat,3015,0,0.1849750489490373,0.18352078398834937,0.06117414115889193,0.2446949251472413,0.1796053764529962,0.06719455007100636,0.24679992652400257,49.20737004036609,-13.176013624745453,31.949446395607882,0.0,68
gemini-2.5-flash-lite|default,ENTJ,memory,flat,3016,0,0.11573295420784917,0.05569902487690392,0.18750176522153517,0.24320079009843906,0.11749538498258798,0.14365539565781987,0.26115078064040786,25.114713630935363,-11.415985316269639,21.496009052660735,0.0,61
gemini-2.5-flash-lite|default,ENTJ,memory,bull_trap,3001,0,0.019244816583576657,0.005605139602657674,0.19626168224299065,0.20186682184564833,0.01984001709647078,0.1698454317456946,0.18968544884216537,10.72673382010106,-13.622491638796008,73.20053896778764,0.0,22
gemini-2.5-flash-lite|default,ENTJ,memory,bull_trap,3002,0,0.18671291010039778,0.0769698456341719,0.18367870199709296,0.26064854763126494,0.17692232732766838,0.15474184987262565,0.331664177200294,26.185695116550928,-20.923328850354352,21.15470967439308,0.0,60
gemini-2.5-flash-lite|default,ENTJ,memory,bull_trap,3003,0,0.09120327784859969,0.10993848834585103,0.1266083423415026,0.23654683068735372,0.09120327784859969,0.11179030105206972,0.2029935789006694,28.485968370802578,-26.27879373891524,28.631333829975336,0.0,58
gemini-2.5-flash-lite|default,ENTJ,memory,bull_trap,3004,0,0.09323478259630281,0.13091301984763612,0.15801744105100474,0.288930460898641,0.09611833257350806,0.13941331326526657,0.23553164583877467,33.20381156741977,-21.191066380691183,37.998603604326966,0.0,53
gemini-2.5-flash-lite|default,ENTJ,memory,bull_trap,3005,0,0.09624036180855698,0.028054409073779863,0.1852718738629487,0.21332628293672856,0.09050456481415892,0.16488667530315496,0.2553912401173139,26.437289038446522,-15.733883403260352,56.27557413920768,0.0,51
gemini-2.5-flash-lite|default,ENTJ,memory,bull_trap,3006,0,0.053480473482241095,0.039533914486373535,0.18566918819162861,0.22520310267800217,0.05101684611830515,0.17746823978741036,0.22848508590571556,14.632211393169948,-17.09461388253458,29.578627320197892,0.0,29
gemini-2.5-flash-lite|default,ENTJ,memory,bull_trap,3007,0,0.22249195564513805,0.12272186485599466,0.1677305616189767,0.2904524264749715,0.22249195564513805,0.14925249876424204,0.37174445440938014,27.19529672909868,-39.45984940600839,17.54051316097065,0.0,61
gemini-2.5-flash-lite|default,ENTJ,memory,bull_trap,3008,0,0.017997499374843712,0.03370505547735249,0.17640651962823098,0.21011157510558348,0.019146275930684797,0.1345997051951531,0.15374598112583795,6.907437746911557,-14.356259065388732,61.77501127435028,0.0,19
gemini-2.5-flash-lite|default,ENTJ,memory,bull_trap,3009,0,0.12225064318692282,0.08472822984040802,0.17080311576450352,0.2555313456049116,0.12135805863639385,0.15776707874416335,0.2791251373805572,32.25627149943671,-14.963706741286808,62.41623742635063,0.0,46
gemini-2.5-flash-lite|default,ENTJ,memory,bull_trap,3010,0,0.04502162095603248,0.03370695264231063,0.1869565217391304,0.22066347438144102,0.04592009349189423,0.17179464101410197,0.21771473450599624,12.135841102346543,-10.176512968299733,77.89979380929803,0.0,28
gemini-2.5-flash-lite|default,ENTJ,memory,bull_trap,3011,0,0.04749437642878654,0.05559960077163489,0.16963795241580196,0.22523755318743682,0.04999408045135425,0.14500663636047792,0.19500071681183218,18.80829712681942,-20.932104526750383,42.22892739356021,0.0,34
gemini-2.5-flash-lite|default,ENTJ,memory,bull_trap,3012,0,0.07096716577103904,0.06063350333056206,0.1728541751264867,0.23348767845704876,0.07278683668824516,0.13076104137600159,0.2035478780642468,17.171792947554962,-13.490134088405947,30.73167046114962,0.0,51
gemini-2.5-flash-lite|default,ENTJ,memory,bull_trap,3013,0,0.10500773231347296,0.07952097909248095,0.1696861206407142,0.24920709973319516,0.10500773231347296,0.13725427562622144,0.2422620079396944,31.435829010012093,-13.897571942446053,38.74045929515737,0.0,57
gemini-2.5-flash-lite|default,ENTJ,memory,bull_trap,3014,0,0.01726097520750683,0.01950392678814331,0.18605804361004322,0.20556197039818652,0.01726097520750683,0.18756964244368926,0.2048306176511961,7.7211806356306685,-12.941996882435003,45.18478457513808,0.0,23
gemini-2.5-flash-lite|default,ENTJ,memory,bull_trap,3015,0,0.21024428606007553,0.21546825692037108,0.15447154471544716,0.3699398016358184,0.21236796571724803,0.1343434343434343,0.34671140006068235,36.62158063308749,-18.1758665936543,0.7858673700851471,0.0,70
gemini-2.5-flash-lite|default,ENTJ,memory,bull_trap,3016,0,0.10072230121539888,0.023614087933015743,0.19505573898866152,0.2186698269216773,0.10330492432348604,0.16846404880418647,0.2717689731276725,16.83817990520448,-17.12877087423902,49.63083811052245,0.0,44
gemini-2.5-flash-lite|default,ENTJ,memory,crash,3001,0,0.31721077166255246,0.29943967127880294,0.12226433661891267,0.4217040078977158,0.3170518778650623,0.10713386560893746,0.42418574347399984,52.431006506035615,-38.31785733454994,-23.36860296327452,0.0,96
gemini-2.5-flash-lite|default,ENTJ,memory,crash,3002,0,0.30223130993903047,0.3638311401733486,0.11222172219722094,0.4760528623705696,0.30334902594720253,0.09249380546817107,0.3958428314153736,28.092420740715742,-50.01090662485704,-44.46424358634624,0.0,64
gemini-2.5-flash-lite|default,ENTJ,memory,crash,3003,0,0.2204782517254494,0.28046582231832395,0.09145207843061405,0.37191790074893805,0.22270530477318118,0.09087488642400332,0.31358019119718455,37.91752150166574,-41.84186628087645,-7.494098470801802,0.0,65
gemini-2.5-flash-lite|default,ENTJ,memory,crash,3004,0,0.22980195615518834,0.3858947235189826,0.11688311688311684,0.5027778404020994,0.2267311853304982,0.09622046723297811,0.32295165256347635,41.757832121691436,-36.42136773465398,-11.150098074526337,0.0,76
gemini-2.5-flash-lite|default,ENTJ,memory,crash,3005,0,0.13194516818720778,0.14726155908582306,0.04962331430792708,0.19688487339375013,0.1344800727866026,0.08085933906431034,0.21533941185091296,23.921517248520384,-22.723466915763623,13.013795103088288,0.0,53
gemini-2.5-flash-lite|default,ENTJ,memory,crash,3006,0,0.22971596568660776,0.32403179587540787,0.1497696043444421,0.47380140021985,0.23190548866538147,0.1409715270262958,0.3728770156916775,29.456445170223642,-47.47632720504645,-37.57644447950592,0.0,61
gemini-2.5-flash-lite|default,ENTJ,memory,crash,3007,0,0.22998289509437295,0.2185218631705645,0.08318700014783847,0.30170886331840296,0.23113858803454568,0.08944429076239649,0.3205828787969422,29.341931273533778,-36.98008825405717,4.895913744662783,0.0,74
gemini-2.5-flash-lite|default,ENTJ,memory,crash,3008,0,0.13221439234551663,0.26328962906054165,0.10140676356596863,0.3646963926265103,0.13917304457422805,0.09816441665956098,0.237337461233789,23.36797191245114,-35.61364452274978,-19.136071183939684,0.0,47
gemini-2.5-flash-lite|default,ENTJ,memory,crash,3009,0,0.24148279890075744,0.23146988808974187,0.07223732764425923,0.3037072157340011,0.23710399562977233,0.08056585470694443,0.31766985033671674,33.718368827319075,-42.90009586081425,-28.48857555957697,0.0,70
gemini-2.5-flash-lite|default,ENTJ,memory,crash,3010,0,0.2087403135092275,0.32162376904253126,0.12268779713678446,0.4443115661793158,0.21631120570904397,0.12590957940649178,0.3422207851155358,31.069069908728345,-43.96391296991562,-14.615062825014425,0.0,62
gemini-2.5-flash-lite|default,ENTJ,memory,crash,3011,0,0.14746259913486434,0.23872514100522513,0.09687752711225273,0.33560266811747785,0.15522378856301508,0.08868527457358008,0.24390906313659513,45.22235179043905,-41.87163107877223,-20.87728251864197,0.0,89
gemini-2.5-flash-lite|default,ENTJ,memory,crash,3012,0,0.17406606693767088,0.2722781440948015,0.09615384615384613,0.3684319902486476,0.1763568211127073,0.10098503112975225,0.2773418522424596,31.27604371766702,-20.0638591291173,3.6223477956180528,0.0,61
gemini-2.5-flash-lite|default,ENTJ,memory,crash,3013,0,0.2057150541975387,0.25406486374386444,0.10103092783505152,0.355095791578916,0.2057150541975387,0.10711450175694795,0.31282955595448664,32.39371224476389,-31.521072587910425,-16.767722953477637,0.0,66
gemini-2.5-flash-lite|default,ENTJ,memory,crash,3014,0,0.14373769573139447,0.1356040669710584,0.15565791564157427,0.29126198261263264,0.1444599957099442,0.15486484946703027,0.2993248451769745,36.98861488696486,-43.79556039283913,-15.912124083666889,0.0,60
gemini-2.5-flash-lite|default,ENTJ,memory,crash,3015,0,0.2589749929601897,0.32460783139781957,0.09230677972272627,0.4169146111205459,0.26159090197998963,0.08459528082288574,0.34618618280287544,40.18789934134237,-24.191120889439077,11.632987770088988,0.0,60
gemini-2.5-flash-lite|default,ENTJ,memory,crash,3016,0,0.1592426089330198,0.21347624424574446,0.11235955056179774,0.32583579480754216,0.15841082544185692,0.11351972010908953,0.27193054555094653,32.09426870273609,-16.5684856134096,0.7008277617528424,0.0,56
gemini-2.5-flash-lite|default,ENTJ,memory,sustained_bull,3001,0,0.02924367340557974,0.0,0.20000000000000004,0.20000000000000004,0.03127665604874839,0.14572104871517544,0.17699770476392382,17.055740770308436,-9.99055336065574,79.82478185832005,0.0,31
gemini-2.5-flash-lite|default,ENTJ,memory,sustained_bull,3002,0,0.10599412711205033,0.1930165084256683,0.0857114282856857,0.278727936711354,0.10105845708706654,0.08456990403834912,0.18562836112541567,22.523901941303745,-22.174574404437287,11.489528134814986,0.0,47
gemini-2.5-flash-lite|default,ENTJ,memory,sustained_bull,3003,0,0.014994872624326186,0.019438105233574938,0.1481408447307574,0.16757894996433234,0.015146335984167864,0.12276428078989363,0.1379106167740615,11.157394162252409,-10.368144094438858,42.484404339747606,0.0,24
gemini-2.5-flash-lite|default,ENTJ,memory,sustained_bull,3004,0,0.05700134700984786,0.0,0.04000000000000001,0.04000000000000001,0.05183481689655866,0.09137396748486239,0.14320878438142107,25.30793999183975,-11.529938655640636,58.7575999841506,0.0,51
gemini-2.5-flash-lite|default,ENTJ,memory,sustained_bull,3005,0,0.03399339224637101,0.0,0.1196105961847778,0.1196105961847778,0.0354097835899698,0.11170323853236981,0.14711302212233965,6.416837777535743,-7.019806924101224,105.27101452467247,0.0,16
gemini-2.5-flash-lite|default,ENTJ,memory,sustained_bull,3006,0,0.058746478129862875,0.06838082016187991,0.17050843255187711,0.23888925271375705,0.05963239925640828,0.17393006986212312,0.2335624691185314,12.28410824280151,-12.05390041959996,53.712958013372834,0.0,23
gemini-2.5-flash-lite|default,ENTJ,memory,sustained_bull,3007,0,0.06899266853533213,0.10091130362087923,0.13147665271601996,0.2323879563368991,0.07004331830998187,0.10761266113916225,0.1776559794491441,21.151196217104058,-32.23208529214313,42.28920949563446,0.0,43
gemini-2.5-flash-lite|default,ENTJ,memory,sustained_bull,3008,0,0.008247757780259626,0.03593066271943658,0.07187288849096748,0.10780355121040407,0.009013942929245494,0.06752750083397449,0.07654144376321999,7.723670106470201,-10.247153568453204,68.55405845737019,0.0,21
gemini-2.5-flash-lite|default,ENTJ,memory,sustained_bull,3009,0,0.17173917532142216,0.18087378486417527,0.18231505240869228,0.36318883727286755,0.1714915741753678,0.15801350556182792,0.3295050797371957,30.912997459412395,-22.81950421620924,12.122843853167886,0.0,63
gemini-2.5-flash-lite|default,ENTJ,memory,sustained_bull,3010,0,0.11413026762606783,0.06110599222268146,0.16666666666666669,0.22777265888934814,0.10758851329761848,0.141488149028767,0.24907666232638553,32.276579413026745,-19.301708182836375,41.02066245834688,0.0,52
gemini-2.5-flash-lite|default,ENTJ,memory,sustained_bull,3011,0,0.052487600661836574,0.14281344569080154,0.06857142857142856,0.21138487426223013,0.05130963032998579,0.058733894478487106,0.1100435248084729,26.89335445221157,-15.575535268399332,47.427386577451024,0.0,41
gemini-2.5-flash-lite|default,ENTJ,memory,sustained_bull,3012,0,0.06024149991758623,0.0,0.0,0.0,0.059566258336838186,0.10556021382825978,0.16512647216509796,19.467708310148033,-17.025841998236768,31.164670157561147,0.0,44
gemini-2.5-flash-lite|default,ENTJ,memory,sustained_bull,3013,0,0.05223649954787894,0.07259828193366237,0.036298194756192975,0.10889647668985535,0.05276414095745348,0.060346575406481896,0.11311071636393534,18.776376652153203,-12.21861733528632,53.36892447489569,0.0,41
gemini-2.5-flash-lite|default,ENTJ,memory,sustained_bull,3014,0,0.020745386981524075,0.00720206960220493,0.19788632566649894,0.20508839526870387,0.020807975421446856,0.1857302463051376,0.2065382217265845,13.331337183285713,-10.72243761541083,50.124546262795256,0.0,23
gemini-2.5-flash-lite|default,ENTJ,memory,sustained_bull,3015,0,0.07920479120415154,0.08058314206096824,0.027073242819452174,0.10765638488042041,0.07732211110628624,0.0547438636910256,0.13206597479731186,39.62072206141411,-16.45455847237368,51.81200357493787,0.0,51
gemini-2.5-flash-lite|default,ENTJ,memory,sustained_bull,3016,0,0.03598045732970156,0.02954022883843294,0.18522747940674567,0.21476770824517855,0.036528383075839145,0.1426384551717744,0.1791668382476136,14.767050759937073,-10.818718591805943,75.81822562453166,0.0,33
gemini-2.5-pro|default,ISFJ,static,flat,3001,0,0.09187385382903906,0.08158728135440414,0.12546302663736902,0.20705030799177318,0.09183301892365729,0.10187404329075567,0.19370706221441303,3.895350921243372,-13.683367431878956,-6.695250800074859,0.0,51
gemini-2.5-pro|default,ISFJ,static,flat,3002,0,0.24803142346617396,0.15887818992952188,0.11271530822787049,0.2715934981573923,0.2501433844115055,0.08488767656815681,0.3350310609796623,4.193962789625584,-10.79689053159768,1.3103244352138832,0.0,61
gemini-2.5-pro|default,ISFJ,static,flat,3003,0,0.08704965709985547,0.0999999999999999,0.04629629629629629,0.14629629629629623,0.08742389606046003,0.06010938253864856,0.14753327859910864,0.6197051913210313,-1.7635541819321143,5.090083003475243,0.0,8
gemini-2.5-pro|default,ISFJ,static,flat,3004,0,0.2547746618205369,0.3263937474109395,0.03999999999999997,0.3663937474109395,0.2568361348738621,0.10327128949924302,0.3601074243731051,4.849358206396102,-15.805381994385105,3.3569442489862045,0.0,72
gemini-2.5-pro|default,ISFJ,static,flat,3005,0,0.0896951537620418,0.06999999999999995,0.04015742184583239,0.11015742184583233,0.08748074014167288,0.10581020438288014,0.19329094452455298,2.807215163076166,-2.815928417472524,12.31730343325468,0.0,28
gemini-2.5-pro|default,ISFJ,static,flat,3006,0,0.12061099404625761,0.24267308971462836,0.14044127192303776,0.3831143616376661,0.12251145213151833,0.13394086869175606,0.25645232082327435,2.4231848654015926,-4.216836715091842,5.414280680060801,0.0,34
gemini-2.5-pro|default,ISFJ,static,flat,3007,0,0.08016792133013916,0.054494658870356816,0.10946741930234746,0.1639620781727043,0.07976318503075419,0.11427642905866257,0.1940396140894167,3.6457576506749123,-10.913138154871948,-5.796192955821155,0.0,42
gemini-2.5-pro|default,ISFJ,static,flat,3008,0,0.08951527615929127,0.07599791922706182,0.14613465001853534,0.22213256924559713,0.09257921755802791,0.1265460091347965,0.21912522669282444,3.239298749872203,-4.851268785191765,6.410023593583247,0.005,46
gemini-2.5-pro|default,ISFJ,static,flat,3009,0,0.0717952572432188,0.0794117647058823,0.06159007143453021,0.14100183614041248,0.0718085567287241,0.0795360986105381,0.1513446553392622,1.3026150762061093,-4.003398612782194,-0.9184971783302354,0.0,16
gemini-2.5-pro|default,ISFJ,static,flat,3010,0,0.18998960287079492,0.18174757880685177,0.13066504299340662,0.3124126218002583,0.19175707338767273,0.13849702573888048,0.33025409912655324,4.337764118517742,-4.152655447683307,15.330873606895956,0.0,45
gemini-2.5-pro|default,ISFJ,static,flat,3011,0,0.0867499876352522,0.09999999999999994,0.20000000000000012,0.3000000000000001,0.08597882289444674,0.16158153016879642,0.24756035306324314,0.37608840598174914,-1.351942099211667,-0.13670734935902207,0.0,5
gemini-2.5-pro|default,ISFJ,static,flat,3012,0,0.08958733592356026,0.09999999999999992,0.20000000000000012,0.30000000000000004,0.09049030094302336,0.10151309528330095,0.1920033962263243,1.3835700050546187,-1.872588064970615,-0.584034829106117,0.0,11
gemini-2.5-pro|default,ISFJ,static,flat,3013,0,0.09501284681503433,0.08648648648648642,0.18744706548316165,0.2739335519696481,0.095972501134126,0.16744028646068237,0.26341278759480835,2.8957729326444834,-4.644719746653525,-2.2047802541891315,0.0,23
gemini-2.5-pro|default,ISFJ,static,flat,3014,0,0.09401402631561702,0.08174610153558239,0.012872260356948665,0.09461836189253106,0.09160347436651506,0.018234976345015495,0.10983845071153055,2.2976270002005506,-9.50705933678484,-7.2777736229263645,0.0,26
gemini-2.5-pro|default,ISFJ,static,flat,3015,0,0.19158961221032944,0.24444971991714753,0.020383799727850187,0.2648335196449977,0.19637954766677132,0.045148088123075865,0.24152763578984718,4.259154742114983,-5.923949912563387,14.718265423094934,0.0,51
gemini-2.5-pro|default,ISFJ,static,flat,3016,0,0.23796026089336084,0.2051211242455234,0.1326017105747757,0.33772283482029913,0.23435039456407705,0.08166296745187043,0.31601336201594754,6.317579264953555,-9.822680497051028,18.99815983309958,0.0,67
gemini-2.5-pro|default,ISFJ,static,bull_trap,3001,0,0.10538654138946602,0.0999999999999999,-5.551115123125783e-17,0.09999999999999987,0.1055531354530577,0.028581435534829877,0.13413457098788759,1.6560115232877632,-2.0291654125561664,14.541721504931182,0.0,18
gemini-2.5-pro|default,ISFJ,static,bull_trap,3002,0,0.19816531102998625,0.28970228804370607,0.19305934653260282,0.4827616345763089,0.20436792965886139,0.16573056897554803,0.3700984986344095,4.235751505768935,-8.97499738910903,26.34997767564404,0.0,57
gemini-2.5-pro|default,ISFJ,static,bull_trap,3003,0,0.11648114489382337,0.10133553085200354,0.10221426603987711,0.20354979689188066,0.11648114489382333,0.09865570484349273,0.21513684973731603,3.942711004829288,-12.455299406178376,1.153312471608503,0.0,45
gemini-2.5-pro|default,ISFJ,static,bull_trap,3004,0,0.2033403702925912,0.14110147285713395,0.1878610935446018,0.3289625664017357,0.20195090465744509,0.15779730402523295,0.3597482086826781,5.130144953740734,-12.942687543444576,24.734714016597948,0.0,71
gemini-2.5-pro|default,ISFJ,static,bull_trap,3005,0,0.08043106124038739,0.09232932227451723,0.0008364692932530261,0.09316579156777027,0.08121135361315669,0.01968818165243623,0.10089953526559292,0.8277922892219906,-1.5008688716452334,-0.9566364489861034,0.0,10
gemini-2.5-pro|default,ISFJ,static,bull_trap,3006,0,0.18217331340862816,0.22036061397126191,0.09771657671411435,0.31807719068537627,0.18515369265142811,0.10774679244673309,0.2929004850981612,2.5094632039873934,-3.5948268695266017,14.004513351813719,0.0,37
gemini-2.5-pro|default,ISFJ,static,bull_trap,3007,0,0.10562316504914783,0.08965965497532957,0.0292646650463213,0.11892432002165089,0.10562316504914777,0.06827215414094831,0.1738953191900961,3.538548136218964,-10.47259495999755,-5.63963435946131,0.0,44
gemini-2.5-pro|default,ISFJ,static,bull_trap,3008,0,0.08929237417670813,0.09343868941862497,0.019738532756611592,0.11317722217523657,0.09053244840664744,0.07198109005968546,0.16251353846633287,3.0368929227422266,-4.853366333265874,10.461424922105934,0.0,38
gemini-2.5-pro|default,ISFJ,static,bull_trap,3009,0,0.07224886312017995,0.09235942032254701,0.0070856715328795105,0.09944509185542653,0.07261192273384914,0.038563558042828974,0.11117548077667812,1.297739540471823,-2.984549440501383,1.1624402179029047,0.0,14
gemini-2.5-pro|default,ISFJ,static,bull_trap,3010,0,0.1644254947859614,0.1479930125630168,0.0721362132355396,0.22012922579855643,0.16305255702106497,0.08624511130111323,0.24929766832217817,4.295632331385889,-3.1602066433998433,30.315993629824554,0.0,43
gemini-2.5-pro|default,ISFJ,static,bull_trap,3011,0,0.09901119005635957,0.0999999999999999,-5.551115123125783e-17,0.09999999999999987,0.09895914742774686,0.039999973682894666,0.13895912111064151,0.19957786116322698,-0.2486053008091127,-0.05219277673546019,0.0,2
gemini-2.5-pro|default,ISFJ,static,bull_trap,3012,0,0.08827740070613226,0.08937727286372037,0.02238328953587512,0.11176056239959549,0.08847374302820253,0.06278455482192474,0.15125829785012726,0.8855627419742977,-1.8967644678159257,-0.8512953964939562,0.0,9
gemini-2.5-pro|default,ISFJ,static,bull_trap,3013,0,0.08728262990182534,0.07997264551468555,0.12475378560779489,0.2047264311224805,0.08728262990182528,0.1322186538609498,0.21950128376277506,3.245176547490734,-3.3264678836414485,6.045058951314708,0.0,34
gemini-2.5-pro|default,ISFJ,static,bull_trap,3014,0,0.09083740458240681,0.08964678483887774,0.030910749566846623,0.12055753440572435,0.09083740458240679,0.027356013366659254,0.11819341794906604,2.11790997272206,-6.27871541683006,-5.526605193450118,0.0,20
gemini-2.5-pro|default,ISFJ,static,bull_trap,3015,0,0.06521429285560379,0.047651416039605064,0.08860032145805634,0.1362517374976614,0.06580699585180737,0.07858613759478772,0.1443931334465951,5.01051899416769,-11.069622327444472,1.2028516719577498,0.0,60
gemini-2.5-pro|default,ISFJ,static,bull_trap,3016,0,0.25792498059072927,0.15393052790547698,0.061604795850675874,0.2155353237561528,0.25537336018303136,0.095415641417034,0.3507890016000653,4.863957325227724,-10.365498328079815,23.37481768576812,0.0,62
gemini-2.5-pro|default,ISFJ,static,crash,3001,0,0.07459958888896086,0.08511180156926286,0.11079061665819205,0.1959024182274549,0.07561182539689881,0.08626353704765814,0.16187536244455697,2.205568340097424,-27.07136438595803,-15.38737525939229,0.0,31
gemini-2.5-pro|default,ISFJ,static,crash,3002,0,0.13351566041775775,0.125380414664486,0.10457021561671745,0.22995063028120347,0.1349901865382771,0.09297137192979008,0.22796155846806718,3.9969538625857166,-26.767927350629993,-22.070741675783502,0.0,57
