[e9_2_pilot] gpt-5-mini|default: 384 runs in the manifest, 0 done, 384 pending, 0 abandoned after 3 non-ok attempts; 15 workers; started 2026-09-11T16:11:10Z
[154/384] default|gpt-5-mini__INTJ__static__bull_trap__seed3007__rep0 -> ok (2565s, fallbacks 0, errors 0); non-ok so far 0; 22.8 runs/h; ETA 10.1 h
[155/384] default|gpt-5-mini__INTJ__static__bull_trap__seed3011__rep0 -> ok (2441s, fallbacks 0, errors 0); non-ok so far 0; 22.8 runs/h; ETA 10.0 h
[156/384] default|gpt-5-mini__INTJ__static__bull_trap__seed3012__rep0 -> ok (2477s, fallbacks 0, errors 0); non-ok so far 0; 22.9 runs/h; ETA 10.0 h
[157/384] default|gpt-5-mini__INTJ__static__bull_trap__seed3013__rep0 -> ok (2377s, fallbacks 0, errors 0); non-ok so far 0; 23.0 runs/h; ETA 9.9 h
[158/384] default|gpt-5-mini__INTJ__static__bull_trap__seed3014__rep0 -> ok (2581s, fallbacks 0, errors 0); non-ok so far 0; 22.9 runs/h; ETA 9.9 h
[159/384] default|gpt-5-mini__INTJ__static__bull_trap__seed3016__rep0 -> ok (2439s, fallbacks 0, errors 0); non-ok so far 0; 22.8 runs/h; ETA 9.9 h
[160/384] default|gpt-5-mini__INTJ__static__bull_trap__seed3015__rep0 -> ok (2455s, fallbacks 0, errors 0); non-ok so far 0; 22.9 runs/h; ETA 9.8 h
[161/384] default|gpt-5-mini__INTJ__static__crash_d0.7__seed3003__rep0 -> ok (2432s, fallbacks 0, errors 0); non-ok so far 0; 23.0 runs/h; ETA 9.7 h
[162/384] default|gpt-5-mini__INTJ__static__crash_d0.7__seed3001__rep0 -> ok (2500s, fallbacks 0, errors 0); non-ok so far 0; 23.1 runs/h; ETA 9.6 h
[163/384] default|gpt-5-mini__INTJ__static__crash_d0.7__seed3002__rep0 -> ok (2576s, fallbacks 0, errors 0); non-ok so far 0; 23.2 runs/h; ETA 9.5 h
[164/384] default|gpt-5-mini__INTJ__static__crash_d0.7__seed3004__rep0 -> ok (2526s, fallbacks 0, errors 0); non-ok so far 0; 23.3 runs/h; ETA 9.4 h
[165/384] default|gpt-5-mini__INTJ__static__crash_d0.7__seed3005__rep0 -> ok (2567s, fallbacks 0, errors 0); non-ok so far 0; 23.2 runs/h; ETA 9.4 h
[166/384] default|gpt-5-mini__INTJ__static__crash_d0.7__seed3006__rep0 -> ok (2589s, fallbacks 0, errors 0); non-ok so far 0; 22.3 runs/h; ETA 9.8 h
[167/384] default|gpt-5-mini__INTJ__static__crash_d0.7__seed3008__rep0 -> ok (2474s, fallbacks 0, errors 0); non-ok so far 0; 22.5 runs/h; ETA 9.7 h
[168/384] default|gpt-5-mini__INTJ__static__crash_d0.7__seed3009__rep0 -> ok (2529s, fallbacks 0, errors 0); non-ok so far 0; 22.5 runs/h; ETA 9.6 h
[169/384] default|gpt-5-mini__INTJ__static__crash_d0.7__seed3007__rep0 -> ok (2607s, fallbacks 0, errors 0); non-ok so far 0; 22.6 runs/h; ETA 9.5 h
[170/384] default|gpt-5-mini__INTJ__static__crash_d0.7__seed3010__rep0 -> ok (2504s, fallbacks 0, errors 0); non-ok so far 0; 22.7 runs/h; ETA 9.4 h
[171/384] default|gpt-5-mini__INTJ__static__crash_d0.7__seed3012__rep0 -> ok (2455s, fallbacks 0, errors 0); non-ok so far 0; 22.8 runs/h; ETA 9.4 h
[172/384] default|gpt-5-mini__INTJ__static__crash_d0.7__seed3011__rep0 -> ok (2544s, fallbacks 0, errors 0); non-ok so far 0; 22.9 runs/h; ETA 9.3 h
[173/384] default|gpt-5-mini__INTJ__static__crash_d0.7__seed3013__rep0 -> ok (2502s, fallbacks 0, errors 0); non-ok so far 0; 22.8 runs/h; ETA 9.3 h
[174/384] default|gpt-5-mini__INTJ__static__sustained_bull__seed3001__rep0 -> ok (2515s, fallbacks 0, errors 0); non-ok so far 0; 22.6 runs/h; ETA 9.3 h
[175/384] default|gpt-5-mini__INTJ__static__crash_d0.7__seed3015__rep0 -> ok (2593s, fallbacks 0, errors 0); non-ok so far 0; 22.7 runs/h; ETA 9.2 h
[176/384] default|gpt-5-mini__INTJ__static__crash_d0.7__seed3016__rep0 -> ok (2562s, fallbacks 0, errors 0); non-ok so far 0; 22.8 runs/h; ETA 9.1 h
[177/384] default|gpt-5-mini__INTJ__static__sustained_bull__seed3002__rep0 -> ok (2435s, fallbacks 0, errors 0); non-ok so far 0; 23.0 runs/h; ETA 9.0 h
[178/384] default|gpt-5-mini__INTJ__static__sustained_bull__seed3003__rep0 -> ok (2496s, fallbacks 0, errors 0); non-ok so far 0; 23.0 runs/h; ETA 8.9 h
[179/384] default|gpt-5-mini__INTJ__static__crash_d0.7__seed3014__rep0 -> ok (2771s, fallbacks 0, errors 0); non-ok so far 0; 23.1 runs/h; ETA 8.9 h
[180/384] default|gpt-5-mini__INTJ__static__sustained_bull__seed3004__rep0 -> ok (2462s, fallbacks 0, errors 0); non-ok so far 0; 23.1 runs/h; ETA 8.8 h
[181/384] default|gpt-5-mini__INTJ__static__sustained_bull__seed3006__rep0 -> ok (2339s, fallbacks 0, errors 0); non-ok so far 0; 22.4 runs/h; ETA 9.1 h
[182/384] default|gpt-5-mini__INTJ__static__sustained_bull__seed3005__rep0 -> ok (2519s, fallbacks 0, errors 0); non-ok so far 0; 22.4 runs/h; ETA 9.0 h
[183/384] default|gpt-5-mini__INTJ__static__sustained_bull__seed3008__rep0 -> ok (2432s, fallbacks 0, errors 0); non-ok so far 0; 22.5 runs/h; ETA 8.9 h
[184/384] default|gpt-5-mini__INTJ__static__sustained_bull__seed3007__rep0 -> ok (2496s, fallbacks 0, errors 0); non-ok so far 0; 22.6 runs/h; ETA 8.9 h
[185/384] default|gpt-5-mini__INTJ__static__sustained_bull__seed3009__rep0 -> ok (2471s, fallbacks 0, errors 0); non-ok so far 0; 22.6 runs/h; ETA 8.8 h
[186/384] default|gpt-5-mini__INTJ__static__sustained_bull__seed3011__rep0 -> ok (2524s, fallbacks 0, errors 0); non-ok so far 0; 22.6 runs/h; ETA 8.8 h
[187/384] default|gpt-5-mini__INTJ__static__sustained_bull__seed3010__rep0 -> ok (2573s, fallbacks 0, errors 0); non-ok so far 0; 22.7 runs/h; ETA 8.7 h
[188/384] default|gpt-5-mini__INTJ__static__sustained_bull__seed3012__rep0 -> ok (2507s, fallbacks 0, errors 0); non-ok so far 0; 22.7 runs/h; ETA 8.6 h
[189/384] default|gpt-5-mini__INTJ__static__sustained_bull__seed3013__rep0 -> ok (2590s, fallbacks 0, errors 0); non-ok so far 0; 22.5 runs/h; ETA 8.7 h
[190/384] default|gpt-5-mini__INTJ__static__sustained_bull__seed3014__rep0 -> ok (2655s, fallbacks 0, errors 0); non-ok so far 0; 22.5 runs/h; ETA 8.6 h
[191/384] default|gpt-5-mini__INTJ__static__sustained_bull__seed3016__rep0 -> ok (2751s, fallbacks 0, errors 0); non-ok so far 0; 22.5 runs/h; ETA 8.6 h
[192/384] default|gpt-5-mini__INTJ__static__sustained_bull__seed3015__rep0 -> ok (2776s, fallbacks 0, errors 0); non-ok so far 0; 22.6 runs/h; ETA 8.5 h
[193/384] default|gpt-5-mini__INTJ__memory__flat__seed3001__rep0 -> ok (2920s, fallbacks 0, errors 0); non-ok so far 0; 22.6 runs/h; ETA 8.5 h
[194/384] default|gpt-5-mini__INTJ__memory__flat__seed3002__rep0 -> ok (3012s, fallbacks 0, errors 0); non-ok so far 0; 22.6 runs/h; ETA 8.4 h
[195/384] default|gpt-5-mini__INTJ__memory__flat__seed3003__rep0 -> ok (2862s, fallbacks 0, errors 0); non-ok so far 0; 22.7 runs/h; ETA 8.3 h
[196/384] default|gpt-5-mini__INTJ__memory__flat__seed3004__rep0 -> ok (3048s, fallbacks 0, errors 0); non-ok so far 0; 21.9 runs/h; ETA 8.6 h
[197/384] default|gpt-5-mini__INTJ__memory__flat__seed3006__rep0 -> ok (2920s, fallbacks 0, errors 0); non-ok so far 0; 22.0 runs/h; ETA 8.5 h
[198/384] default|gpt-5-mini__INTJ__memory__flat__seed3005__rep0 -> ok (3005s, fallbacks 0, errors 0); non-ok so far 0; 22.1 runs/h; ETA 8.4 h
[199/384] default|gpt-5-mini__INTJ__memory__flat__seed3008__rep0 -> ok (2917s, fallbacks 0, errors 0); non-ok so far 0; 22.2 runs/h; ETA 8.3 h
[200/384] default|gpt-5-mini__INTJ__memory__flat__seed3009__rep0 -> ok (2871s, fallbacks 0, errors 0); non-ok so far 0; 22.2 runs/h; ETA 8.3 h
[201/384] default|gpt-5-mini__INTJ__memory__flat__seed3010__rep0 -> ok (2861s, fallbacks 0, errors 0); non-ok so far 0; 22.3 runs/h; ETA 8.2 h
[202/384] default|gpt-5-mini__INTJ__memory__flat__seed3007__rep0 -> ok (3113s, fallbacks 0, errors 0); non-ok so far 0; 22.4 runs/h; ETA 8.1 h
[203/384] default|gpt-5-mini__INTJ__memory__flat__seed3011__rep0 -> ok (2811s, fallbacks 0, errors 0); non-ok so far 0; 22.4 runs/h; ETA 8.1 h
[204/384] default|gpt-5-mini__INTJ__memory__flat__seed3013__rep0 -> ok (2749s, fallbacks 0, errors 0); non-ok so far 0; 22.2 runs/h; ETA 8.1 h
[205/384] default|gpt-5-mini__INTJ__memory__flat__seed3012__rep0 -> ok (2875s, fallbacks 0, errors 0); non-ok so far 0; 22.2 runs/h; ETA 8.0 h
[206/384] default|gpt-5-mini__INTJ__memory__flat__seed3014__rep0 -> ok (2885s, fallbacks 0, errors 0); non-ok so far 0; 22.2 runs/h; ETA 8.0 h
[207/384] default|gpt-5-mini__INTJ__memory__flat__seed3015__rep0 -> ok (2943s, fallbacks 0, errors 0); non-ok so far 0; 22.3 runs/h; ETA 7.9 h
[208/384] default|gpt-5-mini__INTJ__memory__bull_trap__seed3001__rep0 -> ok (2634s, fallbacks 0, errors 0); non-ok so far 0; 22.3 runs/h; ETA 7.9 h
[209/384] default|gpt-5-mini__INTJ__memory__flat__seed3016__rep0 -> ok (2890s, fallbacks 0, errors 0); non-ok so far 0; 22.4 runs/h; ETA 7.8 h
[210/384] default|gpt-5-mini__INTJ__memory__bull_trap__seed3002__rep0 -> ok (2726s, fallbacks 0, errors 0); non-ok so far 0; 22.5 runs/h; ETA 7.7 h
[211/384] default|gpt-5-mini__INTJ__memory__bull_trap__seed3003__rep0 -> ok (2587s, fallbacks 0, errors 0); non-ok so far 0; 21.9 runs/h; ETA 7.9 h
[212/384] default|gpt-5-mini__INTJ__memory__bull_trap__seed3005__rep0 -> ok (2514s, fallbacks 0, errors 0); non-ok so far 0; 21.9 runs/h; ETA 7.8 h
[213/384] default|gpt-5-mini__INTJ__memory__bull_trap__seed3004__rep0 -> ok (2550s, fallbacks 0, errors 0); non-ok so far 0; 22.0 runs/h; ETA 7.8 h
[214/384] default|gpt-5-mini__INTJ__memory__bull_trap__seed3006__rep0 -> ok (2519s, fallbacks 0, errors 0); non-ok so far 0; 22.1 runs/h; ETA 7.7 h
[215/384] default|gpt-5-mini__INTJ__memory__bull_trap__seed3008__rep0 -> ok (2499s, fallbacks 0, errors 0); non-ok so far 0; 22.1 runs/h; ETA 7.6 h
[216/384] default|gpt-5-mini__INTJ__memory__bull_trap__seed3009__rep0 -> ok (2510s, fallbacks 0, errors 0); non-ok so far 0; 22.2 runs/h; ETA 7.6 h
[217/384] default|gpt-5-mini__INTJ__memory__bull_trap__seed3007__rep0 -> ok (2572s, fallbacks 0, errors 0); non-ok so far 0; 22.3 runs/h; ETA 7.5 h
[218/384] default|gpt-5-mini__INTJ__memory__bull_trap__seed3010__rep0 -> ok (2572s, fallbacks 0, errors 0); non-ok so far 0; 22.3 runs/h; ETA 7.4 h
[219/384] default|gpt-5-mini__INTJ__memory__bull_trap__seed3011__rep0 -> ok (2504s, fallbacks 0, errors 0); non-ok so far 0; 22.1 runs/h; ETA 7.5 h
[220/384] default|gpt-5-mini__INTJ__memory__bull_trap__seed3012__rep0 -> ok (2549s, fallbacks 0, errors 0); non-ok so far 0; 22.2 runs/h; ETA 7.4 h
[221/384] default|gpt-5-mini__INTJ__memory__bull_trap__seed3013__rep0 -> ok (2387s, fallbacks 0, errors 0); non-ok so far 0; 22.2 runs/h; ETA 7.3 h
[222/384] default|gpt-5-mini__INTJ__memory__bull_trap__seed3015__rep0 -> ok (2587s, fallbacks 0, errors 0); non-ok so far 0; 22.1 runs/h; ETA 7.3 h
[223/384] default|gpt-5-mini__INTJ__memory__bull_trap__seed3014__rep0 -> ok (2666s, fallbacks 0, errors 0); non-ok so far 0; 22.2 runs/h; ETA 7.2 h
[224/384] default|gpt-5-mini__INTJ__memory__bull_trap__seed3016__rep0 -> ok (2637s, fallbacks 0, errors 0); non-ok so far 0; 22.2 runs/h; ETA 7.2 h
[225/384] default|gpt-5-mini__INTJ__memory__crash_d0.7__seed3001__rep0 -> ok (2719s, fallbacks 0, errors 0); non-ok so far 0; 22.3 runs/h; ETA 7.1 h
[226/384] default|gpt-5-mini__INTJ__memory__crash_d0.7__seed3003__rep0 -> ok (2619s, fallbacks 0, errors 0); non-ok so far 0; 21.8 runs/h; ETA 7.3 h
[227/384] default|gpt-5-mini__INTJ__memory__crash_d0.7__seed3002__rep0 -> ok (2771s, fallbacks 0, errors 0); non-ok so far 0; 21.8 runs/h; ETA 7.2 h
[228/384] default|gpt-5-mini__INTJ__memory__crash_d0.7__seed3004__rep0 -> ok (2728s, fallbacks 0, errors 0); non-ok so far 0; 21.9 runs/h; ETA 7.1 h
[229/384] default|gpt-5-mini__INTJ__memory__crash_d0.7__seed3005__rep0 -> ok (2704s, fallbacks 0, errors 0); non-ok so far 0; 22.0 runs/h; ETA 7.1 h
[230/384] default|gpt-5-mini__INTJ__memory__crash_d0.7__seed3006__rep0 -> ok (2767s, fallbacks 0, errors 0); non-ok so far 0; 21.9 runs/h; ETA 7.0 h
[231/384] default|gpt-5-mini__INTJ__memory__crash_d0.7__seed3008__rep0 -> ok (2708s, fallbacks 0, errors 0); non-ok so far 0; 22.0 runs/h; ETA 6.9 h
[232/384] default|gpt-5-mini__INTJ__memory__crash_d0.7__seed3007__rep0 -> ok (2765s, fallbacks 0, errors 0); non-ok so far 0; 22.1 runs/h; ETA 6.9 h
[233/384] default|gpt-5-mini__INTJ__memory__crash_d0.7__seed3009__rep0 -> ok (2704s, fallbacks 0, errors 0); non-ok so far 0; 22.1 runs/h; ETA 6.8 h
[234/384] default|gpt-5-mini__INTJ__memory__crash_d0.7__seed3010__rep0 -> ok (2630s, fallbacks 0, errors 0); non-ok so far 0; 22.0 runs/h; ETA 6.8 h
[235/384] default|gpt-5-mini__INTJ__memory__crash_d0.7__seed3011__rep0 -> ok (2558s, fallbacks 0, errors 0); non-ok so far 0; 22.1 runs/h; ETA 6.7 h
[236/384] default|gpt-5-mini__INTJ__memory__crash_d0.7__seed3012__rep0 -> ok (2645s, fallbacks 0, errors 0); non-ok so far 0; 22.1 runs/h; ETA 6.7 h
[237/384] default|gpt-5-mini__INTJ__memory__crash_d0.7__seed3013__rep0 -> ok (2580s, fallbacks 0, errors 0); non-ok so far 0; 22.0 runs/h; ETA 6.7 h
[238/384] default|gpt-5-mini__INTJ__memory__crash_d0.7__seed3014__rep0 -> ok (2722s, fallbacks 0, errors 0); non-ok so far 0; 22.1 runs/h; ETA 6.6 h
[239/384] default|gpt-5-mini__INTJ__memory__crash_d0.7__seed3015__rep0 -> ok (2676s, fallbacks 0, errors 0); non-ok so far 0; 22.1 runs/h; ETA 6.6 h
[240/384] default|gpt-5-mini__INTJ__memory__crash_d0.7__seed3016__rep0 -> ok (2693s, fallbacks 0, errors 0); non-ok so far 0; 22.1 runs/h; ETA 6.5 h
[241/384] default|gpt-5-mini__INTJ__memory__sustained_bull__seed3001__rep0 -> ok (2500s, fallbacks 0, errors 0); non-ok so far 0; 21.7 runs/h; ETA 6.6 h
[242/384] default|gpt-5-mini__INTJ__memory__sustained_bull__seed3006__rep0 -> ok (2231s, fallbacks 0, errors 0); non-ok so far 0; 21.8 runs/h; ETA 6.5 h
[243/384] default|gpt-5-mini__INTJ__memory__sustained_bull__seed3003__rep0 -> ok (2461s, fallbacks 0, errors 0); non-ok so far 0; 21.9 runs/h; ETA 6.4 h
[244/384] default|gpt-5-mini__INTJ__memory__sustained_bull__seed3002__rep0 -> ok (2475s, fallbacks 0, errors 0); non-ok so far 0; 22.0 runs/h; ETA 6.4 h
[245/384] default|gpt-5-mini__INTJ__memory__sustained_bull__seed3004__rep0 -> ok (2646s, fallbacks 0, errors 0); non-ok so far 0; 21.9 runs/h; ETA 6.3 h
[246/384] default|gpt-5-mini__INTJ__memory__sustained_bull__seed3007__rep0 -> ok (2504s, fallbacks 0, errors 0); non-ok so far 0; 22.0 runs/h; ETA 6.3 h
[247/384] default|gpt-5-mini__INTJ__memory__sustained_bull__seed3005__rep0 -> ok (2544s, fallbacks 0, errors 0); non-ok so far 0; 22.1 runs/h; ETA 6.2 h
[248/384] default|gpt-5-mini__INTJ__memory__sustained_bull__seed3008__rep0 -> ok (2403s, fallbacks 0, errors 0); non-ok so far 0; 22.1 runs/h; ETA 6.1 h
[249/384] default|gpt-5-mini__INTJ__memory__sustained_bull__seed3009__rep0 -> ok (2428s, fallbacks 0, errors 0); non-ok so far 0; 22.0 runs/h; ETA 6.1 h
[250/384] default|gpt-5-mini__INTJ__memory__sustained_bull__seed3010__rep0 -> ok (2579s, fallbacks 0, errors 0); non-ok so far 0; 22.0 runs/h; ETA 6.1 h
[251/384] default|gpt-5-mini__INTJ__memory__sustained_bull__seed3011__rep0 -> ok (2560s, fallbacks 0, errors 0); non-ok so far 0; 22.1 runs/h; ETA 6.0 h
[252/384] default|gpt-5-mini__INTJ__memory__sustained_bull__seed3012__rep0 -> ok (2588s, fallbacks 0, errors 0); non-ok so far 0; 22.0 runs/h; ETA 6.0 h
[253/384] default|gpt-5-mini__INTJ__memory__sustained_bull__seed3013__rep0 -> ok (2468s, fallbacks 0, errors 0); non-ok so far 0; 22.0 runs/h; ETA 5.9 h
[254/384] default|gpt-5-mini__INTJ__memory__sustained_bull__seed3014__rep0 -> ok (2632s, fallbacks 0, errors 0); non-ok so far 0; 22.0 runs/h; ETA 5.9 h
[255/384] default|gpt-5-mini__INTJ__memory__sustained_bull__seed3015__rep0 -> ok (2684s, fallbacks 0, errors 0); non-ok so far 0; 22.0 runs/h; ETA 5.9 h
[256/384] default|gpt-5-mini__ENTJ__static__flat__seed3003__rep0 -> ok (2028s, fallbacks 0, errors 0); non-ok so far 0; 21.9 runs/h; ETA 5.8 h
[257/384] default|gpt-5-mini__ENTJ__static__flat__seed3001__rep0 -> ok (2070s, fallbacks 0, errors 0); non-ok so far 0; 22.0 runs/h; ETA 5.8 h
[258/384] default|gpt-5-mini__ENTJ__static__flat__seed3002__rep0 -> ok (2062s, fallbacks 0, errors 0); non-ok so far 0; 22.1 runs/h; ETA 5.7 h
[259/384] default|gpt-5-mini__ENTJ__static__flat__seed3006__rep0 -> ok (1896s, fallbacks 0, errors 0); non-ok so far 0; 22.1 runs/h; ETA 5.7 h
[260/384] default|gpt-5-mini__ENTJ__static__flat__seed3004__rep0 -> ok (2038s, fallbacks 0, errors 0); non-ok so far 0; 22.2 runs/h; ETA 5.6 h
[261/384] default|gpt-5-mini__ENTJ__static__flat__seed3005__rep0 -> ok (1991s, fallbacks 0, errors 0); non-ok so far 0; 22.2 runs/h; ETA 5.5 h
[262/384] default|gpt-5-mini__ENTJ__static__flat__seed3007__rep0 -> ok (2024s, fallbacks 0, errors 0); non-ok so far 0; 22.3 runs/h; ETA 5.5 h
[263/384] default|gpt-5-mini__INTJ__memory__sustained_bull__seed3016__rep0 -> ok (2459s, fallbacks 0, errors 0); non-ok so far 0; 22.3 runs/h; ETA 5.4 h
[264/384] default|gpt-5-mini__ENTJ__static__flat__seed3008__rep0 -> ok (1917s, fallbacks 0, errors 0); non-ok so far 0; 22.3 runs/h; ETA 5.4 h
[265/384] default|gpt-5-mini__ENTJ__static__flat__seed3009__rep0 -> ok (1913s, fallbacks 0, errors 0); non-ok so far 0; 22.3 runs/h; ETA 5.3 h
[266/384] default|gpt-5-mini__ENTJ__static__flat__seed3010__rep0 -> ok (1809s, fallbacks 0, errors 0); non-ok so far 0; 22.4 runs/h; ETA 5.3 h
[267/384] default|gpt-5-mini__ENTJ__static__flat__seed3011__rep0 -> ok (1849s, fallbacks 0, errors 0); non-ok so far 0; 22.3 runs/h; ETA 5.3 h
[268/384] default|gpt-5-mini__ENTJ__static__flat__seed3012__rep0 -> ok (1902s, fallbacks 0, errors 0); non-ok so far 0; 22.3 runs/h; ETA 5.2 h
[269/384] default|gpt-5-mini__ENTJ__static__flat__seed3013__rep0 -> ok (1845s, fallbacks 0, errors 0); non-ok so far 0; 22.3 runs/h; ETA 5.2 h
[270/384] default|gpt-5-mini__ENTJ__static__flat__seed3014__rep0 -> ok (1872s, fallbacks 0, errors 0); non-ok so far 0; 22.3 runs/h; ETA 5.1 h
[271/384] default|gpt-5-mini__ENTJ__static__bull_trap__seed3001__rep0 -> ok (1785s, fallbacks 0, errors 0); non-ok so far 0; 22.3 runs/h; ETA 5.1 h
[272/384] default|gpt-5-mini__ENTJ__static__flat__seed3016__rep0 -> ok (1839s, fallbacks 0, errors 0); non-ok so far 0; 22.3 runs/h; ETA 5.0 h
[273/384] default|gpt-5-mini__ENTJ__static__flat__seed3015__rep0 -> ok (1909s, fallbacks 0, errors 0); non-ok so far 0; 22.4 runs/h; ETA 5.0 h
[274/384] default|gpt-5-mini__ENTJ__static__bull_trap__seed3004__rep0 -> ok (1726s, fallbacks 0, errors 0); non-ok so far 0; 22.4 runs/h; ETA 4.9 h
[275/384] default|gpt-5-mini__ENTJ__static__bull_trap__seed3002__rep0 -> ok (1820s, fallbacks 0, errors 0); non-ok so far 0; 22.5 runs/h; ETA 4.8 h
[276/384] default|gpt-5-mini__ENTJ__static__bull_trap__seed3003__rep0 -> ok (1819s, fallbacks 0, errors 0); non-ok so far 0; 22.6 runs/h; ETA 4.8 h
[277/384] default|gpt-5-mini__ENTJ__static__bull_trap__seed3006__rep0 -> ok (1772s, fallbacks 0, errors 0); non-ok so far 0; 22.6 runs/h; ETA 4.7 h
[278/384] default|gpt-5-mini__ENTJ__static__bull_trap__seed3005__rep0 -> ok (1822s, fallbacks 0, errors 0); non-ok so far 0; 22.7 runs/h; ETA 4.7 h
[279/384] default|gpt-5-mini__ENTJ__static__bull_trap__seed3007__rep0 -> ok (1875s, fallbacks 0, errors 0); non-ok so far 0; 22.6 runs/h; ETA 4.6 h
[280/384] default|gpt-5-mini__ENTJ__static__bull_trap__seed3008__rep0 -> ok (1763s, fallbacks 0, errors 0); non-ok so far 0; 22.6 runs/h; ETA 4.6 h
[281/384] default|gpt-5-mini__ENTJ__static__bull_trap__seed3009__rep0 -> ok (1807s, fallbacks 0, errors 0); non-ok so far 0; 22.7 runs/h; ETA 4.5 h
[282/384] default|gpt-5-mini__ENTJ__static__bull_trap__seed3010__rep0 -> ok (1735s, fallbacks 0, errors 0); non-ok so far 0; 22.6 runs/h; ETA 4.5 h
[283/384] default|gpt-5-mini__ENTJ__static__bull_trap__seed3011__rep0 -> ok (1691s, fallbacks 0, errors 0); non-ok so far 0; 22.7 runs/h; ETA 4.5 h
[284/384] default|gpt-5-mini__ENTJ__static__bull_trap__seed3012__rep0 -> ok (1780s, fallbacks 0, errors 0); non-ok so far 0; 22.6 runs/h; ETA 4.4 h
[285/384] default|gpt-5-mini__ENTJ__static__bull_trap__seed3013__rep0 -> ok (1687s, fallbacks 0, errors 0); non-ok so far 0; 22.6 runs/h; ETA 4.4 h
[286/384] default|gpt-5-mini__ENTJ__static__bull_trap__seed3014__rep0 -> ok (1796s, fallbacks 0, errors 0); non-ok so far 0; 22.6 runs/h; ETA 4.3 h
[287/384] default|gpt-5-mini__ENTJ__static__bull_trap__seed3015__rep0 -> ok (1806s, fallbacks 0, errors 0); non-ok so far 0; 22.6 runs/h; ETA 4.3 h
[288/384] default|gpt-5-mini__ENTJ__static__bull_trap__seed3016__rep0 -> ok (1759s, fallbacks 0, errors 0); non-ok so far 0; 22.7 runs/h; ETA 4.2 h
[289/384] default|gpt-5-mini__ENTJ__static__crash_d0.7__seed3001__rep0 -> ok (1813s, fallbacks 0, errors 0); non-ok so far 0; 22.7 runs/h; ETA 4.2 h
[290/384] default|gpt-5-mini__ENTJ__static__crash_d0.7__seed3002__rep0 -> ok (1816s, fallbacks 0, errors 0); non-ok so far 0; 22.8 runs/h; ETA 4.1 h
[291/384] default|gpt-5-mini__ENTJ__static__crash_d0.7__seed3003__rep0 -> ok (1790s, fallbacks 0, errors 0); non-ok so far 0; 22.8 runs/h; ETA 4.1 h
[292/384] default|gpt-5-mini__ENTJ__static__crash_d0.7__seed3004__rep0 -> ok (1792s, fallbacks 0, errors 0); non-ok so far 0; 22.9 runs/h; ETA 4.0 h
[293/384] default|gpt-5-mini__ENTJ__static__crash_d0.7__seed3005__rep0 -> ok (1793s, fallbacks 0, errors 0); non-ok so far 0; 23.0 runs/h; ETA 4.0 h
[294/384] default|gpt-5-mini__ENTJ__static__crash_d0.7__seed3006__rep0 -> ok (1769s, fallbacks 0, errors 0); non-ok so far 0; 22.9 runs/h; ETA 3.9 h
[295/384] default|gpt-5-mini__ENTJ__static__crash_d0.7__seed3008__rep0 -> ok (1711s, fallbacks 0, errors 0); non-ok so far 0; 22.9 runs/h; ETA 3.9 h
[296/384] default|gpt-5-mini__ENTJ__static__crash_d0.7__seed3007__rep0 -> ok (1783s, fallbacks 0, errors 0); non-ok so far 0; 23.0 runs/h; ETA 3.8 h
[297/384] default|gpt-5-mini__ENTJ__static__crash_d0.7__seed3010__rep0 -> ok (1754s, fallbacks 0, errors 0); non-ok so far 0; 22.9 runs/h; ETA 3.8 h
[298/384] default|gpt-5-mini__ENTJ__static__crash_d0.7__seed3009__rep0 -> ok (1797s, fallbacks 0, errors 0); non-ok so far 0; 23.0 runs/h; ETA 3.7 h
[299/384] default|gpt-5-mini__ENTJ__static__crash_d0.7__seed3011__rep0 -> ok (1749s, fallbacks 0, errors 0); non-ok so far 0; 22.9 runs/h; ETA 3.7 h
[300/384] default|gpt-5-mini__ENTJ__static__crash_d0.7__seed3012__rep0 -> ok (1828s, fallbacks 0, errors 0); non-ok so far 0; 22.9 runs/h; ETA 3.7 h
[301/384] default|gpt-5-mini__ENTJ__static__crash_d0.7__seed3013__rep0 -> ok (1829s, fallbacks 0, errors 0); non-ok so far 0; 22.8 runs/h; ETA 3.6 h
[302/384] default|gpt-5-mini__ENTJ__static__crash_d0.7__seed3015__rep0 -> ok (1871s, fallbacks 0, errors 0); non-ok so far 0; 22.9 runs/h; ETA 3.6 h
[303/384] default|gpt-5-mini__ENTJ__static__sustained_bull__seed3001__rep0 -> ok (1770s, fallbacks 0, errors 0); non-ok so far 0; 22.9 runs/h; ETA 3.5 h
[304/384] default|gpt-5-mini__ENTJ__static__crash_d0.7__seed3014__rep0 -> ok (1899s, fallbacks 0, errors 0); non-ok so far 0; 23.0 runs/h; ETA 3.5 h
[305/384] default|gpt-5-mini__ENTJ__static__sustained_bull__seed3002__rep0 -> ok (1820s, fallbacks 0, errors 0); non-ok so far 0; 23.0 runs/h; ETA 3.4 h
[306/384] default|gpt-5-mini__ENTJ__static__crash_d0.7__seed3016__rep0 -> ok (1917s, fallbacks 0, errors 0); non-ok so far 0; 23.1 runs/h; ETA 3.4 h
[307/384] default|gpt-5-mini__ENTJ__static__sustained_bull__seed3003__rep0 -> ok (1780s, fallbacks 0, errors 0); non-ok so far 0; 23.2 runs/h; ETA 3.3 h
