[e9_2_pilot] gpt-5|default: 384 runs in the manifest, 0 done, 384 pending, 0 abandoned after 3 non-ok attempts; 15 workers; started 2026-09-11T16:11:12Z
[160/384] default|gpt-5__INTJ__static__bull_trap__seed3016__rep0 -> ok (2590s, fallbacks 0, errors 0); non-ok so far 0; 21.5 runs/h; ETA 10.4 h
[161/384] default|gpt-5__INTJ__static__crash_d0.7__seed3001__rep0 -> ok (2521s, fallbacks 0, errors 0); non-ok so far 0; 21.6 runs/h; ETA 10.3 h
[162/384] default|gpt-5__INTJ__static__crash_d0.7__seed3003__rep0 -> ok (2419s, fallbacks 0, errors 0); non-ok so far 0; 21.7 runs/h; ETA 10.2 h
[163/384] default|gpt-5__INTJ__static__crash_d0.7__seed3002__rep0 -> ok (2621s, fallbacks 0, errors 0); non-ok so far 0; 21.8 runs/h; ETA 10.1 h
[164/384] default|gpt-5__INTJ__static__crash_d0.7__seed3004__rep0 -> ok (2544s, fallbacks 0, errors 0); non-ok so far 0; 21.9 runs/h; ETA 10.1 h
[165/384] default|gpt-5__INTJ__static__crash_d0.7__seed3005__rep0 -> ok (2556s, fallbacks 0, errors 0); non-ok so far 0; 21.9 runs/h; ETA 10.0 h
[166/384] default|gpt-5__INTJ__static__crash_d0.7__seed3007__rep0 -> ok (2188s, fallbacks 0, errors 0); non-ok so far 0; 21.6 runs/h; ETA 10.1 h
[167/384] default|gpt-5__INTJ__static__crash_d0.7__seed3006__rep0 -> ok (2366s, fallbacks 0, errors 0); non-ok so far 0; 21.8 runs/h; ETA 10.0 h
[168/384] default|gpt-5__INTJ__static__crash_d0.7__seed3008__rep0 -> ok (2161s, fallbacks 0, errors 0); non-ok so far 0; 21.9 runs/h; ETA 9.9 h
[169/384] default|gpt-5__INTJ__static__crash_d0.7__seed3009__rep0 -> ok (2224s, fallbacks 0, errors 0); non-ok so far 0; 21.9 runs/h; ETA 9.8 h
[170/384] default|gpt-5__INTJ__static__crash_d0.7__seed3010__rep0 -> ok (2116s, fallbacks 0, errors 0); non-ok so far 0; 21.9 runs/h; ETA 9.8 h
[171/384] default|gpt-5__INTJ__static__crash_d0.7__seed3011__rep0 -> ok (2041s, fallbacks 0, errors 0); non-ok so far 0; 21.9 runs/h; ETA 9.7 h
[172/384] default|gpt-5__INTJ__static__crash_d0.7__seed3012__rep0 -> ok (2154s, fallbacks 0, errors 0); non-ok so far 0; 21.8 runs/h; ETA 9.7 h
[173/384] default|gpt-5__INTJ__static__crash_d0.7__seed3013__rep0 -> ok (2141s, fallbacks 0, errors 0); non-ok so far 0; 21.7 runs/h; ETA 9.7 h
[174/384] default|gpt-5__INTJ__static__crash_d0.7__seed3015__rep0 -> ok (2199s, fallbacks 0, errors 0); non-ok so far 0; 21.6 runs/h; ETA 9.7 h
[175/384] default|gpt-5__INTJ__static__crash_d0.7__seed3014__rep0 -> ok (2299s, fallbacks 0, errors 0); non-ok so far 0; 21.7 runs/h; ETA 9.6 h
[176/384] default|gpt-5__INTJ__static__sustained_bull__seed3001__rep0 -> ok (2205s, fallbacks 0, errors 0); non-ok so far 0; 21.8 runs/h; ETA 9.5 h
[177/384] default|gpt-5__INTJ__static__sustained_bull__seed3002__rep0 -> ok (2122s, fallbacks 0, errors 0); non-ok so far 0; 21.9 runs/h; ETA 9.4 h
[178/384] default|gpt-5__INTJ__static__sustained_bull__seed3003__rep0 -> ok (2092s, fallbacks 0, errors 0); non-ok so far 0; 22.0 runs/h; ETA 9.3 h
[179/384] default|gpt-5__INTJ__static__crash_d0.7__seed3016__rep0 -> ok (2279s, fallbacks 0, errors 0); non-ok so far 0; 22.1 runs/h; ETA 9.3 h
[180/384] default|gpt-5__INTJ__static__sustained_bull__seed3004__rep0 -> ok (2096s, fallbacks 0, errors 0); non-ok so far 0; 22.2 runs/h; ETA 9.2 h
[181/384] default|gpt-5__INTJ__static__sustained_bull__seed3006__rep0 -> ok (1967s, fallbacks 0, errors 0); non-ok so far 0; 22.0 runs/h; ETA 9.2 h
[182/384] default|gpt-5__INTJ__static__sustained_bull__seed3007__rep0 -> ok (2256s, fallbacks 0, errors 0); non-ok so far 0; 21.9 runs/h; ETA 9.2 h
[183/384] default|gpt-5__INTJ__static__sustained_bull__seed3005__rep0 -> ok (2371s, fallbacks 0, errors 0); non-ok so far 0; 22.0 runs/h; ETA 9.1 h
[184/384] default|gpt-5__INTJ__static__sustained_bull__seed3008__rep0 -> ok (2195s, fallbacks 0, errors 0); non-ok so far 0; 22.1 runs/h; ETA 9.1 h
[185/384] default|gpt-5__INTJ__static__sustained_bull__seed3010__rep0 -> ok (2083s, fallbacks 0, errors 0); non-ok so far 0; 22.1 runs/h; ETA 9.0 h
[186/384] default|gpt-5__INTJ__static__sustained_bull__seed3009__rep0 -> ok (2205s, fallbacks 0, errors 0); non-ok so far 0; 22.2 runs/h; ETA 8.9 h
[187/384] default|gpt-5__INTJ__static__sustained_bull__seed3011__rep0 -> ok (2112s, fallbacks 0, errors 0); non-ok so far 0; 22.0 runs/h; ETA 8.9 h
[188/384] default|gpt-5__INTJ__static__sustained_bull__seed3012__rep0 -> ok (2287s, fallbacks 0, errors 0); non-ok so far 0; 21.9 runs/h; ETA 9.0 h
[189/384] default|gpt-5__INTJ__static__sustained_bull__seed3013__rep0 -> ok (2106s, fallbacks 0, errors 0); non-ok so far 0; 21.9 runs/h; ETA 8.9 h
[190/384] default|gpt-5__INTJ__static__sustained_bull__seed3016__rep0 -> ok (2328s, fallbacks 0, errors 0); non-ok so far 0; 21.8 runs/h; ETA 8.9 h
[191/384] default|gpt-5__INTJ__static__sustained_bull__seed3014__rep0 -> ok (2401s, fallbacks 0, errors 0); non-ok so far 0; 21.9 runs/h; ETA 8.8 h
[192/384] default|gpt-5__INTJ__static__sustained_bull__seed3015__rep0 -> ok (2386s, fallbacks 0, errors 0); non-ok so far 0; 22.0 runs/h; ETA 8.7 h
[193/384] default|gpt-5__INTJ__memory__flat__seed3001__rep0 -> ok (2867s, fallbacks 0, errors 0); non-ok so far 0; 21.8 runs/h; ETA 8.8 h
[194/384] default|gpt-5__INTJ__memory__flat__seed3003__rep0 -> ok (2806s, fallbacks 0, errors 0); non-ok so far 0; 21.8 runs/h; ETA 8.7 h
[195/384] default|gpt-5__INTJ__memory__flat__seed3002__rep0 -> ok (2885s, fallbacks 0, errors 0); non-ok so far 0; 22.0 runs/h; ETA 8.6 h
[196/384] default|gpt-5__INTJ__memory__flat__seed3004__rep0 -> ok (3019s, fallbacks 0, errors 0); non-ok so far 0; 21.6 runs/h; ETA 8.7 h
[197/384] default|gpt-5__INTJ__memory__flat__seed3005__rep0 -> ok (2863s, fallbacks 0, errors 0); non-ok so far 0; 21.7 runs/h; ETA 8.6 h
[198/384] default|gpt-5__INTJ__memory__flat__seed3006__rep0 -> ok (2808s, fallbacks 0, errors 0); non-ok so far 0; 21.7 runs/h; ETA 8.6 h
[199/384] default|gpt-5__INTJ__memory__flat__seed3009__rep0 -> ok (2789s, fallbacks 0, errors 0); non-ok so far 0; 21.7 runs/h; ETA 8.5 h
[200/384] default|gpt-5__INTJ__memory__flat__seed3008__rep0 -> ok (2838s, fallbacks 0, errors 0); non-ok so far 0; 21.8 runs/h; ETA 8.4 h
[201/384] default|gpt-5__INTJ__memory__flat__seed3010__rep0 -> ok (2522s, fallbacks 0, errors 0); non-ok so far 0; 21.9 runs/h; ETA 8.4 h
[202/384] default|gpt-5__INTJ__memory__flat__seed3007__rep0 -> ok (3081s, fallbacks 0, errors 0); non-ok so far 0; 22.0 runs/h; ETA 8.3 h
[203/384] default|gpt-5__INTJ__memory__flat__seed3011__rep0 -> ok (2648s, fallbacks 0, errors 0); non-ok so far 0; 21.7 runs/h; ETA 8.3 h
[204/384] default|gpt-5__INTJ__memory__flat__seed3012__rep0 -> ok (2647s, fallbacks 0, errors 0); non-ok so far 0; 21.8 runs/h; ETA 8.3 h
[205/384] default|gpt-5__INTJ__memory__flat__seed3013__rep0 -> ok (2544s, fallbacks 0, errors 0); non-ok so far 0; 21.7 runs/h; ETA 8.2 h
[206/384] default|gpt-5__INTJ__memory__flat__seed3014__rep0 -> ok (2725s, fallbacks 0, errors 0); non-ok so far 0; 21.7 runs/h; ETA 8.2 h
[207/384] default|gpt-5__INTJ__memory__flat__seed3015__rep0 -> ok (2716s, fallbacks 0, errors 0); non-ok so far 0; 21.8 runs/h; ETA 8.1 h
[208/384] default|gpt-5__INTJ__memory__bull_trap__seed3002__rep0 -> ok (2490s, fallbacks 0, errors 0); non-ok so far 0; 21.7 runs/h; ETA 8.1 h
[209/384] default|gpt-5__INTJ__memory__bull_trap__seed3001__rep0 -> ok (2572s, fallbacks 0, errors 0); non-ok so far 0; 21.8 runs/h; ETA 8.0 h
[210/384] default|gpt-5__INTJ__memory__flat__seed3016__rep0 -> ok (2644s, fallbacks 0, errors 0); non-ok so far 0; 21.9 runs/h; ETA 8.0 h
[211/384] default|gpt-5__INTJ__memory__bull_trap__seed3003__rep0 -> ok (2588s, fallbacks 0, errors 0); non-ok so far 0; 21.6 runs/h; ETA 8.0 h
[212/384] default|gpt-5__INTJ__memory__bull_trap__seed3006__rep0 -> ok (2393s, fallbacks 0, errors 0); non-ok so far 0; 21.6 runs/h; ETA 8.0 h
[213/384] default|gpt-5__INTJ__memory__bull_trap__seed3004__rep0 -> ok (2584s, fallbacks 0, errors 0); non-ok so far 0; 21.7 runs/h; ETA 7.9 h
[214/384] default|gpt-5__INTJ__memory__bull_trap__seed3005__rep0 -> ok (2573s, fallbacks 0, errors 0); non-ok so far 0; 21.8 runs/h; ETA 7.8 h
[215/384] default|gpt-5__INTJ__memory__bull_trap__seed3008__rep0 -> ok (2584s, fallbacks 0, errors 0); non-ok so far 0; 21.7 runs/h; ETA 7.8 h
[216/384] default|gpt-5__INTJ__memory__bull_trap__seed3009__rep0 -> ok (2548s, fallbacks 0, errors 0); non-ok so far 0; 21.8 runs/h; ETA 7.7 h
[217/384] default|gpt-5__INTJ__memory__bull_trap__seed3007__rep0 -> ok (2732s, fallbacks 0, errors 0); non-ok so far 0; 21.9 runs/h; ETA 7.6 h
[218/384] default|gpt-5__INTJ__memory__bull_trap__seed3010__rep0 -> ok (2484s, fallbacks 0, errors 0); non-ok so far 0; 21.7 runs/h; ETA 7.6 h
[219/384] default|gpt-5__INTJ__memory__bull_trap__seed3011__rep0 -> ok (2645s, fallbacks 0, errors 0); non-ok so far 0; 21.7 runs/h; ETA 7.6 h
[220/384] default|gpt-5__INTJ__memory__bull_trap__seed3012__rep0 -> ok (2689s, fallbacks 0, errors 0); non-ok so far 0; 21.6 runs/h; ETA 7.6 h
[221/384] default|gpt-5__INTJ__memory__bull_trap__seed3013__rep0 -> ok (2536s, fallbacks 0, errors 0); non-ok so far 0; 21.7 runs/h; ETA 7.5 h
[222/384] default|gpt-5__INTJ__memory__bull_trap__seed3014__rep0 -> ok (2636s, fallbacks 0, errors 0); non-ok so far 0; 21.7 runs/h; ETA 7.5 h
[223/384] default|gpt-5__INTJ__memory__bull_trap__seed3016__rep0 -> ok (2559s, fallbacks 0, errors 0); non-ok so far 0; 21.6 runs/h; ETA 7.4 h
[224/384] default|gpt-5__INTJ__memory__bull_trap__seed3015__rep0 -> ok (2798s, fallbacks 0, errors 0); non-ok so far 0; 21.6 runs/h; ETA 7.4 h
[225/384] default|gpt-5__INTJ__memory__crash_d0.7__seed3001__rep0 -> ok (2750s, fallbacks 0, errors 0); non-ok so far 0; 21.7 runs/h; ETA 7.3 h
[226/384] default|gpt-5__INTJ__memory__crash_d0.7__seed3002__rep0 -> ok (2660s, fallbacks 0, errors 0); non-ok so far 0; 21.5 runs/h; ETA 7.4 h
[227/384] default|gpt-5__INTJ__memory__crash_d0.7__seed3003__rep0 -> ok (2529s, fallbacks 0, errors 0); non-ok so far 0; 21.6 runs/h; ETA 7.3 h
[228/384] default|gpt-5__INTJ__memory__crash_d0.7__seed3004__rep0 -> ok (2592s, fallbacks 0, errors 0); non-ok so far 0; 21.6 runs/h; ETA 7.2 h
[229/384] default|gpt-5__INTJ__memory__crash_d0.7__seed3005__rep0 -> ok (2578s, fallbacks 0, errors 0); non-ok so far 0; 21.7 runs/h; ETA 7.1 h
[230/384] default|gpt-5__INTJ__memory__crash_d0.7__seed3006__rep0 -> ok (2569s, fallbacks 0, errors 0); non-ok so far 0; 21.7 runs/h; ETA 7.1 h
[231/384] default|gpt-5__INTJ__memory__crash_d0.7__seed3008__rep0 -> ok (2547s, fallbacks 0, errors 0); non-ok so far 0; 21.7 runs/h; ETA 7.0 h
[232/384] default|gpt-5__INTJ__memory__crash_d0.7__seed3007__rep0 -> ok (2644s, fallbacks 0, errors 0); non-ok so far 0; 21.8 runs/h; ETA 7.0 h
[233/384] default|gpt-5__INTJ__memory__crash_d0.7__seed3009__rep0 -> ok (2383s, fallbacks 0, errors 0); non-ok so far 0; 21.8 runs/h; ETA 6.9 h
[234/384] default|gpt-5__INTJ__memory__crash_d0.7__seed3010__rep0 -> ok (2357s, fallbacks 0, errors 0); non-ok so far 0; 21.7 runs/h; ETA 6.9 h
[235/384] default|gpt-5__INTJ__memory__crash_d0.7__seed3011__rep0 -> ok (2404s, fallbacks 0, errors 0); non-ok so far 0; 21.7 runs/h; ETA 6.9 h
[236/384] default|gpt-5__INTJ__memory__crash_d0.7__seed3012__rep0 -> ok (2508s, fallbacks 0, errors 0); non-ok so far 0; 21.7 runs/h; ETA 6.8 h
[237/384] default|gpt-5__INTJ__memory__crash_d0.7__seed3013__rep0 -> ok (2432s, fallbacks 0, errors 0); non-ok so far 0; 21.8 runs/h; ETA 6.8 h
[238/384] default|gpt-5__INTJ__memory__crash_d0.7__seed3014__rep0 -> ok (2507s, fallbacks 0, errors 0); non-ok so far 0; 21.6 runs/h; ETA 6.8 h
[239/384] default|gpt-5__INTJ__memory__crash_d0.7__seed3015__rep0 -> ok (2497s, fallbacks 0, errors 0); non-ok so far 0; 21.6 runs/h; ETA 6.7 h
[240/384] default|gpt-5__INTJ__memory__crash_d0.7__seed3016__rep0 -> ok (2455s, fallbacks 0, errors 0); non-ok so far 0; 21.7 runs/h; ETA 6.6 h
[241/384] default|gpt-5__INTJ__memory__sustained_bull__seed3001__rep0 -> ok (2464s, fallbacks 0, errors 0); non-ok so far 0; 21.5 runs/h; ETA 6.6 h
[242/384] default|gpt-5__INTJ__memory__sustained_bull__seed3002__rep0 -> ok (2490s, fallbacks 0, errors 0); non-ok so far 0; 21.6 runs/h; ETA 6.6 h
[243/384] default|gpt-5__INTJ__memory__sustained_bull__seed3003__rep0 -> ok (2442s, fallbacks 0, errors 0); non-ok so far 0; 21.7 runs/h; ETA 6.5 h
[244/384] default|gpt-5__INTJ__memory__sustained_bull__seed3004__rep0 -> ok (2500s, fallbacks 0, errors 0); non-ok so far 0; 21.7 runs/h; ETA 6.4 h
[245/384] default|gpt-5__INTJ__memory__sustained_bull__seed3006__rep0 -> ok (2403s, fallbacks 0, errors 0); non-ok so far 0; 21.7 runs/h; ETA 6.4 h
[246/384] default|gpt-5__INTJ__memory__sustained_bull__seed3005__rep0 -> ok (2661s, fallbacks 0, errors 0); non-ok so far 0; 21.7 runs/h; ETA 6.4 h
[247/384] default|gpt-5__INTJ__memory__sustained_bull__seed3007__rep0 -> ok (2707s, fallbacks 0, errors 0); non-ok so far 0; 21.7 runs/h; ETA 6.3 h
[248/384] default|gpt-5__INTJ__memory__sustained_bull__seed3008__rep0 -> ok (2645s, fallbacks 0, errors 0); non-ok so far 0; 21.7 runs/h; ETA 6.3 h
[249/384] default|gpt-5__INTJ__memory__sustained_bull__seed3009__rep0 -> ok (2561s, fallbacks 0, errors 0); non-ok so far 0; 21.7 runs/h; ETA 6.2 h
[250/384] default|gpt-5__INTJ__memory__sustained_bull__seed3010__rep0 -> ok (2470s, fallbacks 0, errors 0); non-ok so far 0; 21.7 runs/h; ETA 6.2 h
[251/384] default|gpt-5__INTJ__memory__sustained_bull__seed3012__rep0 -> ok (2590s, fallbacks 0, errors 0); non-ok so far 0; 21.6 runs/h; ETA 6.2 h
[252/384] default|gpt-5__INTJ__memory__sustained_bull__seed3011__rep0 -> ok (2654s, fallbacks 0, errors 0); non-ok so far 0; 21.7 runs/h; ETA 6.1 h
[253/384] default|gpt-5__INTJ__memory__sustained_bull__seed3013__rep0 -> ok (2523s, fallbacks 0, errors 0); non-ok so far 0; 21.6 runs/h; ETA 6.1 h
[254/384] default|gpt-5__ENTJ__static__flat__seed3001__rep0 -> ok (1897s, fallbacks 0, errors 0); non-ok so far 0; 21.6 runs/h; ETA 6.0 h
[255/384] default|gpt-5__ENTJ__static__flat__seed3003__rep0 -> ok (1847s, fallbacks 0, errors 0); non-ok so far 0; 21.7 runs/h; ETA 5.9 h
[256/384] default|gpt-5__ENTJ__static__flat__seed3002__rep0 -> ok (1936s, fallbacks 0, errors 0); non-ok so far 0; 21.8 runs/h; ETA 5.9 h
[257/384] default|gpt-5__INTJ__memory__sustained_bull__seed3014__rep0 -> ok (2689s, fallbacks 0, errors 0); non-ok so far 0; 21.8 runs/h; ETA 5.8 h
[258/384] default|gpt-5__ENTJ__static__flat__seed3004__rep0 -> ok (1875s, fallbacks 0, errors 0); non-ok so far 0; 21.8 runs/h; ETA 5.8 h
[259/384] default|gpt-5__INTJ__memory__sustained_bull__seed3015__rep0 -> ok (2732s, fallbacks 0, errors 0); non-ok so far 0; 21.9 runs/h; ETA 5.7 h
[260/384] default|gpt-5__ENTJ__static__flat__seed3005__rep0 -> ok (1786s, fallbacks 0, errors 0); non-ok so far 0; 21.9 runs/h; ETA 5.7 h
[261/384] default|gpt-5__ENTJ__static__flat__seed3006__rep0 -> ok (1715s, fallbacks 0, errors 0); non-ok so far 0; 22.0 runs/h; ETA 5.6 h
[262/384] default|gpt-5__INTJ__memory__sustained_bull__seed3016__rep0 -> ok (2579s, fallbacks 0, errors 0); non-ok so far 0; 22.0 runs/h; ETA 5.5 h
[263/384] default|gpt-5__ENTJ__static__flat__seed3007__rep0 -> ok (1825s, fallbacks 0, errors 0); non-ok so far 0; 22.0 runs/h; ETA 5.5 h
[264/384] default|gpt-5__ENTJ__static__flat__seed3008__rep0 -> ok (1743s, fallbacks 0, errors 0); non-ok so far 0; 22.1 runs/h; ETA 5.4 h
[265/384] default|gpt-5__ENTJ__static__flat__seed3009__rep0 -> ok (1738s, fallbacks 0, errors 0); non-ok so far 0; 22.1 runs/h; ETA 5.4 h
[266/384] default|gpt-5__ENTJ__static__flat__seed3010__rep0 -> ok (1634s, fallbacks 0, errors 0); non-ok so far 0; 22.0 runs/h; ETA 5.4 h
[267/384] default|gpt-5__ENTJ__static__flat__seed3011__rep0 -> ok (1653s, fallbacks 0, errors 0); non-ok so far 0; 22.1 runs/h; ETA 5.3 h
[268/384] default|gpt-5__ENTJ__static__flat__seed3012__rep0 -> ok (1619s, fallbacks 0, errors 0); non-ok so far 0; 22.1 runs/h; ETA 5.3 h
[269/384] default|gpt-5__ENTJ__static__flat__seed3013__rep0 -> ok (1656s, fallbacks 0, errors 0); non-ok so far 0; 22.1 runs/h; ETA 5.2 h
[270/384] default|gpt-5__ENTJ__static__flat__seed3014__rep0 -> ok (1721s, fallbacks 0, errors 0); non-ok so far 0; 22.1 runs/h; ETA 5.2 h
[271/384] default|gpt-5__ENTJ__static__flat__seed3015__rep0 -> ok (1737s, fallbacks 0, errors 0); non-ok so far 0; 22.1 runs/h; ETA 5.1 h
[272/384] default|gpt-5__ENTJ__static__flat__seed3016__rep0 -> ok (1662s, fallbacks 0, errors 0); non-ok so far 0; 22.2 runs/h; ETA 5.0 h
[273/384] default|gpt-5__ENTJ__static__bull_trap__seed3001__rep0 -> ok (1673s, fallbacks 0, errors 0); non-ok so far 0; 22.2 runs/h; ETA 5.0 h
[274/384] default|gpt-5__ENTJ__static__bull_trap__seed3002__rep0 -> ok (1721s, fallbacks 0, errors 0); non-ok so far 0; 22.3 runs/h; ETA 4.9 h
[275/384] default|gpt-5__ENTJ__static__bull_trap__seed3003__rep0 -> ok (1657s, fallbacks 0, errors 0); non-ok so far 0; 22.3 runs/h; ETA 4.9 h
[276/384] default|gpt-5__ENTJ__static__bull_trap__seed3004__rep0 -> ok (1694s, fallbacks 0, errors 0); non-ok so far 0; 22.4 runs/h; ETA 4.8 h
[277/384] default|gpt-5__ENTJ__static__bull_trap__seed3005__rep0 -> ok (1637s, fallbacks 0, errors 0); non-ok so far 0; 22.4 runs/h; ETA 4.8 h
[278/384] default|gpt-5__ENTJ__static__bull_trap__seed3006__rep0 -> ok (1668s, fallbacks 0, errors 0); non-ok so far 0; 22.4 runs/h; ETA 4.7 h
[279/384] default|gpt-5__ENTJ__static__bull_trap__seed3007__rep0 -> ok (1706s, fallbacks 0, errors 0); non-ok so far 0; 22.4 runs/h; ETA 4.7 h
[280/384] default|gpt-5__ENTJ__static__bull_trap__seed3008__rep0 -> ok (1607s, fallbacks 0, errors 0); non-ok so far 0; 22.5 runs/h; ETA 4.6 h
[281/384] default|gpt-5__ENTJ__static__bull_trap__seed3010__rep0 -> ok (1604s, fallbacks 0, errors 0); non-ok so far 0; 22.4 runs/h; ETA 4.6 h
[282/384] default|gpt-5__ENTJ__static__bull_trap__seed3009__rep0 -> ok (1710s, fallbacks 0, errors 0); non-ok so far 0; 22.5 runs/h; ETA 4.5 h
[283/384] default|gpt-5__ENTJ__static__bull_trap__seed3011__rep0 -> ok (1614s, fallbacks 0, errors 0); non-ok so far 0; 22.5 runs/h; ETA 4.5 h
[284/384] default|gpt-5__ENTJ__static__bull_trap__seed3012__rep0 -> ok (1723s, fallbacks 0, errors 0); non-ok so far 0; 22.4 runs/h; ETA 4.5 h
[285/384] default|gpt-5__ENTJ__static__bull_trap__seed3013__rep0 -> ok (1664s, fallbacks 0, errors 0); non-ok so far 0; 22.5 runs/h; ETA 4.4 h
[286/384] default|gpt-5__ENTJ__static__bull_trap__seed3014__rep0 -> ok (1751s, fallbacks 0, errors 0); non-ok so far 0; 22.5 runs/h; ETA 4.4 h
[287/384] default|gpt-5__ENTJ__static__bull_trap__seed3015__rep0 -> ok (1723s, fallbacks 0, errors 0); non-ok so far 0; 22.5 runs/h; ETA 4.3 h
[288/384] default|gpt-5__ENTJ__static__bull_trap__seed3016__rep0 -> ok (1716s, fallbacks 0, errors 0); non-ok so far 0; 22.6 runs/h; ETA 4.3 h
[289/384] default|gpt-5__ENTJ__static__crash_d0.7__seed3001__rep0 -> ok (1773s, fallbacks 0, errors 0); non-ok so far 0; 22.6 runs/h; ETA 4.2 h
[290/384] default|gpt-5__ENTJ__static__crash_d0.7__seed3002__rep0 -> ok (1734s, fallbacks 0, errors 0); non-ok so far 0; 22.7 runs/h; ETA 4.1 h
[291/384] default|gpt-5__ENTJ__static__crash_d0.7__seed3003__rep0 -> ok (1661s, fallbacks 0, errors 0); non-ok so far 0; 22.7 runs/h; ETA 4.1 h
[292/384] default|gpt-5__ENTJ__static__crash_d0.7__seed3004__rep0 -> ok (1695s, fallbacks 0, errors 0); non-ok so far 0; 22.7 runs/h; ETA 4.0 h
[293/384] default|gpt-5__ENTJ__static__crash_d0.7__seed3005__rep0 -> ok (1718s, fallbacks 0, errors 0); non-ok so far 0; 22.8 runs/h; ETA 4.0 h
[294/384] default|gpt-5__ENTJ__static__crash_d0.7__seed3006__rep0 -> ok (1660s, fallbacks 0, errors 0); non-ok so far 0; 22.8 runs/h; ETA 3.9 h
[295/384] default|gpt-5__ENTJ__static__crash_d0.7__seed3007__rep0 -> ok (1769s, fallbacks 0, errors 0); non-ok so far 0; 22.8 runs/h; ETA 3.9 h
[296/384] default|gpt-5__ENTJ__static__crash_d0.7__seed3008__rep0 -> ok (1645s, fallbacks 0, errors 0); non-ok so far 0; 22.8 runs/h; ETA 3.9 h
[297/384] default|gpt-5__ENTJ__static__crash_d0.7__seed3009__rep0 -> ok (1694s, fallbacks 0, errors 0); non-ok so far 0; 22.8 runs/h; ETA 3.8 h
[298/384] default|gpt-5__ENTJ__static__crash_d0.7__seed3010__rep0 -> ok (1586s, fallbacks 0, errors 0); non-ok so far 0; 22.8 runs/h; ETA 3.8 h
[299/384] default|gpt-5__ENTJ__static__crash_d0.7__seed3011__rep0 -> ok (1621s, fallbacks 0, errors 0); non-ok so far 0; 22.8 runs/h; ETA 3.7 h
[300/384] default|gpt-5__ENTJ__static__crash_d0.7__seed3012__rep0 -> ok (1654s, fallbacks 0, errors 0); non-ok so far 0; 22.8 runs/h; ETA 3.7 h
[301/384] default|gpt-5__ENTJ__static__crash_d0.7__seed3013__rep0 -> ok (1642s, fallbacks 0, errors 0); non-ok so far 0; 22.8 runs/h; ETA 3.6 h
[302/384] default|gpt-5__ENTJ__static__crash_d0.7__seed3014__rep0 -> ok (1693s, fallbacks 0, errors 0); non-ok so far 0; 22.9 runs/h; ETA 3.6 h
[303/384] default|gpt-5__ENTJ__static__crash_d0.7__seed3015__rep0 -> ok (1708s, fallbacks 0, errors 0); non-ok so far 0; 22.9 runs/h; ETA 3.5 h
[304/384] default|gpt-5__ENTJ__static__crash_d0.7__seed3016__rep0 -> ok (1608s, fallbacks 0, errors 0); non-ok so far 0; 23.0 runs/h; ETA 3.5 h
[305/384] default|gpt-5__ENTJ__static__sustained_bull__seed3001__rep0 -> ok (1597s, fallbacks 0, errors 0); non-ok so far 0; 23.0 runs/h; ETA 3.4 h
[306/384] default|gpt-5__ENTJ__static__sustained_bull__seed3002__rep0 -> ok (1601s, fallbacks 0, errors 0); non-ok so far 0; 23.1 runs/h; ETA 3.4 h
[307/384] default|gpt-5__ENTJ__static__sustained_bull__seed3003__rep0 -> ok (1563s, fallbacks 0, errors 0); non-ok so far 0; 23.1 runs/h; ETA 3.3 h
[308/384] default|gpt-5__ENTJ__static__sustained_bull__seed3004__rep0 -> ok (1562s, fallbacks 0, errors 0); non-ok so far 0; 23.2 runs/h; ETA 3.3 h
[309/384] default|gpt-5__ENTJ__static__sustained_bull__seed3005__rep0 -> ok (1601s, fallbacks 0, errors 0); non-ok so far 0; 23.2 runs/h; ETA 3.2 h
[310/384] default|gpt-5__ENTJ__static__sustained_bull__seed3006__rep0 -> ok (1547s, fallbacks 0, errors 0); non-ok so far 0; 23.2 runs/h; ETA 3.2 h
[311/384] default|gpt-5__ENTJ__static__sustained_bull__seed3007__rep0 -> ok (1654s, fallbacks 0, errors 0); non-ok so far 0; 23.1 runs/h; ETA 3.2 h
[312/384] default|gpt-5__ENTJ__static__sustained_bull__seed3008__rep0 -> ok (1580s, fallbacks 0, errors 0); non-ok so far 0; 23.2 runs/h; ETA 3.1 h
[313/384] default|gpt-5__ENTJ__static__sustained_bull__seed3009__rep0 -> ok (1666s, fallbacks 0, errors 0); non-ok so far 0; 23.2 runs/h; ETA 3.1 h
[314/384] default|gpt-5__ENTJ__static__sustained_bull__seed3010__rep0 -> ok (1655s, fallbacks 0, errors 0); non-ok so far 0; 23.1 runs/h; ETA 3.0 h
[315/384] default|gpt-5__ENTJ__static__sustained_bull__seed3011__rep0 -> ok (1644s, fallbacks 0, errors 0); non-ok so far 0; 23.2 runs/h; ETA 3.0 h
[316/384] default|gpt-5__ENTJ__memory__flat__seed3001__rep0 -> ok (1385s, fallbacks 0, errors 0); non-ok so far 0; 23.2 runs/h; ETA 2.9 h
[317/384] default|gpt-5__ENTJ__static__sustained_bull__seed3012__rep0 -> ok (1704s, fallbacks 0, errors 0); non-ok so far 0; 23.2 runs/h; ETA 2.9 h
[318/384] default|gpt-5__ENTJ__memory__flat__seed3002__rep0 -> ok (1395s, fallbacks 0, errors 0); non-ok so far 0; 23.3 runs/h; ETA 2.8 h
