[e9_2_pilot] claude-opus-5|default: 384 runs in the manifest, 0 done, 384 pending, 0 abandoned after 3 non-ok attempts; 15 workers; started 2026-09-11T16:11:27Z
[155/384] default|claude-opus-5__INTJ__static__bull_trap__seed3011__rep0 -> contaminated (685s, fallbacks 200, errors 50); non-ok so far 45; 42.5 runs/h; ETA 5.4 h
[156/384] default|claude-opus-5__INTJ__static__bull_trap__seed3012__rep0 -> contaminated (688s, fallbacks 200, errors 50); non-ok so far 46; 42.8 runs/h; ETA 5.3 h
[157/384] default|claude-opus-5__INTJ__static__bull_trap__seed3013__rep0 -> contaminated (680s, fallbacks 200, errors 50); non-ok so far 47; 43.0 runs/h; ETA 5.3 h
[158/384] default|claude-opus-5__INTJ__static__bull_trap__seed3014__rep0 -> contaminated (683s, fallbacks 200, errors 50); non-ok so far 48; 43.3 runs/h; ETA 5.2 h
[159/384] default|claude-opus-5__INTJ__static__bull_trap__seed3015__rep0 -> contaminated (688s, fallbacks 200, errors 50); non-ok so far 49; 43.5 runs/h; ETA 5.2 h
[160/384] default|claude-opus-5__INTJ__static__crash_d0.7__seed3001__rep0 -> contaminated (681s, fallbacks 200, errors 50); non-ok so far 50; 43.7 runs/h; ETA 5.1 h
[161/384] default|claude-opus-5__INTJ__static__crash_d0.7__seed3002__rep0 -> contaminated (673s, fallbacks 200, errors 50); non-ok so far 51; 44.0 runs/h; ETA 5.1 h
[162/384] default|claude-opus-5__INTJ__static__bull_trap__seed3016__rep0 -> contaminated (685s, fallbacks 200, errors 50); non-ok so far 52; 44.3 runs/h; ETA 5.0 h
[163/384] default|claude-opus-5__INTJ__static__crash_d0.7__seed3003__rep0 -> contaminated (673s, fallbacks 200, errors 50); non-ok so far 53; 44.5 runs/h; ETA 5.0 h
[164/384] default|claude-opus-5__INTJ__static__crash_d0.7__seed3004__rep0 -> contaminated (670s, fallbacks 200, errors 50); non-ok so far 54; 44.7 runs/h; ETA 4.9 h
[165/384] default|claude-opus-5__INTJ__static__crash_d0.7__seed3005__rep0 -> contaminated (676s, fallbacks 200, errors 50); non-ok so far 55; 45.0 runs/h; ETA 4.9 h
[166/384] default|claude-opus-5__INTJ__static__crash_d0.7__seed3006__rep0 -> contaminated (667s, fallbacks 200, errors 50); non-ok so far 56; 44.0 runs/h; ETA 5.0 h
[167/384] default|claude-opus-5__INTJ__static__crash_d0.7__seed3007__rep0 -> contaminated (685s, fallbacks 200, errors 50); non-ok so far 57; 44.2 runs/h; ETA 4.9 h
[168/384] default|claude-opus-5__INTJ__static__crash_d0.7__seed3008__rep0 -> contaminated (669s, fallbacks 200, errors 50); non-ok so far 58; 44.4 runs/h; ETA 4.9 h
[169/384] default|claude-opus-5__INTJ__static__crash_d0.7__seed3009__rep0 -> contaminated (672s, fallbacks 200, errors 50); non-ok so far 59; 44.4 runs/h; ETA 4.8 h
[170/384] default|claude-opus-5__INTJ__static__crash_d0.7__seed3010__rep0 -> contaminated (658s, fallbacks 200, errors 50); non-ok so far 60; 44.4 runs/h; ETA 4.8 h
[171/384] default|claude-opus-5__INTJ__static__crash_d0.7__seed3011__rep0 -> contaminated (654s, fallbacks 200, errors 50); non-ok so far 61; 44.6 runs/h; ETA 4.8 h
[172/384] default|claude-opus-5__INTJ__static__crash_d0.7__seed3012__rep0 -> contaminated (657s, fallbacks 200, errors 50); non-ok so far 62; 44.9 runs/h; ETA 4.7 h
[173/384] default|claude-opus-5__INTJ__static__crash_d0.7__seed3013__rep0 -> contaminated (655s, fallbacks 200, errors 50); non-ok so far 63; 45.1 runs/h; ETA 4.7 h
[174/384] default|claude-opus-5__INTJ__static__crash_d0.7__seed3014__rep0 -> contaminated (663s, fallbacks 200, errors 50); non-ok so far 64; 45.3 runs/h; ETA 4.6 h
[175/384] default|claude-opus-5__INTJ__static__crash_d0.7__seed3015__rep0 -> contaminated (664s, fallbacks 200, errors 50); non-ok so far 65; 45.5 runs/h; ETA 4.6 h
[176/384] default|claude-opus-5__INTJ__static__crash_d0.7__seed3016__rep0 -> contaminated (662s, fallbacks 200, errors 50); non-ok so far 66; 45.8 runs/h; ETA 4.5 h
[177/384] default|claude-opus-5__INTJ__static__sustained_bull__seed3001__rep0 -> contaminated (661s, fallbacks 200, errors 50); non-ok so far 67; 46.1 runs/h; ETA 4.5 h
[178/384] default|claude-opus-5__INTJ__static__sustained_bull__seed3002__rep0 -> contaminated (663s, fallbacks 200, errors 50); non-ok so far 68; 46.3 runs/h; ETA 4.4 h
[179/384] default|claude-opus-5__INTJ__static__sustained_bull__seed3003__rep0 -> contaminated (653s, fallbacks 200, errors 50); non-ok so far 69; 46.5 runs/h; ETA 4.4 h
[180/384] default|claude-opus-5__INTJ__static__sustained_bull__seed3004__rep0 -> contaminated (661s, fallbacks 200, errors 50); non-ok so far 70; 46.7 runs/h; ETA 4.4 h
[181/384] default|claude-opus-5__INTJ__static__sustained_bull__seed3005__rep0 -> contaminated (632s, fallbacks 200, errors 50); non-ok so far 71; 45.8 runs/h; ETA 4.4 h
[182/384] default|claude-opus-5__INTJ__static__sustained_bull__seed3006__rep0 -> contaminated (635s, fallbacks 200, errors 50); non-ok so far 72; 46.0 runs/h; ETA 4.4 h
[183/384] default|claude-opus-5__INTJ__static__sustained_bull__seed3007__rep0 -> contaminated (630s, fallbacks 200, errors 50); non-ok so far 73; 46.2 runs/h; ETA 4.4 h
[184/384] default|claude-opus-5__INTJ__static__sustained_bull__seed3008__rep0 -> contaminated (625s, fallbacks 200, errors 50); non-ok so far 74; 46.2 runs/h; ETA 4.3 h
[185/384] default|claude-opus-5__INTJ__static__sustained_bull__seed3009__rep0 -> contaminated (629s, fallbacks 200, errors 50); non-ok so far 75; 46.2 runs/h; ETA 4.3 h
[186/384] default|claude-opus-5__INTJ__static__sustained_bull__seed3010__rep0 -> contaminated (628s, fallbacks 200, errors 50); non-ok so far 76; 46.4 runs/h; ETA 4.3 h
[187/384] default|claude-opus-5__INTJ__static__sustained_bull__seed3011__rep0 -> contaminated (630s, fallbacks 200, errors 50); non-ok so far 77; 46.7 runs/h; ETA 4.2 h
[188/384] default|claude-opus-5__INTJ__static__sustained_bull__seed3012__rep0 -> contaminated (633s, fallbacks 200, errors 50); non-ok so far 78; 46.9 runs/h; ETA 4.2 h
[189/384] default|claude-opus-5__INTJ__static__sustained_bull__seed3013__rep0 -> contaminated (633s, fallbacks 200, errors 50); non-ok so far 79; 47.1 runs/h; ETA 4.1 h
[190/384] default|claude-opus-5__INTJ__static__sustained_bull__seed3016__rep0 -> contaminated (632s, fallbacks 200, errors 50); non-ok so far 80; 47.3 runs/h; ETA 4.1 h
[191/384] default|claude-opus-5__INTJ__static__sustained_bull__seed3015__rep0 -> contaminated (634s, fallbacks 200, errors 50); non-ok so far 81; 47.5 runs/h; ETA 4.1 h
[192/384] default|claude-opus-5__INTJ__static__sustained_bull__seed3014__rep0 -> contaminated (634s, fallbacks 200, errors 50); non-ok so far 82; 47.8 runs/h; ETA 4.0 h
[193/384] default|claude-opus-5__INTJ__memory__flat__seed3001__rep0 -> contaminated (635s, fallbacks 200, errors 50); non-ok so far 83; 48.0 runs/h; ETA 4.0 h
[194/384] default|claude-opus-5__INTJ__memory__flat__seed3002__rep0 -> contaminated (626s, fallbacks 200, errors 50); non-ok so far 84; 48.2 runs/h; ETA 3.9 h
[195/384] default|claude-opus-5__INTJ__memory__flat__seed3003__rep0 -> contaminated (631s, fallbacks 200, errors 50); non-ok so far 85; 48.4 runs/h; ETA 3.9 h
