[e9_2_pilot] claude-fable-5-1|default: 384 runs in the manifest, 0 done, 384 pending, 0 abandoned after 3 non-ok attempts; 15 workers; started 2026-09-11T16:11:27Z
[152/384] default|claude-fable-5-1__INTJ__static__bull_trap__seed3007__rep0 -> contaminated (703s, fallbacks 200, errors 50); non-ok so far 59; 38.8 runs/h; ETA 6.0 h
[153/384] default|claude-fable-5-1__INTJ__static__bull_trap__seed3009__rep0 -> contaminated (640s, fallbacks 200, errors 50); non-ok so far 60; 38.9 runs/h; ETA 5.9 h
[154/384] default|claude-fable-5-1__INTJ__static__bull_trap__seed3010__rep0 -> contaminated (630s, fallbacks 200, errors 50); non-ok so far 61; 38.8 runs/h; ETA 5.9 h
[155/384] default|claude-fable-5-1__INTJ__static__bull_trap__seed3011__rep0 -> contaminated (627s, fallbacks 200, errors 50); non-ok so far 62; 39.0 runs/h; ETA 5.9 h
[156/384] default|claude-fable-5-1__INTJ__static__bull_trap__seed3012__rep0 -> contaminated (628s, fallbacks 200, errors 50); non-ok so far 63; 39.2 runs/h; ETA 5.8 h
[157/384] default|claude-fable-5-1__INTJ__static__bull_trap__seed3013__rep0 -> contaminated (627s, fallbacks 200, errors 50); non-ok so far 64; 39.4 runs/h; ETA 5.8 h
[158/384] default|claude-fable-5-1__INTJ__static__bull_trap__seed3014__rep0 -> contaminated (629s, fallbacks 200, errors 50); non-ok so far 65; 39.6 runs/h; ETA 5.7 h
[159/384] default|claude-fable-5-1__INTJ__static__bull_trap__seed3015__rep0 -> contaminated (631s, fallbacks 200, errors 50); non-ok so far 66; 39.8 runs/h; ETA 5.7 h
[160/384] default|claude-fable-5-1__INTJ__static__crash_d0.7__seed3001__rep0 -> contaminated (631s, fallbacks 200, errors 50); non-ok so far 67; 40.0 runs/h; ETA 5.6 h
[161/384] default|claude-fable-5-1__INTJ__static__bull_trap__seed3016__rep0 -> contaminated (635s, fallbacks 200, errors 50); non-ok so far 68; 40.3 runs/h; ETA 5.5 h
[162/384] default|claude-fable-5-1__INTJ__static__crash_d0.7__seed3002__rep0 -> contaminated (633s, fallbacks 200, errors 50); non-ok so far 69; 40.4 runs/h; ETA 5.5 h
[163/384] default|claude-fable-5-1__INTJ__static__crash_d0.7__seed3003__rep0 -> contaminated (633s, fallbacks 200, errors 50); non-ok so far 70; 40.7 runs/h; ETA 5.4 h
[164/384] default|claude-fable-5-1__INTJ__static__crash_d0.7__seed3004__rep0 -> contaminated (631s, fallbacks 200, errors 50); non-ok so far 71; 40.9 runs/h; ETA 5.4 h
[165/384] default|claude-fable-5-1__INTJ__static__crash_d0.7__seed3005__rep0 -> contaminated (634s, fallbacks 200, errors 50); non-ok so far 72; 41.1 runs/h; ETA 5.3 h
