[manifest_openrouter_haiku] openrouter/anthropic/claude-haiku-4.5|default: 192 runs in the manifest, 0 done, 192 pending, 0 abandoned after 3 non-ok attempts; 13 workers; started 2026-09-12T11:15:50Z
[137/192] default|openrouter_anthropic_claude-haiku-4.5__ENTJ__static__bull_trap__seed3002__rep0 -> ok (599s, fallbacks 0, errors 0); non-ok so far 1; 68.9 runs/h; ETA 0.8 h
[138/192] default|openrouter_anthropic_claude-haiku-4.5__ENTJ__static__bull_trap__seed3001__rep0 -> ok (619s, fallbacks 0, errors 0); non-ok so far 1; 69.2 runs/h; ETA 0.8 h
[139/192] default|openrouter_anthropic_claude-haiku-4.5__ENTJ__static__bull_trap__seed3003__rep0 -> ok (615s, fallbacks 0, errors 0); non-ok so far 1; 69.6 runs/h; ETA 0.8 h
[140/192] default|openrouter_anthropic_claude-haiku-4.5__ENTJ__static__bull_trap__seed3004__rep0 -> ok (619s, fallbacks 0, errors 1); non-ok so far 1; 70.0 runs/h; ETA 0.7 h
[141/192] default|openrouter_anthropic_claude-haiku-4.5__ENTJ__static__bull_trap__seed3005__rep0 -> ok (625s, fallbacks 0, errors 0); non-ok so far 1; 70.5 runs/h; ETA 0.7 h
[142/192] default|openrouter_anthropic_claude-haiku-4.5__ENTJ__static__bull_trap__seed3006__rep0 -> ok (619s, fallbacks 0, errors 0); non-ok so far 1; 70.9 runs/h; ETA 0.7 h
[143/192] default|openrouter_anthropic_claude-haiku-4.5__ENTJ__static__bull_trap__seed3007__rep0 -> ok (619s, fallbacks 0, errors 0); non-ok so far 1; 71.3 runs/h; ETA 0.7 h
[144/192] default|openrouter_anthropic_claude-haiku-4.5__ENTJ__static__bull_trap__seed3008__rep0 -> ok (616s, fallbacks 0, errors 0); non-ok so far 1; 67.6 runs/h; ETA 0.7 h
[145/192] default|openrouter_anthropic_claude-haiku-4.5__ENTJ__static__crash_d0.7__seed3001__rep0 -> ok (602s, fallbacks 0, errors 0); non-ok so far 1; 68.0 runs/h; ETA 0.7 h
[146/192] default|openrouter_anthropic_claude-haiku-4.5__ENTJ__static__crash_d0.7__seed3002__rep0 -> ok (609s, fallbacks 0, errors 0); non-ok so far 1; 68.3 runs/h; ETA 0.7 h
[147/192] default|openrouter_anthropic_claude-haiku-4.5__ENTJ__static__crash_d0.7__seed3003__rep0 -> ok (613s, fallbacks 0, errors 0); non-ok so far 1; 68.8 runs/h; ETA 0.7 h
[148/192] default|openrouter_anthropic_claude-haiku-4.5__ENTJ__static__crash_d0.7__seed3004__rep0 -> ok (608s, fallbacks 0, errors 0); non-ok so far 1; 69.2 runs/h; ETA 0.6 h
[149/192] default|openrouter_anthropic_claude-haiku-4.5__ENTJ__static__crash_d0.7__seed3005__rep0 -> ok (615s, fallbacks 0, errors 0); non-ok so far 1; 69.0 runs/h; ETA 0.6 h
[150/192] default|openrouter_anthropic_claude-haiku-4.5__ENTJ__static__crash_d0.7__seed3006__rep0 -> ok (619s, fallbacks 0, errors 1); non-ok so far 1; 69.4 runs/h; ETA 0.6 h
[151/192] default|openrouter_anthropic_claude-haiku-4.5__ENTJ__static__crash_d0.7__seed3007__rep0 -> ok (616s, fallbacks 0, errors 0); non-ok so far 1; 69.8 runs/h; ETA 0.6 h
[152/192] default|openrouter_anthropic_claude-haiku-4.5__ENTJ__static__crash_d0.7__seed3008__rep0 -> ok (610s, fallbacks 0, errors 0); non-ok so far 1; 70.1 runs/h; ETA 0.6 h
[153/192] default|openrouter_anthropic_claude-haiku-4.5__ENTJ__static__sustained_bull__seed3002__rep0 -> ok (610s, fallbacks 0, errors 0); non-ok so far 1; 70.5 runs/h; ETA 0.6 h
[154/192] default|openrouter_anthropic_claude-haiku-4.5__ENTJ__static__sustained_bull__seed3004__rep0 -> ok (602s, fallbacks 0, errors 0); non-ok so far 1; 70.9 runs/h; ETA 0.5 h
[155/192] default|openrouter_anthropic_claude-haiku-4.5__ENTJ__static__sustained_bull__seed3001__rep0 -> ok (624s, fallbacks 0, errors 0); non-ok so far 1; 71.3 runs/h; ETA 0.5 h
[156/192] default|openrouter_anthropic_claude-haiku-4.5__ENTJ__static__sustained_bull__seed3003__rep0 -> ok (625s, fallbacks 0, errors 1); non-ok so far 1; 71.7 runs/h; ETA 0.5 h
[157/192] default|openrouter_anthropic_claude-haiku-4.5__ENTJ__static__sustained_bull__seed3005__rep0 -> ok (618s, fallbacks 0, errors 0); non-ok so far 1; 68.2 runs/h; ETA 0.5 h
[158/192] default|openrouter_anthropic_claude-haiku-4.5__ENTJ__static__sustained_bull__seed3007__rep0 -> ok (604s, fallbacks 0, errors 0); non-ok so far 1; 68.6 runs/h; ETA 0.5 h
[159/192] default|openrouter_anthropic_claude-haiku-4.5__ENTJ__static__sustained_bull__seed3006__rep0 -> ok (627s, fallbacks 0, errors 0); non-ok so far 1; 68.9 runs/h; ETA 0.5 h
[160/192] default|openrouter_anthropic_claude-haiku-4.5__ENTJ__memory__flat__seed3001__rep0 -> ok (611s, fallbacks 0, errors 0); non-ok so far 1; 69.3 runs/h; ETA 0.5 h
[161/192] default|openrouter_anthropic_claude-haiku-4.5__ENTJ__static__sustained_bull__seed3008__rep0 -> ok (627s, fallbacks 0, errors 0); non-ok so far 1; 69.6 runs/h; ETA 0.4 h
[162/192] default|openrouter_anthropic_claude-haiku-4.5__ENTJ__memory__flat__seed3002__rep0 -> ok (606s, fallbacks 0, errors 3); non-ok so far 1; 69.6 runs/h; ETA 0.4 h
[163/192] default|openrouter_anthropic_claude-haiku-4.5__ENTJ__memory__flat__seed3005__rep0 -> ok (593s, fallbacks 0, errors 0); non-ok so far 1; 69.9 runs/h; ETA 0.4 h
[164/192] default|openrouter_anthropic_claude-haiku-4.5__ENTJ__memory__flat__seed3003__rep0 -> ok (618s, fallbacks 0, errors 0); non-ok so far 1; 70.3 runs/h; ETA 0.4 h
[165/192] default|openrouter_anthropic_claude-haiku-4.5__ENTJ__memory__flat__seed3008__rep0 -> ok (581s, fallbacks 0, errors 0); non-ok so far 1; 70.7 runs/h; ETA 0.4 h
[166/192] default|openrouter_anthropic_claude-haiku-4.5__ENTJ__memory__flat__seed3004__rep0 -> ok (613s, fallbacks 0, errors 1); non-ok so far 1; 71.1 runs/h; ETA 0.4 h
[167/192] default|openrouter_anthropic_claude-haiku-4.5__ENTJ__memory__flat__seed3007__rep0 -> ok (597s, fallbacks 0, errors 0); non-ok so far 1; 71.4 runs/h; ETA 0.3 h
[168/192] default|openrouter_anthropic_claude-haiku-4.5__ENTJ__memory__bull_trap__seed3001__rep0 -> ok (594s, fallbacks 0, errors 0); non-ok so far 1; 71.8 runs/h; ETA 0.3 h
[169/192] default|openrouter_anthropic_claude-haiku-4.5__ENTJ__memory__flat__seed3006__rep0 -> ok (621s, fallbacks 0, errors 0); non-ok so far 1; 72.1 runs/h; ETA 0.3 h
[170/192] default|openrouter_anthropic_claude-haiku-4.5__ENTJ__memory__bull_trap__seed3002__rep0 -> ok (584s, fallbacks 0, errors 0); non-ok so far 1; 69.0 runs/h; ETA 0.3 h
[171/192] default|openrouter_anthropic_claude-haiku-4.5__ENTJ__memory__bull_trap__seed3003__rep0 -> ok (584s, fallbacks 0, errors 0); non-ok so far 1; 69.3 runs/h; ETA 0.3 h
[172/192] default|openrouter_anthropic_claude-haiku-4.5__ENTJ__memory__bull_trap__seed3004__rep0 -> ok (577s, fallbacks 0, errors 0); non-ok so far 1; 69.7 runs/h; ETA 0.3 h
[173/192] default|openrouter_anthropic_claude-haiku-4.5__ENTJ__memory__bull_trap__seed3005__rep0 -> ok (596s, fallbacks 0, errors 0); non-ok so far 1; 69.9 runs/h; ETA 0.3 h
[174/192] default|openrouter_anthropic_claude-haiku-4.5__ENTJ__memory__bull_trap__seed3006__rep0 -> ok (590s, fallbacks 0, errors 0); non-ok so far 1; 70.3 runs/h; ETA 0.3 h
[175/192] default|openrouter_anthropic_claude-haiku-4.5__ENTJ__memory__bull_trap__seed3008__rep0 -> ok (574s, fallbacks 0, errors 0); non-ok so far 1; 70.2 runs/h; ETA 0.2 h
[176/192] default|openrouter_anthropic_claude-haiku-4.5__ENTJ__memory__bull_trap__seed3007__rep0 -> ok (598s, fallbacks 0, errors 0); non-ok so far 1; 70.5 runs/h; ETA 0.2 h
[177/192] default|openrouter_anthropic_claude-haiku-4.5__ENTJ__memory__crash_d0.7__seed3001__rep0 -> ok (586s, fallbacks 0, errors 0); non-ok so far 1; 70.9 runs/h; ETA 0.2 h
[178/192] default|openrouter_anthropic_claude-haiku-4.5__ENTJ__memory__crash_d0.7__seed3003__rep0 -> ok (584s, fallbacks 0, errors 0); non-ok so far 1; 71.3 runs/h; ETA 0.2 h
[179/192] default|openrouter_anthropic_claude-haiku-4.5__ENTJ__memory__crash_d0.7__seed3002__rep0 -> ok (599s, fallbacks 0, errors 0); non-ok so far 1; 71.6 runs/h; ETA 0.2 h
[180/192] default|openrouter_anthropic_claude-haiku-4.5__ENTJ__memory__crash_d0.7__seed3005__rep0 -> ok (583s, fallbacks 0, errors 0); non-ok so far 1; 71.9 runs/h; ETA 0.2 h
[181/192] default|openrouter_anthropic_claude-haiku-4.5__ENTJ__memory__crash_d0.7__seed3004__rep0 -> ok (597s, fallbacks 0, errors 0); non-ok so far 1; 72.3 runs/h; ETA 0.2 h
[182/192] default|openrouter_anthropic_claude-haiku-4.5__ENTJ__memory__crash_d0.7__seed3006__rep0 -> ok (607s, fallbacks 0, errors 0); non-ok so far 1; 72.5 runs/h; ETA 0.1 h
[183/192] default|openrouter_anthropic_claude-haiku-4.5__ENTJ__memory__sustained_bull__seed3001__rep0 -> ok (568s, fallbacks 0, errors 0); non-ok so far 1; 69.7 runs/h; ETA 0.1 h
[184/192] default|openrouter_anthropic_claude-haiku-4.5__ENTJ__memory__crash_d0.7__seed3008__rep0 -> ok (593s, fallbacks 0, errors 0); non-ok so far 1; 69.9 runs/h; ETA 0.1 h
[185/192] default|openrouter_anthropic_claude-haiku-4.5__ENTJ__memory__crash_d0.7__seed3007__rep0 -> ok (611s, fallbacks 0, errors 0); non-ok so far 1; 70.2 runs/h; ETA 0.1 h
[186/192] default|openrouter_anthropic_claude-haiku-4.5__ENTJ__memory__sustained_bull__seed3002__rep0 -> ok (577s, fallbacks 0, errors 0); non-ok so far 1; 70.6 runs/h; ETA 0.1 h
[187/192] default|openrouter_anthropic_claude-haiku-4.5__ENTJ__memory__sustained_bull__seed3003__rep0 -> ok (601s, fallbacks 0, errors 0); non-ok so far 1; 70.7 runs/h; ETA 0.1 h
[188/192] default|openrouter_anthropic_claude-haiku-4.5__ENTJ__memory__sustained_bull__seed3006__rep0 -> ok (566s, fallbacks 0, errors 0); non-ok so far 1; 70.8 runs/h; ETA 0.1 h
[189/192] default|openrouter_anthropic_claude-haiku-4.5__ENTJ__memory__sustained_bull__seed3005__rep0 -> ok (572s, fallbacks 0, errors 0); non-ok so far 1; 71.2 runs/h; ETA 0.0 h
[190/192] default|openrouter_anthropic_claude-haiku-4.5__ENTJ__memory__sustained_bull__seed3004__rep0 -> ok (587s, fallbacks 0, errors 0); non-ok so far 1; 71.6 runs/h; ETA 0.0 h
[191/192] default|openrouter_anthropic_claude-haiku-4.5__ENTJ__memory__sustained_bull__seed3008__rep0 -> ok (572s, fallbacks 0, errors 0); non-ok so far 1; 71.8 runs/h; ETA 0.0 h
[192/192] default|openrouter_anthropic_claude-haiku-4.5__ENTJ__memory__sustained_bull__seed3007__rep0 -> ok (603s, fallbacks 0, errors 1); non-ok so far 1; 72.1 runs/h; ETA 0.0 h
