[e9_2_pilot] claude-sonnet-5|default: 384 runs in the manifest, 0 done, 384 pending, 0 abandoned after 3 non-ok attempts; 15 workers; started 2026-09-11T16:11:24Z
[154/384] default|claude-sonnet-5__INTJ__static__bull_trap__seed3012__rep0 -> ok (1188s, fallbacks 0, errors 0); non-ok so far 0; 50.8 runs/h; ETA 4.5 h
[155/384] default|claude-sonnet-5__INTJ__static__bull_trap__seed3009__rep0 -> ok (1488s, fallbacks 0, errors 0); non-ok so far 0; 50.9 runs/h; ETA 4.5 h
[156/384] default|claude-sonnet-5__INTJ__static__bull_trap__seed3011__rep0 -> ok (1460s, fallbacks 0, errors 0); non-ok so far 0; 50.5 runs/h; ETA 4.5 h
[157/384] default|claude-sonnet-5__INTJ__static__bull_trap__seed3013__rep0 -> ok (1198s, fallbacks 0, errors 0); non-ok so far 0; 50.6 runs/h; ETA 4.5 h
[158/384] default|claude-sonnet-5__INTJ__static__bull_trap__seed3016__rep0 -> ok (1200s, fallbacks 0, errors 0); non-ok so far 0; 49.4 runs/h; ETA 4.6 h
[159/384] default|claude-sonnet-5__INTJ__static__bull_trap__seed3015__rep0 -> contaminated (1275s, fallbacks 5, errors 15); non-ok so far 1; 49.5 runs/h; ETA 4.5 h
[160/384] default|claude-sonnet-5__INTJ__static__crash_d0.7__seed3004__rep0 -> contaminated (1155s, fallbacks 26, errors 50); non-ok so far 2; 49.5 runs/h; ETA 4.5 h
[161/384] default|claude-sonnet-5__INTJ__static__bull_trap__seed3014__rep0 -> contaminated (1554s, fallbacks 26, errors 50); non-ok so far 3; 49.8 runs/h; ETA 4.5 h
[162/384] default|claude-sonnet-5__INTJ__static__crash_d0.7__seed3003__rep0 -> contaminated (1201s, fallbacks 35, errors 50); non-ok so far 4; 50.0 runs/h; ETA 4.4 h
[163/384] default|claude-sonnet-5__INTJ__static__crash_d0.7__seed3001__rep0 -> contaminated (1323s, fallbacks 37, errors 50); non-ok so far 5; 50.3 runs/h; ETA 4.4 h
[164/384] default|claude-sonnet-5__INTJ__static__crash_d0.7__seed3002__rep0 -> contaminated (1260s, fallbacks 44, errors 50); non-ok so far 6; 50.5 runs/h; ETA 4.4 h
[165/384] default|claude-sonnet-5__INTJ__static__crash_d0.7__seed3008__rep0 -> contaminated (913s, fallbacks 48, errors 50); non-ok so far 7; 50.8 runs/h; ETA 4.3 h
[166/384] default|claude-sonnet-5__INTJ__static__crash_d0.7__seed3005__rep0 -> contaminated (1179s, fallbacks 56, errors 50); non-ok so far 8; 50.9 runs/h; ETA 4.3 h
[167/384] default|claude-sonnet-5__INTJ__static__crash_d0.7__seed3006__rep0 -> contaminated (1101s, fallbacks 67, errors 50); non-ok so far 9; 51.1 runs/h; ETA 4.2 h
[168/384] default|claude-sonnet-5__INTJ__static__crash_d0.7__seed3007__rep0 -> contaminated (1093s, fallbacks 67, errors 50); non-ok so far 10; 51.4 runs/h; ETA 4.2 h
[169/384] default|claude-sonnet-5__INTJ__static__crash_d0.7__seed3010__rep0 -> contaminated (867s, fallbacks 90, errors 50); non-ok so far 11; 51.4 runs/h; ETA 4.2 h
[170/384] default|claude-sonnet-5__INTJ__static__crash_d0.7__seed3009__rep0 -> contaminated (998s, fallbacks 110, errors 50); non-ok so far 12; 51.4 runs/h; ETA 4.2 h
[171/384] default|claude-sonnet-5__INTJ__static__crash_d0.7__seed3012__rep0 -> contaminated (822s, fallbacks 138, errors 50); non-ok so far 13; 51.3 runs/h; ETA 4.1 h
[172/384] default|claude-sonnet-5__INTJ__static__crash_d0.7__seed3011__rep0 -> contaminated (883s, fallbacks 140, errors 50); non-ok so far 14; 51.6 runs/h; ETA 4.1 h
[173/384] default|claude-sonnet-5__INTJ__static__crash_d0.7__seed3013__rep0 -> contaminated (655s, fallbacks 193, errors 50); non-ok so far 15; 51.2 runs/h; ETA 4.1 h
[174/384] default|claude-sonnet-5__INTJ__static__crash_d0.7__seed3014__rep0 -> contaminated (639s, fallbacks 200, errors 50); non-ok so far 16; 51.3 runs/h; ETA 4.1 h
[175/384] default|claude-sonnet-5__INTJ__static__crash_d0.7__seed3016__rep0 -> contaminated (636s, fallbacks 200, errors 50); non-ok so far 17; 51.3 runs/h; ETA 4.1 h
[176/384] default|claude-sonnet-5__INTJ__static__crash_d0.7__seed3015__rep0 -> contaminated (644s, fallbacks 200, errors 50); non-ok so far 18; 51.6 runs/h; ETA 4.0 h
[177/384] default|claude-sonnet-5__INTJ__static__sustained_bull__seed3001__rep0 -> contaminated (648s, fallbacks 200, errors 50); non-ok so far 19; 51.7 runs/h; ETA 4.0 h
[178/384] default|claude-sonnet-5__INTJ__static__sustained_bull__seed3002__rep0 -> contaminated (648s, fallbacks 200, errors 50); non-ok so far 20; 52.0 runs/h; ETA 4.0 h
[179/384] default|claude-sonnet-5__INTJ__static__sustained_bull__seed3003__rep0 -> contaminated (665s, fallbacks 200, errors 50); non-ok so far 21; 52.1 runs/h; ETA 3.9 h
[180/384] default|claude-sonnet-5__INTJ__static__sustained_bull__seed3004__rep0 -> contaminated (657s, fallbacks 200, errors 50); non-ok so far 22; 52.4 runs/h; ETA 3.9 h
[181/384] default|claude-sonnet-5__INTJ__static__sustained_bull__seed3005__rep0 -> contaminated (661s, fallbacks 200, errors 50); non-ok so far 23; 52.6 runs/h; ETA 3.9 h
[182/384] default|claude-sonnet-5__INTJ__static__sustained_bull__seed3006__rep0 -> contaminated (675s, fallbacks 200, errors 50); non-ok so far 24; 52.7 runs/h; ETA 3.8 h
[183/384] default|claude-sonnet-5__INTJ__static__sustained_bull__seed3007__rep0 -> contaminated (675s, fallbacks 200, errors 50); non-ok so far 25; 52.9 runs/h; ETA 3.8 h
[184/384] default|claude-sonnet-5__INTJ__static__sustained_bull__seed3008__rep0 -> contaminated (677s, fallbacks 200, errors 50); non-ok so far 26; 52.9 runs/h; ETA 3.8 h
[185/384] default|claude-sonnet-5__INTJ__static__sustained_bull__seed3009__rep0 -> contaminated (694s, fallbacks 200, errors 50); non-ok so far 27; 52.9 runs/h; ETA 3.8 h
[186/384] default|claude-sonnet-5__INTJ__static__sustained_bull__seed3011__rep0 -> contaminated (689s, fallbacks 200, errors 50); non-ok so far 28; 52.8 runs/h; ETA 3.8 h
[187/384] default|claude-sonnet-5__INTJ__static__sustained_bull__seed3010__rep0 -> contaminated (699s, fallbacks 200, errors 50); non-ok so far 29; 53.0 runs/h; ETA 3.7 h
[188/384] default|claude-sonnet-5__INTJ__static__sustained_bull__seed3012__rep0 -> contaminated (703s, fallbacks 200, errors 50); non-ok so far 30; 52.6 runs/h; ETA 3.7 h
[189/384] default|claude-sonnet-5__INTJ__static__sustained_bull__seed3013__rep0 -> contaminated (700s, fallbacks 200, errors 50); non-ok so far 31; 52.7 runs/h; ETA 3.7 h
[190/384] default|claude-sonnet-5__INTJ__static__sustained_bull__seed3014__rep0 -> contaminated (699s, fallbacks 200, errors 50); non-ok so far 32; 52.7 runs/h; ETA 3.7 h
[191/384] default|claude-sonnet-5__INTJ__static__sustained_bull__seed3015__rep0 -> contaminated (706s, fallbacks 200, errors 50); non-ok so far 33; 52.9 runs/h; ETA 3.6 h
[192/384] default|claude-sonnet-5__INTJ__static__sustained_bull__seed3016__rep0 -> contaminated (691s, fallbacks 200, errors 50); non-ok so far 34; 53.1 runs/h; ETA 3.6 h
[193/384] default|claude-sonnet-5__INTJ__memory__flat__seed3001__rep0 -> contaminated (693s, fallbacks 200, errors 50); non-ok so far 35; 53.4 runs/h; ETA 3.6 h
[194/384] default|claude-sonnet-5__INTJ__memory__flat__seed3003__rep0 -> contaminated (692s, fallbacks 200, errors 50); non-ok so far 36; 53.5 runs/h; ETA 3.6 h
[195/384] default|claude-sonnet-5__INTJ__memory__flat__seed3002__rep0 -> contaminated (697s, fallbacks 200, errors 50); non-ok so far 37; 53.8 runs/h; ETA 3.5 h
[196/384] default|claude-sonnet-5__INTJ__memory__flat__seed3004__rep0 -> contaminated (688s, fallbacks 200, errors 50); non-ok so far 38; 53.9 runs/h; ETA 3.5 h
[197/384] default|claude-sonnet-5__INTJ__memory__flat__seed3005__rep0 -> contaminated (696s, fallbacks 200, errors 50); non-ok so far 39; 54.0 runs/h; ETA 3.5 h
[198/384] default|claude-sonnet-5__INTJ__memory__flat__seed3006__rep0 -> contaminated (698s, fallbacks 200, errors 50); non-ok so far 40; 54.2 runs/h; ETA 3.4 h
[199/384] default|claude-sonnet-5__INTJ__memory__flat__seed3007__rep0 -> contaminated (667s, fallbacks 200, errors 50); non-ok so far 41; 54.3 runs/h; ETA 3.4 h
[200/384] default|claude-sonnet-5__INTJ__memory__flat__seed3008__rep0 -> contaminated (671s, fallbacks 200, errors 50); non-ok so far 42; 54.3 runs/h; ETA 3.4 h
[201/384] default|claude-sonnet-5__INTJ__memory__flat__seed3009__rep0 -> contaminated (660s, fallbacks 200, errors 50); non-ok so far 43; 54.2 runs/h; ETA 3.4 h
[202/384] default|claude-sonnet-5__INTJ__memory__flat__seed3010__rep0 -> contaminated (668s, fallbacks 200, errors 50); non-ok so far 44; 54.4 runs/h; ETA 3.3 h
[203/384] default|claude-sonnet-5__INTJ__memory__flat__seed3011__rep0 -> contaminated (676s, fallbacks 200, errors 50); non-ok so far 45; 53.9 runs/h; ETA 3.4 h
[204/384] default|claude-sonnet-5__INTJ__memory__flat__seed3012__rep0 -> contaminated (674s, fallbacks 200, errors 50); non-ok so far 46; 54.1 runs/h; ETA 3.3 h
[205/384] default|claude-sonnet-5__INTJ__memory__flat__seed3013__rep0 -> contaminated (662s, fallbacks 200, errors 50); non-ok so far 47; 54.1 runs/h; ETA 3.3 h
[206/384] default|claude-sonnet-5__INTJ__memory__flat__seed3014__rep0 -> contaminated (674s, fallbacks 200, errors 50); non-ok so far 48; 54.3 runs/h; ETA 3.3 h
[207/384] default|claude-sonnet-5__INTJ__memory__flat__seed3016__rep0 -> contaminated (656s, fallbacks 200, errors 50); non-ok so far 49; 54.5 runs/h; ETA 3.2 h
[208/384] default|claude-sonnet-5__INTJ__memory__flat__seed3015__rep0 -> contaminated (663s, fallbacks 200, errors 50); non-ok so far 50; 54.8 runs/h; ETA 3.2 h
[209/384] default|claude-sonnet-5__INTJ__memory__bull_trap__seed3001__rep0 -> contaminated (660s, fallbacks 200, errors 50); non-ok so far 51; 54.9 runs/h; ETA 3.2 h
[210/384] default|claude-sonnet-5__INTJ__memory__bull_trap__seed3002__rep0 -> contaminated (672s, fallbacks 200, errors 50); non-ok so far 52; 55.1 runs/h; ETA 3.2 h
[211/384] default|claude-sonnet-5__INTJ__memory__bull_trap__seed3003__rep0 -> contaminated (659s, fallbacks 200, errors 50); non-ok so far 53; 55.3 runs/h; ETA 3.1 h
[212/384] default|claude-sonnet-5__INTJ__memory__bull_trap__seed3004__rep0 -> contaminated (661s, fallbacks 200, errors 50); non-ok so far 54; 55.3 runs/h; ETA 3.1 h
[213/384] default|claude-sonnet-5__INTJ__memory__bull_trap__seed3005__rep0 -> contaminated (659s, fallbacks 200, errors 50); non-ok so far 55; 55.6 runs/h; ETA 3.1 h
[214/384] default|claude-sonnet-5__INTJ__memory__bull_trap__seed3006__rep0 -> contaminated (652s, fallbacks 200, errors 50); non-ok so far 56; 55.7 runs/h; ETA 3.1 h
[215/384] default|claude-sonnet-5__INTJ__memory__bull_trap__seed3007__rep0 -> contaminated (653s, fallbacks 200, errors 50); non-ok so far 57; 55.6 runs/h; ETA 3.0 h
[216/384] default|claude-sonnet-5__INTJ__memory__bull_trap__seed3008__rep0 -> contaminated (645s, fallbacks 200, errors 50); non-ok so far 58; 55.6 runs/h; ETA 3.0 h
[217/384] default|claude-sonnet-5__INTJ__memory__bull_trap__seed3009__rep0 -> contaminated (652s, fallbacks 200, errors 50); non-ok so far 59; 55.7 runs/h; ETA 3.0 h
[218/384] default|claude-sonnet-5__INTJ__memory__bull_trap__seed3010__rep0 -> contaminated (633s, fallbacks 200, errors 50); non-ok so far 60; 55.3 runs/h; ETA 3.0 h
[219/384] default|claude-sonnet-5__INTJ__memory__bull_trap__seed3011__rep0 -> contaminated (637s, fallbacks 200, errors 50); non-ok so far 61; 55.4 runs/h; ETA 3.0 h
[220/384] default|claude-sonnet-5__INTJ__memory__bull_trap__seed3012__rep0 -> contaminated (636s, fallbacks 200, errors 50); non-ok so far 62; 55.5 runs/h; ETA 3.0 h
[221/384] default|claude-sonnet-5__INTJ__memory__bull_trap__seed3013__rep0 -> contaminated (631s, fallbacks 200, errors 50); non-ok so far 63; 55.7 runs/h; ETA 2.9 h
[222/384] default|claude-sonnet-5__INTJ__memory__bull_trap__seed3014__rep0 -> contaminated (630s, fallbacks 200, errors 50); non-ok so far 64; 55.9 runs/h; ETA 2.9 h
[223/384] default|claude-sonnet-5__INTJ__memory__bull_trap__seed3015__rep0 -> contaminated (628s, fallbacks 200, errors 50); non-ok so far 65; 56.1 runs/h; ETA 2.9 h
[224/384] default|claude-sonnet-5__INTJ__memory__bull_trap__seed3016__rep0 -> contaminated (626s, fallbacks 200, errors 50); non-ok so far 66; 56.2 runs/h; ETA 2.8 h
[225/384] default|claude-sonnet-5__INTJ__memory__crash_d0.7__seed3001__rep0 -> contaminated (630s, fallbacks 200, errors 50); non-ok so far 67; 56.4 runs/h; ETA 2.8 h
[226/384] default|claude-sonnet-5__INTJ__memory__crash_d0.7__seed3002__rep0 -> contaminated (626s, fallbacks 200, errors 50); non-ok so far 68; 56.6 runs/h; ETA 2.8 h
[227/384] default|claude-sonnet-5__INTJ__memory__crash_d0.7__seed3004__rep0 -> contaminated (630s, fallbacks 200, errors 50); non-ok so far 69; 56.6 runs/h; ETA 2.8 h
[228/384] default|claude-sonnet-5__INTJ__memory__crash_d0.7__seed3003__rep0 -> contaminated (631s, fallbacks 200, errors 50); non-ok so far 70; 56.9 runs/h; ETA 2.7 h
[229/384] default|claude-sonnet-5__INTJ__memory__crash_d0.7__seed3005__rep0 -> contaminated (632s, fallbacks 200, errors 50); non-ok so far 71; 57.0 runs/h; ETA 2.7 h
[230/384] default|claude-sonnet-5__INTJ__memory__crash_d0.7__seed3006__rep0 -> contaminated (631s, fallbacks 200, errors 50); non-ok so far 72; 56.9 runs/h; ETA 2.7 h
