[e9_2_pilot] gpt-5-nano|default: 384 runs in the manifest, 0 done, 384 pending, 0 abandoned after 3 non-ok attempts; 15 workers; started 2026-09-11T16:11:21Z
[154/384] default|gpt-5-nano__INTJ__static__bull_trap__seed3013__rep0 -> ok (2631s, fallbacks 0, errors 0); non-ok so far 0; 16.7 runs/h; ETA 13.8 h
[155/384] default|gpt-5-nano__INTJ__static__bull_trap__seed3009__rep0 -> ok (3119s, fallbacks 0, errors 0); non-ok so far 0; 16.7 runs/h; ETA 13.7 h
[156/384] default|gpt-5-nano__INTJ__static__bull_trap__seed3011__rep0 -> ok (3025s, fallbacks 0, errors 0); non-ok so far 0; 16.8 runs/h; ETA 13.6 h
[157/384] default|gpt-5-nano__INTJ__static__bull_trap__seed3012__rep0 -> ok (2986s, fallbacks 0, errors 0); non-ok so far 0; 16.8 runs/h; ETA 13.5 h
[158/384] default|gpt-5-nano__INTJ__static__bull_trap__seed3014__rep0 -> ok (2911s, fallbacks 0, errors 0); non-ok so far 0; 16.6 runs/h; ETA 13.6 h
[159/384] default|gpt-5-nano__INTJ__static__bull_trap__seed3015__rep0 -> ok (2877s, fallbacks 0, errors 0); non-ok so far 0; 16.5 runs/h; ETA 13.7 h
[160/384] default|gpt-5-nano__INTJ__static__crash_d0.7__seed3001__rep0 -> ok (2607s, fallbacks 0, errors 0); non-ok so far 0; 16.5 runs/h; ETA 13.6 h
[161/384] default|gpt-5-nano__INTJ__static__bull_trap__seed3016__rep0 -> ok (2748s, fallbacks 0, errors 0); non-ok so far 0; 16.6 runs/h; ETA 13.4 h
[162/384] default|gpt-5-nano__INTJ__static__crash_d0.7__seed3003__rep0 -> ok (2542s, fallbacks 0, errors 0); non-ok so far 0; 16.7 runs/h; ETA 13.3 h
[163/384] default|gpt-5-nano__INTJ__static__crash_d0.7__seed3002__rep0 -> ok (2636s, fallbacks 0, errors 0); non-ok so far 0; 16.8 runs/h; ETA 13.2 h
[164/384] default|gpt-5-nano__INTJ__static__crash_d0.7__seed3004__rep0 -> ok (2841s, fallbacks 0, errors 0); non-ok so far 0; 16.6 runs/h; ETA 13.2 h
[165/384] default|gpt-5-nano__INTJ__static__crash_d0.7__seed3005__rep0 -> ok (2814s, fallbacks 0, errors 0); non-ok so far 0; 16.7 runs/h; ETA 13.1 h
[166/384] default|gpt-5-nano__INTJ__static__crash_d0.7__seed3006__rep0 -> ok (2666s, fallbacks 0, errors 0); non-ok so far 0; 16.7 runs/h; ETA 13.0 h
[167/384] default|gpt-5-nano__INTJ__static__crash_d0.7__seed3009__rep0 -> ok (2542s, fallbacks 0, errors 0); non-ok so far 0; 16.8 runs/h; ETA 12.9 h
[168/384] default|gpt-5-nano__INTJ__static__crash_d0.7__seed3008__rep0 -> ok (2608s, fallbacks 0, errors 0); non-ok so far 0; 16.9 runs/h; ETA 12.8 h
[169/384] default|gpt-5-nano__INTJ__static__crash_d0.7__seed3010__rep0 -> ok (2506s, fallbacks 0, errors 0); non-ok so far 0; 17.0 runs/h; ETA 12.7 h
[170/384] default|gpt-5-nano__INTJ__static__crash_d0.7__seed3007__rep0 -> ok (2733s, fallbacks 0, errors 0); non-ok so far 0; 17.1 runs/h; ETA 12.5 h
[171/384] default|gpt-5-nano__INTJ__static__crash_d0.7__seed3011__rep0 -> ok (2483s, fallbacks 0, errors 0); non-ok so far 0; 17.1 runs/h; ETA 12.4 h
[172/384] default|gpt-5-nano__INTJ__static__crash_d0.7__seed3012__rep0 -> ok (2933s, fallbacks 0, errors 0); non-ok so far 0; 16.9 runs/h; ETA 12.5 h
[173/384] default|gpt-5-nano__INTJ__static__crash_d0.7__seed3013__rep0 -> ok (2734s, fallbacks 0, errors 0); non-ok so far 0; 16.8 runs/h; ETA 12.5 h
[174/384] default|gpt-5-nano__INTJ__static__crash_d0.7__seed3014__rep0 -> ok (2979s, fallbacks 0, errors 0); non-ok so far 0; 16.6 runs/h; ETA 12.6 h
[175/384] default|gpt-5-nano__INTJ__static__crash_d0.7__seed3015__rep0 -> ok (2873s, fallbacks 0, errors 0); non-ok so far 0; 16.7 runs/h; ETA 12.5 h
[176/384] default|gpt-5-nano__INTJ__static__crash_d0.7__seed3016__rep0 -> ok (2918s, fallbacks 0, errors 0); non-ok so far 0; 16.7 runs/h; ETA 12.4 h
[177/384] default|gpt-5-nano__INTJ__static__sustained_bull__seed3002__rep0 -> ok (2904s, fallbacks 0, errors 0); non-ok so far 0; 16.8 runs/h; ETA 12.3 h
[178/384] default|gpt-5-nano__INTJ__static__sustained_bull__seed3001__rep0 -> ok (3106s, fallbacks 0, errors 0); non-ok so far 0; 16.8 runs/h; ETA 12.2 h
[179/384] default|gpt-5-nano__INTJ__static__sustained_bull__seed3003__rep0 -> ok (3055s, fallbacks 0, errors 0); non-ok so far 0; 16.7 runs/h; ETA 12.3 h
[180/384] default|gpt-5-nano__INTJ__static__sustained_bull__seed3004__rep0 -> ok (3123s, fallbacks 0, errors 0); non-ok so far 0; 16.7 runs/h; ETA 12.2 h
[181/384] default|gpt-5-nano__INTJ__static__sustained_bull__seed3010__rep0 -> ok (2764s, fallbacks 0, errors 0); non-ok so far 0; 16.8 runs/h; ETA 12.1 h
[182/384] default|gpt-5-nano__INTJ__static__sustained_bull__seed3006__rep0 -> ok (3016s, fallbacks 0, errors 0); non-ok so far 0; 16.9 runs/h; ETA 12.0 h
[183/384] default|gpt-5-nano__INTJ__static__sustained_bull__seed3005__rep0 -> ok (3232s, fallbacks 0, errors 0); non-ok so far 0; 16.9 runs/h; ETA 11.9 h
[184/384] default|gpt-5-nano__INTJ__static__sustained_bull__seed3008__rep0 -> ok (3078s, fallbacks 0, errors 0); non-ok so far 0; 17.0 runs/h; ETA 11.8 h
[185/384] default|gpt-5-nano__INTJ__static__sustained_bull__seed3009__rep0 -> ok (3181s, fallbacks 0, errors 0); non-ok so far 0; 17.1 runs/h; ETA 11.7 h
[186/384] default|gpt-5-nano__INTJ__static__sustained_bull__seed3007__rep0 -> ok (3285s, fallbacks 0, errors 0); non-ok so far 0; 17.1 runs/h; ETA 11.6 h
[187/384] default|gpt-5-nano__INTJ__static__sustained_bull__seed3011__rep0 -> ok (3262s, fallbacks 0, errors 0); non-ok so far 0; 16.9 runs/h; ETA 11.6 h
[188/384] default|gpt-5-nano__INTJ__static__sustained_bull__seed3012__rep0 -> ok (3575s, fallbacks 0, errors 0); non-ok so far 0; 16.7 runs/h; ETA 11.7 h
[189/384] default|gpt-5-nano__INTJ__static__sustained_bull__seed3013__rep0 -> ok (3366s, fallbacks 0, errors 0); non-ok so far 0; 16.6 runs/h; ETA 11.8 h
[190/384] default|gpt-5-nano__INTJ__static__sustained_bull__seed3015__rep0 -> ok (3493s, fallbacks 0, errors 0); non-ok so far 0; 16.6 runs/h; ETA 11.7 h
[191/384] default|gpt-5-nano__INTJ__static__sustained_bull__seed3016__rep0 -> ok (3444s, fallbacks 0, errors 0); non-ok so far 0; 16.6 runs/h; ETA 11.6 h
[192/384] default|gpt-5-nano__INTJ__static__sustained_bull__seed3014__rep0 -> ok (3640s, fallbacks 0, errors 0); non-ok so far 0; 16.7 runs/h; ETA 11.5 h
[193/384] default|gpt-5-nano__INTJ__memory__flat__seed3001__rep0 -> ok (3507s, fallbacks 0, errors 0); non-ok so far 0; 16.7 runs/h; ETA 11.4 h
[194/384] default|gpt-5-nano__INTJ__memory__flat__seed3003__rep0 -> ok (3317s, fallbacks 0, errors 0); non-ok so far 0; 16.6 runs/h; ETA 11.4 h
[195/384] default|gpt-5-nano__INTJ__memory__flat__seed3006__rep0 -> ok (3473s, fallbacks 0, errors 0); non-ok so far 0; 16.6 runs/h; ETA 11.4 h
[196/384] default|gpt-5-nano__INTJ__memory__flat__seed3002__rep0 -> ok (3853s, fallbacks 0, errors 0); non-ok so far 0; 16.6 runs/h; ETA 11.3 h
[197/384] default|gpt-5-nano__INTJ__memory__flat__seed3005__rep0 -> ok (3657s, fallbacks 0, errors 0); non-ok so far 0; 16.7 runs/h; ETA 11.2 h
[198/384] default|gpt-5-nano__INTJ__memory__flat__seed3004__rep0 -> ok (3906s, fallbacks 0, errors 0); non-ok so far 0; 16.7 runs/h; ETA 11.1 h
[199/384] default|gpt-5-nano__INTJ__memory__flat__seed3009__rep0 -> ok (3522s, fallbacks 0, errors 0); non-ok so far 0; 16.8 runs/h; ETA 11.0 h
[200/384] default|gpt-5-nano__INTJ__memory__flat__seed3008__rep0 -> ok (3694s, fallbacks 0, errors 0); non-ok so far 0; 16.8 runs/h; ETA 10.9 h
[201/384] default|gpt-5-nano__INTJ__memory__flat__seed3007__rep0 -> ok (4015s, fallbacks 0, errors 0); non-ok so far 0; 16.9 runs/h; ETA 10.9 h
[202/384] default|gpt-5-nano__INTJ__memory__flat__seed3010__rep0 -> ok (3216s, fallbacks 0, errors 0); non-ok so far 0; 16.9 runs/h; ETA 10.8 h
[203/384] default|gpt-5-nano__INTJ__memory__flat__seed3011__rep0 -> ok (3274s, fallbacks 0, errors 0); non-ok so far 0; 16.7 runs/h; ETA 10.9 h
[204/384] default|gpt-5-nano__INTJ__memory__flat__seed3013__rep0 -> ok (2973s, fallbacks 0, errors 0); non-ok so far 0; 16.6 runs/h; ETA 10.9 h
[205/384] default|gpt-5-nano__INTJ__memory__flat__seed3012__rep0 -> ok (3521s, fallbacks 0, errors 0); non-ok so far 0; 16.5 runs/h; ETA 10.8 h
[206/384] default|gpt-5-nano__INTJ__memory__flat__seed3014__rep0 -> ok (3272s, fallbacks 0, errors 0); non-ok so far 0; 16.6 runs/h; ETA 10.7 h
[207/384] default|gpt-5-nano__INTJ__memory__flat__seed3015__rep0 -> ok (3245s, fallbacks 0, errors 0); non-ok so far 0; 16.7 runs/h; ETA 10.6 h
[208/384] default|gpt-5-nano__INTJ__memory__flat__seed3016__rep0 -> ok (3263s, fallbacks 0, errors 0); non-ok so far 0; 16.7 runs/h; ETA 10.5 h
[209/384] default|gpt-5-nano__INTJ__memory__bull_trap__seed3001__rep0 -> ok (3261s, fallbacks 0, errors 0); non-ok so far 0; 16.6 runs/h; ETA 10.5 h
[210/384] default|gpt-5-nano__INTJ__memory__bull_trap__seed3002__rep0 -> ok (3068s, fallbacks 0, errors 0); non-ok so far 0; 16.6 runs/h; ETA 10.5 h
[211/384] default|gpt-5-nano__INTJ__memory__bull_trap__seed3006__rep0 -> ok (2907s, fallbacks 0, errors 0); non-ok so far 0; 16.7 runs/h; ETA 10.4 h
[212/384] default|gpt-5-nano__INTJ__memory__bull_trap__seed3004__rep0 -> ok (3047s, fallbacks 0, errors 0); non-ok so far 0; 16.8 runs/h; ETA 10.3 h
[213/384] default|gpt-5-nano__INTJ__memory__bull_trap__seed3003__rep0 -> ok (3209s, fallbacks 0, errors 0); non-ok so far 0; 16.8 runs/h; ETA 10.2 h
[214/384] default|gpt-5-nano__INTJ__memory__bull_trap__seed3007__rep0 -> ok (3155s, fallbacks 0, errors 0); non-ok so far 0; 16.8 runs/h; ETA 10.1 h
[215/384] default|gpt-5-nano__INTJ__memory__bull_trap__seed3008__rep0 -> ok (2993s, fallbacks 0, errors 0); non-ok so far 0; 16.8 runs/h; ETA 10.0 h
[216/384] default|gpt-5-nano__INTJ__memory__bull_trap__seed3005__rep0 -> ok (3375s, fallbacks 0, errors 0); non-ok so far 0; 16.9 runs/h; ETA 9.9 h
[217/384] default|gpt-5-nano__INTJ__memory__bull_trap__seed3009__rep0 -> ok (3067s, fallbacks 0, errors 0); non-ok so far 0; 16.9 runs/h; ETA 9.9 h
[218/384] default|gpt-5-nano__INTJ__memory__bull_trap__seed3010__rep0 -> ok (2857s, fallbacks 0, errors 0); non-ok so far 0; 16.8 runs/h; ETA 9.9 h
[219/384] default|gpt-5-nano__INTJ__memory__bull_trap__seed3011__rep0 -> ok (3007s, fallbacks 0, errors 0); non-ok so far 0; 16.7 runs/h; ETA 9.9 h
[220/384] default|gpt-5-nano__INTJ__memory__bull_trap__seed3013__rep0 -> ok (2735s, fallbacks 0, errors 0); non-ok so far 0; 16.7 runs/h; ETA 9.8 h
[221/384] default|gpt-5-nano__INTJ__memory__bull_trap__seed3012__rep0 -> ok (2972s, fallbacks 0, errors 0); non-ok so far 0; 16.7 runs/h; ETA 9.7 h
[222/384] default|gpt-5-nano__INTJ__memory__bull_trap__seed3014__rep0 -> ok (3125s, fallbacks 0, errors 0); non-ok so far 0; 16.7 runs/h; ETA 9.7 h
[223/384] default|gpt-5-nano__INTJ__memory__bull_trap__seed3015__rep0 -> ok (2965s, fallbacks 0, errors 0); non-ok so far 0; 16.8 runs/h; ETA 9.6 h
[224/384] default|gpt-5-nano__INTJ__memory__crash_d0.7__seed3003__rep0 -> ok (2525s, fallbacks 0, errors 0); non-ok so far 0; 16.8 runs/h; ETA 9.5 h
[225/384] default|gpt-5-nano__INTJ__memory__crash_d0.7__seed3001__rep0 -> ok (2734s, fallbacks 0, errors 0); non-ok so far 0; 16.8 runs/h; ETA 9.5 h
[226/384] default|gpt-5-nano__INTJ__memory__bull_trap__seed3016__rep0 -> ok (3020s, fallbacks 0, errors 0); non-ok so far 0; 16.8 runs/h; ETA 9.4 h
[227/384] default|gpt-5-nano__INTJ__memory__crash_d0.7__seed3002__rep0 -> ok (3089s, fallbacks 0, errors 0); non-ok so far 0; 16.8 runs/h; ETA 9.3 h
[228/384] default|gpt-5-nano__INTJ__memory__crash_d0.7__seed3004__rep0 -> ok (2993s, fallbacks 0, errors 0); non-ok so far 0; 16.9 runs/h; ETA 9.2 h
[229/384] default|gpt-5-nano__INTJ__memory__crash_d0.7__seed3005__rep0 -> ok (2952s, fallbacks 0, errors 0); non-ok so far 0; 16.9 runs/h; ETA 9.2 h
[230/384] default|gpt-5-nano__INTJ__memory__crash_d0.7__seed3006__rep0 -> ok (2943s, fallbacks 0, errors 0); non-ok so far 0; 16.9 runs/h; ETA 9.1 h
[231/384] default|gpt-5-nano__INTJ__memory__crash_d0.7__seed3008__rep0 -> ok (2917s, fallbacks 0, errors 0); non-ok so far 0; 17.0 runs/h; ETA 9.0 h
[232/384] default|gpt-5-nano__INTJ__memory__crash_d0.7__seed3007__rep0 -> ok (3091s, fallbacks 0, errors 0); non-ok so far 0; 17.0 runs/h; ETA 8.9 h
[233/384] default|gpt-5-nano__INTJ__memory__crash_d0.7__seed3009__rep0 -> ok (2660s, fallbacks 0, errors 0); non-ok so far 0; 17.0 runs/h; ETA 8.9 h
[234/384] default|gpt-5-nano__INTJ__memory__crash_d0.7__seed3011__rep0 -> ok (2600s, fallbacks 0, errors 0); non-ok so far 0; 16.9 runs/h; ETA 8.9 h
[235/384] default|gpt-5-nano__INTJ__memory__crash_d0.7__seed3010__rep0 -> ok (2809s, fallbacks 0, errors 0); non-ok so far 0; 16.9 runs/h; ETA 8.8 h
[236/384] default|gpt-5-nano__INTJ__memory__crash_d0.7__seed3013__rep0 -> ok (2780s, fallbacks 0, errors 0); non-ok so far 0; 16.8 runs/h; ETA 8.8 h
[237/384] default|gpt-5-nano__INTJ__memory__crash_d0.7__seed3012__rep0 -> ok (3126s, fallbacks 0, errors 0); non-ok so far 0; 16.8 runs/h; ETA 8.7 h
[238/384] default|gpt-5-nano__INTJ__memory__crash_d0.7__seed3014__rep0 -> ok (2985s, fallbacks 0, errors 0); non-ok so far 0; 16.9 runs/h; ETA 8.7 h
[239/384] default|gpt-5-nano__INTJ__memory__crash_d0.7__seed3015__rep0 -> ok (2923s, fallbacks 0, errors 0); non-ok so far 0; 16.9 runs/h; ETA 8.6 h
[240/384] default|gpt-5-nano__INTJ__memory__crash_d0.7__seed3016__rep0 -> ok (3031s, fallbacks 0, errors 0); non-ok so far 0; 16.9 runs/h; ETA 8.5 h
[241/384] default|gpt-5-nano__INTJ__memory__sustained_bull__seed3001__rep0 -> ok (3042s, fallbacks 0, errors 0); non-ok so far 0; 16.9 runs/h; ETA 8.5 h
[242/384] default|gpt-5-nano__INTJ__memory__sustained_bull__seed3002__rep0 -> ok (2951s, fallbacks 0, errors 0); non-ok so far 0; 16.9 runs/h; ETA 8.4 h
[243/384] default|gpt-5-nano__INTJ__memory__sustained_bull__seed3006__rep0 -> ok (2694s, fallbacks 0, errors 0); non-ok so far 0; 16.9 runs/h; ETA 8.3 h
[244/384] default|gpt-5-nano__INTJ__memory__sustained_bull__seed3004__rep0 -> ok (2906s, fallbacks 0, errors 0); non-ok so far 0; 17.0 runs/h; ETA 8.2 h
[245/384] default|gpt-5-nano__INTJ__memory__sustained_bull__seed3003__rep0 -> ok (3082s, fallbacks 0, errors 0); non-ok so far 0; 17.0 runs/h; ETA 8.2 h
[246/384] default|gpt-5-nano__INTJ__memory__sustained_bull__seed3005__rep0 -> ok (3000s, fallbacks 0, errors 0); non-ok so far 0; 17.1 runs/h; ETA 8.1 h
[247/384] default|gpt-5-nano__INTJ__memory__sustained_bull__seed3007__rep0 -> ok (3017s, fallbacks 0, errors 0); non-ok so far 0; 17.1 runs/h; ETA 8.0 h
[248/384] default|gpt-5-nano__INTJ__memory__sustained_bull__seed3008__rep0 -> ok (3206s, fallbacks 0, errors 0); non-ok so far 0; 17.0 runs/h; ETA 8.0 h
[249/384] default|gpt-5-nano__INTJ__memory__sustained_bull__seed3010__rep0 -> ok (2556s, fallbacks 0, errors 0); non-ok so far 0; 17.0 runs/h; ETA 7.9 h
[250/384] default|gpt-5-nano__INTJ__memory__sustained_bull__seed3009__rep0 -> ok (2867s, fallbacks 0, errors 0); non-ok so far 0; 17.0 runs/h; ETA 7.9 h
[251/384] default|gpt-5-nano__INTJ__memory__sustained_bull__seed3011__rep0 -> ok (2800s, fallbacks 0, errors 0); non-ok so far 0; 16.9 runs/h; ETA 7.9 h
[252/384] default|gpt-5-nano__INTJ__memory__sustained_bull__seed3013__rep0 -> ok (2628s, fallbacks 0, errors 0); non-ok so far 0; 17.0 runs/h; ETA 7.8 h
[253/384] default|gpt-5-nano__INTJ__memory__sustained_bull__seed3012__rep0 -> ok (2822s, fallbacks 0, errors 0); non-ok so far 0; 17.0 runs/h; ETA 7.7 h
[254/384] default|gpt-5-nano__INTJ__memory__sustained_bull__seed3014__rep0 -> ok (2773s, fallbacks 0, errors 0); non-ok so far 0; 17.0 runs/h; ETA 7.6 h
[255/384] default|gpt-5-nano__ENTJ__static__flat__seed3001__rep0 -> ok (2354s, fallbacks 0, errors 0); non-ok so far 0; 17.0 runs/h; ETA 7.6 h
[256/384] default|gpt-5-nano__INTJ__memory__sustained_bull__seed3015__rep0 -> ok (2731s, fallbacks 0, errors 0); non-ok so far 0; 17.1 runs/h; ETA 7.5 h
[257/384] default|gpt-5-nano__INTJ__memory__sustained_bull__seed3016__rep0 -> ok (2652s, fallbacks 0, errors 0); non-ok so far 0; 17.1 runs/h; ETA 7.4 h
[258/384] default|gpt-5-nano__ENTJ__static__flat__seed3003__rep0 -> ok (2270s, fallbacks 0, errors 0); non-ok so far 0; 17.2 runs/h; ETA 7.3 h
[259/384] default|gpt-5-nano__ENTJ__static__flat__seed3004__rep0 -> ok (2480s, fallbacks 0, errors 0); non-ok so far 0; 17.2 runs/h; ETA 7.3 h
[260/384] default|gpt-5-nano__ENTJ__static__flat__seed3002__rep0 -> ok (2561s, fallbacks 0, errors 0); non-ok so far 0; 17.2 runs/h; ETA 7.2 h
[261/384] default|gpt-5-nano__ENTJ__static__flat__seed3005__rep0 -> ok (2569s, fallbacks 0, errors 0); non-ok so far 0; 17.3 runs/h; ETA 7.1 h
[262/384] default|gpt-5-nano__ENTJ__static__flat__seed3006__rep0 -> ok (2415s, fallbacks 0, errors 0); non-ok so far 0; 17.3 runs/h; ETA 7.1 h
[263/384] default|gpt-5-nano__ENTJ__static__flat__seed3007__rep0 -> ok (2675s, fallbacks 0, errors 0); non-ok so far 0; 17.1 runs/h; ETA 7.1 h
[264/384] default|gpt-5-nano__ENTJ__static__flat__seed3009__rep0 -> ok (2455s, fallbacks 0, errors 0); non-ok so far 0; 17.2 runs/h; ETA 7.0 h
[265/384] default|gpt-5-nano__ENTJ__static__flat__seed3008__rep0 -> ok (2615s, fallbacks 0, errors 0); non-ok so far 0; 17.3 runs/h; ETA 6.9 h
[266/384] default|gpt-5-nano__ENTJ__static__flat__seed3010__rep0 -> ok (2262s, fallbacks 0, errors 0); non-ok so far 0; 17.2 runs/h; ETA 6.9 h
[267/384] default|gpt-5-nano__ENTJ__static__flat__seed3011__rep0 -> ok (2554s, fallbacks 0, errors 0); non-ok so far 0; 17.2 runs/h; ETA 6.8 h
[268/384] default|gpt-5-nano__ENTJ__static__flat__seed3013__rep0 -> ok (2386s, fallbacks 0, errors 0); non-ok so far 0; 17.2 runs/h; ETA 6.8 h
[269/384] default|gpt-5-nano__ENTJ__static__flat__seed3012__rep0 -> ok (2682s, fallbacks 0, errors 0); non-ok so far 0; 17.2 runs/h; ETA 6.7 h
[270/384] default|gpt-5-nano__ENTJ__static__flat__seed3015__rep0 -> ok (2514s, fallbacks 0, errors 0); non-ok so far 0; 17.2 runs/h; ETA 6.6 h
[271/384] default|gpt-5-nano__ENTJ__static__flat__seed3016__rep0 -> ok (2550s, fallbacks 0, errors 0); non-ok so far 0; 17.3 runs/h; ETA 6.5 h
[272/384] default|gpt-5-nano__ENTJ__static__flat__seed3014__rep0 -> ok (2622s, fallbacks 0, errors 0); non-ok so far 0; 17.3 runs/h; ETA 6.5 h
[273/384] default|gpt-5-nano__ENTJ__static__bull_trap__seed3001__rep0 -> ok (2581s, fallbacks 0, errors 0); non-ok so far 0; 17.4 runs/h; ETA 6.4 h
[274/384] default|gpt-5-nano__ENTJ__static__bull_trap__seed3002__rep0 -> ok (2536s, fallbacks 0, errors 0); non-ok so far 0; 17.4 runs/h; ETA 6.3 h
[275/384] default|gpt-5-nano__ENTJ__static__bull_trap__seed3003__rep0 -> ok (2555s, fallbacks 0, errors 0); non-ok so far 0; 17.4 runs/h; ETA 6.3 h
[276/384] default|gpt-5-nano__ENTJ__static__bull_trap__seed3004__rep0 -> ok (2597s, fallbacks 0, errors 0); non-ok so far 0; 17.4 runs/h; ETA 6.2 h
[277/384] default|gpt-5-nano__ENTJ__static__bull_trap__seed3005__rep0 -> ok (2771s, fallbacks 0, errors 0); non-ok so far 0; 17.4 runs/h; ETA 6.1 h
[278/384] default|gpt-5-nano__ENTJ__static__bull_trap__seed3006__rep0 -> ok (2417s, fallbacks 0, errors 0); non-ok so far 0; 17.4 runs/h; ETA 6.1 h
[279/384] default|gpt-5-nano__ENTJ__static__bull_trap__seed3008__rep0 -> ok (2566s, fallbacks 0, errors 0); non-ok so far 0; 17.4 runs/h; ETA 6.0 h
[280/384] default|gpt-5-nano__ENTJ__static__bull_trap__seed3007__rep0 -> ok (2668s, fallbacks 0, errors 0); non-ok so far 0; 17.4 runs/h; ETA 6.0 h
[281/384] default|gpt-5-nano__ENTJ__static__bull_trap__seed3009__rep0 -> ok (2690s, fallbacks 0, errors 0); non-ok so far 0; 17.4 runs/h; ETA 5.9 h
