[e9_2_pilot] gpt-5.5|default: 384 runs in the manifest, 0 done, 384 pending, 0 abandoned after 3 non-ok attempts; 15 workers; started 2026-09-11T16:11:16Z
[157/384] default|gpt-5.5__INTJ__static__bull_trap__seed3013__rep0 -> ok (1047s, fallbacks 0, errors 0); non-ok so far 0; 49.2 runs/h; ETA 4.6 h
[158/384] default|gpt-5.5__INTJ__static__bull_trap__seed3014__rep0 -> ok (1205s, fallbacks 0, errors 0); non-ok so far 0; 48.8 runs/h; ETA 4.6 h
[159/384] default|gpt-5.5__INTJ__static__bull_trap__seed3015__rep0 -> ok (1133s, fallbacks 0, errors 0); non-ok so far 0; 48.6 runs/h; ETA 4.6 h
[160/384] default|gpt-5.5__INTJ__static__crash_d0.7__seed3003__rep0 -> ok (1082s, fallbacks 0, errors 0); non-ok so far 0; 48.5 runs/h; ETA 4.6 h
[161/384] default|gpt-5.5__INTJ__static__bull_trap__seed3016__rep0 -> ok (1165s, fallbacks 0, errors 0); non-ok so far 0; 48.8 runs/h; ETA 4.6 h
[162/384] default|gpt-5.5__INTJ__static__crash_d0.7__seed3001__rep0 -> ok (1210s, fallbacks 0, errors 0); non-ok so far 0; 48.8 runs/h; ETA 4.5 h
[163/384] default|gpt-5.5__INTJ__static__crash_d0.7__seed3002__rep0 -> ok (1203s, fallbacks 0, errors 0); non-ok so far 0; 49.1 runs/h; ETA 4.5 h
[164/384] default|gpt-5.5__INTJ__static__crash_d0.7__seed3005__rep0 -> ok (1133s, fallbacks 0, errors 0); non-ok so far 0; 49.2 runs/h; ETA 4.5 h
[165/384] default|gpt-5.5__INTJ__static__crash_d0.7__seed3004__rep0 -> ok (1145s, fallbacks 0, errors 0); non-ok so far 0; 49.5 runs/h; ETA 4.4 h
[166/384] default|gpt-5.5__INTJ__static__crash_d0.7__seed3006__rep0 -> ok (1185s, fallbacks 0, errors 0); non-ok so far 0; 49.2 runs/h; ETA 4.4 h
[167/384] default|gpt-5.5__INTJ__static__crash_d0.7__seed3007__rep0 -> ok (1194s, fallbacks 0, errors 0); non-ok so far 0; 49.2 runs/h; ETA 4.4 h
[168/384] default|gpt-5.5__INTJ__static__crash_d0.7__seed3008__rep0 -> ok (1110s, fallbacks 0, errors 0); non-ok so far 0; 49.4 runs/h; ETA 4.4 h
[169/384] default|gpt-5.5__INTJ__static__crash_d0.7__seed3009__rep0 -> ok (1073s, fallbacks 0, errors 0); non-ok so far 0; 49.5 runs/h; ETA 4.3 h
[170/384] default|gpt-5.5__INTJ__static__crash_d0.7__seed3010__rep0 -> ok (1077s, fallbacks 0, errors 0); non-ok so far 0; 49.7 runs/h; ETA 4.3 h
[171/384] default|gpt-5.5__INTJ__static__crash_d0.7__seed3011__rep0 -> ok (1055s, fallbacks 0, errors 0); non-ok so far 0; 49.9 runs/h; ETA 4.3 h
[172/384] default|gpt-5.5__INTJ__static__crash_d0.7__seed3012__rep0 -> ok (1130s, fallbacks 0, errors 0); non-ok so far 0; 49.1 runs/h; ETA 4.3 h
[173/384] default|gpt-5.5__INTJ__static__crash_d0.7__seed3013__rep0 -> ok (1103s, fallbacks 0, errors 0); non-ok so far 0; 48.8 runs/h; ETA 4.3 h
[174/384] default|gpt-5.5__INTJ__static__crash_d0.7__seed3014__rep0 -> ok (1154s, fallbacks 0, errors 0); non-ok so far 0; 48.4 runs/h; ETA 4.3 h
[175/384] default|gpt-5.5__INTJ__static__crash_d0.7__seed3015__rep0 -> ok (1121s, fallbacks 0, errors 0); non-ok so far 0; 48.5 runs/h; ETA 4.3 h
[176/384] default|gpt-5.5__INTJ__static__sustained_bull__seed3002__rep0 -> ok (1075s, fallbacks 0, errors 0); non-ok so far 0; 48.6 runs/h; ETA 4.3 h
[177/384] default|gpt-5.5__INTJ__static__crash_d0.7__seed3016__rep0 -> ok (1155s, fallbacks 0, errors 0); non-ok so far 0; 48.9 runs/h; ETA 4.2 h
[178/384] default|gpt-5.5__INTJ__static__sustained_bull__seed3001__rep0 -> ok (1094s, fallbacks 0, errors 0); non-ok so far 0; 49.1 runs/h; ETA 4.2 h
[179/384] default|gpt-5.5__INTJ__static__sustained_bull__seed3003__rep0 -> ok (1077s, fallbacks 0, errors 0); non-ok so far 0; 49.3 runs/h; ETA 4.2 h
[180/384] default|gpt-5.5__INTJ__static__sustained_bull__seed3004__rep0 -> ok (1089s, fallbacks 0, errors 0); non-ok so far 0; 49.5 runs/h; ETA 4.1 h
[181/384] default|gpt-5.5__INTJ__static__sustained_bull__seed3006__rep0 -> ok (1009s, fallbacks 0, errors 0); non-ok so far 0; 49.2 runs/h; ETA 4.1 h
[182/384] default|gpt-5.5__INTJ__static__sustained_bull__seed3005__rep0 -> ok (1115s, fallbacks 0, errors 0); non-ok so far 0; 49.4 runs/h; ETA 4.1 h
[183/384] default|gpt-5.5__INTJ__static__sustained_bull__seed3008__rep0 -> ok (1026s, fallbacks 0, errors 0); non-ok so far 0; 49.5 runs/h; ETA 4.1 h
[184/384] default|gpt-5.5__INTJ__static__sustained_bull__seed3009__rep0 -> ok (1034s, fallbacks 0, errors 0); non-ok so far 0; 49.6 runs/h; ETA 4.0 h
[185/384] default|gpt-5.5__INTJ__static__sustained_bull__seed3007__rep0 -> ok (1118s, fallbacks 0, errors 0); non-ok so far 0; 49.8 runs/h; ETA 4.0 h
[186/384] default|gpt-5.5__INTJ__static__sustained_bull__seed3010__rep0 -> ok (1044s, fallbacks 0, errors 0); non-ok so far 0; 50.0 runs/h; ETA 4.0 h
[187/384] default|gpt-5.5__INTJ__static__sustained_bull__seed3011__rep0 -> ok (1067s, fallbacks 0, errors 0); non-ok so far 0; 49.2 runs/h; ETA 4.0 h
[188/384] default|gpt-5.5__INTJ__static__sustained_bull__seed3012__rep0 -> ok (1059s, fallbacks 0, errors 0); non-ok so far 0; 49.0 runs/h; ETA 4.0 h
[189/384] default|gpt-5.5__INTJ__static__sustained_bull__seed3013__rep0 -> ok (1006s, fallbacks 0, errors 0); non-ok so far 0; 48.8 runs/h; ETA 4.0 h
[190/384] default|gpt-5.5__INTJ__static__sustained_bull__seed3014__rep0 -> ok (1139s, fallbacks 0, errors 0); non-ok so far 0; 48.4 runs/h; ETA 4.0 h
[191/384] default|gpt-5.5__INTJ__static__sustained_bull__seed3016__rep0 -> ok (1092s, fallbacks 0, errors 0); non-ok so far 0; 48.7 runs/h; ETA 4.0 h
[192/384] default|gpt-5.5__INTJ__static__sustained_bull__seed3015__rep0 -> ok (1127s, fallbacks 0, errors 0); non-ok so far 0; 48.8 runs/h; ETA 3.9 h
[193/384] default|gpt-5.5__INTJ__memory__flat__seed3003__rep0 -> ok (1080s, fallbacks 0, errors 0); non-ok so far 0; 49.0 runs/h; ETA 3.9 h
[194/384] default|gpt-5.5__INTJ__memory__flat__seed3001__rep0 -> ok (1127s, fallbacks 0, errors 0); non-ok so far 0; 49.3 runs/h; ETA 3.9 h
[195/384] default|gpt-5.5__INTJ__memory__flat__seed3002__rep0 -> ok (1191s, fallbacks 0, errors 0); non-ok so far 0; 49.2 runs/h; ETA 3.8 h
[196/384] default|gpt-5.5__INTJ__memory__flat__seed3006__rep0 -> ok (1056s, fallbacks 0, errors 0); non-ok so far 0; 49.1 runs/h; ETA 3.8 h
[197/384] default|gpt-5.5__INTJ__memory__flat__seed3005__rep0 -> ok (1180s, fallbacks 0, errors 0); non-ok so far 0; 49.1 runs/h; ETA 3.8 h
[198/384] default|gpt-5.5__INTJ__memory__flat__seed3009__rep0 -> ok (1099s, fallbacks 0, errors 0); non-ok so far 0; 49.2 runs/h; ETA 3.8 h
[199/384] default|gpt-5.5__INTJ__memory__flat__seed3008__rep0 -> ok (1138s, fallbacks 0, errors 0); non-ok so far 0; 49.4 runs/h; ETA 3.7 h
[200/384] default|gpt-5.5__INTJ__memory__flat__seed3004__rep0 -> ok (1309s, fallbacks 0, errors 0); non-ok so far 0; 49.5 runs/h; ETA 3.7 h
[201/384] default|gpt-5.5__INTJ__memory__flat__seed3007__rep0 -> ok (1337s, fallbacks 0, errors 0); non-ok so far 0; 49.2 runs/h; ETA 3.7 h
[202/384] default|gpt-5.5__INTJ__memory__flat__seed3010__rep0 -> ok (1073s, fallbacks 0, errors 0); non-ok so far 0; 49.3 runs/h; ETA 3.7 h
[203/384] default|gpt-5.5__INTJ__memory__flat__seed3011__rep0 -> ok (1162s, fallbacks 0, errors 0); non-ok so far 0; 48.8 runs/h; ETA 3.7 h
[204/384] default|gpt-5.5__INTJ__memory__flat__seed3012__rep0 -> ok (1245s, fallbacks 0, errors 0); non-ok so far 0; 48.4 runs/h; ETA 3.7 h
[205/384] default|gpt-5.5__INTJ__memory__flat__seed3013__rep0 -> ok (1134s, fallbacks 0, errors 0); non-ok so far 0; 48.4 runs/h; ETA 3.7 h
[206/384] default|gpt-5.5__INTJ__memory__flat__seed3014__rep0 -> ok (1235s, fallbacks 0, errors 0); non-ok so far 0; 48.3 runs/h; ETA 3.7 h
[207/384] default|gpt-5.5__INTJ__memory__bull_trap__seed3001__rep0 -> ok (1198s, fallbacks 0, errors 0); non-ok so far 0; 48.5 runs/h; ETA 3.7 h
[208/384] default|gpt-5.5__INTJ__memory__flat__seed3016__rep0 -> ok (1219s, fallbacks 0, errors 0); non-ok so far 0; 48.7 runs/h; ETA 3.6 h
[209/384] default|gpt-5.5__INTJ__memory__flat__seed3015__rep0 -> ok (1245s, fallbacks 0, errors 0); non-ok so far 0; 48.8 runs/h; ETA 3.6 h
[210/384] default|gpt-5.5__INTJ__memory__bull_trap__seed3002__rep0 -> ok (1242s, fallbacks 0, errors 0); non-ok so far 0; 48.7 runs/h; ETA 3.6 h
[211/384] default|gpt-5.5__INTJ__memory__bull_trap__seed3003__rep0 -> ok (1218s, fallbacks 0, errors 0); non-ok so far 0; 48.7 runs/h; ETA 3.5 h
[212/384] default|gpt-5.5__INTJ__memory__bull_trap__seed3006__rep0 -> ok (1124s, fallbacks 0, errors 0); non-ok so far 0; 48.8 runs/h; ETA 3.5 h
[213/384] default|gpt-5.5__INTJ__memory__bull_trap__seed3004__rep0 -> ok (1243s, fallbacks 0, errors 0); non-ok so far 0; 48.9 runs/h; ETA 3.5 h
[214/384] default|gpt-5.5__INTJ__memory__bull_trap__seed3005__rep0 -> ok (1263s, fallbacks 0, errors 0); non-ok so far 0; 48.9 runs/h; ETA 3.5 h
[215/384] default|gpt-5.5__INTJ__memory__bull_trap__seed3007__rep0 -> ok (1279s, fallbacks 0, errors 0); non-ok so far 0; 48.9 runs/h; ETA 3.5 h
[216/384] default|gpt-5.5__INTJ__memory__bull_trap__seed3008__rep0 -> ok (1183s, fallbacks 0, errors 0); non-ok so far 0; 49.0 runs/h; ETA 3.4 h
[217/384] default|gpt-5.5__INTJ__memory__bull_trap__seed3009__rep0 -> ok (1255s, fallbacks 0, errors 0); non-ok so far 0; 48.8 runs/h; ETA 3.4 h
[218/384] default|gpt-5.5__INTJ__memory__bull_trap__seed3010__rep0 -> ok (1211s, fallbacks 0, errors 0); non-ok so far 0; 48.5 runs/h; ETA 3.4 h
[219/384] default|gpt-5.5__INTJ__memory__bull_trap__seed3011__rep0 -> ok (1189s, fallbacks 0, errors 0); non-ok so far 0; 48.1 runs/h; ETA 3.4 h
[220/384] default|gpt-5.5__INTJ__memory__bull_trap__seed3012__rep0 -> ok (1181s, fallbacks 0, errors 0); non-ok so far 0; 48.2 runs/h; ETA 3.4 h
[221/384] default|gpt-5.5__INTJ__memory__bull_trap__seed3013__rep0 -> ok (1080s, fallbacks 0, errors 0); non-ok so far 0; 48.4 runs/h; ETA 3.4 h
[222/384] default|gpt-5.5__INTJ__memory__bull_trap__seed3015__rep0 -> ok (1194s, fallbacks 0, errors 0); non-ok so far 0; 48.2 runs/h; ETA 3.4 h
[223/384] default|gpt-5.5__INTJ__memory__bull_trap__seed3016__rep0 -> ok (1228s, fallbacks 0, errors 0); non-ok so far 0; 48.3 runs/h; ETA 3.3 h
[224/384] default|gpt-5.5__INTJ__memory__bull_trap__seed3014__rep0 -> ok (1271s, fallbacks 0, errors 0); non-ok so far 0; 48.5 runs/h; ETA 3.3 h
[225/384] default|gpt-5.5__INTJ__memory__crash_d0.7__seed3001__rep0 -> ok (1190s, fallbacks 0, errors 0); non-ok so far 0; 48.5 runs/h; ETA 3.3 h
[226/384] default|gpt-5.5__INTJ__memory__crash_d0.7__seed3003__rep0 -> ok (1132s, fallbacks 0, errors 0); non-ok so far 0; 48.5 runs/h; ETA 3.3 h
[227/384] default|gpt-5.5__INTJ__memory__crash_d0.7__seed3002__rep0 -> ok (1308s, fallbacks 0, errors 0); non-ok so far 0; 48.4 runs/h; ETA 3.2 h
[228/384] default|gpt-5.5__INTJ__memory__crash_d0.7__seed3005__rep0 -> ok (1233s, fallbacks 0, errors 0); non-ok so far 0; 48.3 runs/h; ETA 3.2 h
[229/384] default|gpt-5.5__INTJ__memory__crash_d0.7__seed3004__rep0 -> ok (1309s, fallbacks 0, errors 0); non-ok so far 0; 48.5 runs/h; ETA 3.2 h
[230/384] default|gpt-5.5__INTJ__memory__crash_d0.7__seed3007__rep0 -> ok (1271s, fallbacks 0, errors 0); non-ok so far 0; 48.3 runs/h; ETA 3.2 h
[231/384] default|gpt-5.5__INTJ__memory__crash_d0.7__seed3006__rep0 -> ok (1335s, fallbacks 0, errors 0); non-ok so far 0; 48.5 runs/h; ETA 3.2 h
[232/384] default|gpt-5.5__INTJ__memory__crash_d0.7__seed3008__rep0 -> ok (1176s, fallbacks 0, errors 0); non-ok so far 0; 48.6 runs/h; ETA 3.1 h
[233/384] default|gpt-5.5__INTJ__memory__crash_d0.7__seed3009__rep0 -> ok (1140s, fallbacks 0, errors 0); non-ok so far 0; 48.4 runs/h; ETA 3.1 h
[234/384] default|gpt-5.5__INTJ__memory__crash_d0.7__seed3010__rep0 -> ok (1134s, fallbacks 0, errors 0); non-ok so far 0; 48.1 runs/h; ETA 3.1 h
[235/384] default|gpt-5.5__INTJ__memory__crash_d0.7__seed3011__rep0 -> ok (1099s, fallbacks 0, errors 0); non-ok so far 0; 48.2 runs/h; ETA 3.1 h
[236/384] default|gpt-5.5__INTJ__memory__crash_d0.7__seed3012__rep0 -> ok (1215s, fallbacks 0, errors 0); non-ok so far 0; 48.1 runs/h; ETA 3.1 h
[237/384] default|gpt-5.5__INTJ__memory__crash_d0.7__seed3013__rep0 -> ok (1132s, fallbacks 0, errors 0); non-ok so far 0; 48.2 runs/h; ETA 3.1 h
[238/384] default|gpt-5.5__INTJ__memory__crash_d0.7__seed3015__rep0 -> ok (1228s, fallbacks 0, errors 0); non-ok so far 0; 47.9 runs/h; ETA 3.0 h
[239/384] default|gpt-5.5__INTJ__memory__crash_d0.7__seed3016__rep0 -> ok (1257s, fallbacks 0, errors 0); non-ok so far 0; 47.9 runs/h; ETA 3.0 h
[240/384] default|gpt-5.5__INTJ__memory__sustained_bull__seed3001__rep0 -> ok (1258s, fallbacks 0, errors 0); non-ok so far 0; 48.0 runs/h; ETA 3.0 h
[241/384] default|gpt-5.5__INTJ__memory__sustained_bull__seed3002__rep0 -> ok (1140s, fallbacks 0, errors 0); non-ok so far 0; 48.1 runs/h; ETA 3.0 h
[242/384] default|gpt-5.5__INTJ__memory__crash_d0.7__seed3014__rep0 -> ok (1431s, fallbacks 0, errors 0); non-ok so far 0; 48.2 runs/h; ETA 2.9 h
[243/384] default|gpt-5.5__INTJ__memory__sustained_bull__seed3003__rep0 -> ok (1186s, fallbacks 0, errors 0); non-ok so far 0; 48.1 runs/h; ETA 2.9 h
[244/384] default|gpt-5.5__INTJ__memory__sustained_bull__seed3004__rep0 -> ok (1193s, fallbacks 0, errors 0); non-ok so far 0; 48.3 runs/h; ETA 2.9 h
[245/384] default|gpt-5.5__INTJ__memory__sustained_bull__seed3006__rep0 -> ok (1075s, fallbacks 0, errors 0); non-ok so far 0; 48.4 runs/h; ETA 2.9 h
[246/384] default|gpt-5.5__INTJ__memory__sustained_bull__seed3007__rep0 -> ok (1197s, fallbacks 0, errors 0); non-ok so far 0; 48.2 runs/h; ETA 2.9 h
[247/384] default|gpt-5.5__INTJ__memory__sustained_bull__seed3005__rep0 -> ok (1273s, fallbacks 0, errors 0); non-ok so far 0; 48.3 runs/h; ETA 2.8 h
[248/384] default|gpt-5.5__INTJ__memory__sustained_bull__seed3008__rep0 -> ok (1155s, fallbacks 0, errors 0); non-ok so far 0; 48.3 runs/h; ETA 2.8 h
[249/384] default|gpt-5.5__INTJ__memory__sustained_bull__seed3010__rep0 -> ok (1066s, fallbacks 0, errors 0); non-ok so far 0; 48.2 runs/h; ETA 2.8 h
[250/384] default|gpt-5.5__INTJ__memory__sustained_bull__seed3009__rep0 -> ok (1184s, fallbacks 0, errors 0); non-ok so far 0; 48.1 runs/h; ETA 2.8 h
[251/384] default|gpt-5.5__INTJ__memory__sustained_bull__seed3011__rep0 -> ok (1139s, fallbacks 0, errors 0); non-ok so far 0; 48.1 runs/h; ETA 2.8 h
[252/384] default|gpt-5.5__INTJ__memory__sustained_bull__seed3012__rep0 -> ok (1185s, fallbacks 0, errors 0); non-ok so far 0; 48.0 runs/h; ETA 2.8 h
[253/384] default|gpt-5.5__INTJ__memory__sustained_bull__seed3013__rep0 -> ok (1142s, fallbacks 0, errors 0); non-ok so far 0; 47.9 runs/h; ETA 2.7 h
[254/384] default|gpt-5.5__ENTJ__static__flat__seed3001__rep0 -> ok (953s, fallbacks 0, errors 0); non-ok so far 0; 48.1 runs/h; ETA 2.7 h
[255/384] default|gpt-5.5__ENTJ__static__flat__seed3003__rep0 -> ok (920s, fallbacks 0, errors 0); non-ok so far 0; 48.0 runs/h; ETA 2.7 h
[256/384] default|gpt-5.5__ENTJ__static__flat__seed3002__rep0 -> ok (952s, fallbacks 0, errors 0); non-ok so far 0; 48.2 runs/h; ETA 2.7 h
[257/384] default|gpt-5.5__INTJ__memory__sustained_bull__seed3016__rep0 -> ok (1172s, fallbacks 0, errors 0); non-ok so far 0; 48.2 runs/h; ETA 2.6 h
[258/384] default|gpt-5.5__INTJ__memory__sustained_bull__seed3014__rep0 -> ok (1253s, fallbacks 0, errors 0); non-ok so far 0; 48.4 runs/h; ETA 2.6 h
[259/384] default|gpt-5.5__ENTJ__static__flat__seed3004__rep0 -> ok (981s, fallbacks 0, errors 0); non-ok so far 0; 48.5 runs/h; ETA 2.6 h
[260/384] default|gpt-5.5__INTJ__memory__sustained_bull__seed3015__rep0 -> ok (1293s, fallbacks 0, errors 0); non-ok so far 0; 48.5 runs/h; ETA 2.6 h
[261/384] default|gpt-5.5__ENTJ__static__flat__seed3005__rep0 -> ok (960s, fallbacks 0, errors 0); non-ok so far 0; 48.6 runs/h; ETA 2.5 h
[262/384] default|gpt-5.5__ENTJ__static__flat__seed3006__rep0 -> ok (932s, fallbacks 0, errors 0); non-ok so far 0; 48.7 runs/h; ETA 2.5 h
[263/384] default|gpt-5.5__ENTJ__static__flat__seed3007__rep0 -> ok (990s, fallbacks 0, errors 0); non-ok so far 0; 48.6 runs/h; ETA 2.5 h
[264/384] default|gpt-5.5__ENTJ__static__flat__seed3008__rep0 -> ok (940s, fallbacks 0, errors 0); non-ok so far 0; 48.6 runs/h; ETA 2.5 h
[265/384] default|gpt-5.5__ENTJ__static__flat__seed3009__rep0 -> ok (973s, fallbacks 0, errors 0); non-ok so far 0; 48.5 runs/h; ETA 2.5 h
[266/384] default|gpt-5.5__ENTJ__static__flat__seed3010__rep0 -> ok (952s, fallbacks 0, errors 0); non-ok so far 0; 48.5 runs/h; ETA 2.4 h
[267/384] default|gpt-5.5__ENTJ__static__flat__seed3011__rep0 -> ok (960s, fallbacks 0, errors 0); non-ok so far 0; 48.4 runs/h; ETA 2.4 h
[268/384] default|gpt-5.5__ENTJ__static__flat__seed3013__rep0 -> ok (966s, fallbacks 0, errors 0); non-ok so far 0; 48.3 runs/h; ETA 2.4 h
[269/384] default|gpt-5.5__ENTJ__static__flat__seed3012__rep0 -> ok (989s, fallbacks 0, errors 0); non-ok so far 0; 48.4 runs/h; ETA 2.4 h
[270/384] default|gpt-5.5__ENTJ__static__flat__seed3015__rep0 -> ok (999s, fallbacks 0, errors 0); non-ok so far 0; 48.3 runs/h; ETA 2.4 h
[271/384] default|gpt-5.5__ENTJ__static__flat__seed3014__rep0 -> ok (1042s, fallbacks 0, errors 0); non-ok so far 0; 48.4 runs/h; ETA 2.3 h
[272/384] default|gpt-5.5__ENTJ__static__bull_trap__seed3002__rep0 -> ok (964s, fallbacks 0, errors 0); non-ok so far 0; 48.5 runs/h; ETA 2.3 h
[273/384] default|gpt-5.5__ENTJ__static__bull_trap__seed3001__rep0 -> ok (974s, fallbacks 0, errors 0); non-ok so far 0; 48.7 runs/h; ETA 2.3 h
[274/384] default|gpt-5.5__ENTJ__static__flat__seed3016__rep0 -> ok (1014s, fallbacks 0, errors 0); non-ok so far 0; 48.8 runs/h; ETA 2.3 h
[275/384] default|gpt-5.5__ENTJ__static__bull_trap__seed3003__rep0 -> ok (961s, fallbacks 0, errors 0); non-ok so far 0; 48.8 runs/h; ETA 2.2 h
[276/384] default|gpt-5.5__ENTJ__static__bull_trap__seed3004__rep0 -> ok (985s, fallbacks 0, errors 0); non-ok so far 0; 48.9 runs/h; ETA 2.2 h
[277/384] default|gpt-5.5__ENTJ__static__bull_trap__seed3005__rep0 -> ok (992s, fallbacks 0, errors 0); non-ok so far 0; 49.0 runs/h; ETA 2.2 h
[278/384] default|gpt-5.5__ENTJ__static__bull_trap__seed3006__rep0 -> ok (957s, fallbacks 0, errors 0); non-ok so far 0; 49.0 runs/h; ETA 2.2 h
[279/384] default|gpt-5.5__ENTJ__static__bull_trap__seed3007__rep0 -> ok (1014s, fallbacks 0, errors 0); non-ok so far 0; 48.8 runs/h; ETA 2.1 h
[280/384] default|gpt-5.5__ENTJ__static__bull_trap__seed3008__rep0 -> ok (971s, fallbacks 0, errors 0); non-ok so far 0; 48.8 runs/h; ETA 2.1 h
[281/384] default|gpt-5.5__ENTJ__static__bull_trap__seed3009__rep0 -> ok (995s, fallbacks 0, errors 0); non-ok so far 0; 48.8 runs/h; ETA 2.1 h
[282/384] default|gpt-5.5__ENTJ__static__bull_trap__seed3010__rep0 -> ok (974s, fallbacks 0, errors 0); non-ok so far 0; 48.7 runs/h; ETA 2.1 h
[283/384] default|gpt-5.5__ENTJ__static__bull_trap__seed3011__rep0 -> ok (946s, fallbacks 0, errors 0); non-ok so far 0; 48.7 runs/h; ETA 2.1 h
[284/384] default|gpt-5.5__ENTJ__static__bull_trap__seed3012__rep0 -> ok (974s, fallbacks 0, errors 0); non-ok so far 0; 48.7 runs/h; ETA 2.1 h
[285/384] default|gpt-5.5__ENTJ__static__bull_trap__seed3013__rep0 -> ok (930s, fallbacks 0, errors 0); non-ok so far 0; 48.7 runs/h; ETA 2.0 h
[286/384] default|gpt-5.5__ENTJ__static__bull_trap__seed3015__rep0 -> ok (965s, fallbacks 0, errors 0); non-ok so far 0; 48.7 runs/h; ETA 2.0 h
[287/384] default|gpt-5.5__ENTJ__static__bull_trap__seed3014__rep0 -> ok (994s, fallbacks 0, errors 0); non-ok so far 0; 48.9 runs/h; ETA 2.0 h
[288/384] default|gpt-5.5__ENTJ__static__bull_trap__seed3016__rep0 -> ok (994s, fallbacks 0, errors 0); non-ok so far 0; 49.0 runs/h; ETA 2.0 h
[289/384] default|gpt-5.5__ENTJ__static__crash_d0.7__seed3001__rep0 -> ok (988s, fallbacks 0, errors 0); non-ok so far 0; 49.1 runs/h; ETA 1.9 h
[290/384] default|gpt-5.5__ENTJ__static__crash_d0.7__seed3003__rep0 -> ok (957s, fallbacks 0, errors 0); non-ok so far 0; 49.1 runs/h; ETA 1.9 h
[291/384] default|gpt-5.5__ENTJ__static__crash_d0.7__seed3002__rep0 -> ok (1005s, fallbacks 0, errors 0); non-ok so far 0; 49.2 runs/h; ETA 1.9 h
[292/384] default|gpt-5.5__ENTJ__static__crash_d0.7__seed3004__rep0 -> ok (1015s, fallbacks 0, errors 0); non-ok so far 0; 49.2 runs/h; ETA 1.9 h
[293/384] default|gpt-5.5__ENTJ__static__crash_d0.7__seed3005__rep0 -> ok (983s, fallbacks 0, errors 0); non-ok so far 0; 49.2 runs/h; ETA 1.8 h
[294/384] default|gpt-5.5__ENTJ__static__crash_d0.7__seed3006__rep0 -> ok (966s, fallbacks 0, errors 0); non-ok so far 0; 49.2 runs/h; ETA 1.8 h
[295/384] default|gpt-5.5__ENTJ__static__crash_d0.7__seed3007__rep0 -> ok (994s, fallbacks 0, errors 0); non-ok so far 0; 49.1 runs/h; ETA 1.8 h
[296/384] default|gpt-5.5__ENTJ__static__crash_d0.7__seed3008__rep0 -> ok (969s, fallbacks 0, errors 0); non-ok so far 0; 49.1 runs/h; ETA 1.8 h
[297/384] default|gpt-5.5__ENTJ__static__crash_d0.7__seed3009__rep0 -> ok (979s, fallbacks 0, errors 0); non-ok so far 0; 49.0 runs/h; ETA 1.8 h
[298/384] default|gpt-5.5__ENTJ__static__crash_d0.7__seed3010__rep0 -> ok (961s, fallbacks 0, errors 0); non-ok so far 0; 49.0 runs/h; ETA 1.8 h
[299/384] default|gpt-5.5__ENTJ__static__crash_d0.7__seed3011__rep0 -> ok (942s, fallbacks 0, errors 0); non-ok so far 0; 49.1 runs/h; ETA 1.7 h
[300/384] default|gpt-5.5__ENTJ__static__crash_d0.7__seed3012__rep0 -> ok (972s, fallbacks 0, errors 0); non-ok so far 0; 49.0 runs/h; ETA 1.7 h
[301/384] default|gpt-5.5__ENTJ__static__crash_d0.7__seed3013__rep0 -> ok (935s, fallbacks 0, errors 0); non-ok so far 0; 49.1 runs/h; ETA 1.7 h
[302/384] default|gpt-5.5__ENTJ__static__crash_d0.7__seed3014__rep0 -> ok (987s, fallbacks 0, errors 0); non-ok so far 0; 49.1 runs/h; ETA 1.7 h
[303/384] default|gpt-5.5__ENTJ__static__crash_d0.7__seed3015__rep0 -> ok (977s, fallbacks 0, errors 0); non-ok so far 0; 49.2 runs/h; ETA 1.6 h
[304/384] default|gpt-5.5__ENTJ__static__sustained_bull__seed3002__rep0 -> ok (920s, fallbacks 0, errors 0); non-ok so far 0; 49.3 runs/h; ETA 1.6 h
[305/384] default|gpt-5.5__ENTJ__static__crash_d0.7__seed3016__rep0 -> ok (999s, fallbacks 0, errors 0); non-ok so far 0; 49.4 runs/h; ETA 1.6 h
[306/384] default|gpt-5.5__ENTJ__static__sustained_bull__seed3001__rep0 -> ok (943s, fallbacks 0, errors 0); non-ok so far 0; 49.6 runs/h; ETA 1.6 h
[307/384] default|gpt-5.5__ENTJ__static__sustained_bull__seed3003__rep0 -> ok (904s, fallbacks 0, errors 0); non-ok so far 0; 49.6 runs/h; ETA 1.6 h
[308/384] default|gpt-5.5__ENTJ__static__sustained_bull__seed3004__rep0 -> ok (910s, fallbacks 0, errors 0); non-ok so far 0; 49.6 runs/h; ETA 1.5 h
[309/384] default|gpt-5.5__ENTJ__static__sustained_bull__seed3005__rep0 -> ok (945s, fallbacks 0, errors 0); non-ok so far 0; 49.5 runs/h; ETA 1.5 h
[310/384] default|gpt-5.5__ENTJ__static__sustained_bull__seed3006__rep0 -> ok (901s, fallbacks 0, errors 0); non-ok so far 0; 49.5 runs/h; ETA 1.5 h
[311/384] default|gpt-5.5__ENTJ__static__sustained_bull__seed3007__rep0 -> ok (977s, fallbacks 0, errors 0); non-ok so far 0; 49.3 runs/h; ETA 1.5 h
[312/384] default|gpt-5.5__ENTJ__static__sustained_bull__seed3008__rep0 -> ok (936s, fallbacks 0, errors 0); non-ok so far 0; 49.4 runs/h; ETA 1.5 h
