ticker,window,m,m_peak21
DECK,2020Q1,6.417811604858268,17.279520274428233
DECK,2022H1,2.247525543950071,3.938396467256347
DGX,2008Q4,5.874548806332623,10.055887059151472
DGX,2011Q3,3.7877209208391776,7.240429992449924
DGX,2018Q4,2.7138284185590527,4.79392767047723
DGX,2020Q1,11.914459903804566,33.68577300658511
DGX,2022H1,1.8690395275446012,3.725543127660003
DHI,2008Q4,3.234004122072908,4.909288266390014
DHI,2011Q3,2.499951339795662,4.41136245998368
DHI,2018Q4,1.7009036350819418,3.0667297532166806
DHI,2020Q1,13.045834038936224,35.817166923643676
DHI,2022H1,3.0542842206745595,4.776317388542265
DHR,2008Q4,5.400419933874292,8.213608928256129
DHR,2011Q3,3.851209265851441,7.182277671668108
DHR,2018Q4,3.2543357671530835,4.479623151591279
DHR,2020Q1,5.4420560986896795,13.794855537698243
DHR,2022H1,2.424232481902936,3.3336573954911928
DIS,2008Q4,7.199680726043159,11.063458484179959
DIS,2011Q3,4.069308681035175,7.7924530860217365
DIS,2018Q4,2.8394571971611158,3.6851823347847157
DIS,2020Q1,9.97298045163548,26.271973047104698
DIS,2022H1,1.9276535309113545,3.0108747122862662
DLTR,2008Q4,2.2083231986563456,3.467806127343101
DLTR,2011Q3,1.9237625374091019,4.038195564785753
DLTR,2018Q4,0.6529287994300387,0.9255796139585915
DLTR,2020Q1,4.44624253346063,12.28483064621848
DLTR,2022H1,1.1204660305596716,4.5755472971150235
DLX,2008Q4,3.6894023938953713,4.81782647482862
DLX,2011Q3,4.598345898007987,9.39672949498823
DLX,2018Q4,6.577710344160736,11.280953378297545
DLX,2020Q1,10.495940980236426,25.92721260062766
DLX,2022H1,1.1079567375110009,2.1141502916941017
DOC,2008Q4,6.597859652707342,11.329440664528692
DOC,2011Q3,6.237600190685885,13.615742130031974
DOC,2018Q4,1.8335610170373766,3.1331869311817884
DOC,2020Q1,17.970400007550996,50.7158104368711
DOC,2022H1,2.4315216864532423,5.850067166196663
DOV,2008Q4,4.553405037464769,6.22416394234156
DOV,2011Q3,3.5413867645101638,6.905876494738212
DOV,2018Q4,1.5485226073610168,2.773372057283678
DOV,2020Q1,11.460549757963783,31.12724491449674
DOV,2022H1,1.9857048424833041,3.8455378729502727
DRI,2008Q4,3.255078553239244,5.480680894712933
DRI,2011Q3,3.8191879740661503,6.533412961802074
DRI,2018Q4,1.3901661201939877,2.2993406713578346
DRI,2020Q1,36.450396539308485,103.26953745027389
DRI,2022H1,1.6175011746769616,3.7107698594315655
DTE,2008Q4,10.046168940531343,19.091065226057573
DTE,2011Q3,5.3581056385977615,11.055759500083738
DTE,2018Q4,1.947665649476984,2.9845199900549653
DTE,2020Q1,32.568220179527934,92.19975625752953
DTE,2022H1,1.599224407638124,2.8042038746668942
DUK,2008Q4,6.4026248462961,14.99634296803851
DUK,2011Q3,3.5218137916971077,8.269966530401515
DUK,2018Q4,1.7681799960210007,2.2256164585766194
DUK,2020Q1,27.976516337510237,77.90075032942994
DUK,2022H1,1.6304546626923462,3.1462272529085413
DVA,2008Q4,5.455262718517393,9.909744723496512
DVA,2011Q3,5.311001748478223,8.49945015420879
DVA,2018Q4,3.093989982903601,5.820654893610483
DVA,2020Q1,3.3803261241585747,8.360476678683687
DVA,2022H1,1.6141175679934194,4.720076547518905
DVN,2008Q4,4.419095587543018,7.772843972530168
DVN,2011Q3,2.9787586611669417,4.179380841089755
DVN,2018Q4,2.4320724093865724,3.1766990741410894
DVN,2020Q1,11.120550784654993,29.945585341743755
DVN,2022H1,1.3008912652068274,2.2202497413648103
DXC,2008Q4,5.215575557865215,8.18111211099837
DXC,2011Q3,1.4139458213403675,2.9466866037422528
DXC,2018Q4,7.321670283939571,17.920202306238124
DXC,2020Q1,3.920273075009644,10.867275949208137
DXC,2022H1,1.9380831382618875,3.759242401470216
EBAY,2008Q4,2.840225556516927,5.159233309240043
EBAY,2011Q3,2.6634843105364303,5.218888897646596
EBAY,2018Q4,2.0970830851366755,3.818546729417054
EBAY,2020Q1,3.9829395825961154,7.514847536225485
EBAY,2022H1,1.7165765271823472,3.6309983381837077
ECL,2008Q4,7.246623872574315,10.849152382678605
ECL,2011Q3,4.010609211215066,6.392258720908547
ECL,2018Q4,2.7376832283105275,3.985109022405948
ECL,2020Q1,17.690878697851034,49.08351029493508
ECL,2022H1,3.5269646505964176,4.899409902927599
ED,2008Q4,4.668542326084035,8.530757955456133
ED,2011Q3,4.789071688004479,11.001951812571345
ED,2018Q4,2.1736471527329697,3.3513992851478083
ED,2020Q1,31.431180517170674,86.50534933997872
ED,2022H1,1.3894956214272365,2.34892137100461
EFX,2008Q4,4.9023231934398535,7.512701688954893
EFX,2011Q3,4.542404438695791,8.653540797246537
EFX,2018Q4,5.142623677072497,12.283570000309307
EFX,2020Q1,8.060297919781753,21.2370821258391
EFX,2022H1,2.0432521549077918,3.635469796671385
EG,2008Q4,5.7637173179708405,12.332992577521065
EG,2011Q3,3.5156456535188463,7.579355071207457
EG,2018Q4,2.268699811816118,3.7317573121878262
EG,2020Q1,17.05774124278691,46.93311831388558
EG,2022H1,1.2733861806233813,2.731908931272126
EIX,2008Q4,8.024977132237888,14.362741401389453
EIX,2011Q3,3.255610841156187,6.795586643717148
EIX,2018Q4,12.448643797439859,33.75418739303446
EIX,2020Q1,6.661294464495112,18.228672663380284
EIX,2022H1,1.7585815177857347,3.4730635439609876
EL,2008Q4,3.7308948143978995,6.6052348504983405
EL,2011Q3,2.1582099053404256,4.239771651021757
EL,2018Q4,2.265221874437565,3.42211224192063
EL,2020Q1,5.099187624843771,12.628185054185815
EL,2022H1,3.1083638990323226,5.012017212617787
EMN,2008Q4,7.236563354571576,10.740703220091666
EMN,2011Q3,3.118731133880595,5.6336085797417
EMN,2018Q4,3.648503773216813,5.843646345732865
EMN,2020Q1,6.311966956934098,16.054881749192333
EMN,2022H1,1.3578220434517116,3.1604585140271553
EMR,2008Q4,6.087934384887919,9.129985948517383
EMR,2011Q3,4.261423613160969,8.828403921860708
EMR,2018Q4,2.5505270764040704,3.2431003415737925
EMR,2020Q1,14.483575880705246,39.844297013727854
EMR,2022H1,1.4091440169200236,2.48515026191904
EOG,2008Q4,4.703295945712218,6.680119316914994
EOG,2011Q3,3.0572733047736627,4.4197252474668245
EOG,2018Q4,3.484151323979336,4.228147572527297
EOG,2020Q1,9.840819515074308,26.32987702949062
EOG,2022H1,1.5693406444300046,2.7891904465066175
EQT,2008Q4,6.282242220205531,11.752528517833781
EQT,2011Q3,3.5993705286388504,6.9474221443944435
EQT,2018Q4,3.6400743642487425,6.9861357807953715
EQT,2020Q1,3.9349932819950233,8.803916279365552
EQT,2022H1,1.304732554853149,2.097903524439763
ERIE,2008Q4,3.5345318019629257,7.145254469129178
ERIE,2011Q3,6.4118021409299,13.678752117461405
ERIE,2018Q4,2.4741432365597253,4.147969287543384
ERIE,2020Q1,5.630699184729872,15.24536248285666
ERIE,2022H1,1.2058044150405236,2.0332538467814323
ES,2008Q4,7.170969447724683,11.907697294139112
ES,2011Q3,4.520126022574904,9.865632279974127
ES,2018Q4,1.686950553086092,2.3910984982059014
ES,2020Q1,33.8790174392207,92.46870458407697
ES,2022H1,1.4642635507815736,2.760278440739373
ESS,2008Q4,4.621121338413031,7.453290599155528
ESS,2011Q3,4.196679455045313,8.014357426843631
ESS,2018Q4,1.7746956480437768,2.436694014635397
ESS,2020Q1,20.403406119532786,56.967324190331354
ESS,2022H1,1.7746390965946492,3.306133449117366
ETN,2008Q4,3.455621377332598,5.4502890094512555
ETN,2011Q3,3.8070966856601856,7.279718204932902
ETN,2018Q4,2.385381879526006,3.686995900862132
ETN,2020Q1,12.106919778748331,33.249404018967965
ETN,2022H1,1.9863029991433365,3.437121228760566
ETR,2008Q4,4.83129222933123,9.97898873831915
ETR,2011Q3,2.8210057113310953,5.799716725877171
ETR,2018Q4,1.491144725930582,2.033047388135501
ETR,2020Q1,28.530580999860188,78.92529399982206
ETR,2022H1,1.2843063991690693,2.5461661833301124
EVRG,2008Q4,9.640056651979291,14.602038812837488
EVRG,2011Q3,4.779944429196834,11.827893234601017
EVRG,2018Q4,0.9917269185455193,1.7868620572505671
EVRG,2020Q1,47.76119131252301,132.09480016425238
EVRG,2022H1,1.677281885976652,3.369820700724703
EXC,2008Q4,5.95255802544238,9.307352147177657
EXC,2011Q3,2.273498878462693,4.971166347433957
EXC,2018Q4,1.7302353499238332,2.311296674268043
EXC,2020Q1,19.656812251199426,55.358878745280386
EXC,2022H1,2.1014557413048975,3.685811747756869
EXPD,2008Q4,3.731651820705594,6.01430033997952
EXPD,2011Q3,2.1899579539520126,3.735253954887028
EXPD,2018Q4,1.8822819784887117,2.5101363744140937
EXPD,2020Q1,5.472707351356186,13.746695531179887
EXPD,2022H1,1.7839266799491365,4.361413237728078
F,2008Q4,3.7189014089136614,5.817760481396571
F,2011Q3,2.015547120798382,4.141986573148691
F,2018Q4,3.177547649758006,5.2559640023028145
F,2020Q1,8.913342345613874,22.601262758788714
F,2022H1,1.8118209774811331,2.642798560686599
FAST,2008Q4,5.268331699327359,7.584039203849789
FAST,2011Q3,3.3245131294833055,6.759635731009695
FAST,2018Q4,1.5498815426473667,2.0537626601015164
FAST,2020Q1,3.254740725174824,8.379687917109568
FAST,2022H1,2.5168314706346773,5.467601537276424
FCX,2008Q4,4.936531383956182,7.3751386606162965
FCX,2011Q3,2.4870656004547067,3.543022489077939
FCX,2018Q4,1.3146656199048088,1.8828967738771352
FCX,2020Q1,7.27946575569904,18.42131462440057
FCX,2022H1,1.2884061952794534,2.392287472291233
FDS,2008Q4,3.7525706610579936,5.082040367856444
FDS,2011Q3,3.5563457492272206,7.335332826355283
FDS,2018Q4,2.530728119641555,4.658873349252316
FDS,2020Q1,7.675478210406482,20.82674079804305
FDS,2022H1,2.8504022193447867,4.969959018106008
FDX,2008Q4,4.549756741949932,7.391500720457253
FDX,2011Q3,2.9611150626026865,4.737629647956684
FDX,2018Q4,4.085808674954978,9.122964570115967
FDX,2020Q1,3.535196668187137,8.9344679528593
FDX,2022H1,2.521189507861109,6.565033588999289
FE,2008Q4,7.696528737410748,15.763731555118454
FE,2011Q3,2.0344156221731353,4.37560108311654
FE,2018Q4,1.6236313653704766,2.153180585436552
FE,2020Q1,33.795777624768476,95.22051783692613
FE,2022H1,1.3741945290275295,2.4245775077505387
FFIV,2008Q4,1.5097678068275928,2.7440716065385264
FFIV,2011Q3,1.4237231872445502,2.48086941956258
FFIV,2018Q4,3.818517950422864,4.736875712586161
FFIV,2020Q1,4.344874182593118,10.955083692314561
FFIV,2022H1,2.7594333778748608,7.161158356314376
FHN,2008Q4,0.9271328418187877,3.3924820188202935
FHN,2011Q3,5.4185629803884465,8.997311764616738
FHN,2018Q4,3.209526519471026,4.987193972418859
FHN,2020Q1,21.75396086489516,60.3357046033908
FHN,2022H1,2.1992005486238315,10.582371006500688
FICO,2008Q4,3.8576769890142644,5.185736691419749
FICO,2011Q3,2.674740156975907,4.298530399614443
FICO,2018Q4,4.481262206937217,6.350860932365658
FICO,2020Q1,7.469839093170564,20.601476185629416
FICO,2022H1,2.5607395758376312,5.372488549936976
FISV,2008Q4,4.062627397337573,7.892802336989351
FISV,2011Q3,3.290593949495045,5.5133600765081185
FISV,2018Q4,4.380852923174664,6.132839240526305
FISV,2020Q1,8.656129555149715,23.598780301240524
FISV,2022H1,1.2489910341069477,2.4525308175139267
FITB,2008Q4,1.1766233049485495,4.5974580403377034
FITB,2011Q3,5.761308660774973,11.248072425190683
FITB,2018Q4,1.4143922116143774,2.2721275579955154
FITB,2020Q1,18.678711397092588,51.63578721912834
FITB,2022H1,1.7937472107402144,3.7584054120584396
FLS,2008Q4,5.1832482843050975,9.00458509612998
FLS,2011Q3,3.354752824564126,5.327578990803859
FLS,2018Q4,2.3863754003858224,3.453999031591184
FLS,2020Q1,6.39733469598898,16.78001893166476
FLS,2022H1,1.2163920236941028,2.24645133999967
FMC,2008Q4,9.206118577834596,17.221150746544023
FMC,2011Q3,4.7391203838068225,8.899267998579614
FMC,2018Q4,2.1942325719068054,2.806532613560806
FMC,2020Q1,11.524953954982182,31.207703500228888
FMC,2022H1,1.013859701315826,1.754071801445052
FOSL,2008Q4,2.987591636383859,4.6325200685647046
FOSL,2011Q3,5.239786784051735,11.937221114005983
FOSL,2018Q4,1.938305042299883,2.7157865663524907
FOSL,2020Q1,2.94688737069082,6.982240915816329
FOSL,2022H1,2.401234851715594,9.813614345529182
FRT,2008Q4,8.433038300394147,12.66592595541806
FRT,2011Q3,4.482687577363064,9.650401222679049
FRT,2018Q4,1.8735137325175377,3.2041661751067068
FRT,2020Q1,32.05628538139113,90.78460351913326
FRT,2022H1,1.3441351306092224,2.4628710650964587
GD,2008Q4,4.870995682553807,9.046009258068379
GD,2011Q3,3.288145551568746,6.618428999030741
GD,2018Q4,2.863834583149713,4.429461988106507
GD,2020Q1,11.603108103869754,30.50008465285925
GD,2022H1,2.181596663634635,4.238790001524313
GE,2008Q4,3.642785042489238,5.8774647881375595
GE,2011Q3,3.075547327822606,5.478990621389185
GE,2018Q4,3.593925105837743,4.663227007512125
GE,2020Q1,4.35136610331204,10.482892215497428
GE,2022H1,1.699554906924111,3.4455215723683086
GEN,2008Q4,6.199493434956718,9.81863998408389
GEN,2011Q3,3.261841225328,6.063633330693371
GEN,2018Q4,0.47455093363146994,0.8215074583976145
GEN,2020Q1,1.7034998998837547,3.1827116613497988
GEN,2022H1,2.489605496279834,7.344595493713333
GHC,2008Q4,7.449565582656773,12.839361319314836
GHC,2011Q3,2.588969179684299,5.290832213190078
GHC,2018Q4,2.243334493323685,3.7649431978719052
GHC,2020Q1,24.586757657999524,69.04046565668818
GHC,2022H1,0.9891763764156438,2.0808668313436525
GILD,2008Q4,2.140152979922556,5.565509703465382
GILD,2011Q3,3.016997214558289,5.660276059688589
GILD,2018Q4,1.894401247458376,3.1878786535858343
GILD,2020Q1,6.6921679079133085,15.014114161458398
GILD,2022H1,1.6716584399967078,2.5336650231929987
GIS,2008Q4,5.644663975752495,9.381061316920162
GIS,2011Q3,1.7594597203278577,2.8618293311134115
GIS,2018Q4,1.412823529457196,1.928107335104044
GIS,2020Q1,8.51433708137711,22.119794704376652
GIS,2022H1,1.6456427394266058,3.3660706826314746
GL,2008Q4,10.578473804646848,15.044115436220599
GL,2011Q3,7.706155078291782,16.005860134193618
GL,2018Q4,2.530602729364387,4.023446672495663
GL,2020Q1,20.377808585986703,56.4562736871572
GL,2022H1,1.3192815249893968,2.3887579180966707
GLW,2008Q4,3.408589369805741,5.308386315839687
GLW,2011Q3,3.678091772450183,7.000468977682751
GLW,2018Q4,2.094511813922516,2.9942485722945946
GLW,2020Q1,7.462439970564399,19.748294623076074
GLW,2022H1,2.329247366177884,3.860432568619193
GPC,2008Q4,5.288782306524016,8.699800375629438
GPC,2011Q3,3.847521267413645,6.396369705260925
GPC,2018Q4,2.170126539968978,3.6819996301892646
GPC,2020Q1,14.265801529530233,38.80210628998654
GPC,2022H1,1.7316869201436396,2.586232109499016
GS,2008Q4,3.626146173706773,6.26571167032072
GS,2011Q3,5.365624715140307,9.682475061580307
GS,2018Q4,4.226842721246833,6.079931170283065
GS,2020Q1,12.688455809255588,34.83370214911038
GS,2022H1,1.756014731293286,2.6451448622160036
GT,2008Q4,4.474246417135234,8.097362818190879
GT,2011Q3,2.728771933758,5.623890645680678
GT,2018Q4,1.634740789438884,2.884418764781424
GT,2020Q1,5.7330202259207335,14.031090023357637
GT,2022H1,2.6059204798726094,8.187817006639085
GWW,2008Q4,4.672724916578235,7.829839433141573
GWW,2011Q3,3.695224829018016,7.6149858319027315
GWW,2018Q4,2.0541299165699467,3.935470285129301
GWW,2020Q1,6.286200432844254,16.4693432564106
GWW,2022H1,1.7215762566293218,4.023816672096511
HAL,2008Q4,6.944660469563229,11.878958817001225
HAL,2011Q3,3.3779935123217224,6.168476096013444
HAL,2018Q4,2.348378367905782,3.4041614405132785
HAL,2020Q1,12.012954054420257,33.705280561678805
HAL,2022H1,1.654023979705497,2.405284077215743
HAS,2008Q4,2.7884881758612647,4.262632316026783
HAS,2011Q3,4.3423964381807085,6.848171744873074
HAS,2018Q4,1.3957647111805602,2.179964182534407
HAS,2020Q1,4.7302672737826095,12.318182957087947
HAS,2022H1,1.4458305041590995,2.0065826272861766
HBAN,2008Q4,1.4495103635092925,4.2439336332192585
HBAN,2011Q3,5.12538268816479,9.044253283591704
HBAN,2018Q4,2.658230652718949,3.8012115626591787
HBAN,2020Q1,9.290165175290205,25.111888579946566
HBAN,2022H1,1.6918700275472196,2.7992396089472127
HD,2008Q4,3.014406744176209,5.208719537460233
HD,2011Q3,3.5334199912755824,8.151821493596657
HD,2018Q4,3.8140301222865176,5.39445318144932
HD,2020Q1,15.445930846497799,43.18827047105385
HD,2022H1,2.7961634951603265,4.539348447359288
HOG,2008Q4,7.703550635293582,12.192962758266804
HOG,2011Q3,3.8665790827125583,7.174980875362731
HOG,2018Q4,1.8640268146411003,3.1152477398448246
HOG,2020Q1,9.375350561046954,26.222343053585476
HOG,2022H1,2.584081692173355,5.402467512973843
HON,2008Q4,4.296556002704182,7.015902567020697
HON,2011Q3,5.362271807925094,10.26067043921946
HON,2018Q4,2.5796241004884286,4.010205501057378
HON,2020Q1,11.829959812368713,32.191714488073515
HON,2022H1,2.0340156632174207,4.345548281500943
HP,2008Q4,4.880544712708599,7.2430686026558115
HP,2011Q3,2.9164039655590974,5.5108996596323605
HP,2018Q4,3.14145600219942,4.594210257903813
HP,2020Q1,9.532967648739906,26.83054050171477
HP,2022H1,1.0952667337609643,1.9345150789012466
HPQ,2008Q4,5.02816100061542,8.605328670238483
HPQ,2011Q3,5.870767130975619,13.21516979838018
HPQ,2018Q4,3.5563815622977053,4.739512289417327
HPQ,2020Q1,6.758313972640618,18.252538524380537
HPQ,2022H1,2.065652436608461,5.140514001372986
HRB,2008Q4,4.556677937150944,8.348487365329257
HRB,2011Q3,2.9752627356873975,6.32015296926782
HRB,2018Q4,0.7490705971891017,1.1766454620877922
HRB,2020Q1,14.85329619242412,40.50952481865608
HRB,2022H1,2.858009655633056,10.15651376051902
HRL,2008Q4,6.754216528443538,10.247740987290477
HRL,2011Q3,3.2303337682445896,6.351378682177807
HRL,2018Q4,1.4301413526781743,1.9665549482074012
HRL,2020Q1,8.204806839392097,20.56356822374681
HRL,2022H1,1.643886401348047,4.408008591653316
HSIC,2008Q4,4.607242326738961,7.669601099722496
HSIC,2011Q3,3.949953790291462,6.427503968279473
HSIC,2018Q4,1.2526763319477165,1.7032229174350588
HSIC,2020Q1,7.079579465973158,17.289757437949792
HSIC,2022H1,1.6264208060770726,2.827128768366778
HST,2008Q4,6.879437148004637,10.65569627840785
HST,2011Q3,5.587099261325201,10.094010694748583
HST,2018Q4,2.085332773769869,3.249552590838852
HST,2020Q1,14.19640805036834,36.826968230088454
HST,2022H1,1.7244680978909341,3.5243121390610503
HSY,2008Q4,1.5638893693955933,2.4594763607185897
HSY,2011Q3,1.8404636439399218,3.229158422184823
HSY,2018Q4,1.1935201009763197,2.091954000706426
HSY,2020Q1,13.28515481955569,35.95484605727046
HSY,2022H1,2.582925363482461,6.542073731051778
HUBB,2008Q4,4.828560662233831,7.306015836358757
HUBB,2011Q3,4.0435347713936425,7.272139585890406
HUBB,2018Q4,3.307889241494065,6.688446868723523
HUBB,2020Q1,11.95481626236731,33.341959893356346
HUBB,2022H1,2.19993568406568,4.282947487492164
HUM,2008Q4,4.032163428125834,7.480075182957569
HUM,2011Q3,2.6612653485163302,5.084986931422848
HUM,2018Q4,4.463296482728506,7.908615380630985
HUM,2020Q1,10.209368754957918,26.311252422563534
HUM,2022H1,3.6487062045966976,14.68834781170694
IBM,2008Q4,5.373615560709942,7.448149176100804
IBM,2011Q3,3.791905353169075,6.878823766709403
IBM,2018Q4,3.4671289381141674,6.030840809190976
IBM,2020Q1,8.385699062278036,20.968005671574403
IBM,2022H1,1.3559162359609325,3.4317943578734886
IDXX,2008Q4,6.169078891342493,10.296807225598785
IDXX,2011Q3,4.692019596402097,8.390724100184269
IDXX,2018Q4,2.511435583533018,3.352265875319191
IDXX,2020Q1,4.217567212029081,10.273161116184662
IDXX,2022H1,3.049108483793886,5.199571409801156
IEX,2008Q4,5.454952032929859,6.680380847780359
IEX,2011Q3,5.08417454302018,8.460858250231178
IEX,2018Q4,2.406603353474532,3.0410453402851907
IEX,2020Q1,8.991247799655593,23.69387081080567
IEX,2022H1,1.645246051899188,2.5736474051343503
IFF,2008Q4,4.98302982077579,7.9483601856892365
IFF,2011Q3,3.9176674450278304,8.666156504895332
IFF,2018Q4,0.9634936139087932,1.245998188266971
IFF,2020Q1,2.1560155983421234,5.661039198408405
IFF,2022H1,2.336039408791219,3.6941283630330295
INCY,2008Q4,6.0448285815140474,8.639592330455402
INCY,2011Q3,2.1786990806718554,4.257099465748797
INCY,2018Q4,2.2109138242485256,3.2696970039553634
INCY,2020Q1,3.3811037273889006,6.474651719940097
INCY,2022H1,0.9022769275875897,1.69876256420964
INTC,2008Q4,3.7173280907214328,5.400010866518427
INTC,2011Q3,1.6966754547889058,2.8081080640989087
INTC,2018Q4,2.1295626798278073,2.711356951684469
INTC,2020Q1,11.570590092656,29.453761804208263
INTC,2022H1,1.8275301080623825,2.7653214227514846
INTU,2008Q4,3.8185268419383847,5.458919180772364
INTU,2011Q3,2.994024723518346,7.07253111464223
INTU,2018Q4,4.178361104120849,5.571052593993957
INTU,2020Q1,10.508279011386033,28.592005515283336
INTU,2022H1,2.9307573700957756,5.621596427781148
IP,2008Q4,5.997077293689675,8.624747721364038
IP,2011Q3,3.619226752633341,6.221054705119359
IP,2018Q4,3.6544553315089687,6.7551086401088485
IP,2020Q1,8.58652375343225,22.321550724084783
IP,2022H1,1.4796789117338982,2.714308998015262
IRM,2008Q4,5.52139992996645,8.678198209317635
IRM,2011Q3,2.4854904681499694,4.996550163652546
IRM,2018Q4,2.7902830070273588,4.029691921716969
IRM,2020Q1,10.400603894114264,27.109151515556817
IRM,2022H1,2.423005745294851,4.5753776867687685
IT,2008Q4,3.7172103513528496,5.471621550018263
IT,2011Q3,2.2650174925326034,4.251511036861377
IT,2018Q4,2.59633217100768,3.584331072544234
IT,2020Q1,3.7495329383609346,9.613259582868253
IT,2022H1,1.851916254454003,2.981762370029053
ITT,2008Q4,5.5466542134385595,8.531109915526374
ITT,2011Q3,1.8579137046102303,3.1050639666703006
ITT,2018Q4,2.5493398718942477,4.393884529408986
ITT,2020Q1,6.747926129696212,17.926904912424348
ITT,2022H1,2.1540694026786973,3.6818394953299456
ITW,2008Q4,6.111815304896279,10.129706726726509
ITW,2011Q3,5.696941912535696,10.864527561872091
ITW,2018Q4,1.5356506078210692,2.1136840401869854
ITW,2020Q1,8.431219492077645,23.13849572102677
ITW,2022H1,2.310896799390123,3.9616963841119404
IVZ,2008Q4,5.392285667115653,7.519051189530407
IVZ,2011Q3,7.0343259377967415,14.10783881430046
IVZ,2018Q4,1.9906688450509746,2.721736098064709
IVZ,2020Q1,10.915794361423611,29.713788370439946
IVZ,2022H1,1.6121820849533846,2.8325196130212964
J,2008Q4,5.1360763133059395,7.3550885970653725
J,2011Q3,2.304369302321762,3.6364220799964437
J,2018Q4,3.3258738547336058,5.755132661542871
J,2020Q1,9.124345406803045,24.11673319385973
J,2022H1,1.6676164447155923,2.538397096019145
JBHT,2008Q4,3.2595807427082537,4.742649159303693
JBHT,2011Q3,3.0250357879903738,5.452238667422767
JBHT,2018Q4,2.0518906364423786,3.1791013528752963
JBHT,2020Q1,5.766593214365104,14.665150215729021
JBHT,2022H1,1.950840556373416,4.251264267205186
JBL,2008Q4,3.5908676896692477,5.753488394941479
JBL,2011Q3,2.867813804266805,5.813598206685388
JBL,2018Q4,2.360732825679782,3.296218838275427
JBL,2020Q1,7.027027721665714,18.875686808290137
JBL,2022H1,1.9229403615237894,3.3702195590951285
JCI,2008Q4,7.517093148852408,12.900298505945713
JCI,2011Q3,3.063732229545829,6.932618165575982
JCI,2018Q4,1.9878069738923965,2.570849198425185
JCI,2020Q1,10.049362502503644,26.464366598181567
JCI,2022H1,2.509852792098699,4.98611822900925
JEF,2008Q4,7.289856127432971,12.56360764759069
JEF,2011Q3,4.8666933449268255,8.708947448290665
JEF,2018Q4,2.2613442007267026,3.73020951082665
JEF,2020Q1,7.957261344607704,21.082949683354215
JEF,2022H1,2.7466718633052993,4.438976937320615
JKHY,2008Q4,3.3216421400937417,5.5314873458820095
JKHY,2011Q3,4.515317360307943,10.935563189035502
JKHY,2018Q4,2.0466074452309826,2.4918399648334235
JKHY,2020Q1,9.585772955692919,23.61197778623905
JKHY,2022H1,1.4944179611549322,2.6330391841938288
JNJ,2008Q4,11.22904482704363,19.273820695098987
JNJ,2011Q3,2.5962949934425987,5.532937613141995
JNJ,2018Q4,3.9357127930053246,9.103125953229618
JNJ,2020Q1,7.105172442923032,19.50520104957072
JNJ,2022H1,1.940924379590584,3.539059040265981
JPM,2008Q4,2.0341766066213505,3.9246734588166468
JPM,2011Q3,5.599871458145849,9.51370321872198
JPM,2018Q4,1.863729688311962,2.698422799765984
JPM,2020Q1,16.987386789452813,46.59611348641567
JPM,2022H1,2.4693464517634047,3.95033271736058
KBH,2008Q4,1.8628964686116698,3.3202134288876337
KBH,2011Q3,2.926951075435934,5.7864208747157
KBH,2018Q4,2.5804205556198325,5.307830810655078
KBH,2020Q1,22.296888822785025,63.62612799370854
KBH,2022H1,3.868598457387068,7.6244668302131675
KEY,2008Q4,2.6531721619871833,6.709689526463156
KEY,2011Q3,5.765508406677785,10.315374898242082
KEY,2018Q4,2.6823642570287856,4.234874199408481
KEY,2020Q1,18.066379915815986,50.81559095444931
KEY,2022H1,1.9117862558276872,4.151396402155673
KIM,2008Q4,8.357474063259534,15.371768359983058
KIM,2011Q3,5.666211745722772,11.100395407623324
KIM,2018Q4,1.596978255923915,2.6874291616017065
KIM,2020Q1,22.538403207381375,61.43892962597778
KIM,2022H1,1.0655334956314686,1.9609492515805529
KLAC,2008Q4,4.050381375416724,5.398419140916197
KLAC,2011Q3,1.9615765529802558,2.9635983542527806
KLAC,2018Q4,1.610474056500154,2.1855272857251777
KLAC,2020Q1,7.260292458932762,18.241639589365473
KLAC,2022H1,2.285072911750368,3.3583723851190928
KMB,2008Q4,4.526938958381553,8.56784190546175
KMB,2011Q3,2.446180038483071,4.270788614956612
KMB,2018Q4,1.8180198652667912,3.2320333570323543
KMB,2020Q1,6.267045104653369,17.142061753415778
KMB,2022H1,2.2090516690229514,5.828175367672495
KMX,2008Q4,2.919254138063136,4.55282375716964
KMX,2011Q3,2.2697683875015433,3.383905484212437
KMX,2018Q4,1.4849634041770785,1.9929138683388208
KMX,2020Q1,11.39512925340205,31.34527884819507
KMX,2022H1,1.8859512453665639,3.3814594406565135
KO,2008Q4,6.348555826418015,12.925700698090049
KO,2011Q3,4.305196791866063,8.004536448785622
KO,2018Q4,2.254584199761295,3.1905641956060387
KO,2020Q1,10.27625857425412,27.368131329122146
KO,2022H1,2.136421330759491,5.4636512280734815
KR,2008Q4,1.8758978447202068,2.6592099255412394
KR,2011Q3,2.20935336874939,3.236362999710374
KR,2018Q4,1.0104194889802536,2.5362412298711132
KR,2020Q1,2.5356083427767118,6.2257495438723724
KR,2022H1,1.2749848160085335,2.875083593210363
KSS,2008Q4,3.062865066194091,4.365543825663566
KSS,2011Q3,6.524272811460668,12.324463201863045
KSS,2018Q4,1.982623466472043,3.190033690283916
KSS,2020Q1,4.798348937075174,13.147991088114601
KSS,2022H1,2.5630368826429897,5.651868280984715
L,2008Q4,9.422069558349486,15.817423462928547
L,2011Q3,4.476482080268011,8.12306600232442
L,2018Q4,4.05492469216494,5.875971333422918
