ticker,top,start,runup,top_date,rv_uncond,rv_calm,m_mania,m_blow-off,m_post-top,calm_over_uncond,mu_mania,mu_blow-off,mu_post-top
CSCO,1122,693,2.7872083018052103,2004-06-23,0.00023003191722844224,0.0018239477648642388,0.21919221470452827,0.2670055584787986,0.28734851272859274,7.929107346668314,1.7379985999461733,2.117115735335518,2.278417203330498
CSCO,1972,1479,2.0023504882445438,2007-11-06,0.00023003191722844224,0.00017533153114232175,1.7230453866678324,0.927785306109414,3.4674090258028256,0.7622052333207391,1.313314210967378,0.7071628157146792,2.6428773055304795
CSCO,2592,2307,2.0242290161967973,2010-04-26,0.00023003191722844224,0.001748303023454204,0.11168797816020118,0.07078892722513218,0.2729952611850879,7.600262800565988,0.8488579856814036,0.538014450281145,2.0748357283158194
CSCO,4546,4051,2.0395048218697327,2018-01-29,0.00023003191722844224,0.00029644458239499853,0.17507046675823193,0.6666654122890627,1.401568897628949,1.2887106535768365,0.2256151756380029,0.8591388191881091,1.8062167700963692
CSCO,4912,4435,2.0273080908735084,2019-07-15,0.00023003191722844224,0.00011404165026479679,4.8057900690212865,1.6571256540498172,3.5031469656301293,0.4957644645092587,2.3825399401122516,0.8215440125045628,1.7367357795128555
CSCO,5533,5079,2.0361761977473996,2021-12-29,0.00023003191722844224,0.00048139741876129387,0.4219736317375794,0.48538355003494676,0.5099858589664444,2.092741844529441,0.8830818764252889,1.0157824658043826,1.067268747177368
CSGP,881,709,2.0062893020461186,2003-07-09,0.000368722505723237,0.0010789692203306035,0.6571260372023081,1.0411333999604837,0.6458875082027771,2.9262364070081404,1.9229061340543798,3.046602459516535,1.8900195413347354
CSGP,1145,709,2.769811140250326,2004-07-27,0.000368722505723237,0.0010789692203306035,0.3613747388584911,0.28092084116317184,0.47731922004234995,2.9262364070081404,1.057467917420776,0.8220407928990244,1.3967488794526541
CSGP,2714,2307,2.1378454892200467,2010-10-18,0.000368722505723237,0.00208268197812436,0.191986073778403,0.19006184397046785,0.0714020370047442,5.648372273993008,1.0844088161227077,1.0735400498267758,0.40330528612421995
CSGP,3145,2641,2.2676579629114135,2012-07-03,0.000368722505723237,0.00021047503895133598,1.3285229536230652,0.9353618930663933,1.0931366038787582,0.570822327588863,0.7583505646423491,0.5339254529380838,0.6239867805986578
CSGP,3397,2927,2.940256899843777,2013-07-08,0.000368722505723237,0.000440186219077853,0.4306377720453042,0.6692683077330644,1.3272579048101796,1.1938143515662065,0.5141015525941807,0.7989821108201606,1.5844995349920863
CSGP,3700,3237,2.0708539438350666,2014-09-18,0.000368722505723237,0.00025287257228829164,0.9839477914387467,2.7029027313230993,1.1939230163027472,0.6858072625436585,0.6747985413324855,1.8536703230904727,0.8188010754984549
CSGP,4503,4049,2.0832100996989937,2017-11-24,0.000368722505723237,0.0004736959784366882,0.2577413907292438,0.5060794449579067,0.3601692142602446,1.2846950513843718,0.33111908920678523,0.6501577585447722,0.4627076072211338
CSGP,4760,4256,2.1125410848560175,2018-12-03,0.000368722505723237,0.0003262763599502651,0.7855823047239789,0.25161053237578956,1.6162915518402166,0.8848832248801435,0.69514860321293,0.22264593930249843,1.4302292807389023
CSGP,5059,4773,2.310059541612453,2020-02-12,0.000368722505723237,0.0003349555154106672,0.6146379853103373,2.280527511422443,5.0302219587743044,0.9084216726984513,0.5583504667196229,2.071680616561212,4.5695626458342335
CSGP,5312,4813,2.3239526822072643,2021-02-12,0.000368722505723237,0.0003665114577849793,1.2473935133054082,3.3564571463737187,1.4174461984590507,0.9940034906903206,1.2399135064900386,3.3363301198479487,1.4089464691340214
CSR,5061,4567,2.0054720808684805,2020-02-14,0.0001932951712822563,0.00023977265339627995,0.43855001839769725,1.6482467410639696,13.063229002282025,1.240448231612344,0.5439985947949845,2.04456475521361,16.20425931502782
CSR,5452,5095,2.4987446830866613,2021-09-02,0.0001932951712822563,0.0012586284655752812,0.1301629420456077,0.24693991998844605,0.20858164656201508,6.511432526875637,0.8475472146295984,1.6079326271968348,1.358165317933183
CSX,520,118,2.1401607605443034,2002-01-31,0.00025738164590178805,0.0007079667357458816,1.4145991032037502,2.162805707289574,0.6359270666997623,2.7506496559433313,3.8910665365251402,5.94912077462834,1.749212567222753
CSX,1593,1144,2.5096778702990843,2006-05-05,0.00025738164590178805,0.000163970143843883,1.290861907103145,1.5882158933417978,2.7513095196568127,0.6370700726129124,0.8223694888914431,1.0118048144962406,1.7527769554683628
CSX,1852,1348,2.3651887988250646,2007-05-17,0.00025738164590178805,0.00021851359218820991,1.5487519353663743,2.7817078043597365,1.7920034038822201,0.8489866922041153,1.31486978265142,2.361632907501745,1.5213870422804812
CSX,2113,1670,2.41686693789231,2008-05-30,0.00025738164590178805,0.00037051795825960313,1.605102560220384,2.023929284737404,2.2426609599824174,1.4395663566507215,2.310651644667203,2.9135805065481257,3.228459267364698
CSX,2436,2307,2.3338232745635663,2009-09-10,0.00025738164590178805,0.0020201946205856,0.5738719286776197,0.5041028496451085,0.22817746531230143,7.849023629899655,4.504334328726727,3.9567151787642096,1.790970317046863
CSX,2726,2307,3.1028779225750065,2010-11-03,0.00025738164590178805,0.0020201946205856,0.20074388855121128,0.13276109806882808,0.07963577662128672,7.849023629899655,1.5756435247964002,1.042044995873657,0.62506309248589
CSX,3749,3267,2.039306183232795,2014-11-26,0.00025738164590178805,0.00018107012212789,0.7839715648806946,2.0394096971540656,1.6576901963374528,0.7035082921063568,0.5515304966691654,1.434741632949999,1.1661987988668128
CSX,4293,4039,2.270159220483351,2017-01-26,0.00025738164590178805,0.00044711973610546174,0.5231181541036207,5.639019026523116,0.4469930673709371,1.7371857831543829,0.9087534202187735,9.796023683813026,0.7765100018053611
CSX,4574,4092,2.4558031462406547,2018-03-09,0.00025738164590178805,0.0003969261205053286,0.4150175853715208,0.7637146605393416,0.6491440502365151,1.542169485763519,0.6400274562152155,1.1777774453140168,1.0010901461396944
CSX,5289,5086,2.0338522830938053,2021-01-11,0.00025738164590178805,0.0009930827520556725,0.2660301030411744,0.34975967882483616,0.24659988885438927,3.8584054763353794,1.0264520064441325,1.3495146601790513,0.9514823616194714
CSX,5578,5086,2.413191749499421,2022-03-04,0.00025738164590178805,0.0009930827520556725,0.11819728094999414,0.25787647209417264,0.3903978301627106,3.8584054763353794,0.4560530361054088,0.9949919921462033,1.506313125849252
CTAS,504,35,2.069390942340639,2002-01-08,0.0001919809717871286,,,,,,,,
CTAS,3768,3267,2.0572080597385702,2014-12-24,0.0001919809717871286,8.50286689524327e-05,3.2025220068743745,3.934063044765009,1.4551164495625943,0.4429015446734678,1.4184019436954347,1.7424025993692285,0.6444733231910453
CTAS,4519,4037,2.038051304963743,2017-12-18,0.0001919809717871286,0.00017871527391019438,1.4025579133708574,1.1402604558786755,1.1130495167591843,0.9309009754797813,1.305642529723818,1.0614695706784794,1.0361388809084238
CTAS,4938,4434,2.0875594524004457,2019-08-20,0.0001919809717871286,0.00015983641630383727,0.6987737001584049,2.496763994760309,1.2322996555124237,0.8325638463850799,0.581773719556616,2.0787154349934203,1.0259681410924324
CTAS,5200,4774,2.215788080853292,2020-09-02,0.0001919809717871286,0.0002529676846727011,14.895253423301877,7.3692055018520755,1.5321754818564843,1.317670612445881,19.62703770081879,9.71018552686498,2.0189026055523964
CTAS,5458,5086,2.6333627898744756,2021-09-13,0.0001919809717871286,0.0010849929228669633,0.16876584767482034,0.12955573599732825,0.15937657147977832,5.651564906495108,0.9537911421339136,0.7321926509976452,0.9007270382926242
CTAS,6097,5651,2.013405080533747,2024-03-28,0.0001919809717871286,0.0003297663777821812,0.5417398308785928,0.24861583118899774,0.21993001658159445,1.7177034510890545,0.9305483770925597,0.42704827122871525,0.37777454848027775
CTSH,573,441,2.380001099023044,2002-04-18,0.0003269739046462365,0.002530779766661171,1.2891345359144342,1.9431671908696166,0.5896113728821473,7.740005335897685,9.977908186667706,15.040124425872147,4.563595172213779
CTSH,845,441,3.1515029550824023,2003-05-16,0.0003269739046462365,0.002530779766661171,0.1789142536433957,0.1677224670012513,0.3949203924324068,7.740005335897685,1.3847972778680344,1.2981727895396085,3.0566859446816363
CTSH,1125,692,3.292499344084394,2004-06-28,0.0003269739046462365,0.0014312382333257232,0.47198190032831716,0.673470162030983,0.4879806365247667,4.377224643887791,2.065970805586101,2.9479301901651227,2.13600086793626
CTSH,1398,904,3.4517238767004415,2005-07-27,0.0003269739046462365,0.0008980411027437706,0.4658990429642691,1.9669016541780038,0.3567674664473827,2.7465222453008593,1.279602085565746,5.4021391475189455,0.9798697829973645
CTSH,1714,1210,2.4164379327122436,2006-10-26,0.0003269739046462365,0.0006156771101930781,0.3569498098946191,1.2020348197376656,0.2904054501399,1.882954882467452,0.6721203873369018,2.263377332720921,0.5468203602360828
CTSH,2444,2235,2.6784732228505383,2009-09-22,0.0003269739046462365,0.002113296945383475,0.2313909071956279,0.3993983850942183,0.16954098890759278,6.46319756822771,1.4955251486967862,2.5813906712950265,1.095776907222475
CTSH,2718,2235,4.629425761324278,2010-10-22,0.0003269739046462365,0.002113296945383475,0.29433208420491974,0.33589679536220063,0.08725031410780199,6.46319756822771,1.902326410884631,2.170967350960456,0.5639160179686497
CTSH,3806,3347,2.0554197532794802,2015-02-20,0.0003269739046462365,0.0002204338369575924,0.5669528185757343,2.313276109985801,1.0699240119364675,0.674163392935246,0.382218835805218,1.5595260711040748,0.7213036020699795
CTSH,5366,5086,2.002261194911904,2021-05-03,0.0003269739046462365,0.0009324547561548485,0.27591995020052434,0.20454184620351534,0.20995771964731624,2.8517711747171415,0.7868605605112445,0.5833065410266118,0.5987513727995594
CVS,1135,771,2.003561646375092,2004-07-13,0.0002050271462664862,0.0005336758399358132,0.38265591822026984,0.6935947662926094,0.31768201727829737,2.60295209514433,0.9960350240508289,1.8053939501024896,0.8269110724642215
CVS,1402,900,2.1576504951859956,2005-08-02,0.0002050271462664862,0.0003626260099149718,0.3973341603494754,0.7449332767006208,0.8620619266219699,1.7686731563031406,0.7027542634923648,1.317543489737328,1.524705788687246
CVS,3750,3246,2.05300701461547,2014-11-28,0.0002050271462664862,0.00011232500959170198,0.7965643324148263,0.966343798649172,0.8968982506719104,0.5478543287419431,0.43640121763489864,0.5294156331428815,0.4913695890716825
CVS,5561,5081,2.2387835062322123,2022-02-08,0.0002050271462664862,0.0006650438984502213,0.32384697104138677,0.26726561208431826,0.4894883971297079,3.24368704613302,1.0504582248963614,0.8669260037947158,1.587747173002049
CVX,1294,833,2.1180215864558316,2005-02-28,0.00016498531139327996,0.00012856694647750825,1.0001762882873593,1.2657625817249716,2.061568462357562,0.779262986454835,0.7794003613921197,0.9863619295777836,1.6065039967578558
CVX,5331,5086,2.179387382526159,2021-03-12,0.00016498531139327996,0.0014627254246676771,0.25674335512889906,1.0750122501876076,0.1653903813235549,8.865791823012286,2.2762331385145327,9.530834817351328,1.466316690343257
CVX,5583,5086,3.501019497028203,2022-03-11,0.00016498531139327996,0.0014627254246676771,0.14955685172719188,0.37047963864281336,0.2810949726726028,8.865791823012286,1.3259399131183984,3.284595350872001,2.492129510210624
DD,1195,694,2.043128701725097,2004-10-06,0.0002715678917782032,0.000777677884732018,0.19692406553516573,0.1917497253539868,0.18830425518694532,2.86365917428548,0.5639234069073724,0.5491058601766653,0.5392392079230901
DD,2366,2307,3.007064243092256,2009-06-02,0.0002715678917782032,0.002748189947534829,1.1500962907362153,1.765961233931026,0.345088819354368,10.119716029534706,11.638647868871685,17.87102620654869,3.4922008568336045
DD,2630,2307,4.447710663441369,2010-06-18,0.0002715678917782032,0.002748189947534829,0.27736794491188926,0.16372525809232238,0.2736145147748688,10.119716029534706,2.8068848382039446,1.6568531187565816,2.7689011910806003
DD,2895,2393,2.6472101173189255,2011-07-07,0.0002715678917782032,0.0027443672754932833,0.06472100420290003,0.04946010654397778,0.5591213998126197,10.105639726123005,0.6540471511874005,0.4998260175490983,5.650279429671913
DD,3448,2956,2.030569938419913,2013-09-18,0.0002715678917782032,0.0009081723933466702,0.23526551914683122,0.3805993184033679,0.25943658513782775,3.3441817712691857,0.7867706605390146,1.2727933027620197,0.8676030988182498
DD,5139,5086,2.0164470665813456,2020-06-08,0.0002715678917782032,0.0011270141632085638,2.9057071999063315,1.86914775875429,0.39449523289756167,4.150027294570695,12.058764189641861,7.757014216415943,1.6371659841029038
DD,5417,5086,2.863170068463013,2021-07-15,0.0002715678917782032,0.0011270141632085638,0.3254262400537223,0.5632273151202432,0.20813958282763909,4.150027294570695,1.3505277785924625,2.3374087307967786,0.86378494981526
DDS,551,197,2.684923104916511,2002-03-18,0.0006787442463943107,0.0008140063810038594,0.885704261623394,3.5783287974610416,0.7690177889637729,1.1992829189022243,1.0622099921638433,4.291428605010964,0.9222698986362082
DDS,1231,799,2.1742452560687218,2004-11-26,0.0006787442463943107,0.0011465382497243817,0.4391408494046442,1.7465426220037814,0.2406717867084202,1.689205110489158,0.7417989670388747,2.950268722775921,0.40654401205842
DDS,1854,1463,2.0731520742508973,2007-05-21,0.0006787442463943107,0.00035880260097172976,1.1771020207293117,5.8480366820416,3.2644174937928243,0.5286270975817399,0.622248024775737,3.091430657779199,1.7256595450387582
DDS,2366,2236,4.1300216028567105,2009-06-02,0.0006787442463943107,0.005768566777307302,0.686396513925432,1.3755690952963033,0.2672902761014434,8.498881291372454,5.833602490664126,11.690798449003884,2.2716683269243347
DDS,2660,2236,8.939564038463827,2010-08-02,0.0006787442463943107,0.005768566777307302,0.09388444494915285,0.37087629952265777,0.11825090192879313,8.498881291372454,0.7979127527292422,3.1520336434265626,1.0050003780905388
DDS,2932,2430,4.344012589380183,2011-08-29,0.0006787442463943107,0.0033081469520729544,0.13597653473927768,0.4020954501742617,0.2681190282826019,4.87392264412819,0.6627391117358489,1.9597821197052523,1.3067914032682202
DDS,3196,2697,3.4278640964752283,2012-09-14,0.0006787442463943107,0.0013771887121909645,0.24757884573670147,0.5464023821393639,0.14235936871732907,2.0290245103468596,0.5023435462431515,1.1086638258726806,0.28885064840496666
DDS,3449,2956,2.116764124480121,2013-09-19,0.0006787442463943107,0.0013345831832477146,0.28502205039179673,0.1114469572184124,0.15431028746761263,1.9662534015388176,0.5604255760964385,0.21913295872185443,0.3034131276256261
DDS,4646,4331,2.092743889751011,2018-06-21,0.0006787442463943107,0.0007125799455168474,0.7877206398468095,2.859819776891704,1.0366954193456053,1.0498504396940114,0.8269888600992209,3.0023830502153848,1.088375141828751
DDS,5227,5107,2.4017019929272463,2020-10-12,0.0006787442463943107,0.00499772498910492,0.2749814746036539,0.8631012280241368,0.41004350528535294,7.36319315508648,2.0247417115772115,6.35518105433406,3.0192295314047777
DDS,5509,5107,18.538878028755082,2021-11-23,0.0006787442463943107,0.00499772498910492,0.21912417539050213,0.5156365947393953,0.5260274120759347,7.36319315508648,1.6134536283493148,3.7967318448972165,3.8732414399853785
DDS,5811,5314,5.890298661660588,2023-02-07,0.0006787442463943107,0.0027870218360951473,0.6745610290757486,1.0419717315279875,0.3247953078178566,4.106144325938125,2.7698449420383673,4.27848631320157,1.3336564102876185
DDS,6075,5668,2.4471707244537226,2024-02-27,0.0006787442463943107,0.0020996955262275246,0.2997610878663551,0.39326565195469426,0.3282535379538357,3.0935002946717054,0.9273110136456804,1.2165674102061068,1.0154524163872207
DE,1080,638,2.0183812550169686,2004-04-22,0.0002789061695267188,0.00041581783709830037,0.8164022819057654,0.7208050910596613,0.5889592452517614,1.490887913321923,1.2171642945017431,1.0746395981217571,0.8780722201850532
DE,1792,1459,2.079550007745057,2007-02-21,0.0002789061695267188,0.00024270832526077462,1.8517497948055432,1.489848476124284,1.232132860265915,0.8702149747086304,1.6114204008534174,1.2964884539701855,1.0722204658339758
DE,2053,1662,2.6614733503566765,2008-03-05,0.0002789061695267188,0.00033186114374437304,1.8807718122393107,2.0490706027064487,2.126720203386583,1.1898666290082953,2.237867616163011,2.438120730642318,2.5305133992474294
DE,2508,2302,2.327208483989167,2009-12-22,0.0002789061695267188,0.0031851827182326486,0.2804065059752296,0.1980248837559642,0.12564542848183705,11.420266262441041,3.2023169599578867,2.2614968990820468,1.4349042479210723
DE,2798,2302,4.034092278077699,2011-02-16,0.0002789061695267188,0.0031851827182326486,0.11577942450373604,0.12443080748343573,0.08391907113959396,11.420266262441041,1.3222318555448562,1.4210329527113774,0.9583781369108946
DE,4545,4041,2.4415987534707764,2018-01-26,0.0002789061695267188,0.00032637683557035273,0.22461721302400317,0.5438069636503782,1.631262566145701,1.1702029973886479,0.26284773594577293,0.6363645388644921,1.9089083444315968
DE,5231,5086,2.19063699091379,2020-10-16,0.0002789061695267188,0.0008587730817363102,2.1154684922649376,1.194724286374411,0.4101853223456013,3.0790752430954775,6.5136866620814855,3.67864597250036,1.262991471115479
DE,5510,5086,3.393526268592872,2021-11-24,0.0002789061695267188,0.0008587730817363102,0.18922985259383845,0.26614409732918143,0.3574983044583337,3.0790752430954775,0.5826529543762945,0.8194777011822757,1.1007641787062648
DECK,518,17,2.000006948214447,2002-01-29,0.0006550734534574204,,,,,,,,
DECK,842,694,2.354605742730658,2003-05-13,0.0006550734534574204,0.0021326410953155287,0.3371178518350034,2.345210840919499,0.38952079611205886,3.2555755145619707,1.0975126239557673,7.635010990182811,1.2681143662351044
DECK,1128,694,10.581539744547708,2004-07-01,0.0006550734534574204,0.0021326410953155287,0.51320056483461,1.3149836366226664,0.5987648945780728,3.2555755145619707,1.6707631929349294,4.281028529438409,1.9493243297676537
DECK,1403,899,3.4828460441758846,2005-08-03,0.0006550734534574204,0.0014831147314583021,1.9893348445088639,0.7606586638438961,0.29097185102708717,2.264043404034391,4.503940433126074,1.7221642305973859,0.6587729000775541
DECK,1655,1465,2.573760262927119,2006-08-03,0.0006550734534574204,0.000783071145420941,0.5535341376585129,1.0185578503716375,0.4973582512628875,1.195394411554857,0.6616916147618231,1.2175783621795837,0.5945392741003521
DECK,1909,1465,6.483963615302933,2007-08-08,0.0006550734534574204,0.000783071145420941,0.4568141382610612,0.4839548487623086,2.634668266244393,1.195394411554857,0.5460730679965202,0.5785169216553396,3.1494677217694713
DECK,2166,1675,3.056572186268741,2008-08-14,0.0006550734534574204,0.0007725999868608548,2.4629377482513823,3.736208886555288,3.9072149360604267,1.1794097025045658,2.904812676952428,4.406521011387087,4.608207205360424
DECK,2468,2302,2.600371432242408,2009-10-26,0.0006550734534574204,0.003967832005947694,0.4948482520060527,0.28363476840015067,0.13079650487502903,6.057079530556189,2.9973352179573727,1.717998349830598,0.7922448323468311
DECK,2759,2302,6.922831930153714,2010-12-21,0.0006550734534574204,0.003967832005947694,0.17031507454031516,0.25496033518961536,0.12422380173244084,6.057079530556189,1.0316119517432945,1.544315027380764,0.752433446681438
DECK,3025,2537,2.8058990607896135,2012-01-11,0.0006550734534574204,0.0005132095743796684,3.873174496743447,2.0003020041801958,1.9743934588168959,0.7834382108922185,3.034392898202055,1.5671130233990513,1.546815278972808
DECK,3345,3227,2.084875742374445,2013-04-23,0.0006550734534574204,0.0012240099385342218,1.6515865386833861,1.7925318302135673,0.3927211350250841,1.8685079239190725,3.0860025345679807,3.3493599286312077,0.7338025526848617
DECK,3599,3227,2.9046451997024856,2014-04-25,0.0006550734534574204,0.0012240099385342218,0.36570667178992095,1.9220087014978047,0.19285769314515902,1.8685079239190725,0.6833258140695389,3.5912884885900556,0.3603561278304826
DECK,4571,4301,2.18470775211979,2018-03-06,0.0006550734534574204,0.0007403829734810736,0.430661224715203,0.6107973720786697,0.47696630369759957,1.1302289377983445,0.4867457785607981,0.6903408650544951,0.5390811187937405
DECK,4863,4376,2.808909358018208,2019-05-03,0.0006550734534574204,0.0006179543006926393,0.5908108115393464,1.4244540845553273,0.8299897059047947,0.943335892228773,0.5573330440418749,1.3437386647929197,0.7829590797603964
DECK,5136,5083,2.3319439565877724,2020-06-03,0.0006550734534574204,0.0011493446091160088,2.4778988586167037,4.083412486544821,0.37456838762804584,1.7545278366110981,4.347542523749874,7.1644608760082304,0.6571906628079425
DECK,5431,5083,4.789052337263778,2021-08-04,0.0006550734534574204,0.0011493446091160088,0.4934659927582948,0.37846346683767534,0.49170720972804666,1.7545278366110981,0.8657998207153589,0.6640246877070426,0.8627139869302293
DECK,5874,5631,2.191057955074609,2023-05-09,0.0006550734534574204,0.0010356412804977963,0.6961969337150987,0.620389604146202,0.3172215277683691,1.5809544334788292,1.100655628931252,0.9808076951591139,0.5015127807203307
DECK,6141,5650,4.527252501095011,2024-05-31,0.0006550734534574204,0.0012005177993397284,0.36512154126070684,1.031337436566819,0.3874000066347489,1.8326460841963605,0.6691385628471743,1.8900765146092935,0.7099671051768166
DGX,512,9,4.68433700383127,2002-01-18,0.00016534531235412597,,,,,,,,
DGX,1240,782,2.0284128628309785,2004-12-09,0.00016534531235412597,0.0008903504787031061,0.08868696849722363,0.11095138867902808,0.17041067043390204,5.384794198436122,0.47756107344073695,0.5974503940672616,0.9176263895040857
DGX,5455,5095,2.222817221624857,2021-09-08,0.00016534531235412597,0.0007576329322272292,0.3953741631833653,0.3058672074155047,0.2622205330682785,4.582125259194404,1.8116539399553484,1.401521857057838,1.2015273280515806
DHI,522,18,4.165693269365978,2002-02-04,0.0005162932929659303,,,,,,,,
DHI,865,429,2.5829207040544357,2003-06-16,0.0005162932929659303,0.0010142635725671222,0.3972342195760623,0.9669001626335767,0.6846450597507413,1.9645104563348503,0.7803707779711883,1.8994854797255287,1.3449923787583298
DHI,1124,694,2.8290868128747593,2004-06-25,0.0005162932929659303,0.001035518138701266,0.6360700087451694,0.4431548207632808,0.35650252993706794,2.0056780764138242,1.2757516716045356,0.8888259084620099,0.7150293084808401
DHI,1393,900,3.1972784975094335,2005-07-20,0.0005162932929659303,0.0005866142259092585,0.7733144963110722,0.695173873733484,0.9960163793579302,1.1362034601289477,0.8786426064765146,0.7898589607272287,1.131677256571587
DHI,2287,2236,2.1170415730724255,2009-02-06,0.0005162932929659303,0.004702315348786597,1.657620094767743,2.6200687636773683,0.8282247218076907,9.107837372384573,15.097334248341307,23.86316020403818,7.543336074012902
DHI,2544,2236,3.1192365509651605,2010-02-16,0.0005162932929659303,0.004702315348786597,0.19675605218931053,0.28727651078196925,0.1081772045369937,9.107837372384573,1.792022125372652,2.6164677411082593,0.9852603863221212
DHI,3120,2956,2.0798611830073552,2012-05-29,0.0005162932929659303,0.0006126899150634011,1.3564219719538235,1.1298038451487946,1.1671122352097163,1.1867090342074846,1.6096782083151338,1.3407484299204286,1.3850226334574611
DHI,3384,2956,2.9438770916569887,2013-06-18,0.0005162932929659303,0.0006126899150634011,0.8206906074787234,1.233803522596624,1.654042586618036,1.1867090342074846,0.9739209581842296,1.4641657867024322,1.9628672805035392
DHI,4507,4052,2.2405087027159327,2017-11-30,0.0005162932929659303,0.0005779646827967079,0.1738209132390116,0.22553501557566938,0.5012108735172591,1.1194503021267161,0.19458387384135328,0.25247524132633675,0.5610806637880912
DHI,5131,5083,2.0517414228019017,2020-05-27,0.0005162932929659303,0.001144525516478398,3.65637479096476,2.453667953901753,0.6873974005194766,2.216812676189315,8.105497985509738,5.439322223368906,1.5238312710511595
DHI,5411,5083,3.2750833975762315,2021-07-07,0.0005162932929659303,0.001144525516478398,0.43107086816671913,0.4495503412599079,0.28187828073229343,2.216812676189315,0.9556033648879161,0.9965688950901963,0.6248713458697984
DHI,5926,5651,2.186577345551465,2023-07-25,0.0005162932929659303,0.0008752547103403318,0.31632769726631804,0.45192756586910515,0.40753899254306447,1.6952664740467374,0.5362597399879947,0.7661376511154425,0.6908871909250405
DHI,6181,5737,2.7315906030558987,2024-07-30,0.0005162932929659303,0.0007839172619202536,0.518902507117214,1.4775351242804715,0.3295090411813921,1.5183564702475876,0.7878789791091166,2.2434250159693274,0.5003121846828456
DHR,1195,697,2.0392969287626186,2004-10-06,0.00017529968266914784,0.0005323963103105146,0.2595105641964247,0.31999219177065913,0.21169183024477142,3.0370637425244724,0.788150125323031,0.9718366835176067,0.6429215822250408
DHR,2800,2307,2.1650976067862544,2011-02-18,0.00017529968266914784,0.001186426918417671,0.15650457053992864,0.20572194095870436,0.13556236246776093,6.7679923908183905,1.059221742542537,1.3923245310329013,0.9174850376631707
DHR,4178,3717,2.358335081844741,2016-08-11,0.00017529968266914784,0.00010023282089871712,0.6527473245623597,114.25999338331825,1.0438960191726383,0.5717798194072702,0.3732277473568448,65.3315583821896,0.5968786773224993
DHR,4453,3958,2.2308747131836784,2017-09-14,0.00017529968266914784,0.00013771088223589874,0.48272723581798893,0.6213166396916677,0.5128808959756429,0.7855740531818737,0.37921799122281974,0.4880902309519253,0.40290592425113675
DHR,5200,4774,2.2333935856677507,2020-09-02,0.00017529968266914784,0.00016985933579166825,8.66166129347516,4.396341224096858,1.7003028262089896,0.9689654493685111,8.392850527509998,4.259902749784322,1.647534692060143
DHR,5453,5086,2.7546873564745424,2021-09-03,0.00017529968266914784,0.0004841111945189987,0.6444533881494141,0.6498919312024234,0.4065946379343565,2.7616204841208227,1.7797356777744895,1.7947548696734528,1.1228600808532083
DIS,1032,654,2.0783504518620197,2004-02-12,0.0001888827286819045,0.0007057916913566035,0.22527209223607003,0.16220002265361586,0.34480572491246914,3.736666111729147,0.8417665929768455,0.6060873279714662,1.2884238674106256
DIS,2504,2307,2.104168299970941,2009-12-16,0.0001888827286819045,0.002004732308591597,0.15512350962154983,0.3218789199140179,0.06701178676796152,10.613634833536032,1.6464242852196431,3.416305316580375,0.7112386342979254
DIS,2769,2307,2.6210989550125356,2011-01-05,0.0001888827286819045,0.002004732308591597,0.08648121849759986,0.05270033496907415,0.07992882755423554,10.613634833536032,0.9178800730927666,0.5593421109667825,0.848335388333329
DIS,3318,2956,2.055913348946136,2013-03-14,0.0001888827286819045,0.0004142906387165283,0.42713754642314894,0.3556214252191959,0.371838677707808,2.19337491367054,0.9368727790113205,0.780011112839548,0.815581627616731
DIS,3584,3086,2.048511036462877,2014-04-03,0.0001888827286819045,0.00028197578382782167,0.6685888755470406,0.9148201619834816,0.34806882838634806,1.4928616596951765,0.9981106984028869,1.3656999453412706,0.5196186088329992
DIS,3920,3433,2.0676172609645986,2015-08-04,0.0001888827286819045,0.00014415220905313145,0.5703200739215923,2.48251833380877,2.9288016012795923,0.7631836434123986,0.4352589519267094,1.8946173868342546,2.2352134768966265
DIS,5283,5086,2.1126399514359733,2020-12-31,0.0001888827286819045,0.0008316074211579784,0.7328581171152048,1.3751753979259436,0.4807107007173107,4.402771110737605,3.2266065463043803,6.054582514185435,2.1164591857406068
DLTR,517,306,2.101502134391099,2002-01-28,0.0002916946086922141,0.005857088526671234,0.20798083834150435,0.21462831417305828,0.0758138065033678,20.079522734173768,4.176155971750756,4.309634113835314,1.522305051248625
DLTR,885,434,2.0430596120485216,2003-07-15,0.0002916946086922141,0.001583236693649299,0.621990762231917,0.4717877074435531,0.2260795473466388,5.427720110246792,3.3759917685539067,2.560731627458603,1.2270965056488432
DLTR,1865,1464,2.196144416710524,2007-06-06,0.0002916946086922141,0.0001692747615712684,0.9632376768474981,1.8205124402775894,3.6693540059672967,0.5803150162088911,0.5589812880527706,1.0564707062881773,2.1293812294490713
DLTR,2253,2019,2.053990593144465,2008-12-17,0.0002916946086922141,0.0007976736048476878,0.8423911387694214,1.1932341596587412,1.2589306595135952,2.734618951046041,2.303618772272115,3.263040746038291,3.442695639558768
DLTR,2517,2019,2.3638497253720154,2010-01-06,0.0002916946086922141,0.0007976736048476878,0.258850419434513,0.4911220580366467,0.4836769916461123,2.734618951046041,0.7078572624718354,1.3430316871837475,1.3226722675403961
DLTR,2800,2297,2.2730669037721833,2011-02-18,0.0002916946086922141,0.001277402849641955,0.13572487417250753,0.22599395969614466,0.197378144063083,4.3792473757710955,0.5943727990468156,0.9896834549394602,0.8643677194228253
