ticker,peak,trough,depth,peak_date,trough_date,truncated_stab,rv_uncond,span,decay_half_life_uncond,stress_spell_uncond,rv_calm,m_deterioration,m_panic,m_stabilisation,calm_over_uncond,mu_deterioration,mu_panic,mu_stabilisation,rise,decay_half_life,censored,stress_spell,rv_peak_over_calm
EG,376,429,-0.34756090971046116,2001-06-29,2001-09-20,False,0.00015521717573934487,53,12.0,226,0.00039257603219020694,0.6430200143701654,3.1125279510637642,2.316406500407334,2.52920484038092,1.6263293328068311,7.87222075965138,5.858666533120057,57.0,10.0,False,218.0,6.322066939838135
EG,447,638,-0.4471681008611975,2001-10-16,2002-07-22,False,0.00015521717573934487,191,7.0,251,0.0006132893201063825,0.49377565534305023,1.5496341312169075,1.4705008082463755,3.9511691743204698,1.9509911484213485,6.122866610739127,5.810197464356415,0.0,6.0,False,205.0,3.103747066654909
EG,1953,2305,-0.4666582836107296,2007-10-10,2009-03-05,False,0.00015521717573934487,352,17.0,25,0.0001802077753478054,4.109091985405177,35.85476601147476,4.284334632675925,1.1610040866252267,4.770672587374377,41.62752986431348,4.974130017006739,241.0,17.0,False,25.0,39.12202891537877
EG,5060,5123,-0.44206316959682124,2020-02-13,2020-05-14,False,0.00015521717573934487,63,11.0,26,0.00010259859062198517,0.856447714284576,45.0399591985294,6.306558954698128,0.6610002413281779,0.5661121458270711,29.771423899639224,4.168636991005845,27.0,11.0,False,26.0,54.095760479088305
EIX,22,694,-0.7217804578727247,2000-02-03,2002-10-09,False,0.00015597329131331712,672,18.0,71,,,,,,,,,,,,,
EIX,1855,2306,-0.584339722812296,2007-05-22,2009-03-06,False,0.00015597329131331712,451,19.0,38,0.00010781975002347903,4.153687048529994,7.164968616332234,3.8216921712614353,0.6912705958540819,2.871321721028712,4.952932124687781,2.6418234243987726,343.0,19.0,False,38.0,36.73079998151023
EIX,4496,4749,-0.4070073789670182,2017-11-14,2018-11-15,False,0.00015597329131331712,253,7.0,21,5.061390761189922e-05,1.5054666162966417,54.54291437975477,12.731086556320218,0.3245036838405023,0.4885294628871562,17.699376643627527,4.131284486818205,253.0,7.0,False,21.0,72.5886412043492
EIX,5057,5086,-0.4313296287310673,2020-02-10,2020-03-23,False,0.00015597329131331712,29,7.0,22,0.0002517220536553981,0.4622791629018015,15.812664953766484,5.304565013016618,1.6138792195501097,0.7460627346382374,25.519731374592023,8.560927243260076,27.0,7.0,False,22.0,20.709245804634065
EL,16,749,-0.5247142990308364,2000-01-26,2002-12-27,False,0.0002445886734139978,733,12.0,26,,,,,,,,,,,,,
EL,2182,2307,-0.6210431585353939,2008-09-08,2009-03-09,False,0.0002445886734139978,125,14.0,149,0.00041721155207182447,1.6058425708762054,3.3506483639519113,3.2783219266014862,1.7057680809513212,2.739195000433441,5.715429029720936,5.592056901479656,42.0,14.0,False,143.0,6.849460920669698
EL,5042,5086,-0.3416998871477658,2020-01-17,2020-03-23,False,0.0002445886734139978,44,6.0,21,0.00031120201418488916,0.6918625235028779,10.201446847636273,3.1793976697715065,1.272348428245243,0.8802901943406742,12.979794862417402,4.045301627900364,49.0,6.0,False,21.0,12.628364215247242
EL,5537,6255,-0.8239294619757307,2022-01-04,2024-11-12,True,0.0002445886734139978,718,6.0,497,0.00024148919809661,2.257899977799837,13.30708858786434,1.784601770813398,0.9873278051917738,2.229287429423668,13.1384585689486,1.7619869495185452,467.0,6.0,False,497.0,13.717752642400718
EMN,3,44,-0.3238567351972105,2000-01-06,2000-03-07,False,0.0002718792810119002,41,18.0,32,,,,,,,,,,,,,
EMN,97,198,-0.3276262541301249,2000-05-22,2000-10-13,False,0.0002718792810119002,101,12.0,347,0.0011356755935256837,0.5222082767656175,0.43788778613560153,0.5410980292195061,4.177131811217255,2.1813328049586054,1.829115001210519,2.2602377908397626,,,,,
EMN,346,799,-0.4353342941537681,2001-05-17,2003-03-12,False,0.0002718792810119002,453,11.0,314,0.0004231995748877019,0.503630648008168,1.9034046707858825,0.7457067655472703,1.556571627350958,0.7839371773538917,2.9627857059125957,1.160745993574534,285.0,11.0,False,314.0,3.446186276441267
EMN,2106,2305,-0.7611414596450722,2008-05-20,2009-03-05,False,0.0002718792810119002,199,10.0,152,0.00041242702432627975,0.8491747690294388,9.13315025060022,4.81238192023803,1.5169490767787772,1.2881548819030386,13.854523840729861,7.300138311011958,116.0,10.0,False,151.0,11.369893168868982
EMN,2855,2949,-0.3766797730850504,2011-05-10,2011-09-22,False,0.0002718792810119002,94,6.0,78,0.0002446695141799929,0.981906780199682,6.832277748940514,3.4777296449136634,0.8999196748989624,0.8836372304183849,6.148501170645963,3.129677331437188,53.0,6.0,False,79.0,6.769821619984317
EMN,3626,4050,-0.32820947263369205,2014-06-04,2016-02-09,False,0.0002718792810119002,424,11.0,223,0.00013239707947860656,3.119647325930187,3.4065991734678414,1.991012265652693,0.4869700956462788,1.519174956690881,1.658911925332169,0.9695634334378062,67.0,16.0,False,299.0,4.939320127277114
EMN,4575,5086,-0.6273698611322691,2018-03-12,2020-03-23,False,0.0002718792810119002,511,9.0,25,0.00014082291481464139,1.9620214700901524,32.77157298525871,11.743345338803104,0.5179611859002876,1.016250967409721,16.97440280726243,6.0825970781230705,442.0,9.0,False,25.0,40.42596739287862
EMN,5546,5722,-0.43191934529231424,2022-01-18,2022-09-29,False,0.0002718792810119002,176,3.0,119,0.0003183032695825249,0.8356769808402611,3.4011000008757244,1.693616613740127,1.1707522117825253,0.9783706736544787,3.981845348518803,1.9828053964478842,153.0,3.0,False,119.0,3.821313430778252
EMR,4,47,-0.3343802130620682,2000-01-07,2000-03-10,False,0.00020439168206700032,43,3.0,307,,,,,,,,,,,,,
EMR,251,694,-0.4358006702819862,2000-12-29,2002-10-09,False,0.00020439168206700032,443,19.0,147,0.00048480963054139427,0.5728796139549213,2.804218051602526,1.0076414373417042,2.3719636026209323,1.358849592984604,6.651503152213778,2.390088813867163,104.0,19.0,False,138.0,2.8615643506470922
EMR,2117,2307,-0.5611295765200087,2008-06-05,2009-03-09,False,0.00020439168206700032,190,19.0,53,0.00030221240968942247,2.0004477277573676,11.904499104948956,2.918634124255621,1.478594464477063,2.9578509367377626,17.60192647894968,4.3154762599582215,113.0,19.0,False,53.0,15.217082994753548
EMR,2796,2956,-0.332846962391541,2011-02-14,2011-10-03,False,0.00020439168206700032,160,12.0,22,0.00015257339297354463,1.1748968650240033,7.168100553276334,4.068946754487672,0.746475548469387,0.8770317817137562,5.350811791990668,3.037369260248917,77.0,12.0,False,22.0,11.285346723441146
EMR,3519,4039,-0.35917452137734174,2013-12-30,2016-01-25,False,0.00020439168206700032,520,11.0,402,8.968173417416971e-05,2.5992759117039954,2.242981578979757,2.4132699225412027,0.43877389366937014,1.1404944124993641,0.9841617608376197,1.0588798403885828,402.0,15.0,False,443.0,4.528714882344329
EMR,5041,5086,-0.5077152229536408,2020-01-16,2020-03-23,False,0.00020439168206700032,45,8.0,21,0.00019699379214200752,1.2283016909365772,36.2287025515134,8.010286464238545,0.9638053278383034,1.1838437139174702,34.91741653981775,7.7203567717441555,30.0,8.0,False,21.0,43.180251617700634
EOG,250,433,-0.5266167625771583,2000-12-28,2001-09-26,False,0.0004155872037517301,183,11.0,236,0.0008726082258665446,0.7085148061997363,0.9814446942923812,0.9503460410149002,2.099699456549766,1.487668153535049,2.0607388912393643,1.9954410658532078,10.0,6.0,False,222.0,1.56335549585083
EOG,1520,1619,-0.3231154570826402,2006-01-20,2006-06-13,False,0.0004155872037517301,99,14.0,107,0.0007209714465751178,0.7492295438446114,1.1768642219347578,0.8377369059605294,1.7348259043265029,1.299782820948361,2.041654538087472,1.4533276854706618,95.0,9.0,False,37.0,1.4681963102659334
EOG,2106,2302,-0.6805298221923524,2008-05-20,2009-03-02,False,0.0004155872037517301,196,14.0,50,0.0008724582056589992,1.4598368802538921,3.8118297143775983,1.7639732905162315,2.0993384728472098,3.0646917267982405,8.002320771335082,3.703176993855613,105.0,14.0,False,50.0,7.993021024994114
EOG,3638,4036,-0.48248684835529687,2014-06-20,2016-01-20,False,0.0004155872037517301,398,11.0,352,0.00020692072202330175,1.328425527501232,2.3204371448664465,4.34242960628057,0.4978996469460962,0.661422601137045,1.1553448351896112,2.162094167855371,379.0,34.0,False,544.0,6.371387808188561
EOG,4722,5083,-0.7713171968567651,2018-10-09,2020-03-18,False,0.0004155872037517301,361,2.0,21,0.00021173234080829807,1.8205517400088151,57.641439938053786,12.856467841607895,0.509477526971177,0.9275301982227642,29.367018270697272,6.550081441526856,366.0,2.0,False,21.0,64.17592769330084
EOG,5643,5668,-0.3341953596249987,2022-06-07,2022-07-14,False,0.0004155872037517301,25,8.0,87,0.0006681358196779039,1.330976509618334,2.900964057327727,1.291870251808438,1.6076910300564626,2.1397989957292545,4.663853893481988,2.0769282158292093,17.0,7.0,False,86.0,2.7707427588583577
EQT,334,433,-0.3151616338518962,2001-05-01,2001-09-26,False,0.0003341085530799492,99,8.0,19,0.00032691099432029827,0.7944882669790938,1.2584060648907296,1.0789097412486421,0.9784574244110159,0.7773729434331357,1.2312967571161848,1.055667246594102,87.0,8.0,False,19.0,2.558695947219723
EQT,2107,2209,-0.6932133327120339,2008-05-21,2008-10-15,False,0.0003341085530799492,102,11.0,36,0.000320534792399499,2.395851358565362,12.54900045919605,10.356573606551292,0.959373202046695,2.2985155894947757,12.03917475302436,9.935819183149402,87.0,11.0,False,36.0,28.63381721218834
EQT,3604,5068,-0.9150560957831656,2014-05-02,2020-02-26,False,0.0003341085530799492,1464,7.0,27,0.00022323268274191337,5.443123904919241,9.936008311758773,28.751113505678042,0.668144172557282,3.6367915175790273,6.638686051982341,19.20988894335175,1436.0,7.0,False,27.0,60.21264787931898
ERIE,1937,2305,-0.5074089995315046,2007-09-18,2009-03-05,False,0.00014107478970883564,368,17.0,55,0.00020671511940479205,3.470123367988523,16.39809526678208,4.226203903716436,1.4652874537784641,5.084728234177051,24.0279232602798,6.192603557225262,240.0,16.0,False,55.0,19.351041849937896
ERIE,4920,5079,-0.49110535599049054,2019-07-25,2020-03-12,False,0.00014107478970883564,159,10.0,22,0.00022237329362004285,1.024849650283307,4.864095683986523,12.826231326455412,1.5762794619719034,1.6154494553506644,7.6671741277341345,20.21772501439231,176.0,10.0,False,22.0,32.09779178839732
ERIE,5309,5617,-0.3676140602150515,2021-02-09,2022-04-29,False,0.00014107478970883564,308,8.0,436,0.0002695799502191531,0.7769655796107289,2.6700893299633934,1.0002800473561997,1.9109009538524873,1.4847042671886925,5.102276247498398,1.9114360966125732,201.0,8.0,False,261.0,2.7436109459529043
ES,251,694,-0.4311973266293496,2000-12-29,2002-10-09,False,0.00011469918501206042,443,11.0,420,0.00041085450874119034,0.3745155046771334,1.919286055590848,0.8205382729688327,3.5820176812763727,1.3415211596656358,6.874916586553605,2.9391826019383376,416.0,11.0,False,420.0,3.955619159138993
ES,1821,2206,-0.4039145643238873,2007-04-03,2008-10-10,False,0.00011469918501206042,385,31.0,44,7.414903001108416e-05,3.885120684153163,16.392585669867106,21.219477721108724,0.6464651863331681,2.51159526700792,10.597235949553061,13.717653618869061,355.0,31.0,False,44.0,38.761317531322064
ES,5073,5086,-0.368479784356024,2020-03-04,2020-03-23,False,0.00011469918501206042,13,8.0,23,0.00015001036376950883,0.5598596071533046,31.893747866551706,8.829793953008236,1.307859020565277,0.7322174374655818,41.71252584690421,11.548125671174555,21.0,8.0,False,23.0,42.65772189878812
ES,5693,5989,-0.4168924649021829,2022-08-18,2023-10-23,False,0.00011469918501206042,296,13.0,337,0.00019238763341032799,0.7489855473078614,2.6565983150699193,1.9890313365963472,1.6773234560480859,1.2562910267404892,4.455974667164599,3.336248915687728,270.0,13.0,False,336.0,3.469960731662221
ESS,1784,2302,-0.626673313769298,2007-02-08,2009-03-02,False,0.00015061012001113373,518,13.0,129,0.00011847044023510397,13.366836897707318,32.30075657138706,25.709858396737996,0.7866034515233514,10.514400039686263,25.407886605868637,20.223463353050725,450.0,13.0,False,129.0,66.26890386289989
ESS,4981,5086,-0.4484171027825393,2019-10-21,2020-03-23,False,0.00015061012001113373,105,6.0,26,9.556938843545605e-05,0.8767443359413638,51.846098861006865,16.223340477447998,0.6345482523245527,0.556336586107043,32.89885142209789,10.294492346830802,77.0,9.0,False,26.0,63.78471801054927
ESS,5611,5842,-0.43869148332209307,2022-04-21,2023-03-23,False,0.00015061012001113373,231,19.0,231,0.00023532484916676457,0.9982885626259239,2.34099149468292,0.8051420032622069,1.5624770045291005,1.5598029229874149,3.6577453782402705,1.2580158654776923,124.0,9.0,False,231.0,2.5178956706344273
ETN,571,694,-0.31648454928742986,2002-04-16,2002-10-09,False,0.00023021825924751394,123,13.0,73,0.00021688866688215734,2.8923852381279263,1.2768940197357175,2.1095128458635606,0.9421001947937344,2.724916696258841,1.202962104723974,1.9873724630079455,98.0,13.0,False,73.0,5.584460020451658
ETN,1897,2307,-0.6894743427388241,2007-07-23,2009-03-09,False,0.00023021825924751394,410,28.0,137,0.00013617429726419763,3.75537555792677,17.305115933353836,10.080635882689217,0.5915008553591439,2.2213078547085066,10.235990876667943,5.96270474717475,319.0,28.0,False,137.0,23.5252635315523
ETN,2795,2956,-0.383802194913349,2011-02-11,2011-10-03,False,0.00023021825924751394,161,6.0,22,0.0002254113816901506,1.3538925254414587,8.543054166547414,3.105974679597882,0.9791203461746476,1.3256237181935089,8.36467815293867,3.0411230034975687,116.0,6.0,False,22.0,8.874933420798024
ETN,3655,4039,-0.3752211960760484,2014-07-16,2016-01-25,False,0.00023021825924751394,384,17.0,284,0.00015252058522259904,0.40729062918663395,2.934010972046355,1.9910126616448878,0.6625042936260759,0.26983179058981094,1.9437948665267268,1.3190544370036197,130.0,20.0,False,293.0,4.197463110675983
ETN,5064,5086,-0.44553574924146033,2020-02-20,2020-03-23,False,0.00023021825924751394,22,11.0,22,0.00018810936639807808,1.0851329656118298,28.0801738678354,9.553017763785826,0.8170914288594137,0.886652845374223,22.944069388290394,7.805688934531122,27.0,11.0,False,23.0,39.94499476982164
ETR,2,43,-0.359072947472693,2000-01-05,2000-03-06,False,0.0001308541815397069,41,8.0,167,,,,,,,,,,,,,
ETR,2015,2311,-0.4998146911289518,2008-01-09,2009-03-13,False,0.0001308541815397069,296,9.0,32,0.0003045644040147703,1.0634436277795825,4.998569349759311,1.1338423594076574,2.3275099078308945,2.475175580076608,11.634219686544627,2.639029325439681,205.0,9.0,False,32.0,12.212081754584263
ETR,5062,5086,-0.41994366043870146,2020-02-18,2020-03-23,False,0.0001308541815397069,24,8.0,22,6.767322845288993e-05,0.9635813439323916,76.1158987988182,20.088607374365825,0.5171651960725069,0.49833073466660505,39.36449372652591,10.389128571587511,27.0,8.0,False,22.0,98.22317505597121
EVRG,334,715,-0.6297033891622195,2001-05-01,2002-11-07,False,0.000117102663966543,381,2.0,21,0.0004598513601469461,0.6971158785045909,3.233797193974475,2.227880311362432,3.9269077625623328,2.737509754705138,12.698823303570656,8.74868048874892,393.0,2.0,False,21.0,9.746182314740544
EVRG,1836,2305,-0.4158425318451472,2007-04-25,2009-03-05,False,0.000117102663966543,469,31.0,49,8.774044050144025e-05,3.0767049357297847,19.95714424035309,3.643504487218717,0.7492608411240608,2.305254528035448,14.953106679961163,2.7299352367327856,359.0,31.0,False,49.0,32.11393287154125
EVRG,5063,5086,-0.38791742075176117,2020-02-19,2020-03-23,False,0.000117102663966543,23,10.0,24,6.707852086651132e-05,1.3702597035225892,88.65310797452697,19.92051414999447,0.5728180606179557,0.7849095059147444,50.78210137772276,11.410830281912377,26.0,10.0,False,24.0,113.97143301561984
EXC,249,455,-0.40747763735691533,2000-12-27,2001-10-26,False,0.00014930816247686146,206,3.0,450,0.0004998924643005362,1.2988318832290633,1.9468859030747216,0.33865595982739893,3.3480585120589463,4.348565142378617,6.518287919796891,1.1338399689596157,199.0,3.0,False,449.0,2.6876643647244336
EXC,2141,3522,-0.6227304141938945,2008-07-10,2014-01-03,False,0.00014930816247686146,1381,19.0,49,0.00032199203069800897,1.87763365224465,5.442061011895026,0.3535899584407551,2.15656013279186,4.049229878419188,11.736131818473742,0.762538007728863,91.0,15.0,False,48.0,14.006411867290682
EXPD,346,429,-0.3364234590809996,2001-05-17,2001-09-20,False,0.00023876086514282435,83,10.0,237,0.0012215524763914138,0.42176231572978556,1.3027042429610387,0.4550850493898123,5.116217331767053,2.157827669622937,6.664918026003743,2.328314017116223,70.0,10.0,False,17.0,1.504898191218884
EXPD,1633,2307,-0.5806876608793115,2006-07-03,2009-03-09,False,0.00023876086514282435,674,31.0,603,0.0005511956706021992,1.3622905924224682,3.995002779476836,2.4337641364257716,2.3085679065221996,3.1449403410236245,9.222735203167208,5.618509777397252,585.0,20.0,False,45.0,7.643921358051066
EXPD,2756,3214,-0.38577803725296633,2010-12-16,2012-10-10,False,0.00023876086514282435,458,9.0,156,0.0002894251856438677,0.7974034975431262,3.674407670528565,0.507781907300997,1.212196921261516,0.9666100647249424,4.454105665674425,0.6155316647025691,147.0,9.0,False,145.0,4.115385917110905
EXPD,5041,5085,-0.3245635029331353,2020-01-16,2020-03-20,False,0.00023876086514282435,44,13.0,21,0.0001758620900863985,1.0730243213599888,11.200720104663159,3.090713846709687,0.7365616219441975,0.7903485345264851,8.250020567233678,2.2765012038978765,38.0,14.0,False,22.0,14.587458699439903
EXPD,5525,5719,-0.35622578217824596,2021-12-16,2022-09-26,False,0.00023876086514282435,194,9.0,141,0.00021031852658326457,1.1417551733383,2.1732164854040015,2.300356784526107,0.8808752073228339,1.0057438250262931,1.9143325221376501,2.0263272594859223,88.0,18.0,False,141.0,4.728427950447012
F,325,2234,-0.9498111443020184,2001-04-18,2008-11-19,False,0.0004005519640382331,1909,7.0,58,0.0008334016259118817,1.5783144438706618,16.985576560980412,6.857779701328754,2.0806329783277073,3.2838930820882544,35.34075074868597,14.26852260469094,1907.0,7.0,False,58.0,17.879933320923136
F,5545,5994,-0.5642449835855388,2022-01-14,2023-10-30,False,0.0004005519640382331,449,6.0,189,0.0007227117611236331,1.4019696453031725,1.9607197686477624,0.6178362037772958,1.804289645312161,2.5295593140624777,3.537706375930014,1.114755464974349,183.0,6.0,False,189.0,2.631912990155357
FAST,93,197,-0.34797840875665065,2000-05-16,2000-10-12,False,0.00027034519251158324,104,3.0,22,0.0016740513321356243,0.7605964894360342,1.344341554605284,0.5539315333604209,6.192273354607176,4.709821375142513,8.324530388073487,3.43009547430443,32.0,2.0,False,20.0,2.0516462726983913
FAST,578,692,-0.36839694460961436,2002-04-25,2002-10-07,False,0.00027034519251158324,114,6.0,183,0.0002328236689640238,5.691931950063939,4.937490661618593,2.807943734320109,0.8612088374904178,4.9019420977891315,4.252210592812342,2.4182259591723234,52.0,6.0,False,183.0,8.851872539719528
FAST,1595,1646,-0.3196155698960337,2006-05-09,2006-07-21,False,0.00027034519251158324,51,29.0,42,0.0003244689590417366,0.6276826596572834,1.9814692030208387,1.08459622765032,1.2002024375848088,0.7533462581503875,2.378164167464839,1.3017350362212023,30.0,29.0,False,41.0,3.0429121271673853
FAST,1910,2021,-0.34798470893823563,2007-08-09,2008-01-17,False,0.00027034519251158324,111,7.0,368,0.0003689061282504748,1.4467434238601322,1.7997423934269112,2.260391059663114,1.3645743977291869,1.9741890362826016,2.455882392578213,3.0844717688722323,123.0,7.0,False,319.0,4.029998702432415
FAST,2188,2307,-0.5197453530846892,2008-09-16,2009-03-09,False,0.00027034519251158324,119,19.0,46,0.0004999208967543832,0.7635831288318586,7.2077233372209495,2.5407475545971887,1.8491946984889087,1.4120138736914465,13.328483783363763,4.698336908159781,39.0,19.0,False,46.0,8.71454144659334
FAST,5533,5733,-0.30706004259261876,2021-12-29,2022-10-14,False,0.00027034519251158324,200,3.0,189,0.00013269200342723656,2.346078265643879,2.8119591394793866,2.378696172290856,0.49082435013728315,1.1515123401058613,1.380178017247564,1.1675220029387023,204.0,3.0,False,200.0,5.765859564764131
FCX,0,223,-0.6814160026411324,2000-01-03,2000-11-17,False,0.0006772271151425646,223,19.0,220,,,,,,,,,,,,,
FCX,987,1095,-0.37965679719194356,2003-12-08,2004-05-13,False,0.0006772271151425646,108,3.0,208,0.0005784637843797685,0.8198899549966138,1.9428872135213353,1.0655102505741363,0.8541651263594116,0.7003214070104948,1.6595465022395366,0.9101216978189053,35.0,3.0,False,208.0,2.4344009460230707
FCX,1581,1619,-0.38337552973993927,2006-04-19,2006-06-13,False,0.0006772271151425646,38,8.0,203,0.0006983086991799362,1.1510596141828602,2.123696843101441,1.1473336009214834,1.031129267517491,1.1868912568413383,2.189805970256397,1.1830492555163745,46.0,8.0,False,199.0,2.6101686627059593
FCX,1966,2024,-0.34115518460622296,2007-10-29,2008-01-23,False,0.0006772271151425646,58,10.0,338,0.0007763367479255171,1.7009626220230147,1.6669649039519499,1.6531172810052355,1.1463462264975741,1.9498920831695024,1.9109189273492089,1.8950447570382816,92.0,10.0,False,338.0,2.9488980047683686
FCX,2106,2245,-0.8641977123146863,2008-05-20,2008-12-05,False,0.0006772271151425646,139,46.0,55,0.0011800157690883067,2.3047461977702204,11.697618270035159,3.960607264297455,1.7424225089391154,4.0158416523866745,20.3821933746867,6.901051246379658,104.0,19.0,False,53.0,11.265105875240291
FCX,2774,4032,-0.9244223831349742,2011-01-12,2016-01-13,False,0.0006772271151425646,1258,32.0,142,0.0004931901232987575,4.732061674753714,13.210888759122628,9.918407916087824,0.7282492272846088,3.4461202581025048,9.620819530573979,7.223072900784505,1267.0,32.0,False,142.0,17.686899776458137
FCX,5593,5668,-0.5125697730353271,2022-03-25,2022-07-14,False,0.0006772271151425646,75,5.0,146,0.0007724696955831828,1.727731780802156,2.0577159252664425,1.6151610494456552,1.1406361002255032,1.970713240689835,2.3471050683678283,1.8423110006758234,20.0,2.0,False,146.0,2.531555188164882
FCX,6133,6288,-0.30168937006170315,2024-05-20,2024-12-31,True,0.0006772271151425646,155,4.0,16,0.0005125828001154347,0.9404444601294311,1.1816869736605524,,0.7568846383351465,0.7118079650793565,0.894400717684421,,76.0,7.0,False,19.0,1.9172929297418724
FDS,0,97,-0.45223533709001507,2000-01-03,2000-05-22,False,0.000232245885716475,97,12.0,293,,,,,,,,,,,,,
FDS,239,300,-0.3638389423858517,2000-12-12,2001-03-13,False,0.000232245885716475,61,18.0,207,0.0008573976251874889,1.5908015685470325,3.6420893624056454,1.0913071406685115,3.6917666917647662,5.872868243969079,13.445744196559938,4.028851352405057,14.0,16.0,False,206.0,3.6805554363956325
FDS,358,427,-0.589564679736196,2001-06-05,2001-09-18,False,0.000232245885716475,69,17.0,21,0.001354068078057691,0.5841330339770501,3.058868216596493,1.072334103350711,5.830321057703182,3.4056831284964435,17.834183775961513,6.252052103658911,67.0,4.0,False,21.0,3.9118937145411987
FDS,920,1016,-0.3112128588864643,2003-09-03,2004-01-21,False,0.000232245885716475,96,16.0,268,0.0005444579907966541,0.636316367609721,0.7572233780200827,0.5038722458054063,2.3443170548189025,1.4917273128478832,1.7751716794000607,1.1812362992915164,63.0,13.0,False,143.0,1.289626617829879
FDS,1953,2235,-0.5441877100652741,2007-10-10,2008-11-20,False,0.000232245885716475,282,10.0,203,0.0005049366632855714,1.442844764668149,5.504592864919582,2.7413542477760493,2.174146860461487,3.1369564152365492,11.967793295383611,5.960106731215059,282.0,8.0,False,201.0,6.143789836664278
FDS,5063,5086,-0.3356468214687047,2020-02-19,2020-03-23,False,0.000232245885716475,23,15.0,21,0.00021457336585646887,0.6596842605053153,19.395482014327488,4.621513268627837,0.9239059938328437,0.6094862423180478,17.91960208631428,4.269843809463276,19.0,15.0,False,21.0,23.989504473788426
FDX,4,44,-0.34605265708079547,2000-01-07,2000-03-07,False,0.00024413132176763562,40,3.0,251,,,,,,,,,,,,,
FDX,227,430,-0.30892671302168595,2000-11-24,2001-09-21,False,0.00024413132176763562,203,13.0,205,0.0005872717822042812,1.4333810051094338,1.6175378333670083,0.8358699536519733,2.4055568861550953,3.44807954732491,3.8910792736724,2.0107327229376444,20.0,2.0,False,30.0,2.6496083961595627
FDX,1794,2307,-0.7131688096245734,2007-02-23,2009-03-09,False,0.00024413132176763562,513,14.0,119,0.00013608113475313722,7.483306508168976,15.67842147655872,10.973187741072639,0.557409568620037,4.171266652569985,8.739302151891719,6.116559845137978,432.0,14.0,False,119.0,27.58998421414706
FDX,3883,4036,-0.3309160453615748,2015-06-11,2016-01-20,False,0.00024413132176763562,153,20.0,21,0.00012830239621205568,1.8005250707685552,3.725614306303797,3.3049426713237007,0.5255466413857949,0.9462599036733348,1.9579840857768285,1.7369015208867677,164.0,20.0,False,147.0,6.448992260085241
FDX,4540,5081,-0.6596650109376432,2018-01-19,2020-03-16,False,0.00024413132176763562,541,6.0,21,0.00011366754418732515,4.5744176408612605,38.55273681325159,14.418499279656327,0.4656000031635187,2.129848868056259,17.950154382212244,6.713253310221178,542.0,6.0,False,22.0,49.921585166545306
FDX,5384,5719,-0.536996475656613,2021-05-27,2022-09-26,False,0.00024413132176763562,335,9.0,21,0.0003192164691058394,0.9395080229116866,10.611467583065446,1.1691685112239965,1.3075604834092935,1.2284635646053144,13.8751356825951,1.5287585437229727,300.0,9.0,False,21.0,10.748783348450285
FE,546,639,-0.3444399126539579,2002-03-11,2002-07-23,False,0.00014902261839678746,93,12.0,76,0.0001783899243135387,0.8613488375230407,5.783345703340282,7.400106971453036,1.197066097970161,1.0310914919248406,6.923047074310048,8.858417176879072,97.0,12.0,False,76.0,14.915831010965894
FE,2142,2311,-0.5574940628120371,2008-07-11,2009-03-13,False,0.00014902261839678746,169,9.0,31,0.00022376147745074601,1.495226424740107,8.813996105545176,2.242051855872782,1.5015269484458993,2.2451227707756853,13.234452675973289,3.3665012814061237,74.0,9.0,False,31.0,22.85501104440075
FE,5062,5170,-0.47683435473197766,2020-02-18,2020-07-22,False,0.00014902261839678746,108,7.0,110,5.032131665681854e-05,0.9865990355306028,108.77836987966458,5.041251525159085,0.3376756978114091,0.33315051778285953,36.731811955903304,1.7023081266009243,27.0,7.0,False,110.0,115.73254333578619
FFIV,15,316,-0.9719101123595506,2000-01-25,2001-04-04,False,0.0005303066334264637,301,19.0,377,,,,,,,,,,,,,
FFIV,2776,3388,-0.5281958971563743,2011-01-14,2013-06-24,False,0.0005303066334264637,612,3.0,199,0.000868686454040164,0.7263859987176124,2.855126311011438,0.4578006313231885,1.6380833262962053,1.1898807929543378,4.676934804537431,0.7499155809383914,18.0,3.0,False,199.0,3.64277336888818
FFIV,4715,5083,-0.5459331868259002,2018-09-28,2020-03-18,False,0.0005303066334264637,368,10.0,22,0.000138291934374879,1.6385450710004987,17.661509714694123,6.635187295879586,0.2607773044084609,0.42729536676728025,4.605720895181779,1.7303062572647434,371.0,10.0,False,22.0,21.809648971146103
FFIV,5533,5864,-0.47417065974649153,2021-12-29,2023-04-25,False,0.0005303066334264637,331,5.0,21,0.0002524728497486836,1.2693101120072203,7.2146847814065245,0.5338124805767185,0.47608842476169666,0.6043038517596103,3.4348279127320183,0.2541419429959037,84.0,5.0,False,146.0,6.879396877703953
FHN,9,48,-0.40953568874564206,2000-01-14,2000-03-13,False,0.00024387405189780988,39,2.0,21,,,,,,,,,,,,,
FHN,1792,2143,-0.8774011388598995,2007-02-21,2008-07-14,False,0.00024387405189780988,351,17.0,75,0.00013469240418049948,11.484471903032713,53.05251131094822,77.47219311537702,0.5523031381663327,6.342909872228042,29.301068484641565,42.788135378250885,381.0,17.0,False,75.0,143.49464003918035
FICO,11,64,-0.3277042268028082,2000-01-19,2000-04-04,False,0.00028013504385774907,53,2.0,242,,,,,,,,,,,,,
