seed,scenario,attempts,rejected,accepted,script_r2,n_event_days,depth,duration,rise,sd_x
240293,crash,1,0,True,0.0005027557914492636,130,-0.5438945690597625,82.0,101.0,0.11678272257244265
240294,crash,1,0,True,0.012494222304311202,92,,,,0.10856682726332602
240295,crash,1,0,True,0.017722126600401223,112,-0.4282986805389253,68.0,42.0,0.0768972031787254
240296,crash,1,0,True,0.0460686970104217,97,,,,0.06850977015703612
240297,crash,1,0,True,1.1115447244781049e-06,145,-0.4220580678140905,66.0,17.0,0.13163319019987665
240298,crash,1,0,True,0.023538115454182402,141,-0.6027046535464291,76.0,79.0,0.3156672238763023
240299,crash,1,0,True,0.05635235244497617,134,-0.3818228203819731,42.0,39.0,0.15524372721774593
240300,crash,1,0,True,0.015191203684538431,139,-0.541541557943382,65.0,117.0,0.16855138819933593
240301,crash,1,0,True,0.0005767494982985649,133,-0.6813965500339079,102.0,100.0,0.21981570792400915
240302,crash,1,0,True,0.00015103312355634586,104,-0.48139921852021006,84.0,100.0,0.06695321595068933
240303,crash,1,0,True,0.002155920753795938,128,-0.5447169047505646,104.0,111.0,0.11273318948050927
240304,crash,1,0,True,0.017653605340031988,116,-0.5069715270045264,59.0,50.0,0.08514350762477362
240305,crash,1,0,True,0.0007628410385588605,144,-0.6790979074890923,104.0,5.0,0.13315462193262675
240306,crash,1,0,True,0.027422409466193495,94,-0.5003290668338269,67.0,78.0,0.13597949294947986
240307,crash,1,0,True,0.01744877295780223,103,-0.6160073912373881,18.0,24.0,0.15803109231917695
240308,crash,1,0,True,1.6442769258375474e-07,98,,,,0.12645406394574027
240309,crash,1,0,True,0.20079714925055367,131,-0.597851051482588,39.0,27.0,0.17664942254999033
240310,crash,1,0,True,0.009923190238404135,91,,,,0.18120520699897305
240311,crash,1,0,True,0.10556017921518301,101,-0.5886078898405188,114.0,126.0,0.1605995051118579
240312,crash,1,0,True,0.00016941265138874283,147,-0.5859843196935663,19.0,21.0,0.08277771992996998
240313,crash,1,0,True,0.008918755609113559,140,-0.5924689725827954,22.0,39.0,0.1913738549135317
240314,crash,1,0,True,0.016387041199596806,98,-0.4241731989855887,25.0,71.0,0.11283505899410261
240315,crash,1,0,True,0.08077264242390092,118,-0.613342498389519,100.0,96.0,0.13379792991528408
240316,crash,2,1,True,0.0015024883418286144,119,-0.4926127108517816,78.0,83.0,0.11344824059112688
240317,crash,1,0,True,0.12125555067868089,137,,,,0.10101333654732059
240318,crash,1,0,True,0.3353992102790281,103,-0.5054240656074356,29.0,22.0,0.14157446110028735
240319,crash,1,0,True,0.14428925944112592,127,-0.5976302589251721,85.0,57.0,0.16318398162518097
240320,crash,1,0,True,0.08591264476649225,131,-0.7368711005908187,90.0,82.0,0.21521950385247826
240321,crash,1,0,True,0.0007325894642878966,96,-0.9040953319851244,25.0,33.0,0.3949892109154146
240322,crash,2,1,True,0.008721284175214289,95,-0.6646096495712375,118.0,110.0,0.1488308571430695
240323,crash,1,0,True,0.15581695403003054,117,-0.46461290790030574,79.0,79.0,0.0984530051576041
240324,crash,1,0,True,0.011917047273304551,135,-0.42913058888839617,30.0,39.0,0.08456704070085011
240325,crash,1,0,True,0.1801627984000901,97,,,,0.14538049837351347
240326,crash,1,0,True,0.0002742060638791854,97,-0.5734122346691051,102.0,79.0,0.11139586949528914
240327,crash,1,0,True,0.024861256303810655,125,-0.6031809514172193,115.0,120.0,0.09544166035992795
240328,crash,1,0,True,0.12943854495035623,101,-0.5566112576861524,50.0,37.0,0.18321086421463526
240329,crash,2,1,True,0.03306816845920878,105,-0.6130114416398517,72.0,72.0,0.12274800205460987
240330,crash,1,0,True,0.0023532377712435727,96,-0.36375566592905995,34.0,83.0,0.0737108584198062
240331,crash,1,0,True,0.009193046018460067,138,-0.6181226342036644,89.0,122.0,0.15430101308257
240332,crash,2,1,True,0.04443125416802102,108,,,,0.18328520005446414
240333,crash,1,0,True,0.023252340651341755,128,-0.5298409413866523,56.0,78.0,0.11271815423552874
240334,crash,1,0,True,0.08264785485894464,144,-0.525258084683078,112.0,116.0,0.10527544319316344
240335,crash,1,0,True,0.008462882455805345,146,-0.5496410095724076,126.0,118.0,0.1351481640399064
240336,crash,1,0,True,0.0023917152210425592,124,-0.5318741232058759,56.0,53.0,0.11410193009378906
240337,crash,1,0,True,0.06819424156868688,92,-0.759675904805779,125.0,82.0,0.35077692642592806
240338,crash,1,0,True,0.0205015824685231,133,-0.6412454056300427,41.0,10.0,0.20203033379080454
240339,crash,2,1,True,0.06585014258005563,110,-0.4606605770404433,119.0,97.0,0.09463377302122129
240340,crash,1,0,True,0.01677436561595713,124,,,,0.09924615807275436
240341,crash,1,0,True,0.016000613222608373,109,-0.575372712194737,104.0,76.0,0.08990446284214679
240342,crash,2,1,True,0.04673716397942908,120,-0.6144990759826265,114.0,97.0,0.19608248574403178
240343,crash,1,0,True,6.748518272441173e-05,136,-0.7029174447525043,61.0,54.0,0.1546911843635391
240344,crash,2,1,True,0.000635026644309053,145,-0.7390158146801912,12.0,21.0,0.24935108174583454
240345,crash,1,0,True,0.027912796790091805,120,-0.5675180632335608,40.0,20.0,0.062279449785090694
240346,crash,1,0,True,0.10565588655636061,146,-0.5321349095102736,31.0,30.0,0.1340795154217619
240347,crash,1,0,True,0.0028776178750740435,129,-0.542347164736461,20.0,12.0,0.1413435628207336
240348,crash,1,0,True,0.028910002843401925,142,-0.8432313831398316,30.0,21.0,0.48636660228856216
240349,crash,1,0,True,0.00476806320370575,90,-0.6971316594052979,66.0,64.0,0.14685220318628364
240350,crash,1,0,True,0.002014068156505391,142,-0.7429106292981706,68.0,117.0,0.2232040315367658
240351,crash,1,0,True,0.0024118907075701547,100,,,,0.07742375668604616
240352,crash,1,0,True,0.05831792889578524,99,-0.5933633943278719,102.0,73.0,0.09497022247209892
240353,crash,1,0,True,0.08420530951389482,120,-0.30826739754272003,52.0,50.0,0.10186859473574353
240354,crash,1,0,True,0.02434016774928141,128,-0.5881232070136975,109.0,95.0,0.13053399824982007
240355,crash,1,0,True,0.02286136344971988,146,,,,0.09835176565790335
240356,crash,1,0,True,0.04072034518698562,125,-0.6815647938432537,65.0,70.0,0.253394760988745
240357,crash,1,0,True,0.03825938107301982,126,-0.4847839365899459,85.0,37.0,0.08770202778306092
240358,crash,1,0,True,0.02551062205082543,150,,,,0.10867484879778845
240359,crash,1,0,True,0.04261571977503618,97,,,,0.1528485836164543
240360,crash,2,1,True,0.01002937163906977,107,-0.45780070013875407,98.0,63.0,0.06603505110254926
240361,crash,1,0,True,0.0005737134277319477,138,-0.6290322170111757,95.0,61.0,0.08722172884035756
240362,crash,1,0,True,0.3122642255260157,90,-0.5784410352005195,109.0,90.0,0.13644557361675608
240363,crash,1,0,True,0.016075651574168823,91,-0.32491600534226417,93.0,50.0,0.08956610261769603
240364,crash,1,0,True,0.0072934221441158685,139,-0.4267741060878212,58.0,30.0,0.0536785139524822
240365,crash,1,0,True,0.10957814009380419,99,-0.4991899240093215,86.0,81.0,0.15400002730356346
240366,crash,1,0,True,0.004746310950804516,127,-0.5885908673732786,125.0,119.0,0.12674633061871596
240367,crash,1,0,True,0.0007954757487394068,103,-0.47069829181254885,74.0,82.0,0.09011985760709522
240368,crash,1,0,True,0.0008209037604534615,126,,,,0.07680204141231149
240369,crash,1,0,True,0.011456338502567262,135,-0.4098942809692069,50.0,34.0,0.07281418555901913
240370,crash,1,0,True,0.0046070792598926396,145,-0.5752988072038752,109.0,84.0,0.14625334369478352
240371,crash,1,0,True,0.006964351637229706,145,-0.34302341646277457,41.0,31.0,0.092366252684287
240372,crash,1,0,True,0.0029726377620240448,106,-0.4132555611984884,96.0,138.0,0.09416652392036108
240373,crash,1,0,True,0.024109303153395895,125,-0.6113512210825238,126.0,99.0,0.12762399259658738
240374,crash,1,0,True,0.01533696931338412,127,-0.5387834128078808,87.0,115.0,0.1407410658121166
240375,crash,1,0,True,0.0035703732830564814,144,,,,0.07057665413146881
240376,crash,1,0,True,0.005138693109474359,113,-0.3267410272156348,102.0,106.0,0.07837083826552937
240377,crash,1,0,True,0.05387797998074525,135,-0.5527568204289222,86.0,80.0,0.14689898682439537
240378,crash,1,0,True,1.9834385417999382e-05,126,-0.4034541155635576,24.0,20.0,0.137804915963174
240379,crash,1,0,True,0.052026293638661826,105,-0.39848066282309946,97.0,68.0,0.09577549582363765
240380,crash,1,0,True,0.008412035849183982,99,-0.5665010924164614,102.0,98.0,0.13135441843945114
240381,crash,1,0,True,0.0041503746366424185,129,-0.3291876119840952,114.0,29.0,0.0510677541660664
240382,crash,1,0,True,0.005726943707699145,117,-0.5058305306370525,76.0,38.0,0.16006743539286014
240383,crash,1,0,True,0.040680630387945435,91,-0.6171277619615321,34.0,34.0,0.2420205422998722
240384,crash,1,0,True,3.55031862785558e-05,144,-0.3432527897358406,51.0,41.0,0.05313761622268796
240385,crash,1,0,True,0.002491962645489744,140,-0.7607797744471012,113.0,98.0,0.20935444770223452
240386,crash,1,0,True,0.004626433035640689,103,-0.4685197770361603,115.0,29.0,0.04900517397147455
240387,crash,1,0,True,0.010399289350623687,93,,,,0.10840206160126785
240388,crash,1,0,True,0.10557377904620975,113,-0.5393782876249251,117.0,117.0,0.10888157652918877
240389,crash,1,0,True,0.21844826778729282,146,-0.689321033165584,64.0,44.0,0.15945006414321003
240390,crash,1,0,True,0.023657269827619544,94,-0.4866674924640937,18.0,14.0,0.10479504700343915
240391,crash,1,0,True,0.16028032868058947,95,-0.7102847135996528,55.0,23.0,0.2394164972297955
240392,crash,1,0,True,0.025712979743744254,127,,,,0.06201298539369669
240393,crash,1,0,True,0.20523441758878644,91,-0.6174450418837554,102.0,75.0,0.14844047717854883
240394,crash,2,1,True,0.002507838289460894,132,-0.5934979706830199,100.0,20.0,0.1102201959232605
240395,crash,1,0,True,0.012390770320505404,103,,,,0.09921991290842637
240396,crash,1,0,True,0.08873024940923319,132,-0.6133143539922457,37.0,36.0,0.16279305627704668
240397,crash,1,0,True,0.13255798929408671,115,-0.6541292223986661,122.0,111.0,0.16789680005624577
240398,crash,1,0,True,7.585562614963633e-05,102,-0.4612999650024674,58.0,26.0,0.06644677752515775
240399,crash,1,0,True,0.002797949585981481,148,,,,0.0780933400429185
240400,crash,1,0,True,0.0545099707849415,91,,,,0.0751876242424848
240401,crash,1,0,True,0.01125726357195017,105,-0.43904056553528537,27.0,22.0,0.0723781120735994
240402,crash,1,0,True,0.0059611669705952304,117,-0.4785964843055439,90.0,103.0,0.08766796616056288
240403,crash,1,0,True,0.07318630382355729,148,-0.4215782747642849,26.0,24.0,0.09684566890712433
240404,crash,1,0,True,0.07329007569914023,112,-0.542043708288067,67.0,36.0,0.11642373878292035
240405,crash,2,1,True,0.0344053979705627,124,,,,0.19285742530511343
240406,crash,2,1,True,0.005619477801198093,92,-0.4676497194942896,79.0,61.0,0.10305132175416276
240407,crash,1,0,True,0.051102178876288935,111,-0.4738756683946662,122.0,108.0,0.09131799125607239
240408,crash,1,0,True,0.04030494555822143,110,-0.38459692341543417,69.0,25.0,0.08479305441713461
240409,crash,1,0,True,0.07451686971432411,98,,,,0.11237621557356144
240410,crash,1,0,True,0.023329431336675754,132,-0.5912274176109774,83.0,78.0,0.12167127416854524
240411,crash,1,0,True,0.014995469636010825,118,-0.48848072664944886,84.0,87.0,0.10723779390467292
240412,crash,1,0,True,0.004153325539684357,140,-0.44763877593422796,81.0,55.0,0.08412340167101438
240413,crash,1,0,True,0.013674966782482666,137,-0.42114376074589566,111.0,104.0,0.0676875516229378
240414,crash,1,0,True,0.12665932953650894,92,-0.6214268933221585,110.0,105.0,0.19172349056749857
240415,crash,1,0,True,0.06103536515054039,93,,,,0.12949022059860107
240416,crash,1,0,True,0.02125108140520895,143,-0.47515275844377025,82.0,5.0,0.13099639301657348
240417,crash,1,0,True,0.024207088891640468,103,-0.3640149092257764,75.0,65.0,0.0886559858854726
240418,crash,1,0,True,0.03809821234727641,107,-0.6004527975209442,104.0,55.0,0.2548870212601072
240419,crash,1,0,True,0.019823936220415665,90,-0.46949252857223334,71.0,46.0,0.08026106594111619
240420,crash,1,0,True,0.02974913059863961,144,-0.43424247516345216,89.0,58.0,0.18345394983764002
240421,crash,1,0,True,0.006147181111640126,112,-0.531246291833229,83.0,81.0,0.12352647605543597
240422,crash,1,0,True,0.0012857423602261645,149,-0.5484918805137782,92.0,3.0,0.1657898063596127
240423,crash,1,0,True,0.022949081553831345,115,-0.5368670989477665,51.0,48.0,0.10364259065337983
240424,crash,1,0,True,3.392082966132658e-05,116,-0.43829368161095883,95.0,23.0,0.05881100397342487
240425,crash,1,0,True,0.14167086481710578,107,,,,0.21447589564936834
240426,crash,1,0,True,0.0850433464549377,142,-0.5940015137368971,90.0,50.0,0.10887993225959022
240427,crash,1,0,True,0.004985789975610247,109,-0.40640835970103906,58.0,39.0,0.09015071483469654
240428,crash,1,0,True,0.01148351151454114,137,-0.5394139743253301,16.0,8.0,0.1447873096014777
240429,crash,1,0,True,0.040785239445529246,102,-0.5730307652400761,47.0,45.0,0.11248053579076632
240430,crash,1,0,True,0.053328059738372485,96,-0.6501487264091204,60.0,1.0,0.1458593480724893
240431,crash,1,0,True,0.024764271555133263,126,,,,0.08119892060960006
240432,crash,1,0,True,2.84990000076632e-06,103,-0.4683798296725291,37.0,38.0,0.10195701417891453
240433,crash,1,0,True,0.001108387618040358,139,-0.6180740860354031,113.0,105.0,0.16298957101524525
240434,crash,1,0,True,0.01838458012711583,119,,,,0.09211764508847632
240435,crash,1,0,True,0.029132557971938703,124,-0.7063426556458616,84.0,88.0,0.26783928749060504
240436,crash,1,0,True,0.006541160585723214,144,-0.5728319356697896,91.0,0.0,0.13946830384403192
240437,crash,3,1,True,0.0363282985733468,148,-0.5381525720416144,77.0,107.0,0.13923727568047423
240438,crash,1,0,True,0.016282866070504883,124,-0.47929318758479533,125.0,105.0,0.08216755172863766
240439,crash,1,0,True,0.030414855947813183,123,-0.45035071329291887,51.0,52.0,0.09103353566810797
240440,crash,1,0,True,0.14540161471109034,116,-0.45615289566132644,50.0,26.0,0.14044262568749744
240441,crash,1,0,True,0.0012643260827314095,125,-0.5523049241030271,73.0,12.0,0.11474611114826928
240442,crash,1,0,True,0.025733568637752075,109,-0.48568510068968596,104.0,87.0,0.09522352516016494
240443,crash,1,0,True,0.00011903782235528968,121,-0.5647371730046142,34.0,47.0,0.08797596826025028
240444,crash,1,0,True,0.00014501863092226136,101,-0.4535426917363776,49.0,34.0,0.07996842710080547
240445,crash,1,0,True,0.022621095787838996,142,,,,0.1235378457240014
240446,crash,1,0,True,0.028774069597429903,146,-0.6074607533442999,60.0,46.0,0.11716461180811469
240447,crash,1,0,True,0.018309501674315262,96,-0.3565005424938119,74.0,43.0,0.05337633893022534
240448,crash,1,0,True,0.0948608799973356,94,-0.4668652125518683,38.0,53.0,0.09019519653739952
240449,crash,1,0,True,0.05521020818433751,135,-0.5585590303805806,48.0,37.0,0.10626601137020816
240450,crash,1,0,True,0.06420922185240392,123,-0.5942633420976703,110.0,115.0,0.18323094129985093
240451,crash,2,1,True,0.012411113248537527,150,-0.5769675131976773,48.0,27.0,0.14996418048601656
240452,crash,1,0,True,9.160357959512486e-05,146,-0.5612421012121745,60.0,60.0,0.1693127165012262
240453,crash,1,0,True,0.16514014899693658,141,-0.6655216549501243,73.0,82.0,0.18551328483142332
240454,crash,1,0,True,0.00038602559953183815,96,-0.6449714124824472,122.0,130.0,0.14117609229161815
240455,crash,1,0,True,0.0021109834104548818,132,-0.34260685192304374,94.0,79.0,0.07947683993798155
240456,crash,1,0,True,0.02428410019582883,110,-0.6352691028088433,92.0,72.0,0.13530840456140683
240457,crash,1,0,True,0.14998867295992951,96,-0.6310235078394408,96.0,100.0,0.2002957448624835
240458,crash,1,0,True,0.007334722545754247,92,-0.37803608459112203,6.0,18.0,0.05847273502335292
240459,crash,1,0,True,0.05018230437835309,118,-0.6294765644397492,94.0,87.0,0.19113546412531734
240460,crash,1,0,True,0.0007276521160968735,131,,,,0.12218653113473428
240461,crash,1,0,True,0.009189895946162303,110,-0.4733191228947836,87.0,85.0,0.0979584925582946
240462,crash,1,0,True,0.07230351063890882,148,-0.48206095638901036,54.0,46.0,0.11388113535815138
240463,crash,1,0,True,0.019601396398761333,148,,,,0.12996486746711608
240464,crash,1,0,True,0.012119847989641427,137,-0.4795536900797185,126.0,126.0,0.08415522613056303
240465,crash,1,0,True,0.01581418430182036,145,-0.6226197174060834,16.0,30.0,0.21537807066649686
240466,crash,1,0,True,0.012577955031933033,113,-0.5488072337507834,99.0,146.0,0.17618783596275847
240467,crash,1,0,True,0.010295436540789987,139,-0.4654095699017481,65.0,52.0,0.11931273527168178
240468,crash,1,0,True,0.004439161123082232,96,-0.44691369766950506,50.0,36.0,0.10262899937239062
240469,crash,1,0,True,0.0073529553642591745,149,-0.3900640918359304,25.0,19.0,0.08663784079379955
240470,crash,1,0,True,0.03674378089735132,94,-0.4773536526518102,115.0,107.0,0.069488159442449
240471,crash,1,0,True,0.000415598456534785,110,-0.7238211445426623,97.0,100.0,0.10749479581830809
240472,crash,1,0,True,0.0028513764190553972,135,-0.5822003034990582,82.0,26.0,0.1370115175402518
240473,crash,1,0,True,0.055034882619086754,148,-0.5517344901709613,41.0,30.0,0.11634806660141503
240474,crash,1,0,True,0.003988422202701849,131,-0.584509351908532,126.0,131.0,0.1047083469026126
240475,crash,1,0,True,0.054961251153470427,109,,,,0.13812409096573688
240476,crash,1,0,True,0.003352186806183678,145,-0.43968283304576583,72.0,28.0,0.09234975249546327
240477,crash,1,0,True,0.023917073959743473,104,,,,0.2976029752186692
240478,crash,2,1,True,0.09296458444682501,96,-0.35855301831491737,7.0,0.0,0.41827004473254864
240479,crash,1,0,True,4.319126064940659e-05,130,-0.4828228121153326,47.0,8.0,0.10488883983559823
240480,crash,1,0,True,0.02782725005243159,131,-0.4549732776962676,27.0,22.0,0.07135717719576186
240481,crash,2,1,True,0.047336831892387826,150,-0.48275555756022315,45.0,19.0,0.10195547571774662
240482,crash,1,0,True,0.04582268893191205,150,,,,0.198789705602937
240483,crash,1,0,True,0.0029022582744744245,105,,,,0.0608284564175015
240484,crash,1,0,True,0.05077896556017545,125,,,,0.0953409444400145
240485,crash,1,0,True,0.007418441991840099,104,-0.41209303917079376,56.0,65.0,0.05186496506484759
240486,crash,1,0,True,0.03147416257651118,101,-0.506247569696382,110.0,92.0,0.11591663345773043
240487,crash,1,0,True,0.005356674462035881,98,,,,0.05453805279403346
240488,crash,1,0,True,0.020828691542369555,95,-0.40073857503475774,30.0,26.0,0.12499620819475483
240489,crash,1,0,True,0.00432333790602994,120,-0.5104264906417669,114.0,109.0,0.0647880701890547
240490,crash,1,0,True,0.005028658386243449,97,,,,0.11424394402235634
240491,crash,1,0,True,0.031917890898743244,92,-0.5778995666223408,106.0,95.0,0.13355382602316537
240492,crash,1,0,True,0.0018590242692718348,102,-0.4285521358313755,113.0,94.0,0.08106933316196653
240493,crash,1,0,True,0.0035585207911067326,142,-0.386324907454213,68.0,64.0,0.06187524443310258
240494,crash,1,0,True,0.021890947707962377,135,-0.5509756433959172,102.0,103.0,0.07315633791042703
240495,crash,1,0,True,0.014807310866122895,139,-0.4723462751759482,87.0,81.0,0.10721864772665694
240496,crash,1,0,True,0.0083909895100675,144,-0.4529895847480121,108.0,14.0,0.06690983562032157
240497,crash,2,1,True,0.10277316687063977,114,-0.5433812313352027,93.0,72.0,0.09777104537045819
240498,crash,1,0,True,3.092523372757205e-05,139,-0.49930011784557704,20.0,4.0,0.1807699680831639
240499,crash,1,0,True,0.006939216137626693,106,,,,0.10352114270299712
240500,crash,1,0,True,0.05881938340125315,132,-0.40570956518819845,26.0,17.0,0.06991480079483181
240501,crash,1,0,True,0.0022495643127481554,125,-0.506555036878303,53.0,64.0,0.09809085503161938
240502,crash,1,0,True,0.019549007523521896,117,,,,0.09578016692897237
240503,crash,1,0,True,0.03203752751337178,130,-0.4760987905606765,60.0,33.0,0.11164247567325415
240504,crash,1,0,True,0.04122177285618282,95,-0.603781337700262,33.0,34.0,0.22683782273460731
240505,crash,1,0,True,0.04237152746343796,146,-0.3871530786052554,94.0,95.0,0.10320495007487186
240506,crash,1,0,True,0.044984732493670854,95,-0.40469451896854025,92.0,77.0,0.09338855622539424
240507,crash,1,0,True,0.015360532607808421,117,-0.5626026301039908,64.0,97.0,0.13518965170007513
240508,crash,1,0,True,0.00019333770138531408,99,-0.4886528291021207,32.0,14.0,0.16065519678018497
240509,crash,1,0,True,0.0006135046207074419,113,-0.4458254777584,54.0,44.0,0.10917702120550156
240510,crash,1,0,True,0.04300593565917664,111,-0.530330450835644,57.0,46.0,0.16393208863825126
240511,crash,1,0,True,5.0592060227158316e-05,136,-0.5910233734748875,78.0,63.0,0.14307889909297927
240512,crash,1,0,True,0.12415835019031117,112,-0.5514275580646024,53.0,51.0,0.14558964871868377
240513,crash,1,0,True,0.010517601279123925,108,,,,0.13178580376832058
240514,crash,1,0,True,0.02437986854960628,121,,,,0.09186495189583381
240515,crash,1,0,True,0.07629941811713067,115,-0.5094151713993276,118.0,101.0,0.0715614528350186
240516,crash,1,0,True,0.004614478680363611,116,-0.5505440166546258,42.0,73.0,0.29554771024752
240517,crash,1,0,True,0.0040876759679826825,114,-0.32314761571507866,84.0,72.0,0.07018741508963312
240518,crash,1,0,True,3.858054299392626e-06,101,-0.4590294944235359,78.0,92.0,0.05805242112516765
240519,crash,1,0,True,0.005204336198069095,142,-0.4930973723734746,97.0,76.0,0.11417124358830906
240520,crash,1,0,True,0.0015906092392204657,150,-0.45621192159260227,74.0,18.0,0.06756925663400189
240521,crash,2,1,True,0.013886903391324762,138,-0.44465887692400075,56.0,99.0,0.07746269485240531
240522,crash,1,0,True,0.08959019593993503,102,-0.7852954069711716,113.0,115.0,0.22534714807518313
240523,crash,1,0,True,0.009244187778951604,97,-0.36105055131280717,24.0,28.0,0.06594058612203516
240524,crash,1,0,True,0.08142993395511695,133,-0.6688810171509636,90.0,84.0,0.18993900500994645
240525,crash,1,0,True,0.054202406311698106,136,-0.4471817453242627,51.0,33.0,0.11080687395900116
240526,crash,1,0,True,0.007988506619498747,108,-0.38339860090634215,17.0,0.0,0.1331574094472714
240527,crash,1,0,True,0.0973925903049274,100,-0.6536632199961048,65.0,45.0,0.19262791330169107
240528,crash,1,0,True,0.002465209024544604,91,-0.46891972126961246,117.0,123.0,0.08403369690359563
240529,crash,1,0,True,0.010727070724960533,112,-0.5506260564626941,93.0,33.0,0.13179556083459978
240530,crash,1,0,True,0.04693985480600769,135,-0.45150090685050315,56.0,53.0,0.11046648256847998
240531,crash,1,0,True,0.09454283618491946,98,-0.5038927262577544,123.0,132.0,0.09439084311737803
240532,crash,1,0,True,0.1411992393612651,105,-0.5277108081233723,36.0,22.0,0.13577664943142737
240533,crash,1,0,True,0.11288745383013728,118,-0.39459297730949217,65.0,47.0,0.09404553585963668
240534,crash,2,1,True,0.008697183653114239,122,-0.43404759535622606,69.0,9.0,0.06898991315455098
240535,crash,1,0,True,0.09702256204615493,90,-0.42076924713787145,31.0,81.0,0.09420069813160961
240536,crash,1,0,True,0.01205806575771329,147,-0.5297275737143146,48.0,37.0,0.07521220169425358
240537,crash,1,0,True,0.11726031572150926,144,-0.6352747045141128,56.0,54.0,0.20005851620759524
240538,crash,1,0,True,7.619596661848569e-05,113,-0.6112989000489109,101.0,85.0,0.11088547717681439
240539,crash,1,0,True,0.30307526314895705,107,-0.599226733388003,46.0,26.0,0.14724811046099348
240540,crash,1,0,True,0.007274355235360673,96,-0.6747456336942708,54.0,56.0,0.16996933298595854
240541,crash,1,0,True,0.1586780953136935,127,-0.5691684301398205,94.0,90.0,0.14209115685067983
240542,crash,1,0,True,0.04357179735536107,146,-0.622464570361746,102.0,113.0,0.1607045669019925
240543,crash,1,0,True,0.3104054659006096,110,-0.543777607860636,76.0,74.0,0.13518616212078602
240544,crash,1,0,True,0.014447191922248297,105,-0.579267407594398,116.0,54.0,0.09723071491619789
240545,crash,1,0,True,0.0008045877742997786,107,-0.4645843517624324,42.0,34.0,0.0635490812783904
240546,crash,1,0,True,0.00038515004653994004,117,-0.3995284026704803,124.0,95.0,0.08479133784257317
240547,crash,1,0,True,1.3568423231499988e-05,98,-0.49477285053665254,120.0,20.0,0.08959149992886052
240548,crash,1,0,True,5.8016847654531605e-06,147,-0.6384394790480689,126.0,129.0,0.10046023578616409
240549,crash,1,0,True,0.02939863659499818,108,-0.5162785682875477,51.0,67.0,0.09003515653738596
240550,crash,1,0,True,0.0261054534917489,96,-0.6831776183301831,115.0,110.0,0.172367152798686
240551,crash,2,1,True,5.0626808098121655e-05,140,-0.5518417195524843,28.0,30.0,0.1679500960772408
240552,crash,1,0,True,0.012397123829659054,116,-0.4846029257459342,73.0,78.0,0.08551279017579945
240553,crash,1,0,True,0.12860568942135325,106,-0.5190119430261335,110.0,96.0,0.12812058768759324
240554,crash,1,0,True,0.020522273091236685,111,-0.6454027832149547,105.0,102.0,0.0968437368831
240555,crash,1,0,True,0.0033437635063292173,122,-0.4704107062132843,85.0,119.0,0.11160610964630026
240556,crash,1,0,True,1.2863962707231879e-05,126,,,,0.09293213652494244
240557,crash,1,0,True,0.005276078380945247,93,,,,0.07971268362595128
240558,crash,2,1,True,2.298221559667358e-06,100,,,,0.08311878748289925
240559,crash,1,0,True,0.05056384176929154,102,-0.5092517282263569,113.0,107.0,0.05548442135388282
240560,crash,1,0,True,7.832902380793958e-05,91,-0.5570323810055857,109.0,29.0,0.11921140138242564
240561,crash,1,0,True,0.02109208182504498,101,,,,0.08600271410663439
240562,crash,1,0,True,0.00040310073534222644,129,-0.484426486235624,110.0,145.0,0.1319159725886231
240563,crash,1,0,True,0.004649013750335617,118,,,,0.10663515359708022
240564,crash,1,0,True,0.0018956862104675925,129,,,,0.08203919558555721
240565,crash,1,0,True,0.06405992837705765,130,-0.4884972529399033,96.0,71.0,0.12774984355742297
240566,crash,1,0,True,0.041398355857568736,108,-0.4924526466633238,113.0,94.0,0.12561448578452428
240567,crash,1,0,True,0.001996992165529562,131,-0.5735566413471546,55.0,60.0,0.1365436621570478
240568,crash,2,1,True,0.014542752172755878,117,-0.4760740820314817,26.0,84.0,0.15634806966725703
240569,crash,1,0,True,0.0020236569762601647,93,,,,0.09044312242150168
240570,crash,1,0,True,0.0004039107307542449,91,,,,0.11940562678435336
240571,crash,1,0,True,0.028908203419632256,120,-0.6185042501169636,73.0,32.0,0.1783219442214464
240572,crash,1,0,True,0.0005901176454859849,109,-0.47776523724368725,59.0,64.0,0.10012323623151681
240573,crash,1,0,True,0.01929395935423794,122,-0.35911118794572094,52.0,54.0,0.12755709390599407
240574,crash,1,0,True,0.00476260934159914,147,,,,0.08915177733680245
240575,crash,1,0,True,0.0007351226518597368,104,-0.5219667339631505,92.0,131.0,0.09568227458438507
240576,crash,2,1,True,0.008851738346859159,99,-0.33969424191230635,91.0,137.0,0.07121489025062572
240577,crash,1,0,True,0.19585070836284754,105,,,,0.1292730938892609
240578,crash,1,0,True,0.03557395688100966,102,-0.47001109361989835,122.0,68.0,0.11480007142503572
240579,crash,1,0,True,0.00028286788693941933,113,-0.3092167558011364,96.0,97.0,0.0601308972010319
240580,crash,1,0,True,0.02405688165583989,128,,,,0.22389009710262567
240581,crash,1,0,True,0.00857774374734947,96,-0.5968513422890485,119.0,123.0,0.12057874209692848
240582,crash,1,0,True,0.0017368586680294596,124,,,,0.07679035372499861
240583,crash,2,1,True,0.0023681588326195523,114,,,,0.1233059523406401
240584,crash,1,0,True,0.0486252099050327,123,-0.5168529690304542,26.0,0.0,0.19691212588627643
240585,crash,1,0,True,3.1690541118436426e-05,127,-0.4954333941512079,118.0,32.0,0.06496314405062914
