seed,scenario,attempts,rejected,accepted,script_r2,n_event_days,topped,max_x,sd_x
241299,bull_trap,1,0,True,0.0018470057186170425,98,False,0.4244274790841053,0.1274782568645486
241300,bull_trap,1,0,True,0.009038280600023648,147,False,0.3998143050968027,0.21868534109783747
241301,bull_trap,1,0,True,0.007949331206215198,123,False,0.4295555312924584,0.17483518080274274
241302,bull_trap,1,0,True,0.0038922416787223676,141,False,0.5127172336884801,0.24275236230367908
241303,bull_trap,1,0,True,0.11238496712496575,110,True,0.4989970163957055,0.18990578436670189
241304,bull_trap,1,0,True,0.001463120623752526,99,False,0.3446155550955895,0.13200403362531946
241305,bull_trap,2,1,True,0.005384961509612284,110,False,0.4066792402033664,0.14504203789890202
241306,bull_trap,1,0,True,0.23106515245646422,94,True,0.37931574527670503,0.1278816660571994
241307,bull_trap,1,0,True,0.0009566314726233123,118,False,0.566892856941168,0.1969505466345823
241308,bull_trap,1,0,True,0.0012698119085338881,119,False,0.40108173207115894,0.13661886149806418
241309,bull_trap,1,0,True,0.020027867831021454,102,False,0.37335797935331,0.15344585129009708
241310,bull_trap,1,0,True,0.003538770962415314,93,False,0.3557358198964215,0.12889185077591672
241311,bull_trap,1,0,True,0.00998813846802,111,False,0.42612806681349263,0.1564618687379587
241312,bull_trap,1,0,True,0.02268088435579264,137,False,0.4157315743276048,0.16388132881155243
241313,bull_trap,2,1,True,0.4625535208072392,133,True,0.43245008443985544,0.15484449418023388
241314,bull_trap,1,0,True,0.0005527297693181634,95,False,0.30049060752412954,0.1041958200943229
241315,bull_trap,1,0,True,0.0003956471398123179,116,False,0.42709707868242947,0.16368122450623265
241316,bull_trap,1,0,True,0.0028003009001564827,127,False,0.4085092488464553,0.12865134625124386
241317,bull_trap,1,0,True,0.006461633256129037,148,False,0.45420843986577625,0.15319520438312093
241318,bull_trap,1,0,True,0.0038123786612821718,147,False,0.523027716274009,0.15176194664728612
241319,bull_trap,1,0,True,0.022074002141391665,147,False,0.4470629558829001,0.15961332564407393
241320,bull_trap,1,0,True,0.01724005689341503,129,False,0.4793755477984589,0.15345977277245565
241321,bull_trap,1,0,True,1.565181126183479e-05,116,False,0.45418992063237046,0.16133542452401692
241322,bull_trap,1,0,True,0.0014340309009864955,123,False,0.4471570653920708,0.1559663614696889
241323,bull_trap,2,1,True,0.003195488218841928,145,False,0.43060852913391423,0.153315133045262
241324,bull_trap,2,1,True,0.3751108520330824,144,True,0.48358622756129777,0.17140900668041598
241325,bull_trap,2,1,True,0.0034420955444097717,117,False,0.3466562162488387,0.15619412803501298
241326,bull_trap,1,0,True,0.013556821886020733,112,False,0.5882105586347596,0.2000203813091594
241327,bull_trap,1,0,True,0.013441243719420652,99,False,0.3861917439810891,0.13533531097706228
241328,bull_trap,1,0,True,0.005394415157926583,137,False,0.46571851750179744,0.16597462442691552
241329,bull_trap,1,0,True,0.007895820604646466,102,False,0.3024111474924192,0.09950435876456833
241330,bull_trap,1,0,True,0.0003863776796945662,116,False,0.38269667518656103,0.147060864645684
241331,bull_trap,1,0,True,0.0025563383792829813,130,False,0.4313006929124444,0.1437715628149931
241332,bull_trap,2,1,True,0.010313810085954521,99,False,0.34297824405042615,0.13821008459438813
241333,bull_trap,1,0,True,1.973439000807638e-05,135,False,0.48175850102772827,0.16811715060593882
241334,bull_trap,1,0,True,2.285914264376883e-05,132,False,0.30010914290802215,0.126422348527702
241335,bull_trap,2,1,True,0.0002501320248704413,107,False,0.37391984849739757,0.15693203733648364
241336,bull_trap,1,0,True,0.014011024361431354,119,False,0.3684294646060598,0.11147670550801349
241337,bull_trap,1,0,True,5.861253179393324e-05,116,False,0.40523055070948844,0.13308751753637832
241338,bull_trap,1,0,True,0.29922434124757336,139,True,0.43889751292916185,0.12237062983418763
241339,bull_trap,1,0,True,0.004561063669395971,122,False,0.5745937707736621,0.16250945588615384
241340,bull_trap,1,0,True,0.005508784055916779,130,False,0.4208513727914211,0.1486501033370018
241341,bull_trap,1,0,True,0.00325354839882257,138,False,0.44467037854353975,0.14209245514334923
241342,bull_trap,1,0,True,0.018847073990092566,126,False,0.4937862265462362,0.18414178810425302
241343,bull_trap,1,0,True,0.012727286544611263,134,False,0.4192881457284828,0.1781727030538123
241344,bull_trap,1,0,True,0.0013529379350089759,137,False,0.3893503243986758,0.13023396797687348
241345,bull_trap,1,0,True,0.03605111727178092,126,False,0.4080453362762286,0.17263259366660874
241346,bull_trap,1,0,True,0.005195017931943085,138,False,0.39731505749784674,0.16425797564005956
241347,bull_trap,1,0,True,0.0051333501292798464,106,False,0.3760448894264374,0.12863657143542545
241348,bull_trap,1,0,True,0.002292882267960921,113,False,0.4023833041162936,0.1606168524773429
241349,bull_trap,1,0,True,0.0009881148717119312,94,False,0.3347344853165677,0.17975223396416606
241350,bull_trap,1,0,True,0.0032580907867789865,100,False,0.43257445725223165,0.1348599438488326
241351,bull_trap,1,0,True,0.004176133651234981,93,False,0.47030579428632663,0.13488473939764747
241352,bull_trap,1,0,True,0.0007990139915056126,107,False,0.31293902214289987,0.09595887916701118
241353,bull_trap,2,1,True,0.00042887829153805324,132,False,0.4234777001705789,0.16079434145951108
241354,bull_trap,1,0,True,0.0001175401395292704,127,False,0.31326702038234344,0.13450297532147346
241355,bull_trap,1,0,True,0.04610317304780377,126,False,0.3988543202275808,0.11866293705326475
241356,bull_trap,1,0,True,0.0003441285169795538,141,False,0.4517556529498703,0.18215438098868306
241357,bull_trap,1,0,True,0.0016532625374304738,132,False,0.4857785982714994,0.17999178749293385
241358,bull_trap,1,0,True,0.0020525855094881253,107,False,0.44372608316465484,0.1310314548525724
241359,bull_trap,1,0,True,0.006734775177646108,106,False,0.3735533283203449,0.12724588514883525
241360,bull_trap,1,0,True,0.0019674781580909257,133,False,0.3943680876776567,0.1438853673854404
241361,bull_trap,1,0,True,0.0008579226291967997,103,False,0.4342491668618206,0.16344776197100186
241362,bull_trap,1,0,True,0.00027628119804264117,122,False,0.42155642777551194,0.13148234507630863
241363,bull_trap,2,1,True,0.071648662082689,90,False,0.3530345862244512,0.09053122232754945
241364,bull_trap,1,0,True,0.22419359579699866,144,True,0.4577118390450961,0.17179866450243325
241365,bull_trap,1,0,True,0.00032378464767009234,108,False,0.3788281834944387,0.1210708989144347
241366,bull_trap,2,1,True,0.001098338650536288,102,False,0.41811681842053494,0.13013798247451203
241367,bull_trap,1,0,True,0.001439542431045233,129,False,0.43746569039389377,0.13989945608290422
241368,bull_trap,1,0,True,0.34401138652657015,114,True,0.30310036432860177,0.14160028249152493
241369,bull_trap,1,0,True,0.004540146540137917,97,False,0.3816583985490444,0.11625030508423649
241370,bull_trap,1,0,True,0.019628928931489667,127,False,0.38407296261229595,0.13174133408696215
241371,bull_trap,1,0,True,0.014603352812287244,106,False,0.3401920525860378,0.11978588081467599
241372,bull_trap,1,0,True,0.0006407378270227661,142,False,0.39532659324881314,0.11017109800764442
241373,bull_trap,1,0,True,0.003329076178045146,133,False,0.48351400561359065,0.15514025166092782
241374,bull_trap,1,0,True,0.025754474105206652,111,False,0.3845742544001732,0.12223764265134132
241375,bull_trap,1,0,True,0.003918251132504064,111,False,0.3396201429140546,0.09528429005251741
241376,bull_trap,1,0,True,1.8689468589774144e-05,105,False,0.3637165159851075,0.1466814509768454
241377,bull_trap,1,0,True,0.034856295444469394,140,False,0.41711379541102117,0.17206971418428915
241378,bull_trap,1,0,True,0.0032484043236345327,117,False,0.4358411897292062,0.14655566122671423
241379,bull_trap,3,1,True,0.019657750899004192,111,False,0.305699541989375,0.11077762313825706
241380,bull_trap,1,0,True,5.67073716264438e-05,150,False,0.42955757123025323,0.15497864497375088
241381,bull_trap,1,0,True,0.0010814959429305004,109,False,0.42437590239274336,0.13494550194989394
241382,bull_trap,2,1,True,0.008204605280680045,105,False,0.33382482291370535,0.09374270833606685
241383,bull_trap,2,1,True,5.937257913854212e-05,122,False,0.42335343353258215,0.16432319251773103
241384,bull_trap,2,1,True,0.011235009343257794,110,False,0.37152098413714896,0.11980991210476087
241385,bull_trap,1,0,True,0.05989345514328797,143,True,0.32936263306450925,0.1567249235714578
241386,bull_trap,1,0,True,0.005078556976248713,131,False,0.440878247719258,0.14784693761903386
241387,bull_trap,1,0,True,0.00173590224328184,130,False,0.4762860761553603,0.16632246408021312
241388,bull_trap,1,0,True,0.0014649843867097483,121,False,0.33669262220259394,0.128621527433807
241389,bull_trap,1,0,True,0.000825281590484679,133,False,0.35332350823055675,0.13522832408131355
241390,bull_trap,1,0,True,0.640498666354502,149,True,0.4168218954944022,0.17683079569646842
241391,bull_trap,1,0,True,0.003756260774416476,127,False,0.4406738975241625,0.15454287207140105
241392,bull_trap,1,0,True,0.00015942006423954236,113,False,0.3586753985350264,0.1382856648784813
241393,bull_trap,1,0,True,0.00258477667617876,111,False,0.3984679847736924,0.13312062134993585
241394,bull_trap,1,0,True,0.004805901906228235,102,False,0.4079451209222054,0.16965760608629493
241395,bull_trap,1,0,True,0.0017864888180262732,132,False,0.47234298453230994,0.16371185813098924
241396,bull_trap,1,0,True,0.009020147442633464,136,False,0.43782192322131913,0.1452558063785994
241397,bull_trap,1,0,True,0.009025706430248335,99,False,0.4528025028932049,0.16927508058927662
241398,bull_trap,1,0,True,0.001564824953517703,116,False,0.4678235560267535,0.16182805472780953
241399,bull_trap,1,0,True,5.289729403825974e-06,140,False,0.4103304755484844,0.13591396933220778
241400,bull_trap,1,0,True,0.006398114765336309,116,False,0.3720091087007802,0.1177154805155496
241401,bull_trap,2,1,True,0.6525289113220801,138,True,0.44343416035867705,0.15012643360804687
241402,bull_trap,1,0,True,0.011283774649680932,91,False,0.34231463642352833,0.09208212123687376
241403,bull_trap,1,0,True,0.05267085005210085,94,False,0.39894859625853324,0.10477600209554298
241404,bull_trap,1,0,True,0.00021470129152850634,115,False,0.36457201042780385,0.1335122865009606
241405,bull_trap,1,0,True,0.010792151101550478,145,False,0.36759082840787793,0.12337337476215743
241406,bull_trap,1,0,True,0.014647764348448465,112,False,0.3744051035695604,0.10663068168195411
241407,bull_trap,1,0,True,0.0009819209506297653,140,False,0.4262971964855119,0.13513313052066886
241408,bull_trap,2,1,True,0.019957056737162315,109,False,0.4087077375497988,0.18858449235414076
241409,bull_trap,1,0,True,0.007600858059349288,119,False,0.4224059442000315,0.13303538814097382
241410,bull_trap,1,0,True,1.7019209139377245e-05,142,False,0.42555079477450564,0.18942946317185066
241411,bull_trap,1,0,True,0.003753163311560765,127,False,0.38516871790786184,0.07510284050093367
241412,bull_trap,1,0,True,8.689871760660091e-05,102,False,0.3557297424471016,0.12138827226746907
241413,bull_trap,2,1,True,0.023802672083994596,117,False,0.46377018700818207,0.1774678216878537
241414,bull_trap,1,0,True,0.00030625875342836105,137,False,0.37900160943773076,0.14452938106999144
241415,bull_trap,1,0,True,0.009627397408148284,113,False,0.4583971943743007,0.13182615026562833
241416,bull_trap,1,0,True,1.3161298977733145e-05,102,False,0.37579765281142985,0.1737941291771824
241417,bull_trap,1,0,True,0.004806529457446196,144,False,0.38625480431829995,0.1780288021865257
241418,bull_trap,1,0,True,0.0050469538618234605,104,False,0.37371440657284166,0.1461170334548409
241419,bull_trap,1,0,True,0.0010007391070988325,117,False,0.36825982120565554,0.1080424933073516
241420,bull_trap,1,0,True,0.0011550261966982163,115,False,0.4306721413602835,0.1756078778920597
241421,bull_trap,1,0,True,0.004964011705064111,133,False,0.3416003820929802,0.08800292930337962
241422,bull_trap,1,0,True,0.0005023401767810478,111,False,0.3881812213010713,0.13504947708916368
241423,bull_trap,1,0,True,0.01837315134015632,112,False,0.3843429550035228,0.11504897789391504
241424,bull_trap,1,0,True,0.009182926657684163,122,False,0.4249789332068391,0.17707386846778606
241425,bull_trap,1,0,True,0.005208066141595776,111,False,0.4748699806420098,0.15369136719853033
241426,bull_trap,1,0,True,0.012677412457340722,127,False,0.5002226808790753,0.14828807083784573
241427,bull_trap,1,0,True,0.02893739235884639,110,False,0.3393078853099162,0.08443909949805929
241428,bull_trap,1,0,True,0.0032147356223288254,106,False,0.3138587234066873,0.0821860692163601
241429,bull_trap,1,0,True,0.03678881778565787,91,False,0.3725817342126948,0.10776134810771273
241430,bull_trap,1,0,True,0.0017024224138105651,92,False,0.32054703853915184,0.08816852009898905
241431,bull_trap,1,0,True,0.47466828479625045,129,True,0.3370147741572982,0.12606731502278418
241432,bull_trap,1,0,True,0.00544391210933732,131,False,0.4659377729909284,0.15686529808875455
241433,bull_trap,1,0,True,0.017056863999087252,107,False,0.42685661340849046,0.12415532633650582
241434,bull_trap,1,0,True,0.014690676193477921,109,False,0.37754530332220476,0.14212098379421803
241435,bull_trap,1,0,True,0.00769660617152648,103,False,0.38034847907615355,0.09894077581886722
241436,bull_trap,1,0,True,0.03408025111931622,106,False,0.37386629797433896,0.12130717359682605
241437,bull_trap,1,0,True,0.0028327512446666625,131,False,0.39116304923170764,0.12079914547767048
241438,bull_trap,1,0,True,0.011933365681968629,131,False,0.30589399509235443,0.11660658341176716
241439,bull_trap,1,0,True,0.5197730523033677,143,True,0.3671846461083397,0.13144754347732243
241440,bull_trap,1,0,True,0.004013699267716975,128,False,0.4140244103793076,0.17846364987055016
241441,bull_trap,1,0,True,0.0002077897597702818,103,False,0.33958598821848923,0.16732273375950593
241442,bull_trap,1,0,True,0.0005653538098696734,108,False,0.36393767836671254,0.12664337239384132
241443,bull_trap,1,0,True,0.005731208643395056,134,False,0.37214445770885607,0.17552824261508262
241444,bull_trap,1,0,True,0.004306097024994343,100,False,0.388240610722088,0.13547731825428225
241445,bull_trap,1,0,True,0.0008877402026667198,135,False,0.43266105409746597,0.1447676074149786
241446,bull_trap,1,0,True,0.01373793033531431,92,False,0.3365100010170048,0.09503631609704102
241447,bull_trap,1,0,True,0.0026008984877630053,117,False,0.41530998548332887,0.14403016103181915
241448,bull_trap,1,0,True,0.6740081253057159,113,True,0.40104949689392605,0.13534563250958823
241449,bull_trap,2,1,True,0.020409666467975613,90,False,0.3572702142596403,0.11040254552298819
241450,bull_trap,3,1,True,0.0009846566627961795,99,False,0.618527282382929,0.16032411674534486
241451,bull_trap,1,0,True,0.0008853447787252666,96,False,0.32376253686312356,0.10452789843113112
241452,bull_trap,1,0,True,0.002759753510152772,108,False,0.3397760750010304,0.1422888731112253
241453,bull_trap,1,0,True,7.118192439226097e-07,106,False,0.3954845633685848,0.14210009887588596
241454,bull_trap,1,0,True,0.03335256004352873,133,False,0.4992405277196412,0.20341610473652036
241455,bull_trap,1,0,True,0.04417951029879039,90,False,0.3876572957811775,0.09708607537752931
241456,bull_trap,1,0,True,0.001337792274108725,118,False,0.39753939803836,0.15705883397663822
241457,bull_trap,1,0,True,0.017831695755510614,115,False,0.3729834875620779,0.2463990843083311
241458,bull_trap,1,0,True,6.385569744730277e-05,120,False,0.42825181000386614,0.16387827337447727
241459,bull_trap,2,1,True,0.5550053767502048,136,True,0.43928140881426436,0.14843095481774363
241460,bull_trap,1,0,True,0.011261797355071605,146,False,0.3932784408916225,0.1452675520548355
241461,bull_trap,1,0,True,0.2578987465524433,91,True,0.48587167651808755,0.15209739069924208
241462,bull_trap,1,0,True,0.5087896904521901,140,True,0.3824653861719379,0.13536652675673325
241463,bull_trap,1,0,True,1.500538092879944e-05,116,False,0.3202593078445921,0.10879683895317178
241464,bull_trap,1,0,True,5.413272052658757e-06,100,False,0.3510168396302089,0.092908460212143
241465,bull_trap,1,0,True,0.0013899137548445775,146,False,0.4447219713302847,0.18734544606424922
241466,bull_trap,1,0,True,0.018830345561911172,113,False,0.4416262340084872,0.11231484201374828
241467,bull_trap,1,0,True,0.0007809698718277231,110,False,0.446883981463108,0.1839927364638156
241468,bull_trap,1,0,True,0.00018760903832772398,116,False,0.391904840623738,0.10374150046262676
241469,bull_trap,1,0,True,0.0013492970305386842,102,False,0.3108179163753689,0.13498132186778547
241470,bull_trap,1,0,True,0.007730463265950996,145,False,0.44963566584373166,0.20046645171516864
241471,bull_trap,1,0,True,0.001942107520148523,138,False,0.4481495735272192,0.20355959561770484
241472,bull_trap,1,0,True,0.0014124841426560412,117,False,0.4644708621941977,0.14812201432143868
241473,bull_trap,1,0,True,0.010686636678333188,144,False,0.46385798266995787,0.16194149481860728
241474,bull_trap,1,0,True,0.0025306998544361754,146,False,0.536660936723362,0.20151883712976437
241475,bull_trap,1,0,True,0.02054421089704693,109,False,0.4950272930658054,0.15753872644140723
241476,bull_trap,1,0,True,0.0001528636968445178,115,False,0.38070108947984055,0.13378956258968827
241477,bull_trap,1,0,True,0.0019135347130342024,119,False,0.31779591472253754,0.12047095654442988
241478,bull_trap,1,0,True,0.05711445871800327,99,False,0.4130049569524274,0.1168492008606785
241479,bull_trap,1,0,True,0.01100539953699212,132,False,0.4013580811227046,0.1762516293641203
241480,bull_trap,1,0,True,0.001636516230965857,145,False,0.40718377663143657,0.1528352116154396
241481,bull_trap,1,0,True,0.004915849778653222,110,False,0.42328410630282415,0.18385737313847206
241482,bull_trap,1,0,True,0.00042664527697638965,116,False,0.3311961269107354,0.12950681035550138
241483,bull_trap,1,0,True,0.023469742712354094,110,False,0.33525849283224957,0.11415373261069628
241484,bull_trap,1,0,True,0.004671397832591855,91,False,0.39296651249245884,0.11849044866961102
241485,bull_trap,1,0,True,0.010571688905866048,92,False,0.4148754583328123,0.1263526596495918
241486,bull_trap,1,0,True,0.024546062728029505,115,False,0.36041968467445107,0.10014042546563469
241487,bull_trap,1,0,True,0.0005764652692539765,111,False,0.3370361125912264,0.1082185897866931
241488,bull_trap,1,0,True,0.16281559109088364,145,True,0.3470558142018031,0.10302694279454076
241489,bull_trap,1,0,True,5.9516578699038096e-05,149,False,0.45605900528073773,0.16894341261129028
241490,bull_trap,1,0,True,0.0057051514890184805,97,False,0.3982817746182967,0.18073351976568852
241491,bull_trap,1,0,True,0.32797107527753094,137,True,0.3380623051350873,0.14207968041026295
241492,bull_trap,1,0,True,3.998573649051538e-05,131,False,0.4188935538107819,0.1303005742675661
241493,bull_trap,1,0,True,0.00611833075278503,127,False,0.356449853717604,0.12485968901784789
241494,bull_trap,1,0,True,0.000630187605950126,142,False,0.4353899257851359,0.13904660998102908
241495,bull_trap,1,0,True,0.013240359709244098,118,False,0.3370834940615284,0.07831100932306127
241496,bull_trap,1,0,True,3.5150984473264376e-07,142,True,0.36544119194697255,0.12120738076064631
241497,bull_trap,3,1,True,0.5184453301370022,147,True,0.35428866875240594,0.16508411599671283
241498,bull_trap,1,0,True,0.0005577201402833411,127,False,0.45633620624424487,0.17064548624924802
241499,bull_trap,1,0,True,0.029602725459619977,97,False,0.40206075229820437,0.10317242820394784
241500,bull_trap,2,1,True,0.015546933164044614,91,False,0.3769990655121642,0.159931184206879
241501,bull_trap,1,0,True,0.5485911463558534,109,True,0.324637788892908,0.09757035610951986
241502,bull_trap,1,0,True,0.005267122034960629,146,False,0.4448652577548416,0.1636993471480228
241503,bull_trap,1,0,True,0.4272742962111731,129,True,0.44191686435708555,0.15959534075304818
241504,bull_trap,1,0,True,0.0027452004778426202,129,False,0.3375954815700057,0.10482242592629645
241505,bull_trap,1,0,True,0.022335301530415578,128,True,0.4524327009755887,0.12863655246866337
241506,bull_trap,2,1,True,0.00932950642297676,132,False,0.32324197554325534,0.1159004539787287
241507,bull_trap,1,0,True,0.008125880940926932,99,False,0.35371846495627496,0.12788281989314368
241508,bull_trap,1,0,True,0.0006898793394769551,98,False,0.3586020676608249,0.12009878334926823
241509,bull_trap,1,0,True,0.0155965834294936,107,False,0.3269853388541025,0.09642434322577548
241510,bull_trap,1,0,True,0.000867175593627803,140,False,0.44659880908246835,0.13532858547613172
241511,bull_trap,2,1,True,0.007822781435085212,100,False,0.35107383326063185,0.09344613757555537
241512,bull_trap,2,1,True,0.018134849805166543,116,False,0.4793687877651668,0.1738829041645877
241513,bull_trap,2,1,True,0.012572495179492245,101,False,0.4005840160656724,0.09678393870518932
241514,bull_trap,1,0,True,0.0015156932028155899,133,False,0.34593236278855466,0.12828404493845616
241515,bull_trap,1,0,True,0.0002918057423483785,105,False,0.382806365774757,0.11603969397092621
241516,bull_trap,1,0,True,0.003245276404786663,107,False,0.3183615887684603,0.10685538847069999
241517,bull_trap,1,0,True,0.0003097159232323376,93,False,0.39676653552561275,0.1567910952675755
241518,bull_trap,1,0,True,0.001499441118993051,114,False,0.4742888679986942,0.1656913225548154
241519,bull_trap,1,0,True,0.0005513994505783522,130,False,0.4046679820548869,0.15064263537747224
241520,bull_trap,1,0,True,0.01477232091426524,124,False,0.42310421948382054,0.10870938634045323
241521,bull_trap,1,0,True,0.010898694031123025,110,False,0.3579235977423837,0.10947652775223085
241522,bull_trap,1,0,True,0.0006090350164731825,118,False,0.4278345311901911,0.14463461932047844
241523,bull_trap,1,0,True,0.124550916845883,137,True,0.3920599709322927,0.12519261750312322
241524,bull_trap,1,0,True,0.012094612669433695,124,False,0.3196971590966357,0.09967124066661698
241525,bull_trap,1,0,True,0.0027055350167593537,93,False,0.3202854714476317,0.06898403487742713
241526,bull_trap,1,0,True,7.729047758367048e-06,127,False,0.41308648765854783,0.131799222133396
241527,bull_trap,1,0,True,0.007410453157747577,118,False,0.47024538697028967,0.20302637575247579
241528,bull_trap,1,0,True,0.022345734030354683,115,False,0.5329071849408037,0.15129121308102586
241529,bull_trap,1,0,True,0.002739655494271106,137,False,0.34746445357786954,0.12970794418517215
241530,bull_trap,1,0,True,0.02683596110565772,118,False,0.46411271182603275,0.1356376948087516
241531,bull_trap,1,0,True,0.3263655329838018,110,True,0.34945023292015714,0.09749922489403731
241532,bull_trap,2,1,True,4.21346365770797e-05,90,False,0.3068071100485248,0.14901988214237374
241533,bull_trap,1,0,True,0.035403322056770735,106,False,0.4803766852765279,0.13779077039868273
241534,bull_trap,1,0,True,0.29862413537234156,118,True,0.37251552800893073,0.12896110696485588
241535,bull_trap,1,0,True,0.004433873146442148,99,False,0.4501716712346208,0.13235374334721164
241536,bull_trap,1,0,True,0.000859579115083359,90,False,0.3531086292849408,0.11161220567369318
241537,bull_trap,1,0,True,0.01735375239527769,95,False,0.34919135717527255,0.09963640691582731
241538,bull_trap,1,0,True,0.0037218740164130385,121,False,0.3975079522268155,0.1362921275127469
241539,bull_trap,1,0,True,0.024577312003908218,125,False,0.5285220600595163,0.19833600628479764
241540,bull_trap,1,0,True,0.0033680625251219973,142,False,0.5539076585831249,0.1581002801296735
241541,bull_trap,1,0,True,0.005710342845331004,120,False,0.3687034493531308,0.12875923941734016
241542,bull_trap,1,0,True,0.019049900279998637,132,False,0.40967641522769954,0.14787760422390842
241543,bull_trap,3,1,True,0.007165938695216285,129,False,0.508336435348507,0.20646652331657017
241544,bull_trap,1,0,True,0.002832400027978351,97,False,0.4040630318060045,0.11566750003003456
241545,bull_trap,1,0,True,0.0013746181550925844,139,False,0.41259254415307134,0.15275824261752335
241546,bull_trap,3,1,True,0.0022282493298584572,150,False,0.4697339991140563,0.15685899890284222
241547,bull_trap,1,0,True,0.010753037654064731,92,False,0.4054739754968909,0.12283453592181452
241548,bull_trap,1,0,True,0.014445674918362066,135,False,0.4995446920088958,0.2213005243981548
241549,bull_trap,1,0,True,0.0037720160461582274,135,False,0.3519986720121245,0.11556919272493162
241550,bull_trap,1,0,True,0.00013260701030268446,137,False,0.35967871502549564,0.1164274953716298
241551,bull_trap,1,0,True,0.0001252780916679601,142,False,0.4053068697132492,0.15784210724632036
241552,bull_trap,1,0,True,0.0003296504233984389,145,False,0.4944152440304977,0.14997772083586938
241553,bull_trap,1,0,True,0.007366166646981545,110,False,0.44709581228342593,0.144299203978082
241554,bull_trap,1,0,True,0.004118814625733765,100,False,0.3851597053771974,0.13992833372625327
241555,bull_trap,2,1,True,1.0459931290816998e-05,91,False,0.3961760313053364,0.13587005634079313
241556,bull_trap,1,0,True,0.0019169012396735021,149,False,0.4892323687919913,0.16640565185280928
241557,bull_trap,1,0,True,0.012629001778546079,122,False,0.39246438882107415,0.12830249767270804
241558,bull_trap,1,0,True,0.0031200113598996927,129,False,0.37710276124197395,0.12639438736038802
241559,bull_trap,1,0,True,0.001004800240212139,105,False,0.4419841324000977,0.12734107885138937
241560,bull_trap,3,1,True,0.002311931057127858,139,False,0.4335735068228491,0.1094964618738343
241561,bull_trap,1,0,True,0.03465335119227516,98,False,0.45800454348319003,0.1398103010811826
241562,bull_trap,2,1,True,0.010979268617296202,121,False,0.42230430275095904,0.1844914515447566
241563,bull_trap,2,1,True,0.00058257898311661,115,False,0.3737690372742836,0.16636806825079598
241564,bull_trap,1,0,True,0.010843792538057485,143,False,0.44711411240364346,0.18930547502912778
241565,bull_trap,1,0,True,0.010357140386736633,90,False,0.32557551285713826,0.10522012139648744
241566,bull_trap,1,0,True,0.0007307938515527297,109,False,0.3959818822984265,0.1368531951384393
241567,bull_trap,2,1,True,0.017564709138864768,119,False,0.4120858448051438,0.16770482679234838
241568,bull_trap,1,0,True,0.0017835768283277612,142,False,0.4162779580204873,0.16559222049990993
241569,bull_trap,1,0,True,0.002334763763739878,141,False,0.4524304789738891,0.1661261343522798
241570,bull_trap,1,0,True,0.018807310786741017,93,False,0.38534661446982754,0.11289035488563721
241571,bull_trap,1,0,True,0.01967916390536187,127,False,0.42698502546988293,0.17224782076969636
241572,bull_trap,1,0,True,0.002146394352238334,135,False,0.3439158234897085,0.15616831418354687
241573,bull_trap,1,0,True,0.01123739424414483,108,False,0.3993795458813192,0.1291316544115277
241574,bull_trap,1,0,True,0.009042448475526378,111,False,0.3551711393263403,0.1171876176899697
241575,bull_trap,1,0,True,0.031131092587982693,104,True,0.4554813303104645,0.17480199496028245
241576,bull_trap,1,0,True,0.01351357842190725,110,False,0.4945601465504967,0.12102106498358636
241577,bull_trap,1,0,True,0.0018572326151678794,136,False,0.3874040405228073,0.12540861019332497
241578,bull_trap,1,0,True,0.007987188373087326,149,False,0.48335313027165505,0.15293378006431552
241579,bull_trap,1,0,True,0.0002044766464148178,121,False,0.38511357993954753,0.15003433866016017
241580,bull_trap,2,1,True,0.009239200685859891,145,False,0.42463375178951923,0.1625750558094773
241581,bull_trap,1,0,True,0.009047571131626244,130,False,0.40609200116953775,0.14754245109316957
241582,bull_trap,1,0,True,0.009871736965821375,112,False,0.4285545450193148,0.16435538229501
241583,bull_trap,1,0,True,7.63380030615823e-05,150,False,0.5339835374548811,0.19590970734727323
241584,bull_trap,1,0,True,2.7235515724927478e-05,149,False,0.4353195234560057,0.17351883572272184
241585,bull_trap,1,0,True,0.006016917877348935,101,False,0.3204742733652653,0.10598438112875437
241586,bull_trap,1,0,True,0.03211934469754599,100,False,0.3078200730072056,0.09035107114706106
241587,bull_trap,1,0,True,0.25810276137347576,147,True,0.4561354624693701,0.11251613121870124
241588,bull_trap,2,1,True,0.0005969132692599166,128,False,0.3599023602207374,0.1159185367354461
241589,bull_trap,1,0,True,0.02226992166674339,107,False,0.39818757597095034,0.11586222543883627
241590,bull_trap,1,0,True,0.005466140548472291,108,False,0.40318630440999775,0.17066219377019992
241591,bull_trap,1,0,True,0.0006170357455882606,92,False,0.3370244491452912,0.1097499014665568
241592,bull_trap,1,0,True,0.011623347759800557,104,False,0.4344392215372595,0.16464269302132703
241593,bull_trap,1,0,True,0.0008318419346899818,138,False,0.3646055258766261,0.16290965467533208
241594,bull_trap,1,0,True,0.0011259939865642954,134,False,0.4126230880976736,0.14128911839902078
241595,bull_trap,1,0,True,0.00041093461548181575,132,False,0.46018234449057366,0.1781536616756945
241596,bull_trap,1,0,True,1.2373365216372915e-05,110,False,0.38170276303607525,0.1164769298094817
241597,bull_trap,2,1,True,0.0007969131419525388,137,False,0.43285216519681163,0.14073398871087642
241598,bull_trap,1,0,True,0.0014774589939737072,104,False,0.4387901576689836,0.15874576687859446
