design,design_label,seeds_per_cell,runs_per_model,calls_per_run,stateful,all_models,model,config_tag,rate_source,streams,hours,days,hours_smoke_ratio_adjusted,note
headline_9cells,"static-memory contrast, default generator, Tier A's 3 scenarios",47.0,846,200,False,True,openrouter/deepseek/deepseek-v4-flash,default,smoke,10,26.371841892957686,1.0988267455399037,43.14757587030233,
headline_9cells,"static-memory contrast, default generator, Tier A's 3 scenarios",47.0,846,200,False,True,openrouter/deepseek/deepseek-v4-flash,default,smoke,15,17.58122792863846,0.7325511636932691,28.765050580201553,
headline_9cells,"static-memory contrast, default generator, Tier A's 3 scenarios",47.0,846,200,False,True,openrouter/qwen/qwen3-235b-a22b-2507,default,smoke,10,19.260824677109717,0.8025343615462383,31.51307737447447,
headline_9cells,"static-memory contrast, default generator, Tier A's 3 scenarios",47.0,846,200,False,True,openrouter/qwen/qwen3-235b-a22b-2507,default,smoke,15,12.84054978473981,0.5350229076974921,21.008718249649647,
headline_9cells,"static-memory contrast, default generator, Tier A's 3 scenarios",93.0,1674,200,False,True,claude-fable-5-1,default,smoke,10,83.9277233249545,3.496988471873104,137.31607464066587,
headline_9cells,"static-memory contrast, default generator, Tier A's 3 scenarios",93.0,1674,200,False,True,claude-fable-5-1,default,smoke,15,55.95181554996967,2.331325647915403,91.54404976044393,
headline_9cells,"static-memory contrast, default generator, Tier A's 3 scenarios",93.0,1674,200,False,True,claude-haiku-4-5-20251001,default,smoke,10,27.539152688920495,1.1474646953716874,45.057439858470644,
headline_9cells,"static-memory contrast, default generator, Tier A's 3 scenarios",93.0,1674,200,False,True,claude-haiku-4-5-20251001,default,smoke,15,18.359435125946998,0.7649764635811249,30.03829323898043,
headline_9cells,"static-memory contrast, default generator, Tier A's 3 scenarios",93.0,1674,200,False,True,claude-opus-5,default,smoke,10,64.12690076172352,2.6719541984051465,104.91949432939266,
headline_9cells,"static-memory contrast, default generator, Tier A's 3 scenarios",93.0,1674,200,False,True,claude-opus-5,default,smoke,15,42.751267174482344,1.7813027989367642,69.94632955292843,
headline_9cells,"static-memory contrast, default generator, Tier A's 3 scenarios",93.0,1674,200,False,True,claude-sonnet-5,default,smoke,10,47.09575653272867,1.9623231888636947,77.05444831700734,
headline_9cells,"static-memory contrast, default generator, Tier A's 3 scenarios",93.0,1674,200,False,True,claude-sonnet-5,default,smoke,15,31.397171021819116,1.308215459242463,51.36963221133823,
headline_9cells,"static-memory contrast, default generator, Tier A's 3 scenarios",93.0,1674,200,False,True,gemini-2.5-flash,thinking0,batch,10,18.546471673652682,0.7727696530688618,18.546471673652682,
headline_9cells,"static-memory contrast, default generator, Tier A's 3 scenarios",93.0,1674,200,False,True,gemini-2.5-flash,thinking0,batch,15,12.364314449101787,0.5151797687125744,12.364314449101787,
headline_9cells,"static-memory contrast, default generator, Tier A's 3 scenarios",93.0,1674,200,False,True,gemini-2.5-flash-lite,default,smoke,10,10.568450425565242,0.44035210106521844,17.291284333476,
headline_9cells,"static-memory contrast, default generator, Tier A's 3 scenarios",93.0,1674,200,False,True,gemini-2.5-flash-lite,default,smoke,15,7.045633617043496,0.29356806737681235,11.527522888983999,
headline_9cells,"static-memory contrast, default generator, Tier A's 3 scenarios",93.0,1674,200,False,True,gemini-2.5-pro,default,smoke,10,150.67724816536906,6.278218673557045,246.52650442591008,
headline_9cells,"static-memory contrast, default generator, Tier A's 3 scenarios",93.0,1674,200,False,True,gemini-2.5-pro,default,smoke,15,100.4514987769127,4.1854791157046956,164.35100295060673,
headline_9cells,"static-memory contrast, default generator, Tier A's 3 scenarios",93.0,1674,200,False,True,gemini-3.5-flash,default,smoke,10,57.93340703415871,2.413891959756613,94.7861770739261,
headline_9cells,"static-memory contrast, default generator, Tier A's 3 scenarios",93.0,1674,200,False,True,gemini-3.5-flash,default,smoke,15,38.622271356105806,1.6092613065044086,63.19078471595073,
headline_9cells,"static-memory contrast, default generator, Tier A's 3 scenarios",93.0,1674,200,False,True,gpt-5,default,smoke,10,119.50145011979342,4.979227088324726,195.51906562248286,
headline_9cells,"static-memory contrast, default generator, Tier A's 3 scenarios",93.0,1674,200,False,True,gpt-5,default,smoke,15,79.66763341319562,3.319484725549817,130.3460437483219,
headline_9cells,"static-memory contrast, default generator, Tier A's 3 scenarios",93.0,1674,200,False,True,gpt-5-mini,default,batch,10,72.54359984611877,3.022649993588282,72.54359984611877,
headline_9cells,"static-memory contrast, default generator, Tier A's 3 scenarios",93.0,1674,200,False,True,gpt-5-mini,default,batch,15,48.362399897412516,2.0150999957255213,48.362399897412516,
headline_9cells,"static-memory contrast, default generator, Tier A's 3 scenarios",93.0,1674,200,False,True,gpt-5-nano,default,smoke,10,144.03301500624417,6.001375625260174,235.65572204002473,
headline_9cells,"static-memory contrast, default generator, Tier A's 3 scenarios",93.0,1674,200,False,True,gpt-5-nano,default,smoke,15,96.0220100041628,4.000917083506783,157.1038146933498,
headline_9cells,"static-memory contrast, default generator, Tier A's 3 scenarios",93.0,1674,200,False,True,gpt-5.4-mini,default,smoke,10,13.427446579277516,0.5594769408032298,21.968953567043812,
headline_9cells,"static-memory contrast, default generator, Tier A's 3 scenarios",93.0,1674,200,False,True,gpt-5.4-mini,default,smoke,15,8.951631052851678,0.37298462720215325,14.645969044695873,
headline_9cells,"static-memory contrast, default generator, Tier A's 3 scenarios",93.0,1674,200,False,True,gpt-5.5,default,smoke,10,48.487326558172704,2.020305273257196,79.33122797826105,
headline_9cells,"static-memory contrast, default generator, Tier A's 3 scenarios",93.0,1674,200,False,True,gpt-5.5,default,smoke,15,32.324884372115136,1.346870182171464,52.8874853188407,
headline_9cells,"static-memory contrast, default generator, Tier A's 3 scenarios",93.0,1674,200,False,True,openrouter/anthropic/claude-haiku-4.5,default,smoke,10,30.280611116588116,1.261692129857838,49.54280292045137,
headline_9cells,"static-memory contrast, default generator, Tier A's 3 scenarios",93.0,1674,200,False,True,openrouter/anthropic/claude-haiku-4.5,default,smoke,15,20.18707407772541,0.8411280865718921,33.028535280300915,
headline_9cells,"static-memory contrast, default generator, Tier A's 3 scenarios",93.0,1674,200,False,True,openrouter/deepseek/deepseek-v4-flash,default,smoke,10,52.182580766916274,2.1742741986215113,85.3771182114493,
headline_9cells,"static-memory contrast, default generator, Tier A's 3 scenarios",93.0,1674,200,False,True,openrouter/deepseek/deepseek-v4-flash,default,smoke,15,34.78838717794418,1.4495161324143409,56.91807880763286,
headline_9cells,"static-memory contrast, default generator, Tier A's 3 scenarios",93.0,1674,200,False,True,openrouter/qwen/qwen3-235b-a22b-2507,default,smoke,10,38.1118445738554,1.5879935239106417,62.3556637409814,
headline_9cells,"static-memory contrast, default generator, Tier A's 3 scenarios",93.0,1674,200,False,True,openrouter/qwen/qwen3-235b-a22b-2507,default,smoke,15,25.407896382570264,1.058662349273761,41.5704424939876,
headline_9cells,"static-memory contrast, default generator, Tier A's 3 scenarios",169.0,3042,200,False,True,claude-fable-5-1,default,smoke,10,152.5138198055625,6.354742491898437,249.53136144379067,
headline_9cells,"static-memory contrast, default generator, Tier A's 3 scenarios",169.0,3042,200,False,True,claude-fable-5-1,default,smoke,15,101.675879870375,4.236494994598958,166.35424096252714,
headline_9cells,"static-memory contrast, default generator, Tier A's 3 scenarios",169.0,3042,200,False,True,claude-haiku-4-5-20251001,default,smoke,10,50.04426671427488,2.0851777797614535,81.8785735062531,
headline_9cells,"static-memory contrast, default generator, Tier A's 3 scenarios",169.0,3042,200,False,True,claude-haiku-4-5-20251001,default,smoke,15,33.362844476183255,1.390118519840969,54.585715670835405,
headline_9cells,"static-memory contrast, default generator, Tier A's 3 scenarios",169.0,3042,200,False,True,claude-opus-5,default,smoke,10,116.5316798788309,4.855486661617954,190.66015636201462,
headline_9cells,"static-memory contrast, default generator, Tier A's 3 scenarios",169.0,3042,200,False,True,claude-opus-5,default,smoke,15,77.68778658588727,3.2369911077453026,127.10677090800974,
headline_9cells,"static-memory contrast, default generator, Tier A's 3 scenarios",169.0,3042,200,False,True,claude-sonnet-5,default,smoke,10,85.58261133366824,3.565942138902843,140.02367489864773,
headline_9cells,"static-memory contrast, default generator, Tier A's 3 scenarios",169.0,3042,200,False,True,claude-sonnet-5,default,smoke,15,57.05507422244549,2.3772947592685623,93.34911659909851,
headline_9cells,"static-memory contrast, default generator, Tier A's 3 scenarios",169.0,3042,200,False,True,gemini-2.5-flash,thinking0,batch,10,33.702728095132294,1.4042803372971788,33.702728095132294,
headline_9cells,"static-memory contrast, default generator, Tier A's 3 scenarios",169.0,3042,200,False,True,gemini-2.5-flash,thinking0,batch,15,22.468485396754858,0.9361868915314524,22.468485396754858,
headline_9cells,"static-memory contrast, default generator, Tier A's 3 scenarios",169.0,3042,200,False,True,gemini-2.5-flash-lite,default,smoke,10,19.205033569037912,0.8002097320432463,31.421796261908003,
headline_9cells,"static-memory contrast, default generator, Tier A's 3 scenarios",169.0,3042,200,False,True,gemini-2.5-flash-lite,default,smoke,15,12.803355712691944,0.5334731546954977,20.947864174605332,
headline_9cells,"static-memory contrast, default generator, Tier A's 3 scenarios",169.0,3042,200,False,True,gemini-2.5-pro,default,smoke,10,273.8113434402943,11.408805976678929,447.9890241718151,
headline_9cells,"static-memory contrast, default generator, Tier A's 3 scenarios",169.0,3042,200,False,True,gemini-2.5-pro,default,smoke,15,182.54089562686286,7.605870651119286,298.6593494478767,
headline_9cells,"static-memory contrast, default generator, Tier A's 3 scenarios",169.0,3042,200,False,True,gemini-3.5-flash,default,smoke,10,105.27683643841745,4.386534851600727,172.24584866122055,
headline_9cells,"static-memory contrast, default generator, Tier A's 3 scenarios",169.0,3042,200,False,True,gemini-3.5-flash,default,smoke,15,70.18455762561162,2.9243565677338172,114.83056577414702,
headline_9cells,"static-memory contrast, default generator, Tier A's 3 scenarios",169.0,3042,200,False,True,gpt-5,default,smoke,10,217.1585491424203,9.04827288093418,355.2980869913936,
headline_9cells,"static-memory contrast, default generator, Tier A's 3 scenarios",169.0,3042,200,False,True,gpt-5,default,smoke,15,144.77236609494688,6.0321819206227865,236.86539132759572,
headline_9cells,"static-memory contrast, default generator, Tier A's 3 scenarios",169.0,3042,200,False,True,gpt-5-mini,default,batch,10,131.82654165585024,5.49277256899376,131.82654165585024,
headline_9cells,"static-memory contrast, default generator, Tier A's 3 scenarios",169.0,3042,200,False,True,gpt-5-mini,default,batch,15,87.88436110390016,3.6618483793291734,87.88436110390016,
headline_9cells,"static-memory contrast, default generator, Tier A's 3 scenarios",169.0,3042,200,False,True,gpt-5-nano,default,smoke,10,261.73741436618565,10.905725598591069,428.23459166413096,
headline_9cells,"static-memory contrast, default generator, Tier A's 3 scenarios",169.0,3042,200,False,True,gpt-5-nano,default,smoke,15,174.4916095774571,7.270483732394045,285.48972777608725,
headline_9cells,"static-memory contrast, default generator, Tier A's 3 scenarios",169.0,3042,200,False,True,gpt-5.4-mini,default,smoke,10,24.400413676321506,1.0166839031800627,39.92207691215488,
headline_9cells,"static-memory contrast, default generator, Tier A's 3 scenarios",169.0,3042,200,False,True,gpt-5.4-mini,default,smoke,15,16.266942450881004,0.6777892687867085,26.614717941436588,
headline_9cells,"static-memory contrast, default generator, Tier A's 3 scenarios",169.0,3042,200,False,True,gpt-5.5,default,smoke,10,88.11137836915255,3.671307432048023,144.1610486916787,
headline_9cells,"static-memory contrast, default generator, Tier A's 3 scenarios",169.0,3042,200,False,True,gpt-5.5,default,smoke,15,58.740918912768365,2.4475382880320153,96.10736579445246,
headline_9cells,"static-memory contrast, default generator, Tier A's 3 scenarios",169.0,3042,200,False,True,openrouter/anthropic/claude-haiku-4.5,default,smoke,10,55.02605676025152,2.29275236501048,90.02939455436862,
headline_9cells,"static-memory contrast, default generator, Tier A's 3 scenarios",169.0,3042,200,False,True,openrouter/anthropic/claude-haiku-4.5,default,smoke,15,36.68403784016768,1.5285015766736534,60.01959636957908,
headline_9cells,"static-memory contrast, default generator, Tier A's 3 scenarios",169.0,3042,200,False,True,openrouter/deepseek/deepseek-v4-flash,default,smoke,10,94.82641021084785,3.951100425451994,155.14766642725732,
headline_9cells,"static-memory contrast, default generator, Tier A's 3 scenarios",169.0,3042,200,False,True,openrouter/deepseek/deepseek-v4-flash,default,smoke,15,63.2176068072319,2.6340669503013294,103.43177761817154,
headline_9cells,"static-memory contrast, default generator, Tier A's 3 scenarios",169.0,3042,200,False,True,openrouter/qwen/qwen3-235b-a22b-2507,default,smoke,10,69.25700788152218,2.885708661730091,113.31298034651459,
headline_9cells,"static-memory contrast, default generator, Tier A's 3 scenarios",169.0,3042,200,False,True,openrouter/qwen/qwen3-235b-a22b-2507,default,smoke,15,46.17133858768145,1.923805774486727,75.5419868976764,
sweep_tierA,"the 12 non-default generator settings, Tier A's 3 scenarios",19.0,4104,200,False,True,claude-fable-5-1,default,smoke,10,205.75828944182393,8.573262060075997,336.6458604093744,stage 2 of a staged grid
sweep_tierA,"the 12 non-default generator settings, Tier A's 3 scenarios",19.0,4104,200,False,True,claude-fable-5-1,default,smoke,15,137.17219296121596,5.715508040050665,224.43057360624962,stage 2 of a staged grid
sweep_tierA,"the 12 non-default generator settings, Tier A's 3 scenarios",19.0,4104,200,False,True,claude-haiku-4-5-20251001,default,smoke,10,67.51534207606315,2.813139253169298,110.4634009433474,stage 2 of a staged grid
sweep_tierA,"the 12 non-default generator settings, Tier A's 3 scenarios",19.0,4104,200,False,True,claude-haiku-4-5-20251001,default,smoke,15,45.01022805070877,1.875426168779532,73.64226729556492,stage 2 of a staged grid
sweep_tierA,"the 12 non-default generator settings, Tier A's 3 scenarios",19.0,4104,200,False,True,claude-opus-5,default,smoke,10,157.21433735132217,6.5505973896384235,257.22198609786585,stage 2 of a staged grid
sweep_tierA,"the 12 non-default generator settings, Tier A's 3 scenarios",19.0,4104,200,False,True,claude-opus-5,default,smoke,15,104.80955823421478,4.367064926425615,171.4813240652439,stage 2 of a staged grid
sweep_tierA,"the 12 non-default generator settings, Tier A's 3 scenarios",19.0,4104,200,False,True,claude-sonnet-5,default,smoke,10,115.46056440281869,4.810856850117445,188.9076797449212,stage 2 of a staged grid
sweep_tierA,"the 12 non-default generator settings, Tier A's 3 scenarios",19.0,4104,200,False,True,claude-sonnet-5,default,smoke,15,76.97370960187912,3.207237900078297,125.93845316328083,stage 2 of a staged grid
sweep_tierA,"the 12 non-default generator settings, Tier A's 3 scenarios",19.0,4104,200,False,True,gemini-2.5-flash,thinking0,batch,10,45.46876926443883,1.8945320526849514,45.46876926443883,stage 2 of a staged grid
sweep_tierA,"the 12 non-default generator settings, Tier A's 3 scenarios",19.0,4104,200,False,True,gemini-2.5-flash,thinking0,batch,15,30.31251284295922,1.263021368456634,30.31251284295922,stage 2 of a staged grid
sweep_tierA,"the 12 non-default generator settings, Tier A's 3 scenarios",19.0,4104,200,False,True,gemini-2.5-flash-lite,default,smoke,10,25.909749430418014,1.079572892934084,42.391535785296,stage 2 of a staged grid
sweep_tierA,"the 12 non-default generator settings, Tier A's 3 scenarios",19.0,4104,200,False,True,gemini-2.5-flash-lite,default,smoke,15,17.273166286945344,0.719715261956056,28.261023856864,stage 2 of a staged grid
sweep_tierA,"the 12 non-default generator settings, Tier A's 3 scenarios",19.0,4104,200,False,True,gemini-2.5-pro,default,smoke,10,369.40228582477573,15.391761909365655,604.387559237715,stage 2 of a staged grid
sweep_tierA,"the 12 non-default generator settings, Tier A's 3 scenarios",19.0,4104,200,False,True,gemini-2.5-pro,default,smoke,15,246.2681905498505,10.26117460624377,402.92503949181,stage 2 of a staged grid
sweep_tierA,"the 12 non-default generator settings, Tier A's 3 scenarios",19.0,4104,200,False,True,gemini-3.5-flash,default,smoke,10,142.03028821277618,5.917928675532341,232.37901476188335,stage 2 of a staged grid
sweep_tierA,"the 12 non-default generator settings, Tier A's 3 scenarios",19.0,4104,200,False,True,gemini-3.5-flash,default,smoke,15,94.68685880851746,3.9452857836882274,154.91934317458887,stage 2 of a staged grid
sweep_tierA,"the 12 non-default generator settings, Tier A's 3 scenarios",19.0,4104,200,False,True,gpt-5,default,smoke,10,292.97129706788064,12.20713737782836,479.33706410673216,stage 2 of a staged grid
sweep_tierA,"the 12 non-default generator settings, Tier A's 3 scenarios",19.0,4104,200,False,True,gpt-5,default,smoke,15,195.31419804525376,8.138091585218907,319.55804273782144,stage 2 of a staged grid
sweep_tierA,"the 12 non-default generator settings, Tier A's 3 scenarios",19.0,4104,200,False,True,gpt-5-mini,default,batch,10,177.8488254291944,7.410367726216433,177.8488254291944,stage 2 of a staged grid
sweep_tierA,"the 12 non-default generator settings, Tier A's 3 scenarios",19.0,4104,200,False,True,gpt-5-mini,default,batch,15,118.56588361946294,4.940245150810956,118.56588361946294,stage 2 of a staged grid
sweep_tierA,"the 12 non-default generator settings, Tier A's 3 scenarios",19.0,4104,200,False,True,gpt-5-nano,default,smoke,10,353.11319807982443,14.713049919992685,577.7366088723187,stage 2 of a staged grid
sweep_tierA,"the 12 non-default generator settings, Tier A's 3 scenarios",19.0,4104,200,False,True,gpt-5-nano,default,smoke,15,235.40879871988298,9.808699946661791,385.1577392482124,stage 2 of a staged grid
sweep_tierA,"the 12 non-default generator settings, Tier A's 3 scenarios",19.0,4104,200,False,True,gpt-5.4-mini,default,smoke,10,32.918901291131974,1.371620887130499,53.859370035333214,stage 2 of a staged grid
sweep_tierA,"the 12 non-default generator settings, Tier A's 3 scenarios",19.0,4104,200,False,True,gpt-5.4-mini,default,smoke,15,21.945934194087982,0.9144139247536659,35.90624669022214,stage 2 of a staged grid
sweep_tierA,"the 12 non-default generator settings, Tier A's 3 scenarios",19.0,4104,200,False,True,gpt-5.5,default,smoke,10,118.87215543293952,4.95300647637248,194.4894621402529,stage 2 of a staged grid
sweep_tierA,"the 12 non-default generator settings, Tier A's 3 scenarios",19.0,4104,200,False,True,gpt-5.5,default,smoke,15,79.24810362195969,3.3020043175816536,129.65964142683526,stage 2 of a staged grid
sweep_tierA,"the 12 non-default generator settings, Tier A's 3 scenarios",19.0,4104,200,False,True,openrouter/anthropic/claude-haiku-4.5,default,smoke,10,74.23633693099022,3.0931807054579257,121.45977490175176,stage 2 of a staged grid
sweep_tierA,"the 12 non-default generator settings, Tier A's 3 scenarios",19.0,4104,200,False,True,openrouter/anthropic/claude-haiku-4.5,default,smoke,15,49.49089128732681,2.062120470305284,80.97318326783449,stage 2 of a staged grid
sweep_tierA,"the 12 non-default generator settings, Tier A's 3 scenarios",19.0,4104,200,False,True,openrouter/deepseek/deepseek-v4-flash,default,smoke,10,127.93148833179474,5.3304786804914475,209.3116446474241,stage 2 of a staged grid
sweep_tierA,"the 12 non-default generator settings, Tier A's 3 scenarios",19.0,4104,200,False,True,openrouter/deepseek/deepseek-v4-flash,default,smoke,15,85.28765888786316,3.553652453660965,139.54109643161604,stage 2 of a staged grid
sweep_tierA,"the 12 non-default generator settings, Tier A's 3 scenarios",19.0,4104,200,False,True,openrouter/qwen/qwen3-235b-a22b-2507,default,smoke,10,93.43548992300033,3.893145413458347,152.87194981659957,stage 2 of a staged grid
sweep_tierA,"the 12 non-default generator settings, Tier A's 3 scenarios",19.0,4104,200,False,True,openrouter/qwen/qwen3-235b-a22b-2507,default,smoke,15,62.29032661533355,2.595430275638898,101.91463321106637,stage 2 of a staged grid
sweep_tierA,"the 12 non-default generator settings, Tier A's 3 scenarios",47.0,10152,200,False,True,claude-fable-5-1,default,smoke,10,508.9810317771434,21.20754299071431,832.7555494337156,stage 2 of a staged grid
sweep_tierA,"the 12 non-default generator settings, Tier A's 3 scenarios",47.0,10152,200,False,True,claude-fable-5-1,default,smoke,15,339.320687851429,14.138361993809541,555.1703662891438,stage 2 of a staged grid
sweep_tierA,"the 12 non-default generator settings, Tier A's 3 scenarios",47.0,10152,200,False,True,claude-haiku-4-5-20251001,default,smoke,10,167.01163566184044,6.9588181525766855,273.2515707545962,stage 2 of a staged grid
sweep_tierA,"the 12 non-default generator settings, Tier A's 3 scenarios",47.0,10152,200,False,True,claude-haiku-4-5-20251001,default,smoke,15,111.34109044122695,4.639212101717789,182.16771383639744,stage 2 of a staged grid
sweep_tierA,"the 12 non-default generator settings, Tier A's 3 scenarios",47.0,10152,200,False,True,claude-opus-5,default,smoke,10,388.89862397432324,16.204109332263467,636.2859656105103,stage 2 of a staged grid
sweep_tierA,"the 12 non-default generator settings, Tier A's 3 scenarios",47.0,10152,200,False,True,claude-opus-5,default,smoke,15,259.2657493162155,10.802739554842312,424.1906437403402,stage 2 of a staged grid
sweep_tierA,"the 12 non-default generator settings, Tier A's 3 scenarios",47.0,10152,200,False,True,claude-sonnet-5,default,smoke,10,285.61297510170937,11.90054062923789,467.29794463217354,stage 2 of a staged grid
sweep_tierA,"the 12 non-default generator settings, Tier A's 3 scenarios",47.0,10152,200,False,True,claude-sonnet-5,default,smoke,15,190.40865006780626,7.933693752825261,311.53196308811573,stage 2 of a staged grid
sweep_tierA,"the 12 non-default generator settings, Tier A's 3 scenarios",47.0,10152,200,False,True,gemini-2.5-flash,thinking0,batch,10,112.47537660150658,4.6864740250627746,112.47537660150658,stage 2 of a staged grid
sweep_tierA,"the 12 non-default generator settings, Tier A's 3 scenarios",47.0,10152,200,False,True,gemini-2.5-flash,thinking0,batch,15,74.98358440100438,3.1243160167085158,74.98358440100438,stage 2 of a staged grid
sweep_tierA,"the 12 non-default generator settings, Tier A's 3 scenarios",47.0,10152,200,False,True,gemini-2.5-flash-lite,default,smoke,10,64.09253806471824,2.67052241936326,104.863272732048,stage 2 of a staged grid
sweep_tierA,"the 12 non-default generator settings, Tier A's 3 scenarios",47.0,10152,200,False,True,gemini-2.5-flash-lite,default,smoke,15,42.72835870981217,1.780348279575507,69.90884848803199,stage 2 of a staged grid
sweep_tierA,"the 12 non-default generator settings, Tier A's 3 scenarios",47.0,10152,200,False,True,gemini-2.5-pro,default,smoke,10,913.7846017770769,38.074358407378206,1495.063962324874,stage 2 of a staged grid
sweep_tierA,"the 12 non-default generator settings, Tier A's 3 scenarios",47.0,10152,200,False,True,gemini-2.5-pro,default,smoke,15,609.1897345180512,25.3829056049188,996.7093082165827,stage 2 of a staged grid
sweep_tierA,"the 12 non-default generator settings, Tier A's 3 scenarios",47.0,10152,200,False,True,gemini-3.5-flash,default,smoke,10,351.33808136844635,14.639086723685265,574.8322996741325,stage 2 of a staged grid
sweep_tierA,"the 12 non-default generator settings, Tier A's 3 scenarios",47.0,10152,200,False,True,gemini-3.5-flash,default,smoke,15,234.22538757896422,9.759391149123509,383.22153311608827,stage 2 of a staged grid
sweep_tierA,"the 12 non-default generator settings, Tier A's 3 scenarios",47.0,10152,200,False,True,gpt-5,default,smoke,10,724.7184716942311,30.196602987259627,1185.7285270008638,stage 2 of a staged grid
sweep_tierA,"the 12 non-default generator settings, Tier A's 3 scenarios",47.0,10152,200,False,True,gpt-5,default,smoke,15,483.14564779615404,20.131068658173085,790.4856846672425,stage 2 of a staged grid
sweep_tierA,"the 12 non-default generator settings, Tier A's 3 scenarios",47.0,10152,200,False,True,gpt-5-mini,default,batch,10,439.9418313248493,18.33090963853539,439.9418313248493,stage 2 of a staged grid
sweep_tierA,"the 12 non-default generator settings, Tier A's 3 scenarios",47.0,10152,200,False,True,gpt-5-mini,default,batch,15,293.2945542165662,12.220606425690258,293.2945542165662,stage 2 of a staged grid
sweep_tierA,"the 12 non-default generator settings, Tier A's 3 scenarios",47.0,10152,200,False,True,gpt-5-nano,default,smoke,10,873.4905426185131,36.39543927577138,1429.1379272104725,stage 2 of a staged grid
sweep_tierA,"the 12 non-default generator settings, Tier A's 3 scenarios",47.0,10152,200,False,True,gpt-5-nano,default,smoke,15,582.3270284123421,24.263626183847588,952.7586181403149,stage 2 of a staged grid
sweep_tierA,"the 12 non-default generator settings, Tier A's 3 scenarios",47.0,10152,200,False,True,gpt-5.4-mini,default,smoke,10,81.43096635174751,3.392956931322813,133.23107324529795,stage 2 of a staged grid
sweep_tierA,"the 12 non-default generator settings, Tier A's 3 scenarios",47.0,10152,200,False,True,gpt-5.4-mini,default,smoke,15,54.28731090116501,2.261971287548542,88.82071549686529,stage 2 of a staged grid
sweep_tierA,"the 12 non-default generator settings, Tier A's 3 scenarios",47.0,10152,200,False,True,gpt-5.5,default,smoke,10,294.05217396569253,12.252173915237188,481.1055116100993,stage 2 of a staged grid
sweep_tierA,"the 12 non-default generator settings, Tier A's 3 scenarios",47.0,10152,200,False,True,gpt-5.5,default,smoke,15,196.034782643795,8.16811594349146,320.7370077400662,stage 2 of a staged grid
sweep_tierA,"the 12 non-default generator settings, Tier A's 3 scenarios",47.0,10152,200,False,True,openrouter/anthropic/claude-haiku-4.5,default,smoke,10,183.6372545135021,7.651552271395921,300.4531273885438,stage 2 of a staged grid
sweep_tierA,"the 12 non-default generator settings, Tier A's 3 scenarios",47.0,10152,200,False,True,openrouter/anthropic/claude-haiku-4.5,default,smoke,15,122.42483634233474,5.101034847597281,200.30208492569585,stage 2 of a staged grid
sweep_tierA,"the 12 non-default generator settings, Tier A's 3 scenarios",47.0,10152,200,False,True,openrouter/deepseek/deepseek-v4-flash,default,smoke,10,316.4621027154922,13.185920946478843,517.770910443628,stage 2 of a staged grid
sweep_tierA,"the 12 non-default generator settings, Tier A's 3 scenarios",47.0,10152,200,False,True,openrouter/deepseek/deepseek-v4-flash,default,smoke,15,210.9747351436615,8.79061396431923,345.18060696241866,stage 2 of a staged grid
sweep_tierA,"the 12 non-default generator settings, Tier A's 3 scenarios",47.0,10152,200,False,True,openrouter/qwen/qwen3-235b-a22b-2507,default,smoke,10,231.12989612531663,9.63041233855486,378.15692849369367,stage 2 of a staged grid
sweep_tierA,"the 12 non-default generator settings, Tier A's 3 scenarios",47.0,10152,200,False,True,openrouter/qwen/qwen3-235b-a22b-2507,default,smoke,15,154.08659741687774,6.420274892369906,252.10461899579576,stage 2 of a staged grid
sweep_tierA,"the 12 non-default generator settings, Tier A's 3 scenarios",93.0,20088,200,False,True,claude-fable-5-1,default,smoke,10,1007.132679899454,41.96386166247725,1647.7928956879905,stage 2 of a staged grid
sweep_tierA,"the 12 non-default generator settings, Tier A's 3 scenarios",93.0,20088,200,False,True,claude-fable-5-1,default,smoke,15,671.4217865996361,27.975907774984837,1098.5285971253272,stage 2 of a staged grid
sweep_tierA,"the 12 non-default generator settings, Tier A's 3 scenarios",93.0,20088,200,False,True,claude-haiku-4-5-20251001,default,smoke,10,330.46983226704594,13.769576344460248,540.6892783016477,stage 2 of a staged grid
sweep_tierA,"the 12 non-default generator settings, Tier A's 3 scenarios",93.0,20088,200,False,True,claude-haiku-4-5-20251001,default,smoke,15,220.31322151136396,9.179717562973499,360.45951886776515,stage 2 of a staged grid
sweep_tierA,"the 12 non-default generator settings, Tier A's 3 scenarios",93.0,20088,200,False,True,claude-opus-5,default,smoke,10,769.5228091406822,32.06345038086176,1259.033931952712,stage 2 of a staged grid
sweep_tierA,"the 12 non-default generator settings, Tier A's 3 scenarios",93.0,20088,200,False,True,claude-opus-5,default,smoke,15,513.0152060937882,21.375633587241172,839.3559546351412,stage 2 of a staged grid
sweep_tierA,"the 12 non-default generator settings, Tier A's 3 scenarios",93.0,20088,200,False,True,claude-sonnet-5,default,smoke,10,565.1490783927441,23.547878266364336,924.653379804088,stage 2 of a staged grid
sweep_tierA,"the 12 non-default generator settings, Tier A's 3 scenarios",93.0,20088,200,False,True,claude-sonnet-5,default,smoke,15,376.7660522618294,15.698585510909558,616.4355865360587,stage 2 of a staged grid
sweep_tierA,"the 12 non-default generator settings, Tier A's 3 scenarios",93.0,20088,200,False,True,gemini-2.5-flash,thinking0,batch,10,222.5576600838322,9.273235836826341,222.5576600838322,stage 2 of a staged grid
