lb_p_r_calm,abs_acf1_r_calm,kurtosis,jb_p,hill,lb_p_absr,lb_p_r2,arch_lm_p,acf1_absr,garch_persistence,gjr_gamma,leverage_corr,volume_absr_spearman,logvolume_acf1,logvolume_shapiro_p,skew,worst_gt_best,acf1_x_calm,half_life_x_calm,sd_x_calm,sent_acf1,sent_corr_r,iv_rv20_corr,iv_calm_mean,mdd,calm_sigma,worst_panic_day,scenario,seed
,,0.09489808534766331,0.7850443610043877,4.350565744163933,0.9120469335908981,0.9829558613691124,0.8812673932842919,-0.07997275148038117,0.9737349848161814,0.07125047937012442,-0.03868244953584682,0.2265905283995736,0.3883856477209815,0.009772666328098884,0.11109662834445153,0.0,,,,0.2012615591538605,-0.0012331317174348012,0.1792914999741838,,-0.17385559750090918,,,sustained_bull,30051
0.4359453054465116,0.014690551708061805,2.6764294921780634,8.929863455810066e-14,2.7739659008131117,1.2862575894902702e-07,0.005680762790532407,0.17992696389766613,0.2027804452721798,0.9930310499116184,0.23576148473167238,-0.044541689475802455,0.3770854271356784,0.4817353346541995,7.095917612052333e-05,0.14507942285754497,0.0,0.9629088145807031,18.33889565592138,0.039067968367405954,0.20939453697323926,0.01895558050977163,0.5876314282042637,30.336904761904766,-0.46532193773745034,0.019577175105583267,-0.12472357957134683,crash,3005155
0.4359453054465116,0.014690551708061805,2.5024366408558922,1.4490831579584201e-12,3.1477041577145384,1.7704237285231e-08,0.010866310397475416,0.5542943797742267,0.15261295701537175,0.9926007383430608,0.21747736259687306,-0.005291119015627949,0.35823816049946705,0.4654676900373205,0.0002749807687141376,0.2797807018334456,0.0,0.9629088145807031,18.33889565592138,0.039067968367405954,0.2087161324900555,0.023445782384115734,0.619611029482532,30.336904761904766,-0.45018412704791777,0.019577175105583267,-0.11105315233622459,crash,3005170
0.4359453054465116,0.014690551708061805,2.4031233996595454,4.923607507653867e-12,3.212647878683996,4.550774123690621e-09,0.008215045950869498,0.7058100297655577,0.12288600289372784,0.9925366865195158,0.2038995651478261,0.027073104606484384,0.3402771432922187,0.45652856749861376,0.0006616899648745818,0.3554132867061169,0.0,0.9629088145807031,18.33889565592138,0.039067968367405954,0.2079421225600932,0.029173109151013833,0.6386842711498737,30.336904761904766,-0.44611104875525165,0.019577175105583267,-0.09978599968958779,crash,3005185
,,6.5408349472732485,1.6086187482475708e-78,2.358252481339798,1.8647785510764168e-25,1.4587341099900369e-12,0.0003710549239851151,0.1058231773520845,1.0000000002159357,-0.10631063485897005,0.03149808545060453,0.30391046139789857,0.7016896699878424,3.6287063799715532e-09,0.3255044514558356,0.0,,,,0.220358117545536,0.07068160132646405,0.3246628771740435,30.378571428571433,-0.6951841106390595,,-0.3327630583786787,crash,31051
0.6433876214494049,0.005079825752144437,0.11881982168000516,0.7567923402689335,4.523912851960137,0.986918405728503,0.9546822889562742,0.8403854368812826,-0.03937464689610853,0.9913671542349795,6.940575623347903e-10,0.057960021628846094,0.28954773869346734,0.6028918342154728,0.8957557013342342,0.11521486648474395,0.0,0.9180959399611363,8.11140703411546,0.05643534108661341,0.08686289348489017,0.010647442713605286,0.1193857362566128,37.428888888888885,-0.25148229505478703,0.023738253735796185,,flat,30052
0.8213208876104812,0.18017693905978183,0.9466402671495424,0.006670219353228446,4.690793709338463,0.7552289141895693,0.3513189239035066,0.28500199455127356,-0.009988663389229822,0.7083347650444061,0.27962007468013406,-0.11440637565838892,0.2996680371554743,0.5220318221403248,0.9561769800118654,-0.27943655239486853,1.0,0.8756513747207738,5.219983288016396,0.01979867331212401,0.14399401098743447,0.009532996304890275,0.18569260786475844,34.88461538461539,-0.3982098123203679,0.018557142754550227,,bull_trap,30052
,,2.03148760785011,1.5088504111205273e-08,3.9008126371942455,0.010046872728434748,0.056422404090527636,0.25887283082962104,0.04603387051181003,0.9999999999997142,-0.08685853839199524,-0.021259959840878098,0.2520877112836912,0.5295179960656657,0.21852278163173083,-0.2329258172863454,1.0,,,,0.20187511256832608,-0.015734504981516257,-0.07951952643392081,52.51875,-0.37027993596675457,,,bull_trap,31052
,,0.11881363780704302,0.7568605862320381,5.3665348915161495,0.9876360328598758,0.9502270464664557,0.8404119055954368,-0.011826226741210671,0.9911641345120821,7.067108616413642e-10,0.06014123434032872,0.29997715851987206,0.6037678021049011,0.9073840262950943,0.11519286094724475,0.0,,,,0.08591819563113036,0.01019030309386989,0.11784120098112216,,-0.21039911538431444,,,sustained_bull,30052
0.6199393585097821,0.007547843416014748,2.4197282870043466,9.438762035907336e-12,3.36120802559721,2.851985239288013e-22,9.820494498525762e-11,0.0007104267755025958,0.2810931468809562,0.9999999999969108,0.14667138550988618,0.0019849703668701553,0.3821958276229633,0.7203183116269616,5.7660646891363156e-05,0.2589491472835855,0.0,0.9115147838080274,7.481555751922738,0.05212293260029418,0.09389933272690505,0.012688104688263783,0.6196570101608431,31.153125,-0.5173438429364979,0.021955975976061477,-0.16816492410219563,crash,3005255
0.6199393585097821,0.007547843416014748,2.266982551802583,4.854403919484085e-11,3.3468870728736944,2.9464374526828765e-25,5.128584095455213e-13,0.00012315055501540848,0.273370035453182,1.000000000003037,0.15545254153332433,-0.010445339342866344,0.3995553525201767,0.7179009430711607,0.00011601270756393279,0.3837588781021847,0.0,0.9115147838080274,7.481555751922738,0.05212293260029418,0.09481765083736907,0.018960539097014412,0.6183343135627147,31.153125,-0.4997300777568683,0.021955975976061477,-0.15901203862253244,crash,3005270
0.6199393585097821,0.007547843416014748,2.2442378450495806,1.7294720016228718e-11,4.174736305251064,1.2642842564092116e-26,1.6838803280397966e-15,1.1107841054670855e-05,0.2506667795909209,1.0000000000015319,0.14540538060498423,-0.01726632911428897,0.40124257651895845,0.7141783717885788,0.00019219952922967196,0.4849307776702174,0.0,0.9115147838080274,7.481555751922738,0.05212293260029418,0.09615774687193775,0.025961445670075623,0.6144990987655027,31.153125,-0.48246862730777806,0.021955975976061477,-0.15151678623523956,crash,3005285
,,0.8909817531827513,0.012608158134938704,4.338060490550118,0.3205258412313227,0.8434455751988107,0.8013675792233101,-0.03455871126602683,0.9334096123549849,0.03262894874361759,-0.011126990698974937,0.4507492005481955,0.5545278576907353,0.2015383952471715,-0.2554626538813931,1.0,,,,0.202399460192624,-0.00017071143847127574,-0.35535637631268563,52.51875,-0.5833183871248606,,-0.13556947148458232,crash,31052
0.14817065664717874,0.10933985434193785,0.5027201750077501,0.18161045243981933,3.492225698695191,0.2752682320417042,0.3789355854512309,0.1816127212778175,0.12561560660520843,0.30911153040204625,0.010743662531441022,-0.02182209554404519,0.26768996497639713,0.6378248032774729,0.2717903427073856,0.19921325483386185,0.0,0.9011070074766635,6.656475292047051,0.02580893887873342,0.2198619280582094,0.024585772025845998,0.3191995439020854,31.531111111111112,-0.2307472043173684,0.019915584483283177,,flat,30053
0.9494469029625825,0.05781021964243109,1.0729310664929779,0.00046953030234848047,3.6761066179226694,0.4643406971926113,0.9717508091977263,0.8261545940969963,0.07179876801490173,0.9985885752106824,0.04754823658008382,0.09707150462884441,0.38997563575453015,0.5125700234228264,0.0011802432993398746,0.41754290985182363,0.0,0.9176057296784849,8.061025504471642,0.03997327950439002,0.18646968503294295,-0.034217097191096474,0.40152776686829783,24.41571428571428,-0.21921688404880246,0.019102908658303188,,bull_trap,30053
,,1.9927208376822643,2.0214996293257957e-11,2.944699032008793,0.5705548387018968,0.6918723419991809,0.8692414482956259,0.029361562651390078,0.9299171587622548,0.013028368261778037,0.03656299100333464,0.13460636515912897,0.43888367947096674,0.8142921314316167,0.7015455801049703,0.0,,,,0.09609287968394636,0.07222152922117454,-0.07895371629854558,35.16111111111111,-0.18407784602319877,,,bull_trap,31053
,,0.5027192701087784,0.18165383900266566,4.160788594205006,0.3425914970379514,0.5514390995637193,0.18158937617840343,0.11546466430495812,0.30644104512652137,0.11929785207794384,-0.030047926195953912,0.26017968631033955,0.6310311429780481,0.2550453690164939,0.19917766969466558,0.0,,,,0.21953904619380066,0.026096570575058098,0.33063847392915996,,-0.15273993251286988,,,sustained_bull,30053
0.3649929374002129,0.021759479527007776,1.8115037975694017,1.188525922672708e-06,3.0894772769854884,1.6660051715370677e-35,2.1358392418940365e-19,3.875844800356651e-06,0.4228990926777162,0.9671880876082827,0.18122750303380403,-0.09111589954546774,0.3514846962083143,0.6898497782723089,0.1923554815373245,0.047903113133127416,0.0,0.8300894402863843,3.7221586781759077,0.017216546162702732,0.23039472999743657,0.05801680737903102,0.6741293771083793,29.01181818181818,-0.6852065385582465,0.01957775444235164,-0.10094663187559316,crash,3005355
0.3649929374002129,0.021759479527007776,2.322391470690575,8.34037859805737e-11,3.754672913187755,2.3165882295015517e-19,3.6602887667483763e-09,0.0006644179268355473,0.36245992473814526,0.9645250210138029,0.18905479286652713,-0.06142091372072616,0.33441906502208013,0.6778660542744068,0.14432551406304506,0.22596746024350933,0.0,0.8300894402863843,3.7221586781759077,0.017216546162702732,0.22888502916363412,0.051397621643114184,0.6663236923290388,29.01181818181818,-0.6058489510541287,0.01957775444235164,-0.09152714671356232,crash,3005370
0.719800008703361,0.16027666784763228,1.2400365375215996,0.0013383972367533574,6.210768620144016,1.0992989655438162e-07,2.391123229449153e-09,2.1027729553865764e-06,0.09084870890548256,0.9877508735378977,0.06873230388939677,-0.09696847719452482,0.32355108877721944,0.5065010493696583,0.18687193692155585,-0.12061987320881626,1.0,0.9492534807512213,13.309427664155399,0.07453387859987233,0.16473463365376728,0.10032850624001213,0.6600628457123006,29.323809523809523,-0.4345321463800087,0.020864391473266894,-0.04004397238051727,crash,3005385
,,4.161660448429324,6.128396248753065e-35,3.810228989713334,0.010695420121822572,0.09782193454903283,0.5041129418733187,0.17332749932742098,0.9705524809555861,0.13986344887679936,0.078328392116967,0.32867062585655554,0.523621263841542,0.000214990251874709,0.6484985053246366,0.0,,,,0.09934994050282804,0.023113766540375624,-0.028246843905932753,35.16111111111111,-0.3332454329928245,,-0.08103473167000619,crash,31053
0.4936991671257773,0.011678656384227337,0.2970264877505455,0.6277399193324604,4.597458930349565,0.8372701190282167,0.8199911978573153,0.9326669267088362,0.009022346000631969,1.0,0.11543599326148009,-0.12293374860906918,0.22477539211207553,0.4961655537138168,0.3851251027869438,0.07760133709114372,0.0,0.9613177003425056,17.570123246790054,0.04249945027909485,0.15419843623538798,0.04741109359336725,0.23497332991419667,29.389444444444447,-0.1785794331102193,0.01823321081749667,,flat,30054
0.7388435555956325,0.05075805191585773,0.6651302988805226,0.14599508096613914,4.400931640118646,0.12977328806163807,0.6602446497870689,0.8545134051162573,0.10260064523795374,1.000000006625862,-0.028989276267308652,-0.09897918495939992,0.2931338510735496,0.5163450083124457,0.5641057144957207,0.07369883208974795,0.0,0.9202875550285479,8.34422423699087,0.03269460540410407,0.1520083571839064,0.03191882006733932,0.37460540447140594,25.165168539325848,-0.1785794331102193,0.015562989435705617,,bull_trap,30054
,,2.2453693727944275,1.5884809289556932e-12,2.8258486298366594,0.3007070797765268,0.7128777231358147,0.2946441550481898,0.09701860462205723,0.7271086513996918,0.13762758239935244,-0.14673957797099677,0.26265570275620526,0.48725624190096395,0.8960821992710504,-0.6147073301836079,1.0,,,,0.1778196712062085,-0.08868483024255697,-0.3831244531743464,29.561111111111114,-0.17930304537304986,,,bull_trap,31054
,,0.297035408264378,0.6276412479435605,3.7943236249620753,0.815235420309476,0.8827023628463321,0.932576681975756,-0.008681174113592273,0.9999999998693861,0.11235108332651562,-0.12075715247337998,0.2130592355717984,0.49675538357808147,0.3708804855970245,0.07765385972434347,0.0,,,,0.15104722448472424,0.047329112700047346,0.23259621763663219,,-0.1545567006770725,,,sustained_bull,30054
0.7388435555956325,0.05075805191585773,1.4190619715512076,0.00022366644499585074,5.179134700992848,2.3397357119134838e-07,0.00018456522386219314,0.009419685242540157,0.21341059846125954,1.0000000000036906,0.0971711638918263,-0.0997854724713013,0.37419978681285215,0.495927461443591,0.12366049077241364,0.05849222228458588,1.0,0.9202875550285479,8.34422423699087,0.03269460540410407,0.16000647422732242,0.040719085751945196,0.5206779929785725,25.165168539325848,-0.38879113500249074,0.015562989435705617,-0.05105555180576271,crash,3005455
0.7388435555956325,0.05075805191585773,1.6753918977993836,8.053928843467742e-06,5.215545154757866,2.4400330695165617e-06,0.0017188440507753648,0.012105147623525875,0.19491805970989562,1.000000000000383,0.08249274805961712,-0.095500335416649,0.37693924166285975,0.494199975109134,0.1590928453970813,0.07458563282878018,1.0,0.9202875550285479,8.34422423699087,0.03269460540410407,0.16074639814614786,0.03193733670331113,0.4680957912745461,25.165168539325848,-0.3503475127474108,0.015562989435705617,-0.04049792201863589,crash,3005470
0.8384195925930831,0.09391837297617195,1.1729627556825237,0.0029296207181370975,4.998972056755282,0.0026607759504194083,0.0017829821756580617,0.027964222741055172,0.008263688812789051,0.9708734015992126,-0.016629677062781942,0.03818571858365234,0.3761748134612456,0.46979694860943916,0.689943651792218,0.0881543541350857,1.0,0.8189213184041434,3.469773503544772,0.031982902147368604,0.2016743062042716,-0.0778734874310879,0.6122328325176524,28.040384615384617,-0.44539453100340465,0.024847151801471543,-0.11444177395055544,crash,3005485
,,4.819893078615703,2.269466095673145e-45,2.532252282571823,4.655370808730824e-05,0.1129883914225171,0.030897697292111306,-0.006925334400988259,0.9906859225416728,0.048441894852375024,0.0827934899194068,0.34523983554134313,0.5922151233849798,0.0001763276688921816,0.6252669493442217,0.0,,,,0.10399960597568891,-0.017681106614050653,0.563191579332923,,-0.4346403681655703,,-0.16645751006236686,crash,31054
0.7305063427936632,0.057961653310182326,4.429006603441886,3.366465666967948e-39,3.9269117158497022,0.8551228104140324,0.99500214897061,0.927206954687209,-0.014425676161132816,1.0,-4.093322595345864e-09,0.030906433810136445,0.26855337292523224,0.5099612504885799,0.3594975643866507,-0.6617416967176001,1.0,0.9479614895332297,12.970228610678673,0.04540141368247232,0.2614514760946598,0.16298875395308166,0.07241943363421526,28.446666666666665,-0.3630855518573741,0.018905973133945327,,flat,30055
0.41129309462269403,0.16073908020620079,3.2909524097295577,3.110183246539776e-21,2.9670491736115423,0.9972905368910563,0.9763998560502201,0.973911702778707,-0.021801545262557922,1.0,-9.760532441360463e-11,0.05362839118112763,0.3511329374143444,0.5067318204969821,0.35230774853458635,-0.3739270577968494,1.0,0.9394886341025209,11.10464736661612,0.03415306660609953,0.2573325465350413,0.1145533449601247,0.007561148529874261,24.57246376811594,-0.23548333742452288,0.016863852481539324,,bull_trap,30055
,,0.18089670914717715,0.8230900671664896,8.182440989057367,0.46134569205009945,0.24437944769433592,0.3251042006873668,0.09201647369136463,0.8852985456630148,0.05935310551478109,-0.021658495939205612,0.36445256585960106,0.6195564807089647,0.8598179564937309,-0.059658816204352004,0.0,,,,0.21158645304764323,0.10008457898376376,0.008497865250115597,33.28947368421052,-0.34950750380522644,,,bull_trap,31055
,,4.428289130251482,3.468991295529219e-39,3.525411391783967,0.7507304112664998,0.9952237082474799,0.9272958881289849,-0.0014680150097381368,1.0,2.6845225717839178e-09,0.03775033967473389,0.3058291457286432,0.5210577527467511,0.33721842834680205,-0.6615751810500435,1.0,,,,0.26292214072835607,0.16301680490574963,0.04053400220824598,,-0.29854170960081616,,,sustained_bull,30055
0.41129309462269403,0.16073908020620079,2.0254723458671915,2.4535628178184452e-09,3.9322666765354497,1.302836021336719e-07,0.00032244036208820936,0.49272167699768665,0.11324755285455908,0.999727459858197,0.03166528509031035,-0.10870456934697091,0.33824729709151824,0.5064619747569321,0.38167786377994944,-0.4121729356699067,1.0,0.9394886341025209,11.10464736661612,0.03415306660609953,0.2679457139974668,0.13473151674505615,0.31899554825747367,24.57246376811594,-0.5274611223694271,0.016863852481539324,-0.09913124635584314,crash,3005555
0.41129309462269403,0.16073908020620079,1.9571287792611454,1.8116964596022083e-08,3.4719940061373,6.011450923829149e-07,0.0004395261190866831,0.36314856064026174,0.062005076994966137,1.0,0.0219270358708746,-0.0708034666284402,0.3363697274250039,0.4849081642195852,0.6820811418630275,-0.34259532759665545,1.0,0.9394886341025209,11.10464736661612,0.03415306660609953,0.2673934980009631,0.13145752559851154,0.29362162406321257,24.57246376811594,-0.5171079774922597,0.016863852481539324,-0.08662955231604208,crash,3005570
0.41129309462269403,0.16073908020620079,1.907310411921629,7.951799502285903e-08,3.1469329218387747,1.4010187679715046e-07,0.00030112674207764833,0.24243486818960827,0.052032668378497245,0.9999999999938022,0.013463544924982742,-0.0345417902428303,0.32463225216994057,0.4764472130461795,0.6818558504631248,-0.2762381695919052,1.0,0.9394886341025209,11.10464736661612,0.03415306660609953,0.2670754568911862,0.13141922074132606,0.2766223789168915,24.57246376811594,-0.5077805148472221,0.016863852481539324,-0.07632908133314409,crash,3005585
,,2.731923908260999,3.03197367356995e-14,2.8294908449549236,1.552452585317726e-05,5.420281679233867e-12,0.08613462758838968,0.16476993661467143,0.9591401258936703,0.1400883077706591,0.002785019223645255,0.3634521090299985,0.6775573790571104,0.3701050586510432,-0.10560118009215343,0.0,,,,0.22002661709548926,0.14796217389367033,0.20554821009682492,33.28947368421052,-0.7410594660251497,,-0.15987622480512131,crash,31055
0.4787417623479323,0.04483627740865774,4.873463419702805,6.844633054134499e-52,3.312906030234485,0.6036366819066626,0.7129923284522988,0.37703264465769804,-0.024400355914714567,5.97104982884676e-11,2.4506747034333006e-14,0.02953704455195135,0.24486523526724532,0.41829064777668434,0.12284355317205403,-1.0800541957875087,1.0,0.9490332808893877,13.250401010636486,0.03976917342263253,0.14906385532239338,0.09231718432984547,0.03322839175809114,33.24777777777778,-0.30745615879130184,0.018883732958434273,,flat,30056
0.7962986573274164,0.031214664707966744,4.049769517851019,9.42178512547174e-37,3.9350768365517372,0.5360080234471242,0.7397696200885368,0.4823245950818449,-0.0029401649357549803,1.5242322117085006e-17,0.01592287255242157,0.009813515727895353,0.26032891731384195,0.4280093373123994,0.15669228323298745,-0.9497420630996045,1.0,0.9018973053736028,6.712989666661032,0.025315316722512613,0.1511795450953536,0.09624622941474112,-0.029140619144791678,34.66753246753246,-0.17362384650751372,0.021182494410849465,,bull_trap,30056
,,1.3490337128760768,0.0001485266425136837,3.8898181537038385,0.22654488158246633,0.030758902223717362,0.458493290935887,-0.04184208502748465,0.9896239287214669,-4.3257725658497984e-10,0.1336859674348053,0.41509060453784075,0.4241202760586293,0.03531294583310731,-0.27671193523478355,1.0,,,,0.09485441164522294,-0.02460318824383885,-0.14522216036728386,,-0.2478909507669801,,,bull_trap,31056
,,0.4064124493543666,0.26737355303529875,5.495852794853689,0.21586253377492687,0.010216563355043772,0.26515605120689273,-0.03784391239813281,0.9984071077419794,0.06224277635601919,-0.050790563743042784,0.21747068676716919,0.45296142574614845,0.48476885856600704,-0.1955798118811735,1.0,,,,0.15140598575112685,0.09935955409549686,0.3995122796379011,,-0.18439715150493308,,,sustained_bull,30056
0.7962986573274164,0.031214664707966744,1.1126074724645498,0.002253251889885108,3.669504114069689,1.0759162602684291e-10,7.140986838450267e-08,0.00646903626058361,0.21131384798080333,0.9215316840149973,0.014183447808351032,-0.11297204335940829,0.3815806304248516,0.4976736049109104,0.2233296530918204,-0.24101204456272252,1.0,0.9018973053736028,6.712989666661032,0.025315316722512613,0.15456556838197325,0.11168120023978903,0.0772144883160356,34.66753246753246,-0.5182896903954086,0.021182494410849465,-0.09614626597331544,crash,3005655
0.7962986573274164,0.031214664707966744,1.2839353681108356,0.0009488582282272754,4.85463538833854,2.1500725690656216e-09,1.4486685478951838e-05,0.026156381349021308,0.2309129296356012,0.9272488235454587,0.022838587048772348,-0.09162035628875922,0.3773397289477691,0.494056478610637,0.22391297926113507,-0.0871270938950039,0.0,0.9018973053736028,6.712989666661032,0.025315316722512613,0.15766909519246977,0.12434859770356294,0.06222488126924952,34.66753246753246,-0.5059896319712753,0.021182494410849465,-0.09309166306669248,crash,3005670
0.9096412167272273,0.06448292426484123,5.399243569443485,1.0496434577331343e-61,2.789426480458467,1.8240977207012144e-09,0.04756577243800598,0.14298294704202183,0.19558437092937267,0.9999999999999613,0.09129072985842646,0.060302636002082105,0.28101720724836304,0.5510909706890564,0.10007739302626484,1.0857859234342253,0.0,0.8405800775877064,3.9913335216500627,0.03476974718666109,0.2700969160202076,-0.013902387227259259,0.7130416384457899,36.89247311827957,-0.5661699478977206,0.021581490999421808,-0.13144762790869713,crash,3005685
,,0.7278778405959279,0.10934510483373469,4.5599472216671355,0.20070084910178076,0.11873734579660931,0.6538430441949002,0.032852415813598344,0.9050073882813894,0.011167058158771781,0.02292182823982904,0.470907568143749,0.5433955775231782,0.14893547502036492,-0.0317891596019827,1.0,,,,0.09236624621250807,-0.00874248244422653,-0.038554078593746745,,-0.5474507576113853,,-0.14801200754798138,crash,31056
0.8697184866806221,0.04895778383359008,0.7433688404329089,0.07224396341539813,5.358880122663512,0.3217543096850004,0.22134967390618288,0.12962748143910793,-0.11779963213126152,0.9447220489377611,0.05434758863727982,0.0333670143976801,0.33174052078574695,0.5872905170038468,0.3876986213992206,0.14249686135648404,0.0,0.9153182826485656,7.833638741021526,0.03834111608081996,0.1838653423849887,0.18891320301677786,-0.5138583900698291,35.42166666666667,-0.17703641454292052,0.021714170913683897,,flat,30057
0.8731322929286236,0.00017336483505510828,0.7092856341874709,0.12088278231529037,6.512611284261425,0.35651024697136324,0.28467355041056647,0.2684108091274637,-0.0662108140422416,0.9908555020187064,8.352814156394604e-09,0.08184057442379088,0.3488603429497523,0.569368420196587,0.47055876352877973,0.040516347829845006,1.0,0.9349241133059562,10.300907323521653,0.03777922575282884,0.18582454078709176,0.19618020818892723,-0.35613472680535274,37.916666666666664,-0.16071446034640724,0.0221693718048911,,bull_trap,30057
,,0.7883192349277501,0.05878145941797777,7.564638126863995,0.06940464237389052,0.1590769904358508,0.2552265038793192,0.06158139237999686,0.4712381495694213,-0.1298522688252817,0.0548412493681025,0.40716613369879706,0.500169940573352,0.8772137356870444,-0.1246128975723959,1.0,,,,0.3638767698914554,-0.014449140935747097,0.1707107852746477,28.985714285714284,-0.27283646412236384,,,bull_trap,31057
,,0.7433395757417554,0.07225677790848348,6.309714671104063,0.43011087466185915,0.301179204511189,0.12966954885720475,-0.12280628397286429,0.9461139297915975,0.051437649517971584,0.031247671993388414,0.3275118014313994,0.5842742321381461,0.3839676082012423,0.142497499265895,0.0,,,,0.1842894401504002,0.18811762076366756,-0.5193451766862435,,-0.15172791969970356,,,sustained_bull,30057
0.8731322929286236,0.00017336483505510828,2.491633674716077,1.7105389325949703e-12,3.647188802839848,0.00014268552541270036,0.24331070965955814,0.8623495239909678,0.05819061923239025,0.9857024018021929,0.08838055059257055,0.06966173328802394,0.41440231460331967,0.6296857258385878,0.0010061495253351675,-0.2859410339201239,1.0,0.9349241133059562,10.300907323521653,0.03777922575282884,0.18640571495866573,0.1390588894128312,0.3642476785011798,37.916666666666664,-0.4395856700010562,0.0221693718048911,-0.17887615234859666,crash,3005755
0.8731322929286236,0.00017336483505510828,2.563442258576101,5.340086196406319e-13,3.7724310904704312,0.00039781052330015073,0.3516266579161977,0.8841456155147122,0.06815597207887907,0.9854954618776162,0.09299164813023184,0.08563837415403201,0.40741586721486217,0.6279565074176668,0.0008329866065612968,-0.247412452144513,1.0,0.9349241133059562,10.300907323521653,0.03777922575282884,0.1860809686713541,0.1349362017088599,0.3430670554295044,37.916666666666664,-0.4006451405316953,0.0221693718048911,-0.17722847951452092,crash,3005770
0.8731322929286236,0.00017336483505510828,2.612508925369106,2.3898741214708493e-13,4.267887278248599,0.000534949197483278,0.40639707548058596,0.8794196822745891,0.07515614252462713,0.9853686481340378,0.09680187432248961,0.0949675574403709,0.4028399573625704,0.628492990355085,0.0007554241306165013,-0.21495053331962394,1.0,0.9349241133059562,10.300907323521653,0.03777922575282884,0.18631311073093626,0.13268347939248187,0.3318621705699028,37.916666666666664,-0.37059068963359865,0.0221693718048911,-0.17602840816767618,crash,3005785
,,5.669577511390614,3.685860757159848e-59,2.082401411943738,1.2624870570330509e-24,3.513598835365042e-09,0.00014618685972634106,0.324054700744435,0.9738088250533562,0.09454067366155207,0.029430398728191386,0.5322232373991168,0.6758857199867176,6.045607741923799e-05,-0.27824617870771484,1.0,,,,0.36396339581029985,-0.01846089397655231,0.41346283386038624,28.985714285714284,-0.571878444705531,,-0.2978217463402286,crash,31057
0.06889827643636666,0.07562678547566067,0.5727363710386815,0.0713467039167254,4.593826630475018,0.17170113857877306,0.003402002564143819,0.0072666516533573386,-0.008738971234723709,0.9415288634506864,0.10498473332670175,0.02462385569466953,0.3882518653875438,0.5467981588402783,0.19761611058899092,0.27785167211246736,0.0,0.9743371809191453,26.661707966220444,0.06288455137185438,0.23348073060518731,0.2182485115032227,0.5164814846591537,32.32222222222222,-0.19456482836187372,0.01890705084278704,,flat,30058
0.5559996203326574,0.12741234845831442,0.28560791661429086,0.40669573354881383,4.680930100216362,0.5011188092940765,0.08146424364689067,0.04467361494082899,-0.001164480449861549,0.890328200095918,0.16742958514776177,0.0008492742124529003,0.3789812699862951,0.5387056299323649,0.08798270009658343,0.18401002741030448,0.0,0.8560715135133707,4.460367459991771,0.02928478024680861,0.2359228441880605,0.22985735352137537,0.47405298316906513,39.268181818181816,-0.19456482836187372,0.021818851276659647,,bull_trap,30058
,,1.0729572343492437,0.008371145361921142,4.680491471107568,0.6646844977553413,0.934258268544371,0.6278403093730667,0.010084308811466243,0.9684473441506115,0.012089339721332495,-0.011729508877122768,0.33531749657377796,0.43931973734852486,0.8365574825905318,0.024711676052814175,1.0,,,,0.20921925578437764,0.09415233572186876,-0.30852365473950477,33.86153846153846,-0.16593962192449185,,,bull_trap,31058
,,0.5727869152391776,0.07131388531312484,4.3909609803564535,0.14460716900469847,0.004190413085608332,0.007265431838670112,-0.00967426075629936,0.9413295449178282,0.12100956950148624,0.016727650100359575,0.3821516674280493,0.5434116601912441,0.17919074414931213,0.277875549728786,0.0,,,,0.23511748064336369,0.2193523960175587,0.5198580615723333,,-0.15513219709985815,,,sustained_bull,30058
0.5559996203326574,0.12741234845831442,4.704376321542395,1.0002228973609117e-41,2.5004212704816875,3.281014395316954e-09,8.773091252598515e-08,0.0057653253331897214,0.22333458686760782,0.9747011712811174,0.227277610199591,-0.2140783221251663,0.37802040505558093,0.6142467223073247,0.0003482679933936081,-0.4000260776174652,1.0,0.8560715135133707,4.460367459991771,0.02928478024680861,0.25985162244475296,0.272970873821492,0.4781861709776103,39.268181818181816,-0.6450229194165051,0.021818851276659647,-0.1943607058744634,crash,3005855
0.5559996203326574,0.12741234845831442,5.052330882925498,1.1874860725807283e-47,2.183129949311115,2.183253508800863e-09,1.7209413562474837e-08,0.004981257133712706,0.22114574136112525,0.9663935753252619,0.22700056362338839,-0.1943140937948886,0.39079336074310944,0.6154416556390615,0.00034591372470211797,-0.3661223840204848,1.0,0.8560715135133707,4.460367459991771,0.02928478024680861,0.2556723146781873,0.25983815081781075,0.4800505305601915,39.268181818181816,-0.539369272429698,0.021818851276659647,-0.1925819111763074,crash,3005870
0.5559996203326574,0.12741234845831442,5.233064544496969,8.009473576420326e-51,2.1894610799755783,5.538322118806392e-10,5.3581135292434234e-09,0.004371856306692234,0.21684361493813037,0.9612681255341339,0.22626019212863738,-0.18311009323650693,0.3945789553829755,0.6153187407359073,0.0003524462135689819,-0.3310755371081712,1.0,0.8560715135133707,4.460367459991771,0.02928478024680861,0.2513658796804369,0.2518429380930556,0.48266617014753926,39.268181818181816,-0.44777284625617364,0.021818851276659647,-0.1912409541020308,crash,3005885
