scenario,seed,persona,policy,mcr_0.03,mcr_0.05,mcr_0.08,mcr_0.12,mcr_0.2
flat,77,ENTJ,rule_p_sma50,0.017183944108908895,0.03652110462875456,0.05,0.0,
flat,77,ENTJ,rule_rsi,0.017195449534028566,0.03652111522318776,0.05,0.0,
flat,77,ENTJ,rule_analyst,0.031232693722921413,0.0516475130132128,0.05,0.0,
flat,77,ENTJ,random,0.4105180618941371,0.4207896906300421,0.41439028245271886,0.46606009851235103,
flat,77,ENTJ,oracle_switches,6.0,4.0,3.0,1.0,0.0
flat,78,ISFJ,oracle,0.009447836960695587,0.003021964725083441,0.0027672750519942718,,
flat,78,ISFJ,always_hold,0.09301252258950375,0.09463949380737412,0.10206718385515952,,
flat,78,ISFJ,constant_mix,0.10052776548311389,0.1010357578976659,0.10175157813515359,,
flat,78,ISFJ,band_lo,0.08716300847509405,0.07973274549641086,0.08855489364256687,,
flat,78,ISFJ,band_hi,0.11717811813898475,0.12555683480926985,0.11661353893791786,,
flat,78,ISFJ,L5_full_level_free,0.1428885380158693,0.14717418313360708,0.11661352465463834,,
flat,78,ISFJ,L5_level_free,0.12519513515130073,0.1334227585794114,0.11661353920534426,,
flat,78,ISFJ,rule_p_sma50,0.0348368012165596,0.022699286131763773,0.03421573935473034,,
flat,78,ISFJ,rule_rsi,0.04427463535411534,0.03325919483993616,0.062140321806353684,,
flat,78,ISFJ,rule_analyst,0.089949612219378,0.08763701660556769,0.11811070417562086,,
flat,78,ISFJ,random,0.3768285931866445,0.36506768397667916,0.31593715907462183,,
flat,78,ISFJ,oracle_switches,5.0,1.0,2.0,0.0,0.0
flat,78,INTJ,oracle,0.010154874004509979,0.0032105169212568218,0.0030776823531658637,,
flat,78,INTJ,always_hold,0.08960538088670604,0.09194042040870361,0.103061905927491,,
flat,78,INTJ,constant_mix,0.10034228189489657,0.10079865257841598,0.10264654705136396,,
flat,78,INTJ,band_lo,0.08713603069115713,0.07968857240330109,0.08697352267153825,,
flat,78,INTJ,band_hi,0.1168106464563841,0.12465799052257392,0.11683197366305074,,
flat,78,INTJ,L5_full_level_free,0.14238604308205194,0.14626941706486335,0.11529315433996823,,
flat,78,INTJ,L5_level_free,0.12474770879412589,0.13246736274612186,0.11683197366306153,,
flat,78,INTJ,rule_p_sma50,0.034008660601344165,0.022148402760074917,0.03160203304017952,,
flat,78,INTJ,rule_rsi,0.04365163823886753,0.033213401785863635,0.06025310840363073,,
flat,78,INTJ,rule_analyst,0.08941417679596375,0.08719605352636604,0.11757060880609385,,
flat,78,INTJ,random,0.316636262563318,0.31187492154284946,0.26931010757525503,,
flat,78,INTJ,oracle_switches,5.0,1.0,2.0,0.0,0.0
flat,78,ENTJ,oracle,0.006918951847492563,0.0008389028828565449,0.0021983928106642753,,
flat,78,ENTJ,always_hold,0.09648054476960433,0.09723476262159556,0.10102657783332401,,
flat,78,ENTJ,constant_mix,0.101435582348355,0.10222559676229641,0.10238667449483276,,
flat,78,ENTJ,band_lo,0.08450704225352111,0.07671232876712329,0.08571428571428573,,
flat,78,ENTJ,band_hi,0.11672391667597655,0.12473935206093308,0.1190454407506115,,
flat,78,ENTJ,L5_full_level_free,0.14245148553757928,0.1464827469279072,0.11632768916989175,,
flat,78,ENTJ,L5_level_free,0.12547929815662712,0.13343348916529038,0.11959279497145417,,
flat,78,ENTJ,rule_p_sma50,0.03196072679112245,0.019638053994430877,0.02802488755078564,,
flat,78,ENTJ,rule_rsi,0.04179464484602904,0.031016212995094685,0.06058369722420254,,
flat,78,ENTJ,rule_analyst,0.08816683821338397,0.08555395734612095,0.114285140818052,,
flat,78,ENTJ,random,0.43601039362942184,0.4431078569390845,0.43999784491125576,,
flat,78,ENTJ,oracle_switches,5.0,1.0,2.0,0.0,0.0
flat,79,ISFJ,oracle,0.01365883484182203,0.001737925068047871,0.0037139029514162702,,
flat,79,ISFJ,always_hold,0.1025618805253099,0.10218459682432081,0.08076175617305148,,
flat,79,ISFJ,constant_mix,0.10059017068214986,0.10159670400702035,0.10143250624069944,,
flat,79,ISFJ,band_lo,0.06125391677022488,0.06104511648190802,0.0037139996448531387,,
flat,79,ISFJ,band_hi,0.14301998315633166,0.14289382542302467,0.19931161099472905,,
flat,79,ISFJ,L5_full_level_free,0.11981006228357337,0.10774363449993543,0.1993116051223242,,
flat,79,ISFJ,L5_level_free,0.08550992125640859,0.1012684951244833,0.20142140574589784,,
flat,79,ISFJ,rule_p_sma50,0.07157035512379736,0.04952097497359015,0.0037139951756609557,,
flat,79,ISFJ,rule_rsi,0.05190140480270374,0.04316022247614201,0.0021488828145738714,,
flat,79,ISFJ,rule_analyst,0.13852558232255835,0.09779365334541339,0.0044202802501229765,,
flat,79,ISFJ,random,0.382081552734762,0.3788738070374088,0.3323781410088326,,
flat,79,ISFJ,oracle_switches,2.0,2.0,1.0,0.0,0.0
flat,79,INTJ,oracle,0.01438368633264774,0.0016754127095870005,0.00246243137132493,,
flat,79,INTJ,always_hold,0.10374290570421042,0.10319975721183275,0.07099489580311608,,
flat,79,INTJ,constant_mix,0.10032569576776396,0.10252262746117553,0.10444163373831594,,
flat,79,INTJ,band_lo,0.06122595117711368,0.060755302051588744,0.0024624318188542493,,
flat,79,INTJ,band_hi,0.1418883998172029,0.14286527214067904,0.20215716958522945,,
flat,79,INTJ,L5_full_level_free,0.11877881156852005,0.10759972316610264,0.20215716958522945,,
flat,79,INTJ,L5_level_free,0.08559871427974684,0.10171704201187498,0.2021571695852294,,
flat,79,INTJ,rule_p_sma50,0.07153032928655623,0.04941258020743923,0.0024624317847514177,,
flat,79,INTJ,rule_rsi,0.05285184901274256,0.043132405684019846,0.0024591380171199995,,
flat,79,INTJ,rule_analyst,0.13713795078763596,0.09735385175126299,0.005039270238798715,,
flat,79,INTJ,random,0.31440000787721917,0.31905090611665937,0.24424071556483531,,
flat,79,INTJ,oracle_switches,2.0,2.0,1.0,0.0,0.0
flat,79,ENTJ,oracle,0.01111830330648836,0.0006947587060656499,0.0,,
flat,79,ENTJ,always_hold,0.10123672646596328,0.10106292877828969,0.09002453130556146,,
flat,79,ENTJ,constant_mix,0.10029508419600244,0.10112987977393709,0.10082541262078795,,
flat,79,ENTJ,band_lo,0.05897435897435898,0.058823529411764705,0.0,,
flat,79,ENTJ,band_hi,0.1425130229427523,0.1430044455331574,0.2014472589813857,,
flat,79,ENTJ,L5_full_level_free,0.11954913920226566,0.1075811959738285,0.20144725898138574,,
flat,79,ENTJ,L5_level_free,0.08613273173442008,0.10170878491534625,0.20144725898138574,,
flat,79,ENTJ,rule_p_sma50,0.07020934005539184,0.04732670678843582,0.0,,
flat,79,ENTJ,rule_rsi,0.05073273834921562,0.042278578939910105,0.0,,
flat,79,ENTJ,rule_analyst,0.1367840079060216,0.0951171891422389,0.0,,
flat,79,ENTJ,random,0.42748849073455997,0.4046514361324375,0.4630656725527955,,
flat,79,ENTJ,oracle_switches,2.0,2.0,1.0,0.0,0.0
flat,80,ISFJ,oracle,0.032229770507410695,0.0021779396507647874,,,
flat,80,ISFJ,always_hold,0.12067643307082783,0.1290709570429937,,,
flat,80,ISFJ,constant_mix,0.10206898692323603,0.10350667542892186,,,
flat,80,ISFJ,band_lo,0.15239153694608737,0.1596071704591216,,,
flat,80,ISFJ,band_hi,0.05084213741084858,0.04155866860535781,,,
flat,80,ISFJ,L5_full_level_free,0.023541486481342022,0.02200678412581907,,,
flat,80,ISFJ,L5_level_free,0.042472763029873906,0.023834295908585885,,,
flat,80,ISFJ,rule_p_sma50,0.09889576739904508,0.06747449751943804,,,
flat,80,ISFJ,rule_rsi,0.10988570354849359,0.07716396084803981,,,
flat,80,ISFJ,rule_analyst,0.05084213741084858,0.04155866860535781,,,
flat,80,ISFJ,random,0.3933061407269168,0.3969143726170158,,,
flat,80,ISFJ,oracle_switches,2.0,1.0,0.0,0.0,0.0
flat,80,INTJ,oracle,0.03227625790721779,0.0021071949026777977,,,
flat,80,INTJ,always_hold,0.1302758918485609,0.14236154305151716,,,
flat,80,INTJ,constant_mix,0.1001520227017815,0.09924587967059548,,,
flat,80,INTJ,band_lo,0.15257308627058894,0.15948192926142096,,,
flat,80,INTJ,band_hi,0.05054748023965459,0.04179054339423265,,,
flat,80,INTJ,L5_full_level_free,0.02255864042873865,0.021789524741822126,,,
flat,80,INTJ,L5_level_free,0.03987761393708251,0.02179151371802528,,,
flat,80,INTJ,rule_p_sma50,0.09940500434950907,0.0669741383265691,,,
flat,80,INTJ,rule_rsi,0.10977556050728689,0.07629715751052575,,,
flat,80,INTJ,rule_analyst,0.05054748023965459,0.04179054339423265,,,
flat,80,INTJ,random,0.30718354997271813,0.3135980562497741,,,
flat,80,INTJ,oracle_switches,2.0,1.0,0.0,0.0,0.0
flat,80,ENTJ,oracle,0.030463624350499437,0.0014997023222300828,,,
flat,80,ENTJ,always_hold,0.11005787885263044,0.11399367789188923,,,
flat,80,ENTJ,constant_mix,0.10057346351790075,0.09970833279207739,,,
flat,80,ENTJ,band_lo,0.15199999999999997,0.16000000000000006,,,
flat,80,ENTJ,band_hi,0.05233801265618809,0.044399661882155925,,,
flat,80,ENTJ,L5_full_level_free,0.021854111917370963,0.021142999554437804,,,
flat,80,ENTJ,L5_level_free,0.0410673642290174,0.024076874960807126,,,
flat,80,ENTJ,rule_p_sma50,0.09967410094406728,0.06765495340064727,,,
flat,80,ENTJ,rule_rsi,0.10983848951157892,0.07736410325802373,,,
flat,80,ENTJ,rule_analyst,0.05233801265618809,0.044399661882155925,,,
flat,80,ENTJ,random,0.39567727056554813,0.38081408056825194,,,
flat,80,ENTJ,oracle_switches,2.0,1.0,0.0,0.0,0.0
flat,81,ISFJ,oracle,0.006259589611649456,0.0022817601760012035,,,
flat,81,ISFJ,always_hold,0.1115816425022011,0.11265078788476357,,,
flat,81,ISFJ,constant_mix,0.1012494916139102,0.10174686802659728,,,
flat,81,ISFJ,band_lo,0.2014410522486126,0.20237146725714567,,,
flat,81,ISFJ,band_hi,0.0034024132908229096,0.004335302722430878,,,
flat,81,ISFJ,L5_full_level_free,0.018476522713273727,0.026341454881771927,,,
flat,81,ISFJ,L5_level_free,0.019274128223801954,0.024900241420860274,,,
flat,81,ISFJ,rule_p_sma50,0.05955606916208622,0.11693627199386085,,,
flat,81,ISFJ,rule_rsi,0.08258326563166116,0.13051834748100952,,,
flat,81,ISFJ,rule_analyst,0.06246945853458129,0.14535328541488765,,,
flat,81,ISFJ,random,0.42021466391496237,0.4036248421263987,,,
flat,81,ISFJ,oracle_switches,0.0,1.0,0.0,0.0,0.0
flat,81,INTJ,oracle,0.009656504327944015,0.001745149755944586,,,
flat,81,INTJ,always_hold,0.1175172750859544,0.11914853029310499,,,
flat,81,INTJ,constant_mix,0.10089038125019932,0.10206974283986602,,,
flat,81,INTJ,band_lo,0.2010034701593618,0.20198532489762386,,,
flat,81,INTJ,band_hi,0.0029033291167899515,0.0026597925473406353,,,
flat,81,INTJ,L5_full_level_free,0.0181575031927428,0.024130259621793316,,,
flat,81,INTJ,L5_level_free,0.0192693724226297,0.024130259621793323,,,
flat,81,INTJ,rule_p_sma50,0.06000058902022492,0.11791001861603065,,,
flat,81,INTJ,rule_rsi,0.0831784211270181,0.13145539979385873,,,
flat,81,INTJ,rule_analyst,0.061969398379052014,0.14646113220689827,,,
flat,81,INTJ,random,0.2953238786191399,0.28754785988965936,,,
flat,81,INTJ,oracle_switches,0.0,1.0,0.0,0.0,0.0
flat,81,ENTJ,oracle,0.006718834843551048,0.0011653582411501467,,,
flat,81,ENTJ,always_hold,0.10605047385224191,0.10662176203068581,,,
flat,81,ENTJ,constant_mix,0.10096673650063613,0.10062303250402752,,,
flat,81,ENTJ,band_lo,0.19999999999999996,0.20000000000000004,,,
flat,81,ENTJ,band_hi,0.0026988592154495224,0.00221949247034097,,,
flat,81,ENTJ,L5_full_level_free,0.017620743075975494,0.023068789825930948,,,
flat,81,ENTJ,L5_level_free,0.01880716385087798,0.02306879007456347,,,
flat,81,ENTJ,rule_p_sma50,0.059355156201332006,0.11603110294490483,,,
flat,81,ENTJ,rule_rsi,0.08296996066671891,0.12993988768363263,,,
flat,81,ENTJ,rule_analyst,0.06159052349318469,0.144006820321206,,,
flat,81,ENTJ,random,0.3517594992358628,0.36292454414432007,,,
flat,81,ENTJ,oracle_switches,0.0,1.0,0.0,0.0,0.0
flat,82,ISFJ,oracle,0.013467803658155742,0.0034948156545342576,0.0036195672802686605,0.004192428487209665,
flat,82,ISFJ,always_hold,0.11052120535671411,0.11251504835799085,0.11438113758607772,0.11598096375320621,
flat,82,ISFJ,constant_mix,0.1003879293804827,0.10025250039715611,0.09908225443330246,0.10111044591123589,
flat,82,ISFJ,band_lo,0.12964512987896779,0.12753827570961823,0.12048356839365729,0.16195885131340942,
flat,82,ISFJ,band_hi,0.07333566379965065,0.07609336596016558,0.08238479638380132,0.04379010030965678,
flat,82,ISFJ,L5_full_level_free,0.03468065401998889,0.020658854023584403,0.0096474777691448,0.0047338702082239115,
flat,82,ISFJ,L5_level_free,0.0492607016347399,0.05045609835807494,0.02929100057224215,0.0007118674669994052,
flat,82,ISFJ,rule_p_sma50,0.016426621402200168,0.0057682896549706665,0.0033500911264384824,0.004196697642051439,
flat,82,ISFJ,rule_rsi,0.016323530662097855,0.007241049441892972,0.003051133329418838,0.001028180445196214,
flat,82,ISFJ,rule_analyst,0.15944175129390376,0.17120442077446615,0.18817390176801366,0.20155652398484927,
flat,82,ISFJ,random,0.3968262908060912,0.39490516677589693,0.37427323999354056,0.35802920603583677,
flat,82,ISFJ,oracle_switches,4.0,1.0,2.0,2.0,0.0
flat,82,INTJ,oracle,0.014491469025529218,0.0031464011695564857,0.0030145631954332044,0.002237307870781302,
flat,82,INTJ,always_hold,0.11676241724151007,0.11999016670545194,0.12293457418749877,0.12496345067440577,
flat,82,INTJ,constant_mix,0.09985624293325357,0.10040284781978935,0.10034400504535798,0.1030751117857059,
flat,82,INTJ,band_lo,0.12974692570970914,0.12759108510286418,0.12070401884787775,0.1622324014007354,
flat,82,INTJ,band_hi,0.07324237857453376,0.07530150782847288,0.08118074720035649,0.04223699874810072,
flat,82,INTJ,L5_full_level_free,0.03446056104271658,0.02033081735673222,0.009185598613660865,0.002065348292031377,
flat,82,INTJ,L5_level_free,0.048398247871947346,0.049970154543099506,0.02932997295258961,0.0018922155455737388,
flat,82,INTJ,rule_p_sma50,0.016727407322242538,0.0057843631364369605,0.0030167500395938346,0.0022373107418891093,
flat,82,INTJ,rule_rsi,0.016421216574664683,0.008138546719861256,0.004332106307298174,0.002237304230766457,
flat,82,INTJ,rule_analyst,0.15964734916870704,0.17129081128378923,0.18850180160716404,0.20223209591938093,
flat,82,INTJ,random,0.31349774302364763,0.3158600496819428,0.32079419165903633,0.31260515397456795,
flat,82,INTJ,oracle_switches,4.0,1.0,2.0,2.0,0.0
flat,82,ENTJ,oracle,0.012390311112166628,0.0018828595386385816,0.0017881279703615349,0.001235113502257751,
flat,82,ENTJ,always_hold,0.10622144907759894,0.10744281401236402,0.10851870211888157,0.10902051542452858,
flat,82,ENTJ,constant_mix,0.10281723861991468,0.10314938293134268,0.1035427276360652,0.1055007036691156,
flat,82,ENTJ,band_lo,0.12881355932203387,0.12631578947368421,0.11891891891891893,0.16,
flat,82,ENTJ,band_hi,0.07307558130042481,0.07511386794404096,0.08118654122600258,0.04109960760109632,
flat,82,ENTJ,L5_full_level_free,0.033584657211590374,0.01886991723422089,0.007444792640280487,0.004253001019294661,
flat,82,ENTJ,L5_level_free,0.04793596018494583,0.049482209893188495,0.028370926469476008,0.0012649640488803016,
flat,82,ENTJ,rule_p_sma50,0.015169926851663778,0.004437412248007599,0.001888019035002484,0.00123611520795619,
flat,82,ENTJ,rule_rsi,0.014296032154511647,0.005675890729216475,0.00179203757272828,0.001235113511087327,
flat,82,ENTJ,rule_analyst,0.1599456092399447,0.1711154905031219,0.1877360650282612,0.19986449409882434,
flat,82,ENTJ,random,0.40836118268031046,0.4114179025996645,0.4467706796615677,0.4666093782041095,
flat,82,ENTJ,oracle_switches,4.0,1.0,2.0,2.0,0.0
flat,83,ISFJ,oracle,0.019487413074924985,0.0023518380597313026,0.003541314394691547,0.00319378371352802,
flat,83,ISFJ,always_hold,0.10701815891362466,0.11010918153246228,0.11725404388027959,0.11898593343934546,
flat,83,ISFJ,constant_mix,0.10160068010037009,0.10253090510505904,0.10106808834254748,0.09968728281624575,
flat,83,ISFJ,band_lo,0.13517714383531032,0.12659630376852438,0.003541118232756444,0.003208127368213229,
flat,83,ISFJ,band_hi,0.06960050306500666,0.07812232823390045,0.20224551021051915,0.20116950073703882,
flat,83,ISFJ,L5_full_level_free,0.03951571622145527,0.026630438324373677,0.003541118232756666,0.003208127368197103,
flat,83,ISFJ,L5_level_free,0.043924250674963944,0.0382807916166198,0.061411027094521405,0.05270132443851769,
flat,83,ISFJ,rule_p_sma50,0.06920598058734806,0.03820401093138821,0.0035411182047731062,0.003208129414242547,
flat,83,ISFJ,rule_rsi,0.06994162934249903,0.03728073966745283,0.005138351168898094,0.005196108522716875,
flat,83,ISFJ,rule_analyst,0.0979549995180939,0.09988788954132277,0.003541118204709176,0.0032081294189189036,
flat,83,ISFJ,random,0.390381924775277,0.36575254627039344,0.33703999289946196,0.35371284915534335,
flat,83,ISFJ,oracle_switches,4.0,3.0,1.0,1.0,0.0
flat,83,INTJ,oracle,0.020559943442739113,0.0029923990308634266,0.003185377677058366,0.0036644866325867415,
flat,83,INTJ,always_hold,0.11097613639298055,0.1159150309275175,0.12789499515922986,0.13077359738971478,
flat,83,INTJ,constant_mix,0.10159448850251657,0.10136532185994249,0.10169513934844054,0.10368200932544869,
flat,83,INTJ,band_lo,0.13506822979129027,0.12627445348513003,0.003190351185953196,0.003693602477493424,
flat,83,INTJ,band_hi,0.06973687965318084,0.07781532843585261,0.2016203603985104,0.20352608644199394,
flat,83,INTJ,L5_full_level_free,0.03888256574087414,0.02519854916794046,0.003190351185953136,0.003693602477493063,
flat,83,INTJ,L5_level_free,0.04470677508681392,0.03772365457809159,0.059773767827416224,0.05329915737140016,
flat,83,INTJ,rule_p_sma50,0.06947827159344298,0.038872443456846116,0.003190352750459341,0.003693611636468981,
flat,83,INTJ,rule_rsi,0.06894391663028997,0.03656988505576763,0.003190242909837484,0.003692968604533768,
flat,83,INTJ,rule_analyst,0.09826919681175302,0.10059860775668808,0.0031903527600154885,0.003693611692412918,
flat,83,INTJ,random,0.3207317687145551,0.3174277687106057,0.3325827049614666,0.32793580250900456,
flat,83,INTJ,oracle_switches,4.0,3.0,1.0,1.0,0.0
flat,83,ENTJ,oracle,0.018685155518530828,0.0017858099058160474,0.0,0.0,
flat,83,ENTJ,always_hold,0.10396455463918002,0.10580109636950855,0.11053066521719039,0.11165979244233057,
flat,83,ENTJ,constant_mix,0.10218060718749283,0.10244861645909561,0.10030080543088703,0.10133706994162428,
flat,83,ENTJ,band_lo,0.13333333333333333,0.12444444444444448,0.0,0.0,
flat,83,ENTJ,band_hi,0.06910085042518883,0.07764625064530138,0.20114906764153007,0.19976941572726742,
flat,83,ENTJ,L5_full_level_free,0.03847088973278164,0.025413414228557803,0.0,0.0,
flat,83,ENTJ,L5_level_free,0.04374500256197957,0.037361183777054344,0.05853961302824697,0.0507172492761801,
flat,83,ENTJ,rule_p_sma50,0.06865940378640867,0.03743797630405254,0.0,0.0,
flat,83,ENTJ,rule_rsi,0.06858185407637439,0.03550651746686832,0.0,0.0,
flat,83,ENTJ,rule_analyst,0.09651416317097676,0.0980151696165556,0.0,0.0,
flat,83,ENTJ,random,0.42453880672662525,0.448643623693215,0.5027259358344477,0.464728489474418,
flat,83,ENTJ,oracle_switches,4.0,3.0,1.0,1.0,0.0
flat,84,ISFJ,oracle,0.02966242713077951,0.002035363369994135,0.0020384566023251365,,
flat,84,ISFJ,always_hold,0.08120055555623557,0.07519018165009979,0.07888344964165557,,
flat,84,ISFJ,constant_mix,0.10135559606841403,0.10218469917232934,0.10358686291857336,,
flat,84,ISFJ,band_lo,0.17263941752495307,0.1917852631624459,0.19942203552115317,,
flat,84,ISFJ,band_hi,0.030476156732134985,0.011965082797895822,0.005448507444783953,,
flat,84,ISFJ,L5_full_level_free,0.16704693965460432,0.19178526316016878,0.19942203552115317,,
flat,84,ISFJ,L5_level_free,0.16503986880445562,0.19178553430106618,0.19942203552115312,,
flat,84,ISFJ,rule_p_sma50,0.11212856991742626,0.07916596751578428,0.018873929626089202,,
flat,84,ISFJ,rule_rsi,0.11807968683747565,0.10293747532094079,0.053114623487501095,,
flat,84,ISFJ,rule_analyst,0.1664536168923982,0.18164103388557412,0.1994599253287655,,
flat,84,ISFJ,random,0.42161553081871395,0.43911010950143947,0.43802000752341536,,
flat,84,ISFJ,oracle_switches,7.0,2.0,1.0,0.0,0.0
flat,84,INTJ,oracle,0.030242084924704496,0.002905450793878208,0.003791523430253411,,
flat,84,INTJ,always_hold,0.06876862740410479,0.058970275704090046,0.0656049128028281,,
flat,84,INTJ,constant_mix,0.10063007953564264,0.10046563596120894,0.1010429011309183,,
flat,84,INTJ,band_lo,0.1741740927730656,0.19337597712274399,0.20066674735004272,,
flat,84,INTJ,band_hi,0.029174645293886362,0.009796382199234942,0.0028679745513565343,,
flat,84,INTJ,L5_full_level_free,0.16875859713498184,0.1933759771126263,0.20066674735004272,,
flat,84,INTJ,L5_level_free,0.16670284306396288,0.1933765154067181,0.20066674735004272,,
flat,84,INTJ,rule_p_sma50,0.11167436186688524,0.07765199860529591,0.015373775668919887,,
flat,84,INTJ,rule_rsi,0.11774538608777123,0.10219032064111512,0.051062655613364566,,
flat,84,INTJ,rule_analyst,0.16786815341073033,0.18312956962904112,0.2007221400998669,,
flat,84,INTJ,random,0.32612879606838263,0.3379632632311249,0.3412775990547311,,
flat,84,INTJ,oracle_switches,7.0,2.0,1.0,0.0,0.0
flat,84,ENTJ,oracle,0.029398042462473996,0.0027970800289437115,0.003434353148492004,,
flat,84,ENTJ,always_hold,0.08769916120135372,0.08396175764036004,0.08687227826879691,,
flat,84,ENTJ,constant_mix,0.09985453529585486,0.10045348463931061,0.09904111161530163,,
flat,84,ENTJ,band_lo,0.1736263736263736,0.19285714285714284,0.2,,
flat,84,ENTJ,band_hi,0.02992600633304276,0.011282069295961502,0.005027978538175317,,
flat,84,ENTJ,L5_full_level_free,0.1680690696318552,0.19285714285714284,0.2,,
flat,84,ENTJ,L5_level_free,0.16583574535468626,0.19285714285714284,0.2,,
flat,84,ENTJ,rule_p_sma50,0.11125688700587225,0.07653499073372005,0.013638350979367957,,
flat,84,ENTJ,rule_rsi,0.11696434084371372,0.10076385709251089,0.048247497287097665,,
flat,84,ENTJ,rule_analyst,0.16712321442974115,0.1822894989032186,0.2,,
flat,84,ENTJ,random,0.39068427310692544,0.3807741619918462,0.38072421833280956,,
flat,84,ENTJ,oracle_switches,7.0,2.0,1.0,0.0,0.0
flat,85,ISFJ,oracle,0.017642716677636276,0.0032892265586608902,0.0033259495258717185,0.003757123656183281,
flat,85,ISFJ,always_hold,0.07600551357011087,0.07230897517536829,0.07303679185372748,0.07503065658043513,
flat,85,ISFJ,constant_mix,0.10040333984081025,0.09955533378699176,0.0990599253715679,0.09967364206432729,
flat,85,ISFJ,band_lo,0.1690600385101585,0.1835191901442842,0.1992212817827667,0.2009661262271172,
flat,85,ISFJ,band_hi,0.03412513302986594,0.018830477664507284,0.0027897862379241776,0.0012454886441941445,
flat,85,ISFJ,L5_full_level_free,0.14342328245797034,0.1482347400464605,0.14627875752497893,0.14744366349603452,
flat,85,ISFJ,L5_level_free,0.1426010323284002,0.14823474004646053,0.14627875752497893,0.14744366349603458,
flat,85,ISFJ,rule_p_sma50,0.09985149407183953,0.09062439119013413,0.07010595829957386,0.0015686919168831507,
flat,85,ISFJ,rule_rsi,0.10681092348264548,0.10244261048808527,0.1001774911401948,0.05476829261192241,
flat,85,ISFJ,rule_analyst,0.1471940031636098,0.15984126041825492,0.17073055637638937,0.16136201913971793,
flat,85,ISFJ,random,0.40907412104709084,0.4243419449367802,0.4415597023355581,0.44106463046678207,
flat,85,ISFJ,oracle_switches,2.0,2.0,0.0,0.0,0.0
flat,85,INTJ,oracle,0.0182646094842019,0.0035666612086230594,0.00391701652401563,0.003872360598531377,
flat,85,INTJ,always_hold,0.06377095709372509,0.05613735120714042,0.055563298006665235,0.05640962326170442,
flat,85,INTJ,constant_mix,0.09981502373842359,0.09885470628840237,0.09845123958399123,0.10074854629896084,
flat,85,INTJ,band_lo,0.16920744518472608,0.18378848009746646,0.19916431335014204,0.20108350849138004,
flat,85,INTJ,band_hi,0.03410628542274864,0.019319650009066137,0.0040413367612276,0.004075156259980658,
flat,85,INTJ,L5_full_level_free,0.1436587842036739,0.14861432872843863,0.14615367851811625,0.14777409478937983,
flat,85,INTJ,L5_level_free,0.14279842568101486,0.14861432872821378,0.14615367851793695,0.1477740947893798,
flat,85,INTJ,rule_p_sma50,0.10060058134591662,0.09160401988637967,0.07127495411079343,0.00371608265642663,
flat,85,INTJ,rule_rsi,0.10744960050497915,0.10282301348499956,0.10059188215655017,0.056034274452158285,
flat,85,INTJ,rule_analyst,0.14734960846049217,0.16006640662546237,0.1706401480187694,0.16144289536521628,
flat,85,INTJ,random,0.31753996990057043,0.3186360237971977,0.3267708105925095,0.3293668129811355,
flat,85,INTJ,oracle_switches,2.0,2.0,0.0,0.0,0.0
flat,85,ENTJ,oracle,0.017372608891467814,0.0029401033876314,0.002839851734411501,0.003545685526129307,
flat,85,ENTJ,always_hold,0.08254719188144212,0.07998684804868803,0.0804630184460701,0.08140674813925318,
flat,85,ENTJ,constant_mix,0.10028844602777562,0.09987978327409508,0.09945169169406261,0.10283697924272502,
flat,85,ENTJ,band_lo,0.1696,0.1846153846153846,0.19999999999999998,0.20000000000000007,
flat,85,ENTJ,band_hi,0.0340465735853743,0.01900633562159797,0.002839872157962592,0.003545698736903996,
flat,85,ENTJ,L5_full_level_free,0.14333230174637002,0.14853338151973905,0.14550022353274514,0.146989014965731,
flat,85,ENTJ,L5_level_free,0.14251042924031973,0.14853338151973905,0.14550022353274514,0.146989014965731,
flat,85,ENTJ,rule_p_sma50,0.10037972971784342,0.09168555988438717,0.07127654518481051,0.002785963329783853,
flat,85,ENTJ,rule_rsi,0.10748575386260126,0.10355513926355964,0.10109294439858274,0.055155638701490005,
flat,85,ENTJ,rule_analyst,0.14851645316413004,0.16118369091706675,0.17177232040348817,0.1606627306486952,
flat,85,ENTJ,random,0.38951824225832316,0.36579363421580763,0.34856143536508194,0.32477442828466224,
flat,85,ENTJ,oracle_switches,2.0,2.0,0.0,0.0,0.0
flat,86,ISFJ,oracle,0.010497674017568856,0.003204006547873382,0.004368165005047606,,
flat,86,ISFJ,always_hold,0.09892881502216372,0.09733516315692492,0.09782160339145972,,
flat,86,ISFJ,constant_mix,0.0991848683487863,0.0987022280995419,0.09963944044585565,,
flat,86,ISFJ,band_lo,0.18575444678133754,0.1916928128111252,0.20209823813441746,,
flat,86,ISFJ,band_hi,0.02174896167082897,0.016359100572327888,0.0063297477717157175,,
flat,86,ISFJ,L5_full_level_free,0.06882980442311243,0.0824848809155551,0.10776746800014907,,
flat,86,ISFJ,L5_level_free,0.02865751239556835,0.01978579028377469,0.0016234262983016417,,
flat,86,ISFJ,rule_p_sma50,0.13670881580139205,0.14128483086734886,0.12814385718067914,,
flat,86,ISFJ,rule_rsi,0.12802445228211617,0.12613030726500965,0.074130739083422,,
flat,86,ISFJ,rule_analyst,0.02174896167082897,0.016359100572327888,0.0063297477717157175,,
flat,86,ISFJ,random,0.41270152815499017,0.4071209059093791,0.46553593923086867,,
flat,86,ISFJ,oracle_switches,1.0,1.0,1.0,0.0,0.0
