ticker,period,n,converged,alpha,gamma,beta,nu,omega,persistence,uncond_sd,loglik,mu,sample_sd,set,reason
FE,2013-19,1762,True,0.013273537069206576,0.0007943552246675218,0.982676858462858,5.607709281758465,0.005163471290784714,0.9963475731443984,0.011889952499956087,-2816.2474376688315,0.000569459977546856,0.012704880368815471,A,
FE,2020-24,1258,True,0.11484155009743978,0.1233078832489313,0.7535611800448994,4.650306901683027,0.17971483839581745,0.9300566717668048,0.016029457384062813,-2147.872171571408,0.0008904491651022916,0.018996192960471225,A,
FFIV,full,6288,True,0.008748760348610721,0.017154656562250212,0.9823798613618236,4.07316758774043,1.2091354142484454e-07,0.9997059499915595,0.00020278081891123955,-14562.157533245998,0.0009045447201367283,0.034772412117589475,A,
FFIV,2000-07,2009,True,0.0,0.029060794094715493,0.9847600773930001,4.666595578268506,0.018135497929451985,0.9992904744403578,0.050556932963033006,-5670.40281475634,4.7989517524838147e-05,0.05117368781387692,A,
FFIV,2008-12,1259,True,0.0,0.06614069310246715,0.9497928032339393,5.271715646785256,0.1678557810429468,0.9828631497851729,0.031296995770874275,-3139.653515664838,0.0010383296408931963,0.03219786789042606,A,
FFIV,2013-19,1762,True,0.039979588840839214,0.007709736504786001,0.9136639765748562,3.4850241583814885,0.1377687102795722,0.9574984336680884,0.018004158540475296,-3260.937289403069,0.001082171981750285,0.017547249641134396,A,
FFIV,2020-24,1258,True,0.030514214588428023,0.055938757312262125,0.9140682923862614,4.093310870676015,0.10220680517499814,0.9725518856308205,0.01929672684562606,-2449.5801559468473,0.0009758562924545112,0.019789502776349204,A,
FHN,full,6288,True,0.02438190899136215,0.08267962743872279,0.9342782786469341,5.086152540336504,0.01652787322062648,1.0000000013576578,,-12616.828944595916,0.00023318841067895005,0.027167428671805192,A,
FHN,2000-07,2009,True,0.024455160018017907,0.06556056552938484,0.9344835725220936,4.890861181373539,0.030573550684975352,0.9917190153048039,0.019214626565620542,-3681.263131750669,2.0003709787858627e-05,0.019571058785978347,A,
FHN,2008-12,1259,True,0.02521836139874941,0.04748656828634819,0.9417839417446217,6.816717592842656,0.061446528913750915,0.9907455872865452,0.025767616344661976,-3161.608436513553,-0.00010032535166914016,0.04235111529906605,A,
FHN,2013-19,1762,True,0.03379199220176239,0.12445371498191776,0.789612384890907,8.310631518969192,0.24405129519866184,0.8856312345836282,0.014607868204417378,-3089.9005993612614,0.0002550528267672613,0.01455867382546655,A,
FHN,2020-24,1258,False,2.1833189727206677e-10,0.11838461078141806,0.9408376567606033,4.366989171619235,0.0014900929871447947,1.0000299623696443,,-2634.3109560014314,0.0006328991680324359,0.031386700288606,A,
FICO,full,6288,True,0.028177243326506667,0.09064542866737553,0.9073702080149059,3.916876975428866,0.10352370865767892,0.9808701656751003,0.023262924250830902,-12717.700595890063,0.0008503880705440598,0.0234477429124713,A,
FICO,2000-07,2009,True,0.010401002486950731,-0.007037170316339279,0.9907713245043972,3.448220473517483,0.0043392440636183735,0.9976537418331783,0.01359938097503753,-3956.374199442002,9.22477188879124e-06,0.022547378617711968,A,
FICO,2008-12,1259,True,0.07690031738294828,0.08636239035798775,0.8587471397167096,4.475937208463514,0.22581363808180374,0.9788286522786518,0.0326588457305998,-2913.6811248238064,0.00030380633227669503,0.030158719643925656,A,
FICO,2013-19,1762,True,3.421565413408652e-12,0.14506533892728476,0.8774006267610235,4.325761858314092,0.13441423695000534,0.9499332962280874,0.016385063754769856,-3110.185148672532,0.0012848106790546026,0.01604106882604773,A,
FICO,2020-24,1258,True,0.003241283852233934,0.131675691595381,0.8841667409996865,4.376202148377024,0.2474294699237245,0.953245870649611,0.02300465504238826,-2679.4604685426707,0.0014725030091536939,0.025775394783938137,A,
FISV,full,6288,True,0.015280407179984766,0.0846016863655774,0.9362632361549569,5.503102338561004,0.019233111091035753,0.9938444865177304,0.017676351400500827,-11375.504405820946,0.0007761996923678588,0.019155272818841215,A,
FISV,2000-07,2009,True,2.754623300182255e-16,0.037464854498434105,0.9787916636537183,5.877804108060539,0.00785905695033848,0.9975240909029356,0.01781631449013489,-4140.043126656941,5.6956525352612e-05,0.024154735687027123,A,
FISV,2008-12,1259,True,0.007039687486496029,0.08328823555747268,0.9428208357010388,6.207311012232481,0.017721876204779514,0.9915046409662712,0.014443218463571907,-2315.5314963425167,0.0009125554236211444,0.018864048630284683,A,
FISV,2013-19,1762,True,0.023389632713642736,0.1444253603407022,0.8691725098676333,5.416311785532454,0.05117933022028853,0.9647748227516271,0.012053709080835185,-2565.517876785174,0.0008999179963402937,0.011397396013882866,A,
FISV,2020-24,1258,True,0.038442031085220534,0.1722091491157521,0.8399872960447821,4.791059445579258,0.1259051230897869,0.9645339016878787,0.01884147915419864,-2323.387282194887,0.0010225758093433664,0.01907330375440905,A,
FITB,full,6288,True,0.0513031783369676,0.09891100040814385,0.8936848001474459,5.796178928002118,0.049844430350313246,0.9944434786884854,0.029950689603632202,-12750.44031371054,0.00025509508394917687,0.030977445766432427,A,
FITB,2000-07,2009,True,0.04687710040904142,0.07191243073042115,0.9110090847670688,6.386139606707017,0.02903234233796558,0.9938424005413208,0.021713774356112422,-3628.4925141163467,-0.00014985254202421155,0.0173685251081929,A,
FITB,2008-12,1259,True,0.03864668902536298,0.11835556470936254,0.9021755286205538,6.329840051534059,0.06531522870935796,1.0000000000005982,,-3252.9113517012015,0.00021166898281895508,0.056645433917123046,A,
FITB,2013-19,1762,True,0.05195032235157121,0.167788586070314,0.7640971402810971,5.2844161031138706,0.23129303844250484,0.8999417556678253,0.015203894296367797,-3053.034750076015,0.0007469257367930005,0.015003162588322504,A,
FITB,2020-24,1258,True,0.05904156610437087,0.2075901425727354,0.7795265172278499,6.5448213046874715,0.41326596568928803,0.9423631546185884,0.026777172662192344,-2781.461616082247,0.00029332661771605545,0.02806341216700488,A,
FLS,full,6288,True,0.03146995150210114,0.07843312699415324,0.9135018527693971,4.854177215561802,0.09332146971455095,0.9841883677685749,0.02429419050598454,-13448.28039933287,0.0007982924302760121,0.02632706708471454,A,
FLS,2000-07,2009,True,0.08043755246654768,0.07743979285488417,0.8358640265984346,3.784020195031927,0.35176504363233246,0.9550214754924244,0.02796557398464139,-4388.5349563804975,0.0012048234934527976,0.028629099776441035,A,
FLS,2008-12,1259,True,0.014876343731262487,0.14107774460769198,0.9087347575763197,7.084644432209303,0.07134393730257318,0.9941499736114282,0.034922041500769135,-2924.0959872280387,0.0009862453980391183,0.032920429999541374,A,
FLS,2013-19,1762,True,0.022257432629399953,0.05676703384647144,0.9080608093447387,4.638958238937101,0.13471548788753873,0.9587017588973743,0.018061049647689235,-3401.1258598163517,0.0004246011820907265,0.018026338691999898,A,
FLS,2020-24,1258,True,1.0757752021911032e-14,0.07068460489274463,0.9551461084669021,6.790067821511178,0.03875940319389076,0.9904884109132851,0.020186545299769276,-2703.0062551579504,0.0006316261529390016,0.024803827019472362,A,
FMC,full,6288,True,0.016746306928793142,0.07442389252521336,0.9285795731988047,4.711139885099761,0.0702973384242445,0.9825378263902045,0.02006412802324277,-12483.094483512155,0.0005899577647516602,0.02203484200382051,A,
FMC,2000-07,2009,True,0.022788326526360682,0.017349058361420366,0.9505635096200974,5.075452072619059,0.05696195611907306,0.9820263653271682,0.017802233471999215,-3941.5064694395346,0.0009573084927764768,0.019480363011893063,A,
FMC,2008-12,1259,True,1.7689096546079018e-11,0.14989746576318988,0.9105978471959575,6.331388430433178,0.0785100548269543,0.9855465800952415,0.023306514544754103,-2685.4559689262333,0.0008539839607688396,0.02923143706448429,A,
FMC,2013-19,1762,True,2.576270948916518e-05,0.06555518702726522,0.9617579469666945,4.357680166285998,0.020539699199817112,0.9945613031898163,0.019433436924759285,-3169.577912301248,0.00039781353439578273,0.016369682325139696,A,
FMC,2020-24,1258,True,0.14343145774363833,0.025336694171343876,0.7277689488155789,4.141973051985156,0.6453280319495672,0.8838687536448891,0.023573046980752656,-2653.866127776058,-5.789417212857804e-06,0.024278741229128858,A,
FOSL,full,6288,True,0.02040692879601741,-0.0020559094103029477,0.9795622572894263,3.2529350973022746,0.021601233176327953,0.9989412313802922,0.04516881967548339,-15967.94449233175,5.823130123791532e-05,0.0423692341181659,A,
FOSL,2000-07,2009,True,0.01596720579672294,-0.015853105625826577,0.9874020041607207,3.2739147218420226,0.025576227793836188,0.9954426571445303,0.023689854559938085,-4630.225314568474,0.00014349345343214563,0.030233751755633476,A,
FOSL,2008-12,1259,True,0.0,0.11285705738934713,0.9271989815776209,4.611016062062118,0.18748611251463254,0.9836275102722944,0.03383975333931879,-3139.142462001186,0.0016252745684737838,0.036056074564214974,A,
FOSL,2013-19,1762,True,0.0004463999372793739,0.0028781457372579608,0.9981147000075196,3.526666031793865,1.5215349776283578e-07,1.000000172813428,,-4217.330110713066,-0.0001561312417429871,0.03900685808455172,A,
FOSL,2020-24,1258,True,0.3273648965750194,-0.23799723426349367,0.5660125978307078,4.352526461258685,7.716975990431573,0.7743788772739804,0.05848354592403411,-3834.7432951543924,-0.0028910977032842854,0.06384272345027475,A,
FRT,full,6288,True,0.05197684104543735,0.05267324199955312,0.9101833663353167,6.687511809313672,0.028229836197594033,0.9884968283805307,0.01566554034735347,-10768.986410556356,0.0007035282258670352,0.019134524391849483,A,
FRT,2000-07,2009,True,0.06710840972271188,0.02797421848270554,0.8924280170475294,8.169534139146979,0.044250354761793675,0.973523536011594,0.012927911987102223,-3191.5278222697807,0.0012326223252098745,0.012743929986621211,A,
FRT,2008-12,1259,True,0.04723621164173285,0.09798706297558459,0.9037702568703448,8.453529471210851,0.016890678439249806,0.99999999999987,3604.4581259506817,-2530.7919165657113,0.00039039444197229244,0.029447385765056084,A,
FRT,2013-19,1762,True,0.0354980893937421,0.11178340232196866,0.7735981731305777,6.243880922000875,0.1568799883193625,0.8649879636853041,0.010779473033161872,-2555.400287397524,0.0005164871497177542,0.01077578170942833,A,
FRT,2020-24,1258,True,0.08112239485568302,0.08936141286255068,0.8377447848753783,6.351185041248663,0.14371352611210927,0.9635478861623367,0.019855803382649872,-2464.768206954457,0.0003161614277540577,0.023228735041614657,A,
GD,full,6288,True,0.028551474817457033,0.05828727742845982,0.9299423989345128,5.613892980062297,0.029294434603749163,0.9876375124661998,0.01539357977971074,-10764.129496998983,0.0006023103777675861,0.01562835207103942,A,
GD,2000-07,2009,True,0.031931229102575245,-0.0031686121830831427,0.964197408559774,5.828093232945831,0.011764327668502526,0.9945443315708077,0.014684513813880426,-3602.6529579836056,0.000667724235368675,0.016511536429880246,A,
GD,2008-12,1259,True,0.0032451891017428584,0.09742240999980302,0.9338005572854728,7.848445356038346,0.040865597402194156,0.9857569513871172,0.01693859747915795,-2360.0142593280752,0.00022525186241727227,0.018417525304022034,A,
GD,2013-19,1762,True,0.018401052704655686,0.08680929106625149,0.8961074508073701,5.146958902111328,0.06054915844120943,0.9579131490451516,0.011994463845624703,-2675.0973279899963,0.0007180620597728705,0.011826032773572373,A,
GD,2020-24,1258,True,0.00837259129920246,0.0668595441282872,0.9459601665409839,4.9815893612221736,0.023672181875565378,0.98776252990433,0.013908276714419304,-2105.207379677,0.0006740889944191692,0.015800560131610963,A,
GE,full,6288,True,0.028625951882864348,0.06900448494656129,0.9364373298696117,5.345536537476245,0.01621431321232746,0.9995655242257567,0.06108948952665634,-11908.730151894491,0.00012046235329729349,0.02090368131508213,A,
GE,2000-07,2009,True,0.006780173518904167,0.04891772680680721,0.9662025743258524,8.27152882847507,0.006718514740494301,0.9974416112481602,0.01620516169121943,-3555.738446309095,-4.2601187894121044e-07,0.017913876699492234,A,
GE,2008-12,1259,True,0.01524340900343638,0.13195997499588602,0.9115201037856812,5.3008631318851664,0.056481388288867854,0.9927435002870606,0.02789902912524629,-2617.9324727902876,0.0002774016327314496,0.025645839618824978,A,
GE,2013-19,1762,True,0.0719673366272027,0.11422445268756765,0.8687451518335777,4.002669084200979,0.04925575147027272,0.9978247148045643,0.04758503275225765,-2977.3740562905386,-0.00015110151631255944,0.016730759625412858,A,
GE,2020-24,1258,True,0.033610932698866745,0.039323500298087975,0.9331557718484571,5.179588746906441,0.07446755742540581,0.9864284546963679,0.02342442311554402,-2719.4650982827015,0.0014005273106758177,0.024907852069574847,A,
GEN,full,6288,True,0.03396128878055844,-0.007439779524058007,0.9653086606765136,3.47873423565629,0.028661358404757822,0.995550059695043,0.025378812224197942,-13232.833425433953,0.0008168945074862585,0.026135992874615578,A,
GEN,2000-07,2009,True,0.00681527060554842,-0.0046847227245552965,0.9935662721451474,4.8786925020974365,0.0041929387635452325,0.9980391813884182,0.014623137027979046,-4801.4926132105165,0.0008280088074365605,0.033953887303728524,A,
GEN,2008-12,1259,True,0.010527370405002854,0.09883470138964826,0.9254580273675471,3.880795315437962,0.09297144153677014,0.9854027484673741,0.02523708768132125,-2665.476650660611,0.0003408815190608889,0.024631318478782655,A,
GEN,2013-19,1762,True,0.1424073340249652,0.08344177668906416,0.5691596256481313,2.9547828642260714,0.9173213745879215,0.7532878480176286,0.01928259527269703,-3135.5657751568524,0.0008460501333153411,0.0198570754458704,A,
GEN,2020-24,1258,True,0.19441590493777788,-0.049755299043139065,0.428341784331244,3.6075894254044685,1.7328622089278565,0.5978800397474523,0.02075889345002581,-2510.998344885424,0.0006025140615987568,0.020339448154966522,A,
GHC,full,6288,True,0.05853390586386464,0.04493140222637207,0.9127089311261604,4.616609674280841,0.03513131068814196,0.993708538103211,0.02363041729878623,-11100.488230586954,0.0001637526886321092,0.017197318736100795,A,
GHC,2000-07,2009,True,0.08510454033142709,0.01928172238465015,0.8968918876918511,4.147755755971982,0.03491419343231761,0.9916372892156033,0.020432780430490856,-3148.6601927196216,-6.087888782251137e-06,0.012649803740846767,A,
GHC,2008-12,1259,True,0.036123663875221285,0.05773156576037917,0.9205444679803831,5.15252851746621,0.07289291493316459,0.985533914735794,0.02244745701406599,-2616.8103337192024,-8.659165904463375e-05,0.02266114702103214,A,
GHC,2013-19,1762,True,0.19399622580626633,0.0689985238447359,0.5922701968710188,4.631681143019438,0.3675355282425462,0.820765684599653,0.01431987024703315,-2838.568506404854,0.0005841873637405889,0.013060870867859706,A,
GHC,2020-24,1258,True,0.10550618765394694,0.10524511106414278,0.7818539705744703,5.366585246919398,0.2656287416537165,0.9399827137604886,0.021037753167213777,-2468.2419443985264,-9.590086633814585e-05,0.02165816185457142,A,
GILD,full,6288,True,0.033180395993771275,0.0013576372022557196,0.9619220676041492,4.655118981171955,0.019112408799502316,0.9957812821990484,0.021284697155522215,-12909.444508186745,0.0005596421461739429,0.024300058657193434,A,
GILD,2000-07,2009,True,0.01710634980408752,0.011955900205237457,0.9745632170103486,6.884315892012863,0.010019397233700855,0.9976475169170549,0.020637521707263348,-4840.3018000646825,0.0011192566609345396,0.03384073003529177,A,
GILD,2008-12,1259,True,1.160991085475697e-09,0.04499716355183332,0.9662104305132033,4.016370457501785,0.0390267910143661,0.9887090134501111,0.018591544753029855,-2513.5080451590547,0.00032556471656723825,0.02114768983628049,A,
GILD,2013-19,1762,True,0.0758822579470627,0.09414131278841291,0.6818405446522817,4.712938657024463,0.5737916377572589,0.8047934589935508,0.01714470134940966,-3294.088423205031,0.0006735052498368293,0.016997663796270795,A,
GILD,2020-24,1258,True,0.05336947389288245,-0.028154740603161765,0.93145595230407,4.287531474888785,0.0685853165371661,0.9707480558953715,0.015312221621026502,-2213.517663665317,0.0001872795556064914,0.01641899695598209,A,
GIS,full,6288,True,0.026048359678967545,0.007102334959225291,0.9630378742976299,4.324857347209799,0.011100668323690407,0.99263740145621,0.01227888700937646,-9404.593916806534,0.0005017162481902218,0.012322112595555223,A,
GIS,2000-07,2009,True,0.02144744966114259,-0.0068379945178785335,0.9791266407271848,4.6247640262570195,0.0028684542187300474,0.9971550931293881,0.010041299811098898,-2903.1105906672174,0.0003241130964260698,0.011825175697179948,A,
GIS,2008-12,1259,True,0.02032705794605648,0.06312348410422504,0.9339471034559338,5.9983565566523325,0.018557415462338876,0.9858359034541028,0.011446278439097218,-1841.0554785546883,0.00037904954852293476,0.012306523926040128,A,
GIS,2013-19,1762,True,0.007319661843059099,0.014679295328652857,0.9803588334175058,3.758105290458297,0.006616212053630929,0.9950181429248913,0.011524154608264957,-2567.8282473402787,0.0008694469135358753,0.011469576927687755,A,
GIS,2020-24,1258,True,0.13946927114906826,-0.078782056778747,0.7139421884946192,4.3052562128709,0.35400692807621537,0.814020431254314,0.013796637785828392,-2060.5942718770293,0.0005226085920915592,0.014134373768965954,A,
GL,full,6288,True,0.05445164253097666,0.12041008203709581,0.874443509908388,5.673434518633481,0.03489708990070129,0.9891001934579127,0.01789308443119235,-10547.903226402199,0.0006145389951455452,0.021141356383036103,A,
GL,2000-07,2009,True,0.037108136720015894,0.07929032113871971,0.9172789317365968,5.600638566840202,0.016245412321743327,0.9940322290259725,0.01649906355199687,-3181.051950590021,0.00046436128218689456,0.014765380494147027,A,
GL,2008-12,1259,True,0.00024111620766092078,0.14859256913240274,0.9195485648414444,11.6889115890129,0.027893914605629316,0.9940859656153067,0.021717649055274384,-2562.260985141722,0.0002451741743972627,0.028763685645828766,A,
GL,2013-19,1762,True,0.042027820611657156,0.1906146425207233,0.7846042424417264,5.830775006053798,0.0835636546646068,0.9219393843137452,0.010346482478855692,-2374.4619941216924,0.0007742537982482249,0.010320417849359042,A,
GL,2020-24,1258,True,0.07641243606858115,0.18484150682907646,0.7549607802162677,4.905838459190619,0.2640112531522559,0.9237939696993871,0.018613007387553372,-2385.0200951809843,0.0006672745643015467,0.030141143476428555,A,
GLW,full,6288,True,0.022617579868935294,0.049761162616674744,0.9516505664902156,4.354427076958611,0.019242433347852528,0.9991487276674883,0.04754400207722486,-13652.39153710115,0.00051014569023235,0.029605853671783616,A,
GLW,2000-07,2009,True,0.020147445764519704,0.03374854113675529,0.9592004089622841,5.034271105099339,0.05050028268910265,0.9962221252951814,0.03656142628418739,-5279.516469669652,0.000325457724127303,0.042533923965973504,A,
GLW,2008-12,1259,True,0.0331635711293997,0.040084229011279865,0.9390055963498124,5.257115002186758,0.054498864186639524,0.9922112819848521,0.026452135287516432,-2823.849599017044,-0.0001532975768571717,0.02690864369861567,A,
GLW,2013-19,1762,True,0.004110432236579376,0.15731835196198032,0.86165069774866,3.587042341980925,0.15617690123880903,0.9444203059662295,0.016762945188749625,-3029.62708295288,0.0008594900360007162,0.015385720323122416,A,
GLW,2020-24,1258,True,0.015582164945846246,0.06124677538184662,0.9368578071462298,4.676343137509052,0.06669991217148302,0.9830633597829993,0.01984490389500358,-2478.5066693021035,0.00033575071131703723,0.020851854938235215,A,
GPC,full,6288,True,0.020601744630926105,0.07273912827934309,0.9261392601325156,5.0231452895478865,0.03559369564354723,0.9831105689031132,0.014517071998150197,-10503.85693507146,0.0005037929556013126,0.015454171377839785,A,
GPC,2000-07,2009,True,0.012396517146598328,0.07482976972310222,0.9474819601922375,5.397984487289205,0.01310568168149363,0.997293362200387,0.02200466373871787,-3144.739342630437,0.00013086928751015637,0.013026100314337851,A,
GPC,2008-12,1259,True,0.0,0.10097715353356715,0.9405000242549744,5.668525770291487,0.028832824343995922,0.9909886010217579,0.01788741091559804,-2265.6826700087695,0.0003923890008889864,0.017117245019287592,A,
GPC,2013-19,1762,True,0.0,0.07608127683570863,0.8798122803608396,5.07755248150674,0.10579052093233722,0.9178529187786939,0.011348208574238,-2671.4393943865994,0.0009104037040222335,0.011698202941302551,A,
GPC,2020-24,1258,True,0.10067553491577776,-0.004975698716271006,0.8141202193520062,4.563122857980444,0.2712562896600754,0.9123079049096484,0.017587725770990964,-2378.2930024200823,0.0007640497001217263,0.020924752123154325,A,
GS,full,6288,True,0.0219472028917573,0.07644363742550173,0.9281969541588423,6.427621046716405,0.04631878211373046,0.9883659757633505,0.01995324723255308,-12483.662297336661,0.0005116469665006784,0.02252299776876937,A,
GS,2000-07,2009,True,0.006450222204468232,0.055458281387964145,0.9621389221017767,9.629660949292356,0.01605387788064252,0.996318285000227,0.020881653935686244,-4110.2067104306625,0.000608612312592823,0.022177554321062058,A,
GS,2008-12,1259,True,0.014951636085952444,0.08715663734712521,0.932097115076548,5.536217065746227,0.06653592617364702,0.9906270698360631,0.026643447101637224,-2849.1557238901396,-0.00017772936840599842,0.03209177113872358,A,
GS,2013-19,1762,True,0.02750906367844951,0.10630845128293347,0.8625218829643182,5.775729209311521,0.11696060158446339,0.9431851722842345,0.014347920104455085,-3016.9475654767302,0.0005809608370799827,0.014281252298763657,A,
GS,2020-24,1258,True,0.02445269751143475,0.1386734690634893,0.8333049195671568,5.941004544457904,0.2630014332615716,0.9270943516103362,0.01899321433723143,-2475.675670694377,0.0007155877587162472,0.020809208789392766,A,
GT,full,6288,True,0.015499780584343977,0.029262659129045784,0.9682611012979158,4.427870545909666,0.01931483620868376,0.9983922114467826,0.034660198743340045,-14963.66380014941,0.0002942908481704408,0.03152845060334227,A,
GT,2000-07,2009,True,0.0036976186450451156,0.02962486001799014,0.9779197808485361,4.313802053733432,0.03715977236228425,0.9964298295025763,0.03226205624707535,-4848.933023935657,0.0002453561623383944,0.03005744127226439,A,
GT,2008-12,1259,True,0.025201347202732646,0.04557854754596496,0.9443276053840517,6.229043045648325,0.09696518446168716,0.9923182263597669,0.03552852364701988,-3343.9525589107707,6.409638019914954e-05,0.040747178662321096,A,
GT,2013-19,1762,True,0.07960297292024215,0.1306319664196416,0.41139175115886417,3.8956218773946625,1.76007779199854,0.5563107072889271,0.019917116215631768,-3504.477238015723,0.000584603715244932,0.01920089590920209,A,
GT,2020-24,1258,True,0.05000315368247015,0.04239098862388516,0.8742585185680215,4.766597468904896,0.6407743171313185,0.9454571665624343,0.034275492244644074,-3234.5299973606116,-8.017924746729749e-05,0.03670652933121176,A,
GWW,full,6288,True,0.019736994707967123,0.05832856710660055,0.9349718118299092,4.639665780001797,0.04954073307161035,0.9838730900911766,0.01752692121369749,-11602.08831869184,0.0006052207508665214,0.01779312351152275,A,
GWW,2000-07,2009,True,0.04611454341228599,0.09018765034870448,0.8724709209048003,5.199519401710865,0.12464540946830355,0.9636792894914386,0.01852511772251481,-3810.6849048439744,0.00039753973716918445,0.018536570756237047,A,
GWW,2008-12,1259,True,0.0,0.12167201820369199,0.9284810612862976,6.7940448950101935,0.03832026776807866,0.9893170703881435,0.01893952505792104,-2390.920275783088,0.0008976723386776654,0.018791605606366536,A,
GWW,2013-19,1762,True,0.02038415157874532,0.008616940633725624,0.94537129177314,3.6574834999187025,0.07119053248493173,0.9700639136687482,0.015421038072245596,-3032.6855958067736,0.0005261312983973896,0.015684631517981263,A,
GWW,2020-24,1258,True,0.007020272203817701,0.05956507906789539,0.9418490884774263,4.437177305332004,0.06444363163943265,0.9786519002151917,0.017374423021095996,-2337.7443109618757,0.0008918414496322549,0.018316231358022787,A,
HAL,full,6288,True,0.024455316067063554,0.05274946407343706,0.9374850853391187,7.292287847697995,0.06884018809846656,0.9883151334429008,0.024272200203656103,-14250.61378967029,0.0004907336043811382,0.029216866686686466,A,
HAL,2000-07,2009,True,0.027499983756071617,0.05300992396120349,0.9298038747129582,7.673786703008337,0.0925079139638599,0.9838088204496316,0.02390287825405362,-4600.338030071069,0.0008523433214800217,0.0297838916379205,A,
HAL,2008-12,1259,True,0.0074759523411066986,0.09564981667142017,0.9219652796101648,13.353469110043678,0.15210216557159034,0.9772661402869817,0.025866109446204023,-3003.21252987513,0.0005902965094003686,0.03197786886982255,A,
HAL,2013-19,1762,True,0.007971656453953818,0.04702547980341208,0.9529562307103885,6.331216970654838,0.056858766516399574,0.9844406270660484,0.019116248692511394,-3573.6820752256235,0.00023278376877548302,0.01969713271513527,A,
HAL,2020-24,1258,True,0.03219487792259012,0.043903754777025794,0.940638084559186,5.714234806184838,0.057739404099273854,0.994784839870289,0.033273794096091915,-3061.243183851393,0.0002885602657212933,0.0358200427889696,A,
HAS,full,6288,True,0.0088617597177249,0.06864674903806227,0.9471994787002292,3.914013783060996,0.04189487168875282,0.9903846129369853,0.02087358509342344,-12107.158268921223,0.00044126401399534316,0.020390096924087896,A,
HAS,2000-07,2009,True,0.03219317989556578,0.044817157759137694,0.9394856638997195,4.238858245033905,0.03183277652971467,0.9940874226748542,0.02320325129153046,-3952.745597662799,0.0002301302749203601,0.021575692012590908,A,
HAS,2008-12,1259,True,0.006552580102540723,0.09829341555799824,0.9350034586768051,6.9001267894444,0.0423745105376979,0.990702746558345,0.021348875886476982,-2528.523489225044,0.00038337027431040237,0.02059268330149112,A,
HAS,2013-19,1762,True,0.12771713938501977,0.08887293561938787,0.4185565376393407,3.099765496109612,1.0949073022396574,0.5907101448340544,0.01635585252503488,-2964.9869138562713,0.0006449477936479606,0.016212741938375068,A,
HAS,2020-24,1258,True,0.0,0.07351310506925532,0.9446342703975641,4.228018925968703,0.08172297938405208,0.9813908229321917,0.02095600587649,-2598.5919214152427,3.5130833972307375e-05,0.02326947635742982,A,
HBAN,full,6288,True,0.04255566846091967,0.08889739598606008,0.9101353828405127,5.711893246840398,0.03234254296016915,0.9971397492944624,0.03362676053294189,-12661.789745811291,0.00038846191861073603,0.031161053007797188,A,
HBAN,2000-07,2009,True,0.046503700041519457,0.07149302626974334,0.9130315107579096,5.676250361803331,0.02183054825968191,0.9952817239343007,0.02151001174529217,-3488.333015097238,0.0002417922299877601,0.017457647149044058,A,
HBAN,2008-12,1259,True,0.10142163049465583,0.08094713654003137,0.8581048012351623,8.171086084510012,0.11929136541219781,0.9999999999998338,8472.049599990645,-3327.122192168111,8.159988294667315e-05,0.05813636198005906,A,
HBAN,2013-19,1762,True,0.010575977404678572,0.23709025092292146,0.7474522413805618,6.75050458554739,0.2731470817662925,0.8765733442467011,0.01487626141754147,-3062.8989727459757,0.000664630820348879,0.014835229641637655,A,
HBAN,2020-24,1258,True,0.002214738971027031,0.07790895104695267,0.9469652864723856,4.599386295544056,0.07575782832847848,0.988134500966889,0.02526799336680781,-2737.294085776657,0.00025919828618175015,0.02598469758853922,A,
HD,full,6288,True,0.03232863452993542,0.08625745395985006,0.914097914685835,5.908892911019691,0.034765751604725476,0.9895552761956955,0.018244305310334837,-11433.97974512116,0.0006435544569716843,0.019089649070057838,A,
HD,2000-07,2009,True,0.0012044079350392826,0.05560046052470369,0.9641752903055487,6.226290999707649,0.022146588022192167,0.9931799285029398,0.018020172734989136,-4052.089336392428,-0.00029150619518843076,0.02312460985855786,A,
HD,2008-12,1259,True,0.013234316410897553,0.1330041679583331,0.9164646294293054,8.149992781032541,0.03373257806658962,0.9962010298193695,0.02979832309186292,-2451.2108270200793,0.0008270170709992203,0.02100991840105896,A,
HD,2013-19,1762,True,0.02327196051394407,0.1208031777267083,0.8620845823306876,5.527213565079286,0.07305455537650885,0.9457581317079858,0.011605298916984353,-2606.0744076521887,0.0009116964906703705,0.011538076926638118,A,
HD,2020-24,1258,True,0.06575069299027018,0.04623502863197015,0.8536968329397134,5.221872669024034,0.14847740971525558,0.9425650402459687,0.016078370448162144,-2282.3183453690526,0.0011997148262008564,0.018381333235687913,A,
HOG,full,6288,True,0.02630458954464639,0.058594874402828366,0.9371105804889507,4.724919967072986,0.05279641139428848,0.9927126072350112,0.026916346694808562,-13387.512000362247,1.2507802417355669e-05,0.025304438124282187,A,
HOG,2000-07,2009,True,0.05144802059456555,0.07335615207221101,0.8892162677676978,5.323365042739434,0.10944915086465731,0.9773423643983689,0.021978543279798222,-4040.211881114926,-2.151272514071911e-05,0.02034112965565999,A,
HOG,2008-12,1259,True,0.017911620436533725,0.07346649889320503,0.9430897582747181,5.228629969936102,0.05324942457407986,0.9977346281578543,0.04848280190252483,-3022.2415196788506,0.0003313503483847703,0.03341947619334172,A,
